Honored	Honored	j-vvn	Honoured	honour	0
upon	upon	p-acp	upon	upon	0
Sion	Sion	np1	Sion	Zion	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
they	they	pns32	they	they	0
know	know	vvb	know	know	0
not	not	xx	not	not	0
the	the	dt	the	the	0
thoughts	thoughts	n2	thoughts	thought	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
neither	neither	av-dx	neither	neither	0
understand	understand	vvb	understand	understand	0
they	they	pns32	they	they	0
his	his	po31	his	his	0
Counsel	Counsel	n1	Counsel	counsel	0
;	;	;	;	;	0
he	he	pns31	he	he	0
shall	shall	vmb	shall	shall	0
ga	ga	fw-es	ga	ga	0
∣	∣	sy	∣	∣	0
ther	ther	a-acp	there	there	0
them	them	pno32	them	they	0
as	as	c-acp	as	as	0
Sheaves	Sheaves	n2	Sheaves	sheaf	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
floores	floores	n2	floors	floor	0
;	;	;	;	;	0
Arise	Arise	vvb	Arise	arise	0
and	and	cc	and	and	0
thrash	thrash	vvb	thrash	thrash	0
O	O	uh	Oh	oh	0
daughter	daughter	n1	daughter	daughter	0
of	of	pp-f	of	of	0
Sion	Sion	np1	Sion	Zion	0
for	for	c-acp	for	for	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
make	make	vvi	make	make	0
thy	thy	po21	thy	thy	0
horn	horn	n1	horn	horn	0
iron	iron	n1	iron	iron	0
,	,	,	,	,	0
and	and	cc	and	and	0
thy	thy	po21	thy	thy	0
hoofs	hoofs	n2	hoofs	hoof	0
brass	brass	n1	brass	brass	0
,	,	,	,	,	0
and	and	cc	and	and	0
thou	thou	pns21	thou	thou	0
shalt	shalt	vm2	shalt	shall	0
beat	beat	vvi	beatrice	beat	0
in	in	p-acp	in	in	0
pieces	pieces	n2	pieces	piece	0
many	many	d	many	many	0
people	people	n1	people	people	0
;	;	;	;	;	0
God	God	np1	God	God	0
doth	doth	vdz	does	do	0
and	and	cc	and	and	0
will	will	vmb	will	will	0
do	do	vdi	do	do	0
great	great	j	great	great	0
things	things	n2	things	thing	0
by	by	p-acp	by	by	0
weak	weak	j	weak	weak	0
instru	instru	n2	instru	instru	0
∣	∣	sy	∣	∣	0
ments	ments	n2	ments	ment	0
,	,	,	,	,	0
thy	thy	po21	thy	thy	0
feet	feet	n2	feet	foot	0
shall	shall	vmb	shall	shall	0
tread	tread	vvi	tread	tread	0
them	them	pno32	them	they	0
down	down	a-acp	down	down	0
,	,	,	,	,	0
even	even	av	even	even	0
the	the	dt	the	the	0
feet	feet	n2	feet	foot	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
poor	poor	j	poor	poor	0
and	and	cc	and	and	0
the	the	dt	the	the	0
steps	steps	n2	steps	step	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
needy	needy	j	needy	needy	0
,	,	,	,	,	0
Zech.	Zech.	np1	Zech.	Zech.	1
12.	12.	crd	12.	12.	0
8.	8.	crd	8.	8.	0
and	and	cc	and	and	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
made	made	vvn	made	make	0
good	good	j	good	good	0
his	his	po31	his	his	0
word	word	n1	word	word	0
of	of	pp-f	of	of	0
late	late	j	late	late	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
day	day	n1	day	day	0
shall	shall	vmb	shall	shall	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
defend	defend	vvb	defend	defend	0
the	the	dt	the	the	0
Inhabitants	Inhabitants	n2	Inhabitants	inhabitant	0
of	of	pp-f	of	of	0
Ierusalem	Ierusalem	np1	Ierusalem	Jerusalem	0
,	,	,	,	,	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
fee	fee	n1	fee	fee	0
∣	∣	sy	∣	∣	0
ble	ble	zz	ble	ble	0
amongst	amongst	p-acp	among	among	0
them	them	pno32	them	they	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
as	as	c-acp	as	as	0
David	David	np1	David	David	0
and	and	cc	and	and	0
the	the	dt	the	the	0
house	house	n1	house	house	0
of	of	pp-f	of	of	0
Da	Da	n1	Dam	dam	0
∣	∣	sy	∣	∣	0
vid	vid	fw-fr	vid	vid	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
as	as	c-acp	as	as	0
God	God	np1	God	God	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Angel	Angel	n1	Angel	angel	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
before	before	p-acp	before	before	0
them	them	pno32	them	they	0
;	;	;	;	;	0
God	God	np1	God	God	0
is	is	vbz	is	be	0
now	now	av	now	now	0
stayning	stayning	vvg	staining	stain	0
the	the	dt	the	the	0
glory	glory	n1	glory	glory	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
flesh	flesh	n1	flesh	flesh	0
,	,	,	,	,	0
now	now	av	now	now	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
little	little	j	little	little	0
Stone	Stone	n1	Stone	stone	0
that	that	cst	that	that	0
was	was	vbds	was	be	0
cut	cut	vvn	cut	cut	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Mountain	Mountain	n1	Mountain	mountain	0
without	without	p-acp	without	without	0
hands	hands	n2	hands	hand	0
smiting	smiting	vvg	smiting	smite	0
the	the	dt	the	the	0
Image	Image	n1	Image	image	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
feet	feet	n2	feet	foot	0
,	,	,	,	,	0
that	that	cst	that	that	0
was	was	vbds	was	be	0
of	of	pp-f	of	of	0
iron	iron	n1	iron	iron	0
and	and	cc	and	and	0
clay	clay	n1	clay	clay	0
and	and	cc	and	and	0
breaks	breaks	vvz	breaks	break	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
pieces	pieces	n2	pieces	piece	0
;	;	;	;	;	0
then	then	av	then	then	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
iron	iron	n1	iron	iron	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
clay	clay	n1	clay	clay	0
and	and	cc	and	and	0
the	the	dt	the	the	0
brass	brass	n1	brass	brass	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
silver	silver	n1	silver	silver	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
gold	gold	n1	gold	gold	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
the	the	dt	the	the	0
Empires	Empires	n2	Empires	empire	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
earth	earth	n1	earth	earth	0
broken	broken	vvn	broken	break	0
in	in	p-acp	in	in	0
pie	pie	n1	pie	pie	0
∣	∣	sy	∣	∣	0
ces	ces	fw-fr	ces	ces	0
together	together	av	together	together	0
,	,	,	,	,	0
and	and	cc	and	and	0
became	became	vvd	became	become	0
like	like	av-j	like	like	0
the	the	dt	the	the	0
chaff	chaff	n1	chaff	chaff	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Sum	Sum	n1	Sum	sum	0
∣	∣	sy	∣	∣	0
mer	mer	uh	mere	mer	0
flower	flower	n1	flower	flower	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
wind	wind	n1	wind	wind	0
carried	carried	vvd	carried	carry	0
them	them	pno32	them	they	0
away	away	av	away	away	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
place	place	n1	place	place	0
was	was	vbds	was	be	0
no	no	av-dx	no	no	0
more	more	av-dc	more	more	0
found	found	vvn	found	find	0
:	:	:	:	:	0
And	And	cc	And	and	0
the	the	dt	the	the	0
Stone	Stone	n1	Stone	stone	0
that	that	cst	that	that	0
smot	smot	vvd	smote	smite	0
the	the	dt	the	the	0
Image	Image	n1	Image	image	0
became	became	vvd	became	become	0
a	a	dt	a	a	0
great	great	j	great	great	0
Mountain	Mountain	n1	Mountain	mountain	0
,	,	,	,	,	0
and	and	cc	and	and	0
filled	filled	vvd	filled	fill	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
earth	earth	n1	earth	earth	0
;	;	;	;	;	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
Christ	Christ	np1	Christ	Christ	0
will	will	vmb	will	will	0
break	break	vvi	break	break	0
them	them	pno32	them	they	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
Rod	Rod	n1	Rod	rod	0
of	of	pp-f	of	of	0
Iron	Iron	n1	Iron	iron	0
,	,	,	,	,	0
and	and	cc	and	and	0
dash	dash	vvb	dash	dash	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
pieces	pieces	n2	pieces	piece	0
like	like	av-j	like	like	0
Potters	Potters	ng1	Potters	potters	0
vessels	vessels	n2	vessels	vessel	0
;	;	;	;	;	0
yea	yea	uh	yea	yea	0
,	,	,	,	,	0
the	the	dt	the	the	0
Kings	Kings	n2	Kings	king	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
earth	earth	n1	earth	earth	0
that	that	cst	that	that	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
submit	submit	vvi	submit	submit	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
,	,	,	,	,	0
He	He	pns31	He	he	0
will	will	vmb	will	will	0
strike	strike	vvi	strike	strike	0
through	through	p-acp	through	through	0
Kings	Kings	n2	Kings	king	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
wrath	wrath	n1	wrath	wrath	0
,	,	,	,	,	0
he	he	pns31	he	he	0
will	will	vmb	will	will	0
shake	shake	vvi	shake	shake	0
all	all	d	all	all	0
Nations	Nations	n2	Nations	nation	0
:	:	:	:	:	0
yea	yea	uh	yea	yea	0
,	,	,	,	,	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
earth	earth	n1	earth	earth	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
Heaven	Heaven	n1	Heaven	heaven	0
;	;	;	;	;	0
and	and	cc	and	and	0
these	these	d	these	these	0
promises	promises	n2	promises	promise	0
&	&	cc	&	and	0
Prophecies	Prophecies	n2	Prophecies	prophecy	0
&	&	cc	&	and	0
many	many	d	many	many	0
more	more	dc	more	more	0
,	,	,	,	,	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
Christ	Christ	np1	Christ	Christ	0
now	now	av	now	now	0
making	making	vvg	making	make	0
good	good	j	good	good	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
Prerogative	Prerogative	n1	Prerogative	prerogative	0
Power	Power	n1	Power	power	0
;	;	;	;	;	0
and	and	cc	and	and	0
hath	hath	vhz	hath	have	0
not	not	xx	not	not	0
God	God	np1	God	God	0
begun	begun	vvn	begun	begin	0
this	this	d	this	this	0
work	work	n1	work	work	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Common-wealth	Common-wealth	n1	Commonwealth	commonwealth	0
?	?	?	?	?	0
hath	hath	vhz	hath	have	0
not	not	xx	not	not	0
God	God	np1	God	God	0
delivered	delivered	vvn	delivered	deliver	0
us	us	pno12	us	we	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
Egypt	Egypt	np1	Egypt	Egypt	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
mighty	mighty	j	mighty	mighty	0
hand	hand	n1	hand	hand	0
?	?	?	?	?	0
and	and	cc	and	and	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
broken	broken	vvn	broken	break	0
the	the	dt	the	the	0
rod	rod	n1	rod	rod	0
of	of	pp-f	of	of	0
oppressors	oppressors	n2	oppressors'	oppressor	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
Midean	Midean	np1	Midean	Midean	0
;	;	;	;	;	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
do	do	vdb	do	do	0
beleeve	beleeve	vvi	believe	believe	0
,	,	,	,	,	0
the	the	dt	the	the	0
work	work	n1	work	work	0
that	that	cst	that	that	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
begun	begun	vvn	begun	begin	0
in	in	p-acp	in	in	0
England	England	np1	England	England	0
shall	shall	vmb	shall	shall	0
go	go	vvi	go	go	0
on	on	a-acp	on	on	0
till	till	c-acp	till	till	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
made	made	vvn	made	make	0
all	all	d	all	all	0
his	his	po31	his	his	0
enemies	enemies	n2	enemies	enemy	0
his	his	po31	his	his	0
footstool	footstool	n1	footstool	footstool	0
:	:	:	:	:	0
and	and	cc	and	and	0
that	that	cst	that	that	0
great	great	j	great	great	0
block	block	n1	block	block	0
that	that	cst	that	that	0
lyeth	lyeth	vvz	lies	lie	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
way	way	n1	way	way	0
,	,	,	,	,	0
and	and	cc	and	and	0
hinders	hinders	vvz	hinders	hinder	0
the	the	dt	the	the	0
peace	peace	n1	peace	peace	0
of	of	pp-f	of	of	0
many	many	d	many	many	0
good	good	j	good	good	0
men	men	n2	men	man	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Witnesses	Witnesses	n2	Witnesses	witness	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
slain	slain	vvn	slave	slay	0
:	:	:	:	:	0
I	I	pns11	I	i	0
do	do	vdb	do	do	0
believe	believe	vvi	believe	believe	0
for	for	p-acp	for	for	0
my	my	po11	my	my	0
part	part	n1	part	part	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Witnesses	Witnesses	n2	Witnesses	witness	0
are	are	vbr	are	be	0
slain	slain	vvn	slave	slay	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
