SIRS	SIRS	np1	SIRS	Sirs	0
any	any	d	any	any	0
byass	byass	n1	bias	bias	0
to	to	p-acp	to	to	0
Persons	Persons	n2	Persons	person	0
or	or	cc	or	or	0
Causes	Causes	n2	Causes	cause	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Right	Right	n-jn	Right	right	0
,	,	,	,	,	0
and	and	cc	and	and	0
whether	whether	cs	whither	whether	0
the	the	dt	the	the	0
Things	Things	n2	Things	thing	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
took	took	vvd	took	take	0
upon	upon	p-acp	upon	upon	0
his	his	po31	his	his	0
Grace's	Grace's	ng1	Grace's	grace	0
Authority	Authority	n1	Authority	authority	0
,	,	,	,	,	0
be	be	vbb	be	be	0
so	so	av	so	so	0
or	or	cc	or	or	0
no	no	uh-dx	no	no	0
.	.	.	.	.	1
I	I	pns11	I	i	0
must	must	vmb	must	must	0
do	do	vdi	do	do	0
him	him	pno31	him	he	0
the	the	dt	the	the	0
Justice	Justice	n1	Justice	justice	0
to	to	pc-acp	to	to	0
acknow	acknow	vvi	acknow	acknow	0
∣	∣	sy	∣	∣	0
ledge	ledge	n1	ledge	ledge	0
,	,	,	,	,	0
That	That	cst	That	that	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
an	an	dt	and	a	0
eminent	eminent	j	eminent	eminent	0
Person	Person	n1	Person	person	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Profession	Profession	n1	Profession	profession	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
station	station	n1	station	station	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
now	now	av	now	now	0
holds	holds	vvz	holds	hold	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
deserves	deserves	vvz	deserves	deserve	0
that	that	cst	that	that	0
Esteem	Esteem	vvb	Esteem	esteem	0
and	and	cc	and	and	0
Veneration	Veneration	n1	Veneration	veneration	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
for	for	p-acp	for	for	0
him	him	pno31	him	he	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
then	then	av	then	then	0
I	I	pns11	I	i	0
must	must	vmb	must	must	0
tell	tell	vvi	tell	tell	0
you	you	pn22	you	you	0
,	,	,	,	,	0
That	That	cst	That	that	0
the	the	dt	the	the	0
Authority	Authority	n1	Authority	authority	0
of	of	pp-f	of	of	0
no	no	dx	no	no	0
single	single	j	single	single	0
Man	Man	n1	Man	man	0
,	,	,	,	,	0
or	or	cc	or	or	0
number	number	n1	number	number	0
of	of	pp-f	of	of	0
Men	Men	n2	Men	man	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
eminent	eminent	j	eminent	eminent	0
or	or	cc	or	or	0
great	great	j	great	great	0
soever	soever	av	soever	soever	0
,	,	,	,	,	0
ought	ought	pi	ought	aught	0
to	to	pc-acp	to	to	0
signifie	signifie	vvi	signify	signify	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
with	with	p-acp	with	with	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
Men	Men	n2	Men	man	0
,	,	,	,	,	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
Authority	Authority	n1	Authority	authority	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
.	.	.	.	.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
seen	seen	vvn	seen	see	0
her	her	po31	her	her	0
Articles	Articles	n2	Articles	article	0
and	and	cc	and	and	0
Homilies	Homilies	n2	Homilies	homily	0
in	in	p-acp	in	in	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
London-Vestries	London-Vestries	j	London-Vestries	london-vestries	0
;	;	;	;	;	0
and	and	cc	and	and	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
in	in	p-acp	in	in	0
yours	yours	png22	yours	you	0
,	,	,	,	,	0
I	I	pns11	I	i	0
desire	desire	vvb	desire	desire	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
them	them	pno32	them	they	0
the	the	dt	the	the	0
Test	Test	n1	Test	test	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Lord's	Lord's	ng1	Lord's	lord	0
Sermon	Sermon	n1	Sermon	sermon	0
,	,	,	,	,	0
and	and	cc	and	and	0
this	this	d	this	this	0
Answer	Answer	n1	Answer	answer	0
to	to	p-acp	to	to	0
it	it	pn31	it	it	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
desire	desire	vvb	desire	desire	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
approved	approved	vvn	approved	approve	0
,	,	,	,	,	0
or	or	cc	or	or	0
rejected	rejected	vvd	rejected	reject	0
by	by	p-acp	by	by	0
you	you	pn22	you	you	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
happens	happens	vvz	happens	happen	0
to	to	pc-acp	to	to	0
prove	prove	vvi	prove	prove	0
by	by	p-acp	by	by	0
that	that	cst	that	that	0
Test.	Test.	np1	Test.	Test.	1
See	See	n1	See	see	0
,	,	,	,	,	0
I	I	pns11	I	i	0
pray	pray	vvb	pray	pray	0
you	you	pn22	you	you	0
,	,	,	,	,	0
Gentlemen	Gentlemen	n2	Gentlemen	gentleman	0
,	,	,	,	,	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
can	can	vmb	can	can	0
find	find	vvi	find	find	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
coun	coun	vvi	con	con	0
∣	∣	sy	∣	∣	0
tenance	tenance	vvb	tenance	tenance	0
transferring	transferring	vvg	transferring	transfer	0
Allegiance	Allegiance	n1	Allegiance	allegiance	0
from	from	p-acp	from	from	0
a	a	dt	a	a	0
living	living	n-vvg	living	live	0
and	and	cc	and	and	0
claiming	claiming	vvg	claiming	claim	0
Legal	Legal	j	Legal	legal	0
King	King	n1	King	king	0
,	,	,	,	,	0
or	or	cc	or	or	0
daily	daily	av-j	daily	daily	0
Praying	Praying	vvg	Praying	pray	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
destruction	destruction	n1	destruction	destruction	0
:	:	:	:	:	0
See	See	vvb	See	see	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
can	can	vmb	can	can	0
find	find	vvi	find	find	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
will	will	vmb	will	will	0
justifie	justifie	vvi	justify	justify	0
his	his	po31	his	his	0
Graces	Graces	ng1	Graces	grace	0
Exposition	Exposition	n1	Exposition	exposition	0
of	of	pp-f	of	of	0
1	1	crd	1	1	0
Tim.	Tim.	np1	Tim.	Tim.	1
11.1	11.1	crd	11.1	11.1	0
,	,	,	,	,	0
2.	2.	crd	2.	2.	0
or	or	cc	or	or	0
of	of	pp-f	of	of	0
Submitting	Submitting	vvg	Submitting	submit	0
,	,	,	,	,	0
or	or	cc	or	or	0
Praying	Praying	vvg	Praying	pray	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Powers	Powers	n2	Powers	power	0
in	in	p-acp	in	in	0
being	being	vbg	being	be	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
distinction	distinction	n1	distinction	distinction	0
or	or	cc	or	or	0
regard	regard	n1	regard	regard	0
to	to	p-acp	to	to	0
Titles	Titles	n2	Titles	title	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
says	says	vvz	says	say	0
,	,	,	,	,	0
Is	Is	vbz	Is	be	0
the	the	dt	the	the	0
very	very	j	very	very	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
.	.	.	.	.	1
Pag.	Pag.	np1	Pag.	Pag.	0
3.	3.	crd	3.	3.	1
If	If	cs	If	if	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
,	,	,	,	,	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
surely	surely	av-j	surely	sure	0
easily	easily	av-j	easily	easy	0
find	find	vvi	find	find	0
it	it	pn31	it	it	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
cannot	cannot	vmbx	cannot	can	0
find	find	vvi	find	find	0
it	it	pn31	it	it	0
,	,	,	,	,	0
or	or	cc	or	or	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
like	like	vvb	like	like	0
it	it	pn31	it	it	0
,	,	,	,	,	0
then	then	cs	then	than	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
sure	sure	j	sure	sure	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
the	the	av	the	then	0
the	the	dt	the	the	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
though	though	cs	though	though	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
Preach'd	Preach'd	vvn	Preached	preach	0
of	of	pp-f	of	of	0
late	late	j	late	late	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Churches	Churches	n2	Churches	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	cs	then	than	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
have	have	vhi	have	have	0
occasion	occasion	n1	occasion	occasion	0
to	to	pc-acp	to	to	0
follow	follow	vvi	follow	follow	0
the	the	dt	the	the	0
Apostle's	Apostle's	ng1	Apostle's	apostle	0
advice	advice	n1	advice	advice	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
,	,	,	,	,	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
the	the	dt	the	the	0
Per	Per	fw-la	Per	per	0
∣	∣	sy	∣	∣	0
sons	sons	n2	sons	son	0
of	of	pp-f	of	of	0
Men	Men	n2	Men	man	0
in	in	p-acp	in	in	0
Admiration	Admiration	n1	Admiration	admiration	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
remember	remember	vvi	remember	remember	0
what	what	r-crq	what	what	0
our	our	po12	our	our	0
Lord	Lord	n1	Lord	lord	0
often	often	av	often	often	0
incul	incul	fw-la	incul	incul	0
∣	∣	sy	∣	∣	0
cated	cated	vvn	cated	cate	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Disciples	Disciples	n2	Disciples	disciple	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
beware	beware	vvi	beware	beware	0
whom	whom	r-crq	whom	who	0
,	,	,	,	,	0
and	and	cc	and	and	0
how	how	c-crq	how	how	0
they	they	pns32	they	they	0
heard	heard	vvd	herd	hear	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
are	are	vbr	are	be	0
some	some	d	some	some	0
times	times	n2	times	time	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
his	his	po31	his	his	0
advice	advice	n1	advice	advice	0
is	is	vbz	is	be	0
more	more	av-dc	more	more	0
needful	needful	j	needful	needful	0
than	than	cs	than	than	0
others	others	n2-jn	others	other	0
;	;	;	;	;	0
and	and	cc	and	and	0
this	this	d	this	this	0
,	,	,	,	,	0
I	I	pns11	I	i	0
think	think	vvb	think	think	0
,	,	,	,	,	0
is	is	vbz	is	be	0
such	such	d	such	such	0
a	a	dt	a	a	0
time	time	n1	time	time	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
our	our	po12	our	our	0
Church-men	Church-men	n2	Churchmen	churchman	0
are	are	vbr	are	be	0
divided	divided	vvn	divided	divide	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
Practice	Practice	n1	Practice	practice	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
bout	bout	p-acp	bout	about	0
some	some	d	some	some	0
practical	practical	j	practical	practical	0
Points	Points	n2	Points	point	0
;	;	;	;	;	0
and	and	cc	and	and	0
whether	whether	cs	whither	whether	0
the	the	dt	the	the	0
greater	greater	jc	greater	great	0
or	or	cc	or	or	0
smaller	smaller	jc	smaller	small	0
number	number	n1	number	number	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Right	Right	n-jn	Right	right	0
,	,	,	,	,	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
never	never	av-x	never	never	0
be	be	vbi	be	be	0
able	able	j	able	able	0
judge	judge	n1	judge	judge	0
,	,	,	,	,	0
though	though	cs	though	though	0
it	it	pn31	it	it	0
concerns	concerns	vvz	concerns	concern	0
your	your	po22	your	your	0
Souls	Souls	n2	Souls	soul	0
to	to	pc-acp	to	to	0
judge	judge	vvi	judge	judge	0
aright	aright	av	aright	aright	0
,	,	,	,	,	0
unless	unless	cs	unless	unless	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
hear	hear	vvi	hear	hear	0
what	what	r-crq	what	what	0
both	both	d	both	both	0
say	say	vvb	say	say	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
are	are	vbr	are	be	0
Men	Men	n2	Men	man	0
of	of	pp-f	of	of	0
equal	equal	j-jn	equal	equal	0
Eminence	Eminence	n1	Eminence	eminence	0
and	and	cc	and	and	0
Learning	Learning	n1	Learning	learning	0
on	on	p-acp	on	on	0
both	both	d	both	both	0
sides	sides	n2	sides	side	0
,	,	,	,	,	0
and	and	cc	and	and	0
if	if	cs	if	if	0
one	one	crd	one	one	0
side	side	n1	side	side	0
can	can	vmb	can	can	0
pretend	pretend	vvi	pretend	pretend	0
the	the	dt	the	the	0
Advantage	Advantage	n1	Advantage	advantage	0
Numbers	Numbers	n2	Numbers	number	0
,	,	,	,	,	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
can	can	vmb	can	can	0
urge	urge	vvi	urge	urge	0
against	against	p-acp	against	against	0
it	it	pn31	it	it	0
the	the	dt	the	the	0
interest	interest	n1	interest	interest	0
of	of	pp-f	of	of	0
saving	saving	vvg	saving	save	0
,	,	,	,	,	0
and	and	cc	and	and	0
getting	getting	vvg	getting	get	0
more	more	av-dc	more	more	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
depretiate	depretiate	vvi	depretiate	depretiate	0
the	the	dt	the	the	0
Number	Number	n1	Number	number	0
and	and	cc	and	and	0
Authority	Authority	n1	Authority	authority	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Examples	Examples	n2	Examples	example	0
,	,	,	,	,	0
together	together	av	together	together	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
multiform	multiform	j	multiform	multiform	0
variety	variety	n1	variety	variety	0
of	of	pp-f	of	of	0
most	most	ds	most	most	0
different	different	j	different	different	0
Opinions	Opinions	n2	Opinions	opinion	0
,	,	,	,	,	0
and	and	cc	and	and	0
Principles	Principles	n2	Principles	principle	0
among	among	p-acp	among	among	0
them	them	pno32	them	they	0
;	;	;	;	;	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
complying	complying	vvg	complying	comply	0
in	in	p-acp	in	in	0
one	one	crd	one	one	0
sense	sense	n1	sense	sense	0
,	,	,	,	,	0
and	and	cc	and	and	0
upon	upon	p-acp	upon	upon	0
one	one	crd	one	one	0
Principle	Principle	n1	Principle	principle	0
,	,	,	,	,	0
and	and	cc	and	and	0
another	another	j-jn	another	another	0
upon	upon	p-acp	upon	upon	0
another	another	n-jn	another	another	0
.	.	.	.	.	1
This	This	d	This	this	0
Book	Book	n1	Book	book	0
of	of	pp-f	of	of	0
mine	mine	png11	mine	i	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
short	short	j	short	short	0
and	and	cc	and	and	0
summary	summary	n1	summary	summary	0
Apology	Apology	n1	Apology	apology	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
little	little	j	little	little	0
suffer	suffer	vvb	suffer	suffer	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
Number	Number	n1	Number	number	0
,	,	,	,	,	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
Arguments	Arguments	n2	Arguments	argument	0
and	and	cc	and	and	0
Accusations	Accusations	n2	Accusations	accusation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Arch-Bishop	Arch-Bishop	n1	Arch-Bishop	archbishop	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	0
now	now	av	now	now	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
head	head	n1	head	head	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
Party	Party	n1	Party	party	0
;	;	;	;	;	0
and	and	cc	and	and	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
can	can	vmb	can	can	0
prevail	prevail	vvi	prevail	prevail	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
look	look	vvi	look	look	0
more	more	av-dc	more	more	0
narrowly	narrowly	av-j	narrowly	narrow	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
Controversie	Controversie	n1	Controversy	controversy	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
enga	enga	fw-la	enga	enga	0
∣	∣	sy	∣	∣	0
ged	ged	j	ged	ged	0
his	his	po31	his	his	0
Grace	Grace	n1	Grace	grace	0
,	,	,	,	,	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
think	think	vvi	think	think	0
my	my	po11	my	my	0
self	self	n1	self	self	0
sufficiently	sufficiently	av-j	sufficiently	sufficient	0
recompenced	recompenced	vvn	recompensed	recompense	0
for	for	p-acp	for	for	0
my	my	po11	my	my	0
little	little	j	little	little	0
Pains	Pains	n2	Pains	pain	0
in	in	p-acp	in	in	0
Writing	Writing	vvg	Writing	write	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
;	;	;	;	;	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
Hopes	Hopes	ng1	Hope's	hope	0
that	that	d	that	that	0
you	you	pn22	you	you	0
,	,	,	,	,	0
or	or	cc	or	or	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
have	have	vhb	have	have	0
most	most	ds	most	most	0
leisure	leisure	n1	leisure	leisure	0
and	and	cc	and	and	0
ingenuity	ingenuity	n1	ingenuity	ingenuity	0
,	,	,	,	,	0
will	will	vmb	will	will	0
do	do	vdi	do	do	0
so	so	av	so	so	0
,	,	,	,	,	0
I	I	pns11	I	i	0
Subscribe	Subscribe	vvb	Subscribe	subscribe	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
Sincerity	Sincerity	n1	Sincerity	sincerity	0
,	,	,	,	,	0
Gentlemen	Gentlemen	n2	Gentlemen	gentleman	0
,	,	,	,	,	1
