I	I	pns11	I	i	0
:	:	:	:	:	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
borne	borne	vvn	born	bear	0
withal	withal	av	withal	withal	0
.	.	.	.	.	1
Some	Some	d	Some	some	0
wyl	wyl	vmb	will	will	0
say	say	vvi	say	say	0
,	,	,	,	,	0
Tis	Tis	pn31|vbz	This	it|be	0
good	good	j	good	good	0
meate	meate	n1	meat	meat	0
when	when	c-crq	when	when	0
one	one	pi	one	one	0
is	is	vbz	is	be	0
hungry	hungry	j	hungry	hungry	0
:	:	:	:	:	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
woorthy	woorthy	j	worthy	worthy	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
a	a	dt	a	a	0
peece	peece	n1	piece	piece	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
(	(	(	(	(	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
can	can	vmb	can	can	0
get	get	vvi	get	get	0
it	it	pn31	it	it	0
)	)	)	)	)	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
nothing	nothing	pix	nothing	nothing	0
els	els	av	else	else	0
to	to	p-acp	to	to	0
dynner	dynner	n1	dinner	dinner	0
.	.	.	.	.	1
Some	Some	d	Some	some	0
wyl	wyl	vmb	will	will	0
like	like	vvi	like	like	0
it	it	pn31	it	it	0
very	very	av	very	very	0
well	well	av	well	well	0
,	,	,	,	,	0
and	and	cc	and	and	0
giue	giue	vvi	give	give	0
money	money	n1	money	money	0
for	for	p-acp	for	for	0
it	it	pn31	it	it	0
:	:	:	:	:	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
most	most	av-ds	most	most	0
worthy	worthy	j	worthy	worthy	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
it	it	pn31	it	it	0
,	,	,	,	,	0
&	&	cc	&	and	0
much	much	d	much	much	0
good	good	j	good	good	0
may	may	vmb	may	may	0
it	it	pn31	it	it	0
doo	doo	vdi	do	do	0
hym	hym	pno31	him	he	0
.	.	.	.	.	1
And	And	cc	And	and	0
thus	thus	av	thus	thus	0
of	of	pp-f	of	of	0
Bookes	Bookes	n2	Books	book	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
my	my	po11	my	my	0
booke	booke	n1	book	book	0
among	among	p-acp	among	among	0
others	others	n2-jn	others	other	0
.	.	.	.	.	1
Some	Some	d	Some	some	0
wyl	wyl	vmb	will	will	0
say	say	vvi	say	say	0
,	,	,	,	,	0
It	It	pn31	It	it	0
is	is	vbz	is	be	0
too	too	av	too	too	0
dry	dry	j	dry	dry	0
,	,	,	,	,	0
it	it	pn31	it	it	0
wants	wants	vvz	wants	want	0
the	the	dt	the	the	0
sap	sap	n1	sap	sap	0
of	of	pp-f	of	of	0
Sapience	Sapience	n1	Sapience	sapience	0
,	,	,	,	,	0
neither	neither	av-dx	neither	neither	0
hath	hath	vhz	hath	have	0
it	it	pn31	it	it	0
yenough	yenough	d	enough	enough	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Runnet	Runnet	n1	Runnet	runnet	0
of	of	pp-f	of	of	0
Rea	Rea	np1	Rea	Rea	0
∣	∣	sy	∣	∣	0
son	son	n1	son	son	0
.	.	.	.	.	1
Some	Some	d	Some	some	0
other	other	j-jn	other	other	0
wyl	wyl	vmb	will	will	0
say	say	vvi	say	say	0
,	,	,	,	,	0
It	It	pn31	It	it	0
is	is	vbz	is	be	0
too	too	av	too	too	0
sul	sul	wd	sul	sul	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
whay	whay	n1	whay	whey	0
of	of	pp-f	of	of	0
wanton	wanton	j-jn	wanton	wanton	0
∣	∣	sy	∣	∣	0
nesse	nesse	n1	ness	ness	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
in	in	p-acp	in	in	0
wise	wise	j	wise	wise	0
mens	mens	ng2	men's	man	0
taste	taste	n1	taste	taste	0
,	,	,	,	,	0
seemes	seemes	vvz	seems	seem	0
very	very	av	very	very	0
sowre	sowre	j	sour	sour	0
.	.	.	.	.	1
Some	Some	d	Some	some	0
wyll	wyll	vmb	will	will	0
say	say	vvi	say	say	0
,	,	,	,	,	0
The	The	dt	The	the	0
inuention	inuention	n1	invention	invention	0
is	is	vbz	is	be	0
prety	prety	j	pretty	pretty	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
yll	yll	av-jn	ill	ill	0
pend	pend	vvn	pend	pen	0
.	.	.	.	.	1
Some	Some	d	Some	some	0
other	other	j-jn	other	other	0
wyll	wyll	n1	will	will	0
more	more	av-dc	more	more	0
commend	commend	vvi	commend	commend	0
the	the	dt	the	the	0
pennyng	pennyng	n-vvg	penning	pen	0
,	,	,	,	,	0
then	then	cs	then	than	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
.	.	.	.	.	1
Some	Some	d	Some	some	0
wyl	wyl	vmb	will	will	0
say	say	vvi	say	say	0
,	,	,	,	,	0
It	It	pn31	It	it	0
is	is	vbz	is	be	0
prety	prety	j	pretty	pretty	0
Poetrie	Poetrie	n1	Poetry	poetry	0
.	.	.	.	.	1
Some	Some	d	Some	some	0
wyl	wyl	vmb	will	will	0
say	say	vvi	say	say	0
,	,	,	,	,	0
It	It	pn31	It	it	0
is	is	vbz	is	be	0
meane	meane	j	mean	mean	0
stuffe	stuffe	n1	stuff	stuff	0
.	.	.	.	.	1
And	And	cc	And	and	0
some	some	d	some	some	0
(	(	(	(	(	0
perhaps	perhaps	av	perhaps	perhaps	0
)	)	)	)	)	0
wyl	wyl	vmb	will	will	0
say	say	vvi	say	say	0
,	,	,	,	,	0
It	It	pn31	It	it	0
is	is	vbz	is	be	0
bald	bald	j	bald	bald	0
ryme	ryme	n1	rhyme	rhyme	0
,	,	,	,	,	0
not	not	xx	not	not	0
worth	worth	j	worth	worth	0
the	the	dt	the	the	0
reading	reading	vvg	reading	read	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
malicious	malicious	j	malicious	malicious	0
Lob	Lob	n1	Lob	lob	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
my	my	po11	my	my	0
lyfe	lyfe	n1	life	life	0
.	.	.	.	.	1
Some	Some	d	Some	some	0
wyll	wyll	vmb	will	will	0
say	say	vvi	say	say	0
,	,	,	,	,	0
Tis	Tis	pn31|vbz	This	it|be	0
verse	verse	n1	verse	verse	0
:	:	:	:	:	0
he	he	pns31	he	he	0
speakes	speakes	vvz	speaks	speak	0
his	his	po31	his	his	0
mynd	mynd	n1	mind	mind	0
plainly	plainly	av-j	plainly	plain	0
.	.	.	.	.	1
Some	Some	d	Some	some	0
wyl	wyl	vmb	will	will	0
say	say	vvi	say	say	0
,	,	,	,	,	0
Twil	Twil	pn31|vmb	'Twill	it|will	0
passe	passe	vvi	pass	pass	0
for	for	p-acp	for	for	0
Po	Po	np1	Po	Po	0
∣	∣	sy	∣	∣	0
aetrie	aetrie	n1	aetrie	aetrie	0
:	:	:	:	:	0
let	let	vvb	let	let	0
hym	hym	pno31	him	he	0
passe	passe	vvi	pass	pass	0
for	for	p-acp	for	for	0
&	&	cc	&	and	0
cetera	cetera	fw-la	cetera	ceterus	0
.	.	.	.	.	1
Some	Some	d	Some	some	0
wyl	wyl	vmb	will	will	0
say	say	vvi	say	say	0
,	,	,	,	,	0
It	It	pn31	It	it	0
is	is	vbz	is	be	0
good	good	j	good	good	0
e	e	sy	e	e	0
∣	∣	sy	∣	∣	0
nough	nough	av-d	nough	nough	0
to	to	pc-acp	to	to	0
reade	reade	vvi	read	read	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
a	a	dt	a	a	0
man	man	n1	man	man	0
hath	hath	vhz	hath	have	0
nothing	nothing	pix	nothing	nothing	0
els	els	av	else	else	0
to	to	pc-acp	to	to	0
doo	doo	vdi	do	do	0
:	:	:	:	:	0
he	he	pns31	he	he	0
may	may	vmb	may	may	0
reade	reade	vvi	read	read	0
it	it	pn31	it	it	0
(	(	(	(	(	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
can	can	vmb	can	can	0
come	come	vvi	come	come	0
by	by	p-acp	by	by	0
it	it	pn31	it	it	0
)	)	)	)	)	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
idle	idle	j	idle	idle	0
tyme	tyme	n1	time	time	0
.	.	.	.	.	1
Some	Some	d	Some	some	0
(	(	(	(	(	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
haps	haps	vvz	haps	hap	0
)	)	)	)	)	0
wyll	wyll	vmb	will	will	0
prayse	prayse	vvi	praise	praise	0
it	it	pn31	it	it	0
more	more	av-dc	more	more	0
then	then	cs	then	than	0
it	it	pn31	it	it	0
deserues	deserues	vvz	deserves	deserve	0
,	,	,	,	,	0
and	and	cc	and	and	0
geue	geue	vvi	give	give	0
coyne	coyne	n1	coin	coin	0
for	for	p-acp	for	for	0
it	it	pn31	it	it	0
,	,	,	,	,	0
rather	rather	av-c	rather	rather	0
then	then	cs	then	than	0
goe	goe	vvi	go	go	0
without	without	p-acp	without	without	0
it	it	pn31	it	it	0
.	.	.	.	.	1
Such	Such	d	Such	such	0
are	are	vbr	are	be	0
best	best	av-j	best	best	0
woorthy	woorthy	j	worthy	worthy	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
it	it	pn31	it	it	0
:	:	:	:	:	0
and	and	cc	and	and	0
wel	wel	av	well	well	0
may	may	vmb	may	may	0
it	it	pn31	it	it	0
like	like	vvi	like	like	0
them	them	pno32	them	they	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
bought	bought	vvn	bought	buy	0
it	it	pn31	it	it	0
.	.	.	.	.	1
Well	Well	uh-av	Well	well	0
,	,	,	,	,	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
like	like	av-j	like	like	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
,	,	,	,	,	0
I	I	pns11	I	i	0
pray	pray	vvb	pray	pray	0
you	you	pn22	you	you	0
beare	beare	vvb	bear	bear	0
a	a	dt	a	a	0
good	good	j	good	good	0
tongue	tongue	n1	tongue	tongue	0
,	,	,	,	,	0
and	and	cc	and	and	0
let	let	vvb	let	let	0
it	it	pn31	it	it	0
alone	alone	av-j	alone	alone	0
,	,	,	,	,	0
and	and	cc	and	and	0
God	God	np1	God	God	0
be	be	vbb	be	be	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
.	.	.	.	.	1
I	I	pns11	I	i	0
wish	wish	vvb	wish	wish	0
you	you	pn22	you	you	0
well	well	av	well	well	0
,	,	,	,	,	0
and	and	cc	and	and	0
perhaps	perhaps	av	perhaps	perhaps	0
I	I	pns11	I	i	0
wyl	wyl	vmb	will	will	0
agaynst	agaynst	p-acp	against	against	0
the	the	dt	the	the	0
next	next	ord	next	next	0
Terme	Terme	n1	Term	term	0
,	,	,	,	,	0
prouide	prouide	vvb	provide	provide	0
you	you	pn22	you	you	0
some	some	d	some	some	0
other	other	j-jn	other	other	0
newe	newe	j	new	new	0
ware	ware	n1	ware	ware	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
olde	olde	j	old	old	0
golde	golde	n1	gold	gold	0
.	.	.	.	.	1
Tyll	Tyll	p-acp	Till	till	0
when	when	c-crq	when	when	0
,	,	,	,	,	0
and	and	cc	and	and	0
euer	euer	av	ever	ever	0
,	,	,	,	,	0
I	I	pns11	I	i	0
wish	wish	vvb	wish	wish	0
you	you	pn22	you	you	0
all	all	d	all	all	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
the	the	dt	the	the	0
grace	grace	n1	grace	grace	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
well	well	av	well	well	0
to	to	pc-acp	to	to	0
fare	fare	vvi	fare	fare	0
.	.	.	.	.	1
From	From	p-acp	From	from	0
my	my	po11	my	my	0
lodgyng	lodgyng	n1	lodging	lodging	0
this	this	d	this	this	0
.xiiii.	.xiiii.	crd	xiiii	xiiii	0
of	of	pp-f	of	of	0
May	May	np1	May	May	0
.	.	.	.	.	1
Anno	Anno	fw-la	Anno	anno	0
Domini	Domini	fw-la	Domini	domini	0
.	.	.	.	.	1
1577.	1577.	crd	1577.	1577.	1
