THE	THE	dt	THE	the	0
Sir	Sir	n1	Sir	sir	0
Humphry	Humphry	np1	Humphry	Humphrey	0
Ed	Ed	wd	Ed	ed	0
∣	∣	sy	∣	∣	0
win	win	vvi	win	win	0
,	,	,	,	,	0
Knight	Knight	n1	Knight	knight	0
,	,	,	,	,	0
Lord	Lord	n1	Lord	lord	0
Mayor	Mayor	n1	Mayor	mayor	0
of	of	pp-f	of	of	0
LONDON	LONDON	np1	LONDON	London	0
,	,	,	,	,	0
The	The	dt	The	the	0
Honourable	Honourable	j	Honourable	honourable	0
Hatton	Hatton	np1	Hatton	Hatton	0
Compton	Compton	np1	Compton	Compton	0
,	,	,	,	,	0
Esq	Esq	np1	Esq	Esq	0
AND	AND	cc	AND	and	0
TO	TO	p-acp	TO	to	0
The	The	dt	The	the	0
Honoured	Honoured	j-vvn	Honoured	honour	0
,	,	,	,	,	0
the	the	dt	the	the	0
Lady	Lady	n1	Lady	lady	0
Ann	Ann	cc	Ann	and	0
Cholm	Cholm	np1	Cholm	Cholm	0
∣	∣	sy	∣	∣	0
ley	ley	fw-fr	ley	ley	0
,	,	,	,	,	0
Mrs.	Mrs.	n1	Mrs.	mrs.	0
Mary	Mary	uh	Marry	mary	0
Cholmley	Cholmley	np1	Cholmley	Cholmley	0
,	,	,	,	,	0
Mrs.	Mrs.	n1	Mrs.	mrs.	1
Bridget	Bridget	np1	Bridget	Bridget	0
Pesball	Pesball	np1	Pesball	Pesball	0
,	,	,	,	,	0
Mrs.	Mrs.	n1	Mrs.	mrs.	0
Jane	Jane	np1	Jane	Jane	0
Bickerstaffe	Bickerstaffe	np1	Bickerstaffe	Bickerstaffe	0
,	,	,	,	,	0
Mrs.	Mrs.	n1	Mrs.	mrs.	0
Ann	Ann	cc	Ann	and	0
Hill	Hill	n1	Hill	hill	0
,	,	,	,	,	0
Mrs.	Mrs.	n1	Mrs.	mrs.	0
Elizabeth	Elizabeth	np1	Elizabeth	Elizabeth	0
Lloyd	Lloyd	np1	Lloyd	Lloyd	0
,	,	,	,	,	0
Widow	Widow	n1	Widow	widow	0
,	,	,	,	,	0
Mrs.	Mrs.	n1	Mrs.	mrs.	0
Eliz.	Eliz.	np1	Eliz.	Eliz.	0
Lloyd	Lloyd	np1	Lloyd	Lloyd	0
,	,	,	,	,	0
Spinster	Spinster	n1	Spinster	spinster	0
,	,	,	,	,	0
Mrs.	Mrs.	n1	Mrs.	mrs.	1
Lu	Lu	np1	Lu	Lu.	0
∣	∣	sy	∣	∣	0
cy	cy	n1	cy	cy	0
Wright	Wright	n1	Wright	wright	0
;	;	;	;	;	0
AND	AND	cc	AND	and	0
TO	TO	p-acp	TO	to	0
The	The	dt	The	the	0
Honoured	Honoured	j-vvn	Honoured	honour	0
Sir	Sir	n1	Sir	sir	0
Thomas	Thomas	np1	Thomas	Thomas	0
Mackworth	Mackworth	np1	Mackworth	Mackworth	0
,	,	,	,	,	0
Bart.	Bart.	np1	Bart.	Bart.	1
Sir	Sir	n1	Sir	sir	0
John	John	np1	John	John	0
Price	Price	n1	Price	price	0
,	,	,	,	,	0
Bart.	Bart.	np1	Bart.	Bart.	0
Sir	Sir	n1	Sir	sir	0
John	John	np1	John	John	0
Morden	Morden	np1	Morden	Morden	0
,	,	,	,	,	0
Knt.	Knt.	np1	Knt.	Knt.	0
Sir	Sir	n1	Sir	sir	0
Charles	Charles	np1	Charles	Charles	0
Bickerstaffe	Bickerstaffe	np1	Bickerstaffe	Bickerstaffe	0
,	,	,	,	,	0
Knt.	Knt.	np1	Knt.	Knt.	0
Sir	Sir	n1	Sir	sir	0
Christopher	Christopher	np1	Christopher	Christopher	0
Wren	Wren	n1	Wren	wren	0
,	,	,	,	,	0
Knt.	Knt.	np1	Knt.	Knt.	0
Sir	Sir	n1	Sir	sir	0
Paul	Paul	np1	Paul	Paul	0
Whitchcot	Whitchcot	np1	Whitchcot	Whitchcot	0
,	,	,	,	,	0
Knt.	Knt.	np1	Knt.	Knt.	1
AND	AND	cc	AND	and	0
TO	TO	p-acp	TO	to	0
The	The	dt	The	the	0
Honoured	Honoured	j-vvn	Honoured	honour	0
Edward	Edward	np1	Edward	Edward	0
Price	Price	n1	Price	price	0
,	,	,	,	,	0
Esq	Esq	np1	Esq	Esq	0
Hen	Hen	n1	Hen	hen	0
∣	∣	sy	∣	∣	0
ry	ry	zz	ry	ry	0
Farmer	Farmer	n1	Farmer	farmer	0
,	,	,	,	,	0
William	William	np1	William	William	0
Powell	Powell	np1	Powell	Powell	0
,	,	,	,	,	0
Edward	Edward	np1	Edward	Edward	0
Ni	Ni	fw-fr	Ni	ni	0
∣	∣	sy	∣	∣	0
cholas	cholas	fw-mi	cholas	cholas	0
,	,	,	,	,	0
Bulkley	Bulkley	np1	Bulkley	Bulkley	0
Mackworth	Mackworth	np1	Mackworth	Mackworth	0
,	,	,	,	,	0
Philip	Philip	np1	Philip	Philip	0
Bic	Bic	n1	Bic	bic	0
∣	∣	sy	∣	∣	0
kerstaffe	kerstaffe	n1	kerstaffe	kerstaffe	0
,	,	,	,	,	0
Arthur	Arthur	np1	Arthur	Arthur	0
Moore	Moore	np1	Moore	Moore	0
,	,	,	,	,	0
Henry	Henry	np1	Henry	Henry	0
Lloyd	Lloyd	np1	Lloyd	Lloyd	0
,	,	,	,	,	0
John	John	np1	John	John	0
Meyrick	Meyrick	np1	Meyrick	Meyrick	0
,	,	,	,	,	0
John	John	np1	John	John	0
Pugh	Pugh	np1	Pugh	Pugh	0
,	,	,	,	,	0
James	James	np1	James	James	0
Blake	Blake	np1	Blake	Blake	0
,	,	,	,	,	0
William	William	np1	William	William	0
Freeman	Freeman	n1	Freeman	freeman	0
,	,	,	,	,	0
Samuel	Samuel	np1	Samuel	Samuel	0
Trotman	Trotman	np1	Trotman	Trotman	0
,	,	,	,	,	0
Wil	Wil	np1	Wil	Will	0
∣	∣	sy	∣	∣	0
liam	liam	fw-la	liam	liam	0
Nicholas	Nicholas	np1	Nicholas	Nicholas	0
,	,	,	,	,	0
Joseph	Joseph	np1	Joseph	Joseph	0
Short	Short	j	Short	short	0
,	,	,	,	,	0
Rich.	Rich.	np1	Rich.	Richard	1
Ste	Ste	np1	Ste	Ste	0
∣	∣	sy	∣	∣	0
phens	phens	n2-jn	phens	phen	0
,	,	,	,	,	0
Geo.	Geo.	np1	Geo.	Geo.	0
London	London	np1	London	London	0
,	,	,	,	,	0
Hen	Hen	n1	Hen	hen	0
.	.	.	.	.	1
Simons	Simons	np1	Simons	Simons	0
,	,	,	,	,	0
Hen	Hen	n1	Hen	hen	0
.	.	.	.	.	1
Grove	Grove	n1	Grove	grove	0
,	,	,	,	,	0
and	and	cc	and	and	0
Joh.	Joh.	np1	Joh.	Joh.	0
Wodehouse	Wodehouse	np1	Wodehouse	Wodehouse	0
,	,	,	,	,	0
Esquires	Esquires	n2	Esquires	esquire	0
;	;	;	;	;	0
AND	AND	cc	AND	and	0
TO	TO	p-acp	TO	to	0
Mr.	Mr.	n1	Mr.	mr.	0
John	John	np1	John	John	0
Oldbury	Oldbury	np1	Oldbury	Oldbury	0
,	,	,	,	,	0
Thomas	Thomas	np1	Thomas	Thomas	0
Phips	Phips	np1	Phips	Phips	0
,	,	,	,	,	0
Senior	Senior	np1	Senior	Senior	0
,	,	,	,	,	0
Paul	Paul	np1	Paul	Paul	0
Docminique	Docminique	np1	Docminique	Docminique	0
,	,	,	,	,	0
Whitfield	Whitfield	np1	Whitfield	Whitfield	0
Hayter	Hayter	np1	Hayter	Hayter	0
,	,	,	,	,	0
An	An	cs	And	an	0
∣	∣	sy	∣	∣	0
thony	thony	n1	thony	thony	0
Forty	Forty	crd	Forty	forty	0
,	,	,	,	,	0
William	William	np1	William	William	0
Wolley	Wolley	np1	Wolley	Wolley	0
,	,	,	,	,	0
Thomas	Thomas	np1	Thomas	Thomas	0
Phips	Phips	np1	Phips	Phips	0
,	,	,	,	,	0
Junior	Junior	np1	Junior	Junior	0
,	,	,	,	,	0
Richard	Richard	np1	Richard	Richard	0
Chancy	Chancy	np1	Chancy	Chancy	0
,	,	,	,	,	0
Richard	Richard	np1	Richard	Richard	0
Curtis	Curtis	np1	Curtis	Curtis	0
,	,	,	,	,	0
Thomas	Thomas	np1	Thomas	Thomas	0
Fredericke	Fredericke	np1	Fredericke	Frederick	0
,	,	,	,	,	0
Gabriel	Gabriel	np1	Gabriel	Gabriel	0
Glo	Glo	n1	Glow	glow	0
∣	∣	sy	∣	∣	0
ver	ver	fw-la	ver	ver	0
,	,	,	,	,	0
John	John	np1	John	John	0
Glover	Glover	np1	Glover	Glover	0
,	,	,	,	,	0
Thomas	Thomas	np1	Thomas	Thomas	0
Jeve	Jeve	vvb	Jeve	jeve	0
,	,	,	,	,	0
John	John	np1	John	John	0
Thrale	Thrale	np1	Thrale	Thrale	0
,	,	,	,	,	0
Nathanael	Nathanael	np1	Nathanael	Nathanael	0
Troughton	Troughton	np1	Troughton	Troughton	0
,	,	,	,	,	0
John	John	np1	John	John	0
Newland	Newland	np1	Newland	Newland	0
,	,	,	,	,	0
John	John	np1	John	John	0
Preston	Preston	np1	Preston	Preston	0
,	,	,	,	,	0
Edward	Edward	np1	Edward	Edward	0
Grace	Grace	n1	Grace	grace	0
,	,	,	,	,	0
John	John	np1	John	John	0
Hayword	Hayword	np1	Hayword	Hayword	0
,	,	,	,	,	0
James	James	np1	James	James	0
Hallet	Hallet	np1	Hallet	Hallet	0
,	,	,	,	,	0
Mer	Mer	uh	Mere	mer	0
∣	∣	sy	∣	∣	0
chants	chants	vvz	chants	chant	0
,	,	,	,	,	0
present	present	j	present	present	0
PARTNERS	PARTNERS	n2	PARTNERS	partner	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
MINES	MINES	n2	MINES	mine	0
.	.	.	.	.	1
