HAuing	HAuing	vhg	Having	have	0
till	till	c-acp	till	till	0
he	he	pns31	he	he	0
haue	haue	vhb	have	have	0
attained	attained	vvn	attained	attain	0
the	the	dt	the	the	0
marke	marke	n1	mark	mark	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
eternall	eternall	j	eternal	eternal	0
life	life	n1	life	life	0
.	.	.	.	.	1
Not	Not	xx	Not	not	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
thought	thought	vvd	thought	think	0
you	you	pn22	you	you	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
much	much	d	much	much	0
need	need	n1	need	need	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
such	such	d	such	such	0
direction	direction	n1	direction	direction	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
prescribed	prescribed	vvn	prescribed	prescribe	0
you	you	pn22	you	you	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
haue	haue	vhb	have	have	0
long	long	av-j	long	long	0
since	since	p-acp	since	since	0
both	both	d	both	both	0
found	found	vvd	found	find	0
the	the	dt	the	the	0
way	way	n1	way	way	0
,	,	,	,	,	0
and	and	cc	and	and	0
practised	practised	vvd	practised	practise	0
the	the	dt	the	the	0
course	course	n1	course	course	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Christian	Christian	njp	Christian	christian	0
life	life	n1	life	life	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
Gods	Gods	npg1	Gods	God	0
grace	grace	n1	grace	grace	0
shall	shall	vmb	shall	shall	0
so	so	av	so	so	0
perseuere	perseuere	vvi	persevere	persevere	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
yet	yet	av	yet	yet	0
I	I	pns11	I	i	0
iud	iud	vvd	jud	jud	0
∣	∣	sy	∣	∣	0
ged	ged	j	ged	ged	0
it	it	pn31	it	it	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
good	good	j	good	good	0
confirmation	confirmation	n1	confirmation	confirmation	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
haue	haue	vhb	have	have	0
not	not	xx	not	not	0
hetherto	hetherto	av	hitherto	hitherto	0
wande	wande	n1	wand	wand	0
∣	∣	sy	∣	∣	0
red	red	j-jn	read	red	0
vncertainly	vncertainly	av-j	uncertainly	uncertain	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
course	course	n1	course	course	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
also	also	av	also	also	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
some	some	d	some	some	0
encouragement	encouragement	n1	encouragement	encouragement	0
vnto	vnto	p-acp	unto	unto	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
perseuere	perseuere	vvi	persevere	persevere	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
vnto	vnto	p-acp	unto	unto	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
haue	haue	vhb	have	have	0
not	not	xx	not	not	0
yet	yet	av	yet	yet	0
either	either	av-d	either	either	0
sound	sound	vvi	found	sound	0
the	the	dt	the	the	0
way	way	n1	way	way	0
,	,	,	,	,	0
or	or	cc	or	or	0
begun	begun	vvd	begun	begin	0
to	to	pc-acp	to	to	0
walk	walk	vvi	walk	walk	0
,	,	,	,	,	0
or	or	cc	or	or	0
haue	haue	vhb	have	have	0
but	but	p-acp	but	but	0
slowly	slowly	av-j	slowly	slow	0
or	or	cc	or	or	0
faintly	faintly	av-j	faintly	faint	0
gone	gone	vvn	gone	go	0
for	for	p-acp	for	for	0
∣	∣	sy	∣	∣	0
ward	ward	n1	ward	ward	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
course	course	n1	course	course	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
such	such	d	such	such	0
,	,	,	,	,	0
this	this	d	this	this	0
booke	booke	n1	book	book	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
both	both	d	both	both	0
a	a	dt	a	a	0
guide	guide	n1	guide	guide	0
to	to	pc-acp	to	to	0
direct	direct	vvi	direct	direct	0
thē	thē	pno32	them	they	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
Pittie	Pittie	n1	Pity	pity	0
,	,	,	,	,	0
and	and	cc	and	and	0
Charitie	Charitie	n1	Charity	charity	0
,	,	,	,	,	0
and	and	cc	and	and	0
also	also	av	also	also	0
a	a	dt	a	a	0
spur	spur	n1	spur	spur	0
to	to	pc-acp	to	to	0
stirre	stirre	vvi	stir	stir	0
them	them	pno32	them	they	0
vp	vp	a-acp	up	up	0
to	to	pc-acp	to	to	0
goe	goe	vvi	go	go	0
forward	forward	av-j	forward	forward	0
.	.	.	.	.	1
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
bene	bene	vbn	be	be	0
bold	bold	j	bold	bold	0
to	to	pc-acp	to	to	0
ioyne	ioyne	vvi	join	join	0
you	you	pn22	you	you	0
three	three	crd	three	three	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Inscription	Inscription	n1	Inscription	inscription	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Epistle	Epistle	n1	Epistle	epistle	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
my	my	po11	my	my	0
three	three	crd	three	three	0
Charites	Charites	np1	Charites	Charites	0
or	or	cc	or	or	0
Graces	Graces	n2	Graces	grace	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
whom	whom	ro-crq	whom	who	0
the	the	dt	the	the	0
Poets	Poets	n2	Poets	poet	0
make	make	vvb	make	make	0
mention	mention	n1	mention	mention	0
,	,	,	,	,	0
Three	Three	crd	Three	three	0
louing	louing	j-vvg	loving	love	0
and	and	cc	and	and	0
bountifull	bountifull	j	bountiful	bountiful	0
sisters	sisters	n2	sisters	sister	0
.	.	.	.	.	1
And	And	cc	And	and	0
sure	sure	av-j	sure	sure	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
grace	grace	n1	grace	grace	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
euery	euery	d	every	every	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Names	Names	n2	Names	name	0
:	:	:	:	:	0
and	and	cc	and	and	0
Nature	Nature	n1	Nature	nature	0
hath	hath	vhz	hath	have	0
ioyned	ioyned	vvn	joined	join	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
Consangui	Consangui	fw-la	Consangui	consangui	0
∣	∣	sy	∣	∣	0
nitie	nitie	n1	nitie	nitie	0
and	and	cc	and	and	0
neere	neere	j	near	near	0
Affinitie	Affinitie	n1	Affinity	affinity	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
also	also	av	also	also	0
GOD	GOD	np1	GOD	God	0
hath	hath	vhz	hath	have	0
vnited	vnited	vvn	united	unite	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
Pietie	Pietie	n1	Piety	piety	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Etymologie	Etymologie	n1	Etymology	etymology	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Names	Names	n2	Names	name	0
ye	ye	pn22	you	you	0
carry	carry	vvb	carry	carry	0
Grace	Grace	n1	Grace	grace	0
,	,	,	,	,	0
so	so	av	so	so	0
I	I	pns11	I	i	0
doubt	doubt	vvb	doubt	doubt	0
not	not	xx	not	not	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
hearts	hearts	n2	hearts	heart	0
ye	ye	pn22	you	you	0
possesse	possesse	vvb	possess	possess	0
the	the	dt	the	the	0
three	three	crd	three	three	0
Christian	Christian	np1	Christian	Christian	0
Graces	Graces	n2	Graces	grace	0
,	,	,	,	,	0
Faith	Faith	n1	Faith	faith	0
,	,	,	,	,	0
Hope	Hope	vvb	Hope	hope	0
,	,	,	,	,	0
and	and	cc	and	and	0
Charitie	Charitie	n1	Charity	charity	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
by	by	p-acp	by	by	0
Gods	Gods	npg1	Gods	God	0
mercy	mercy	n1	mercy	mercy	0
shall	shall	vmb	shall	shall	0
neuer	neuer	av-x	never	never	0
leaue	leaue	vvi	leave	leave	0
you	you	pn22	you	you	0
,	,	,	,	,	0
till	till	c-acp	till	till	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
brought	brought	vvn	brought	bring	0
you	you	pn22	you	you	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
expected	expected	j-vvn	expected	expect	0
end	end	n1	end	end	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Faith	Faith	n1	Faith	faith	0
and	and	cc	and	and	0
Hope	Hope	n1	Hope	hope	0
,	,	,	,	,	0
euen	euen	n1	even	even	0
eter	eter	wd	eater	eter	0
∣	∣	sy	∣	∣	0
nall	nall	j	nall	nall	0
life	life	n1	life	life	0
.	.	.	.	.	1
Which	Which	r-crq	Which	which	0
God	God	np1	God	God	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
sonne	sonne	n1	son	son	0
Ie	Ie	fw-fr	Ie	je	0
∣	∣	sy	∣	∣	0
sus	sus	fw-la	sus	sus	0
Christs	Christs	npg1	Christs	Christ	0
sake	sake	n1	sake	sake	0
graunt	graunt	vvi	grant	grant	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
true	true	j	true	true	0
Christians	Christians	np1	Christians	Christians	0
.	.	.	.	.	1
Amen	Amen	uh-n	Amen	amen	0
.	.	.	.	.	1
So	So	av	So	so	0
fare	fare	vvb	fare	fare	0
ye	ye	pn22	you	you	0
well	well	av	well	well	0
.	.	.	.	.	1
