Most	Most	ds	Most	most	0
time	time	n1	time	time	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
reading	reading	n-vvg	reading	read	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
dispatch	dispatch	vvi	dispatch	dispatch	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
humbly	humbly	av-j	humbly	humble	0
beseech	beseech	vvb	beseech	beseech	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
would	would	vmd	would	will	0
bestow	bestow	vvi	bestow	bestow	0
upon	upon	p-acp	upon	upon	0
it	it	pn31	it	it	0
those	those	d	those	those	0
few	few	d	few	few	0
minutes	minutes	n2	minutes	minute	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
pleased	pleased	vvn	pleased	please	0
to	to	pc-acp	to	to	0
read	read	vvi	read	read	0
it	it	pn31	it	it	0
and	and	cc	and	and	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
would	would	vmd	would	will	0
read	read	vvi	read	read	0
it	it	pn31	it	it	0
through	through	a-acp	through	through	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
would	would	vmd	would	will	0
read	read	vvi	read	read	0
it	it	pn31	it	it	0
your	your	po22	your	your	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
some	some	d	some	some	0
things	things	n2	things	thing	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
which	which	r-crq	which	which	0
perhaps	perhaps	av	perhaps	perhaps	0
there	there	a-acp	there	there	0
are	are	vbr	are	be	0
many	many	d	many	many	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
willing	willing	j	willing	willing	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
acquain	acquain	vvn	acquain	acquain	0
∣	∣	sy	∣	∣	0
ted	ted	vvd	ted	t	0
with	with	p-acp	with	with	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
against	against	p-acp	against	against	0
such	such	d	such	such	0
I	I	pns11	I	i	0
hum	hum	uh	hum	humh	0
∣	∣	sy	∣	∣	0
bly	bly	zz	bly	bly	0
beg	beg	vvb	beg	beg	0
your	your	po22	your	your	0
Majesties	Majesties	ng1	Majesties	majesty	0
protection	protection	n1	protection	protection	0
,	,	,	,	,	0
howsoe	howsoe	fw-la	howsoe	howsoe	0
∣	∣	sy	∣	∣	0
ver	ver	p-acp	for	for	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
keep	keep	vvi	keep	keep	0
my	my	po11	my	my	0
self	self	n1	self	self	0
within	within	p-acp	within	within	0
the	the	dt	the	the	0
bounds	bounds	n2	bounds	bound	0
of	of	pp-f	of	of	0
truth	truth	n1	truth	truth	0
&	&	cc	&	and	0
sobernes	sobernes	n1	soberness	soberness	0
,	,	,	,	,	0
and	and	cc	and	and	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
do	do	vdb	do	do	0
disserve	disserve	vvi	disserve	disserve	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
it	it	pn31	it	it	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
order	order	n1	order	order	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
serving	serving	vvg	serving	serve	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
do	do	vdi	do	do	0
no	no	dx	no	no	0
way	way	n1	way	way	0
else	else	av	else	else	0
,	,	,	,	,	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
supply	supply	vvi	supply	supply	0
with	with	p-acp	with	with	0
my	my	po11	my	my	0
prayers	prayers	n2	prayers	prayer	0
publike	publike	j	public	public	0
and	and	cc	and	and	0
private	private	j	private	private	0
for	for	p-acp	for	for	0
all	all	d	all	all	0
the	the	dt	the	the	0
blessings	blessings	n2	blessings	blessing	0
which	which	r-crq	which	which	0
may	may	vmb	may	may	0
make	make	vvi	make	make	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
happy	happy	j	happy	happy	0
both	both	av-d	both	both	0
here	here	av	here	here	0
on	on	p-acp	on	on	0
earth	earth	n1	earth	earth	0
,	,	,	,	,	0
and	and	cc	and	and	0
eternally	eternally	av-j	eternally	eternal	0
hereafter	hereafter	av	hereafter	hereafter	0
in	in	p-acp	in	in	0
heaven	heaven	n1	heaven	heaven	0
.	.	.	.	.	1
Amen	Amen	uh-n	Amen	amen	0
.	.	.	.	.	1
