DEare	DEare	n1	DEare	deer	0
∣	∣	sy	∣	∣	0
erant	erant	fw-la	erant	erant	0
,	,	,	,	,	0
novam	novam	fw-la	novam	novam	0
nunquam	nunquam	fw-la	nunquam	nunquam	0
erue	erue	vvb	erue	erue	0
∣	∣	sy	∣	∣	0
bant	bant	zz	bant	bant	0
,	,	,	,	,	0
quoad	quoad	av	quoad	quoad	0
tandem	tandem	fw-la	tandem	tandem	0
lacera	lacera	fw-la	lacera	lacera	0
gestari	gestari	fw-la	gestari	gestari	0
,	,	,	,	,	0
ampli	ampli	vvn	ampli	ampli	0
∣	∣	sy	∣	∣	0
us	us	pno12	us	we	0
nequiret	nequiret	fw-la	nequiret	nequiret	0
.	.	.	.	.	1
Lud.	Lud.	np1	Lud.	Lud.	0
de	de	dt	the	the	0
Vi	Vi	crd	Vi	vi	0
∣	∣	sy	∣	∣	0
ves	ves	zz	ves	ves	0
in	in	p-acp	in	in	0
Aug.	Aug.	np1	Aug.	Aug.	0
de	de	dt	the	the	0
Civ	Civ	crd	Civ	civ	0
.	.	.	.	.	1
Dei	Dei	fw-la	Dei	dei	0
l.	l.	n1	l.	l.	0
7.	7.	crd	7.	7.	0
c	c	sy	c	c	0
.	.	.	.	.	1
20.	20.	crd	20.	20.	0
ragged	ragged	j	ragged	ragged	0
,	,	,	,	,	0
or	or	cc	or	or	0
like	like	av-j	like	like	0
to	to	p-acp	to	to	0
Bedlams	Bedlams	n1	Bedlams	bedlam	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
naked	naked	j	naked	naked	0
beggary	beggary	n1	beggary	beggary	0
brought	brought	vvn	brought	bring	0
upon	upon	p-acp	upon	upon	0
you	you	pn22	you	you	0
)	)	)	)	)	0
while	while	cs	while	while	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
leave	leave	n1	leave	leave	0
to	to	pc-acp	to	to	0
wear	wear	vvi	wear	wear	0
them	them	pno32	them	they	0
(	(	(	(	(	0
though	though	c-acp	though	though	0
many	many	d	many	many	0
weary	weary	j	weary	weary	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
contempt	contempt	n1	contempt	contempt	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
some	some	d	some	some	0
fearing	fearing	vvg	fearing	fear	0
perill	perill	n1	peril	peril	0
by	by	p-acp	by	by	0
them	them	pno32	them	they	0
,	,	,	,	,	0
have	have	vhb	have	have	0
put	put	vvn	put	put	0
themselves	themselves	px32	themselves	themselves	0
into	into	p-acp	into	into	0
other	other	j-jn	other	other	0
colours	colours	n2	colours	colour	0
)	)	)	)	)	0
let	let	vvb	let	let	0
them	them	pno32	them	they	0
mind	mind	n1	mind	mind	0
you	you	pn22	you	you	0
as	as	a-acp	as	as	0
(	(	(	(	(	0
mourning	mourning	vvg	mourning	mourn	0
habits	habits	n2	habits	habit	0
)	)	)	)	)	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
sad	sad	j	sad	sad	0
condition	condition	n1	condition	condition	0
,	,	,	,	,	0
first	first	ord	first	first	0
and	and	cc	and	and	0
most	most	av-ds	most	most	0
by	by	p-acp	by	by	0
sinne	sinne	n1	sin	sin	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
bitter	bitter	j	bitter	bitter	0
fruits	fruits	n2	fruits	fruit	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
God	God	np1	God	God	0
many	many	d	many	many	0
times	times	n2	times	time	0
serveth	serveth	vvz	serves	serve	0
up	up	a-acp	up	up	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
second	second	ord	second	second	0
course	course	n1	course	course	0
to	to	p-acp	to	to	0
those	those	d	those	those	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
use	use	vvb	use	use	0
to	to	pc-acp	to	to	0
glut	glut	vvi	glut	glut	0
themselves	themselves	px32	themselves	themselves	0
with	with	p-acp	with	with	0
sweet	sweet	j	sweet	sweet	0
meats	meats	n2	meats	meat	0
.	.	.	.	.	1
Give	Give	vvb	Give	give	0
me	me	pno11	me	i	0
leave	leave	vvi	leave	leave	0
I	I	pns11	I	i	0
beseech	beseech	vvb	beseech	beseech	0
you	you	pn22	you	you	0
(	(	(	(	(	0
not	not	xx	not	not	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
Diocesan	Diocesan	n1	Diocesan	diocesan	0
,	,	,	,	,	0
or	or	cc	or	or	0
provinciall	provinciall	j-jn	provincial	provincial	0
Inquisitor	Inquisitor	n1	Inquisitor	inquisitor	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
put	put	vvi	put	put	0
upon	upon	p-acp	upon	upon	0
you	you	pn22	you	you	0
any	any	d	any	any	0
Visitation	Visitation	n1	Visitation	visitation	0
Articles	Articles	n2	Articles	article	0
:	:	:	:	:	0
or	or	cc	or	or	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
Cano	Cano	n1	Canon	canon	0
∣	∣	sy	∣	∣	0
nicall	nicall	j	nicall	nicall	0
Informer	Informer	n1	Informer	informer	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
present	present	vvi	present	present	0
you	you	pn22	you	you	0
for	for	p-acp	for	for	0
any	any	d	any	any	0
crime	crime	n1	crime	crime	0
or	or	cc	or	or	0
excesse	excesse	n1	excess	excess	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
knew	knew	vvd	knew	know	0
by	by	p-acp	by	by	0
any	any	d	any	any	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
,	,	,	,	,	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
rather	rather	av-c	rather	rather	0
cover	cover	vvi	cover	cover	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
charity	charity	n1	charity	charity	0
,	,	,	,	,	0
then	then	av	then	then	0
discover	discover	vvb	discover	discover	0
it	it	pn31	it	it	0
with	with	p-acp	with	with	0
Scandall	Scandall	n1	Scandal	scandal	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
your	your	po22	your	your	0
remembrancer	remembrancer	n1	remembrancer	remembrancer	0
,	,	,	,	,	0
admoni	admoni	fw-la	admoni	admoni	0
∣	∣	sy	∣	∣	0
tor	tor	c-acp	tor	for	0
,	,	,	,	,	0
or	or	cc	or	or	0
(	(	(	(	(	0
if	if	cs	if	if	0
that	that	d	that	that	0
be	be	vbb	be	be	0
too	too	av	too	too	0
much	much	av-d	much	much	0
)	)	)	)	)	0
Petitioner	Petitioner	n1	Petitioner	petitioner	0
,	,	,	,	,	0
praying	praying	vvg	praying	pray	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
examine	examine	vvi	examine	examine	0
,	,	,	,	,	0
and	and	cc	and	and	0
consider	consider	vvi	consider	consider	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
not	not	xx	not	not	0
been	been	vbn	been	be	0
too	too	av	too	too	0
much	much	av-d	much	much	0
addicted	addicted	vvn	addicted	addict	0
to	to	pc-acp	to	to	0
ease	ease	vvi	ease	ease	0
and	and	cc	and	and	0
delicacy	delicacy	n1	delicacy	delicacy	0
of	of	pp-f	of	of	0
life	life	n1	life	life	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
so	so	av	so	so	0
ordered	ordered	vvn	ordered	order	0
your	your	po22	your	your	0
own	own	d	own	own	0
,	,	,	,	,	0
and	and	cc	and	and	0
your	your	po22	your	your	0
Wives	Wives	n2	Wives	wife	0
and	and	cc	and	and	0
Childrens	Childrens	ng2	Children's	child	0
,	,	,	,	,	0
and	and	cc	and	and	0
servants	servants	n2	servants	servant	0
conversation	conversation	n1	conversation	conversation	0
(	(	(	(	(	0
so	so	av	so	so	0
farre	farre	av-j	far	far	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
you	you	pn22	you	you	0
lay	lay	vvb	lay	lay	0
)	)	)	)	)	0
as	as	c-acp	as	as	0
by	by	p-acp	by	by	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
an	an	dt	and	a	0
imita	imita	n1	imita	imita	0
∣	∣	sy	∣	∣	0
ble	ble	zz	ble	ble	0
example	example	n1	example	example	0
of	of	pp-f	of	of	0
sobriety	sobriety	n1	sobriety	sobriety	0
,	,	,	,	,	0
piety	piety	n1	piety	piety	0
,	,	,	,	,	0
modesty	modesty	n1	modesty	modesty	0
,	,	,	,	,	0
and	and	cc	and	and	0
gravity	gravity	n1	gravity	gravity	0
before	before	p-acp	before	before	0
their	their	po32	their	their	0
eyes	eyes	n2	eyes	eye	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
eares	eares	n2	ears	ear	0
you	you	pn22	you	you	0
fill	fill	vvb	fill	fill	0
with	with	p-acp	with	with	0
instructions	instructions	n2	instructions	instruction	0
and	and	cc	and	and	0
directions	directions	n2	directions	direction	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
morall	morall	j	moral	moral	0
duties	duties	n2	duties	duty	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
not	not	xx	not	not	0
been	been	vbn	been	be	0
more	more	av-dc	more	more	0
remisse	remisse	j	remiss	remiss	0
and	and	cc	and	and	0
indif	indif	n-jn	indif	indif	0
∣	∣	sy	∣	∣	0
ferent	ferent	j	ferent	ferent	0
in	in	p-acp	in	in	0
publique	publique	j	public	public	0
and	and	cc	and	and	0
common	common	j	common	common	0
concernements	concernements	n2	concernments	concernment	0
of	of	pp-f	of	of	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
then	then	av	then	then	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
own	own	d	own	own	0
particular	particular	j	particular	particular	0
interests	interests	n2	interests	interest	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
accounted	accounted	vvn	accounted	account	0
your	your	po22	your	your	0
Parochiall	Parochiall	j	Parochial	parochial	0
Incumbencies	Incumbencies	n2	Incumbencies	incumbency	0
as	as	c-acp	as	as	0
burthens	burthens	n2	burdens	burden	0
,	,	,	,	,	0
&	&	cc	&	and	0
Pastorall	Pastorall	n-jn	Pastoral	pastoral	0
charges	charges	n2	charges	charge	0
to	to	pc-acp	to	to	0
bestow	bestow	vvi	bestow	bestow	0
your	your	po22	your	your	0
vigilance	vigilance	n1	vigilance	vigilance	0
and	and	cc	and	and	0
diligence	diligence	n1	diligence	diligence	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
soules	soules	n2	souls	soul	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Peo	Peo	fw-la	Peo	peo	0
∣	∣	sy	∣	∣	0
ple	ple	n1	ple	ple	0
,	,	,	,	,	0
or	or	cc	or	or	0
as	as	c-acp	as	as	0
Benefices	Benefices	n2	Benefices	benefice	0
whereto	whereto	c-crq	whereto	whereto	0
you	you	pn22	you	you	0
intentively	intentively	av-j	intentively	intentive	0
apply	apply	vvb	apply	apply	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
Benefit	Benefit	n1	Benefit	benefit	0
and	and	cc	and	and	0
advantage	advantage	n1	advantage	advantage	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
World	World	n1	World	world	0
,	,	,	,	,	0
taking	taking	vvg	taking	take	0
the	the	dt	the	the	0
oversight	oversight	n1	oversight	oversight	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
flock	flock	n1	flock	flock	0
,	,	,	,	,	0
rather	rather	av-c	rather	rather	0
for	for	p-acp	for	for	0
filthy	filthy	j	filthy	filthy	0
Lucre	Lucre	n1	Lucre	lucre	0
,	,	,	,	,	0
then	then	av	then	then	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
ready	ready	j	ready	ready	0
mind	mind	n1	mind	mind	0
1	1	vvn	1	encage	0
Pet.	Pet.	np1	Pet.	Pet.	1
5.2	5.2	crd	5.2	5.2	0
.	.	.	.	.	1
Whether	Whether	cs	Whither	whether	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
made	made	vvn	made	make	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
known	known	vvn	known	know	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
Disciples	Disciples	n2	Disciples	disciple	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Saviour	Saviour	n1	Saviour	saviour	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
that	that	d	that	that	0
Christian	Christian	njp	Christian	christian	0
character	character	n1	character	character	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Iohn	Iohn	np1	Iohn	John	0
13.35	13.35	crd	13.35	13.35	0
.	.	.	.	.	1
Of	Of	pp-f	Of	of	0
mutuall	mutuall	j	mutual	mutual	0
love	love	n1	love	love	0
one	one	pi	one	one	0
to	to	p-acp	to	to	0
another	another	n-jn	another	another	0
,	,	,	,	,	0
and	and	cc	and	and	0
have	have	vhb	have	have	0
not	not	xx	not	not	0
rather	rather	av	rather	rather	0
uncharitably	uncharitably	av-j	uncharitably	uncharitable	0
censured	censured	vvn	censured	censure	0
and	and	cc	and	and	0
estranged	estranged	vvn	estranged	estrange	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
from	from	p-acp	from	from	0
your	your	po22	your	your	0
Brethren	Brethren	n2	Brothers	brethren	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
very	very	av	very	very	0
small	small	j	small	small	0
,	,	,	,	,	0
and	and	cc	and	and	0
meere	meere	j	mere	mere	0
problematicall	problematicall	j	problematical	problematical	0
dissentings	dissentings	n2-vvg	dissentings	dissenting	0
in	in	p-acp	in	in	0
opinion	opinion	n1	opinion	opinion	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
with	with	p-acp	with	with	0
David	David	np1	David	David	0
Psal.	Psal.	np1	Psal.	Psal.	1
119.136	119.136	crd	119.136	119.136	0
.	.	.	.	.	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
bewailed	bewailed	vvn	bewailed	bewail	0
the	the	dt	the	the	0
wickednesse	wickednesse	n1	wickedness	wickedness	0
of	of	pp-f	of	of	0
o	o	sy	oh	o	0
∣	∣	sy	∣	∣	0
thers	thers	pc-acp|vbz	the	there|be	0
,	,	,	,	,	0
especially	especially	av-j	especially	especial	0
theirs	theirs	png32	theirs	they	0
,	,	,	,	,	0
whose	whose	r-crq	whose	who	0
duties	duties	n2	duties	duty	0
and	and	cc	and	and	0
sinnes	sinnes	n2	sins	sin	0
are	are	vbr	are	be	0
of	of	pp-f	of	of	0
neerest	neerest	js	nearest	near	0
affi	affi	n2	affi	affi	0
∣	∣	sy	∣	∣	0
nity	nity	n1	nity	nity	0
and	and	cc	and	and	0
offence	offence	n1	offence	offence	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
own	own	d	own	own	0
,	,	,	,	,	0
It	It	pn31	It	it	0
may	may	vmb	may	may	0
seem	seem	vvi	seem	seem	0
very	very	av	very	very	0
strange	strange	j	strange	strange	0
,	,	,	,	,	0
that	that	cst	that	that	0
an	an	dt	and	a	0
hea	hea	zz	hea	hea	0
∣	∣	sy	∣	∣	0
then	then	cs	then	than	0
Pharaoh	Pharaoh	np1	Pharaoh	Pharaoh	0
,	,	,	,	,	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
so	so	av	so	so	0
favourable	favourable	j	favourable	favourable	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Priests	Priests	n2	Priests	priest	0
,	,	,	,	,	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
extraordinary	extraordinary	j	extraordinary	extraordinary	0
dearth	dearth	n1	dearth	dearth	0
,	,	,	,	,	0
he	he	pns31	he	he	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
suffer	suffer	vvi	suffer	suffer	0
their	their	po32	their	their	0
lands	lands	n2	lands	land	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
sold	sold	vvn	sold	sell	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
lands	lands	n2	lands	land	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
other	other	j-jn	other	other	0
Subjects	Subjects	n2-jn	Subject's	subject	0
.	.	.	.	.	1
Gen	Gen	np1	Gen	Gen	0
,	,	,	,	,	0
47.26	47.26	crd	47.26	47.26	0
.	.	.	.	.	1
That	That	cst	That	that	0
Jesabell	Jesabell	np1	Jesabell	Jesabell	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
so	so	av	so	so	0
free	free	j	free	free	0
and	and	cc	and	and	0
bountifull	bountifull	j	bountiful	bountiful	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
feed	feed	vvi	feed	feed	0
400	400	crd	400	400	0
false	false	j	false	false	0
Prophets	Prophets	n2	Prophets	prophet	0
at	at	p-acp	at	at	0
her	her	po31	her	her	0
ta	ta	uh	ta	ta	0
∣	∣	sy	∣	∣	0
ble	ble	zz	ble	ble	0
1	1	crd	1	1	0
Kings	Kings	n2	Kings	king	0
18.19	18.19	crd	18.19	18.19	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
his	his	po31	his	his	0
Apo	Apo	p-acp	Upon	upon	0
∣	∣	sy	∣	∣	0
logy	logy	n1	logy	logy	0
for	for	p-acp	for	for	0
D.	D.	np1	D.	D.	1
Featly	Featly	av-j	Featly	feat	0
called	called	vvn	called	call	0
Sacra	Sacra	fw-la	Sacra	sacra	0
Nemesis	Nemesis	np1	Nemesis	Nemesis	0
Sect.	Sect.	np1	Sect.	Sect.	1
10.	10.	crd	10.	10.	0
p.	p.	n1	p.	p.	0
163.	163.	crd	163.	163.	1
That	That	cst	That	that	0
the	the	dt	the	the	0
Jewish	Jewish	jp	Jewish	jewish	0
Priests	Priests	n2	Priests	priest	0
and	and	cc	and	and	0
Levites	Levites	np2	Levites	Levite	0
,	,	,	,	,	0
(	(	(	(	(	0
of	of	pp-f	of	of	0
whom	whom	ro-crq	whom	who	0
many	many	d	many	many	0
were	were	vbdr	were	be	0
more	more	av-dc	more	more	0
lewd	lewd	j	lewd	lewd	0
,	,	,	,	,	0
then	then	cs	then	than	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
are	are	vbr	are	be	0
most	most	av-ds	most	most	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
)	)	)	)	)	0
enjoyed	enjoyed	vvd	enjoyed	enjoy	0
Tithes	Tithes	n2	Tithes	tithe	0
,	,	,	,	,	0
and	and	cc	and	and	0
many	many	d	many	many	0
other	other	j-jn	other	other	0
emoluments	emoluments	n2	emoluments	emolument	0
,	,	,	,	,	0
amounting	amounting	vvg	amounting	amount	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
farre	farre	j	far	far	0
grea	grea	zz	grea	grea	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
valew	valew	n1	value	value	0
,	,	,	,	,	0
then	then	cs	then	than	0
all	all	d	all	all	0
the	the	dt	the	the	0
revenue	revenue	n1	revenue	revenue	0
remaining	remaining	vvg	remaining	remain	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Ministers	Ministers	n2	Ministers	minister	0
of	of	pp-f	of	of	0
Eng	Eng	np1	Eng	Eng	0
∣	∣	sy	∣	∣	0
land	land	n1	land	land	0
,	,	,	,	,	0
and	and	cc	and	and	0
were	were	vbdr	were	be	0
never	never	av	never	never	0
deprived	deprived	vvn	deprived	deprive	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
from	from	p-acp	from	from	0
Moses	Moses	np1	Moses	Moses	0
to	to	p-acp	to	to	0
Malachy	Malachy	np1	Malachy	Malachy	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
the	the	dt	the	the	0
space	space	n1	space	space	0
of	of	pp-f	of	of	0
1038	1038	crd	1038	1038	0
yeares	yeares	n2	years	year	0
)	)	)	)	)	0
That	That	cst	That	that	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Bishops	Bishops	n2	Bishops	bishop	0
in	in	p-acp	in	in	0
every	every	d	every	every	0
Parliament	Parliament	n1	Parliament	parliament	0
since	since	p-acp	since	since	0
the	the	dt	the	the	0
Reformation	Reformation	n1	Reformation	reformation	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
late	late	j	late	late	0
Writer	Writer	n1	Writer	writer	0
observeth	observeth	vvz	observeth	observe	0
)	)	)	)	)	0
there	there	pc-acp	there	there	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
a	a	dt	a	a	0
Bill	Bill	n1	Bill	bill	0
put	put	vvd	put	put	0
in	in	p-acp	in	in	0
against	against	p-acp	against	against	0
double	double	j-jn	double	double	0
Beneficed	Beneficed	j-vvn	Beneficed	benefice	0
Ministers	Ministers	n2	Ministers	minister	0
,	,	,	,	,	0
pursued	pursued	vvn	pursued	pursue	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
vehe	vehe	fw-ge	vehe	vehe	0
∣	∣	sy	∣	∣	0
mence	mence	n1	mence	mence	0
and	and	cc	and	and	0
eagernesse	eagernesse	n1	eagerness	eagerness	0
but	but	p-acp	but	but	0
ever	ever	av	ever	ever	0
stopt	stopt	vvn	stopped	stop	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
crosse	crosse	j	cross	cross	0
Bill	Bill	n1	Bill	bill	0
against	against	p-acp	against	against	0
Impropriations	Impropriations	n2	Impropriations	impropriation	0
,	,	,	,	,	0
that	that	cst	that	that	0
then	then	cs	then	than	0
the	the	dt	the	the	0
great	great	j	great	great	0
scandall	scandall	n1	scandal	scandal	0
and	and	cc	and	and	0
