COnsidering	COnsidering	vvg	COnsidering	consider	0
that	that	cst	that	that	0
generall	generall	j	general	general	0
rule	rule	n1	rule	rule	0
taketh	taketh	vvz	takes	take	0
place	place	n1	place	place	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
thing	thing	n1	thing	thing	0
:	:	:	:	:	0
Doe	Doe	vdb	Do	do	0
good	good	j	good	good	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
;	;	;	;	;	0
If	If	cs	If	if	0
good	good	j	good	good	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
greater	greater	jc	greater	great	0
then	then	cs	then	than	0
to	to	pc-acp	to	to	0
helpe	helpe	vvi	help	help	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
meanes	meanes	n2	means	mean	0
of	of	pp-f	of	of	0
saluation	saluation	n1	salvation	salvation	0
?	?	?	?	?	0
if	if	cs	if	if	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
,	,	,	,	,	0
then	then	av	then	then	0
especially	especially	av-j	especially	especial	0
to	to	p-acp	to	to	0
those	those	d	those	those	0
whose	whose	rg-crq	whose	who	0
soules	soules	n2	souls	soul	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
speciall	speciall	j	special	special	0
manner	manner	n1	manner	manner	0
you	you	pn22	you	you	0
haue	haue	vhb	have	have	0
the	the	dt	the	the	0
charge	charge	n1	charge	charge	0
of	of	pp-f	of	of	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
the	the	dt	the	the	0
Author	Author	n1	Author	author	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
hee	hee	pns31	he	he	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
neighbour	neighbour	n1	neighbour	neighbour	0
Minister	Minister	vvi	Minister	minister	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
coun	coun	fw-mi	coun	coun	0
∣	∣	sy	∣	∣	0
trey	trey	n1	trey	trey	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
whose	whose	rg-crq	whose	who	0
praise	praise	n1	praise	praise	0
I	I	pns11	I	i	0
spare	spare	vvb	spare	spare	0
to	to	pc-acp	to	to	0
speake	speake	vvi	speak	speak	0
,	,	,	,	,	0
his	his	po31	his	his	0
workes	workes	n2	works	work	0
sufficiently	sufficiently	av-j	sufficiently	sufficient	0
te	te	dt	to	the	0
∣	∣	sy	∣	∣	0
stifie	stifie	vvi	stifie	stifie	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
.	.	.	.	.	1
Thus	Thus	av	Thus	thus	0
loath	loath	j	loath	loath	0
too	too	av	too	too	0
long	long	av-j	long	long	0
to	to	pc-acp	to	to	0
keepe	keepe	vvi	keep	keep	0
you	you	pn22	you	you	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
perusall	perusall	n1	perusal	perusal	0
and	and	cc	and	and	0
practise	practise	n1	practice	practice	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
ensuing	ensuing	j-vvg	ensuing	ensue	0
Catechisme	Catechisme	n1	Catechism	catechism	0
,	,	,	,	,	0
I	I	pns11	I	i	0
earnest	earnest	n1	earnest	earnest	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
craue	craue	vvb	crave	crave	0
both	both	d	both	both	0
your	your	po22	your	your	0
blessing	blessing	n1	blessing	blessing	0
,	,	,	,	,	0
and	and	cc	and	and	0
prayers	prayers	n2	prayers	prayer	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
for	for	p-acp	for	for	0
me	me	pno11	me	i	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
of	of	pp-f	of	of	0
vs	vs	pno12	us	we	0
whom	whom	r-crq	whom	who	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
hath	hath	vhz	hath	have	0
made	made	vvn	made	make	0
you	you	pn22	you	you	0
a	a	dt	a	a	0
meanes	meanes	n2	means	mean	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
being	being	vbg	being	be	0
:	:	:	:	:	0
that	that	d	that	that	0
he	he	pns31	he	he	0
also	also	av	also	also	0
would	would	vmd	would	will	0
giue	giue	vvi	give	give	0
vs	vs	pno12	us	we	0
heere	heere	av	here	here	0
an	an	dt	and	a	0
assurance	assurance	n1	assurance	assurance	0
,	,	,	,	,	0
and	and	cc	and	and	0
hereafter	hereafter	av	hereafter	hereafter	0
a	a	dt	a	a	0
possessi	possessi	n1	possession	possession	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
eternall	eternall	j	eternal	eternal	0
blissefull	blissefull	j	blissful	blissful	0
and	and	cc	and	and	0
glo	glo	vvi	glow	glow	0
∣	∣	sy	∣	∣	0
rious	rious	j	rious	rious	0
wel-being	wel-being	n1	well-being	well-being	0
:	:	:	:	:	0
vnto	vnto	p-acp	unto	unto	0
whose	whose	r-crq	whose	who	0
graci	graci	fw-la	graci	graci	0
∣	∣	sy	∣	∣	0
ous	ous	j	ous	ous	0
protection	protection	n1	protection	protection	0
I	I	pns11	I	i	0
commit	commit	vvb	commit	commit	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
whom	whom	ro-crq	whom	who	0
I	I	pns11	I	i	0
euer	euer	av	ever	ever	0
rest	rest	vvi	rest	rest	1
