ALbeit	ALbeit	cs	ALbeit	albeit	0
,	,	,	,	,	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
receiue	receiue	vvi	receive	receive	0
pardon	pardon	n1	pardon	pardon	0
for	for	p-acp	for	for	0
my	my	po11	my	my	0
boldnes	boldnes	n1	boldness	boldness	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
commit	commit	vvi	commit	commit	0
the	the	dt	the	the	0
first	first	ord	first	first	0
,	,	,	,	,	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
a	a	dt	a	a	0
two	two	crd	two	two	0
folde	folde	n1	fold	fold	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
couragement	couragement	n1	couragement	couragement	0
,	,	,	,	,	0
the	the	dt	the	the	0
occasion	occasion	n1	occasion	occasion	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
time	time	n1	time	time	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
continuall	continuall	j	continual	continual	0
secret	secret	j-jn	secret	secret	0
instinct	instinct	n1	instinct	instinct	0
vrging	vrging	vvg	urging	urge	0
mee	mee	pno11	me	i	0
to	to	pc-acp	to	to	0
doo	doo	vdi	do	do	0
mine	mine	po11	mine	my	0
indeuor	indeuor	n1	endeavour	endeavour	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
kinde	kinde	n1	kind	kind	0
,	,	,	,	,	0
not	not	xx	not	not	0
inten	inten	j	inten	inten	0
∣	∣	sy	∣	∣	0
ding	ding	uh	ding	ding	0
thereby	thereby	av	thereby	thereby	0
to	to	p-acp	to	to	0
preuent	preuent	vvi	prevent	prevent	0
anie	anie	d	any	any	0
better	better	j	better	better	0
able	able	j	able	able	0
:	:	:	:	:	0
To	To	pc-acp	To	to	0
aduenture	aduenture	vvi	adventure	adventure	0
the	the	dt	the	the	0
second	second	ord	second	second	0
,	,	,	,	,	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
moued	moued	vvn	moved	move	0
by	by	p-acp	by	by	0
discretion	discretion	n1	discretion	discretion	0
,	,	,	,	,	0
namely	namely	av	namely	namely	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
commend	commend	vvi	commend	commend	0
the	the	pno32	thee	they	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
sideration	sideration	n1	sideration	sideration	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
(	(	(	(	(	0
silly	silly	j	silly	silly	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
)	)	)	)	)	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
high	high	j	high	high	0
Maiestie	Maiestie	n1	Majesty	majesty	0
,	,	,	,	,	0
aboue	aboue	p-acp	above	above	0
all	all	d	all	all	0
others	others	n2-jn	others	other	0
:	:	:	:	:	0
and	and	cc	and	and	0
that	that	cst	that	that	0
for	for	p-acp	for	for	0
two	two	crd	two	two	0
causes	causes	n2	causes	cause	0
,	,	,	,	,	0
the	the	dt	the	the	0
one	one	pi	one	one	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
regard	regard	n1	regard	regard	0
none	none	pix	none	none	0
hath	hath	vhz	hath	have	0
better	better	j	better	better	0
power	power	n1	power	power	0
to	to	pc-acp	to	to	0
protect	protect	vvi	protect	protect	0
it	it	pn31	it	it	0
,	,	,	,	,	0
beeing	beeing	vbg	being	be	0
in	in	p-acp	in	in	0
anie	anie	d	any	any	0
measure	measure	n1	measure	measure	0
worthie	worthie	j	worthy	worthy	0
:	:	:	:	:	0
next	next	ord	next	next	0
,	,	,	,	,	0
none	none	pi	none	none	0
hath	hath	vhz	hath	have	0
like	like	j	like	like	0
authoritie	authoritie	n1	authority	authority	0
to	to	pc-acp	to	to	0
pardon	pardon	vvi	pardon	pardon	0
it	it	pn31	it	it	0
,	,	,	,	,	0
being	being	vbg	being	be	0
faultie	faultie	j	faulty	faulty	0
.	.	.	.	.	1
And	And	cc	And	and	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
regards	regards	vvz	regards	regard	0
especially	especially	av-j	especially	especial	0
,	,	,	,	,	0
my	my	po11	my	my	0
most	most	av-ds	most	most	0
gracious	gracious	j	gracious	gracious	0
Soueraigne	Soueraigne	n-jn	Sovereign	sovereign	0
,	,	,	,	,	0
dutie	dutie	n1	duty	duty	0
and	and	cc	and	and	0
loue	loue	n1	love	love	0
being	being	vbg	being	be	0
witnesses	witnesses	n2	witnesses	witness	0
of	of	pp-f	of	of	0
mine	mine	po11	mine	my	0
inward	inward	j	inward	inward	0
zeale	zeale	n1	zeal	zeal	0
,	,	,	,	,	0
I	I	pns11	I	i	0
humbly	humbly	av-j	humbly	humble	0
presume	presume	vvb	presume	presume	0
to	to	pc-acp	to	to	0
leaue	leaue	vvi	leave	leave	0
this	this	d	this	this	0
my	my	po11	my	my	0
poore	poore	j	poor	poor	0
offering	offering	n1	offering	offering	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
feet	feet	n2	feet	foot	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
most	most	av-ds	most	most	0
prudent	prudent	j	prudent	prudent	0
censure	censure	n1	censure	censure	0
.	.	.	.	.	1
