BEing	BEing	vbg	BEing	be	0
,	,	,	,	,	0
the	the	dt	the	the	0
lampe	lampe	n1	lamp	lamp	0
of	of	pp-f	of	of	0
light	light	n1	light	light	0
,	,	,	,	,	0
the	the	dt	the	the	0
welspring	welspring	n1	wellspring	wellspring	0
of	of	pp-f	of	of	0
wis	wis	vvb	wis	wis	0
∣	∣	sy	∣	∣	0
dome	dome	n1	dome	dome	0
,	,	,	,	,	0
the	the	dt	the	the	0
touchstone	touchstone	n1	touchstone	touchstone	0
of	of	pp-f	of	of	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
the	the	dt	the	the	0
rule	rule	n1	rule	rule	0
of	of	pp-f	of	of	0
right	right	n-jn	right	right	0
,	,	,	,	,	0
the	the	dt	the	the	0
ground	ground	n1	ground	ground	0
of	of	pp-f	of	of	0
goodnesse	goodnesse	n1	goodness	goodness	0
,	,	,	,	,	0
the	the	dt	the	the	0
bond	bond	n1	bound	bond	0
of	of	pp-f	of	of	0
blessed	blessed	j-vvn	blessed	bless	0
∣	∣	sy	∣	∣	0
nesse	nesse	n1	ness	ness	0
,	,	,	,	,	0
the	the	dt	the	the	0
loadstarre	loadstarre	n1	loadstar	lodestar	0
to	to	p-acp	to	to	0
life	life	n1	life	life	0
,	,	,	,	,	0
the	the	dt	the	the	0
opener	opener	n1	opener	opener	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
vnderstanding	vnderstanding	n1	understanding	understanding	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
gouernour	gouernour	n1	governor	governor	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
wits	wits	n2	wits	wit	0
:	:	:	:	:	0
the	the	dt	the	the	0
faithfull	faithfull	j	faithful	faithful	0
following	following	n-vvg	following	follow	0
whereof	whereof	q-crq	whereof	whereof	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
way	way	n1	way	way	0
to	to	p-acp	to	to	0
welfare	welfare	n1	welfare	welfare	0
,	,	,	,	,	0
the	the	dt	the	the	0
procurer	procurer	n1	procurer	procurer	0
of	of	pp-f	of	of	0
peace	peace	n1	peace	peace	0
,	,	,	,	,	0
the	the	dt	the	the	0
path	path	n1	path	path	0
of	of	pp-f	of	of	0
true	true	j	true	true	0
pleasure	pleasure	n1	pleasure	pleasure	0
,	,	,	,	,	0
the	the	dt	the	the	0
entrie	entrie	n1	entry	entry	0
of	of	pp-f	of	of	0
immortalitie	immortalitie	n1	immortality	immortality	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
harbourer	harbourer	n1	harborer	harborer	0
of	of	pp-f	of	of	0
happinesse	happinesse	n1	happiness	happiness	0
.	.	.	.	.	1
Or	Or	cc	Or	or	0
,	,	,	,	,	0
if	if	cs	if	if	0
we	we	pns12	we	we	0
haue	haue	vhb	have	have	0
an	an	dt	and	a	0
eye	eye	n1	eye	eye	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
maner	maner	n1	manner	manner	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
deliuering	deliuering	n-vvg	delivering	deliver	0
thereof	thereof	av	thereof	thereof	0
;	;	;	;	;	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
most	most	av-ds	most	most	0
woonderful	woonderful	vvn	wondered	wonder	0
,	,	,	,	,	0
accompanied	accompanied	vvn	accompanied	accompany	0
with	with	p-acp	with	with	0
many	many	d	many	many	0
great	great	j	great	great	0
my	my	po11	my	my	0
∣	∣	sy	∣	∣	0
racles	racles	n2	racles	racle	0
,	,	,	,	,	0
signes	signes	n2	signs	sign	0
,	,	,	,	,	0
and	and	cc	and	and	0
tokens	tokens	n2	tokens	token	0
,	,	,	,	,	0
and	and	cc	and	and	0
honoured	honoured	vvn	honoured	honour	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
glorie	glorie	n1	glory	glory	0
and	and	cc	and	and	0
maiestie	maiestie	n1	majesty	majesty	0
of	of	pp-f	of	of	0
Gods	Gods	n2	Gods	god	0
owne	owne	d	own	own	0
presence	presence	n1	presence	presence	0
.	.	.	.	.	1
If	If	cs	If	if	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
intent	intent	n1	intent	intent	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lawegiuer	Lawegiuer	n1	Lawegiuer	lawegiuer	0
;	;	;	;	;	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
repayring	repayring	vvg	repairing	repair	0
and	and	cc	and	and	0
reforming	reforming	vvg	reforming	reform	0
of	of	pp-f	of	of	0
man	man	n1	man	man	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
I	I	sy	I	i	0
∣	∣	sy	∣	∣	0
mage	mage	n1	mage	mage	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
maker	maker	n1	maker	maker	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
true	true	j	true	true	0
holinesse	holinesse	n1	holiness	holiness	0
and	and	cc	and	and	0
righteousnesse	righteousnesse	n1	righteousness	righteousness	0
.	.	.	.	.	1
If	If	cs	If	if	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
end	end	n1	end	end	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lawe	Lawe	n1	Law	law	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
driue	driue	vvi	driven	drive	0
vs	vs	pno12	us	we	0
vnto	vnto	p-acp	unto	unto	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
that	that	cst	that	that	0
by	by	p-acp	by	by	0
him	him	pno31	him	he	0
wee	wee	pns12	we	we	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
saued	saued	vvn	saved	save	0
.	.	.	.	.	1
If	If	cs	If	if	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
obedience	obedience	n1	obedience	obedience	0
which	which	r-crq	which	which	0
it	it	pn31	it	it	0
requi	requi	fw-la	requi	requi	0
∣	∣	sy	∣	∣	0
reth	reth	n1	reth	reth	0
;	;	;	;	;	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
altogether	altogether	av	altogether	altogether	0
spirituall	spirituall	j	spiritual	spiritual	0
,	,	,	,	,	0
holie	holie	j	holy	holy	0
&	&	cc	&	and	0
euerlasting	euerlasting	j	everlasting	everlasting	0
.	.	.	.	.	1
All	All	av-d	All	all	0
which	which	r-crq	which	which	0
things	things	n2	things	thing	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
onelie	onelie	av-j	only	only	0
great	great	j	great	great	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
that	that	cst	that	that	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
fuller	fuller	jc	fuller	full	0
of	of	pp-f	of	of	0
maiestie	maiestie	n1	majesty	majesty	0
and	and	cc	and	and	0
glorie	glorie	n1	glory	glory	0
than	than	cs	than	than	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
expressed	expressed	vvn	expressed	express	0
or	or	cc	or	or	0
concei	concei	n2	concei	concei	0
∣	∣	sy	∣	∣	0
ued	ued	zz	ued	ued	0
by	by	p-acp	by	by	0
man	man	n1	man	man	0
.	.	.	.	.	1
Againe	Againe	av	Again	again	0
,	,	,	,	,	0
if	if	cs	if	if	0
we	we	pns12	we	we	0
haue	haue	vhb	have	have	0
an	an	dt	and	a	0
eye	eye	n1	eye	eye	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
partie	partie	n1	party	party	0
by	by	p-acp	by	by	0
whose	whose	rg-crq	whose	who	0
seruice	seruice	n1	service	service	0
and	and	cc	and	and	0
ministery	ministery	n1	ministry	ministry	0
this	this	d	this	this	0
law	law	n1	law	law	0
was	was	vbds	was	be	0
published	published	vvn	published	publish	0
;	;	;	;	;	0
hee	hee	pns31	he	he	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
man	man	n1	man	man	0
peculiarlie	peculiarlie	av-j	peculiarly	peculiar	0
chosen	chosen	vvn	chosen	choose	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
indued	indued	vvn	endued	endue	0
with	with	p-acp	with	with	0
most	most	ds	most	most	0
excellent	excellent	j	excellent	excellent	0
giftes	giftes	n2	gifts	gift	0
,	,	,	,	,	0
ful	ful	j	full	full	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
Ghost	Ghost	n1	Ghost	ghost	0
,	,	,	,	,	0
such	such	d	such	such	0
a	a	dt	a	a	0
prophet	prophet	n1	prophet	prophet	0
as	as	c-acp	as	as	0
neuer	neuer	av-x	never	never	0
had	had	vhd	had	have	0
his	his	po31	his	his	0
like	like	j	like	like	0
,	,	,	,	,	0
(	(	(	(	(	0
Christ	Christ	np1	Christ	Christ	0
onlie	onlie	av-j	only	only	0
excepted	excepted	vvn	excepted	except	0
)	)	)	)	)	0
a	a	dt	a	a	0
figure	figure	n1	figure	figure	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
familiar	familiar	j-jn	familiar	familiar	0
with	with	p-acp	with	with	0
God	God	np1	God	God	0
,	,	,	,	,	0
a	a	dt	a	a	0
perfect	perfect	j	perfect	perfect	0
paterne	paterne	n1	pattern	pattern	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
good	good	j	good	good	0
gouernour	gouernour	n1	governor	governor	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
verie	verie	j	very	very	0
father	father	n1	father	father	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Commonweale	Commonweale	n1	Commonweal	commonweal	0
.	.	.	.	.	1
Or	Or	cc	Or	or	0
if	if	cs	if	if	0
we	we	pns12	we	we	0
haue	haue	vhb	have	have	0
an	an	dt	and	a	0
eye	eye	n1	eye	eye	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
parties	parties	n2	parties	party	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
deliuered	deliuered	vvn	delivered	deliver	0
;	;	;	;	;	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
a	a	dt	a	a	0
people	people	n1	people	people	0
whom	whom	ro-crq	whom	who	0
God	God	np1	God	God	0
had	had	vhd	had	have	0
purposely	purposely	av	purposely	purposely	0
chosen	chosen	vvn	chosen	choose	0
,	,	,	,	,	0
redeemed	redeemed	vvn	redeemed	redeem	0
,	,	,	,	,	0
and	and	cc	and	and	0
deliuered	deliuered	vvd	delivered	deliver	0
from	from	p-acp	from	from	0
most	most	ds	most	most	0
miserable	miserable	j	miserable	miserable	0
thral	thral	n1	thrall	thrall	0
∣	∣	sy	∣	∣	0
dome	dome	n1	dome	dome	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
intent	intent	n1	intent	intent	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
their	their	po32	their	their	0
King	King	n1	King	king	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
dwell	dwell	vvi	dwell	dwell	0
among	among	p-acp	among	among	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
vnto	vnto	p-acp	unto	unto	0
him	him	pno31	him	he	0
a	a	dt	a	a	0
holie	holie	j	holy	holy	0
people	people	n1	people	people	0
and	and	cc	and	and	0
a	a	dt	a	a	0
royall	royall	j	royal	royal	0
Priesthoode	Priesthoode	n1	Priesthood	priesthood	0
for	for	c-acp	for	for	0
euer	euer	av	ever	ever	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
things	things	n2	things	thing	0
are	are	vbr	are	be	0
surelie	surelie	av-j	surely	sure	0
most	most	av-ds	most	most	0
excellent	excellent	j	excellent	excellent	0
and	and	cc	and	and	0
singular	singular	j	singular	singular	0
prerogatiues	prerogatiues	n2	prerogatives	prerogative	0
.	.	.	.	.	1
And	And	cc	And	and	0
as	as	c-acp	as	as	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Preacher	Preacher	n1	Preacher	preacher	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
Sermons	Sermons	n2	Sermons	sermon	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
whom	whom	ro-crq	whom	who	0
the	the	dt	the	the	0
sayde	sayde	j-vvn	said	say	0
things	things	n2	things	thing	0
are	are	vbr	are	be	0
laide	laide	vvn	laid	lay	0
foorth	foorth	av	forth	forth	0
,	,	,	,	,	0
and	and	cc	and	and	0
expounded	expounded	vvn	expounded	expound	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
better	better	jc	better	better	0
vnderstanding	vnderstanding	n1	understanding	understanding	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Reader	Reader	n1	Reader	reader	0
:	:	:	:	:	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
well	well	av	well	well	0
knowen	knowen	vvn	known	know	0
,	,	,	,	,	0
that	that	cst	that	that	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
manifold	manifold	j	manifold	manifold	0
talents	talents	n2	talents	talent	0
and	and	cc	and	and	0
excellent	excellent	j	excellent	excellent	0
gifts	gifts	n2	gifts	gift	0
which	which	r-crq	which	which	0
God	God	np1	God	God	0
had	had	vhd	had	have	0
bestowed	bestowed	vvn	bestowed	bestow	0
vpon	vpon	p-acp	upon	upon	0
him	him	pno31	him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
diligent	diligent	j	diligent	diligent	0
and	and	cc	and	and	0
most	most	av-ds	most	most	0
painfull	painfull	j	painful	painful	0
imploying	imploying	vvg	employing	employ	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
beating	beating	n-vvg	beating	beat	0
downe	downe	a-acp	down	down	0
of	of	pp-f	of	of	0
I	I	pns11	I	i	0
∣	∣	sy	∣	∣	0
dolatrie	dolatrie	n1	dolatrie	dolatrie	0
and	and	cc	and	and	0
superstition	superstition	n1	superstition	superstition	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
winning	winning	n-vvg	winning	win	0
of	of	pp-f	of	of	0
folke	folke	n1	folk	folk	0
vnto	vnto	p-acp	unto	unto	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
edifying	edifying	n-vvg	edifying	edify	0
of	of	pp-f	of	of	0
Christs	Christs	npg1	Christs	Christ	0
flock	flock	n1	flock	flock	0
:	:	:	:	:	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
lifetime	lifetime	n1	lifetime	life-time	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
still	still	av	still	still	0
is	is	vbz	is	be	0
,	,	,	,	,	0
a	a	dt	a	a	0
man	man	n1	man	man	0
of	of	pp-f	of	of	0
great	great	j	great	great	0
reputation	reputation	n1	reputation	reputation	0
and	and	cc	and	and	0
renowme	renowme	n1	renown	renown	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
for	for	p-acp	for	for	0
mine	mine	po11	mine	my	0
owne	owne	d	own	own	0
trauell	trauell	n1	travel	travel	0
in	in	p-acp	in	in	0
translating	translating	n-vvg	translating	translate	0
this	this	d	this	this	0
worke	worke	n1	work	work	0
,	,	,	,	,	0
I	I	pns11	I	i	0
humbly	humbly	av-j	humbly	humble	0
submit	submit	vvb	submit	submit	0
the	the	dt	the	the	0
iudgement	iudgement	n1	judgement	judgement	0
and	and	cc	and	and	0
censure	censure	n1	censure	censure	0
thereof	thereof	av	thereof	thereof	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Lordships	Lordships	ng1	Lordship's	lordship	0
fauourable	fauourable	j	favourable	favourable	0
acceptation	acceptation	n1	acceptation	acceptation	0
,	,	,	,	,	0
the	the	dt	the	the	0
obtainement	obtainement	n1	obtainement	obtainement	0
whereof	whereof	c-crq	whereof	whereof	0
shall	shall	vmb	shall	shall	0
greatlie	greatlie	av-j	greatly	great	0
increase	increase	vvi	increase	increase	0
my	my	po11	my	my	0
gladnesse	gladnesse	n1	gladness	gladness	0
in	in	p-acp	in	in	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
done	done	vdn	done	do	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
whereby	whereby	c-crq	whereby	whereby	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
GOD	GOD	np1	GOD	God	0
is	is	vbz	is	be	0
or	or	cc	or	or	0
may	may	vmb	may	may	0
bee	bee	vbi	be	be	0
any	any	d	any	any	0
whit	whit	n1	whit	whit	0
edified	edified	vvn	edified	edify	0
.	.	.	.	.	1
Written	Written	j-vvn	Written	write	0
the	the	dt	the	the	0
xxj	xxj	crd	xxj	xxj	0
.	.	.	.	.	0
of	of	pp-f	of	of	0
December	December	np1	December	December	0
,	,	,	,	,	0
1582.	1582.	crd	1582.	1582.	1
