GENTLEMEN	GENTLEMEN	np1	GENTLEMEN	Gentlemen	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
some	some	d	some	some	0
ways	ways	n2	ways	way	0
serviceable	serviceable	j	serviceable	serviceable	0
unto	unto	p-acp	unto	unto	0
both	both	d	both	both	0
.	.	.	.	.	1
The	The	dt	The	the	0
Suitableness	Suitableness	n1	Suitableness	suitableness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Subject	Subject	j-jn	Subject	subject	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Occasion	Occasion	n1	Occasion	occasion	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
perhaps	perhaps	av	perhaps	perhaps	0
,	,	,	,	,	0
be	be	vbb	be	be	0
so	so	av	so	so	0
obvious	obvious	j	obvious	obvious	0
at	at	p-acp	at	at	0
first	first	ord	first	first	0
sight	sight	n1	sighed	sight	0
to	to	p-acp	to	to	0
every	every	d	every	every	0
Apprehension	Apprehension	n1	Apprehension	apprehension	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
those	those	d	those	those	0
that	that	cst	that	that	0
consider	consider	vvb	consider	consider	0
the	the	dt	the	the	0
Cause	Cause	n1	Cause	cause	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
engag'd	engag'd	vvn	engaged	engage	0
and	and	cc	and	and	0
know	know	vvb	know	know	0
how	how	c-crq	how	how	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
used	used	vvn	used	use	0
,	,	,	,	,	0
and	and	cc	and	and	0
what	what	r-crq	what	what	0
Success	Success	n1	Success	success	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
found	found	vvn	found	find	0
,	,	,	,	,	0
will	will	vmb	will	will	0
soon	soon	av	soon	soon	0
perceive	perceive	vvi	perceive	perceive	0
how	how	c-crq	how	how	0
agreeable	agreeable	j	agreeable	agreeable	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
thereto	thereto	av	thereto	thereto	0
;	;	;	;	;	0
yea	yea	uh	yea	yea	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
necessary	necessary	j	necessary	necessary	0
also	also	av	also	also	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
off	off	a-acp	off	off	0
those	those	d	those	those	0
Objections	Objections	n2	Objections	objection	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
prevent	prevent	vvi	prevent	prevent	0
those	those	d	those	those	0
Dis	Dis	d	This	this	0
∣	∣	sy	∣	∣	0
couragements	couragements	n2	couragements	couragement	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
too	too	av	too	too	0
often	often	av	often	often	0
appear'd	appear'd	vvd	appeared	appear	0
,	,	,	,	,	0
and	and	cc	and	and	0
may	may	vmb	may	may	0
yet	yet	av	yet	yet	0
be	be	vbi	be	be	0
made	made	vvn	made	make	0
use	use	n1	use	use	0
of	of	pp-f	of	of	0
against	against	p-acp	against	against	0
so	so	av	so	so	0
excellent	excellent	j	excellent	excellent	0
and	and	cc	and	and	0
glorious	glorious	j	glorious	glorious	0
a	a	dt	a	a	0
Work	Work	n1	Work	work	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
many	many	d	many	many	0
Enemies	Enemies	n2	Enemies	enemy	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
certainly	certainly	av-j	certainly	certain	0
create	create	vvi	create	create	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
many	many	d	many	many	0
Friends	Friends	n2	Friends	friend	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
occasion	occasion	vvi	occasion	occasion	0
us	us	pno12	us	we	0
to	to	pc-acp	to	to	0
lose	lose	vvi	loose	lose	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
,	,	,	,	,	0
tho'	tho'	cs	though	though	0
the	the	dt	the	the	0
thing	thing	n1	thing	thing	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
true	true	j	true	true	0
as	as	c-acp	as	as	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
former	former	j	former	former	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
I	I	pns11	I	i	0
very	very	av	very	very	0
much	much	d	much	much	0
question	question	n1	question	question	0
whether	whether	cs	whither	whether	0
ever	ever	av	ever	ever	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
so	so	av	so	so	0
as	as	c-acp	as	as	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
latter	latter	d	latter	latter	0
,	,	,	,	,	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
that	that	d	that	that	0
Man	Man	n1	Man	man	0
either	either	av-d	either	either	0
never	never	av	never	never	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
true	true	j	true	true	0
Friend	Friend	n1	Friend	friend	0
,	,	,	,	,	0
or	or	cc	or	or	0
deserves	deserves	vvz	deserves	deserve	0
no	no	dx	no	no	0
longer	longer	jc	longer	long	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
so	so	av	so	so	0
accounted	accounted	vvn	accounted	account	0
or	or	cc	or	or	0
va	va	fw-fr	va	va	0
∣	∣	sy	∣	∣	0
lued	lued	j-vvn-u	lued	lue	0
,	,	,	,	,	0
that	that	cst	that	that	0
shall	shall	vmb	shall	shall	0
become	become	vvi	become	become	0
an	an	dt	and	a	0
Enemy	Enemy	n1	Enemy	enemy	0
upon	upon	p-acp	upon	upon	0
such	such	d	such	such	0
an	an	dt	and	a	0
Occasion	Occasion	n1	Occasion	occasion	0
as	as	c-acp	as	as	0
this	this	d	this	this	0
.	.	.	.	.	0
)	)	)	)	)	1
But	But	cc-acp	But	but	0
admit	admit	vvb	admit	admit	0
it	it	pn31	it	it	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
so	so	av	so	so	0
in	in	p-acp	in	in	0
both	both	d	both	both	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
Solomon	Solomon	np1	Solomon	Solomon	0
tells	tells	vvz	tells	tell	0
us	us	pno12	us	we	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
otherwise	otherwise	av	otherwise	otherwise	0
at	at	p-acp	at	at	0
last	last	ord	last	last	0
,	,	,	,	,	0
provided	provided	vvd	provided	provide	0
we	we	pns12	we	we	0
do	do	vdi	do	do	0
but	but	p-acp	but	but	0
the	the	dt	the	the	0
Things	Things	n2	Things	thing	0
that	that	cst	that	that	0
Please	Please	vvb	Please	please	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
now	now	av	now	now	0
:	:	:	:	:	0
And	And	cc	And	and	0
therefore	therefore	av	therefore	therefore	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
always	always	av	always	always	0
careful	careful	j	careful	careful	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
one	one	crd	one	one	0
,	,	,	,	,	0
so	so	av	so	so	0
I	I	pns11	I	i	0
doubt	doubt	vvb	doubt	doubt	0
not	not	xx	not	not	0
but	but	p-acp	but	but	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
often	often	av	often	often	0
experimented	experimented	vvd	experimented	experiment	0
the	the	dt	the	the	0
Truth	Truth	n1	Truth	truth	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
you	you	pn22	you	you	0
al	al	d	all	all	0
∣	∣	sy	∣	∣	0
ways	ways	ng1	ways	way	0
will	will	vmb	will	will	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
sure	sure	j	sure	sure	0
it	it	pn31	it	it	0
has	has	vhz	has	have	0
been	been	vbn	been	be	0
so	so	av	so	so	0
with	with	p-acp	with	with	0
me	me	pno11	me	i	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
which	which	r-crq	which	which	0
Reason	Reason	n1	Reason	reason	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Applica	Applica	n1	Applica	applica	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Assertion	Assertion	n1	Assertion	assertion	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
present	present	j	present	present	0
Occasion	Occasion	n1	Occasion	occasion	0
,	,	,	,	,	0
singl'd	singl'd	vvd	singled	single	0
out	out	av	out	out	0
from	from	p-acp	from	from	0
my	my	po11	my	my	0
own	own	d	own	own	0
Experience	Experience	n1	Experience	experience	0
all	all	d	all	all	0
those	those	d	those	those	0
Instances	Instances	n2	Instances	instance	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
herein	herein	av	herein	herein	0
given	given	vvn	given	give	0
to	to	pc-acp	to	to	0
confirm	confirm	vvi	confirm	confirm	0
the	the	dt	the	the	0
Matter	Matter	n1	Matter	matter	0
of	of	pp-f	of	of	0
Fact	Fact	n1	Fact	fact	0
;	;	;	;	;	0
except	except	c-acp	except	except	0
the	the	dt	the	the	0
last	last	ord	last	last	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
also	also	av	also	also	0
I	I	pns11	I	i	0
do	do	vdb	do	do	0
as	as	c-acp	as	as	0
firmly	firmly	av-j	firmly	firm	0
believe	believe	vvi	believe	believe	0
,	,	,	,	,	0
and	and	cc	and	and	0
hope	hope	vvb	hope	hope	0
to	to	pc-acp	to	to	0
find	find	vvi	find	find	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
do	do	vdi	do	do	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
World	World	n1	World	world	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
very	very	av	very	very	0
sure	sure	j	sure	sure	0
it	it	pn31	it	it	0
must	must	vmb	must	must	0
and	and	cc	and	and	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
so	so	av	so	so	0
.	.	.	.	.	1
Enemies	Enemies	ng1	Enemies	enemy	0
,	,	,	,	,	0
indeed	indeed	av	indeed	indeed	0
,	,	,	,	,	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
all	all	d	all	all	0
along	along	a-acp	along	along	0
had	had	vhd	had	have	0
,	,	,	,	,	0
and	and	cc	and	and	0
great	great	j	great	great	0
ones	ones	pi2	ones	one	0
too	too	av	too	too	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
we	we	pns12	we	we	0
must	must	vmb	must	must	0
expect	expect	vvi	expect	expect	0
as	as	a-acp	as	as	0
long	long	av-j	long	long	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Devil	Devil	n1	Devil	devil	0
has	has	vhz	has	have	0
any	any	d	any	any	0
Interest	Interest	n1	Interest	interest	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
World	World	n1	World	world	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
strong	strong	j	strong	strong	0
a	a	dt	a	a	0
Party	Party	n1	Party	party	0
amongst	amongst	p-acp	among	among	0
Mankind	Mankind	n1	Mankind	mankind	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
what	what	q-crq	what	what	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
that	that	d	that	that	0
?	?	?	?	?	1
We	We	pns12	We	we	0
it	it	pn31	it	it	0
worse	worse	av-jc	worse	worse	0
than	than	cs	than	than	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
?	?	?	?	?	0
as	as	c-acp	as	as	0
long	long	av-j	long	long	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
great	great	j	great	great	0
God	God	np1	God	God	0
is	is	vbz	is	be	0
for	for	p-acp	for	for	0
us	us	pno12	us	we	0
,	,	,	,	,	0
we	we	pns12	we	we	0
need	need	vvb	need	need	0
not	not	xx	not	not	0
care	care	vvb	care	care	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	0
against	against	p-acp	against	against	0
us	us	pno12	us	we	0
.	.	.	.	.	1
What	What	q-crq	What	what	0
,	,	,	,	,	0
tho'	tho'	cs	though	though	0
the	the	dt	the	the	0
Age	Age	n1	Age	age	0
be	be	vbb	be	be	0
vitious	vitious	j	vicious	vicious	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Great	Great	j	Great	great	0
ones	ones	pi2	ones	one	0
,	,	,	,	,	0
that	that	d	that	that	0
should	should	vmd	should	shall	0
have	have	vhi	have	have	0
known	known	vvn	known	know	0
and	and	cc	and	and	0
done	done	vdn	done	do	0
better	better	av-jc	better	better	0
,	,	,	,	,	0
have	have	vhb	have	have	0
made	made	vvn	made	make	0
it	it	pn31	it	it	0
their	their	po32	their	their	0
Business	Business	n1	Business	business	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
Thirty	Thirty	crd	Thirty	thirty	0
Years	Years	n2	Years	year	0
together	together	av	together	together	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
corrupt	corrupt	vvi	corrupt	corrupt	0
and	and	cc	and	and	0
debauch	debauch	vvi	debauch	debauch	0
it	it	pn31	it	it	0
?	?	?	?	?	1
What	What	q-crq	What	what	0
,	,	,	,	,	0
tho'	tho'	cs	though	though	0
the	the	dt	the	the	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
mon	mon	fw-fr	mon	mon	0
People	People	n1	People	people	0
rage	rage	n1	rage	rage	0
and	and	cc	and	and	0
rattle	rattle	vvi	rattle	rattle	0
against	against	p-acp	against	against	0
those	those	d	those	those	0
that	that	cst	that	that	0
endeavour	endeavour	vvb	endeavour	endeavour	0
to	to	pc-acp	to	to	0
reclaim	reclaim	vvi	reclaim	reclaim	0
them	them	pno32	them	they	0
?	?	?	?	?	1
Yea	Yea	uh	Yea	yea	0
,	,	,	,	,	0
what	what	q-crq	what	what	0
,	,	,	,	,	0
tho'	tho'	cs	though	though	0
the	the	dt	the	the	0
Magistrates	Magistrates	n2	Magistrates	magistrate	0
themselves	themselves	px32	themselves	themselves	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
invite	invite	vvb	invite	invite	0
us	us	pno12	us	we	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
them	them	pno32	them	they	0
Information	Information	n1	Information	information	0
:	:	:	:	:	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
Vices	Vices	n2	Vices	vice	0
that	that	cst	that	that	0
reign	reign	vvb	reign	reign	0
amongst	amongst	p-acp	among	among	0
us	us	pno12	us	we	0
,	,	,	,	,	0
and	and	cc	and	and	0
promise	promise	vvi	promise	promise	0
their	their	po32	their	their	0
utmost	utmost	j	utmost	utmost	0
As	As	p-acp	As	as	0
∣	∣	sy	∣	∣	0
sistance	sistance	n1	sistance	sistance	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Suppressing	Suppressing	vvg	Suppressing	suppress	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
should	should	vmd	should	shall	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
underhand	underhand	j	underhand	underhand	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
even	even	av	even	even	0
openly	openly	av-j	openly	open	0
,	,	,	,	,	0
and	and	cc	and	and	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
Bench	Bench	n1	Bench	bench	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
very	very	j	very	very	0
Courts	Courts	n2	Courts	court	0
of	of	pp-f	of	of	0
Justice	Justice	n1	Justice	justice	0
,	,	,	,	,	0
ap	ap	fw-mi	ap	ap	0
∣	∣	sy	∣	∣	0
pear	pear	n1	pear	pear	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
Patrons	Patrons	n2	Patrons	patron	0
and	and	cc	and	and	0
Promoters	Promoters	n2	Promoters	promoter	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
;	;	;	;	;	0
and	and	cc	and	and	0
instead	instead	av	instead	instead	0
of	of	pp-f	of	of	0
encouraging	encouraging	vvg	encouraging	encourage	0
those	those	d	those	those	0
ho	ho	zz	ho	ho	0
∣	∣	sy	∣	∣	0
nest	nest	n1	nest	nest	0
Informers	Informers	n2	Informers	informer	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
thus	thus	av	thus	thus	0
come	come	vvn	come	come	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
(	(	(	(	(	0
upon	upon	p-acp	upon	upon	0
so	so	av	so	so	0
good	good	j	good	good	0
an	an	dt	and	a	0
Occasion	Occasion	n1	Occasion	occasion	0
as	as	c-acp	as	as	0
this	this	d	this	this	0
)	)	)	)	)	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Fear	Fear	n1	Fear	fear	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
Charity	Charity	n1	Charity	charity	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Souls	Souls	n2	Souls	soul	0
of	of	pp-f	of	of	0
Men	Men	n2	Men	man	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
making	making	vvg	making	make	0
their	their	po32	their	their	0
Work	Work	n1	Work	work	0
easie	easie	j	easy	easy	0
and	and	cc	and	and	0
safe	safe	j	safe	safe	0
,	,	,	,	,	0
do	do	vdb	do	do	0
all	all	d	all	all	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
lies	lies	vvz	lies	lie	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
it	it	pn31	it	it	0
both	both	av-d	both	both	0
troublesome	troublesome	j	troublesome	troublesome	0
and	and	cc	and	and	0
dange	dange	j	dange	dange	0
∣	∣	sy	∣	∣	0
rous	rous	fw-la	rous	rous	0
,	,	,	,	,	0
and	and	cc	and	and	0
thereby	thereby	av	thereby	thereby	0
to	to	pc-acp	to	to	0
beat	beat	vvi	beatrice	beat	0
them	them	pno32	them	they	0
off	off	a-acp	off	off	0
from	from	p-acp	from	from	0
enga	enga	n1	enga	enga	0
∣	∣	sy	∣	∣	0
ging	ging	n1	ging	ging	0
any	any	d	any	any	0
further	further	av-jc	further	further	0
therein	therein	av	therein	therein	0
:	:	:	:	:	0
All	All	d	All	all	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
seen	seen	vvn	seen	see	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
great	great	j	great	great	0
deal	deal	n1	deal	deal	0
more	more	av-dc	more	more	0
too	too	av	too	too	0
;	;	;	;	;	0
and	and	cc	and	and	0
can	can	vmb	can	can	0
therefore	therefore	av	therefore	therefore	0
truly	truly	av-j	truly	true	0
say	say	vvi	say	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
King's	King's	n1|vbz	King's	king|be	0
Pro	Pro	fw-la	Pro	pro	0
∣	∣	sy	∣	∣	0
clamation	clamation	n1	clamation	clamation	0
does	does	vdz	does	do	0
them	them	pno32	them	they	0
no	no	dx	no	no	0
Wrong	Wrong	n-jn	Wrong	wrong	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
charging	charging	vvg	charging	charge	0
them	them	pno32	them	they	0
as	as	p-acp	as	as	0
it	it	pn31	it	it	0
does	does	vdz	does	do	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
being	being	vbg	being	be	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
great	great	j	great	great	0
measure	measure	n1	measure	measure	0
the	the	dt	the	the	0
Occasion	Occasion	n1	Occasion	occasion	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
abounding	abounding	j-vvg	abounding	abound	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
much	much	d	much	much	0
Impiety	Impiety	n1	Impiety	impiety	0
and	and	cc	and	and	0
Profaneness	Profaneness	n1	Profaneness	profaneness	0
amongst	amongst	p-acp	among	among	0
us	us	pno12	us	we	0
:	:	:	:	:	0
And	And	cc	And	and	0
what	what	q-crq	what	what	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
so	so	av	so	so	0
still	still	av	still	still	0
,	,	,	,	,	0
and	and	cc	and	and	0
those	those	d	those	those	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Cause	Cause	n1	Cause	cause	0
resisted	resisted	vvn	resisted	resist	0
unto	unto	p-acp	unto	unto	0
Blood	Blood	n1	Blood	blood	0
stri	stri	fw-la	stri	stri	0
∣	∣	sy	∣	∣	0
ving	ving	n1	ving	ving	0
against	against	p-acp	against	against	0
Sin	Sin	n1	since	sin	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
again	again	av	again	again	0
beaten	beaten	vvn	beaten	beat	0
,	,	,	,	,	0
and	and	cc	and	and	0
wounded	wounded	vvn	wounded	wound	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
very	very	j	very	very	0
Doors	Doors	n2	Doors	door	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
Magi	Magi	np1	Magi	Magi	0
∣	∣	sy	∣	∣	0
strates	strates	n2	strates	strate	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
Protection	Protection	n1	Protection	protection	0
or	or	cc	or	or	0
Redress	Redress	n1	Redress	redress	0
,	,	,	,	,	0
and	and	cc	and	and	0
meet	meet	vvi	meet	meet	0
with	with	p-acp	with	with	0
nothing	nothing	pix	nothing	nothing	0
upon	upon	p-acp	upon	upon	0
Complaint	Complaint	n1	Complaint	complaint	0
but	but	p-acp	but	but	0
Scoffs	Scoffs	n2	Scoffs	scoff	0
and	and	cc	and	and	0
Jears	Jears	n2	Jears	jear	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
known	known	vvn	known	know	0
it	it	pn31	it	it	0
but	but	p-acp	but	but	0
too	too	av	too	too	0
frequently	frequently	av-j	frequently	frequent	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
?	?	?	?	?	1
What	What	q-crq	What	what	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
,	,	,	,	,	0
tho'	tho'	cs	though	though	0
it	it	pn31	it	it	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
thus	thus	av	thus	thus	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
great	great	j	great	great	0
deal	deal	n1	deal	deal	0
worse	worse	av-jc	worse	worse	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
no	no	dx	no	no	0
Reason	Reason	n1	Reason	reason	0
to	to	pc-acp	to	to	0
desist	desist	vvi	desist	desist	0
,	,	,	,	,	0
or	or	cc	or	or	0
be	be	vbi	be	be	0
discourag'd	discourag'd	vvn	discouraged	discourage	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
God	God	np1	God	God	0
that	that	cst	that	that	0
has	has	vhz	has	have	0
supported	supported	vvn	supported	support	0
you	you	pn22	you	you	0
hitherto	hitherto	av	hitherto	hitherto	0
,	,	,	,	,	0
and	and	cc	and	and	0
prosper'd	prosper'd	vvd	prospered	prosper	0
you	you	pn22	you	you	0
so	so	av	so	so	0
exceedingly	exceedingly	av-vvg	exceedingly	exceed	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
is	is	vbz	is	be	0
sufficiently	sufficiently	av-j	sufficiently	sufficient	0
known	known	vvn	known	know	0
