Most	Most	ds	Most	most	0
doing	doing	vdg	doing	do	0
her	her	pno31	her	she	0
such	such	d	such	such	0
service	service	n1	service	service	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
able	able	j	able	able	0
;	;	;	;	;	0
in	in	p-acp	in	in	0
setting	setting	vvg	setting	set	0
forth	forth	av	forth	forth	0
the	the	dt	the	the	0
true	true	j	true	true	0
worship	worship	n1	worship	worship	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
main	main	n1	main	main	0
∣	∣	sy	∣	∣	0
taining	taining	j	taining	taining	0
the	the	dt	the	the	0
faith	faith	n1	faith	faith	0
professed	professed	vvn	professed	profess	0
by	by	p-acp	by	by	0
her	her	pno31	her	she	0
:	:	:	:	:	0
The	The	dt	The	the	0
third	third	ord	third	three	0
,	,	,	,	,	0
subordinate	subordinate	j	subordinate	subordinate	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
second	second	ord	second	second	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
principally	principally	av-j	principally	principal	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
first	first	ord	first	first	0
,	,	,	,	,	0
was	was	vbds	was	be	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
an	an	dt	and	a	0
ac	ac	fw-la	ac	ac	0
∣	∣	sy	∣	∣	0
compt	compt	n1	count	count	0
unto	unto	p-acp	unto	unto	0
my	my	po11	my	my	0
middle	middle	j-jn	middle	middle	0
age	age	n1	age	age	0
how	how	c-crq	how	how	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
spent	spent	vvn	spent	spend	0
my	my	po11	my	my	0
youth	youth	n1	youth	youth	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
leave	leave	vvi	leave	leave	0
a	a	dt	a	a	0
Constat	Constat	n1	Constat	constat	0
unto	unto	p-acp	unto	unto	0
my	my	po11	my	my	0
old	old	j	old	old	0
age	age	n1	age	age	0
(	(	(	(	(	0
at	at	p-acp	at	at	0
which	which	r-crq	which	which	0
by	by	p-acp	by	by	0
Gods	Gods	npg1	Gods	God	0
good	good	j	good	good	0
providence	providence	n1	providence	providence	0
,	,	,	,	,	0
beyond	beyond	p-acp	beyond	beyond	0
my	my	po11	my	my	0
hope	hope	n1	hope	hope	0
or	or	cc	or	or	0
expecta	expecta	fw-la	expecta	expecta	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
;	;	;	;	;	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
now	now	av	now	now	0
arrived	arrived	vvn	arrived	arrive	0
)	)	)	)	)	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
altogether	altogether	av	altogether	altogether	0
spent	spent	vvn	spent	spend	0
my	my	po11	my	my	0
best	best	js	best	best	0
daies	daies	n2	days	day	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
drow	drow	vvi	drow	draw	0
∣	∣	sy	∣	∣	0
sie	sie	uh	sie	fie	0
sleepe	sleepe	n1	sleep	sleep	0
,	,	,	,	,	0
or	or	cc	or	or	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
worse	worse	av-jc	worse	worse	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
waking	waking	vvg	waking	wake	0
dreames	dreames	n2	dreams	dream	0
,	,	,	,	,	0
or	or	cc	or	or	0
wandring	wandring	j-vvg	wandering	wander	0
projects	projects	n2	projects	project	0
,	,	,	,	,	0
after	after	p-acp	after	after	0
pleasure	pleasure	n1	pleasure	pleasure	0
,	,	,	,	,	0
riches	riches	n2	riches	riches	0
,	,	,	,	,	0
ambitious	ambitious	j	ambitious	ambitious	0
hopes	hopes	n2	hope's	hope	0
,	,	,	,	,	0
or	or	cc	or	or	0
pri	pri	zz	pri	pri	0
∣	∣	sy	∣	∣	0
vate	vate	vvb	vate	vate	0
ends	ends	n2	ends	end	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
being	being	vbg	being	be	0
first	first	ord	first	first	0
called	called	vvn	called	call	0
unto	unto	p-acp	unto	unto	0
Your	Your	po22	Your	your	0
Majesties	Majesties	ng1	Majesties	majesty	0
service	service	n1	service	service	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
declining	declining	j-vvg	declining	decline	0
yeares	yeares	n2	years	year	0
,	,	,	,	,	0
I	I	pns11	I	i	0
tooke	tooke	vvd	took	take	0
the	the	dt	the	the	0
boldnesse	boldnesse	n1	boldness	boldness	0
upon	upon	p-acp	upon	upon	0
me	me	pno11	me	i	0
,	,	,	,	,	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
bout	bout	p-acp	bout	about	0
some	some	d	some	some	0
five	five	crd	five	five	0
yeares	yeares	n2	years	year	0
agoe	agoe	av	ago	ago	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
supple	supple	j	supple	supple	0
∣	∣	sy	∣	∣	0
ment	ment	vvd	meant	mean	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
weake	weake	j	weak	weak	0
performances	performances	n2	performances	performance	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
Ordinary	Ordinary	j	Ordinary	ordinary	0
attendance	attendance	n1	attendance	attendance	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
dedicate	dedicate	vvi	dedicate	dedicate	0
these	these	d	these	these	0
three	three	crd	three	three	0
Bookes	Bookes	n2	Books	book	0
,	,	,	,	,	0
concerning	concerning	vvg	concerning	concern	0
the	the	dt	the	the	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
Iesus	Iesus	np1	Iesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
&	&	cc	&	and	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
crucified	crucified	vvd	crucified	crucify	0
,	,	,	,	,	0
unto	unto	p-acp	unto	unto	0
Your	Your	po22	Your	your	0
Highnesse	Highnesse	n1	Highness	highness	0
,	,	,	,	,	0
these	these	d	these	these	0
being	being	vbg	being	be	0
,	,	,	,	,	0
(	(	(	(	(	0
to	to	p-acp	to	to	0
mine	mine	po11	mine	my	0
owne	owne	d	own	own	0
apprehension	apprehension	n1	apprehension	apprehension	0
)	)	)	)	)	0
the	the	dt	the	the	0
best	best	js	best	best	0
fruites	fruites	n2	fruits	fruit	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
best	best	js	best	best	0
and	and	cc	and	and	0
flourishing	flourishing	j-vvg	flourishing	flourish	0
yeares	yeares	n2	years	year	0
.	.	.	.	.	1
The	The	dt	The	the	0
matter	matter	n1	matter	matter	0
or	or	cc	or	or	0
subject	subject	n-jn	subject	subject	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
(	(	(	(	(	0
I	I	pns11	I	i	0
take	take	vvb	take	take	0
it	it	pn31	it	it	0
)	)	)	)	)	0
be	be	vbb	be	be	0
denied	denied	vvn	denied	deny	0
by	by	p-acp	by	by	0
any	any	d	any	any	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
fittest	fittest	js	fittest	fit	0
Theme	Theme	n1	Theme	theme	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
meditations	meditations	n2	meditations	meditation	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
good	good	j	good	good	0
Christians	Christians	np1	Christians	Christians	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
severall	severall	j	several	several	0
capacities	capacities	n2	capacities	capacity	0
.	.	.	.	.	1
And	And	cc	And	and	0
no	no	dx	no	no	0
subject	subject	n-jn	subject	subject	0
under	under	p-acp	under	under	0
hea	hea	zz	hea	hea	0
∣	∣	sy	∣	∣	0
ven	ven	zf	ven	when	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
either	either	av-d	either	either	0
more	more	av-dc	more	more	0
profitable	profitable	j	profitable	profitable	0
,	,	,	,	,	0
or	or	cc	or	or	0
more	more	av-dc	more	more	0
delightfull	delightfull	j	delightful	delightful	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
contemplative	contemplative	j	contemplative	contemplative	0
or	or	cc	or	or	0
stronger	stronger	jc	stronger	strong	0
wits	wits	n2	wits	wit	0
to	to	pc-acp	to	to	0
worke	worke	vvi	work	work	0
upon	upon	p-acp	upon	upon	0
:	:	:	:	:	0
unto	unto	p-acp	unto	unto	0
whom	whom	ro-crq	whom	who	0
,	,	,	,	,	0
especially	especially	av-j	especially	especial	0
unto	unto	p-acp	unto	unto	0
such	such	d	such	such	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
have	have	vhb	have	have	0
better	better	j	better	better	0
meanes	meanes	n2	means	mean	0
or	or	cc	or	or	0
abilities	abilities	n2	abilities	ability	0
,	,	,	,	,	0
then	then	cs	then	than	0
God	God	np1	God	God	0
hi	hi	uh	him	hi	0
∣	∣	sy	∣	∣	0
therto	therto	av	thereto	thereto	0
hath	hath	vhz	hath	have	0
blessed	blessed	vvn	blessed	bless	0
me	me	pno11	me	i	0
withall	withall	av	withal	withal	0
,	,	,	,	,	0
I	I	pns11	I	i	0
leave	leave	vvb	leave	leave	0
to	to	pc-acp	to	to	0
amend	amend	vvi	amend	amend	0
or	or	cc	or	or	0
finish	finish	vvi	finish	finish	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
long	long	av-j	long	long	0
agoe	agoe	av	ago	ago	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
gun	gun	n1	gun	gun	0
,	,	,	,	,	0
&	&	cc	&	and	0
thus	thus	av	thus	thus	0
far	far	av-j	far	far	0
prosecuted	prosecuted	vvd	prosecuted	prosecute	0
.	.	.	.	.	1
Ful	Ful	j	Full	full	0
time	time	n1	time	time	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
for	for	p-acp	for	for	0
me	me	pno11	me	i	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
no	no	dx	no	no	0
time	time	n1	time	time	0
(	(	(	(	(	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
)	)	)	)	)	0
as	as	c-acp	as	as	0
yet	yet	av	yet	yet	0
over	over	a-acp	over	over	0
∣	∣	sy	∣	∣	0
past	past	j	past	past	0
to	to	pc-acp	to	to	0
consecrate	consecrate	vvi	consecrate	consecrate	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
labours	labours	n2	labours	labour	0
,	,	,	,	,	0
unto	unto	p-acp	unto	unto	0
death-bed-learning	death-bed-learning	n1	death-bed-learning	death-bed-learning	0
,	,	,	,	,	0
and	and	cc	and	and	0
devoti	devoti	fw-la	devoti	devoti	0
∣	∣	sy	∣	∣	0
ons	ons	pp-f|pno12	ons	of|we	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
best	best	js	best	best	0
service	service	n1	service	service	0
that	that	cst	that	that	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
expected	expected	vvn	expected	expect	0
from	from	p-acp	from	from	0
me	me	pno11	me	i	0
at	at	p-acp	at	at	0
these	these	d	these	these	0
yeares	yeares	n2	years	year	0
,	,	,	,	,	0
and	and	cc	and	and	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
elder	elder	n-jn	elder	elder	0
I	I	pns11	I	i	0
grow	grow	vvb	grow	grow	0
,	,	,	,	,	0
the	the	dt	the	the	0
better	better	jc	better	better	0
able	able	j	able	able	0
I	I	pns11	I	i	0
trust	trust	vvb	trust	trust	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
to	to	pc-acp	to	to	0
performe	performe	vvi	perform	perform	0
;	;	;	;	;	0
as	as	c-acp	as	as	0
having	having	vhg	having	have	0
by	by	p-acp	by	by	0
long	long	j	long	long	0
experience	experience	n1	experience	experience	0
found	found	vvd	found	find	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
then	then	av	then	then	0
the	the	dt	the	the	0
strongest	strongest	js	strongest	strong	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
kinde	kinde	n1	kind	kind	0
of	of	pp-f	of	of	0
exer	exer	n1	exer	exer	0
∣	∣	sy	∣	∣	0
cise	cise	n1	cise	cise	0
of	of	pp-f	of	of	0
minde	minde	n1	mind	mind	0
and	and	cc	and	and	0
spirit	spirit	n1	spirit	spirit	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
in	in	p-acp	in	in	0
greatest	greatest	js	greatest	great	0
weakenesse	weakenesse	n1	weakness	weakness	0
of	of	pp-f	of	of	0
body	body	n1	body	body	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
my	my	po11	my	my	0
devotions	devotions	n2	devotions	devotion	0
and	and	cc	and	and	0
daily	daily	j	daily	daily	0
prayers	prayers	n2	prayers	prayer	0
unto	unto	p-acp	unto	unto	0
God	God	np1	God	God	0
,	,	,	,	,	0
a	a	dt	a	a	0
great	great	j	great	great	0
part	part	n1	part	part	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
consecra	consecra	fw-la	consecra	consecra	0
∣	∣	sy	∣	∣	0
ted	ted	vvn	ted	t	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
end	end	n1	end	end	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
would	would	vmd	would	will	0
vouchsafe	vouchsafe	vvi	vouchsafe	vouchsafe	0
to	to	pc-acp	to	to	0
continue	continue	vvi	continue	continue	0
his	his	po31	his	his	0
gracious	gracious	j	gracious	gracious	0
favours	favours	n2	favours	favour	0
and	and	cc	and	and	0
mercies	mercies	n2	mercies	mercy	0
towards	towards	p-acp	towards	towards	0
your	your	po22	your	your	0
Royall	Royall	j	Royal	royal	0
person	person	n1	person	person	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Crownes	Crownes	n2	Crowns	crown	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
Kingdomes	Kingdomes	n2	Kingdoms	kingdom	0
,	,	,	,	,	0
whereof	whereof	c-crq	whereof	whereof	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
,	,	,	,	,	0
next	next	ord	next	next	0
,	,	,	,	,	0
and	and	cc	and	and	0
immediatly	immediatly	av-j	immediately	immediate	0
under	under	p-acp	under	under	0
him	him	pno31	him	he	0
and	and	cc	and	and	0
his	his	po31	his	his	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
the	the	dt	the	the	0
supreame	supreame	j	supreme	supreme	0
Lord	Lord	n1	Lord	lord	0
and	and	cc	and	and	0
governour	governour	n1	governor	governor	0
,	,	,	,	,	0
may	may	vmb	may	may	0
long	long	av-j	long	long	0
flourish	flourish	vvi	flourish	flourish	0
upon	upon	p-acp	upon	upon	0
your	your	po22	your	your	0
own	own	d	own	own	0
head	head	n1	head	head	0
,	,	,	,	,	0
&	&	cc	&	and	0
the	the	dt	the	the	0
heads	heads	n2	heads	head	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Posteritie	Posteritie	n1	Posterity	posterity	0
;	;	;	;	;	0
that	that	cst	that	that	0
after	after	p-acp	after	after	0
this	this	d	this	this	0
life	life	n1	life	life	0
ended	ended	vvd	ended	end	0
he	he	pns31	he	he	0
may	may	vmb	may	may	0
invest	invest	vvi	invest	invest	0
you	you	pn22	you	you	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
Crowne	Crowne	n1	Crown	crown	0
of	of	pp-f	of	of	0
end	end	n1	end	end	0
∣	∣	sy	∣	∣	0
lesse	lesse	av-dc	less	less	0
glory	glory	n1	glory	glory	0
.	.	.	.	.	1
