Madam	Madam	n1	Madam	madam	0
the	the	dt	the	the	0
Means	Means	n2	Means	mean	0
of	of	pp-f	of	of	0
Grace	Grace	n1	Grace	grace	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
degree	degree	n1	degree	degree	0
;	;	;	;	;	0
none	none	pix	none	none	0
ever	ever	av	ever	ever	0
had	had	vhd	had	have	0
more	more	n1	more	moor	0
judicious	judicious	j	judicious	judicious	0
Interpretations	Interpretations	n2	Interpretations	interpretation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Word	Word	n1	Word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
more	more	av-dc	more	more	0
serious	serious	j	serious	serious	0
and	and	cc	and	and	0
faithful	faithful	j	faithful	faithful	0
Applications	Applications	n2	Applications	application	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Consciences	Consciences	n2	Consciences	conscience	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
and	and	cc	and	and	0
women	women	n2	women	woman	0
;	;	;	;	;	0
so	so	av	so	so	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
either	either	d	either	either	0
the	the	dt	the	the	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
or	or	cc	or	or	0
Duty	Duty	n1	Duty	duty	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
be	be	vbb	be	be	0
yet	yet	av	yet	yet	0
hid	hid	vvn	hid	hide	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
much	much	av-d	much	much	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
feared	feared	vvn	feared	fear	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
such	such	d	such	such	0
only	only	av-j	only	only	0
who	who	r-crq	who	who	0
shall	shall	vmb	shall	shall	0
perish	perish	vvi	perish	perish	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
good	good	j	good	good	0
Books	Books	n2	Books	book	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
exalted	exalted	vvn	exalted	exalt	0
in	in	p-acp	in	in	0
none	none	pix	none	none	0
more	more	av-dc	more	more	0
than	than	cs	than	than	0
those	those	d	those	those	0
which	which	r-crq	which	which	0
have	have	vhb	have	have	0
bin	bin	vbn	been	be	0
wrote	wrote	vvn	wrote	write	0
on	on	p-acp	on	on	0
practical	practical	j	practical	practical	0
Subjects	Subjects	n2-jn	Subject's	subject	0
,	,	,	,	,	0
Books	Books	n2	Books	book	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
others	others	n2-jn	others	other	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
most	most	av-ds	most	most	0
highly	highly	av-j	highly	high	0
valued	valued	vvn	valued	value	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
more	more	av-dc	more	more	0
immediately	immediately	av-j	immediately	immediate	0
serving	serving	vvg	serving	serve	0
the	the	dt	the	the	0
great	great	j	great	great	0
end	end	n1	end	end	0
of	of	pp-f	of	of	0
man	man	n1	man	man	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
shewing	shewing	vvg	showing	show	0
him	him	pno31	him	he	0
the	the	dt	the	the	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
Salvation	Salvation	n1	Salvation	salvation	0
,	,	,	,	,	0
directing	directing	vvg	directing	direct	0
his	his	po31	his	his	0
coming	coming	n-vvg	coming	come	0
to	to	p-acp	to	to	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
walking	walking	vvg	walking	walk	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
had	had	vhn	had	have	0
such	such	d	such	such	0
plen	plen	n1	plen	plen	0
∣	∣	sy	∣	∣	0
ty	ty	zz	ty	ty	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
indeed	indeed	av	indeed	indeed	0
there	there	pc-acp	there	there	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
no	no	dx	no	no	0
more	more	dc	more	more	0
need	need	n1	need	need	0
of	of	pp-f	of	of	0
writing	writing	vvg	writing	write	0
on	on	p-acp	on	on	0
such	such	d	such	such	0
Subjects	Subjects	n2-jn	Subject's	subject	0
,	,	,	,	,	0
if	if	cs	if	if	0
the	the	dt	the	the	0
Vanity	Vanity	n1	Vanity	vanity	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Natures	Natures	n2	Nature's	nature	0
did	did	vdd	did	do	0
not	not	xx	not	not	0
more	more	av-dc	more	more	0
incline	incline	vvi	incline	incline	0
us	us	pno12	us	we	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
discourse	discourse	n1	discourse	discourse	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
same	same	d	same	same	0
Argument	Argument	n1	Argument	argument	0
newly	newly	av-j	newly	new	0
wrote	wrote	vvd	wrote	write	0
,	,	,	,	,	0
than	than	cs	than	than	0
to	to	p-acp	to	to	0
what	what	r-crq	what	what	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
written	written	vvn	written	write	0
as	as	a-acp	as	as	0
well	well	av	well	well	0
some	some	d	some	some	0
years	years	n2	years	year	0
since	since	a-acp	since	since	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
which	which	r-crq	which	which	0
means	means	n2	means	mean	0
,	,	,	,	,	0
the	the	dt	the	the	0
multiplying	multiplying	j-vvg	multiplying	multiply	0
of	of	pp-f	of	of	0
good	good	j	good	good	0
Books	Books	n2	Books	book	0
doth	doth	vdz	does	do	0
not	not	xx	not	not	0
a	a	dt	a	a	0
little	little	j	little	little	0
contribute	contribute	vvi	contribute	contribute	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
much	much	d	much	much	0
reading	reading	n-vvg	reading	read	0
of	of	pp-f	of	of	0
good	good	j	good	good	0
Books	Books	n2	Books	book	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
sure	sure	j	sure	sure	0
contributes	contributes	vvz	contributes	contribute	0
much	much	d	much	much	0
both	both	d	both	both	0
to	to	p-acp	to	to	0
knowledge	knowledge	n1	knowledge	knowledge	0
and	and	cc	and	and	0
practice	practice	n1	practice	practice	0
(	(	(	(	(	0
the	the	dt	the	the	0
two	two	crd	two	two	0
great	great	j	great	great	0
ends	ends	n2	ends	end	0
that	that	cst	that	that	0
every	every	d	every	every	0
Preacher	Preacher	n1	Preacher	preacher	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
aim	aim	vvi	aim	aim	0
at	at	p-acp	at	at	0
;	;	;	;	;	0
)	)	)	)	)	0
so	so	av	so	so	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
cannot	cannot	vmbx	cannot	can	0
be	be	vbi	be	be	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
mind	mind	n1	mind	mind	0
who	who	r-crq	who	who	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
no	no	dx	no	no	0
more	more	dc	more	more	0
written	written	vvn	written	write	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
nature	nature	n1	nature	nature	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
so	so	av	so	so	0
much	much	av-d	much	much	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
alrea	alrea	n1	alrea	alrea	0
∣	∣	sy	∣	∣	0
dy	dy	zz	dy	dy	0
wrote	wrote	vvd	wrote	write	0
,	,	,	,	,	0
any	any	d	any	any	0
more	more	dc	more	more	0
than	than	cs	than	than	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
of	of	pp-f	of	of	0
theirs	theirs	png32	theirs	they	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
think	think	vvb	think	think	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
now	now	av	now	now	0
no	no	dx	no	no	0
such	such	d	such	such	0
need	need	n1	need	need	0
of	of	pp-f	of	of	0
Preaching	Preaching	vvg	Preaching	preach	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
formerly	formerly	av-j	formerly	former	0
there	there	a-acp	there	there	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
so	so	av	so	so	0
much	much	av-d	much	much	0
.	.	.	.	.	1
So	So	av	So	so	0
long	long	av-j	long	long	0
as	as	c-acp	as	as	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
any	any	d	any	any	0
Souls	Souls	n2	Souls	soul	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
World	World	n1	World	world	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
know	know	vvb	know	know	0
not	not	xx	not	not	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
live	live	vvb	live	live	0
not	not	xx	not	not	0
up	up	a-acp	up	up	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Rules	Rules	n2	Rules	rule	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Gospel	Gospel	n1	Gospel	gospel	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
need	need	n1	need	need	0
both	both	av-d	both	both	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
one	one	crd	one	one	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
;	;	;	;	;	0
nay	nay	uh-x	nay	nay	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
there	there	a-acp	there	there	0
none	none	pix	none	none	0
such	such	d	such	such	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
need	need	n1	need	need	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
keep	keep	vvi	keep	keep	0
up	up	a-acp	up	up	0
the	the	dt	the	the	0
Grace	Grace	n1	Grace	grace	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
bestowed	bestowed	vvd	bestowed	bestow	0
upon	upon	p-acp	upon	upon	0
men	men	n2	men	man	0
in	in	p-acp	in	in	0
its	its	po31	its	its	0
warm	warm	j	warm	warm	0
exercise	exercise	n1	exercise	exercise	0
.	.	.	.	.	1
Nor	Nor	ccx	Nor	nor	0
me	me	pno11	me	i	0
thinks	thinks	vvz	thinks	think	0
should	should	vmd	should	shall	0
there	there	pc-acp	there	there	0
be	be	vbi	be	be	0
one	one	crd	one	one	0
Preacher	Preacher	n1	Preacher	preacher	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
who	who	r-crq	who	who	0
should	should	vmd	should	shall	0
not	not	xx	not	not	0
publish	publish	vvi	publish	publish	0
the	the	dt	the	the	0
glad	glad	j	glad	glad	0
tidings	tidings	n2	tidings	tiding	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
leave	leave	vvb	leave	leave	0
some	some	d	some	some	0
Record	Record	n1	Record	record	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Ages	Ages	n2	Ages	age	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
faithfulness	faithfulness	n1	faithfulness	faithfulness	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
work	work	n1	work	work	0
.	.	.	.	.	1
The	The	dt	The	the	0
Riches	Riches	n2	Riches	riches	0
of	of	pp-f	of	of	0
Divine	Divine	j-jn	Divine	divine	0
Grace	Grace	n1	Grace	grace	0
can	can	vmb	can	can	0
never	never	av-x	never	never	0
be	be	vbi	be	be	0
too	too	av	too	too	0
much	much	av-d	much	much	0
pub	pub	fw-la	pub	pub	0
∣	∣	sy	∣	∣	0
lished	lished	j-vvn	lished	lish	0
,	,	,	,	,	0
we	we	pns12	we	we	0
can	can	vmb	can	can	0
never	never	av	never	never	0
enough	enough	av-d	enough	enough	0
declare	declare	vvi	declare	declare	0
his	his	po31	his	his	0
love	love	n1	love	love	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
for	for	p-acp	for	for	0
our	our	po12	our	our	0
sakes	sakes	n2	sakes	sake	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
came	came	vvd	came	come	0
poor	poor	j	poor	poor	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
through	through	p-acp	through	through	0
his	his	po31	his	his	0
poverty	poverty	n1	poverty	poverty	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
made	made	vvn	made	make	0
rich	rich	j	rich	rich	0
.	.	.	.	.	1
Such	Such	d	Such	such	0
like	like	j	like	like	0
thoughts	thoughts	n2	thoughts	thought	0
as	as	p-acp	as	as	0
these	these	d	these	these	0
,	,	,	,	,	0
Madam	Madam	n1	Madam	madam	0
,	,	,	,	,	0
have	have	vhb	have	have	0
brought	brought	vvn	brought	bring	0
these	these	d	these	these	0
Discourses	Discourses	n2	Discourses	discourse	0
into	into	p-acp	into	into	0
a	a	dt	a	a	0
more	more	av-dc	more	more	0
publick	publick	j	public	public	0
light	light	n1	light	light	0
:	:	:	:	:	0
They	They	pns32	They	they	0
were	were	vbdr	were	be	0
composed	composed	vvn	composed	compose	0
many	many	d	many	many	0
years	years	n2	years	year	0
since	since	a-acp	since	since	0
,	,	,	,	,	0
soon	soon	av	soon	soon	0
after	after	p-acp	after	after	0
my	my	po11	my	my	0
entrance	entrance	n1	entrance	entrance	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
publick	publick	j	public	public	0
Ministry	Ministry	n1	Ministry	ministry	0
.	.	.	.	.	1
I	I	pns11	I	i	0
am	am	vbm	am	be	0
willing	willing	j	willing	willing	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
Testimony	Testimony	n1	Testimony	testimony	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
I	I	pns11	I	i	0
then	then	av	then	then	0
Preach	Preach	vvi	Preach	preach	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
,	,	,	,	,	0
and	and	cc	and	and	0
see	see	vvb	see	see	0
no	no	dx	no	no	0
cause	cause	n1	cause	cause	0
yet	yet	av	yet	yet	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
ashamed	ashamed	j	ashamed	ashamed	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
and	and	cc	and	and	0
what	what	r-crq	what	what	0
scope	scope	n1	scope	scope	0
or	or	cc	or	or	0
design	design	n1	design	design	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
alwaies	alwaies	av	always	always	0
propounded	propounded	vvn	propounded	propound	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
self	self	n1	self	self	0
:	:	:	:	:	0
The	The	dt	The	the	0
Gospel	Gospel	n1	Gospel	gospel	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
;	;	;	;	;	0
Christ	Christ	np1	Christ	Christ	0
;	;	;	;	;	0
The	The	dt	The	the	0
faithsul	faithsul	n1	faithsul	faithsul	0
saying	saying	vvg	saying	say	0
,	,	,	,	,	0
worthy	worthy	j	worthy	worthy	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
acceptation	acceptation	n1	acceptation	acceptation	0
,	,	,	,	,	0
that	that	cst	that	that	0
Christ	Christ	np1	Christ	Christ	0
Jes	Jes	np1	Jes	Jes	0
came	came	vvd	came	come	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
world	world	n1	world	world	0
to	to	pc-acp	to	to	0
save	save	vvi	save	save	0
sinners	sinners	n2	sinners	sinner	0
,	,	,	,	,	0
1.	1.	crd	1.	1.	1
Tim.	Tim.	np1	Tim.	Tim.	0
1.	1.	crd	1.	1.	0
15.	15.	crd	15.	15.	1
The	The	dt	The	the	0
Apostle	Apostle	n1	Apostle	apostle	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
,	,	,	,	,	0
Acts	Acts	n2	Acts	act	0
,	,	,	,	,	0
4.	4.	crd	4.	4.	0
12.	12.	crd	12.	12.	1
That	That	cst	That	that	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
Salvation	Salvation	n1	Salvation	salvation	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
other	other	n-jn	other	other	0
then	then	av	then	then	0
in	in	p-acp	in	in	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
other	other	j-jn	other	other	0
name	name	n1	name	name	0
under	under	p-acp	under	under	0
Heaven	Heaven	n1	Heaven	heaven	0
given	given	vvn	given	give	0
amongst	amongst	p-acp	among	among	0
men	men	n2	men	man	0
whereby	whereby	c-crq	whereby	whereby	0
we	we	pns12	we	we	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
saved	saved	vvn	saved	save	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
the	the	dt	the	the	0
great	great	j	great	great	0
things	things	n2	things	thing	0
,	,	,	,	,	0
I	I	pns11	I	i	0
took	took	vvd	took	take	0
my	my	po11	my	my	0
self	self	n1	self	self	0
concerned	concerned	vvn	concerned	concern	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
Preacher	Preacher	n1	Preacher	preacher	0
to	to	pc-acp	to	to	0
publish	publish	vvi	publish	publish	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
world	world	n1	world	world	0
.	.	.	.	.	1
Together	Together	av	Together	together	0
with	with	p-acp	with	with	0
what	what	r-crq	what	what	0
our	our	po12	our	our	0
Saviour	Saviour	n1	Saviour	saviour	0
hath	hath	vhz	hath	have	0
taught	taught	vvn	taught	teach	0
us	us	pno12	us	we	0
,	,	,	,	,	0
That	That	cst	That	that	0
he	he	pns31	he	he	0
who	who	r-crq	who	who	0
believeth	believeth	vvz	believeth	believe	0
him	him	pno31	him	he	0
i	i	pns11	i	i	0
not	not	xx	not	not	0
condemned	condemned	vvn	condemned	condemn	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
believeth	believeth	vvz	believeth	believe	0
not	not	xx	not	not	0
is	is	vbz	is	be	0
condemned	condemned	vvn	condemned	condemn	0
already	already	av	already	already	0
—	—	—	—	—	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
see	see	vvi	see	see	0
life	life	n1	life	life	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
wrath	wrath	n1	wrath	wrath	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
abideth	abideth	vvz	abideth	abide	0
on	on	p-acp	on	on	0
him	him	pno31	him	he	0
,	,	,	,	,	0
Joh.	Joh.	np1	Joh.	Joh.	1
3.	3.	crd	3.	3.	0
18.	18.	crd	18.	18.	0
36	36	crd	36	36	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	d	that	that	0
Faith	Faith	n1	Faith	faith	0
without	without	p-acp	without	without	0
works	works	n2	works	work	0
is	is	vbz	is	be	0
dead	dead	j	dead	dead	0
.	.	.	.	.	1
These	These	np1	These	Theise	0
were	were	vbdr	were	be	0
the	the	dt	the	the	0
grea	grea	zz	grea	grea	0
things	things	n2	things	thing	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
eye	eye	n1	eye	eye	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
open	open	vvi	open	open	0
,	,	,	,	,	0
explain	explain	vvi	explain	explain	0
,	,	,	,	,	0
and	and	cc	and	and	0
apply	apply	vvi	apply	apply	0
to	to	p-acp	to	to	0
people	people	n1	people	people	0
.	.	.	.	.	1
My	My	po11	My	my	0
apprehension	apprehension	n1	apprehension	apprehension	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
saw	saw	vvd	saw	see	0
much	much	d	much	much	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
things	things	n2	things	thing	0
revealed	revealed	vvn	revealed	reveal	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Song	Song	n1	Song	song	0
of	of	pp-f	of	of	0
Solomon	Solomon	np1	Solomon	Solomon	0
(	(	(	(	(	0
though	though	cs	though	though	0
clouded	clouded	vvn	clouded	cloud	0
under	under	p-acp	under	under	0
Metaphorical	Metaphorical	j	Metaphorical	metaphorical	0
expressions	expressions	n2	expressions	expression	0
)	)	)	)	)	0
was	was	vbds	was	be	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
led	led	vvd	led	lead	0
me	me	pno11	me	i	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
study	study	n1	study	study	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
difficult	difficult	j	difficult	difficult	0
portion	portion	n1	portion	portion	0
of	of	pp-f	of	of	0
holy	holy	j	holy	holy	0
Writ	Writ	vvn	Writ	write	0
;	;	;	;	;	0
than	than	cs	than	than	0
which	which	r-crq	which	which	0
undoubtedly	undoubtedly	av-j	undoubtedly	undoubted	0
there	there	a-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
portion	portion	n1	portion	portion	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Old	Old	j	Old	old	0
Testament	Testament	n1	Testament	testament	0
more	more	dc	more	more	0
Evangelical	Evangelical	np1	Evangelical	Evangelical	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
common	common	j	common	common	0
Hypothesis	Hypothesis	n1	Hypothesis	hypothesis	0
agreed	agreed	vvn	agreed	agree	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
valuable	valuable	j	valuable	valuable	0
Divines	Divines	n2-jn	Divines	divine	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
Ages	Ages	n2	Ages	age	0
