ALBEIT	ALBEIT	cs	ALBEIT	albeit	0
for	for	p-acp	for	for	0
farther	farther	jc	farther	far	0
instructioun	instructioun	n1	instruction	instruction	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
negligent	negligent	j	negligent	negligent	0
heireris	heireris	fw-la	heireris	heireris	0
,	,	,	,	,	0
the	the	dt	the	the	0
stopping	stopping	vvg	stopping	stop	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
mouthis	mouthis	n1	mouthis	mouthis	0
of	of	pp-f	of	of	0
euill	euill	j-jn	evil	evil	0
speikeris	speikeris	n1	speikeris	speikeris	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
satisfa	satisfa	n1	satisfa	satisfa	0
∣	∣	sy	∣	∣	0
ctioun	ctioun	zz	ctioun	ctioun	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
incessant	incessant	j	incessant	incessant	0
requeistis	requeistis	n1	requeistis	requeistis	0
of	of	pp-f	of	of	0
gude	gude	j	good	good	0
and	and	cc	and	and	0
godlie	godlie	j	godly	godly	0
men	men	n2	men	man	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
bestow	bestow	vvi	bestow	bestow	0
and	and	cc	and	and	0
spend	spend	vvi	spend	spend	0
sum	sum	n1	sum	sum	0
time	time	n1	time	time	0
&	&	cc	&	and	0
trauel	trauel	n1	travel	travel	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
put	put	vvi	put	put	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
same	same	d	same	same	0
forme	forme	n1	form	form	0
&	&	cc	&	and	0
ordour	ordour	n1	ordour	ordour	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
spokin	spokin	n1	spokin	spokin	0
and	and	cc	and	and	0
preichit	preichit	n1	preichit	preichit	0
in	in	p-acp	in	in	0
befoir	befoir	p-acp	before	before	0
zour	zour	po22	your	your	0
Grace	Grace	n1	Grace	grace	0
.	.	.	.	.	1
Quhilk	Quhilk	n1	Quhilk	quhilk	0
quhē	quhē	c-crq	when	when	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
faithfully	faithfully	av-j	faithfully	faithful	0
performit	performit	fw-la	performit	performit	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
all	all	d	all	all	0
thay	thay	pns32	they	they	0
that	that	cst	that	that	0
hard	hard	vvd	heard	hear	0
it	it	pn31	it	it	0
,	,	,	,	,	0
quhen	quhen	c-crq	when	when	0
thay	thay	pns32	they	they	0
sall	sall	vmb	shall	shall	0
reid	reid	vvn	reid	reid	0
it	it	pn31	it	it	0
agane	agane	av	again	again	0
I	I	pns11	I	i	0
trow	trow	vvb	trow	trow	0
will	will	vmb	will	will	0
testifie	testifie	vvi	testify	testify	0
)	)	)	)	)	0
distrusting	distrusting	vvg	distrusting	distrust	0
myne	myne	po11	mine	my	0
awin	awin	n1	awin	awin	0
iudgement	iudgement	n1	judgement	judgement	0
I	I	pns11	I	i	0
presentit	presentit	n1	presentit	presentit	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Kirk	Kirk	np1	Kirk	Kirk	0
now	now	av	now	now	0
laitly	laitly	av-j	laitly	lait	0
assem	assem	fw-la	assem	assem	0
∣	∣	sy	∣	∣	0
blit	blit	n1	blit	blit	0
in	in	p-acp	in	in	0
Perth	Perth	np1	Perth	Perth	0
the	the	dt	the	the	0
sext	sext	ord	sext	sext	0
of	of	pp-f	of	of	0
August	August	np1	August	August	0
that	that	cst	that	that	0
thay	thay	pns32	they	they	0
quha	quha	vmb	quha	quha	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
the	the	dt	the	the	0
maist	maist	vm2	mayest	may	0
part	part	vvi	part	part	0
)	)	)	)	)	0
wer	wer	vbdr	were	be	0
heireris	heireris	n1	heireris	heireris	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
micht	micht	vmd	might	may	0
iudge	iudge	vvi	judge	judge	0
asweil	asweil	n1	asweil	asweil	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
soundnes	soundnes	n1	soundness	soundness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
doctrine	doctrine	n1	doctrine	doctrine	0
contenit	contenit	fw-la	contenit	contenit	0
into	into	p-acp	into	into	0
it	it	pn31	it	it	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
sinceri	sinceri	fw-la	sinceri	sinceri	0
∣	∣	sy	∣	∣	0
tie	tie	n1	tie	tie	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
wryting	wryting	vvg	writing	write	0
thairof	thairof	av	thereof	thereof	0
,	,	,	,	,	0
and	and	cc	and	and	0
sa	sa	uh	sa	sa	0
micht	micht	n1	might	might	0
al	al	d	all	all	0
∣	∣	sy	∣	∣	0
low	low	av-j	low	low	0
,	,	,	,	,	0
or	or	cc	or	or	0
disallow	disallow	vvb	disallow	disallow	0
it	it	pn31	it	it	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
meritit	meritit	n1	meritit	meritit	0
,	,	,	,	,	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
quhilk	quhilk	n1	quhilk	quhilk	0
besines	besines	n1	business	business	0
the	the	dt	the	the	0
Kirk	Kirk	np1	Kirk	Kirk	0
appointit	appointit	fw-fr	appointit	appointit	0
Iohne	Iohne	np1	Iohne	Iohne	0
Erskin	Erskin	np1	Erskin	Erskin	0
of	of	pp-f	of	of	0
Dun	Dun	j-jn	Don	dun	0
Superintendent	Superintendent	n1	Superintendent	superintendent	0
of	of	pp-f	of	of	0
Angus	Angus	np1	Angus	Angus	0
,	,	,	,	,	0
M.	M.	n1	M.	m.	0
Iohne	Iohne	np1	Iohne	Iohne	0
Dowglas	Dowglas	np1	Dowglas	Dowglas	0
Bischop	Bischop	n1	Bishop	bishop	0
of	of	pp-f	of	of	0
Sanctan	Sanctan	np1	Sanctan	Sanctan	0
∣	∣	sy	∣	∣	0
drois	drois	fw-fr	drois	drois	0
,	,	,	,	,	0
M.	M.	n1	M.	m.	0
Iohne	Iohne	np1	Iohne	Iohne	0
Winram	Winram	np1	Winram	Winram	0
Superintendent	Superintendent	n1	Superintendent	superintendent	0
of	of	pp-f	of	of	0
Stratherne	Stratherne	np1	Stratherne	Stratherne	0
,	,	,	,	,	0
M.	M.	n1	M.	m.	0
Knox	Knox	np1	Knox	Knox	0
Minister	Minister	n1	Minister	minister	0
of	of	pp-f	of	of	0
Edin	Edin	np1	Edin	Edin	0
¦	¦	sy	¦	¦	0
burgh	burgh	n1	burgh	burgh	0
,	,	,	,	,	0
and	and	cc	and	and	0
Williame	Williame	np1	Williame	Williame	0
Christison	Christison	np1	Christison	Christison	0
Minister	Minister	n1	Minister	minister	0
of	of	pp-f	of	of	0
Dundie	Dundie	np1	Dundie	Dundie	0
,	,	,	,	,	0
quha	quha	uh	quha	quha	0
diligently	diligently	av-j	diligently	diligent	0
red	red	vvn	read	read	0
and	and	cc	and	and	0
appro	appro	av	appro	appro	0
¦	¦	sy	¦	¦	0
uit	uit	fw-fr	uit	uit	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
subscriuing	subscriuing	vvg	subscribing	subscribe	0
it	it	pn31	it	it	0
with	with	p-acp	with	with	0
thair	thair	po32	their	their	0
han	han	n1	han	han	0
∣	∣	sy	∣	∣	0
dis	dis	fw-fr	dis	dis	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Name	Name	n1	Name	name	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
haill	haill	n1	hail	hail	0
Kirk	Kirk	np1	Kirk	Kirk	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
Ser	Ser	zz	Ser	ser	0
∣	∣	sy	∣	∣	0
mon	mon	fw-fr	mon	mon	0
consonant	consonant	n1	consonant	consonant	0
and	and	cc	and	and	0
aggreabill	aggreabill	n1	aggreabill	aggreabill	0
to	to	p-acp	to	to	0
Goddis	Goddis	npg1	Goddis	goddis	0
word	word	n1	word	word	0
.	.	.	.	.	1
Quhairof	Quhairof	np1	Quhairof	Quhairof	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
takin	takin	vvn	taken	take	0
bauldnes	bauldnes	n1	bauldnes	bauldnes	0
to	to	pc-acp	to	to	0
publische	publische	vvi	publische	publische	0
it	it	pn31	it	it	0
and	and	cc	and	and	0
that	that	cst	that	that	0
,	,	,	,	,	0
vnder	vnder	p-acp	under	under	0
zour	zour	po22	your	your	0
Graces	Graces	ng1	Graces	grace	0
name	name	n1	name	name	0
(	(	(	(	(	0
to	to	p-acp	to	to	0
quhome	quhome	ro-crq	whom	whom	0
the	the	dt	the	the	0
patrocinie	patrocinie	n1	patrociny	patrociny	0
&	&	cc	&	and	0
defēce	defēce	n1	defence	defence	0
of	of	pp-f	of	of	0
godlynes	godlynes	n1	godliness	godliness	0
and	and	cc	and	and	0
vertew	vertew	n1	virtue	virtue	0
belangis	belangis	fw-la	belangis	belangis	0
)	)	)	)	)	0
to	to	p-acp	to	to	0
ye	ye	pn22	you	you	0
end	end	vvb	end	end	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
mair	mair	av-dc	more	more	0
acceptabil	acceptabil	n1	acceptabil	acceptabil	0
to	to	p-acp	to	to	0
gude	gude	j	good	good	0
mē	mē	n2	men	man	0
,	,	,	,	,	0
Rom.	Rom.	np1	Rom.	Rom.	1
13.	13.	crd	13.	13.	0
and	and	cc	and	and	0
that	that	d	that	that	0
wickit	wickit	j	wicked	wicked	0
men	men	n2	men	man	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
mair	mair	av-dc	more	more	0
af	af	pp-f	of	of	0
∣	∣	sy	∣	∣	0
frayit	frayit	fw-fr	frayit	frayit	0
to	to	pc-acp	to	to	0
calumniate	calumniate	vvi	calumniate	calumniate	0
or	or	cc	or	or	0
defame	defame	vvi	defame	defame	0
it	it	pn31	it	it	0
,	,	,	,	,	0
not	not	xx	not	not	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
greitlie	greitlie	av-j	greatly	great	0
regaird	regaird	vvb	regard	regard	0
the	the	dt	the	the	0
iudgement	iudgement	n1	judgement	judgement	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
,	,	,	,	,	0
hauing	hauing	vhg	having	have	0
the	the	dt	the	the	0
testimonie	testimonie	n1	testimony	testimony	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
gude	gude	j	good	good	0
consciēce	consciēce	n1	conscience	conscience	0
for	for	p-acp	for	for	0
my	my	po11	my	my	0
warrand,2	warrand,2	n1	warrand,2	warrand,2	0
.	.	.	.	.	1
Cor.	Cor.	np1	Cor.	Cor.	0
4.	4.	crd	4.	4.	0
bot	bot	zz	bot	bot	0
that	that	d	that	that	0
I	I	pns11	I	i	0
iudge	iudge	vvb	judge	judge	0
it	it	pn31	it	it	0
profi	profi	n2	profi	profi	0
∣	∣	sy	∣	∣	0
tabill	tabill	n1	tabill	tabill	0
to	to	p-acp	to	to	0
seik	seik	vvi	seek	seek	0
all	all	d	all	all	0
ordinarie	ordinarie	j	ordinary	ordinary	0
meanis	meanis	n2	means	means	0
that	that	cst	that	that	0
be	be	vbb	be	be	0
lawful	lawful	j	lawful	lawful	0
to	to	p-acp	to	to	0
mantene	mantene	vvb	mantene	mantene	0
the	the	dt	the	the	0
treuth	treuth	n1	truth	truth	0
and	and	cc	and	and	0
promot	promot	vvb	promot	promote	0
Goddis	Goddis	ng1	Gods	gods	0
glorie	glorie	n1	glory	glory	0
.	.	.	.	.	1
Zour	Zour	po22	Your	your	0
humanitie	humanitie	n1	humanity	humanity	0
and	and	cc	and	and	0
gentilnes	gentilnes	n1	gentleness	gentleness	0
,	,	,	,	,	0
quhairof	quhairof	av	quhairof	quhairof	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
I	I	pns11	I	i	0
,	,	,	,	,	0
bot	bot	zz	bot	bot	0
almaist	almaist	n1	almaist	almaist	0
all	all	d	all	all	0
vther	vther	j-jn	uther	uth	0
men	men	n2	men	man	0
,	,	,	,	,	0
haue	haue	vhb	have	have	0
experience	experience	n1	experience	experience	0
,	,	,	,	,	0
muifis	muifis	n1	muifis	muifis	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
sa	sa	uh	sa	sa	0
hamely	hamely	av-j	hamely	hame	0
as	as	p-acp	as	as	0
to	to	pc-acp	to	to	0
offer	offer	vvi	offer	offer	0
and	and	cc	and	and	0
dedicate	dedicate	vvb	dedicate	dedicate	0
sa	sa	uh	sa	sa	0
small	small	j	small	small	0
a	a	dt	a	a	0
wark	wark	n1	work	work	0
vnto	vnto	p-acp	unto	unto	0
zour	zour	po22	your	your	0
Grace	Grace	n1	Grace	grace	0
,	,	,	,	,	0
douting	douting	vvg	doubting	doubt	0
nathing	nathing	n1	nathing	nathing	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
ze	ze	zf	ze	see	0
will	will	vmb	will	will	0
accept	accept	vvi	accept	accept	0
&	&	cc	&	and	0
regaird	regaird	vvi	regard	regard	0
it	it	pn31	it	it	0
rather	rather	av-c	rather	rather	0
according	according	p-acp	according	according	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
qualitie	qualitie	n1	quality	quality	0
&	&	cc	&	and	0
substāce	substāce	n1	substance	substance	0
thairof	thairof	av	thereof	thereof	0
nor	nor	ccx	nor	nor	0
ac	ac	fw-la	ac	ac	0
∣	∣	sy	∣	∣	0
cording	cording	vvg	cording	cord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
quantitie	quantitie	n1	quantity	quantity	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
or	or	cc	or	or	0
ye	ye	dt	the	the	0
persone	persone	n1	person	person	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
wryter	wryter	n1	writer	writer	0
:	:	:	:	:	0
quhilk	quhilk	n1	quhilk	quhilk	0
quhen	quhen	c-crq	when	when	0
I	I	pns11	I	i	0
sall	sall	vmb	shall	shall	0
vnder	vnder	p-acp	under	under	0
∣	∣	sy	∣	∣	0
stād	stād	vvb	stand	stand	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
prouoke	prouoke	vvi	provoke	provoke	0
and	and	cc	and	and	0
incourage	incourage	vvi	encourage	encourage	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
present	present	vvi	present	present	0
zour	zour	po22	your	your	0
Grace	Grace	n1	Grace	grace	0
sum	sum	n1	sum	sum	0
day	day	n1	day	day	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
greiter	greiter	n1	greiter	greiter	0
wark	wark	n1	work	work	0
and	and	cc	and	and	0
a	a	dt	a	a	0
larger	larger	jc	larger	large	0
Volume	Volume	n1	Volume	volume	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
perpetuall	perpetuall	j	perpetual	perpetual	0
monumēt	monumēt	n1	monument	monument	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
vnfenzeit	vnfenzeit	j-jn	vnfenzeit	vnfenzeit	0
lufe	lufe	n1	love	love	0
&	&	cc	&	and	0
affectiō	affectiō	n1	affection	affection	0
to	to	p-acp	to	to	0
zour	zour	po22	your	your	0
Grace	Grace	n1	Grace	grace	0
.	.	.	.	.	1
The	The	dt	The	the	0
Lord	Lord	n1	Lord	lord	0
Iesus	Iesus	np1	Iesus	Jesus	0
preserue	preserue	vvb	preserve	preserve	0
ye	ye	pn22	you	you	0
Kingis	Kingis	ng1	Kings	kings	0
Maiestie	Maiestie	n1	Majesty	majesty	0
,	,	,	,	,	0
comfort	comfort	n1	comfort	comfort	0
and	and	cc	and	and	0
assist	assist	vvi	assist	assist	0
zow	zow	uh	zow	zow	0
yt	yt	pn31	that	it	0
ze	ze	zf	ze	see	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
bill	bill	n1	bill	bill	0
to	to	pc-acp	to	to	0
execute	execute	vvi	execute	execute	0
zour	zour	po22	your	your	0
charge	charge	n1	charge	charge	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
glorie	glorie	n1	glory	glory	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
and	and	cc	and	and	0
the	the	dt	the	the	0
commoditie	commoditie	n1	commodity	commodity	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
pure	pure	j	pure	pure	0
Realme	Realme	n1	Realm	realm	0
.	.	.	.	.	1
Amen	Amen	uh-n	Amen	amen	0
.	.	.	.	.	1
From	From	p-acp	From	from	0
Dunferm	Dunferm	n1	Dunferm	dunferm	0
∣	∣	sy	∣	∣	0
lyne	lyne	n1	line	line	0
the	the	cs	the	than	0
20.	20.	crd	20.	20.	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
August	August	np1	August	August	0
.	.	.	.	.	1
Anno	Anno	fw-la	Anno	anno	0
1572.	1572.	crd	1572.	1572.	1
Be	Be	vbb	Be	be	0
zour	zour	po22	your	your	0
Graces	Graces	n2	Graces	grace	0
humbil	humbil	vvi	humbil	humbil	0
subiect	subiect	j-jn	subject	subject	0
and	and	cc	and	and	0
daylie	daylie	j	daily	daily	0
Oratour	Oratour	n1	Orator	orator	0
.	.	.	.	.	1
