AMongst	AMongst	p-acp	among	among	0
that	that	cst	that	that	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
from	from	p-acp	from	from	0
time	time	n1	time	time	0
to	to	p-acp	to	to	0
time	time	n1	time	time	0
,	,	,	,	,	0
euen	euen	av	even	even	0
from	from	p-acp	from	from	0
your	your	po22	your	your	0
cradle	cradle	n1	cradle	cradle	0
vnto	vnto	p-acp	unto	unto	0
this	this	d	this	this	0
day	day	n1	day	day	0
,	,	,	,	,	0
chee	chee	pns11	chee	i	0
∣	∣	sy	∣	∣	0
red	red	n-jn	read	red	0
you	you	pn22	you	you	0
vp	vp	a-acp	up	up	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
bountifull	bountifull	j	bountiful	bountiful	0
change	change	n1	change	change	0
,	,	,	,	,	0
and	and	cc	and	and	0
variety	variety	n1	variety	variety	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
bles	bles	n2-j	bles	bles	0
∣	∣	sy	∣	∣	0
sings	sings	vvz	sings	sing	0
.	.	.	.	.	1
First	First	ord	First	first	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
Father	Father	n1	Father	father	0
whose	whose	rg-crq	whose	who	0
prouident	prouident	j	provident	provident	0
care	care	n1	care	care	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
educa	educa	fw-la	educa	educa	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
uide	uide	fw-la	uide	uide	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
made	made	vvd	made	make	0
you	you	pn22	you	you	0
a	a	dt	a	a	0
man	man	n1	man	man	0
before	before	p-acp	before	before	0
you	you	pn22	you	you	0
came	came	vvd	came	come	0
to	to	p-acp	to	to	0
mans	mans	ng1	men	man	0
estate	estate	n1	estate	estate	0
,	,	,	,	,	0
and	and	cc	and	and	0
layd	layd	vvd	laid	lay	0
a	a	dt	a	a	0
foundation	foundation	n1	foundation	foundation	0
so	so	av	so	so	0
firme	firme	j	firm	firm	0
,	,	,	,	,	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
owne	owne	d	own	own	0
future	future	j-jn	future	future	0
benefit	benefit	n1	benefit	benefit	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
ensu	ensu	n1	ensu	ensu	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
felicity	felicity	n1	felicity	felicity	0
both	both	av-d	both	both	0
of	of	pp-f	of	of	0
yours	yours	png22	yours	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
posterity	posterity	n1	posterity	posterity	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
world	world	n1	world	world	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
cannot	cannot	vmbx	cannot	can	0
but	but	p-acp	but	but	0
ioy	ioy	n1	joy	joy	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
membrance	membrance	n1	membrance	membrance	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
wisedome	wisedome	n1	wisdom	wisdom	0
,	,	,	,	,	0
and	and	cc	and	and	0
carefull	carefull	j	careful	careful	0
foresight	foresight	n1	foresight	foresight	0
,	,	,	,	,	0
and	and	cc	and	and	0
con	con	fw-mi	con	con	0
∣	∣	sy	∣	∣	0
gratulate	gratulate	vvi	gratulate	gratulate	0
the	the	dt	the	the	0
happy	happy	j	happy	happy	0
successe	successe	n1	success	success	0
thereof	thereof	av	thereof	thereof	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
selfe	selfe	n1	self	self	0
.	.	.	.	.	1
I	I	pns11	I	i	0
meane	meane	vvb	mean	mean	0
in	in	p-acp	in	in	0
prouiding	prouiding	vvg	providing	provide	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
riper	riper	jc	riper	ripe	0
yeares	yeares	n2	years	year	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
declining	declining	j-vvg	declining	decline	0
time	time	n1	time	time	0
,	,	,	,	,	0
a	a	dt	a	a	0
better	better	jc	better	better	0
comfort	comfort	n1	comfort	comfort	0
to	to	pc-acp	to	to	0
supply	supply	vvi	supply	supply	0
his	his	po31	his	his	0
want	want	n1	want	want	0
,	,	,	,	,	0
euen	euen	av	even	even	0
that	that	cst	that	that	0
honorable	honorable	j	honourable	honourable	0
La	La	fw-fr	La	la	0
∣	∣	sy	∣	∣	0
dy	dy	zz	dy	dy	0
your	your	po22	your	your	0
deare	deare	j-jn	deer	dear	0
and	and	cc	and	and	0
louing	louing	j-vvg	loving	love	0
wife	wife	n1	wife	wife	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
hath	hath	vhz	hath	have	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
multiplyed	multiplyed	vvn	multiplied	multiply	0
your	your	po22	your	your	0
happinesse	happinesse	n1	happiness	happiness	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
life	life	n1	life	life	0
by	by	p-acp	by	by	0
her	her	po31	her	her	0
many	many	d	many	many	0
vertues	vertues	n2	virtues	virtue	0
,	,	,	,	,	0
and	and	cc	and	and	0
euen	euen	av	even	even	0
vspeakable	vspeakable	j	vspeakable	vspeakable	0
affection	affection	n1	affection	affection	0
towards	towards	p-acp	towards	towards	0
you	you	pn22	you	you	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
by	by	p-acp	by	by	0
her	her	po31	her	her	0
large	large	j	large	large	0
and	and	cc	and	and	0
law	law	zz	law	law	0
∣	∣	sy	∣	∣	0
full	full	j	full	full	0
patrimony	patrimony	n1	patrimony	patrimony	0
,	,	,	,	,	0
the	the	dt	the	the	0
reuenewes	reuenewes	n2	revenues	revenue	0
and	and	cc	and	and	0
honour	honour	n1	honour	honour	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
ancient	ancient	j	ancient	ancient	0
Baro	Baro	np1	Baro	Baro	0
∣	∣	sy	∣	∣	0
nie	nie	av-j	nigh	nigh	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
yours	yours	png22	yours	you	0
and	and	cc	and	and	0
her	her	po31	her	her	0
heires	heires	n2	heirs	heir	0
for	for	p-acp	for	for	0
euer	euer	av	ever	ever	0
,	,	,	,	,	0
lineally	lineally	av-j	lineally	lineal	0
dscending	dscending	vvg	dscending	dscend	0
from	from	p-acp	from	from	0
so	so	av	so	so	0
many	many	d	many	many	0
noble	noble	j	noble	noble	0
Lords	Lords	n2	Lords	lord	0
her	her	po31	her	her	0
parents	parents	n2	parents	parent	0
and	and	cc	and	and	0
honourable	honourable	j	honourable	honourable	0
Progenitors	Progenitors	n2	Progenitors	progenitor	0
.	.	.	.	.	1
From	From	p-acp	From	from	0
both	both	d	both	both	0
whose	whose	rg-crq	whose	who	0
loynes	loynes	n2	loins	loin	0
hath	hath	vhz	hath	have	0
sprong	sprong	vvn	sprung	spring	0
a	a	dt	a	a	0
third	third	ord	third	three	0
blessing	blessing	n1	blessing	blessing	0
not	not	xx	not	not	0
much	much	av-d	much	much	0
inferiour	inferiour	j-jn	inferior	inferior	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
,	,	,	,	,	0
not	not	xx	not	not	0
onely	onely	j	only	only	0
numerosa	numerosa	fw-la	numerosa	numerosa	0
proles	proles	n1	proles	proles	0
,	,	,	,	,	0
many	many	d	many	many	0
chil	chil	fw-la	chil	chil	0
∣	∣	sy	∣	∣	0
dren	dren	n1	dren	dren	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
many	many	d	many	many	0
good	good	j	good	good	0
:	:	:	:	:	0
and	and	cc	and	and	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
mong	mong	p-acp	mong	among	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
,	,	,	,	,	0
your	your	po22	your	your	0
worthy	worthy	j	worthy	worthy	0
sonne	sonne	n1	son	son	0
Sir	Sir	n1	Sir	sir	0
Henry	Henry	np1	Henry	Henry	0
Lennard	Lennard	np1	Lennard	Lennard	0
,	,	,	,	,	0
(	(	(	(	(	0
whose	whose	rg-crq	whose	who	0
name	name	n1	name	name	0
and	and	cc	and	and	0
nature	nature	n1	nature	nature	0
I	I	pns11	I	i	0
must	must	vmb	must	must	0
alwayes	alwayes	av	always	always	0
loue	loue	vvi	love	love	0
and	and	cc	and	and	0
honour	honour	n1	honour	honour	0
)	)	)	)	)	0
as	as	p-acp	as	as	0
heire	heire	n1	heir	heir	0
both	both	av-d	both	both	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
honours	honours	n2	honours	honour	0
and	and	cc	and	and	0
honourable	honourable	j	honourable	honourable	0
vertues	vertues	n2	virtues	virtue	0
.	.	.	.	.	1
Thus	Thus	av	Thus	thus	0
hath	hath	vhz	hath	have	0
God	God	np1	God	God	0
euer	euer	av	ever	ever	0
blest	blest	vvn	blessed	bless	0
you	you	pn22	you	you	0
,	,	,	,	,	0
a	a	dt	a	a	0
child	child	n1	child	child	0
,	,	,	,	,	0
a	a	dt	a	a	0
husband	husband	n1	husband	husband	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
father	father	n1	father	father	0
,	,	,	,	,	0
and	and	cc	and	and	0
thus	thus	av	thus	thus	0
God	God	np1	God	God	0
euer	euer	av	ever	ever	0
blesse	blesse	vvb	bless	bless	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
adde	adde	vvi	add	add	0
vnto	vnto	p-acp	unto	unto	0
these	these	d	these	these	0
his	his	po31	his	his	0
blessings	blessings	n2	blessings	blessing	0
a	a	dt	a	a	0
long	long	j	long	long	0
life	life	n1	life	life	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
long	long	av-j	long	long	0
liue	liue	vvi	live	live	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
blessing	blessing	n1	blessing	blessing	0
to	to	p-acp	to	to	0
other	other	j-jn	other	other	0
men	men	n2	men	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
patronage	patronage	n1	patronage	patronage	0
this	this	d	this	this	0
,	,	,	,	,	0
and	and	cc	and	and	0
my	my	po11	my	my	0
future	future	j-jn	future	future	0
labours	labours	n2	labours	labour	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
kinde	kinde	n1	kind	kind	0
.	.	.	.	.	1
Touching	Touching	vvg	Touching	touch	0
which	which	r-crq	which	which	0
worke	worke	n1	work	work	0
so	so	av	so	so	0
vn	vn	zz	vn	vn	0
∣	∣	sy	∣	∣	0
worthy	worthy	j-jn	worthy	worthy	0
your	your	po22	your	your	0
