GENTLEMEN	GENTLEMEN	np1	GENTLEMEN	Gentlemen	0
present	present	vvb	present	present	0
you	you	pn22	you	you	0
here	here	av	here	here	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
short	short	j	short	short	0
view	view	n1	view	view	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
own	own	d	own	own	0
Labours	Labours	n2	Labours	labour	0
;	;	;	;	;	0
or	or	cc	or	or	0
rather	rather	av-c	rather	rather	0
,	,	,	,	,	0
I	I	pns11	I	i	0
offer	offer	vvb	offer	offer	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
World	World	n1	World	world	0
a	a	dt	a	a	0
small	small	j	small	small	0
Collection	Collection	n1	Collection	collection	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
Discourses	Discourses	n2	Discourses	discourse	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
written	written	vvn	written	write	0
in	in	p-acp	in	in	0
Defence	Defence	n1	Defence	defence	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Religion	Religion	n1	Religion	religion	0
.	.	.	.	.	1
And	And	cc	And	and	0
how	how	c-crq	how	how	0
unsuitable	unsuitable	j	unsuitable	unsuitable	0
soever	soever	av	soever	soever	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
appear	appear	vvi	appear	appear	0
to	to	pc-acp	to	to	0
usher	usher	vvi	usher	usher	0
a	a	dt	a	a	0
few	few	d	few	few	0
Titles	Titles	n2	Titles	title	0
of	of	pp-f	of	of	0
Books	Books	n2	Books	book	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
World	World	n1	World	world	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
protection	protection	n1	protection	protection	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
many	many	d	many	many	0
great	great	j	great	great	0
Names	Names	n2	Names	name	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
confident	confident	j	confident	confident	0
the	the	dt	the	the	0
Consequence	Consequence	n1	Consequence	consequence	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Undertaking	Undertaking	n-vvg	Undertaking	undertake	0
cannot	cannot	vmbx	cannot	can	0
but	but	p-acp	but	but	0
be	be	vbi	be	be	0
as	as	c-acp	as	as	0
Ho	Ho	uh	Ho	ho	0
∣	∣	sy	∣	∣	0
nourable	nourable	j	nourable	nourable	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
all	all	d	all	all	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
heartily	heartily	av-j	heartily	hearty	0
wish	wish	vvb	wish	wish	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
sure	sure	j	sure	sure	0
it	it	pn31	it	it	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
:	:	:	:	:	0
When	When	c-crq	When	when	0
it	it	pn31	it	it	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
consider'd	consider'd	vvn	considered	consider	0
how	how	c-crq	how	how	0
vast	vast	j	vast	vast	0
a	a	dt	a	a	0
Number	Number	n1	Number	number	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
what	what	r-crq	what	what	0
acurate	acurate	j	accurate	accurate	0
and	and	cc	and	and	0
learned	learned	j	learned	learned	0
Discourses	Discourses	n2	Discourses	discourse	0
is	is	vbz	is	be	0
here	here	av	here	here	0
comprised	comprised	vvn	comprised	comprise	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
almost	almost	av	almost	almost	0
all	all	d	all	all	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
compass	compass	n1	compass	compass	0
of	of	pp-f	of	of	0
about	about	p-acp	about	about	0
Three	Three	crd	Three	three	0
Years	Years	n2	Years	year	0
indebted	indebted	vvn	indebted	indebt	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
indeed	indeed	av	indeed	indeed	0
a	a	dt	a	a	0
matter	matter	n1	matter	matter	0
of	of	pp-f	of	of	0
just	just	j	just	just	0
wonder	wonder	n1	wonder	wonder	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
those	those	d	those	those	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
acquainted	acquainted	vvn	acquainted	acquaint	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
me	me	pno11	me	i	0
∣	∣	sy	∣	∣	0
thod	thod	n1	thod	thod	0
of	of	pp-f	of	of	0
living	living	vvg	living	live	0
here	here	av	here	here	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
persons	persons	n2	persons	person	0
engaged	engaged	vvd	engaged	engage	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
laborious	laborious	j	laborious	laborious	0
attendance	attendance	n1	attendance	attendance	0
on	on	p-acp	on	on	0
their	their	po32	their	their	0
Pa	Pa	wd	Pa	pa	0
∣	∣	sy	∣	∣	0
rochial	rochial	j	rochial	rochial	0
Cures	Cures	np1	Cures	Cures	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
constant	constant	j	constant	constant	0
return	return	n1	return	return	0
of	of	pp-f	of	of	0
pain	pain	n1	pain	pain	0
∣	∣	sy	∣	∣	0
ful	ful	j	full	full	0
and	and	cc	and	and	0
acurate	acurate	j	accurate	accurate	0
Preaching	Preaching	vvg	Preaching	preach	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
almost	almost	av	almost	almost	0
ut	ut	fw-la	ut	ut	0
∣	∣	sy	∣	∣	0
terly	terly	j	terly	terly	0
distracted	distracted	vvn	distracted	distract	0
with	with	p-acp	with	with	0
that	that	d	that	that	0
multitude	multitude	n1	multitude	multitude	0
of	of	pp-f	of	of	0
other	other	j-jn	other	other	0
Business	Business	n1	Business	business	0
which	which	r-crq	which	which	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
last	last	ord	last	last	0
Years	Years	n2	Years	year	0
has	has	vhz	has	have	0
taken	taken	vvn	taken	take	0
up	up	a-acp	up	up	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
time	time	n1	time	time	0
,	,	,	,	,	0
should	should	vmd	should	shall	0
yet	yet	av	yet	yet	0
find	find	vvi	find	find	0
leisure	leisure	n1	leisure	leisure	0
to	to	pc-acp	to	to	0
discharge	discharge	vvi	discharge	discharge	0
all	all	d	all	all	0
these	these	d	these	these	0
,	,	,	,	,	0
and	and	cc	and	and	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
same	same	d	same	same	0
time	time	n1	time	time	0
to	to	pc-acp	to	to	0
adorn	adorn	vvi	adorn	adorn	0
the	the	dt	the	the	0
Press	Press	n1	Press	press	0
with	with	p-acp	with	with	0
so	so	av	so	so	0
many	many	d	many	many	0
Books	Books	n2	Books	book	0
as	as	c-acp	as	as	0
might	might	vmd	might	may	0
alone	alone	av-j	alone	alone	0
have	have	vhi	have	have	0
seemed	seemed	vvd	seemed	seem	0
more	more	av-dc	more	more	0
than	than	cs	than	than	0
enough	enough	av-d	enough	enough	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
employ'd	employ'd	vvd	employed	employ	0
your	your	po22	your	your	0
whole	whole	j-jn	whole	whole	0
In	In	n1	In	inn	0
∣	∣	sy	∣	∣	0
dustry	dustry	n1	industry	industry	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
blessed	blessed	vvn	blessed	bless	0
be	be	vbb	be	be	0
God	God	np1	God	God	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
has	has	vhz	has	have	0
raised	raised	vvn	raised	raise	0
you	you	pn22	you	you	0
up	up	a-acp	up	up	0
against	against	p-acp	against	against	0
such	such	d	such	such	0
a	a	dt	a	a	0
time	time	n1	time	time	0
as	as	c-acp	as	as	0
this	this	d	this	this	0
,	,	,	,	,	0
and	and	cc	and	and	0
given	given	vvn	given	give	0
us	us	pno12	us	we	0
so	so	av	so	so	0
great	great	j	great	great	0
an	an	dt	and	a	0
Earnest	Earnest	n1	Earnest	earnest	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Favour	Favour	n1	Favour	favour	0
to	to	p-acp	to	to	0
us	us	pno12	us	we	0
,	,	,	,	,	0
that	that	cst	that	that	0
as	as	c-acp	as	as	0
we	we	pns12	we	we	0
had	had	vhd	had	have	0
never	never	av-x	never	never	0
more	more	dc	more	more	0
need	need	n1	need	need	0
of	of	pp-f	of	of	0
Able	Able	j	Able	able	0
,	,	,	,	,	0
and	and	cc	and	and	0
Honest	Honest	j	Honest	honest	0
,	,	,	,	,	0
and	and	cc	and	and	0
Firm	Firm	j	Firm	firm	0
Guides	Guides	n2	Guides	guide	0
,	,	,	,	,	0
than	than	cs	than	than	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
day	day	n1	day	day	0
;	;	;	;	;	0
so	so	av	so	so	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
venture	venture	vvi	venture	venture	0
to	to	pc-acp	to	to	0
challenge	challenge	vvi	challenge	challenge	0
any	any	d	any	any	0
Age	Age	n1	Age	age	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
shew	shew	vvi	show	show	0
such	such	d	such	such	0
a	a	dt	a	a	0
Number	Number	n1	Number	number	0
of	of	pp-f	of	of	0
truly	truly	av-j	truly	true	0
Learned	Learned	vvn	Learned	learn	0
,	,	,	,	,	0
and	and	cc	and	and	0
Pious	Pious	j	Pious	pious	0
,	,	,	,	,	0
and	and	cc	and	and	0
constant	constant	j	constant	constant	0
Pastors	Pastors	ng1	Pastor's	pastor	0
,	,	,	,	,	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
,	,	,	,	,	0
and	and	cc	and	and	0
especially	especially	av-j	especially	especial	0
this	this	d	this	this	0
City	City	n1	City	city	0
,	,	,	,	,	0
do's	do's	vdz	do's	do	0
now	now	av	now	now	0
abound	abound	vvi	abound	abound	0
with	with	p-acp	with	with	0
.	.	.	.	.	1
May	May	vmb	May	may	0
your	your	po22	your	your	0
Labours	Labours	n2	Labours	labour	0
and	and	cc	and	and	0
your	your	po22	your	your	0
Examples	Examples	n2	Examples	example	0
al	al	d	all	all	0
∣	∣	sy	∣	∣	0
ways	ways	n2	ways	way	0
find	find	vvi	find	find	0
such	such	d	such	such	0
a	a	dt	a	a	0
success	success	n1	success	success	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
deserve	deserve	vvb	deserve	deserve	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
of	of	pp-f	of	of	0
late	late	av-j	late	late	0
met	met	vvn	met	meet	0
with	with	p-acp	with	with	0
amongst	amongst	p-acp	among	among	0
us	us	pno12	us	we	0
.	.	.	.	.	1
And	And	cc	And	and	0
since	since	c-acp	since	since	0
we	we	pns12	we	we	0
cannot	cannot	vmbx	cannot	can	0
now	now	av	now	now	0
have	have	vhi	have	have	0
any	any	d	any	any	0
excuse	excuse	n1	excuse	excuse	0
for	for	p-acp	for	for	0
our	our	po12	our	our	0
Apostacy	Apostacy	n1	Apostasy	apostasy	0
should	should	vmd	should	shall	0
we	we	pns12	we	we	0
renounce	renounce	vvi	renounce	renounce	0
our	our	po12	our	our	0
Holy	Holy	j	Holy	holy	0
Pro	Pro	np1	Pro	Pro	0
∣	∣	sy	∣	∣	0
fession	fession	n1	fession	fession	0
,	,	,	,	,	0
after	after	c-acp	after	after	0
so	so	av	so	so	0
much	much	av-d	much	much	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
done	done	vdn	done	do	0
to	to	pc-acp	to	to	0
convince	convince	vvi	convince	convince	0
even	even	av	even	even	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
ignorant	ignorant	j	ignorant	ignorant	0
Persons	Persons	n2	Persons	person	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
mongst	mongst	p-acp	amongst	among	0
us	us	pno12	us	we	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Truth	Truth	n1	Truth	truth	0
and	and	cc	and	and	0
Purity	Purity	n1	Purity	purity	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
;	;	;	;	;	0
may	may	vmb	may	may	0
we	we	pns12	we	we	0
ever	ever	av	ever	ever	0
firmly	firmly	av-j	firmly	firm	0
adhere	adhere	vvi	adhere	adhere	0
both	both	d	both	both	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
:	:	:	:	:	0
That	That	cst	That	that	0
when	when	c-crq	when	when	0
we	we	pns12	we	we	0
shall	shall	vmb	shall	shall	0
appear	appear	vvi	appear	appear	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
Great	Great	j	Great	great	0
Bishop	Bishop	n1	Bishop	bishop	0
and	and	cc	and	and	0
Pastor	Pastor	n1	Pastor	pastor	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Souls	Souls	n2	Souls	soul	0
,	,	,	,	,	0
we	we	pns12	we	we	0
may	may	vmb	may	may	0
all	all	d	all	all	0
of	of	pp-f	of	of	0
us	us	pno12	us	we	0
give	give	vvi	give	give	0
up	up	a-acp	up	up	0
our	our	po12	our	our	0
Accounts	Accounts	n2	Accounts	account	0
with	with	p-acp	with	with	0
joy	joy	n1	joy	joy	0
.	.	.	.	.	1
This	This	np1	This	This	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
my	my	po11	my	my	0
hearty	hearty	j	hearty	hearty	0
Wish	Wish	n1	Wish	wish	0
,	,	,	,	,	0
so	so	av	so	so	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
swaded	swaded	vvd	swaded	swade	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
sincere	sincere	j	sincere	sincere	0
Resolution	Resolution	n1	Resolution	resolution	0
of	of	pp-f	of	of	0
every	every	d	every	every	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
whom	whom	r-crq	whom	who	0
God	God	np1	God	God	0
has	has	vhz	has	have	0
committed	committed	vvn	committed	commit	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Care	Care	n1	Care	care	0
.	.	.	.	.	1
And	And	cc	And	and	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Firmness	Firmness	n1	Firmness	firmness	0
we	we	pns12	we	we	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
all	all	d	all	all	0
of	of	pp-f	of	of	0
us	us	pno12	us	we	0
established	established	vvd	established	establish	0
more	more	av-dc	more	more	0
and	and	cc	and	and	0
more	more	av-dc	more	more	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
continual	continual	j	continual	continual	0
Prayer	Prayer	n1	Prayer	prayer	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
who	who	r-crq	who	who	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
thankful	thankful	j	thankful	thankful	0
Duty	Duty	n1	Duty	duty	0
will	will	vmb	will	will	0
ever	ever	av	ever	ever	0
remain	remain	vvi	remain	remain	0
,	,	,	,	,	0
GENTLEMEN	GENTLEMEN	n2	GENTLEMEN	gentleman	0
,	,	,	,	,	1
