MAy	MAy	vmb	MAy	may	0
haue	haue	vhb	have	have	0
beene	beene	vbn	been	be	0
lingring	lingring	j-vvg	lingering	linger	0
about	about	p-acp	about	about	0
it	it	pn31	it	it	0
this	this	d	this	this	0
long	long	j	long	long	0
time	time	n1	time	time	0
.	.	.	.	.	1
Not	Not	xx	Not	not	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
any	any	d	any	any	0
hope	hope	n1	hope	hope	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
argument	argument	n1	argument	argument	0
to	to	pc-acp	to	to	0
adde	adde	vvi	add	add	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
treatises	treatises	n2	treatises	treatise	0
before	before	a-acp	before	before	0
written	written	vvn	written	write	0
,	,	,	,	,	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
what	what	q-crq	what	what	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
said	said	vvn	said	say	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
great	great	j	great	great	0
plentie	plentie	n1	plenty	plenty	0
and	and	cc	and	and	0
diuersitie	diuersitie	n1	diversity	diversity	0
of	of	pp-f	of	of	0
writing	writing	vvg	writing	write	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
enioy	enioy	vvb	enjoy	enjoy	0
,	,	,	,	,	0
that	that	cst	that	that	0
hath	hath	vhz	hath	have	0
not	not	xx	not	not	0
beene	beene	vbn	been	be	0
spoken	spoken	vvn	spoken	speak	0
before	before	a-acp	before	before	0
?	?	?	?	?	0
)	)	)	)	)	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
by	by	p-acp	by	by	0
saying	saying	vvg	saying	say	0
the	the	dt	the	the	0
same	same	d	same	same	0
thing	thing	n1	thing	thing	0
againe	againe	av	again	again	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
after	after	p-acp	after	after	0
an	an	dt	and	a	0
other	other	j-jn	other	other	0
manner	manner	n1	manner	manner	0
,	,	,	,	,	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
somewhat	somewhat	av	somewhat	somewhat	0
deceiue	deceiue	vvi	deceive	deceive	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
in	in	p-acp	in	in	0
part	part	n1	part	part	0
satisfie	satisfie	vvi	satisfy	satisfy	0
the	the	dt	the	the	0
vnquiet	vnquiet	j	unquiet	unquiet	0
mindes	mindes	n2	minds	mind	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
trouble	trouble	n1	trouble	trouble	0
can	can	vmb	can	can	0
not	not	xx	not	not	0
long	long	av-j	long	long	0
sauour	sauour	vvb	savour	savour	0
any	any	d	any	any	0
old	old	j	old	old	0
comfort	comfort	n1	comfort	comfort	0
,	,	,	,	,	0
be	be	vbb	be	be	0
it	it	pn31	it	it	0
neuer	neuer	av-x	never	never	0
so	so	av	so	so	0
good	good	j	good	good	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
through	through	p-acp	through	through	0
a	a	dt	a	a	0
loathsomnes	loathsomnes	n1	loathsomnes	loathsomnes	0
in	in	p-acp	in	in	0
themselues	themselues	px32	themselves	themselves	0
are	are	vbr	are	be	0
still	still	av	still	still	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
quiring	quiring	vvg	choiring	choir	0
after	after	p-acp	after	after	0
newe	newe	j	new	new	0
.	.	.	.	.	1
And	And	cc	And	and	0
if	if	cs	if	if	0
we	we	pns12	we	we	0
in	in	p-acp	in	in	0
loue	loue	n1	love	love	0
thus	thus	av	thus	thus	0
stoope	stoope	vvi	stoop	stoop	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
in	in	zz	in	in	0
∣	∣	sy	∣	∣	0
firmitie	firmitie	n1	firmity	firmity	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
sicke	sicke	j	sick	sick	0
patient	patient	n1	patient	patient	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
preparing	preparing	vvg	preparing	prepare	0
the	the	dt	the	the	0
same	same	d	same	same	0
meate	meate	n1	meat	meat	0
di	di	zz	di	di	0
∣	∣	sy	∣	∣	0
uers	uers	zz	uers	uers	0
waies	waies	n2	ways	way	0
to	to	pc-acp	to	to	0
deceiue	deceiue	vvi	deceive	deceive	0
his	his	po31	his	his	0
tast	tast	n1	taste	taste	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
good	good	j	good	good	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
abhor	abhor	vvb	abhor	abhor	0
∣	∣	sy	∣	∣	0
reth	reth	j	reth	reth	0
the	the	dt	the	the	0
daintiest	daintiest	js	daintiest	dainty	0
meate	meate	n1	meat	meat	0
:	:	:	:	:	0
then	then	av	then	then	0
seeing	seeing	vvg	seeing	see	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
soule	soule	n1	soul	soul	0
of	of	pp-f	of	of	0
man	man	n1	man	man	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
much	much	d	much	much	0
more	more	dc	more	more	0
loathsomnes	loathsomnes	n1	loathsomnes	loathsomnes	0
,	,	,	,	,	0
whereby	whereby	c-crq	whereby	whereby	0
they	they	pns32	they	they	0
sometimes	sometimes	av	sometime	sometime	0
refuse	refuse	vvb	refuse	refuse	0
all	all	d	all	all	0
comfort	comfort	n1	comfort	comfort	0
,	,	,	,	,	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Psalmist	Psalmist	n1	Psalmist	psalmist	0
complaineth	complaineth	vvz	complaineth	complain	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
person	person	n1	person	person	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
Church	Church	n1	Church	church	0
)	)	)	)	)	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
delighted	delighted	vvn	delighted	delight	0
with	with	p-acp	with	with	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
here	here	av	here	here	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
seeming	seeming	vvg	seeming	seem	0
new	new	j	new	new	0
vnto	vnto	p-acp	unto	unto	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
feede	feede	vvb	feed	feed	0
vpō	vpō	p-acp	upon	upon	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
comfort	comfort	n1	comfort	comfort	0
:	:	:	:	:	0
neither	neither	dx	neither	neither	0
my	my	po11	my	my	0
labour	labour	n1	labour	labour	0
herein	herein	av	herein	herein	0
shall	shall	vmb	shall	shall	0
seeme	seeme	vvi	seem	seem	0
superfluous	superfluous	j	superfluous	superfluous	0
in	in	p-acp	in	in	0
doing	doing	vdg	doing	do	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
seemed	seemed	vvd	seemed	seem	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
done	done	vdn	done	do	0
before	before	p-acp	before	before	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
they	they	pns32	they	they	0
re	re	fw-mi	re	re	0
∣	∣	sy	∣	∣	0
pent	pent	vvn	penned	pen	0
them	them	pno32	them	they	0
for	for	p-acp	for	for	0
tasting	tasting	vvg	tasting	taste	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
in	in	p-acp	in	in	0
an	an	dt	and	a	0
other	other	j-jn	other	other	0
kinde	kinde	n1	kind	kind	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
refused	refused	vvd	refused	refuse	0
before	before	a-acp	before	before	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
if	if	cs	if	if	0
through	through	p-acp	through	through	0
weaknes	weaknes	n1	weakness	weakness	0
in	in	p-acp	in	in	0
long	long	j	long	long	0
sicknes	sicknes	n1	sickness	sickness	0
,	,	,	,	,	0
all	all	d	all	all	0
places	places	n2	places	place	0
are	are	vbr	are	be	0
so	so	av	so	so	0
wearisome	wearisome	j	wearisome	wearisome	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
an	an	dt	and	a	0
ease	ease	n1	ease	ease	0
vnto	vnto	p-acp	unto	unto	0
them	them	pno32	them	they	0
sometimes	sometimes	av	sometime	sometime	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
brought	brought	vvn	brought	bring	0
backe	backe	av	back	back	0
againe	againe	av	again	again	0
vnto	vnto	p-acp	unto	unto	0
that	that	d	that	that	0
place	place	n1	place	place	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
wearie	wearie	j	weary	weary	0
of	of	pp-f	of	of	0
before	before	p-acp	before	before	0
:	:	:	:	:	0
why	why	c-crq	why	why	0
then	then	av	then	then	0
may	may	vmb	may	may	0
there	there	a-acp	there	there	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
hope	hope	n1	hope	hope	0
also	also	av	also	also	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
tyred	tyred	j-vvn	tired	tire	0
soules	soules	n2	souls	soul	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
,	,	,	,	,	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
continuance	continuance	n1	continuance	continuance	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
trouble	trouble	n1	trouble	trouble	0
,	,	,	,	,	0
that	that	cst	that	that	0
by	by	p-acp	by	by	0
bringing	bringing	vvg	bringing	bring	0
them	them	pno32	them	they	0
back	back	av	back	back	0
againe	againe	av	again	again	0
vnto	vnto	p-acp	unto	unto	0
those	those	d	those	those	0
places	places	n2	places	place	0
of	of	pp-f	of	of	0
holy	holy	j	holy	holy	0
Scripture	Scripture	n1	Scripture	scripture	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
of	of	pp-f	of	of	0
rest	rest	n1	rest	rest	0
)	)	)	)	)	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
left	left	vvn	left	leave	0
lōg	lōg	av-j	long	long	0
before	before	a-acp	before	before	0
as	as	c-acp	as	as	0
finding	finding	vvg	finding	find	0
no	no	dx	no	no	0
ease	ease	n1	ease	ease	0
in	in	p-acp	in	in	0
thē	thē	pno32	them	they	0
,	,	,	,	,	0
euē	euē	av	even	even	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
very	very	av	very	very	0
same	same	d	same	same	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
finde	finde	vvi	find	find	0
some	some	d	some	some	0
comfort	comfort	n1	comfort	comfort	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
last	last	ord	last	last	0
,	,	,	,	,	0
and	and	cc	and	and	0
lie	lie	vvb	lie	lie	0
downe	downe	a-acp	down	down	0
in	in	p-acp	in	in	0
peace	peace	n1	peace	peace	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
old	old	j	old	old	0
lodge	lodge	n1	lodge	lodge	0
∣	∣	sy	∣	∣	0
ings	ings	n2-vdg	ings	ing	0
dressed	dressed	vvn	dressed	dress	0
&	&	cc	&	and	0
prepared	prepared	vvn	prepared	prepare	0
for	for	p-acp	for	for	0
them	them	pno32	them	they	0
:	:	:	:	:	0
In	In	p-acp	In	in	0
which	which	r-crq	which	which	0
kind	kind	n1	kind	kind	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
at	at	p-acp	at	at	0
∣	∣	sy	∣	∣	0
taine	taine	zz	taine	taine	0
vnto	vnto	p-acp	unto	unto	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
its	its	pn31|vbz	its	it|be	0
all	all	d	all	all	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
desire	desire	vvb	desire	desire	0
,	,	,	,	,	0
or	or	cc	or	or	0
hope	hope	vvb	hope	hope	0
to	to	pc-acp	to	to	0
performe	performe	vvi	perform	perform	0
.	.	.	.	.	1
The	The	dt	The	the	0
argumēt	argumēt	n1	argument	argument	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
latter	latter	d	latter	latter	0
Sermon	Sermon	n1	Sermon	sermon	0
agreeth	agreeth	vvz	agreeth	agree	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
former	former	j	former	former	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
commonly	commonly	av-j	commonly	common	0
in	in	p-acp	in	in	0
trouble	trouble	n1	trouble	trouble	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
discontented	discontented	vvn	discontented	discontent	0
with	with	p-acp	with	with	0
our	our	po12	our	our	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
sent	sent	n1	sent	scent	0
estate	estate	n1	estate	estate	0
,	,	,	,	,	0
&	&	cc	&	and	0
that	that	d	that	that	0
makes	makes	vvz	makes	make	0
us	us	pno12	us	we	0
impatiēt	impatiēt	j	impatient	impatient	0
,	,	,	,	,	0
therefore	therefore	av	therefore	therefore	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
necessarie	necessarie	j	necessary	necessary	0
that	that	cst	that	that	0
such	such	d	such	such	0
shoulde	shoulde	vmd	should	shall	0
be	be	vbi	be	be	0
perswaded	perswaded	vvn	persuaded	persuade	0
to	to	pc-acp	to	to	0
thinke	thinke	vvi	think	think	0
well	well	av	well	well	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
e	e	sy	e	e	0
∣	∣	sy	∣	∣	0
state	state	n1	state	state	0
as	as	c-acp	as	as	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
Lorde	Lorde	n1	Lord	lord	0
knoweth	knoweth	vvz	knoweth	know	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
best	best	js	best	best	0
for	for	p-acp	for	for	0
them	them	pno32	them	they	0
:	:	:	:	:	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
to	to	pc-acp	to	to	0
determine	determine	vvi	determine	determine	0
to	to	pc-acp	to	to	0
beare	beare	vvi	bear	bear	0
that	that	d	that	that	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
quiet	quiet	j-jn	quiet	quiet	0
un	un	fw-fr	un	un	0
∣	∣	sy	∣	∣	0
der	der	zf	der	there	0
it	it	pn31	it	it	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
doe	doe	vdb	do	do	0
not	not	xx	not	not	0
,	,	,	,	,	0
they	they	pns32	they	they	0
shall	shall	vmb	shall	shall	0
finde	finde	vvi	find	find	0
,	,	,	,	,	0
that	that	cst	that	that	0
vvhen	vvhen	c-crq	when	when	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
some	some	d	some	some	0
other	other	j-jn	other	other	0
thing	thing	n1	thing	thing	0
will	will	vmb	will	will	0
disquiet	disquiet	vvi	disquiet	disquiet	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
they	they	pns32	they	they	0
shall	shall	vmb	shall	shall	0
neuer	neuer	av-x	never	never	0
be	be	vbi	be	be	0
contented	contented	vvn	contented	content	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
handling	handling	vvg	handling	handle	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
not	not	xx	not	not	0
so	so	av	so	so	0
much	much	av-d	much	much	0
tyed	tyed	vvn	tied	tie	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
speciall	speciall	j	special	special	0
text	text	n1	text	text	0
chosen	chosen	vvn	chosen	choose	0
for	for	p-acp	for	for	0
that	that	d	that	that	0
purpose	purpose	n1	purpose	purpose	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
laboured	laboured	vvd	laboured	labour	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
,	,	,	,	,	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
partes	partes	n2	parts	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
word	word	n1	word	word	0
to	to	pc-acp	to	to	0
conclude	conclude	vvi	conclude	conclude	0
a	a	dt	a	a	0
generall	generall	j	general	general	0
proposition	proposition	n1	proposition	proposition	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
conten	conten	j	conten	conten	0
∣	∣	sy	∣	∣	0
ted	ted	n1	ted	ted	0
minde	minde	n1	mind	mind	0
.	.	.	.	.	1
Herein	Herein	av	Herein	herein	0
I	I	pns11	I	i	0
craue	craue	vvb	crave	crave	0
pardon	pardon	n1	pardon	pardon	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Worshippes	Worshippes	n2	Worships	worship	0
,	,	,	,	,	0
that	that	cst	that	that	0
for	for	p-acp	for	for	0
these	these	d	these	these	0
causes	causes	n2	causes	cause	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
made	made	vvn	made	make	0
that	that	d	that	that	0
common	common	j	common	common	0
to	to	p-acp	to	to	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
first	first	ord	first	first	0
proper	proper	j	proper	proper	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
selues	selues	n2	selves	self	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
so	so	av	so	so	0
much	much	av-d	much	much	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
easily	easily	av-j	easily	easy	0
to	to	pc-acp	to	to	0
obtaine	obtaine	vvi	obtain	obtain	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
hereby	hereby	av	hereby	hereby	0
(	(	(	(	(	0
in	in	p-acp	in	in	0
imparting	imparting	vvg	imparting	impart	0
it	it	pn31	it	it	0
unto	unto	p-acp	unto	unto	0
others	others	n2-jn	others	other	0
)	)	)	)	)	0
I	I	pns11	I	i	0
take	take	vvb	take	take	0
nothing	nothing	pix	nothing	nothing	0
from	from	p-acp	from	from	0
you	you	pn22	you	you	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
by	by	p-acp	by	by	0
lighting	lighting	vvg	lighting	light	0
others	others	n2-jn	others	other	0
mens	mens	ng2	men's	man	0
candles	candles	n2	candles	candle	0
at	at	p-acp	at	at	0
yours	yours	png22	yours	you	0
,	,	,	,	,	0
you	you	pn22	you	you	0
haue	haue	vhb	have	have	0
notwithstanding	notwithstanding	a-acp	notwithstanding	notwithstanding	0
still	still	av	still	still	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
light	light	n1	light	light	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
owne	owne	d	own	own	0
,	,	,	,	,	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
gaue	gaue	vvd	gave	give	0
any	any	d	any	any	0
light	light	n1	light	light	0
vnto	vnto	p-acp	unto	unto	0
you	you	pn22	you	you	0
before	before	a-acp	before	before	0
.	.	.	.	.	1
Desiring	Desiring	vvg	Desiring	desire	0
also	also	av	also	also	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Worshippes	Worshippes	n2	Worships	worship	0
,	,	,	,	,	0
that	that	cst	that	that	0
as	as	c-acp	as	as	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
first	first	ord	first	first	0
you	you	pn22	you	you	0
did	did	vdd	did	do	0
fauourably	fauourably	av-j	favourably	favourable	0
accept	accept	vvi	accept	accept	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
writing	writing	n1	writing	writing	0
,	,	,	,	,	0
so	so	av	so	so	0
now	now	av	now	now	0
it	it	pn31	it	it	0
might	might	vmd	might	may	0
not	not	xx	not	not	0
seeme	seeme	vvi	seem	seem	0
tedious	tedious	j	tedious	tedious	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
it	it	pn31	it	it	0
the	the	dt	the	the	0
second	second	ord	second	second	0
time	time	n1	time	time	0
after	after	p-acp	after	after	0
this	this	d	this	this	0
manner	manner	n1	manner	manner	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
sented	sented	vvd	scented	scent	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
.	.	.	.	.	1
I	I	pns11	I	i	0
acknowledge	acknowledge	vvb	acknowledge	acknowledge	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
unworthy	unworthy	j	unworthy	unworthy	0
of	of	pp-f	of	of	0
either	either	d	either	either	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Worshippes	Worshippes	n2	Worships	worship	0
,	,	,	,	,	0
much	much	av-d	much	much	0
more	more	av-dc	more	more	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
both	both	d	both	both	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
haue	haue	vhb	have	have	0
deserued	deserued	vvn	deserved	deserve	0
so	so	av	so	so	0
well	well	av	well	well	0
a	a	dt	a	a	0
long	long	j	long	long	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
thr	thr	dt	thr	the	0
common-wealth	common-wealth	n1	commonwealth	commonwealth	0
and	and	cc	and	and	0
Church	Church	n1	Church	church	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
countrey	countrey	n1	country	country	0
,	,	,	,	,	0
especially	especially	av-j	especially	especial	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
in	in	p-acp	in	in	0
many	many	d	many	many	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
spectes	spectes	n2	spectes	specte	0
am	am	vbm	am	be	0
much	much	av-d	much	much	0
bound	bound	vvn	bound	bind	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
both	both	d	both	both	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
seeing	seeing	vvg	seeing	see	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
so	so	av	so	so	0
neerely	neerely	av-j	nearly	near	0
ioyned	ioyned	vvn	joined	join	0
you	you	pn22	you	you	0
