WHAT	WHAT	q-crq	WHAT	what	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
conspire	conspire	vvb	conspire	conspire	0
againste	againste	p-acp	against	against	0
theyr	theyr	po32	their	their	0
Prince	Prince	n1	Prince	prince	0
,	,	,	,	,	0
this	this	d	this	this	0
Historie	Historie	n1	History	history	0
declareth	declareth	vvz	declareth	declare	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
full	full	j	full	full	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
them	them	pno32	them	they	0
,	,	,	,	,	0
that	that	cst	that	that	0
coniured	coniured	vvd	conjured	conjure	0
against	against	p-acp	against	against	0
Caius	Caius	np1	Caius	Caius	0
Caesar	Caesar	np1	Caesar	Caesar	0
,	,	,	,	,	0
not	not	xx	not	not	0
one	one	pi	one	one	0
did	did	vdd	did	do	0
escape	escape	vvi	escape	escape	0
violent	violent	j	violent	violent	0
death	death	n1	death	death	0
.	.	.	.	.	1
The	The	dt	The	the	0
vvhich	vvhich	r-crq	which	which	0
this	this	d	this	this	0
Author	Author	n1	Author	author	0
hathe	hathe	vhz	hath	have	0
a	a	dt	a	a	0
pleasure	pleasure	n1	pleasure	pleasure	0
to	to	pc-acp	to	to	0
declare	declare	vvi	declare	declare	0
,	,	,	,	,	0
bycause	bycause	c-acp	because	because	0
he	he	pns31	he	he	0
vvould	vvould	vmd	would	will	0
affray	affray	vvi	affray	affray	0
all	all	d	all	all	0
men	men	n2	men	man	0
from	from	p-acp	from	from	0
disloyaltie	disloyaltie	n1	disloyalty	disloyalty	0
tovvard	tovvard	p-acp	toward	toward	0
their	their	po32	their	their	0
Soueraigne	Soueraigne	n-jn	Sovereign	sovereign	0
.	.	.	.	.	1
The	The	dt	The	the	0
greatest	greatest	js	greatest	great	0
seruice	seruice	n1	service	service	0
that	that	cst	that	that	0
men	men	n2	men	man	0
can	can	vmb	can	can	0
doe	doe	vdi	do	do	0
,	,	,	,	,	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
saue	saue	vvi	save	save	0
theyr	theyr	po32	their	their	0
Countrey	Countrey	n1	Country	country	0
from	from	p-acp	from	from	0
daunger	daunger	n1	danger	danger	0
.	.	.	.	.	1
The	The	dt	The	the	0
Romanes	Romanes	njp2	Romans	roman	0
gaue	gaue	vvd	gave	give	0
him	him	pno31	him	he	0
a	a	dt	a	a	0
crovvne	crovvne	n1	crown	crown	0
that	that	cst	that	that	0
saued	saued	vvd	saved	save	0
one	one	crd	one	one	0
Citizen	Citizen	n1	Citizen	citizen	0
.	.	.	.	.	1
Then	Then	av	Then	then	0
hovv	hovv	c-crq	how	how	0
many	many	d	many	many	0
crovvnes	crovvnes	n2	crowns	crown	0
deser	deser	n1	desert	desert	0
∣	∣	sy	∣	∣	0
ueth	ueth	n1	ueth	ueth	0
he	he	pns31	he	he	0
,	,	,	,	,	0
that	that	cst	that	that	0
helpeth	helpeth	vvz	helpeth	help	0
to	to	pc-acp	to	to	0
saue	saue	vvi	save	save	0
a	a	dt	a	a	0
number	number	n1	number	number	0
?	?	?	?	?	1
They	They	pns32	They	they	0
vsed	vsed	vvd	used	use	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
a	a	dt	a	a	0
coyne	coyne	n1	coin	coin	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
commendation	commendation	n1	commendation	commendation	0
,	,	,	,	,	0
vvith	vvith	p-acp	with	with	0
this	this	d	this	this	0
inscription	inscription	n1	inscription	inscription	0
:	:	:	:	:	0
The	The	dt	The	the	0
Senate	Senate	n1	Senate	senate	0
and	and	cc	and	and	0
people	people	n1	people	people	0
of	of	pp-f	of	of	0
Rome	Rome	n1	Room	room	0
for	for	p-acp	for	for	0
Citizens	Citizens	n2	Citizens	citizen	0
saued	saued	vvn	saved	save	0
.	.	.	.	.	1
Cicero	Cicero	np1	Cicero	Cicero	0
vvas	vvas	vbds	was	be	0
called	called	vvn	called	call	0
,	,	,	,	,	0
Father	Father	n1	Father	father	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Countrey	Countrey	n1	Country	country	0
,	,	,	,	,	0
bycause	bycause	c-acp	because	because	0
hee	hee	pns31	he	he	0
kept	kept	vvd	kept	keep	0
it	it	pn31	it	it	0
from	from	p-acp	from	from	0
decay	decay	n1	decay	decay	0
.	.	.	.	.	1
All	All	av-d	All	all	0
they	they	pns32	they	they	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
theyr	theyr	po32	their	their	0
consultations	consultations	n2	consultations	consultation	0
,	,	,	,	,	0
do	do	vdb	do	do	0
seeke	seeke	vvi	seek	seek	0
the	the	dt	the	the	0
like	like	j	like	like	0
benefite	benefite	n1	benefit	benefit	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
Countrey	Countrey	n1	Country	country	0
,	,	,	,	,	0
doe	doe	vdb	do	do	0
deserue	deserue	vvi	deserve	deserve	0
the	the	dt	the	the	0
like	like	j	like	like	0
revvard	revvard	n1	reward	reward	0
and	and	cc	and	and	0
prayse	prayse	n1	praise	praise	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
testimonie	testimonie	n1	testimony	testimony	0
of	of	pp-f	of	of	0
good	good	j	good	good	0
mēs	mēs	ng2	men's	men	0
hearts	hearts	n2	hearts	heart	0
,	,	,	,	,	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
sure	sure	j	sure	sure	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
it	it	pn31	it	it	0
.	.	.	.	.	1
Then	Then	av	Then	then	0
seeyng	seeyng	vvg	seeing	see	0
this	this	d	this	this	0
Authoures	Authoures	n2	Authors	author	0
onely	onely	j	only	only	0
purpose	purpose	n1	purpose	purpose	0
is	is	vbz	is	be	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
extoll	extoll	vvi	extol	extol	0
the	the	dt	the	the	0
princely	princely	j	princely	princely	0
rule	rule	n1	rule	rule	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
procure	procure	vvi	procure	procure	0
the	the	dt	the	the	0
safetie	safetie	n1	safety	safety	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
people	people	n1	people	people	0
,	,	,	,	,	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
presumed	presumed	vvn	presumed	presume	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
a	a	dt	a	a	0
presente	presente	n1	present	present	0
of	of	pp-f	of	of	0
hym	hym	pno31	him	he	0
to	to	p-acp	to	to	0
youre	youre	po22	your	your	0
Ho	Ho	uh	Ho	ho	0
∣	∣	sy	∣	∣	0
noure	noure	n1	hour	hour	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
being	being	vbg	being	be	0
in	in	p-acp	in	in	0
case	case	n1	case	case	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
the	the	dt	the	the	0
like	like	av-j	like	like	0
good	good	j	good	good	0
,	,	,	,	,	0
maye	maye	vmb	may	may	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
ceyue	ceyue	vvb	ceyue	ceyue	0
the	the	pno32	thee	they	0
same	same	d	same	same	0
triumph	triumph	n1	triumph	triumph	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
desert	desert	n1	desert	desert	0
.	.	.	.	.	1
Hovv	Hovv	c-crq	How	how	0
vvorthy	vvorthy	j	worthy	worthy	0
the	the	dt	the	the	0
VVryter	VVryter	n1	VVryter	vvryter	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
redde	redde	vvn	red	read	0
,	,	,	,	,	0
I	I	pns11	I	i	0
referre	referre	vvb	refer	refer	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
vvitnesse	vvitnesse	vvi	witness	witness	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
vvorthyThe	vvorthyThe	np1	vvorthyThe	vvorthyThe	0
reuerend	reuerend	j-jn	reverend	reverend	0
father	father	n1	father	father	0
in	in	p-acp	in	in	0
God	God	np1	God	God	0
T.	T.	np1	T.	T.	0
C.	C.	np1	C.	C.	0
Bishop	Bishop	n1	Bishop	bishop	0
of	of	pp-f	of	of	0
Lincolne	Lincolne	np1	Lincolne	Lincoln	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
booke	booke	n1	book	book	0
entitu	entitu	fw-la	entitu	entitu	0
∣	∣	sy	∣	∣	0
led	led	vvd	led	lead	0
Thesau	Thesau	np1	Thesau	Thesau	0
∣	∣	sy	∣	∣	0
rus	rus	fw-la	rus	rus	0
linguae	linguae	fw-la	linguae	linguae	0
Latinae	Latinae	np1	Latinae	Latinae	0
&	&	cc	&	and	0
Britannicae	Britannicae	np1	Britannicae	Britannicae	0
.	.	.	.	.	1
Prelate	Prelate	n1	Prelate	prelate	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
lāde	lāde	n1	land	land	0
,	,	,	,	,	0
vvho	vvho	r-crq	who	who	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
sayd	sayd	vvd	said	say	0
of	of	pp-f	of	of	0
Plato	Plato	np1	Plato	Plato	0
)	)	)	)	)	0
shal	shal	vmb	shall	shall	0
suffice	suffice	vvi	suffice	suffice	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
multitude	multitude	n1	multitude	multitude	0
.	.	.	.	.	1
Further	Further	av-jc	Further	further	0
,	,	,	,	,	0
vvith	vvith	p-acp	with	with	0
the	the	dt	the	the	0
manner	manner	n1	manner	manner	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Authoures	Authoures	ng1	Authors	authors	0
vvriting	vvriting	n1	writing	writing	0
I	I	pns11	I	i	0
doe	doe	vdb	do	do	0
not	not	xx	not	not	0
meane	meane	j	mean	mean	0
to	to	pc-acp	to	to	0
trouble	trouble	vvi	trouble	trouble	0
you	you	pn22	you	you	0
,	,	,	,	,	0
himselfe	himselfe	px31	himself	himself	0
shall	shall	vmb	shall	shall	0
tell	tell	vvi	tell	tell	0
your	your	po22	your	your	0
Honour	Honour	n1	Honour	honour	0
,	,	,	,	,	0
that	that	cst	that	that	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
be	be	vbb	be	be	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
case	case	n1	case	case	0
,	,	,	,	,	0
may	may	vmb	may	may	0
bring	bring	vvi	bring	bring	0
to	to	pc-acp	to	to	0
passe	passe	vvi	pass	pass	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
desi	desi	fw-la	desi	desi	0
∣	∣	sy	∣	∣	0
reth	reth	n1	reth	reth	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
glory	glory	n1	glory	glory	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
the	the	dt	the	the	0
honour	honour	n1	honour	honour	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Prince	Prince	n1	Prince	prince	0
,	,	,	,	,	0
the	the	dt	the	the	0
benefite	benefite	n1	benefit	benefit	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Coun	Coun	vvi	Con	con	0
∣	∣	sy	∣	∣	0
trey	trey	n1	trey	trey	0
,	,	,	,	,	0
and	and	cc	and	and	0
renoume	renoume	n1	renown	renown	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
selfe	selfe	n1	self	self	0
.	.	.	.	.	1
