Honoured	Honoured	j-vvn	Honoured	honour	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
saved	saved	vvn	saved	save	0
,	,	,	,	,	0
(	(	(	(	(	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
use	use	vvi	use	use	0
the	the	dt	the	the	0
words	words	n2	words	word	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
great	great	j	great	great	0
an	an	dt	and	a	0
Apostle	Apostle	n1	Apostle	apostle	0
concerning	concerning	vvg	concerning	concern	0
my	my	po11	my	my	0
self	self	n1	self	self	0
)	)	)	)	)	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
induced	induced	vvn	induced	induce	0
partly	partly	av	partly	partly	0
by	by	p-acp	by	by	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
acknowledgement	acknowledgement	n1	acknowledgement	acknowledgement	0
and	and	cc	and	and	0
respect	respect	n1	respect	respect	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
especially	especially	av-j	especially	especial	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
sense	sense	n1	sense	sense	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
duty	duty	n1	duty	duty	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
Minister	Minister	n1	Minister	minister	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
offer	offer	vvi	offer	offer	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
reading	reading	n-vvg	reading	read	0
and	and	cc	and	and	0
consideration	consideration	n1	consideration	consideration	0
the	the	dt	the	the	0
substance	substance	n1	substance	substance	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Sermon	Sermon	n1	Sermon	sermon	0
lately	lately	av-j	lately	late	0
preached	preached	vvn	preached	preach	0
among	among	p-acp	among	among	0
you	you	pn22	you	you	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
(	(	(	(	(	0
through	through	p-acp	through	through	0
Divine	Divine	j-jn	Divine	divine	0
blessing	blessing	n1	blessing	blessing	0
)	)	)	)	)	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
usefull	usefull	j	useful	useful	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
.	.	.	.	.	1
You	You	pn22	You	you	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
awakened	awakened	vvn	awakened	awaken	0
cannot	cannot	vmbx	cannot	can	0
but	but	p-acp	but	but	0
be	be	vbi	be	be	0
sensible	sensible	j	sensible	sensible	0
how	how	c-crq	how	how	0
easily	easily	av-j	easily	easy	0
,	,	,	,	,	0
and	and	cc	and	and	0
how	how	c-crq	how	how	0
quickly	quickly	av-j	quickly	quick	0
the	the	dt	the	the	0
Word	Word	n1	Word	word	0
spoken	spoken	vvn	spoken	speak	0
slips	slips	n2	slips	slip	0
from	from	p-acp	from	from	0
you	you	pn22	you	you	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
soon	soon	av	soon	soon	0
gone	gone	vvn	gone	go	0
from	from	p-acp	from	from	0
us	us	pno12	us	we	0
who	who	r-crq	who	who	0
study	study	n1	study	study	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
write	write	vvb	write	write	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
speak	speak	vvb	speak	speak	0
it	it	pn31	it	it	0
;	;	;	;	;	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
lesse	lesse	dc	less	less	0
advantage	advantage	n1	advantage	advantage	0
to	to	pc-acp	to	to	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
tain	tain	n1	tain	tain	0
it	it	pn31	it	it	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
hear	hear	vvb	hear	hear	0
it	it	pn31	it	it	0
but	but	p-acp	but	but	0
once	once	a-acp	once	once	0
,	,	,	,	,	0
unlesse	unlesse	cs	unless	unless	0
the	the	dt	the	the	0
peculiar	peculiar	j	peculiar	peculiar	0
Pro	Pro	np1	Pro	Pro	0
∣	∣	sy	∣	∣	0
mise	mise	n2	mice	mouse	0
and	and	cc	and	and	0
Blessing	Blessing	n1	Blessing	blessing	0
made	made	vvn	made	make	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Word	Word	n1	Word	word	0
Preached	Preached	vvn	Preached	preach	0
,	,	,	,	,	0
do	do	pc-acp	do	to	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
friend	friend	vvi	friend	friend	0
you	you	pn22	you	you	0
.	.	.	.	.	1
I	I	pns11	I	i	0
am	am	vbm	am	be	0
jealous	jealous	j	jealous	jealous	0
over	over	p-acp	over	over	0
you	you	pn22	you	you	0
(	(	(	(	(	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
)	)	)	)	)	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
godly	godly	j	godly	godly	0
jealousie	jealousie	n1	jealousy	jealousy	0
,	,	,	,	,	0
least	least	cs	lest	lest	0
through	through	p-acp	through	through	0
inadvertency	inadvertency	n1	inadvertency	inadvertency	0
of	of	pp-f	of	of	0
mind	mind	n1	mind	mind	0
,	,	,	,	,	0
un	un	fw-it	un	un	0
∣	∣	sy	∣	∣	0
sutablenesse	sutablenesse	n1	suitableness	suitableness	0
and	and	cc	and	and	0
unprepardnesse	unprepardnesse	n1	unprepardnesse	unprepardnesse	0
of	of	pp-f	of	of	0
heart	heart	n1	heart	heart	0
,	,	,	,	,	0
earthlinesse	earthlinesse	n1	earthliness	earthliness	0
of	of	pp-f	of	of	0
affection	affection	n1	affection	affection	0
,	,	,	,	,	0
seconded	seconded	vvn	seconded	second	0
with	with	p-acp	with	with	0
Satans	Satans	npg1	Satans	Satan	0
depths	depths	n2	depths	depth	0
and	and	cc	and	and	0
devices	devices	n2	devices	device	0
,	,	,	,	,	0
this	this	d	this	this	0
counsell	counsell	n1	counsel	counsel	0
given	given	vvn	given	give	0
you	you	pn22	you	you	0
concerning	concerning	vvg	concerning	concern	0
Oathes	Oathes	n2	Oaths	oath	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
forgotten	forgotten	vvn	forgotten	forget	0
.	.	.	.	.	1
I	I	pns11	I	i	0
know	know	vvb	know	know	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
almost	almost	av	almost	almost	0
daily	daily	av-j	daily	daily	0
need	need	vvb	need	need	0
to	to	pc-acp	to	to	0
consider	consider	vvi	consider	consider	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
subject	subject	n-jn	subject	subject	0
,	,	,	,	,	0
being	being	vbg	being	be	0
frequently	frequently	av-j	frequently	frequent	0
called	called	vvn	called	call	0
to	to	p-acp	to	to	0
actions	actions	n2	actions	action	0
relating	relating	vvg	relating	relate	0
thereunto	thereunto	av	thereunto	thereunto	0
,	,	,	,	,	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
now	now	av	now	now	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
power	power	n1	power	power	0
daily	daily	av-j	daily	daily	0
,	,	,	,	,	0
or	or	cc	or	or	0
at	at	p-acp	at	at	0
least	least	ds	least	least	0
frequently	frequently	av-j	frequently	frequent	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
peruse	peruse	vvi	peruse	peruse	0
it	it	pn31	it	it	0
:	:	:	:	:	0
If	If	cs	If	if	0
you	you	pn22	you	you	0
walk	walk	vvb	walk	walk	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
vio	vio	np1	vio	Vio	0
∣	∣	sy	∣	∣	0
lation	lation	n1	lation	lation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Oathes	Oathes	n2	Oaths	oath	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
upon	upon	p-acp	upon	upon	0
you	you	pn22	you	you	0
,	,	,	,	,	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
charged	charged	vvn	charged	charge	0
upon	upon	p-acp	upon	upon	0
me	me	pno11	me	i	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
delivered	delivered	vvn	delivered	deliver	0
my	my	po11	my	my	0
own	own	d	own	own	0
soul	soul	n1	soul	soul	0
,	,	,	,	,	0
and	and	cc	and	and	0
endeavoured	endeavoured	vvd	endeavoured	endeavour	0
to	to	pc-acp	to	to	0
deliver	deliver	vvi	deliver	deliver	0
yours	yours	png22	yours	you	0
.	.	.	.	.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
but	but	cc-acp	but	but	0
two	two	crd	two	two	0
words	words	n2	words	word	0
further	further	av-jc	further	further	0
to	to	pc-acp	to	to	0
speak	speak	vvi	speak	speak	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
present	present	n1	present	present	0
;	;	;	;	;	0
First	First	ord	First	first	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
would	would	vmd	would	will	0
more	more	dc	more	more	0
frequently	frequently	av-j	frequently	frequent	0
and	and	cc	and	and	0
diligently	diligently	av-j	diligently	diligent	0
attend	attend	vvi	attend	attend	0
the	the	dt	the	the	0
preaching	preaching	vvg	preaching	preach	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Word	Word	n1	Word	word	0
,	,	,	,	,	0
The	The	dt	The	the	0
Power	Power	n1	Power	power	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
unto	unto	p-acp	unto	unto	0
salvation	salvation	n1	salvation	salvation	0
.	.	.	.	.	1
It	It	pn31	It	it	0
pleaseth	pleaseth	vvz	pleases	please	0
God	God	np1	God	God	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
bounty	bounty	n1	bounty	bounty	0
and	and	cc	and	and	0
good	good	j	good	good	0
will	will	n1	will	will	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
afford	afford	vvi	afford	afford	0
you	you	pn22	you	you	0
besides	besides	p-acp	beside	beside	0
the	the	dt	the	the	0
publique	publique	j	public	public	0
Ordinances	Ordinances	n2	Ordinances	ordinance	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
Lords	Lords	n2	Lords	lord	0
day	day	n1	day	day	0
,	,	,	,	,	0
a	a	dt	a	a	0
weekly	weekly	j	weekly	weekly	0
Lecture	Lecture	n1	Lecture	lecture	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
apprehend	apprehend	vvb	apprehend	apprehend	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
very	very	av	very	very	0
much	much	av-d	much	much	0
neglected	neglected	vvn	neglected	neglect	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
of	of	pp-f	of	of	0
∣	∣	sy	∣	∣	0
ten	ten	crd	ten	ten	0
heard	heard	vvd	herd	hear	0
the	the	dt	the	the	0
paucity	paucity	n1	paucity	paucity	0
of	of	pp-f	of	of	0
hearers	hearers	n2	hearers	hearer	0
laid	laid	vvn	laid	lay	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
reproch	reproch	n1	reproach	reproach	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
Citie	Citie	n1	City	city	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
well	well	av	well	well	0
disposed	disposed	vvn	disposed	dispose	0
strangers	strangers	n2	strangers	stranger	0
.	.	.	.	.	1
I	I	pns11	I	i	0
pray	pray	vvb	pray	pray	0
consi	consi	fw-fr	consi	consi	0
∣	∣	sy	∣	∣	0
der	der	zf	der	there	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
and	and	cc	and	and	0
those	those	d	those	those	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
sorrowfull	sorrowfull	j	sorrowful	sorrowful	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
so	so	av	so	so	0
∣	∣	sy	∣	∣	0
lewn	lewn	vvn	lewn	lew	0
assembly	assembly	n1	assembly	assembly	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
the	the	dt	the	the	0
reproach	reproach	n1	reproach	reproach	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
burthen	burthen	n1	burden	burden	0
▪	▪	▪	▪	▪	0
Zeph.	Zeph.	np1	Zeph.	Zeph.	1
3.	3.	crd	3.	3.	0
18.	18.	crd	18.	18.	1
You	You	pn22	You	you	0
may	may	vmb	may	may	0
plead	plead	vvi	plead	plead	0
our	our	po12	our	our	0
unworthinesse	unworthinesse	n1	unworthiness	unworthiness	0
whe	whe	c-crq	when	when	0
preach	preach	vvb	preach	preach	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
Plea	Plea	n1	Plea	plea	0
I	I	pns11	I	i	0
doubt	doubt	vvb	doubt	doubt	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
ad	ad	fw-la	ad	ad	0
∣	∣	sy	∣	∣	0
mitted	mitted	vvd	mitted	mit	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
great	great	j	great	great	0
Barr	Barr	n1	Bar	bar	0
;	;	;	;	;	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
the	the	dt	the	the	0
meanest	meanest	j	meanest	mean	0
o	o	uh	oh	oh	0
the	the	dt	the	the	0
Ministers	Ministers	n2	Ministers	minister	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
by	by	p-acp	by	by	0
whose	whose	rg-crq	whose	who	0
labours	labours	n2	labours	labour	0
you	you	pn22	you	you	0
migh	migh	av-j	migh	mighty	0
not	not	xx	not	not	0
profit	profit	vvi	profit	profit	0
,	,	,	,	,	0
if	if	cs	if	if	0
the	the	dt	the	the	0
defect	defect	n1	defect	defect	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
own	own	d	own	own	0
hearts	hearts	n2	hearts	heart	0
▪	▪	▪	▪	▪	0
Remember	Remember	vvb	Remember	remember	0
that	that	d	that	that	0
Divine	Divine	j-jn	Divine	divine	0
Institution	Institution	n1	Institution	institution	0
and	and	cc	and	and	0
Blessing	Blessing	n1	Blessing	blessing	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
main	main	j	main	main	0
advantages	advantages	n2	advantages	advantage	0
in	in	p-acp	in	in	0
hearing	hearing	vvg	hearing	hear	0
the	the	dt	the	the	0
Word	Word	n1	Word	word	0
,	,	,	,	,	0
not	not	xx	not	not	0
the	the	dt	the	the	0
Gifts	Gifts	n2	Gifts	gift	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Speakers	Speakers	n2	Speakers	speaker	0
,	,	,	,	,	0
or	or	cc	or	or	0
the	the	dt	the	the	0
capacitie	capacitie	n1	capacity	capacity	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Hearers	Hearers	n2	Hearers	hearer	0
.	.	.	.	.	1
God	God	np1	God	God	0
is	is	vbz	is	be	0
pleased	pleased	vvn	pleased	please	0
most	most	ds	most	most	0
frequently	frequently	av-j	frequently	frequent	0
to	to	pc-acp	to	to	0
concurr	concurr	vvi	concur	concur	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
plainest	plainest	js	plainest	plain	0
,	,	,	,	,	0
(	(	(	(	(	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
almost	almost	av	almost	almost	0
said	said	vvn	said	say	0
the	the	dt	the	the	0
meanest	meanest	js	meanest	mean	0
)	)	)	)	)	0
gift	gift	n1	gift	gift	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
conversion	conversion	n1	conversion	conversion	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
glory	glory	n1	glory	glory	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
.	.	.	.	.	1
I	I	pns11	I	i	0
am	am	vbm	am	be	0
sure	sure	j	sure	sure	0
you	you	pn22	you	you	0
cannot	cannot	vmbx	cannot	can	0
plead	plead	vvi	plead	plead	0
want	want	n1	want	want	0
of	of	pp-f	of	of	0
leisure	leisure	n1	leisure	leisure	0
,	,	,	,	,	0
through	through	p-acp	through	through	0
mul	mul	n1	mul	mul	0
∣	∣	sy	∣	∣	0
titude	titude	n1	titude	titude	0
of	of	pp-f	of	of	0
trading	trading	n-vvg	trading	trade	0
&	&	cc	&	and	0
worldly	worldly	j	worldly	worldly	0
imployment	imployment	n1	employment	employment	0
,	,	,	,	,	0
I	I	pns11	I	i	0
wish	wish	vvb	wish	wish	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
more	more	n1	more	moor	0
;	;	;	;	;	0
and	and	cc	and	and	0
truly	truly	av-j	truly	true	0
I	I	pns11	I	i	0
think	think	vvb	think	think	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
better	better	jc	better	better	0
way	way	n1	way	way	0
to	to	pc-acp	to	to	0
help	help	vvi	help	help	0
it	it	pn31	it	it	0
,	,	,	,	,	0
then	then	cs	then	than	0
to	to	pc-acp	to	to	0
deal	deal	vvi	deal	deal	0
liberally	liberally	av-j	liberally	liberal	0
with	with	p-acp	with	with	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
publike	publike	j	public	public	0
Duties	Duties	n2	Duties	duty	0
.	.	.	.	.	1
First	First	ord	First	first	0
,	,	,	,	,	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
secured	secured	vvn	secured	secure	0
you	you	pn22	you	you	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
no	no	dx	no	no	0
loosers	loosers	ng2	losers'	loser	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
that	that	d	that	that	0
promise	promise	n1	promise	promise	0
made	made	vvd	made	make	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Israel	Israel	np1	Israel	Israel	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
Neither	Neither	dx	Neither	neither	0
shall	shall	vmb	shall	shall	0
any	any	d	any	any	0
man	man	n1	man	man	0
desire	desire	vvb	desire	desire	0
thy	thy	po21	thy	thy	0
Land	Land	n1	Land	land	0
(	(	(	(	(	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
thou	thou	pns21	thou	thou	0
shalt	shalt	vm2	shalt	shall	0
sustain	sustain	vvi	sustain	sustain	0
no	no	dx	no	no	0
dammage	dammage	n1	damage	damage	0
,	,	,	,	,	0
Exod	Exod	j	Exod	exod	0
34.	34.	crd	34.	34.	0
24.	24.	crd	24.	24.	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
is	is	vbz	is	be	0
thy	thy	po21	thy	thy	0
security	security	n1	security	security	0
)	)	)	)	)	0
when	when	c-crq	when	when	0
thou	thou	pns21	thou	thou	0
goest	goest	vv2	goest	go	0
up	up	a-acp	up	up	0
to	to	pc-acp	to	to	0
appear	appear	vvi	appear	appear	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
thy	thy	po21	thy	thy	0
God	God	n1	God	god	0
.	.	.	.	.	1
Nay	Nay	uh-x	Nay	nay	0
,	,	,	,	,	0
I	I	pns11	I	i	0
think	think	vvb	think	think	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
safely	safely	av-j	safely	safe	0
applie	applie	vvi	apply	apply	0
that	that	d	that	that	0
passage	passage	n1	passage	passage	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
people	people	n1	people	people	0
,	,	,	,	,	0
Hagg.	Hagg.	np1	Hagg.	Hagg.	1
2.	2.	crd	2.	2.	0
18.	18.	crd	18.	18.	1
Consider	Consider	np1	Consider	Consider	0
the	the	dt	the	the	0
day	day	n1	day	day	0
that	that	cst	that	that	0
the	the	dt	the	the	0
foundation	foundation	n1	foundation	foundation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Temple	Temple	n1	Temple	temple	0
was	was	vbds	was	be	0
laid	laid	vvn	laid	lay	0
,	,	,	,	,	0
consider	consider	vvb	consider	consider	0
it	it	pn31	it	it	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
this	this	d	this	this	0
day	day	n1	day	day	0
will	will	vmb	will	will	0
I	I	pns11	I	i	0
blesse	blesse	vvb	bless	bless	0
you	you	pn22	you	you	0
.	.	.	.	.	1
Trie	Trie	vvb	Try	try	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
or	or	cc	or	or	0
rather	rather	av-c	rather	rather	0
trust	trust	vvb	trust	trust	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
.	.	.	.	.	1
You	You	pn22	You	you	0
com	com	vvb	come	come	0
∣	∣	sy	∣	∣	0
plain	plain	n1	plain	plain	0
of	of	pp-f	of	of	0
great	great	j	great	great	0
decayes	decayes	n2	decays	decay	0
,	,	,	,	,	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
visible	visible	j	visible	visible	0
;	;	;	;	;	0
You	You	pn22	You	you	0
Sow	Sow	vvb	Sow	sow	0
much	much	av-d	much	much	0
,	,	,	,	,	0
and	and	cc	and	and	0
bring	bring	vvi	bring	bring	0
in	in	p-acp	in	in	0
little	little	j	little	little	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
Consider	Consider	vvb	Consider	consider	0
your	your	po22	your	your	0
wayes	wayes	n2	ways	way	0
;	;	;	;	;	0
Hagg.	Hagg.	np1	Hagg.	Hagg.	1
1.	1.	crd	1.	1.	0
6	6	crd	6	6	0
,	,	,	,	,	1
7.	7.	crd	7.	7.	0
whe	whe	c-crq	when	when	0
∣	∣	sy	∣	∣	0
ther	ther	a-acp	there	there	0
you	you	pn22	you	you	0
be	be	vbb	be	be	0
not	not	xx	not	not	0
defective	defective	j	defective	defective	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
concerns	concerns	vvz	concerns	concern	0
the	the	dt	the	the	0
House	House	n1	House	house	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
.	.	.	.	.	1
The	The	dt	The	the	0
second	second	ord	second	second	0
is	is	vbz	is	be	0
this	this	d	this	this	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
would	would	vmd	would	will	0
stu	stu	fw-la	stu	stu	0
∣	∣	sy	∣	∣	0
die	die	n1	die	die	0
by	by	p-acp	by	by	0
all	all	d	all	all	0
means	means	n2	means	mean	0
to	to	pc-acp	to	to	0
preserve	preserve	vvi	preserve	preserve	0
peace	peace	n1	peace	peace	0
and	and	cc	and	and	0
unitie	unitie	n1	unity	unity	0
among	among	p-acp	among	among	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
delivering	delivering	vvg	delivering	deliver	0
up	up	a-acp	up	up	0
