Dearly	Dearly	av-jn	Dearly	dear	0
hope	hope	n1	hope	hope	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	d	that	that	0
(	(	(	(	(	0
notwithstanding	notwithstanding	c-acp	notwithstanding	notwithstanding	0
all	all	d	all	all	0
my	my	po11	my	my	0
defects	defects	n2	defects	defect	0
and	and	cc	and	and	0
infirmities	infirmities	n2	infirmities	infirmity	0
)	)	)	)	)	0
some	some	d	some	some	0
good	good	j	good	good	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
effected	effected	vvn	effected	effect	0
by	by	p-acp	by	by	0
them	them	pno32	them	they	0
.	.	.	.	.	1
And	And	cc	And	and	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
hope	hope	n1	hope	hope	0
,	,	,	,	,	0
I	I	pns11	I	i	0
commit	commit	vvb	commit	commit	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Benediction	Benediction	n1	Benediction	benediction	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
since	since	c-acp	since	since	0
I	I	pns11	I	i	0
lay	lay	vvd	lay	lie	0
so	so	av	so	so	0
great	great	j	great	great	0
a	a	dt	a	a	0
stress	stress	n1	stress	stress	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
sub	sub	fw-la	sub	sub	0
∣	∣	sy	∣	∣	0
ject	ject	n1	ject	ject	0
or	or	cc	or	or	0
argument	argument	n1	argument	argument	0
here	here	av	here	here	0
prosecuted	prosecuted	vvd	prosecuted	prosecute	0
,	,	,	,	,	0
'tis	'tis	pn31|vbz	it's	it|be	0
requisite	requisite	j	requisite	requisite	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
presently	presently	av-j	presently	present	0
give	give	vvb	give	give	0
you	you	pn22	you	you	0
some	some	d	some	some	0
account	account	n1	account	account	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
:	:	:	:	:	0
'tis	'tis	pn31|vbz	it's	it|be	0
then	then	av	then	then	0
(	(	(	(	(	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
word	word	n1	word	word	0
,	,	,	,	,	0
)	)	)	)	)	0
Holy	Holy	j	Holy	holy	0
or	or	cc	or	or	0
Religious	Religious	j	Religious	religious	0
Dedica	Dedica	np1	Dedica	Dedica	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
;	;	;	;	;	0
the	the	dt	the	the	0
principal	principal	j-jn	principal	principal	0
and	and	cc	and	and	0
main	main	j	main	main	0
notion	notion	n1	notion	notion	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Devoting	Devoting	vvg	Devoting	devote	0
of	of	pp-f	of	of	0
Self	Self	n1	Self	self	0
and	and	cc	and	and	0
All	All	d	All	all	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
:	:	:	:	:	0
many	many	d	many	many	0
other	other	j-jn	other	other	0
things	things	n2	things	thing	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
find	find	vvi	find	find	0
,	,	,	,	,	0
)	)	)	)	)	0
are	are	vbr	are	be	0
included	included	vvd	included	include	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
are	are	vbr	are	be	0
expressive	expressive	j	expressive	expressive	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
this	this	d	this	this	0
mentioned	mentioned	vvn	mentioned	mention	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
main	main	j	main	main	0
thing	thing	n1	thing	thing	0
;	;	;	;	;	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
holy	holy	j	holy	holy	0
dedication	dedication	n1	dedication	dedication	0
,	,	,	,	,	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
the	the	dt	the	the	0
vitals	vitals	n2-j	vitals	vital	0
of	of	pp-f	of	of	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
so	so	av	so	so	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
act	act	n1	act	act	0
of	of	pp-f	of	of	0
devoting	devoting	vvg	devoting	devote	0
All	All	d	All	all	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
,	,	,	,	,	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
the	the	dt	the	the	0
vitals	vitals	n2-j	vitals	vital	0
of	of	pp-f	of	of	0
dedication	dedication	n1	dedication	dedication	0
