ALBEIT	ALBEIT	cs	ALBEIT	albeit	0
widenes	widenes	n1	wideness	wideness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
maine	maine	j	main	main	0
seas	seas	n2	seas	sea	0
,	,	,	,	,	0
some	some	d	some	some	0
inuironing	inuironing	vvg	environing	environ	0
the	the	dt	the	the	0
compasse	compasse	n1	compass	compass	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
earth	earth	n1	earth	earth	0
,	,	,	,	,	0
and	and	cc	and	and	0
some	some	d	some	some	0
shooting	shooting	vvg	shooting	shoot	0
forth	forth	av	forth	forth	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
maine	maine	j	main	main	0
land	land	n1	land	land	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
incomparable	incomparable	j	incomparable	incomparable	0
commo	commo	j	common	common	0
∣	∣	sy	∣	∣	0
ditye	ditye	n1	ditye	ditye	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
countryes	countryes	n2	countries	country	0
:	:	:	:	:	0
the	the	dt	the	the	0
marue	marue	vvi	marue	marue	0
∣	∣	sy	∣	∣	0
lous	lous	n2	lous	love	0
comming	comming	n-vvg	coming	come	0
&	&	cc	&	and	0
going	going	vvg	going	go	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
tides	tides	n2	tides	tide	0
:	:	:	:	:	0
the	the	dt	the	the	0
dreadfulnes	dreadfulnes	n1	dreadfulness	dreadfulness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
waues	waues	n2	waves	wave	0
rayzed	rayzed	vvn	razed	raze	0
by	by	p-acp	by	by	0
tempestuous	tempestuous	j	tempestuous	tempestuous	0
windes	windes	n2	winds	wind	0
:	:	:	:	:	0
the	the	dt	the	the	0
great	great	j	great	great	0
plentye	plentye	n1	plenty	plenty	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
kinde	kinde	n1	kind	kind	0
of	of	pp-f	of	of	0
fishes	fishes	n2	fish	fish	0
and	and	cc	and	and	0
mō	mō	fw-fr	mō	mō	0
∣	∣	sy	∣	∣	0
sters	sters	ng1	sters	sters	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
the	the	dt	the	the	0
amiablenes	amiablenes	n1	amiableness	amiableness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
freshe	freshe	j	fresh	fresh	0
waters	waters	n2	waters	water	0
,	,	,	,	,	0
some	some	d	some	some	0
flowing	flowing	vvg	flowing	flow	0
with	with	p-acp	with	with	0
restlesse	restlesse	j	restless	restless	0
streame	streame	n1	stream	stream	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
great	great	j	great	great	0
Oce	Oce	c-acp	Once	once	0
∣	∣	sy	∣	∣	0
an	an	zz	an	an	0
sea	sea	n1	sea	sea	0
,	,	,	,	,	0
some	some	d	some	some	0
sincking	sincking	vvg	sinking	sink	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
earth	earth	n1	earth	earth	0
from	from	p-acp	from	from	0
whence	whence	c-crq	whence	whence	0
they	they	pns32	they	they	0
spring	spring	vvb	spring	spring	0
,	,	,	,	,	0
some	some	d	some	some	0
stā	stā	n1	stan	stan	0
∣	∣	sy	∣	∣	0
ding	ding	uh	ding	ding	0
in	in	p-acp	in	in	0
vnmoueable	vnmoueable	j	unmoveable	unmoveable	0
Lakes	Lakes	n2	Lake's	lake	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
fraught	fraught	vvn	fraught	fraught	0
with	with	p-acp	with	with	0
fishes	fishes	n2	fish	fish	0
and	and	cc	and	and	0
o	o	sy	oh	o	0
∣	∣	sy	∣	∣	0
ther	ther	dt	there	the	0
liuing	liuing	j-vvg	living	live	0
creatures	creatures	n2	creatures	creature	0
necessarye	necessarye	j	necessary	necessary	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
vse	vse	n1	use	use	0
of	of	pp-f	of	of	0
man	man	n1	man	man	0
:	:	:	:	:	0
the	the	dt	the	the	0
propagation	propagation	n1	propagation	propagation	0
,	,	,	,	,	0
multiplication	multiplication	n1	multiplication	multiplication	0
,	,	,	,	,	0
and	and	cc	and	and	0
preseruation	preseruation	n1	preservation	preservation	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
liuing	liuing	j-vvg	living	live	0
thinges	thinges	n2	things	thing	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
seuerall	seuerall	j	several	several	0
kindes	kindes	n2	kinds	kind	0
;	;	;	;	;	0
and	and	cc	and	and	0
finally	finally	av-j	finally	final	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
wise	wise	j	wise	wise	0
and	and	cc	and	and	0
skilfull	skilfull	j	skilful	skilful	0
making	making	n-vvg	making	make	0
of	of	pp-f	of	of	0
man	man	n1	man	man	0
,	,	,	,	,	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
earthly	earthly	j	earthly	earthly	0
thinges	thinges	n2	things	thing	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	0
rightly	rightly	av-jn	rightly	right	0
called	called	vvn	called	call	0
μικρόκοσμος	μικρόκοσμος	n1	μικρόκοσμος	μικρόκοσμος	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
,	,	,	,	,	0
a	a	dt	a	a	0
litle	litle	j	little	little	0
world	world	n1	world	world	0
whose	whose	rg-crq	whose	who	0
head	head	n1	head	head	0
is	is	vbz	is	be	0
euen	euen	av	even	even	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
a	a	dt	a	a	0
litle	litle	j	little	little	0
globe	globe	n1	globe	globe	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
and	and	cc	and	and	0
con	con	fw-mi	con	con	0
∣	∣	sy	∣	∣	0
ceiueth	ceiueth	vvz	ceiueth	ceiu	0
all	all	d	all	all	0
worldly	worldly	j	worldly	worldly	0
thinges	thinges	n2	things	thing	0
:	:	:	:	:	0
doe	doe	n1	doe	doe	0
plainly	plainly	av-j	plainly	plain	0
declare	declare	vvi	declare	declare	0
&	&	cc	&	and	0
shew	shew	vvi	show	show	0
that	that	cst	that	that	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
God	God	n1	God	god	0
,	,	,	,	,	0
a	a	dt	a	a	0
wise	wise	j	wise	wise	0
deuiser	deuiser	n1	deviser	deviser	0
,	,	,	,	,	0
a	a	dt	a	a	0
mighty	mighty	j	mighty	mighty	0
wor	wor	zz	wor	wor	0
∣	∣	sy	∣	∣	0
ker	ker	n1	ker	ker	0
,	,	,	,	,	0
and	and	cc	and	and	0
fatherly	fatherly	j	fatherly	fatherly	0
preseruer	preseruer	n1	preserver	preserver	0
&	&	cc	&	and	0
main	main	j	main	main	0
∣	∣	sy	∣	∣	0
tayner	tayner	n1	tayner	tayner	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
thinges	thinges	n2	things	thing	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
whome	whome	ro-crq	whom	who	0
we	we	pns12	we	we	0
ought	ought	vmd	ought	ought	0
of	of	pp-f	of	of	0
right	right	j-jn	right	right	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
subiect	subiect	j-jn	subject	subject	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
sort	sort	n1	sort	sort	0
as	as	c-acp	as	as	0
all	all	d	all	all	0
our	our	po12	our	our	0
doinges	doinges	n2-vdg	doings	do	0
may	may	vmb	may	may	0
be	be	vbb	be	be	0
agre	agre	vvi	agree	agree	0
∣	∣	sy	∣	∣	0
able	able	j	able	able	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
will	will	n1	will	will	0
:	:	:	:	:	0
yet	yet	av	yet	yet	0
notwithstanding	notwithstanding	p-acp	notwithstanding	notwithstanding	0
sinne	sinne	n1	sin	sin	0
the	the	dt	the	the	0
mother	mother	n1	mother	mother	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
calamityes	calamityes	n2	calamities	calamity	0
hath	hath	vhz	hath	have	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
fall	fall	n1	fallen	fall	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
first	first	ord	first	first	0
parēts	parēts	n2	parents	parent	0
so	so	av	so	so	0
venemously	venemously	av-j	venomously	venomous	0
infected	infected	vvn	infected	infect	0
vs	vs	pno12	us	we	0
all	all	d	all	all	0
their	their	po32	their	their	0
mi	mi	fw-mi	mi	mi	0
∣	∣	sy	∣	∣	0
serable	serable	j	serable	serable	0
posteritye	posteritye	n1	posterity	posterity	0
and	and	cc	and	and	0
progenye	progenye	n1	progeny	progeny	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
blinded	blinded	vvn	blinded	blind	0
vs	vs	pno12	us	we	0
:	:	:	:	:	0
that	that	cst	that	that	0
what	what	r-crq	what	what	0
God	God	np1	God	God	0
is	is	vbz	is	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
what	what	q-crq	what	what	0
his	his	po31	his	his	0
will	will	n1	will	will	0
is	is	vbz	is	be	0
concerning	concerning	vvg	concerning	concern	0
true	true	j	true	true	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
ligion	ligion	n1	ligion	ligion	0
,	,	,	,	,	0
righteousnes	righteousnes	n1	righteousness	righteousness	0
,	,	,	,	,	0
and	and	cc	and	and	0
eternall	eternall	j	eternal	eternal	0
lyfe	lyfe	n1	life	life	0
,	,	,	,	,	0
wee	wee	pns12	we	we	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
selues	selues	n2	selves	self	0
are	are	vbr	are	be	0
vtterly	vtterly	av-j	utterly	utter	0
ig	ig	j	ig	ig	0
∣	∣	sy	∣	∣	0
norant	norant	j	norant	norant	0
.	.	.	.	.	1
Therefore	Therefore	av	Therefore	therefore	0
hath	hath	vhz	hath	have	0
he	he	pns31	he	he	0
merci	merci	fw-fr	merci	merci	0
∣	∣	sy	∣	∣	0
fully	fully	av-j	fully	full	0
geuen	geuen	vvn	given	give	0
vs	vs	pno12	us	we	0
his	his	po31	his	his	0
heauenly	heauenly	j	heavenly	heavenly	0
worde	worde	n1	word	word	0
,	,	,	,	,	0
a	a	dt	a	a	0
rule	rule	n1	rule	rule	0
whereby	whereby	c-crq	whereby	whereby	0
wee	wee	pns12	we	we	0
may	may	vmb	may	may	0
learne	learne	vvi	learn	learn	0
to	to	pc-acp	to	to	0
acknowledge	acknowledge	vvi	acknowledge	acknowledge	0
,	,	,	,	,	0
celebrate	celebrate	vvi	celebrate	celebrate	0
,	,	,	,	,	0
inuocate	inuocate	vvb	invocate	invocate	0
,	,	,	,	,	0
and	and	cc	and	and	0
worship	worship	vvb	worship	worship	0
him	him	pno31	him	he	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
saying	saying	n-vvg	saying	say	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
kingly	kingly	j	kingly	kingly	0
Prophet	Prophet	n1	Prophet	prophet	0
:	:	:	:	:	0
Thy	Thy	po21	Thy	thy	0
Psal.	Psal.	np1	Psal.	Psal.	1
118.	118.	crd	118.	118.	0
worde	worde	n1	word	word	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
lanterne	lanterne	n1	lantern	lantern	0
vnto	vnto	p-acp	unto	unto	0
my	my	po11	my	my	0
feete	feete	n2	feet	foot	0
.	.	.	.	.	1
Of	Of	pp-f	Of	of	0
the	the	dt	the	the	0
vertue	vertue	n1	virtue	virtue	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
heauēly	heauēly	j	heavenly	heavenly	0
word	word	n1	word	word	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
abilitye	abilitye	n1	ability	ability	0
which	which	r-crq	which	which	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
gratiously	gratiously	av-j	graciously	gracious	0
geuen	geuen	vvn	given	give	0
me	me	pno11	me	i	0
,	,	,	,	,	0
I	I	pns11	I	i	0
hauing	hauing	vhg	having	have	0
not	not	xx	not	not	0
long	long	av-j	long	long	0
sithēce	sithēce	a-acp	since	sithence	0
publiquely	publiquely	av-j	publicly	public	0
spoken	spoken	vvn	spoken	speak	0
,	,	,	,	,	0
&	&	cc	&	and	0
being	being	vbg	being	be	0
earnestly	earnestly	av-j	earnestly	earnest	0
requested	requested	vvn	requested	request	0
of	of	pp-f	of	of	0
certayne	certayne	j	certain	certain	0
vertuously	vertuously	av-j	virtuously	virtuous	0
disposed	disposed	vvn	disposed	dispose	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
cōmunicate	cōmunicate	vvi	communicate	communicate	0
my	my	po11	my	my	0
labours	labours	n2	labours	labour	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
&	&	cc	&	and	0
others	others	n2-jn	others	other	0
:	:	:	:	:	0
haue	haue	vhb	have	have	0
thought	thought	vvn	thought	think	0
it	it	pn31	it	it	0
meete	meete	vvi	meet	meet	0
to	to	p-acp	to	to	0
sa	sa	uh	sa	sa	0
∣	∣	sy	∣	∣	0
tisfie	tisfie	vvi	tisfie	tisfie	0
their	their	po32	their	their	0
reasonable	reasonable	j	reasonable	reasonable	0
request	request	n1	request	request	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
labour	labour	n1	labour	labour	0
I	I	pns11	I	i	0
consecrate	consecrate	vvb	consecrate	consecrate	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
good	good	j	good	good	0
Lordship	Lordship	n1	Lordship	lordship	0
,	,	,	,	,	0
and	and	cc	and	and	0
offer	offer	vvi	offer	offer	0
the	the	dt	the	the	0
same	same	d	same	same	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
learned	learned	j	learned	learned	0
iudgement	iudgement	n1	judgement	judgement	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
scholler	scholler	n1	scholar	scholar	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Maister	Maister	n1	Master	master	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
souldiar	souldiar	n1	soldier	soldier	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
cap	cap	n1	cap	cap	0
∣	∣	sy	∣	∣	0
tayne	tayne	n1	tayne	tayne	0
.	.	.	.	.	1
Wherein	Wherein	c-crq	Wherein	wherein	0
my	my	po11	my	my	0
endeuour	endeuour	n1	endeavour	endeavour	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
seeke	seeke	vvi	seek	seek	0
the	the	dt	the	the	0
glory	glory	n1	glory	glory	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
:	:	:	:	:	0
to	to	pc-acp	to	to	0
encourage	encourage	vvi	encourage	encourage	0
the	the	dt	the	the	0
faythfull	faythfull	j	faithful	faithful	0
:	:	:	:	:	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
kinges	kinges	ng1	kings	king	0
high	high	j	high	high	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
saluation	saluation	n1	salvation	salvation	0
,	,	,	,	,	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
goe	goe	vvi	go	go	0
astray	astray	av	astray	astray	0
,	,	,	,	,	0
and	and	cc	and	and	0
daungerously	daungerously	av-j	dangerously	dangerous	0
wander	wander	vvi	wander	wander	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
marishes	marishes	n2	marishes	marsh	0
of	of	pp-f	of	of	0
idolatrye	idolatrye	n1	idolatry	idolatry	0
and	and	cc	and	and	0
superstition	superstition	n1	superstition	superstition	0
.	.	.	.	.	1
Yet	Yet	av	Yet	yet	0
I	I	pns11	I	i	0
protest	protest	vvb	protest	protest	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
,	,	,	,	,	0
that	that	cst	that	that	0
considering	considering	vvg	considering	consider	0
the	the	dt	the	the	0
infelicitye	infelicitye	n1	infelicity	infelicity	0
and	and	cc	and	and	0
malignity	malignity	n1	malignity	malignity	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
sent	sent	n1	sent	scent	0
tyme	tyme	n1	time	time	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
vanitye	vanitye	n1	vanity	vanity	0
of	of	pp-f	of	of	0
opini	opini	fw-la	opini	opini	0
∣	∣	sy	∣	∣	0
ons	ons	pp-f|pno12	ons	of|we	0
,	,	,	,	,	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
almost	almost	av	almost	almost	0
discouraged	discouraged	vvn	discouraged	discourage	0
to	to	pc-acp	to	to	0
speake	speake	vvi	speak	speak	0
or	or	cc	or	or	0
to	to	pc-acp	to	to	0
write	write	vvi	write	write	0
.	.	.	.	.	1
And	And	cc	And	and	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
doe	doe	vdi	do	do	0
it	it	pn31	it	it	0
without	without	p-acp	without	without	0
offence	offence	n1	offence	offence	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
,	,	,	,	,	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
enioyne	enioyne	vvi	enjoin	enjoin	0
mee	mee	pno11	me	i	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
(	(	(	(	(	0
not	not	xx	not	not	0
with	with	p-acp	with	with	0
Pythagoras	Pythagoras	npg1	Pythagoras	Pythagoras	0
schollars	schollars	n2	scholars	scholar	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
fiue	fiue	crd	fiue	five	0
yeares	yeares	ng2	years	year	0
silence	silence	n1	silence	silence	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
)	)	)	)	)	0
to	to	p-acp	to	to	0
seuen	seuen	crd	seuen	seven	0
yeares	yeares	ng2	years	year	0
silence	silence	n1	silence	silence	0
.	.	.	.	.	1
1.	1.	crd	1.	1.	1
Tim.	Tim.	np1	Tim.	Tim.	0
4.	4.	crd	4.	4.	0
2.	2.	crd	2.	2.	1
Tim.	Tim.	np1	Tim.	Tim.	0
3.	3.	crd	3.	3.	1
These	These	np1	These	Theise	0
be	be	vbb	be	be	0
the	the	dt	the	the	0
vnhappy	vnhappy	j	unhappy	unhappy	0
dayes	dayes	n2	days	day	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Apostle	Apostle	n1	Apostle	apostle	0
sawe	sawe	vvd	saw	see	0
so	so	av	so	so	0
long	long	av-j	long	long	0
before	before	a-acp	before	before	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
men	men	n2	men	man	0
can	can	vmb	can	can	0
not	not	xx	not	not	0
abide	abide	vvi	abide	abide	0
soūd	soūd	j	found	sound	0
doctrine	doctrine	n1	doctrine	doctrine	0
.	.	.	.	.	1
The	The	dt	The	the	0
Prophet	Prophet	n1	Prophet	prophet	0
Esai	Esai	np1	Esai	Esai	0
sayth	sayth	vvz	say	say	0
there	there	a-acp	there	there	0
were	were	vbdr	were	be	0
schollars	schollars	n2	scholars	scholar	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
time	time	n1	time	time	0
that	that	cst	that	that	0
would	would	vmd	would	will	0
say	say	vvi	say	say	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
teachers	teachers	n2	teachers	teacher	0
:	:	:	:	:	0
Loquimi	Loquimi	np1	Loquimi	Loquimi	0
∣	∣	sy	∣	∣	0
ni	ni	fw-fr	ni	ni	0
sa	sa	fw-fr	sa	sa	0
.	.	.	.	.	1
30.	30.	crd	30.	30.	0
10.	10.	crd	10.	10.	0
nobis	nobis	fw-la	nobis	nobis	0
placentia	placentia	fw-la	placentia	placentia	0
:	:	:	:	:	0
Speake	Speake	vvb	Speak	speak	0
to	to	p-acp	to	to	0
vs	vs	pno12	us	we	0
such	such	d	such	such	0
thinges	thinges	n2	things	thing	0
as	as	c-acp	as	as	0
may	may	vmb	may	may	0
lyke	lyke	av-j	like	like	0
vs.	vs.	pno12	us	we	0
And	And	cc	And	and	0
truely	truely	av-j	truly	true	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
now	now	av	now	now	0
a	a	dt	a	a	0
dayes	dayes	n2	days	day	0
I	I	pns11	I	i	0
feare	feare	vvb	fear	fear	0
me	me	pno11	me	i	0
too	too	av	too	too	0
many	many	d	many	many	0
such	such	d	such	such	0
scholars	scholars	n2	scholars	scholar	0
:	:	:	:	:	0
too	too	av	too	too	0
many	many	d	many	many	0
it	it	pn31	it	it	0
