GENTLEMEN	GENTLEMEN	np1	GENTLEMEN	Gentlemen	0
nour	nour	n1	nou_r_	nou_r_	0
:	:	:	:	:	0
So	So	av	So	so	0
likewise	likewise	av	likewise	likewise	0
I	I	pns11	I	i	0
do	do	vdb	do	do	0
advise	advise	vvi	advice	advise	0
all	all	d	all	all	0
Officers	Officers	n2	Officers	officer	0
to	to	pc-acp	to	to	0
go	go	vvi	go	go	0
discreetly	discreetly	av-j	discreetly	discreet	0
on	on	a-acp	on	on	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
Business	Business	n1	Business	business	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
men	men	n2	men	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
hinder	hinder	vvi	hinder	hinder	0
,	,	,	,	,	0
lett	lett	vvb	let	let	0
,	,	,	,	,	0
or	or	cc	or	or	0
abuse	abuse	vvi	abuse	abuse	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
word	word	n1	word	word	0
or	or	cc	or	or	0
action	action	n1	actium	action	0
,	,	,	,	,	0
any	any	d	any	any	0
one	one	pi	one	one	0
with	with	p-acp	with	with	0
whom	whom	ro-crq	whom	who	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
Business	Business	n1	Business	business	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
just	just	j	just	just	0
cause	cause	n1	cause	cause	0
;	;	;	;	;	0
nor	nor	ccx	nor	nor	0
those	those	d	those	those	0
that	that	cst	that	that	0
fall	fall	vvb	fallen	fall	0
into	into	p-acp	into	into	0
their	their	po32	their	their	0
Hands	Hands	n2	Hands	hand	0
;	;	;	;	;	0
nor	nor	ccx	nor	nor	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
the	the	dt	the	the	0
just	just	j	just	just	0
rigour	rigour	n1	rigour	rigour	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
,	,	,	,	,	0
lest	lest	cs	lest	lest	0
the	the	dt	the	the	0
Ʋniversal	Ʋniversal	j	Ʋniversal	ʋniversal	0
God	God	np1	God	God	0
should	should	vmd	should	shall	0
take	take	vvi	take	take	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
of	of	pp-f	of	of	0
Hea	Hea	zz	Hea	hea	0
∣	∣	sy	∣	∣	0
ven	ven	zf	ven	when	0
upon	upon	p-acp	upon	upon	0
us	us	pno12	us	we	0
for	for	p-acp	for	for	0
our	our	po12	our	our	0
Errors	Errors	n2	Errors	error	0
and	and	cc	and	and	0
Failings	Failings	n2-vvg	Failings	failing	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
take	take	vvb	take	take	0
reasonable	reasonable	j	reasonable	reasonable	0
Satisfaction	Satisfaction	n1	Satisfaction	satisfaction	0
.	.	.	.	.	1
This	This	d	This	this	0
is	is	vbz	is	be	0
my	my	po11	my	my	0
advice	advice	n1	advice	advice	0
to	to	p-acp	to	to	0
both	both	d	both	both	0
Merchants	Merchants	n2	Merchant's	merchant	0
and	and	cc	and	and	0
Officers	Officers	n2	Officers	officer	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
others	others	n2-jn	others	other	0
concerned	concerned	vvn	concerned	concern	0
.	.	.	.	.	1
I	I	pns11	I	i	0
am	am	vbm	am	be	0
their	their	po32	their	their	0
Well-wisher	Well-wisher	j	Wellwisher	wellwish	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
remain	remain	vvb	remain	remain	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
,	,	,	,	,	0
Pill	Pill	n1	Pill	peel	0
,	,	,	,	,	0
☽	☽	sy	☽	☽	0
Septemb.	Septemb.	np1	Septemb.	Septemb.	1
2.	2.	crd	2.	2.	0
1667.	1667.	crd	1667.	1667.	1
