THough	THough	cs	THough	though	0
∣	∣	sy	∣	∣	0
nesse	nesse	n1	ness	ness	0
to	to	p-acp	to	to	0
it	it	pn31	it	it	0
,	,	,	,	,	0
especially	especially	av-j	especially	especial	0
by	by	p-acp	by	by	0
my	my	po11	my	my	0
most	most	av-ds	most	most	0
dimme	dimme	j	dim	dim	0
candle	candle	n1	candle	candle	0
:	:	:	:	:	0
yet	yet	av	yet	yet	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
some	some	d	some	some	0
reasons	reasons	n2	reasons	reason	0
to	to	pc-acp	to	to	0
moue	moue	vvi	move	move	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
it	it	pn31	it	it	0
(	(	(	(	(	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
)	)	)	)	)	0
vpon	vpon	p-acp	upon	upon	0
the	the	dt	the	the	0
table	table	n1	table	table	0
,	,	,	,	,	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
by	by	p-acp	by	by	0
preaching	preaching	vvg	preaching	preach	0
now	now	av	now	now	0
many	many	d	many	many	0
yeares	yeares	n2	years	year	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
by	by	p-acp	by	by	0
this	this	d	this	this	0
simple	simple	j	simple	simple	0
writing	writing	n1	writing	writing	0
.	.	.	.	.	1
First	First	ord	First	first	0
,	,	,	,	,	0
my	my	po11	my	my	0
doctrine	doctrine	n1	doctrine	doctrine	0
hath	hath	vhz	hath	have	0
beene	beene	vbn	been	be	0
calumniated	calumniated	vvn	calumniated	calumniate	0
and	and	cc	and	and	0
charged	charged	vvn	charged	charge	0
by	by	p-acp	by	by	0
some	some	d	some	some	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
erronious	erronious	j	erroneous	erroneous	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
others	others	n2-jn	others	other	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
humerous	humerous	j	humorous	humorous	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
quitting	quitting	vvg	quitting	quit	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
sent	sent	vvn	sent	send	0
these	these	d	these	these	0
few	few	d	few	few	0
Papers	Papers	n2	Papers	paper	0
abroad	abroad	av	abroad	abroad	0
to	to	pc-acp	to	to	0
speak	speak	vvi	speak	speak	0
for	for	p-acp	for	for	0
me	me	pno11	me	i	0
,	,	,	,	,	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
prehending	prehending	j	prehending	prehending	0
an	an	dt	and	a	0
Epitome	Epitome	n1	Epitome	epitome	0
and	and	cc	and	and	0
summe	summe	n1	sum	sum	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
deliuered	deliuered	vvn	delivered	deliver	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
publike	publike	j	public	public	0
Teaching	Teaching	vvg	Teaching	teach	0
.	.	.	.	.	1
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
taught	taught	vvn	taught	teach	0
nothing	nothing	pix	nothing	nothing	0
at	at	p-acp	at	at	0
any	any	d	any	any	0
time	time	n1	time	time	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
substance	substance	n1	substance	substance	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
,	,	,	,	,	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
contained	contained	vvn	contained	contain	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
sixe	sixe	crd	sixe	six	0
prin	prin	vvi	prin	prin	0
∣	∣	sy	∣	∣	0
ciples	ciples	n2	ciples	ciple	0
:	:	:	:	:	0
if	if	cs	if	if	0
there	there	pc-acp	there	there	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
errour	errour	n1	error	error	0
or	or	cc	or	or	0
schisme	schisme	n1	schism	schism	0
,	,	,	,	,	0
then	then	cs	then	than	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
culpable	culpable	j	culpable	culpable	0
:	:	:	:	:	0
if	if	cs	if	if	0
all	all	d	all	all	0
here	here	av	here	here	0
be	be	vbb	be	be	0
sound	sound	j	found	sound	0
and	and	cc	and	and	0
Orthodox	Orthodox	n1	Orthodox	orthodox	0
,	,	,	,	,	0
let	let	vvb	let	let	0
men	men	n2	men	man	0
content	content	vvi	content	content	0
themselues	themselues	px32	themselves	themselves	0
to	to	pc-acp	to	to	0
blame	blame	vvi	blame	blame	0
the	the	dt	the	the	0
weaknesse	weaknesse	n1	weakness	weakness	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
teaching	teaching	n-vvg	teaching	teach	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
not	not	xx	not	not	0
the	the	dt	the	the	0
vnsoundnesse	vnsoundnesse	n1	unsoundness	unsoundness	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
doctrine	doctrine	n1	doctrine	doctrine	0
.	.	.	.	.	1
I	I	pns11	I	i	0
may	may	vmb	may	may	0
erre	erre	vvi	err	err	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
particulars	particulars	n2-j	particulars	particular	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	0
now	now	av	now	now	0
priuiledged	priuiledged	vvn	privileged	privilege	0
from	from	p-acp	from	from	0
errours	errours	n2	errors	error	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
meere	meere	j	mere	mere	0
man	man	n1	man	man	0
(	(	(	(	(	0
at	at	p-acp	at	at	0
Haereti	Haereti	np1	Haereti	Haereti	0
∣	∣	sy	∣	∣	0
cus	cus	n1	cus	cousin	0
esse	esse	fw-la	esse	esse	0
nolo	nolo	fw-la	nolo	nolo	0
,	,	,	,	,	0
)	)	)	)	)	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
no	no	dx	no	no	0
Heretick	Heretick	n1	Heretic	heretic	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
declared	declared	vvn	declared	declare	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
it	it	pn31	it	it	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
disclaimed	disclaimed	vvn	disclaimed	disclaim	0
.	.	.	.	.	1
Secondly	Secondly	ord	Secondly	second	0
,	,	,	,	,	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
haue	haue	vhb	have	have	0
beene	beene	vbn	been	be	0
my	my	po11	my	my	0
hearers	hearers	n2	hearers	hearer	0
,	,	,	,	,	0
ha	ha	uh	would	ha	0
∣	∣	sy	∣	∣	0
uing	uing	zz	uing	uing	0
let	let	vvd	let	let	0
slip	slip	vvi	slip	slip	0
many	many	d	many	many	0
things	things	n2	things	thing	0
taught	taught	vvd	taught	teach	0
(	(	(	(	(	0
our	our	po12	our	our	0
memories	memories	n2	memories	memory	0
being	being	vbg	being	be	0
like	like	j	like	like	0
siues	siues	n2-jn	siues	siue	0
or	or	cc	or	or	0
broken	broken	j-vvn	broken	break	0
pitchers	pitchers	n2	pitchers	pitcher	0
)	)	)	)	)	0
it	it	pn31	it	it	0
cannot	cannot	vmbx	cannot	can	0
well	well	av	well	well	0
chuse	chuse	vvi	choose	choose	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
much	much	d	much	much	0
is	is	vbz	is	be	0
slid	slid	vvd	slid	slide	0
from	from	p-acp	from	from	0
them	them	pno32	them	they	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
by	by	p-acp	by	by	0
this	this	d	this	this	0
short	short	j	short	short	0
abridgement	abridgement	n1	abridgement	abridgement	0
,	,	,	,	,	0
they	they	pns32	they	they	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
holpen	holpen	vvn	helped	help	0
to	to	p-acp	to	to	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
member	member	n1	member	member	0
much	much	d	much	much	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
before	before	p-acp	before	before	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
heard	heard	vvn	herd	hear	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
en	en	fw-fr	en	en	0
∣	∣	sy	∣	∣	0
larging	larging	n-vvg	larging	large	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
matters	matters	n2	matters	matter	0
Lastly	Lastly	ord	Lastly	last	0
,	,	,	,	,	0
albeit	albeit	cs	albeit	albeit	0
others	others	n2-jn	others	other	0
haue	haue	vhb	have	have	0
set	set	vvn	set	set	0
forth	forth	av	forth	forth	0
these	these	d	these	these	0
very	very	j	very	very	0
things	things	n2	things	thing	0
more	more	av-dc	more	more	0
distinctly	distinctly	av-j	distinctly	distinct	0
&	&	cc	&	and	0
soundly	soundly	av-j	soundly	sound	0
,	,	,	,	,	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
it	it	pn31	it	it	0
more	more	av-dc	more	more	0
learnedly	learnedly	av-j	learnedly	learned	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
very	very	av	very	very	0
easie	easie	j	easy	easy	0
)	)	)	)	)	0
yet	yet	av	yet	yet	0
happely	happely	av-j	happily	happy	0
these	these	d	these	these	0
things	things	n2	things	thing	0
may	may	vmb	may	may	0
come	come	vvi	come	come	0
to	to	p-acp	to	to	0
some	some	d	some	some	0
hands	hands	n2	hands	hand	0
into	into	p-acp	into	into	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
come	come	vvi	come	come	0
,	,	,	,	,	0
and	and	cc	and	and	0
serue	serue	vvi	serve	serve	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
mark	mark	n1	mark	mark	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
way	way	n1	way	way	0
to	to	pc-acp	to	to	0
direct	direct	vvi	direct	direct	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
country	country	n1	country	country	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
halfe	halfe	j-jn	half	half	0
a	a	dt	a	a	0
loafe	loafe	n1	loaf	loaf	0
in	in	p-acp	in	in	0
stead	stead	n1	stead	stead	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
whole	whole	j-jn	whole	whole	0
,	,	,	,	,	0
somewhat	somewhat	av	somewhat	somewhat	0
to	to	pc-acp	to	to	0
refresh	refresh	vvi	refresh	refresh	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
iourney	iourney	n1	journey	journey	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
I	I	pns11	I	i	0
offer	offer	vvb	offer	offer	0
these	these	d	these	these	0
things	things	n2	things	thing	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
mean	mean	j	mean	mean	0
and	and	cc	and	and	0
homely	homely	j	homely	homely	0
soeuer	soeuer	av	soever	soever	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
indeed	indeed	av	indeed	indeed	0
very	very	j	very	very	0
course	course	n1	course	course	0
&	&	cc	&	and	0
meane	meane	j	mean	mean	0
,	,	,	,	,	0
though	though	cs	though	though	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
respect	respect	n1	respect	respect	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
substance	substance	n1	substance	substance	0
of	of	pp-f	of	of	0
food	food	n1	food	food	0
brought	brought	vvd	brought	bring	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
Gods	Gods	ng1	Gods	god	0
truth	truth	n1	truth	truth	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
coo	coo	n1	coo	coo	0
∣	∣	sy	∣	∣	0
king	king	n1	king	king	0
&	&	cc	&	and	0
dressing	dressing	n-vvg	dressing	dress	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
)	)	)	)	)	0
both	both	d	both	both	0
because	because	p-acp	because	because	0
you	you	pn22	you	you	0
haue	haue	vhb	have	have	0
long	long	av-j	long	long	0
afforded	afforded	vvn	afforded	afford	0
me	me	pno11	me	i	0
your	your	po22	your	your	0
presence	presence	n1	presence	presence	0
in	in	p-acp	in	in	0
hearing	hearing	vvg	hearing	hear	0
,	,	,	,	,	0
and	and	cc	and	and	0
oblieged	oblieged	vvn	obliged	oblige	0
me	me	pno11	me	i	0
vnto	vnto	p-acp	unto	unto	0
you	you	pn22	you	you	0
with	with	p-acp	with	with	0
many	many	d	many	many	0
and	and	cc	and	and	0
great	great	j	great	great	0
kindnesses	kindnesses	n2	kindnesses	kindness	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
some	some	d	some	some	0
poore	poore	j	poor	poor	0
recompence	recompence	n1	recompense	recompense	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
also	also	av	also	also	0
to	to	pc-acp	to	to	0
leaue	leaue	vvi	leave	leave	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
a	a	dt	a	a	0
remembrance	remembrance	n1	remembrance	remembrance	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
truth	truth	n1	truth	truth	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
more	more	av-dc	more	more	0
fully	fully	av-j	fully	full	0
opened	opened	vvn	opened	open	0
,	,	,	,	,	0
I	I	pns11	I	i	0
betake	betake	vvb	betake	betake	0
these	these	d	these	these	0
things	things	n2	things	thing	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
good	good	j	good	good	0
curtesie	curtesie	n1	courtesy	courtesy	0
and	and	cc	and	and	0
vse	vse	n1	use	use	0
:	:	:	:	:	0
hoping	hoping	vvg	hoping	hope	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
were	were	vbdr	were	be	0
pleased	pleased	vvn	pleased	please	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
pleased	pleased	vvn	pleased	please	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
spoken	spoken	vvn	spoken	speak	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
eares	eares	n2	ears	ear	0
,	,	,	,	,	0
now	now	av	now	now	0
comming	comming	vvg	coming	come	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
eyes	eyes	n2	eyes	eye	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
read	read	vvn	read	read	0
,	,	,	,	,	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
proue	proue	vvi	prove	prove	0
gratefull	gratefull	j	grateful	grateful	0
,	,	,	,	,	0
and	and	cc	and	and	0
through	through	p-acp	through	through	0
Gods	Gods	npg1	Gods	God	0
blessing	blessing	n1	blessing	blessing	0
proue	proue	vvi	prove	prove	0
fruitfull	fruitfull	j	fruitful	fruitful	0
too	too	av	too	too	0
:	:	:	:	:	0
Fare	Fare	vvb	Fare	fare	0
ye	ye	pn22	you	you	0
well	well	av	well	well	0
.	.	.	.	.	1
