AMongst	AMongst	p-acp	among	among	0
many	many	d	many	many	0
o	o	sy	oh	o	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
.	.	.	.	.	0
conscience	conscience	n1	conscience	conscience	0
,	,	,	,	,	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
good	good	j	good	good	0
Syr	Syr	n1	Sir	sir	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
owne	owne	d	own	own	0
reading	reading	n-vvg	reading	read	0
know	know	vvb	know	know	0
better	better	av-jc	better	better	0
then	then	cs	then	than	0
I	I	pns11	I	i	0
)	)	)	)	)	0
&	&	cc	&	and	0
yet	yet	av	yet	yet	0
alas	alas	uh	alas	alas	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
all	all	d	all	all	0
is	is	vbz	is	be	0
done	done	vdn	done	do	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
shadow	shadow	n1	shadow	shadow	0
of	of	pp-f	of	of	0
repentance	repentance	n1	repentance	repentance	0
;	;	;	;	;	0
and	and	cc	and	and	0
indeede	indeede	av	indeed	indeed	0
how	how	q-crq	how	how	0
can	can	vmb	can	can	0
they	they	pns32	they	they	0
teach	teach	vvi	teach	teach	0
aright	aright	av	aright	aright	0
the	the	dt	the	the	0
doc	doc	fw-fr	doc	doc	0
∣	∣	sy	∣	∣	0
trine	trine	n1	trine	trine	0
of	of	pp-f	of	of	0
repentance	repentance	n1	repentance	repentance	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
erre	erre	vvb	err	err	0
so	so	av	so	so	0
fowly	fowly	av-j	foully	foul	0
in	in	p-acp	in	in	0
setting	setting	vvg	setting	set	0
downe	downe	a-acp	down	down	0
the	the	dt	the	the	0
iustice	iustice	n1	justice	justice	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
vilenes	vilenes	n1	vileness	vileness	0
of	of	pp-f	of	of	0
sin	sin	n1	since	sin	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
2.	2.	crd	2.	2.	0
points	points	n2	points	point	0
a	a	dt	a	a	0
man	man	n1	man	man	0
must	must	vmb	must	must	0
know	know	vvi	know	know	0
,	,	,	,	,	0
else	else	av	else	else	0
he	he	pns31	he	he	0
will	will	vmb	will	will	0
neuer	neuer	av-x	never	never	0
repent	repent	vvi	repent	repent	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
Poperie	Poperie	n1	Popery	popery	0
miscon	miscon	n1	miscon	miscon	0
∣	∣	sy	∣	∣	0
ceiuing	ceiuing	j	ceiuing	ceiuing	0
the	the	dt	the	the	0
iustice	iustice	n1	justice	justice	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
teaching	teaching	vvg	teaching	teach	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
infinite	infinite	j	infinite	infinite	0
in	in	p-acp	in	in	0
as	as	c-acp	as	as	0
much	much	d	much	much	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
needes	needes	vvz	needs	need	0
not	not	xx	not	not	0
an	an	dt	and	a	0
infinite	infinite	j	infinite	infinite	0
satisfaction	satisfaction	n1	satisfaction	satisfaction	0
,	,	,	,	,	0
&	&	cc	&	and	0
misconceiuing	misconceiuing	j-vvg	misconceiving	misconceive	0
the	the	dt	the	the	0
nature	nature	n1	nature	nature	0
of	of	pp-f	of	of	0
sin	sin	n1	since	sin	0
,	,	,	,	,	0
tea	tea	crd	tea	ten	0
∣	∣	sy	∣	∣	0
ching	ching	n1	ching	ching	0
euery	euery	d	every	every	0
sin	sin	n1	since	sin	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
damnable	damnable	j	damnable	damnable	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
offend	offend	vvi	offend	offend	0
Gods	Gods	npg1	Gods	God	0
Infinite	Infinite	j	Infinite	infinite	0
iustice	iustice	n1	justice	justice	0
,	,	,	,	,	0
ring	ring	n1	ring	ring	0
(	(	(	(	(	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
)	)	)	)	)	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
2.	2.	crd	2.	2.	0
how	how	c-crq	how	how	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
pos	pos	fw-gr	pos	pos	0
∣	∣	sy	∣	∣	0
sible	sible	j	sible	sible	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
conceiue	conceiue	vvi	conceive	conceive	0
aright	aright	av	aright	aright	0
the	the	dt	the	the	0
nature	nature	n1	nature	nature	0
of	of	pp-f	of	of	0
repentance	repentance	n1	repentance	repentance	0
?	?	?	?	?	0
by	by	p-acp	by	by	0
which	which	r-crq	which	which	0
a	a	dt	a	a	0
man	man	n1	man	man	0
seeing	seeing	vvg	seeing	see	0
his	his	po31	his	his	0
sins	sins	n2	sins	sin	0
,	,	,	,	,	0
their	their	po32	their	their	0
foulenesse	foulenesse	n1	foulness	foulness	0
their	their	po32	their	their	0
punishment	punishment	n1	punishment	punishment	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
own	own	d	own	own	0
mise	mise	n2	mice	mouse	0
∣	∣	sy	∣	∣	0
ry	ry	zz	ry	ry	0
by	by	p-acp	by	by	0
them	them	pno32	them	they	0
,	,	,	,	,	0
confesseth	confesseth	vvz	confesses	confess	0
them	them	pno32	them	they	0
,	,	,	,	,	0
bewails	bewails	vvz	bewails	bewail	0
them	them	pno32	them	they	0
,	,	,	,	,	0
fearing	fearing	vvg	fearing	fear	0
Gods	Gods	npg1	Gods	God	0
iustice	iustice	n1	justice	justice	0
,	,	,	,	,	0
flyeth	flyeth	vvz	flies	fly	0
frō	frō	p-acp	from	from	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
craues	craues	vvz	craves	crave	0
forgiuenesse	forgiuenesse	n1	forgiveness	forgiveness	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
mer	mer	n1	mere	mere	0
∣	∣	sy	∣	∣	0
cie	cie	n1	cie	eye	0
,	,	,	,	,	0
and	and	cc	and	and	0
lastly	lastly	ord	lastly	last	0
purposeth	purposeth	vvz	purposes	purpose	0
,	,	,	,	,	0
&	&	cc	&	and	0
indeuou	indeuou	fw-fr	indeuou	indeuou	0
∣	∣	sy	∣	∣	0
reth	reth	vvb	reth	r	0
to	to	pc-acp	to	to	0
leaue	leaue	vvi	leave	leave	0
them	them	pno32	them	they	0
all	all	d	all	all	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
leade	leade	vvi	lead	lead	0
a	a	dt	a	a	0
newe	newe	j	new	new	0
life	life	n1	life	life	0
.	.	.	.	.	1
The	The	dt	The	the	0
serious	serious	j	serious	serious	0
consideration	consideration	n1	consideration	consideration	0
hereof	hereof	av	hereof	hereof	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
often	often	av	often	often	0
made	made	vvn	made	make	0
me	me	pno11	me	i	0
wonder	wonder	vvi	wonder	wonder	0
,	,	,	,	,	0
why	why	c-crq	why	why	0
many	many	d	many	many	0
Popish	Popish	j	Popish	popish	0
treatises	treatises	n2	treatises	treatise	0
being	being	vbg	being	be	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
sort	sort	n1	sort	sort	0
exhortations	exhortations	n2	exhortations	exhortation	0
to	to	p-acp	to	to	0
repentance	repentance	n1	repentance	repentance	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
so	so	av	so	so	0
accounted	accounted	vvn	accounted	account	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
by	by	p-acp	by	by	0
some	some	d	some	some	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
though	though	cs	though	though	0
I	I	pns11	I	i	0
confesse	confesse	vvb	confess	confess	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
good	good	j	good	good	0
and	and	cc	and	and	0
hole	hole	av-jn	hold	whole	0
∣	∣	sy	∣	∣	0
some	some	d	some	some	0
meditations	meditations	n2	meditations	meditation	0
,	,	,	,	,	0
and	and	cc	and	and	0
many	many	d	many	many	0
motiues	motiues	n2	motives	motive	0
to	to	p-acp	to	to	0
mortification	mortification	n1	mortification	mortification	0
,	,	,	,	,	0
and	and	cc	and	and	0
good	good	j	good	good	0
life	life	n1	life	life	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
would	would	vmd	would	will	0
I	I	pns11	I	i	0
gladly	gladly	av-j	gladly	glad	0
learne	learne	vvb	learn	learn	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
man	man	n1	man	man	0
but	but	p-acp	but	but	0
this	this	d	this	this	0
one	one	crd	one	one	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
those	those	d	those	those	0
exhortati	exhortati	n1	exhortati	exhortati	0
∣	∣	sy	∣	∣	0
ons	ons	pp-f|pno12	ons	of|we	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
pithie	pithie	j	pithy	pithy	0
,	,	,	,	,	0
or	or	cc	or	or	0
powerful	powerful	j	powerful	powerful	0
,	,	,	,	,	0
sound	sound	j	found	sound	0
or	or	cc	or	or	0
any	any	d	any	any	0
way	way	n1	way	way	0
sufficient	sufficient	j	sufficient	sufficient	0
to	to	pc-acp	to	to	0
moue	moue	vvi	move	move	0
a	a	dt	a	a	0
man	man	n1	man	man	0
to	to	p-acp	to	to	0
repentance	repentance	n1	repentance	repentance	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
as	as	c-acp	as	as	0
,	,	,	,	,	0
not	not	xx	not	not	0
those	those	d	those	those	0
bookes	bookes	n2	books	book	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
all	all	d	all	all	0
Poperie	Poperie	n1	Popery	popery	0
is	is	vbz	is	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
teach	teach	vvi	teach	teach	0
a	a	dt	a	a	0
man	man	n1	man	man	0
sufficiently	sufficiently	av-j	sufficiently	sufficient	0
what	what	r-crq	what	what	0
true	true	j	true	true	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
pentance	pentance	n1	pentance	pentance	0
is	is	vbz	is	be	0
.	.	.	.	.	1
If	If	cs	If	if	0
any	any	d	any	any	0
man	man	n1	man	man	0
reply	reply	n1	reply	reply	0
:	:	:	:	:	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
therefore	therefore	av	therefore	therefore	0
learne	learne	vvi	learn	learn	0
the	the	dt	the	the	0
doctrine	doctrine	n1	doctrine	doctrine	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Protes	Protes	np2	Protes	prote	0
∣	∣	sy	∣	∣	0
tants	tants	zz	tants	tants	0
bookes	bookes	n2	books	book	0
,	,	,	,	,	0
and	and	cc	and	and	0
vse	vse	vvi	use	use	0
the	the	dt	the	the	0
Papists	Papists	njp2	Papists	papist	0
for	for	p-acp	for	for	0
exhortation	exhortation	n1	exhortation	exhortation	0
onely	onely	av-j	only	only	0
:	:	:	:	:	0
I	I	pns11	I	i	0
then	then	av	then	then	0
answere	answere	vvi	answer	answer	0
,	,	,	,	,	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
a	a	dt	a	a	0
more	more	av-dc	more	more	0
compendious	compendious	j	compendious	compendious	0
,	,	,	,	,	0
and	and	cc	and	and	0
conuenient	conuenient	j	convenient	convenient	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
lesse	lesse	av-dc	less	less	0
scandalous	scandalous	j	scandalous	scandalous	0
course	course	n1	course	course	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
seeke	seeke	vvi	seek	seek	0
exhortations	exhortations	n2	exhortations	exhortation	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
writers	writers	n2	writers	writer	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
do	do	vdb	do	do	0
teach	teach	vvi	teach	teach	0
the	the	dt	the	the	0
doctrine	doctrine	n1	doctrine	doctrine	0
aright	aright	av	aright	aright	0
?	?	?	?	?	0
nay	nay	uh-x	nay	nay	0
I	I	pns11	I	i	0
doubt	doubt	vvb	doubt	doubt	0
how	how	c-crq	how	how	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
possible	possible	j	possible	possible	0
to	to	pc-acp	to	to	0
finde	finde	vvi	find	find	0
a	a	dt	a	a	0
powerfull	powerfull	j	powerful	powerful	0
exhortation	exhortation	n1	exhortation	exhortation	0
to	to	p-acp	to	to	0
repentance	repentance	n1	repentance	repentance	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
Papist	Papist	njp	Papist	papist	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
erres	erres	vvz	erres	err	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
:	:	:	:	:	0
the	the	dt	the	the	0
reason	reason	n1	reason	reason	0
is	is	vbz	is	be	0
mani	mani	fw-la	mani	mani	0
∣	∣	sy	∣	∣	0
fest	fest	n1	fist	fist	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
ground	ground	n1	ground	ground	0
of	of	pp-f	of	of	0
exhortation	exhortation	n1	exhortation	exhortation	0
:	:	:	:	:	0
and	and	cc	and	and	0
if	if	cs	if	if	0
the	the	dt	the	the	0
doctrine	doctrine	n1	doctrine	doctrine	0
be	be	vbb	be	be	0
vnsound	vnsound	j	unsound	unsound	0
,	,	,	,	,	0
how	how	q-crq	how	how	0
can	can	vmb	can	can	0
the	the	dt	the	the	0
exhortati	exhortati	n1	exhortati	exhortati	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
,	,	,	,	,	0
be	be	vbb	be	be	0
any	any	d	any	any	0
better	better	av-jc	better	better	0
.	.	.	.	.	1
Let	Let	vvb	Let	let	0
vs	vs	pno12	us	we	0
therefore	therefore	av	therefore	therefore	0
leaue	leaue	vvi	leave	leave	0
these	these	d	these	these	0
muddic	muddic	j	muddic	muddic	0
puddles	puddles	n2	puddles	puddle	0
,	,	,	,	,	0
and	and	cc	and	and	0
fet	fet	vvi	fetched	fetch	0
our	our	po12	our	our	0
water	water	n1	water	water	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
fountaine	fountaine	n1	fountain	fountain	0
:	:	:	:	:	0
the	the	dt	the	the	0
water	water	n1	water	water	0
of	of	pp-f	of	of	0
life	life	n1	life	life	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
fountaine	fountaine	n1	fountain	fountain	0
of	of	pp-f	of	of	0
life	life	n1	life	life	0
,	,	,	,	,	0
I	I	pns11	I	i	0
mean	mean	vvb	mean	mean	0
the	the	dt	the	the	0
doctrine	doctrine	n1	doctrine	doctrine	0
of	of	pp-f	of	of	0
faith	faith	n1	faith	faith	0
,	,	,	,	,	0
and	and	cc	and	and	0
repentance	repentance	n1	repentance	repentance	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
written	written	j-vvn	written	write	0
word	word	n1	word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
at	at	p-acp	at	at	0
such	such	d	such	such	0
mens	mens	ng2	men's	man	0
writings	writings	n2	writings	write	0
as	as	c-acp	as	as	0
are	are	vbr	are	be	0
grounded	grounded	vvn	grounded	ground	0
therevpon	therevpon	av	thereupon	thereupon	0
,	,	,	,	,	0
and	and	cc	and	and	0
agreeable	agreeable	j	agreeable	agreeable	0
thereunto	thereunto	av	thereunto	thereunto	0
.	.	.	.	.	1
Deering	Deering	np1	Deering	Deering	0
Grenham	Grenham	np1	Grenham	Grenham	0
.	.	.	.	.	1
Bradford	Bradford	np1	Bradford	Bradford	0
.	.	.	.	.	0
and	and	cc	and	and	0
many	many	d	many	many	0
other	other	n-jn	other	other	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
,	,	,	,	,	0
amongst	amongst	p-acp	among	among	0
those	those	d	those	those	0
many	many	d	many	many	0
instru	instru	fw-fr	instru	instru	0
∣	∣	sy	∣	∣	0
ments	ments	n2	ments	ment	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
haue	haue	vhb	have	have	0
laboured	laboured	vvn	laboured	labour	0
with	with	p-acp	with	with	0
profit	profit	n1	profit	profit	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
great	great	j	great	great	0
point	point	n1	point	point	0
of	of	pp-f	of	of	0
Re	Re	zz	Re	re	0
∣	∣	sy	∣	∣	0
ligion	ligion	n1	ligion	ligion	0
:	:	:	:	:	0
namely	namely	av	namely	namely	0
repentance	repentance	n1	repentance	repentance	0
,	,	,	,	,	0
drawing	drawing	vvg	drawing	draw	0
their	their	po32	their	their	0
doctrine	doctrine	n1	doctrine	doctrine	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
two	two	crd	two	two	0
brests	brests	n2	breasts	breast	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
2.	2.	crd	2.	2.	1
Testaments	Testaments	n2	Testaments	testament	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
booke	booke	n1	book	book	0
,	,	,	,	,	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
well	well	av	well	well	0
say	say	vvi	say	say	0
,	,	,	,	,	0
(	(	(	(	(	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
no	no	dx	no	no	0
more	more	av-dc	more	more	0
,	,	,	,	,	0
)	)	)	)	)	0
that	that	cst	that	that	0
this	this	d	this	this	0
man	man	n1	man	man	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
Maister	Maister	n1	Master	master	0
Perkins	Perkins	np1	Perkins	Perkins	0
,	,	,	,	,	0
de	de	fw-la	de	de	0
∣	∣	sy	∣	∣	0
serues	serues	zz	serues	serues	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
his	his	po31	his	his	0
place	place	n1	place	place	0
:	:	:	:	:	0
whose	whose	r-crq	whose	who	0
la	la	uh	la	la	0
∣	∣	sy	∣	∣	0
bours	bours	n1	bours	bours	0
,	,	,	,	,	0
whilst	whilst	cs	while	while	0
he	he	pns31	he	he	0
liued	liued	vvd	lived	live	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
yet	yet	av	yet	yet	0
li	li	wd	li	li	0
∣	∣	sy	∣	∣	0
uing	uing	zz	uing	uing	0
labours	labours	n2	labours	labour	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
they	they	pns32	they	they	0
deserue	deserue	vvb	deserve	deserve	0
,	,	,	,	,	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
rather	rather	av-c	rather	rather	0
others	others	ng2-jn	others	other	0
should	should	vmd	should	shall	0
proclame	proclame	vvi	proclaim	proclaim	0
,	,	,	,	,	0
then	then	cs	then	than	0
I	I	pns11	I	i	0
once	once	a-acp	once	once	0
name	name	n1	name	name	0
:	:	:	:	:	0
who	who	r-crq	who	who	0
professe	professe	vvb	profess	profess	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
many	many	d	many	many	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
may	may	vmb	may	may	0
truely	truely	av-j	truly	true	0
say	say	vvi	say	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
grace	grace	n1	grace	grace	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
&	&	cc	&	and	0
his	his	po31	his	his	0
good	good	j	good	good	0
meanes	meanes	n2	means	mean	0
principally	principally	av-jn	principally	principal	0
,	,	,	,	,	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
leaning	leaning	vvg	leaning	lean	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
glorious	glorious	j	glorious	glorious	0
mansion	mansion	n1	mansion	mansion	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
Christ	Christ	np1	Christ	Christ	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Haruest	Haruest	n1	Harvest	harvest	0
hath	hath	vhz	hath	have	0
