COnsidering	COnsidering	vvg	COnsidering	consider	0
incouraging	incouraging	vvg	encouraging	encourage	0
me	me	pno11	me	i	0
therein	therein	av	therein	therein	0
.	.	.	.	.	1
And	And	cc	And	and	0
moreouer	moreouer	av	moreover	moreover	0
also	also	av	also	also	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
iudge	iudge	vvi	judge	judge	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
hope	hope	n1	hope	hope	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Worke	Worke	n1	Work	work	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
perpetuall	perpetuall	j	perpetual	perpetual	0
benefit	benefit	n1	benefit	benefit	0
of	of	pp-f	of	of	0
Schooles	Schooles	n2	Schools	school	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
speedie	speedie	j	speedy	speedy	0
and	and	cc	and	and	0
certaine	certaine	j	certain	certain	0
attay	attay	n1	attai	attai	0
∣	∣	sy	∣	∣	0
ning	ning	n1	ning	ning	0
both	both	d	both	both	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
singular	singular	j	singular	singular	0
matter	matter	n1	matter	matter	0
and	and	cc	and	and	0
la	la	fw-fr	la	la	0
∣	∣	sy	∣	∣	0
tine	tine	n1	tine	tine	0
contained	contained	vvn	contained	contain	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
booke	booke	n1	book	book	0
of	of	pp-f	of	of	0
Offices	Offices	n2	Offices	office	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
thus	thus	av	thus	thus	0
farre	farre	av-j	far	far	0
proceeded	proceeded	vvn	proceeded	proceed	0
in	in	p-acp	in	in	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
the	the	dt	the	the	0
book	book	n1	book	book	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
I	I	pns11	I	i	0
cannot	cannot	vmbx	cannot	can	0
but	but	p-acp	but	but	0
admire	admire	vvi	admire	admire	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
high	high	j	high	high	0
commendations	commendations	n2	commendations	commendation	0
giuen	giuen	vvn	given	give	0
vnto	vnto	p-acp	unto	unto	0
it	it	pn31	it	it	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
learned	learned	j	learned	learned	0
:	:	:	:	:	0
who	who	r-crq	who	who	0
preferre	preferre	vvb	prefer	prefer	0
it	it	pn31	it	it	0
before	before	p-acp	before	before	0
all	all	d	all	all	0
others	others	n2-jn	others	other	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
kind	kind	n1	kind	kind	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
haue	haue	vhb	have	have	0
beene	beene	vbn	been	be	0
written	written	vvn	written	write	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
light	light	n1	light	light	0
of	of	pp-f	of	of	0
nature	nature	n1	nature	nature	0
alone	alone	av-j	alone	alone	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
doth	doth	vdz	does	do	0
so	so	av	so	so	0
diuinely	diuinely	av-jn	divinely	divine	0
point	point	vvi	point	point	0
out	out	av	out	out	0
the	the	dt	the	the	0
true	true	j	true	true	0
pathway	pathway	n1	pathway	pathway	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
vertue	vertue	n1	virtue	virtue	0
,	,	,	,	,	0
and	and	cc	and	and	0
guide	guide	vvi	guide	guide	0
vnto	vnto	p-acp	unto	unto	0
a	a	dt	a	a	0
right	right	j-jn	right	right	0
course	course	n1	course	course	0
of	of	pp-f	of	of	0
life	life	n1	life	life	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
had	had	vhd	had	have	0
receiued	receiued	vvn	received	receive	0
direction	direction	n1	direction	direction	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
sa	sa	uh	sa	sa	0
∣	∣	sy	∣	∣	0
cred	cred	j	cred	cred	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
themselues	themselues	px32	themselves	themselves	0
.	.	.	.	.	1
So	So	av	So	so	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
i	i	pns11	i	i	0
graced	graced	vvd	graced	grace	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
mirror	mirror	n1	mirror	mirror	0
of	of	pp-f	of	of	0
wisedome	wisedome	n1	wisdom	wisdom	0
,	,	,	,	,	0
a	a	av	a	a	0
for	for	c-acp	for	for	0
∣	∣	sy	∣	∣	0
tresse	tresse	n1	tress	tress	0
of	of	pp-f	of	of	0
Iustice	Iustice	n1	Justice	justice	0
,	,	,	,	,	0
the	the	dt	the	the	0
teacher	teacher	n1	teacher	teacher	0
of	of	pp-f	of	of	0
valour	valour	n1	valour	valour	0
,	,	,	,	,	0
a	a	dt	a	a	0
schoole	schoole	n1	school	school	0
of	of	pp-f	of	of	0
temperance	temperance	n1	temperance	temperance	0
,	,	,	,	,	0
the	the	dt	the	the	0
iewell	iewell	n1	jewel	jewel	0
of	of	pp-f	of	of	0
cō	cō	fw-mi	cō	cō	0
∣	∣	sy	∣	∣	0
linesse	linesse	n1	linesse	linesse	0
,	,	,	,	,	0
containing	containing	vvg	containing	contain	0
in	in	p-acp	in	in	0
so	so	av	so	so	0
fewe	fewe	d	few	few	0
leaues	leaues	n2	leaves	leaf	0
,	,	,	,	,	0
so	so	av	so	so	0
many	many	d	many	many	0
excellent	excellent	j	excellent	excellent	0
instructions	instructions	n2	instructions	instruction	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
no	no	dx	no	no	0
other	other	j-jn	other	other	0
the	the	dt	the	the	0
like	like	av-j	like	like	0
.	.	.	.	.	1
Whence	Whence	q-crq	Whence	whence	0
,	,	,	,	,	0
Erasmus	Erasmus	np1	Erasmus	Erasmus	0
wonders	wonders	vvz	wonders	wonder	0
tha	tha	zz	tha	tha	0
a	a	dt	a	a	0
heathen	heathen	j-jn	heathen	heathen	0
man	man	n1	man	man	0
should	should	vmd	should	shall	0
write	write	vvi	write	write	0
so	so	av	so	so	0
much	much	av-d	much	much	0
to	to	p-acp	to	to	0
heathens	heathens	n2-jn	heathens	heathen	0
;	;	;	;	;	0
admireth	admireth	vvz	admireth	admire	0
the	the	dt	the	the	0
equitie	equitie	n1	equity	equity	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
,	,	,	,	,	0
ho	ho	uh	ho	ho	0
∣	∣	sy	∣	∣	0
linesse	linesse	n1	linesse	linesse	0
,	,	,	,	,	0
veritie	veritie	n1	verity	verity	0
,	,	,	,	,	0
sinceritie	sinceritie	n1	sincerity	sincerity	0
,	,	,	,	,	0
agreement	agreement	n1	agreement	agreement	0
of	of	pp-f	of	of	0
euerie	euerie	d	every	every	0
part	part	n1	part	part	0
with	with	p-acp	with	with	0
right	right	j-jn	right	right	0
nature	nature	n1	nature	nature	0
&	&	cc	&	and	0
amongst	amongst	p-acp	among	among	0
themselues	themselues	px32	themselves	themselves	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
also	also	av	also	also	0
the	the	dt	the	the	0
conscience	conscience	n1	conscience	conscience	0
he	he	pns31	he	he	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
quireth	quireth	vvz	quireth	quire	0
especially	especially	av-j	especially	especial	0
in	in	p-acp	in	in	0
gouernours	gouernours	n2	governors	governor	0
,	,	,	,	,	0
the	the	dt	the	the	0
amiable	amiable	j	amiable	amiable	0
beautie	beautie	n1	beauty	beauty	0
of	of	pp-f	of	of	0
vertue	vertue	n1	virtue	virtue	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
set	set	vvd	set	set	0
∣	∣	sy	∣	∣	0
teth	teth	vvz	teth	t	0
before	before	a-acp	before	before	0
the	the	dt	the	the	0
faces	faces	n2	faces	face	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
.	.	.	.	.	1
Yea	Yea	uh	Yea	yea	0
,	,	,	,	,	0
he	he	pns31	he	he	0
think	think	vvb	think	think	0
∣	∣	sy	∣	∣	0
eth	eth	zz	eth	eth	0
it	it	zz	it	it	0
strange	strange	j	strange	strange	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
should	should	vmd	should	shall	0
write	write	vvi	write	write	0
so	so	av	so	so	0
reli	reli	j	reli	reli	0
∣	∣	sy	∣	∣	0
giously	giously	av-j	giously	gious	0
and	and	cc	and	and	0
so	so	av	so	so	0
like	like	av-j	like	like	0
a	a	dt	a	a	0
Diuine	Diuine	j-jn	Divine	divine	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
helping	helping	vvg	helping	help	0
and	and	cc	and	and	0
releuing	releuing	vvg	releuing	releue	0
one	one	pi	one	one	0
another	another	j-jn	another	another	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
procuring	procuring	vvg	procuring	procure	0
and	and	cc	and	and	0
maintaining	maintaining	vvg	maintaining	maintain	0
friendship	friendship	n1	friendship	friendship	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
tempt	tempt	vvb	tempt	tempt	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
vanities	vanities	n2	vanities	vanity	0
which	which	r-crq	which	which	0
the	the	av	the	then	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
mon	mon	fw-fr	mon	mon	0
sort	sort	vvi	sort	sort	0
of	of	pp-f	of	of	0
Christians	Christians	np1	Christians	Christians	0
doe	doe	vdb	do	do	0
so	so	av	so	so	0
doate	doate	vvi	dote	dote	0
af	af	pp-f	of	of	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
.	.	.	.	.	1
And	And	cc	And	and	0
finally	finally	av-j	finally	final	0
iudgeth	iudgeth	vvz	judgeth	judge	0
it	it	pn31	it	it	0
most	most	av-ds	most	most	0
wor	wor	zz	wor	wor	0
∣	∣	sy	∣	∣	0
thie	thie	j-jn	thie	thie	0
and	and	cc	and	and	0
meet	meet	j	meet	meet	0
for	for	p-acp	for	for	0
schoole-masters	schoole-masters	n2	schoolmasters	schoolmaster	0
to	to	pc-acp	to	to	0
teach	teach	vvi	teach	teach	0
,	,	,	,	,	0
and	and	cc	and	and	0
scholars	scholars	n2	scholars	scholar	0
to	to	pc-acp	to	to	0
learne	learne	vvi	learn	learn	0
;	;	;	;	;	0
and	and	cc	and	and	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
for	for	p-acp	for	for	0
all	all	d	all	all	0
young	young	j	young	young	0
men	men	n2	men	man	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
euen	euen	av	even	even	0
olde	olde	j	old	old	0
men	men	n2	men	man	0
themselues	themselues	px32	themselves	themselves	0
againe	againe	av	again	again	0
and	and	cc	and	and	0
againe	againe	av	again	again	0
both	both	av-d	both	both	0
to	to	pc-acp	to	to	0
vse	vse	vvi	use	use	0
and	and	cc	and	and	0
peruse	peruse	vvi	peruse	peruse	0
.	.	.	.	.	1
Inregard	Inregard	np1	Inregard	Inregard	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
so	so	av	so	so	0
many	many	d	many	many	0
learned	learned	j	learned	learned	0
men	men	n2	men	man	0
haue	haue	vhb	have	have	0
not	not	xx	not	not	0
disdained	disdained	vvn	disdained	disdain	0
to	to	pc-acp	to	to	0
beare	beare	vvi	bear	bear	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
bosome	bosome	n1	bosom	bosom	0
,	,	,	,	,	0
lay	lay	vvb	lay	lay	0
it	it	pn31	it	it	0
vnder	vnder	p-acp	under	under	0
their	their	po32	their	their	0
pillows	pillows	n2	pillows	pillow	0
,	,	,	,	,	0
make	make	vvb	make	make	0
it	it	pn31	it	it	0
their	their	po32	their	their	0
companion	companion	n1	companion	companion	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
way	way	n1	way	way	0
soeuer	soeuer	av	soever	soever	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
gone	gone	vvn	gone	go	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
done	done	vdn	done	do	0
heerein	heerein	av	herein	herein	0
,	,	,	,	,	0
that	that	cst	that	that	0
all	all	d	all	all	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
truely	truely	av-j	truly	true	0
studious	studious	j	studious	studious	0
of	of	pp-f	of	of	0
good	good	j	good	good	0
learning	learning	n1	learning	learning	0
,	,	,	,	,	0
though	though	cs	though	though	0
children	children	n2	children	child	0
in	in	p-acp	in	in	0
yeares	yeares	n2	years	year	0
,	,	,	,	,	0
may	may	vmb	may	may	0
more	more	av-dc	more	more	0
ea	ea	fw-la	ea	ea	0
∣	∣	sy	∣	∣	0
silie	silie	j	silie	silly	0
beholde	beholde	vvi	behold	behold	0
and	and	cc	and	and	0
bee	bee	vbi	be	be	0
more	more	av-dc	more	more	0
fully	fully	av-j	fully	full	0
parta	parta	fw-la	parta	parta	0
∣	∣	sy	∣	∣	0
kers	kers	n1	kers	kers	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
rich	rich	j	rich	rich	0
treasures	treasures	n2	treasures	treasure	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
Learned	Learned	j	Learned	learned	0
haue	haue	vhb	have	have	0
had	had	vhn	had	have	0
this	this	d	this	this	0
Worke	Worke	n1	Work	work	0
in	in	p-acp	in	in	0
so	so	av	so	so	0
high	high	j	high	high	0
estimation	estimation	n1	estimation	estimation	0
,	,	,	,	,	0
I	I	pns11	I	i	0
referre	referre	vvb	refer	refer	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
truely	truely	av-j	truly	true	0
learned	learned	vvn	learned	learn	0
to	to	pc-acp	to	to	0
iudge	iudge	vvi	judge	judge	0
,	,	,	,	,	0
and	and	cc	and	and	0
chiefly	chiefly	av-jn	chiefly	chief	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
selfe	selfe	n1	self	self	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
better	better	jc	better	better	0
acquainted	acquainted	vvn	acquainted	acquaint	0
with	with	p-acp	with	with	0
my	my	po11	my	my	0
indeuours	indeuours	n2	endeavours	endeavour	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
my	my	po11	my	my	0
self	self	n1	self	self	0
,	,	,	,	,	0
my	my	po11	my	my	0
hope	hope	n1	hope	hope	0
is	is	vbz	is	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
whereas	whereas	cs	whereas	whereas	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
formerly	formerly	av-j	formerly	former	0
seemed	seemed	vvd	seemed	seem	0
to	to	p-acp	to	to	0
sundrie	sundrie	j	sundry	sundry	0
so	so	av	so	so	0
obscure	obscure	j	obscure	obscure	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
read	read	vvn	read	read	0
with	with	p-acp	with	with	0
very	very	av	very	very	0
little	little	j	little	little	0
fruit	fruit	n1	fruit	fruit	0
or	or	cc	or	or	0
delight	delight	n1	delight	delight	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
not	not	xx	not	not	0
vnderstood	vnderstood	vvn	understood	understand	0
it	it	pn31	it	it	0
;	;	;	;	;	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
now	now	av	now	now	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
first	first	ord	first	first	0
viewe	viewe	n1	view	view	0
,	,	,	,	,	0
