NOble	NOble	j	NOble	noble	0
,	,	,	,	,	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
indeuour	indeuour	vvi	endeavour	endeavour	0
to	to	pc-acp	to	to	0
comfort	comfort	vvi	comfort	comfort	0
you	you	pn22	you	you	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
after-ioyes	after-ioyes	n2	after-ioyes	after-ioye	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
mortalitie	mortalitie	n1	mortality	mortality	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
stay	stay	vvi	stay	stay	0
your	your	po22	your	your	0
griefe	griefe	n1	grief	grief	0
,	,	,	,	,	0
and	and	cc	and	and	0
teares	teares	n2	tears	tear	0
,	,	,	,	,	0
you	you	pn22	you	you	0
being	being	vbg	being	be	0
wise	wise	j	wise	wise	0
,	,	,	,	,	0
and	and	cc	and	and	0
knowing	knowing	vvg	knowing	know	0
that	that	cst	that	that	0
our	our	po12	our	our	0
chiefe	chiefe	j-jn	chief	chief	0
dependancy	dependancy	n1	dependency	dependency	0
must	must	vmb	must	must	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
mortall	mortall	j-jn	mortal	mortal	0
men	men	n2	men	man	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
life	life	n1	life	life	0
and	and	cc	and	and	0
meanes	meanes	n2	means	mean	0
of	of	pp-f	of	of	0
life	life	n1	life	life	0
is	is	vbz	is	be	0
but	but	p-acp	but	but	0
transitory	transitory	j	transitory	transitory	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
we	we	pns12	we	we	0
our	our	po12	our	our	0
selues	selues	n2	selves	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
things	things	n2	things	thing	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
possesse	possesse	vvb	possess	possess	0
be	be	vbi	be	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
must	must	vmb	must	must	0
put	put	vvi	put	put	0
our	our	po12	our	our	0
trust	trust	n1	trust	trust	0
and	and	cc	and	and	0
confidence	confidence	n1	confidence	confidence	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Jm	Jm	crd	Jm	jm	0
∣	∣	sy	∣	∣	0
mortall	mortall	j-jn	mortal	mortal	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
Christ	Christ	np1	Christ	Christ	0
his	his	po31	his	his	0
Sonne	Sonne	n1	Son	son	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
wiper	wiper	n1	wiper	wiper	0
away	away	av	away	away	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
teares	teares	n2	tears	tear	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
true	true	j	true	true	0
and	and	cc	and	and	0
euerlasting	euerlasting	j	everlasting	everlasting	0
Husband	Husband	n1	Husband	husband	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Spouse	Spouse	n1	Spouse	spouse	0
,	,	,	,	,	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
by	by	p-acp	by	by	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
sequence	sequence	n1	sequence	sequence	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
,	,	,	,	,	0
a	a	dt	a	a	0
Vertuous	Vertuous	j	Virtuous	virtuous	0
and	and	cc	and	and	0
Religious	Religious	j	Religious	religious	0
Duchesse	Duchesse	n1	Duchess	duchess	0
:	:	:	:	:	0
who	who	r-crq	who	who	0
by	by	p-acp	by	by	0
place	place	n1	place	place	0
,	,	,	,	,	0
person	person	n1	person	person	0
,	,	,	,	,	0
and	and	cc	and	and	0
parts	parts	n2	parts	part	0
,	,	,	,	,	0
deserues	deserues	vvz	deserves	deserve	0
the	the	dt	the	the	0
Antiquitie	Antiquitie	n1	Antiquity	antiquity	0
and	and	cc	and	and	0
preheminence	preheminence	n1	pre-eminence	pre-eminence	0
of	of	pp-f	of	of	0
many	many	d	many	many	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
may	may	vmb	may	may	0
stirre	stirre	vvi	stir	stir	0
vp	vp	a-acp	up	up	0
some	some	d	some	some	0
comfort	comfort	n1	comfort	comfort	0
in	in	p-acp	in	in	0
you	you	pn22	you	you	0
.	.	.	.	.	1
The	The	dt	The	the	0
sympathie	sympathie	n1	sympathy	sympathy	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
noble	noble	j	noble	noble	0
death	death	n1	death	death	0
and	and	cc	and	and	0
your	your	po22	your	your	0
tender	tender	j	tender	tender	0
heart-grieuing	heart-grieuing	j	heart-grieuing	heart-grieuing	0
,	,	,	,	,	0
moues	moues	vvz	moves	move	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
condole	condole	vvi	condole	condole	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
partaker	partaker	n1	partaker	partaker	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
both	both	d	both	both	0
in	in	p-acp	in	in	0
heart	heart	n1	heart	heart	0
and	and	cc	and	and	0
Pen	Pen	n1	Pen	pen	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
so	so	av	so	so	0
high	high	j	high	high	0
and	and	cc	and	and	0
iust	iust	j	just	just	0
a	a	dt	a	a	0
Steward	Steward	n1	Steward	steward	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
and	and	cc	and	and	0
King	King	n1	King	king	0
;	;	;	;	;	0
who	who	r-crq	who	who	0
as	as	c-acp	as	as	0
here	here	av	here	here	0
,	,	,	,	,	0
so	so	av	so	so	0
in	in	p-acp	in	in	0
Heauen	Heauen	n1	Heaven	heaven	0
,	,	,	,	,	0
Did	Did	vdd	Did	do	0
enter	enter	vvi	enter	enter	0
into	into	p-acp	into	into	0
his	his	po31	his	his	0
Masters	Masters	ng1	Master's	master	0
Ioy	Ioy	n1	Joy	joy	0
;	;	;	;	;	0
the	the	dt	the	the	0
want	want	n1	want	want	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
Ioy	Ioy	n1	Joy	joy	0
in	in	p-acp	in	in	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
should	should	vmd	should	shall	0
make	make	vvi	make	make	0
vs	vs	pno12	us	we	0
more	more	dc	more	more	0
mourne	mourne	n1	mourn	morn	0
,	,	,	,	,	0
then	then	cs	then	than	0
his	his	po31	his	his	0
present	present	j	present	present	0
death	death	n1	death	death	0
,	,	,	,	,	0
since	since	c-acp	since	since	0
death	death	n1	death	death	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
debt	debt	n1	debt	debt	0
which	which	r-crq	which	which	0
of	of	pp-f	of	of	0
necessitie	necessitie	n1	necessity	necessity	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
paid	paid	vvn	paid	pay	0
,	,	,	,	,	0
and	and	cc	and	and	0
necessitie	necessitie	n1	necessity	necessity	0
hath	hath	vhz	hath	have	0
no	no	dx	no	no	0
law	law	n1	law	law	0
to	to	pc-acp	to	to	0
relieue	relieue	vvi	relieve	relieve	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
by	by	p-acp	by	by	0
too	too	av	too	too	0
much	much	d	much	much	0
griefe	griefe	n1	grief	grief	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
wisely	wisely	av-j	wisely	wise	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
necessitie	necessitie	n1	necessity	necessity	0
a	a	dt	a	a	0
Vertue	Vertue	n1	Virtue	virtue	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
holy	holy	j	holy	holy	0
contentation	contentation	n1	contentation	contentation	0
of	of	pp-f	of	of	0
Gods	Gods	n2	Gods	god	0
will	will	vmb	will	will	0
:	:	:	:	:	0
Let	Let	vvb	Let	let	0
this	this	d	this	this	0
suffice	suffice	vvi	suffice	suffice	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
content	content	vvi	content	content	0
you	you	pn22	you	you	0
with	with	p-acp	with	with	0
pati	pati	n1	patience	patience	0
∣	∣	sy	∣	∣	0
ence	ence	av	ence	ence	0
as	as	c-acp	as	as	0
Iob	Iob	np1	Iob	Job	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
Hearse	Hearse	n1	Hearse	hearse	0
,	,	,	,	,	0
rehearse	rehearse	vvb	rehearse	rehearse	0
not	not	xx	not	not	0
your	your	po22	your	your	0
griefes	griefes	n2	griefs	grief	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
as	as	c-acp	as	as	0
gracious	gracious	j	gracious	gracious	0
Francis	Francis	np1	Francis	Francis	0
,	,	,	,	,	0
infranchise	infranchise	vvb	infranchise	infranchise	0
your	your	po22	your	your	0
selfe	selfe	n1	self	self	0
with	with	p-acp	with	with	0
truest	truest	js	truest	true	0
comforts	comforts	n2	comforts	comfort	0
,	,	,	,	,	0
and	and	cc	and	and	0
let	let	vvb	let	let	0
Honour	Honour	n1	Honour	honour	0
be	be	vbi	be	be	0
ho	ho	zz	ho	ho	0
∣	∣	sy	∣	∣	0
nourably	nourably	av-j	nourably	nourable	0
solemnized	solemnized	vvn	solemnized	solemnize	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Rebecca	Rebecca	np1	Rebecca	Rebecca	0
did	did	vdd	did	do	0
good	good	j	good	good	0
Isaack	Isaack	np1	Isaack	Isaac	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
J	J	pns11	J	i	0
doubt	doubt	vvb	doubt	doubt	0
not	not	xx	not	not	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
large	large	j	large	large	0
and	and	cc	and	and	0
liberall	liberall	j	liberal	liberal	0
loue	loue	n1	love	love	0
therein	therein	av	therein	therein	0
,	,	,	,	,	0
since	since	c-acp	since	since	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
conceiue	conceiue	vvi	conceive	conceive	0
another	another	j-jn	another	another	0
comfort	comfort	n1	comfort	comfort	0
infolded	infolded	vvd	enfolded	enfold	0
within	within	p-acp	within	within	0
your	your	po22	your	your	0
sorrowes	sorrowes	n2	sorrows	sorrow	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
noble	noble	j	noble	noble	0
and	and	cc	and	and	0
worthy	worthy	j	worthy	worthy	0
assembly	assembly	n1	assembly	assembly	0
of	of	pp-f	of	of	0
Parlia	Parlia	np1	Parlia	Parlia	0
∣	∣	sy	∣	∣	0
ment	ment	fw-la	ment	ment	0
,	,	,	,	,	0
that	that	cst	that	that	0
attendeth	attendeth	vvz	attends	attend	0
their	their	po32	their	their	0
loues	loues	n2	loves	love	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Funerall	Funerall	n1	Funeral	funeral	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
intended	intended	vvd	intended	intend	0
his	his	po31	his	his	0
loue	loue	n1	love	love	0
,	,	,	,	,	0
if	if	cs	if	if	0
God	God	np1	God	God	0
had	had	vhd	had	have	0
so	so	av	so	so	0
appointed	appointed	vvn	appointed	appoint	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Parliament	Parliament	n1	Parliament	parliament	0
.	.	.	.	.	1
J	J	pns11	J	i	0
haue	haue	vhb	have	have	0
writ	writ	vvn	writ	write	0
this	this	d	this	this	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
promise	promise	n1	promise	promise	0
made	made	vvd	made	make	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Grace	Grace	n1	Grace	grace	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
worthy	worthy	j	worthy	worthy	0
friend	friend	n1	friend	friend	0
of	of	pp-f	of	of	0
mine	mine	png11	mine	i	0
,	,	,	,	,	0
not	not	xx	not	not	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
profes	profes	vvi	profess	profess	0
∣	∣	sy	∣	∣	0
sed	sed	zz	sed	sed	0
Poet	Poet	n1	Poet	poet	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
confessed	confessed	j-vvn	confessed	confess	0
seruant	seruant	n1	servant	servant	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
loue	loue	n1	love	love	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
picke	picke	vvb	pick	pick	0
not	not	xx	not	not	0
my	my	po11	my	my	0
Conceits	Conceits	n2	Conceits	conceit	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
fruit	fruit	n1	fruit	fruit	0
of	of	pp-f	of	of	0
other	other	j-jn	other	other	0
mens	mens	ng2	men's	man	0
labours	labours	n2	labours	labour	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
Funerall	Funerall	n1	Funeral	funeral	0
Elegies	Elegies	n2	Elegies	elegy	0
,	,	,	,	,	0
and	and	cc	and	and	0
get	get	vvi	get	get	0
the	the	dt	the	the	0
start	start	n1	start	start	0
of	of	pp-f	of	of	0
presentation	presentation	n1	presentation	presentation	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Highnesse	Highnesse	n1	Highness	highness	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
worlds	worlds	ng1	world's	world	0
view	view	n1	view	view	0
:	:	:	:	:	0
yet	yet	av	yet	yet	0
not	not	xx	not	not	0
a	a	dt	a	a	0
better	better	jc	better	better	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
presentation	presentation	n1	presentation	presentation	0
of	of	pp-f	of	of	0
sincere	sincere	j	sincere	sincere	0
loue	loue	n1	love	love	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Noble	Noble	j	Noble	noble	0
Duke	Duke	n1	Duke	duke	0
departed	departed	vvd	departed	depart	0
,	,	,	,	,	0
and	and	cc	and	and	0
your	your	po22	your	your	0
liuing	liuing	j-vvg	living	live	0
Graces	Graces	n2	Graces	grace	0
,	,	,	,	,	0
then	then	cs	then	than	0
I	I	pns11	I	i	0
by	by	p-acp	by	by	0
these	these	d	these	these	0
few	few	d	few	few	0
lines	lines	n2	lines	line	0
hereafter	hereafter	av	hereafter	hereafter	0
shall	shall	vmb	shall	shall	0
expresse	expresse	vvi	express	express	0
vnto	vnto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
If	If	cs	If	if	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
Art	Art	n1	Art	art	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
in	in	p-acp	in	in	0
heart	heart	n1	heart	heart	0
.	.	.	.	.	1
Thus	Thus	av	Thus	thus	0
crauing	crauing	vvg	craving	crave	0
your	your	po22	your	your	0
pardon	pardon	n1	pardon	pardon	0
and	and	cc	and	and	0
acceptance	acceptance	n1	acceptance	acceptance	0
:	:	:	:	:	1
