MAY	MAY	vmb	MAY	may	0
the	the	dt	the	the	0
publishing	publishing	vvg	publishing	publish	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
at	at	p-acp	at	at	0
mine	mine	po11	mine	my	0
owne	owne	d	own	own	0
discretion	discretion	n1	discretion	discretion	0
.	.	.	.	.	1
Which	Which	r-crq	Which	which	0
notwith	notwith	av	notwith	notwith	0
∣	∣	sy	∣	∣	0
standing	standing	vvg	standing	stand	0
(	(	(	(	(	0
by	by	p-acp	by	by	0
occasion	occasion	n1	occasion	occasion	0
)	)	)	)	)	0
I	I	pns11	I	i	0
thought	thought	vvd	thought	think	0
not	not	xx	not	not	0
so	so	av	so	so	0
good	good	j	good	good	0
,	,	,	,	,	0
thē	thē	pno32	them	they	0
presently	presently	av-j	presently	present	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
awaite	awaite	vvi	await	await	0
a	a	dt	a	a	0
farther	farther	jc	farther	far	0
opportu	opportu	fw-fr	opportu	opportu	0
∣	∣	sy	∣	∣	0
nity	nity	n1	nity	nity	0
which	which	q-crq	which	which	0
then	then	av	then	then	0
began	began	vvd	began	begin	0
to	to	pc-acp	to	to	0
offer	offer	vvi	offer	offer	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
vnto	vnto	p-acp	unto	unto	0
mee	mee	pno11	me	i	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
meane	meane	j	mean	mean	0
season	season	n1	season	season	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
pleased	pleased	vvn	pleased	please	0
God	God	np1	God	God	0
▪	▪	▪	▪	▪	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
him	him	pno31	him	he	0
of	of	pp-f	of	of	0
from	from	p-acp	from	from	0
his	his	po31	his	his	0
labours	labours	n2	labours	labour	0
and	and	cc	and	and	0
travells	travells	vvz	travels	travel	0
here	here	av	here	here	0
,	,	,	,	,	0
and	and	cc	and	and	0
thus	thus	av	thus	thus	0
otherwise	otherwise	av	otherwise	otherwise	0
to	to	pc-acp	to	to	0
furnish	furnish	vvi	furnish	furnish	0
the	the	dt	the	the	0
roome	roome	n1	room	room	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
which	which	r-crq	which	which	0
alteration	alteration	n1	alteration	alteration	0
,	,	,	,	,	0
besides	besides	p-acp	beside	beside	0
that	that	cst	that	that	0
no	no	dx	no	no	0
way	way	n1	way	way	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
any	any	d	any	any	0
cause	cause	n1	cause	cause	0
to	to	pc-acp	to	to	0
varie	varie	vvi	vary	vary	0
:	:	:	:	:	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
deny	deny	vvi	deny	deny	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
now	now	av	now	now	0
I	I	pns11	I	i	0
finde	finde	vvb	find	find	0
iuster	iuster	jc	juster	just	0
cause	cause	n1	cause	cause	0
so	so	av	so	so	0
to	to	pc-acp	to	to	0
proceed	proceed	vvi	proceed	proceed	0
,	,	,	,	,	0
then	then	cs	then	than	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
before	before	p-acp	before	before	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
present	present	j	present	present	0
matter	matter	n1	matter	matter	0
besides	besides	a-acp	beside	beside	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
very	very	av	very	very	0
plaine	plaine	j	plain	plain	0
,	,	,	,	,	0
that	that	cst	that	that	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
some	some	d	some	some	0
question	question	n1	question	question	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
:	:	:	:	:	0
&	&	cc	&	and	0
then	then	av	then	then	0
are	are	vbr	are	be	0
such	such	d	such	such	0
Treatise	Treatise	n1	Treatise	treatise	0
as	as	c-acp	as	as	0
are	are	vbr	are	be	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
bounden	bounden	vvn	bounden	bind	0
duty	duty	n1	duty	duty	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
waite	waite	vvb	wait	wait	0
the	the	pno32	thee	they	0
censure	censure	vvi	censure	censure	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
other	other	j-jn	other	other	0
approued	approued	j-vvn	approved	approve	0
iudg	iudg	n1	judge	judge	0
∣	∣	sy	∣	∣	0
ments	ments	n2	ments	ment	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	p-acp	to	to	0
whome	whome	ro-crq	whom	who	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
case	case	n1	case	case	0
it	it	pn31	it	it	0
doth	doth	vdz	does	do	0
apper	apper	vvi	appear	appear	0
∣	∣	sy	∣	∣	0
taine	taine	zz	taine	taine	0
.	.	.	.	.	1
Wherein	Wherein	c-crq	Wherein	wherein	0
it	it	pn31	it	it	0
having	having	vhg	having	have	0
hitherto	hitherto	av	hitherto	hitherto	0
orderly	orderly	av-j	orderly	orderly	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
ceeded	ceeded	vvd	ceeded	ceed	0
to	to	p-acp	to	to	0
that	that	cst	that	that	0
wherevnto	wherevnto	c-crq	whereunto	whereunto	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
come	come	vvn	come	come	0
already	already	av	already	already	0
,	,	,	,	,	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
meetest	meetest	js	meetest	meet	0
so	so	av	so	so	0
to	to	pc-acp	to	to	0
finish	finish	vvi	finish	finish	0
the	the	dt	the	the	0
course	course	n1	course	course	0
likewise	likewise	av	likewise	likewise	0
:	:	:	:	:	0
&	&	cc	&	and	0
so	so	av	so	so	0
actually	actually	av-j	actually	actual	0
to	to	pc-acp	to	to	0
acknowledge	acknowledge	vvi	acknowledge	acknowledge	0
,	,	,	,	,	0
that	that	cst	that	that	0
arising	arising	vvg	arising	arise	0
here	here	av	here	here	0
,	,	,	,	,	0
&	&	cc	&	and	0
hence	hence	av	hence	hence	0
proceeding	proceeding	vvg	proceeding	proceed	0
,	,	,	,	,	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
most	most	av-ds	most	most	0
to	to	pc-acp	to	to	0
submit	submit	vvi	submit	submit	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
vnto	vnto	p-acp	unto	unto	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
await	await	vvi	await	await	0
your	your	po22	your	your	0
Graces	Graces	ng1	Graces	grace	0
censure	censure	n1	censure	censure	0
.	.	.	.	.	1
It	It	pn31	It	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
also	also	av	also	also	0
,	,	,	,	,	0
that	that	cst	that	that	0
even	even	av	even	even	0
in	in	p-acp	in	in	0
godly	godly	j	godly	godly	0
pollicie	pollicie	n1	policy	policy	0
(	(	(	(	(	0
by	by	p-acp	by	by	0
our	our	po12	our	our	0
Superiors	Superiors	n2-jn	Superiors	superior	0
)	)	)	)	)	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
thought	thought	vvn	thought	think	0
meete	meete	j	meet	meet	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
some	some	d	some	some	0
farther	farther	jc	farther	far	0
order	order	n1	order	order	0
to	to	pc-acp	to	to	0
prevēt	prevēt	vvi	prevent	prevent	0
the	the	dt	the	the	0
evill	evill	j-jn	evil	evil	0
,	,	,	,	,	0
that	that	cst	that	that	0
so	so	av	so	so	0
free	free	j	free	free	0
a	a	dt	a	a	0
passage	passage	n1	passage	passage	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
other	other	j-jn	other	other	0
course	course	n1	course	course	0
may	may	vmb	may	may	0
seem	seem	vvi	seem	seem	0
to	to	p-acp	to	to	0
threa	threa	n1	threa	threa	0
¦	¦	sy	¦	¦	0
ten	ten	crd	ten	ten	0
:	:	:	:	:	0
&	&	cc	&	and	0
thē	thē	pno32	them	they	0
,	,	,	,	,	0
the	the	dt	the	the	0
better	better	jc	better	better	0
opportunity	opportunity	n1	opportunity	opportunity	0
that	that	cst	that	that	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
givē	givē	vvn	given	give	0
your	your	po22	your	your	0
G.	G.	np1	G.	G.	0
to	to	p-acp	to	to	0
such	such	d	such	such	0
purpose	purpose	n1	purpose	purpose	0
,	,	,	,	,	0
the	the	dt	the	the	0
lesse	lesse	av-dc	less	less	0
could	could	vmd	could	can	0
I	I	pns11	I	i	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
duty	duty	n1	duty	duty	0
or	or	cc	or	or	0
reasō	reasō	n1	reason	reason	0
haue	haue	vhb	have	have	0
turn'd	turn'd	vvn	turned	turn	0
aside	aside	av	aside	aside	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
other	other	n-jn	other	other	0
.	.	.	.	.	1
God	God	np1	God	God	0
long	long	av-j	long	long	0
preserue	preserue	vvi	preserve	preserve	0
your	your	po22	your	your	0
Grace	Grace	n1	Grace	grace	0
among	among	p-acp	among	among	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
glorie	glorie	n1	glory	glory	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
good	good	j	good	good	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
&	&	cc	&	and	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
owne	owne	d	own	own	0
comfort	comfort	n1	comfort	comfort	0
withall	withall	av	withal	withal	0
in	in	p-acp	in	in	0
him	him	pno31	him	he	0
.	.	.	.	.	1
Oxford	Oxford	np1	Oxford	Oxford	0
Iuly	Iuly	np1	Iuly	July	0
3.	3.	crd	3.	3.	0
1610.	1610.	crd	1610.	1610.	1
