AMong	AMong	p-acp	AMong	among	0
any	any	d	any	any	0
man	man	n1	man	man	0
)	)	)	)	)	0
in	in	p-acp	in	in	0
iudgement	iudgement	n1	judgement	judgement	0
.	.	.	.	.	1
The	The	dt	The	the	0
reasons	reasons	n2	reasons	reason	0
follow	follow	vvb	follow	follow	0
.	.	.	.	.	1
Him	Him	pno31	Him	he	0
that	that	cst	that	that	0
saith	saith	vvz	says	say	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
wicked	wicked	j	wicked	wicked	0
,	,	,	,	,	0
Thou	Thou	pns21	Thou	thou	0
art	art	vb2r	art	be	0
righteous	righteous	j	righteous	righteous	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
the	the	dt	the	the	0
people	people	n1	people	people	0
curse	curse	n1	curse	curse	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
multitudes	multitudes	n2	multitudes	multitude	0
shall	shall	vmb	shall	shall	0
abhorre	abhorre	vvi	abhor	abhor	0
him	him	pno31	him	he	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
rebuke	rebuke	vvb	rebuke	rebuke	0
him	him	pno31	him	he	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
pleasure	pleasure	n1	pleasure	pleasure	0
,	,	,	,	,	0
and	and	cc	and	and	0
vpon	vpon	p-acp	upon	upon	0
them	them	pno32	them	they	0
shall	shall	vmb	shall	shall	0
come	come	vvi	come	come	0
the	the	dt	the	the	0
blessing	blessing	n1	blessing	blessing	0
of	of	pp-f	of	of	0
euery	euery	d	every	every	0
goodman	goodman	n1	goodman	goodman	0
.	.	.	.	.	1
They	They	pns32	They	they	0
(	(	(	(	(	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
euery	euery	d	every	every	0
good	good	j	good	good	0
man	man	n1	man	man	0
)	)	)	)	)	0
shall	shall	vmb	shall	shall	0
kisse	kisse	vvi	kiss	kiss	0
the	the	dt	the	the	0
lippes	lippes	n2	lips	lip	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
that	that	cst	that	that	0
answereth	answereth	vvz	answereth	answer	0
vpright	vpright	av-j	upright	upright	0
words	words	n2	words	word	0
.	.	.	.	.	1
Prou.	Prou.	np1	Prou.	Prou.	0
ch	ch	vvn	changed	change	0
.	.	.	.	.	1
24	24	crd	24	24	0
ver	ver	fw-la	ver	ver	0
.	.	.	.	.	1
23.24.25.26	23.24.25.26	crd	23.24.25.26	23.24.25.26	0
.	.	.	.	.	1
The	The	dt	The	the	0
which	which	r-crq	which	which	0
Sentēces	Sentēces	n2	Sentences	sentence	0
do	do	vdb	do	do	0
briefly	briefly	av-j	briefly	brief	0
&	&	cc	&	and	0
very	very	av	very	very	0
pithily	pithily	av-j	pithily	pithy	0
giue	giue	vvi	give	give	0
to	to	p-acp	to	to	0
vn	vn	zz	vn	vn	0
∣	∣	sy	∣	∣	0
derstand	derstand	vvb	derstand	derstand	0
these	these	d	these	these	0
two	two	crd	two	two	0
things	things	n2	things	thing	0
:	:	:	:	:	0
first	first	ord	first	first	0
how	how	c-crq	how	how	0
great	great	j	great	great	0
vprightnes	vprightnes	n1	uprightness	uprightness	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
Princes	Princes	n2	Princes	prince	0
,	,	,	,	,	0
Iudges	Iudges	n2	Judges	judge	0
and	and	cc	and	and	0
Rulers	Rulers	n2	Rulers	ruler	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
end	end	n1	end	end	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
iudge	iudge	vvi	judge	judge	0
righteous	righteous	j	righteous	righteous	0
iudgement	iudgement	n1	judgement	judgement	0
:	:	:	:	:	0
secondly	secondly	ord	secondly	second	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
great	great	j	great	great	0
the	the	dt	the	the	0
bles	bles	n2	bles	ble	0
∣	∣	sy	∣	∣	0
sing	sing	vvb	sing	sing	0
is	is	vbz	is	be	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
sentence	sentence	n1	sentence	sentence	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
himself	himself	px31	himself	himself	0
,	,	,	,	,	0
doth	doth	vdz	does	do	0
belong	belong	vvi	belong	belong	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
such	such	d	such	such	0
;	;	;	;	;	0
namely	namely	av	namely	namely	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
ioy	ioy	n1	joy	joy	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
people	people	n1	people	people	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
people	people	n1	people	people	0
again	again	av	again	again	0
shal	shal	vmb	shall	shall	0
reuerence	reuerence	vvi	reverence	reverence	0
thē	thē	pno32	them	they	0
,	,	,	,	,	0
&	&	cc	&	and	0
that	that	cst	that	that	0
God	God	np1	God	God	0
wil	wil	vmb	will	will	0
heare	heare	vvi	hear	hear	0
their	their	po32	their	their	0
prayers	prayers	n2	prayers	prayer	0
for	for	p-acp	for	for	0
thē	thē	pno32	them	they	0
.	.	.	.	.	1
They	They	pns32	They	they	0
shew	shew	vvb	show	show	0
also	also	av	also	also	0
herewithal	herewithal	av	herewithal	herewithal	0
,	,	,	,	,	0
that	that	cst	that	that	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
contrarie	contrarie	n-jn	contrary	contrary	0
,	,	,	,	,	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
take	take	vvi	take	take	0
an	an	dt	and	a	0
vniust	vniust	j	unjust	unjust	0
course	course	n1	course	course	0
,	,	,	,	,	0
haue	haue	vhb	have	have	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
proch	proch	n1	proch	proch	0
and	and	cc	and	and	0
dishonour	dishonour	n1	dishonour	dishonour	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
vengeance	vengeance	n1	vengeance	vengeance	0
due	due	j-jn	due	due	0
vnto	vnto	p-acp	unto	unto	0
them	them	pno32	them	they	0
.	.	.	.	.	1
So	So	av	So	so	0
gratiously	gratiously	av-j	graciously	gracious	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
God	God	n1	God	god	0
of	of	pp-f	of	of	0
righteousnesse	righteousnesse	n1	righteousness	righteousness	0
inclined	inclined	vvn	inclined	incline	0
and	and	cc	and	and	0
bent	bent	vvn	bent	bend	0
toward	toward	p-acp	towards	towards	0
his	his	po31	his	his	0
righteous	righteous	j	righteous	righteous	0
seruants	seruants	n2	servants	servant	0
;	;	;	;	;	0
and	and	cc	and	and	0
so	so	av	so	so	0
wrathfully	wrathfully	av-j	wrathfully	wrathful	0
is	is	vbz	is	be	0
he	he	pns31	he	he	0
setled	setled	vvn	settled	settle	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
iudgement	iudgement	n1	judgement	judgement	0
and	and	cc	and	and	0
decree	decree	n1	decree	decree	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
leauing	leauing	vvg	leaving	leave	0
to	to	pc-acp	to	to	0
treate	treate	vvi	treat	treat	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
dutie	dutie	n1	duty	duty	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Magistrate	Magistrate	n1	Magistrate	magistrate	0
and	and	cc	and	and	0
Gouernour	Gouernour	n1	Governor	governor	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
the	the	dt	the	the	0
present	present	j	present	present	0
purpose	purpose	n1	purpose	purpose	0
:	:	:	:	:	0
may	may	vmb	may	may	0
it	it	pn31	it	it	0
please	please	vvi	please	please	0
your	your	po22	your	your	0
Honour	Honour	n1	Honour	honour	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
giue	giue	vvi	give	give	0
one	one	crd	one	one	0
poore	poore	j	poor	poor	0
Minister	Minister	n1	Minister	minister	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
word	word	n1	word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
name	name	n1	name	name	0
of	of	pp-f	of	of	0
manie	manie	d	many	many	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
grace	grace	n1	grace	grace	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
haue	haue	vhb	have	have	0
care	care	n1	care	care	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
own	own	d	own	own	0
bounden	bounden	vvn	bounden	bind	0
dutie	dutie	n1	duty	duty	0
;	;	;	;	;	0
your	your	po22	your	your	0
fauorable	fauorable	j	favourable	favourable	0
good	good	j	good	good	0
leaue	leaue	n1	leave	leave	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
regarde	regarde	n1	regard	regard	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
premises	premises	n2	premises	premise	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
testifie	testifie	vvi	testify	testify	0
that	that	d	that	that	0
great	great	j	great	great	0
ioy	ioy	n1	joy	joy	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
haue	haue	vhb	have	have	0
by	by	p-acp	by	by	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	d	that	that	0
reuerend	reuerend	j-jn	reverend	reverend	0
estimation	estimation	n1	estimation	estimation	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
haue	haue	vhb	have	have	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
harty	harty	j	hearty	hearty	0
desire	desire	n1	desire	desire	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
increase	increase	n1	increase	increase	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
best	best	js	best	best	0
graces	graces	n2	graces	grace	0
and	and	cc	and	and	0
blessings	blessings	n2	blessings	blessing	0
vpon	vpon	p-acp	upon	upon	0
you	you	pn22	you	you	0
,	,	,	,	,	0
&	&	cc	&	and	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
good	good	j	good	good	0
Gouernours	Gouernours	n2	Governors	governor	0
vnder	vnder	p-acp	under	under	0
her	her	po31	her	her	0
Highnesse	Highnesse	n1	Highness	highness	0
;	;	;	;	;	0
because	because	c-acp	because	because	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
care	care	n1	care	care	0
of	of	pp-f	of	of	0
vprightnesse	vprightnesse	n1	uprightness	uprightness	0
of	of	pp-f	of	of	0
iudgement	iudgement	n1	judgement	judgement	0
,	,	,	,	,	0
wherewith	wherewith	c-crq	wherewith	wherewith	0
God	God	np1	God	God	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
mercie	mercie	n1	mercy	mercy	0
hath	hath	vhz	hath	have	0
honoured	honoured	vvn	honoured	honour	0
and	and	cc	and	and	0
graced	graced	vvn	graced	grace	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
sight	sight	n1	sighed	sight	0
of	of	pp-f	of	of	0
vs	vs	pno12	us	we	0
all	all	d	all	all	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
sensible	sensible	j	sensible	sensible	0
and	and	cc	and	and	0
publike	publike	j	public	public	0
benefite	benefite	n1	benefit	benefit	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
:	:	:	:	:	0
seeing	seeing	vvg	seeing	see	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
euident	euident	j	evident	evident	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
sentences	sentences	n2	sentences	sentence	0
before	before	a-acp	before	before	0
rehearsed	rehearsed	vvn	rehearsed	rehearse	0
)	)	)	)	)	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
will	will	n1	will	will	0
and	and	cc	and	and	0
pleasure	pleasure	n1	pleasure	pleasure	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
of	of	pp-f	of	of	0
dutie	dutie	n1	duty	duty	0
should	should	vmd	should	shall	0
so	so	av	so	so	0
do	do	vdi	do	do	0
.	.	.	.	.	1
And	And	cc	And	and	0
the	the	dt	the	the	0
rather	rather	av-c	rather	rather	0
also	also	av	also	also	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
we	we	pns12	we	we	0
perceiue	perceiue	vvb	perceive	perceive	0
that	that	d	that	that	0
mercie	mercie	n1	mercy	mercy	0
is	is	vbz	is	be	0
linked	linked	vvn	linked	link	0
with	with	p-acp	with	with	0
iustice	iustice	n1	justice	justice	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
gratious	gratious	j	gracious	gracious	0
and	and	cc	and	and	0
currant	currant	n1	currant	currant	0
proceedings	proceedings	n2-vvg	proceedings	proceed	0
;	;	;	;	;	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
know	know	vvb	know	know	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
booke	booke	n1	book	book	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
effectuall	effectuall	j	effectual	effectual	0
to	to	pc-acp	to	to	0
helpe	helpe	vvi	help	help	0
singularly	singularly	av-j	singularly	singular	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
establishing	establishing	n-vvg	establishing	establish	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
honour	honour	n1	honour	honour	0
&	&	cc	&	and	0
peace	peace	n1	peace	peace	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
throne	throne	n1	throne	throne	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
most	most	av-ds	most	most	0
gracious	gracious	j	gracious	gracious	0
Queene	Queene	n1	Queen	queen	0
Elizabeth	Elizabeth	np1	Elizabeth	Elizabeth	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
royall	royall	j	royal	royal	0
souereigntie	souereigntie	n1	sovereignty	sovereignty	0
through	through	p-acp	through	through	0
her	her	po31	her	her	0
whole	whole	j-jn	whole	whole	0
dominions	dominions	n2	dominions	dominion	0
,	,	,	,	,	0
we	we	pns12	we	we	0
humbly	humbly	av-j	humbly	humble	0
beseech	beseech	vvb	beseech	beseech	0
God	God	np1	God	God	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
infinite	infinite	j	infinite	infinite	0
mercy	mercy	n1	mercy	mercy	0
,	,	,	,	,	0
euen	euen	av	even	even	0
for	for	c-acp	for	for	0
Ie	Ie	fw-fr	Ie	je	0
∣	∣	sy	∣	∣	0
sus	sus	fw-la	sus	sus	0
Christs	Christs	npg1	Christs	Christ	0
sake	sake	n1	sake	sake	0
,	,	,	,	,	0
long	long	j	long	long	0
and	and	cc	and	and	0
happily	happily	av-j	happily	happy	0
to	to	pc-acp	to	to	0
continue	continue	vvi	continue	continue	0
and	and	cc	and	and	0
aduance	aduance	vvi	advance	advance	0
among	among	p-acp	among	among	0
vs.	vs.	pno12	us	we	0
Amen	Amen	uh-n	Amen	amen	0
.	.	.	.	.	1
Such	Such	d	Such	such	0
(	(	(	(	(	0
right	right	j-jn	right	right	0
Honorable	Honorable	j	Honourable	honourable	0
,	,	,	,	,	0
our	our	po12	our	our	0
very	very	j	very	very	0
good	good	j	good	good	0
Lord	Lord	n1	Lord	lord	0
)	)	)	)	)	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
ge	ge	zz	ge	ge	0
∣	∣	sy	∣	∣	0
nerall	nerall	n1	nerall	nerall	0
purpose	purpose	n1	purpose	purpose	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
present	present	j	present	present	0
writing	writing	n1	writing	writing	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
yet	yet	av	yet	yet	0
so	so	av	so	so	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
particular	particular	j	particular	particular	0
intent	intent	n1	intent	intent	0
,	,	,	,	,	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
testifie	testifie	vvi	testify	testify	0
the	the	dt	the	the	0
late	late	j	late	late	0
increase	increase	n1	increase	increase	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
ioy	ioy	n1	joy	joy	0
,	,	,	,	,	0
reuerend	reuerend	j-jn	reverend	reverend	0
estimation	estimation	n1	estimation	estimation	0
,	,	,	,	,	0
&	&	cc	&	and	0
humble	humble	j	humble	humble	0
prayer	prayer	n1	prayer	prayer	0
with	with	p-acp	with	with	0
hartie	hartie	j	hearty	hearty	0
thanks	thanks	n2	thanks	thank	0
∣	∣	sy	∣	∣	0
giuing	giuing	vvg	giving	give	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
,	,	,	,	,	0
&	&	cc	&	and	0
all	all	d	all	all	0
other	other	j-jn	other	other	0
our	our	po12	our	our	0
good	good	j	good	good	0
&	&	cc	&	and	0
godly	godly	j	godly	godly	0
Go	Go	vvb	Go	go	0
∣	∣	sy	∣	∣	0
uernors	uernors	n2	uernors	uernor	0
,	,	,	,	,	0
vnder	vnder	p-acp	under	under	0
her	her	po31	her	her	0
Maiestie	Maiestie	n1	Majesty	majesty	0
;	;	;	;	;	0
as	as	c-acp	as	as	0
also	also	av	also	also	0
the	the	dt	the	the	0
increrase	increrase	n1	increrase	increrase	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
hū	hū	zz	hū	hū	0
∣	∣	sy	∣	∣	0
ble	ble	zz	ble	ble	0
&	&	cc	&	and	0
harty	harty	j	hearty	hearty	0
thankfulnes	thankfulnes	n1	thankfulness	thankfulness	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
and	and	cc	and	and	0
thē	thē	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
her	her	po31	her	her	0
gratious	gratious	j	gracious	gracious	0
Maiestie	Maiestie	n1	Majesty	majesty	0
especially	especially	av-j	especially	especial	0
,	,	,	,	,	0
euen	euen	av-j	even	even	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
late	late	j	late	late	0
point	point	n1	point	point	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
great	great	j	great	great	0
mer	mer	n1	mere	mere	0
∣	∣	sy	∣	∣	0
cifull	cifull	j	cifull	cifull	0
iustice	iustice	n1	justice	justice	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
haue	haue	vhb	have	have	0
established	established	vvn	established	establish	0
and	and	cc	and	and	0
put	put	vvn	put	put	0
in	in	p-acp	in	in	0
execu	execu	n1	execu	execu	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
among	among	p-acp	among	among	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
singular	singular	j	singular	singular	0
glorie	glorie	n1	glory	glory	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
honor	honor	n1	honour	honour	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
gouernment	gouernment	n1	government	government	0
,	,	,	,	,	0
and	and	cc	and	and	0
comfort	comfort	n1	comfort	comfort	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
well-disposed	well-disposed	j	well-disposed	well-disposed	0
subiects	subiects	n2-jn	subjects	subject	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
haue	haue	vhb	have	have	0
suppressed	suppressed	vvn	suppressed	suppress	0
the	the	dt	the	the	0
vagabond	vagabond	n1	vagabond	vagabond	0
life	life	n1	life	life	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
most	most	av-ds	most	most	0
wic	wic	zz	wic	wic	0
∣	∣	sy	∣	∣	0
ked	ked	vvn	ked	k	0
and	and	cc	and	and	0
vnprofitable	vnprofitable	j-u	unprofitable	profitable	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
a	a	dt	a	a	0
most	most	av-ds	most	most	0
dangerous	dangerous	j	dangerous	dangerous	0
and	and	cc	and	and	0
harmeful	harmeful	j	harmful	harmful	0
sort	sort	n1	sort	sort	0
of	of	pp-f	of	of	0
people	people	n1	people	people	0
:	:	:	:	:	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
being	being	vbg	being	be	0
of	of	pp-f	of	of	0
too	too	av	too	too	0
ancient	ancient	j	ancient	ancient	0
breede	breede	vvi	breed	breed	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
mong	mong	p-acp	mong	among	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
of	of	pp-f	of	of	0
late	late	j	late	late	0
yeeres	yeeres	n2	years	year	0
so	so	av	so	so	0
mightily	mightily	av-j	mightily	mighty	0
increased	increased	vvn	increased	increase	0
,	,	,	,	,	0
that	that	cst	that	that	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
licencious	licencious	j	licentious	licentious	0
and	and	cc	and	and	0
vniust	vniust	j	unjust	unjust	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
verie	verie	av	very	very	0
sturdy	sturdy	j	sturdy	sturdy	0
and	and	cc	and	and	0
shamelesse	shamelesse	j	shameless	shameless	0
vagring	vagring	j-vvg	vagring	vagr	0
and	and	cc	and	and	0
begging	begging	vvg	begging	beg	0
,	,	,	,	,	0
all	all	d	all	all	0
mercie	mercie	n1	mercy	mercy	0
of	of	pp-f	of	of	0
almes-giuing	almes-giuing	j	almsgiving	almsgiving	0
was	was	vbds	was	be	0
so	so	av	so	so	0
vi	vi	crd	vi	vi	0
∣	∣	sy	∣	∣	0
olently	olently	av-j	olently	olent	0
catched	catched	vvd	catched	catch	0
vp	vp	a-acp	up	up	0
and	and	cc	and	and	0
deuoured	deuoured	vvn	devoured	devour	0
at	at	p-acp	at	at	0
euery	euery	d	every	every	0
rich	rich	j	rich	rich	0
mans	mans	ng1	men	man	0
gate	gate	n1	gate	gate	0
,	,	,	,	,	0
and	and	cc	and	and	0
also	also	av	also	also	0
at	at	p-acp	at	at	0
euery	euery	d	every	every	0
meane	meane	j	mean	mean	0
mans	mans	ng1	men	man	0
doore	doore	n1	door	door	0
,	,	,	,	,	0
that	that	cst	that	that	0
mercie	mercie	n1	mercy	mercy	0
was	was	vbds	was	be	0
de	de	fw-fr	de	de	0
∣	∣	sy	∣	∣	0
generated	generated	vvn	generated	generate	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
cruell	cruell	j	cruel	cruel	0
and	and	cc	and	and	0
wastfull	wastfull	j	wasteful	wasteful	0
feeding	feeding	n-vvg	feeding	feed	0
and	and	cc	and	and	0
fostering	fostering	j-vvg	fostering	foster	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
