AFter	AFter	p-acp	AFter	after	0
For	For	p-acp	For	for	0
al	al	d	all	all	0
∣	∣	sy	∣	∣	0
beit	beit	cs	beit	beit	0
that	that	d	that	that	0
histories	histories	n2	histories	history	0
do	do	vdb	do	do	0
indifferentlye	indifferentlye	av-j	indifferently	indifferent	0
auayle	auayle	vvi	avail	avail	0
al	al	d	all	all	0
men	men	n2	men	man	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
most	most	av-ds	most	most	0
specially	specially	av-j	specially	special	0
no	no	uh-x	no	no	0
∣	∣	sy	∣	∣	0
ble	ble	zz	ble	ble	0
and	and	cc	and	and	0
learned	learned	j	learned	learned	0
men	men	n2	men	man	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
that	that	cst	that	that	0
the	the	dt	the	the	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
is	is	vbz	is	be	0
most	most	av-ds	most	most	0
profita	profita	fw-la	profita	profita	0
∣	∣	sy	∣	∣	0
ble	ble	zz	ble	ble	0
and	and	cc	and	and	0
necessary	necessary	j	necessary	necessary	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
those	those	d	those	those	0
,	,	,	,	,	0
whiche	whiche	r-crq	which	which	0
haue	haue	vhb	have	have	0
the	the	dt	the	the	0
gouernaunce	gouernaunce	n1	governance	governance	0
of	of	pp-f	of	of	0
commonne	commonne	j	common	common	0
weales	weales	n2	weals	weal	0
,	,	,	,	,	0
By	By	p-acp	By	by	0
these	these	d	these	these	0
the	the	dt	the	the	0
mindes	mindes	n2	minds	mind	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
noble	noble	j	noble	noble	0
and	and	cc	and	and	0
learned	learned	j	learned	learned	0
men	men	n2	men	man	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
stur	stur	n1	stir	stir	0
∣	∣	sy	∣	∣	0
red	red	j-jn	read	red	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
study	study	n1	study	study	0
of	of	pp-f	of	of	0
true	true	j	true	true	0
nobilitie	nobilitie	n1	nobility	nobility	0
,	,	,	,	,	0
and	and	cc	and	and	0
vertue	vertue	n1	virtue	virtue	0
.	.	.	.	.	1
By	By	p-acp	By	by	0
these	these	d	these	these	0
the	the	dt	the	the	0
begynnynge	begynnynge	n1	beginning	beginning	0
of	of	pp-f	of	of	0
empyres	empyres	vvz	empyres	empyre	0
is	is	vbz	is	be	0
knowen	knowen	vvn	known	know	0
,	,	,	,	,	0
and	and	cc	and	and	0
why	why	c-crq	why	why	0
there	there	pc-acp	there	there	0
hath	hath	vhz	hath	have	0
chaunsed	chaunsed	vvd	chanced	chance	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
so	so	av	so	so	0
greate	greate	j	great	great	0
and	and	cc	and	and	0
so	so	av	so	so	0
straunge	straunge	j	strange	strange	0
alterations	alterations	n2	alterations	alteration	0
and	and	cc	and	and	0
greuous	greuous	j	grievous	grievous	0
commotions	commotions	n2	commotions	commotion	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
these	these	d	these	these	0
are	are	vbr	are	be	0
conteyned	conteyned	vvn	contained	contain	0
the	the	dt	the	the	0
preceptes	preceptes	n2	precepts	precept	0
of	of	pp-f	of	of	0
offices	offices	n2	offices	office	0
and	and	cc	and	and	0
vertues	vertues	n2	virtues	virtue	0
,	,	,	,	,	0
whereby	whereby	c-crq	whereby	whereby	0
the	the	dt	the	the	0
common	common	j	common	common	0
weale	weale	n1	weal	weal	0
maye	maye	vmb	may	may	0
most	most	av-ds	most	most	0
prosperously	prosperously	av-j	prosperously	prosperous	0
be	be	vbi	be	be	0
preserued	preserued	vvn	preserved	preserve	0
,	,	,	,	,	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
tinued	tinued	j	tinued	tinued	0
,	,	,	,	,	0
and	and	cc	and	and	0
auaunced	auaunced	vvn	advanced	advance	0
.	.	.	.	.	1
Histories	Histories	n2	Histories	history	0
do	do	vdb	do	do	0
teache	teache	vvi	teach	teach	0
men	men	n2	men	man	0
what	what	r-crq	what	what	0
best	best	av-js	best	best	0
besemeth	besemeth	vvz	beseemeth	beseem	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
,	,	,	,	,	0
what	what	q-crq	what	what	0
may	may	vmb	may	may	0
auaunce	auaunce	vvi	advance	advance	0
them	them	pno32	them	they	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
maye	maye	vmb	may	may	0
hurte	hurte	vvi	hurt	hurt	0
and	and	cc	and	and	0
hynder	hynder	vvi	hinder	hinder	0
them	them	pno32	them	they	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
maketh	maketh	vvz	makes	make	0
thē	thē	pno32	them	they	0
welthy	welthy	j	wealthy	wealthy	0
and	and	cc	and	and	0
ryche	ryche	j	rich	rich	0
,	,	,	,	,	0
what	what	q-crq	what	what	0
maketh	maketh	vv2	makes	make	0
them	them	pno32	them	they	0
poore	poore	j	poor	poor	0
and	and	cc	and	and	0
nedye	nedye	j	needy	needy	0
,	,	,	,	,	0
what	what	q-crq	what	what	0
maketh	maketh	vv2	makes	make	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
floryshe	floryshe	vvi	flourish	flourish	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
ma	ma	n1	ma	man	0
∣	∣	sy	∣	∣	0
keth	keth	zz	keth	keth	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
mysery	mysery	n1	misery	misery	0
,	,	,	,	,	0
and	and	cc	and	and	0
howe	howe	c-crq	how	how	0
to	to	pc-acp	to	to	0
knowe	knowe	vvi	know	know	0
vyle	vyle	j	vile	vile	0
flatterers	flatterers	n2	flatterers	flatterer	0
from	from	p-acp	from	from	0
sure	sure	j	sure	sure	0
and	and	cc	and	and	0
trusty	trusty	j	trusty	trusty	0
frendes	frendes	n2	friends	friend	0
:	:	:	:	:	0
good	good	j	good	good	0
and	and	cc	and	and	0
fayth	fayth	n1	faith	faith	0
∣	∣	sy	∣	∣	0
full	full	j	full	full	0
ministers	ministers	n2	ministers	minister	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
false	false	j	false	false	0
feignynge	feignynge	j-vvg	feigning	feign	0
dissemblers	dissemblers	n2	dissemblers	dissembler	0
.	.	.	.	.	1
Suche	Suche	np1	Suche	Suche	0
histories	histories	n2	histories	history	0
then	then	av	then	then	0
,	,	,	,	,	0
are	are	vbr	are	be	0
a	a	dt	a	a	0
treasure	treasure	n1	treasure	treasure	0
whiche	whiche	r-crq	which	which	0
neuer	neuer	av-x	never	never	0
ought	ought	vmd	ought	ought	0
to	to	p-acp	to	to	0
be	be	vbi	be	be	0
refused	refused	vvn	refused	refuse	0
nor	nor	ccx	nor	nor	0
reiected	reiected	vvn	rejected	reject	0
oute	oute	av	out	out	0
of	of	pp-f	of	of	0
noble	noble	j	noble	noble	0
and	and	cc	and	and	0
learned	learned	j	learned	learned	0
mens	mens	ng2	men's	man	0
handes	handes	n2	hands	hand	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
diligent	diligent	j	diligent	diligent	0
turnynge	turnynge	n-vvg	turning	turn	0
and	and	cc	and	and	0
readynge	readynge	vvg	reading	read	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
as	as	a-acp	as	as	0
profitable	profitable	j	profitable	profitable	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
commō	commō	j	common	common	0
weale	weale	n1	weal	weal	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
selues	selues	n2	selves	self	0
,	,	,	,	,	0
theyr	theyr	po32	their	their	0
frendes	frendes	n2	friends	friend	0
,	,	,	,	,	0
and	and	cc	and	and	0
priuate	priuate	j	private	private	0
families	families	n2	families	family	0
,	,	,	,	,	0
and	and	cc	and	and	0
therwith	therwith	av	therewith	therewith	0
haue	haue	vhb	have	have	0
an	an	dt	and	a	0
exacte	exacte	vvb	exact	exact	0
know	know	vvb	know	know	0
∣	∣	sy	∣	∣	0
ledge	ledge	n1	ledge	ledge	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
necessarye	necessarye	j	necessary	necessary	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
knowen	knowen	vvn	known	know	0
,	,	,	,	,	0
concernynge	concernynge	vvg	concerning	concern	0
thynges	thynges	n2	things	thing	0
done	done	vdn	done	do	0
in	in	p-acp	in	in	0
tymes	tymes	n2	times	time	0
paste	paste	j	past	past	0
.	.	.	.	.	1
Wherefore	Wherefore	c-crq	Wherefore	wherefore	0
it	it	pn31	it	it	0
shall	shall	vmb	shall	shall	0
please	please	vvi	please	please	0
your	your	po22	your	your	0
gentlenes	gentlenes	n1	gentleness	gentleness	0
,	,	,	,	,	0
not	not	xx	not	not	0
to	to	p-acp	to	to	0
consy	consy	n1	consy	consy	0
∣	∣	sy	∣	∣	0
der	der	fw-mi	der	der	0
the	the	dt	the	the	0
rude	rude	j	rude	rude	0
handlynge	handlynge	n-vvg	handling	handle	0
of	of	pp-f	of	of	0
thys	thys	d	this	this	0
my	my	po11	my	my	0
small	small	j	small	small	0
and	and	cc	and	and	0
symple	symple	j	simple	simple	0
gyfte	gyfte	n1	gift	gift	0
,	,	,	,	,	0
or	or	cc	or	or	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
indge	indge	n1	indge	judge	0
it	it	pn31	it	it	0
worthy	worthy	j	worthy	worthy	0
so	so	av	so	so	0
learned	learned	j	learned	learned	0
a	a	dt	a	a	0
man	man	n1	man	man	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
poyntes	poyntes	n2	points	point	0
as	as	c-acp	as	as	0
ye	ye	pn22	you	you	0
are	are	vbr	are	be	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
to	to	pc-acp	to	to	0
ponder	ponder	vvi	ponder	ponder	0
the	the	dt	the	the	0
auncientnes	auncientnes	n1	auncientnes	auncientnes	0
,	,	,	,	,	0
and	and	cc	and	and	0
ye	ye	pn22	you	you	0
truth	truth	n1	truth	truth	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
historye	historye	n1	history	history	0
,	,	,	,	,	0
the	the	dt	the	the	0
knowledge	knowledge	n1	knowledge	knowledge	0
that	that	cst	that	that	0
maye	maye	vmb	may	may	0
ryse	ryse	vvi	rise	rise	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
and	and	cc	and	and	0
my	my	po11	my	my	0
louynge	louynge	j-vvg	loving	love	0
herte	herte	n1	heart	heart	0
towarde	towarde	p-acp	toward	toward	0
you	you	pn22	you	you	0
.	.	.	.	.	1
Farewell	Farewell	n1	Farewell	farewell	0
.	.	.	.	.	1
