AS	AS	p-acp	AS	as	0
elevate	elevate	vvi	elevate	elevate	0
your	your	po22	your	your	0
joyes	joyes	n2	joys	joy	0
.	.	.	.	.	1
The	The	dt	The	the	0
corruption	corruption	n1	corruption	corruption	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
thing	thing	n1	thing	thing	0
so	so	av	so	so	0
excellent	excellent	j	excellent	excellent	0
must	must	vmb	must	must	0
needs	needs	av	needs	needs	0
be	be	vbi	be	be	0
very	very	av	very	very	0
bad	bad	j	bad	bad	0
:	:	:	:	:	0
And	And	cc	And	and	0
it	it	pn31	it	it	0
being	being	vbg	being	be	0
the	the	dt	the	the	0
great	great	j	great	great	0
and	and	cc	and	and	0
durable	durable	j	durable	durable	0
Good	Good	j	Good	good	0
,	,	,	,	,	0
that	that	cst	that	that	0
must	must	vmb	must	must	0
feed	feed	vvi	feed	feed	0
all	all	d	all	all	0
great	great	j	great	great	0
and	and	cc	and	and	0
durable	durable	j	durable	durable	0
joy	joy	n1	joy	joy	0
:	:	:	:	:	0
and	and	cc	and	and	0
seeing	seeing	vvg	seeing	see	0
these	these	d	these	these	0
little	little	j	little	little	0
transitory	transitory	j	transitory	transitory	0
things	things	n2	things	thing	0
can	can	vmb	can	can	0
cause	cause	vvi	cause	cause	0
but	but	p-acp	but	but	0
little	little	j	little	little	0
and	and	cc	and	and	0
transitory	transitory	j	transitory	transitory	0
delight	delight	n1	delight	delight	0
:	:	:	:	:	0
I	I	pns11	I	i	0
thought	thought	vvd	thought	think	0
it	it	pn31	it	it	0
my	my	po11	my	my	0
duty	duty	n1	duty	duty	0
to	to	pc-acp	to	to	0
insist	insist	vvi	insist	insist	0
most	most	av-ds	most	most	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
,	,	,	,	,	0
on	on	p-acp	on	on	0
which	which	r-crq	which	which	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
meditations	meditations	n2	meditations	meditation	0
you	you	pn22	you	you	0
must	must	vmb	must	must	0
most	most	av-ds	most	most	0
insist	insist	vvi	insist	insist	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
repent	repent	vvb	repent	repent	0
not	not	xx	not	not	0
of	of	pp-f	of	of	0
especially	especially	av-j	especially	especial	0
now	now	av	now	now	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
given	given	vvn	given	give	0
my	my	po11	my	my	0
doctrine	doctrine	n1	doctrine	doctrine	0
a	a	dt	a	a	0
more	more	av-dc	more	more	0
loud	loud	j	loud	loud	0
and	and	cc	and	and	0
lasting	lasting	j-vvg	lasting	last	0
voice	voice	n1	voice	voice	0
;	;	;	;	;	0
because	because	c-acp	because	because	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
only	only	j	only	only	0
our	our	po12	our	our	0
Heavenly	Heavenly	j	Heavenly	heavenly	0
interest	interest	n1	interest	interest	0
,	,	,	,	,	0
that	that	cst	that	that	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
of	of	pp-f	of	of	0
universal	universal	j	universal	universal	0
,	,	,	,	,	0
continued	continued	j-vvn	continued	continue	0
delight	delight	n1	delight	delight	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
the	the	dt	the	the	0
subject	subject	n-jn	subject	subject	0
may	may	vmb	may	may	0
make	make	vvi	make	make	0
the	the	dt	the	the	0
Sermon	Sermon	n1	Sermon	sermon	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
universal	universal	j	universal	universal	0
and	and	cc	and	and	0
continu	continu	vvi	continue	continue	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
use	use	vvi	use	use	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
a	a	dt	a	a	0
subject	subject	n-jn	subject	subject	0
of	of	pp-f	of	of	0
less	less	dc	less	less	0
excellency	excellency	n1	excellency	excellency	0
and	and	cc	and	and	0
duration	duration	n1	duration	duration	0
than	than	cs	than	than	0
heaven	heaven	n1	heaven	heaven	0
,	,	,	,	,	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
depressed	depressed	vvn	depressed	depress	0
and	and	cc	and	and	0
limited	limited	vvn	limited	limit	0
the	the	dt	the	the	0
discourse	discourse	n1	discourse	discourse	0
as	as	c-acp	as	as	0
to	to	p-acp	to	to	0
its	its	po31	its	its	0
usefulness	usefulness	n1	usefulness	usefulness	0
.	.	.	.	.	1
And	And	cc	And	and	0
also	also	av	also	also	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
forced	forced	vvn	forced	force	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
these	these	d	these	these	0
sublunary	sublunary	j	sublunary	sublunary	0
things	things	n2	things	thing	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
estimate	estimate	vvi	estimate	estimate	0
the	the	dt	the	the	0
Mercy	Mercy	n1	Mercy	mercy	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
did	did	vdd	did	do	0
all	all	d	all	all	0
so	so	av	so	so	0
solemnly	solemnly	av-j	solemnly	solemn	0
rejoyce	rejoyce	vvi	rejoice	rejoice	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
Means	Means	n2	Means	mean	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
so	so	av	so	so	0
far	far	av-j	far	far	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
valued	valued	vvn	valued	value	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
condu	condu	fw-fr	condu	condu	0
∣	∣	sy	∣	∣	0
ceth	ceth	vvz	ceth	ce	0
to	to	p-acp	to	to	0
its	its	po31	its	its	0
end	end	n1	end	end	0
;	;	;	;	;	0
and	and	cc	and	and	0
is	is	vbz	is	be	0
something	something	pi	something	something	0
or	or	cc	or	or	0
no	no	av-dx	no	no	0
∣	∣	sy	∣	∣	0
thing	thing	n1	thing	thing	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
relateth	relateth	vvz	relateth	relate	0
to	to	p-acp	to	to	0
Eternity	Eternity	n1	Eternity	eternity	0
.	.	.	.	.	1
Since	Since	p-acp	Since	since	0
I	I	pns11	I	i	0
placed	placed	vvd	placed	place	0
my	my	po11	my	my	0
hopes	hopes	n2	hope's	hope	0
above	above	a-acp	above	above	0
,	,	,	,	,	0
and	and	cc	and	and	0
learned	learned	j	learned	learned	0
to	to	pc-acp	to	to	0
live	live	vvi	live	live	0
a	a	dt	a	a	0
life	life	n1	life	life	0
of	of	pp-f	of	of	0
faith	faith	n1	faith	faith	0
,	,	,	,	,	0
I	I	pns11	I	i	0
never	never	av-x	never	never	0
desire	desire	vvi	desire	desire	0
to	to	pc-acp	to	to	0
know	know	vvi	know	know	0
any	any	d	any	any	0
mercy	mercy	n1	mercy	mercy	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
form	form	n1	from	form	0
or	or	cc	or	or	0
name	name	n1	name	name	0
;	;	;	;	;	0
nor	nor	ccx	nor	nor	0
value	value	vvb	valve	value	0
it	it	pn31	it	it	0
on	on	p-acp	on	on	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
account	account	n1	account	account	0
:	:	:	:	:	0
as	as	c-acp	as	as	0
not	not	xx	not	not	0
affecting	affecting	vvg	affecting	affect	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
such	such	d	such	such	0
reckonings	reckonings	n2-vvg	reckonings	reckon	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
daily	daily	av-j	daily	daily	0
see	see	vvb	see	see	0
obliterated	obliterated	j	obliterated	obliterated	0
in	in	p-acp	in	in	0
grief	grief	n1	grief	grief	0
and	and	cc	and	and	0
shame	shame	n1	shame	shame	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
those	those	d	those	those	0
that	that	cst	that	that	0
make	make	vvb	make	make	0
them	them	pno32	them	they	0
:	:	:	:	:	0
and	and	cc	and	and	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
membring	membring	vvg	membring	membr	0
who	who	r-crq	who	who	0
said	said	vvd	said	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
if	if	cs	if	if	0
we	we	pns12	we	we	0
had	had	vhd	had	have	0
known	known	vvn	known	know	0
Christ	Christ	np1	Christ	Christ	0
himself	himself	px31	himself	himself	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
flesh	flesh	n1	flesh	flesh	0
,	,	,	,	,	0
henceforth	henceforth	av	henceforth	henceforth	0
we	we	pns12	we	we	0
know	know	vvb	know	know	0
him	him	pno31	him	he	0
so	so	av	so	so	0
no	no	av-dx	no	no	0
more	more	av-dc	more	more	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
my	my	po11	my	my	0
compassion	compassion	n1	compassion	compassion	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
phrantick	phrantick	j	phrantick	phrantick	0
merry	merry	j	merry	merry	0
world	world	n1	world	world	0
,	,	,	,	,	0
and	and	cc	and	and	0
also	also	av	also	also	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
self-troubling	self-troubling	j	self-troubling	self-troubling	0
me	me	pno11	me	i	0
∣	∣	sy	∣	∣	0
lancholy	lancholy	n-jn	lancholy	lancholy	0
Christian	Christian	njp	Christian	christian	0
,	,	,	,	,	0
and	and	cc	and	and	0
my	my	po11	my	my	0
desire	desire	n1	desire	desire	0
metho	metho	fw-mi	metho	metho	0
∣	∣	sy	∣	∣	0
dically	dically	av-j	dically	dical	0
to	to	pc-acp	to	to	0
help	help	vvi	help	help	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
rejoycings	rejoycings	n2-vvg	rejoicings	rejoicing	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
great	great	j	great	great	0
occasions	occasions	n2	occasions	occasion	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
day	day	n1	day	day	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
formed	formed	vvd	formed	form	0
this	this	d	this	this	0
exhortation	exhortation	n1	exhortation	exhortation	0
to	to	p-acp	to	to	0
what	what	r-crq	what	what	0
you	you	pn22	you	you	0
heard	heard	vvd	herd	hear	0
,	,	,	,	,	0
and	and	cc	and	and	0
chose	chose	vvd	chosen	choose	0
the	the	dt	the	the	0
subject	subject	n-jn	subject	subject	0
which	which	r-crq	which	which	0
to	to	p-acp	to	to	0
some	some	d	some	some	0
might	might	vmd	might	may	0
seem	seem	vvi	seem	seem	0
less	less	av-dc	less	less	0
suitable	suitable	j	suitable	suitable	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
day	day	n1	day	day	0
;	;	;	;	;	0
so	so	av	so	so	0
if	if	cs	if	if	0
the	the	dt	the	the	0
publication	publication	n1	publication	publication	0
may	may	vmb	may	may	0
print	print	vvi	print	print	0
so	so	av	so	so	0
great	great	j	great	great	0
and	and	cc	and	and	0
necessary	necessary	j	necessary	necessary	0
a	a	dt	a	a	0
point	point	n1	point	point	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
hearts	hearts	n2	hearts	heart	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
that	that	cst	that	that	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
the	the	dt	the	the	0
opportunity	opportunity	n1	opportunity	opportunity	0
to	to	pc-acp	to	to	0
hear	hear	vvi	hear	hear	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
God	God	np1	God	God	0
shall	shall	vmb	shall	shall	0
have	have	vhi	have	have	0
the	the	dt	the	the	0
praise	praise	n1	praise	praise	0
,	,	,	,	,	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
the	the	dt	the	the	0
joy	joy	n1	joy	joy	0
,	,	,	,	,	0
so	so	av	so	so	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
have	have	vhi	have	have	0
(	(	(	(	(	0
under	under	p-acp	under	under	0
God	God	np1	God	God	0
)	)	)	)	)	0
the	the	dt	the	the	0
thanks	thanks	n2	thanks	thank	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
the	the	dt	the	the	0
attainment	attainment	n1	attainment	attainment	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
end	end	n1	end	end	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
my	my	po11	my	my	0
reward	reward	n1	reward	reward	0
:	:	:	:	:	0
I	I	pns11	I	i	0
rest	rest	vvb	rest	rest	1
