Dread	Dread	j	Dread	dread	0
Office	Office	n1	Office	office	0
.	.	.	.	.	1
And	And	cc	And	and	0
surely	surely	av-j	surely	sure	0
your	your	po22	your	your	0
Maiesty	Maiesty	n1	Majesty	majesty	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
light	light	n1	light	light	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
light	light	n1	light	light	0
of	of	pp-f	of	of	0
Israel	Israel	np1	Israel	Israel	0
,	,	,	,	,	0
(	(	(	(	(	0
Gods	Gods	npg1	Gods	God	0
people	people	n1	people	people	0
)	)	)	)	)	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
for	for	p-acp	for	for	0
glory	glory	n1	glory	glory	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
for	for	p-acp	for	for	0
example	example	n1	example	example	0
of	of	pp-f	of	of	0
piety	piety	n1	piety	piety	0
,	,	,	,	,	0
religion	religion	n1	religion	religion	0
,	,	,	,	,	0
and	and	cc	and	and	0
vertue	vertue	n1	virtue	virtue	0
:	:	:	:	:	0
your	your	po22	your	your	0
Maiesty	Maiesty	n1	Majesty	majesty	0
is	is	vbz	is	be	0
Gods	Gods	ng1	Gods	god	0
Lieutenant	Lieutenant	n1	Lieutenant	lieutenant	0
,	,	,	,	,	0
executing	executing	vvg	executing	execute	0
his	his	po31	his	his	0
power	power	n1	power	power	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
consisteth	consisteth	vvz	consisteth	consist	0
chiefly	chiefly	av-jn	chiefly	chief	0
in	in	p-acp	in	in	0
ordering	ordering	vvg	ordering	order	0
&	&	cc	&	and	0
directing	directing	vvg	directing	direct	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
protecting	protecting	vvg	protecting	protect	0
and	and	cc	and	and	0
defending	defending	vvg	defending	defend	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
rewarding	rewarding	vvg	rewarding	reward	0
and	and	cc	and	and	0
punishing	punishing	n-vvg	punishing	punish	0
:	:	:	:	:	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
word	word	n1	word	word	0
,	,	,	,	,	0
your	your	po22	your	your	0
Maiesty	Maiesty	n1	Majesty	majesty	0
is	is	vbz	is	be	0
truely	truely	av-j	truly	true	0
the	the	dt	the	the	0
Lords	Lords	n2	Lords	lord	0
annointed	annointed	vvd	anointed	anoint	0
,	,	,	,	,	0
furnished	furnished	vvn	furnished	furnish	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
Royall	Royall	j	Royal	royal	0
and	and	cc	and	and	0
Princely	Princely	j	Princely	princely	0
graces	graces	n2	graces	grace	0
,	,	,	,	,	0
and	and	cc	and	and	0
namely	namely	av	namely	namely	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
wise	wise	j	wise	wise	0
and	and	cc	and	and	0
vnder	vnder	p-acp	under	under	0
∣	∣	sy	∣	∣	0
standing	standing	vvg	standing	stand	0
heart	heart	n1	heart	heart	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
iudge	iudge	vvi	judge	judge	0
and	and	cc	and	and	0
rule	rule	vvi	rule	rule	0
this	this	d	this	this	0
geat	geat	vvi	geat	get	0
&	&	cc	&	and	0
mighty	mighty	j	mighty	mighty	0
people	people	n1	people	people	0
,	,	,	,	,	0
ouer	ouer	p-acp	over	over	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
hath	hath	vhz	hath	have	0
placed	placed	vvn	placed	place	0
you	you	pn22	you	you	0
.	.	.	.	.	1
Wherefore	Wherefore	c-crq	Wherefore	wherefore	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
presumed	presumed	vvn	presumed	presume	0
(	(	(	(	(	0
being	being	vbg	being	be	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
Translator	Translator	n1	Translator	translator	0
)	)	)	)	)	0
to	to	p-acp	to	to	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
sent	sent	n1	sent	scent	0
this	this	d	this	this	0
small	small	j	small	small	0
Treatise	Treatise	n1	Treatise	treatise	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Maiesty	Maiesty	n1	Majesty	majesty	0
,	,	,	,	,	0
not	not	xx	not	not	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
thing	thing	n1	thing	thing	0
worthy	worthy	j	worthy	worthy	0
so	so	av	so	so	0
iudicious	iudicious	j	judicious	judicious	0
view	view	n1	view	view	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
treateth	treateth	vvz	treateth	treat	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Authority	Authority	n1	Authority	authority	0
of	of	pp-f	of	of	0
Kings	Kings	n2	Kings	king	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Authour	Authour	n1	Author	author	0
dedicated	dedicated	vvn	dedicated	dedicate	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
King	King	n1	King	king	0
his	his	po31	his	his	0
Maister	Maister	n1	Master	master	0
,	,	,	,	,	0
entitled	entitled	vvn	entitled	entitle	0
Most	Most	np1	Most	Most	0
Christian	Christian	np1	Christian	Christian	0
;	;	;	;	;	0
&	&	cc	&	and	0
therefore	therefore	av	therefore	therefore	0
for	for	p-acp	for	for	0
none	none	pix	none	none	0
more	more	av-dc	more	more	0
meet	meet	j	meet	meet	0
,	,	,	,	,	0
thē	thē	pno32	them	they	0
your	your	po22	your	your	0
Maiesty	Maiesty	n1	Majesty	majesty	0
,	,	,	,	,	0
being	being	vbg	being	be	0
truly	truly	av-j	truly	true	0
stiled	stiled	vvn	styled	style	0
Defender	Defender	n1	Defender	defender	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
fath	fath	n1	fath	faith	0
.	.	.	.	.	1
Wherein	Wherein	c-crq	Wherein	wherein	0
I	I	pns11	I	i	0
beseech	beseech	vvb	beseech	beseech	0
your	your	po22	your	your	0
Maiesty	Maiesty	n1	Majesty	majesty	0
to	to	pc-acp	to	to	0
pardon	pardon	vvi	pardon	pardon	0
the	the	dt	the	the	0
boldnesse	boldnesse	n1	boldness	boldness	0
,	,	,	,	,	0
and	and	cc	and	and	0
passe	passe	vvi	pass	pass	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
in	in	n1	in	inn	0
∣	∣	sy	∣	∣	0
firmities	firmities	n1	firmities	firmities	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
bound	bound	vvn	bound	bind	0
(	(	(	(	(	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
true	true	j	true	true	0
subiects	subiects	n2-jn	subjects	subject	0
)	)	)	)	)	0
vnfeigned	vnfeigned	j-vvn-u	unfeigned	unfeign	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
to	to	pc-acp	to	to	0
pray	pray	vvi	pray	pray	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
King	King	n1	King	king	0
of	of	pp-f	of	of	0
Kings	Kings	n2	Kings	king	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
Maiesties	Maiesties	ng1	Majesties	majesty	0
long	long	j	long	long	0
and	and	cc	and	and	0
pros	pros	n2	pros	pro	0
∣	∣	sy	∣	∣	0
perous	perous	j	perous	perous	0
raigne	raigne	n1	reign	reign	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
world	world	n1	world	world	0
,	,	,	,	,	0
and	and	cc	and	and	0
an	an	dt	and	a	0
immortall	immortall	j	immortal	immortal	0
Crowne	Crowne	n1	Crown	crown	0
of	of	pp-f	of	of	0
eternall	eternall	j	eternal	eternal	0
felicity	felicity	n1	felicity	felicity	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
.	.	.	.	.	1
