MOST	MOST	av-ds	MOST	most	0
Tower	Tower	n1	Tower	tower	0
of	of	pp-f	of	of	0
Babell	Babell	np1	Babell	Babel	0
:	:	:	:	:	0
Yet	Yet	av	Yet	yet	0
what	what	q-crq	what	what	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
labour	labour	n1	labour	labour	0
of	of	pp-f	of	of	0
reading	reading	vvg	reading	read	0
so	so	av	so	so	0
large	large	j	large	large	0
a	a	dt	a	a	0
volume	volume	n1	volume	volume	0
,	,	,	,	,	0
together	together	av	together	together	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
deareness	deareness	n1	deareness	deareness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
price	price	n1	price	price	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
few	few	d	few	few	0
that	that	cst	that	that	0
haue	haue	vhb	have	have	0
the	the	dt	the	the	0
Booke	Booke	n1	Book	book	0
reade	reade	vvb	read	read	0
it	it	pn31	it	it	0
ouer	ouer	a-acp	over	over	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
buy	buy	vvi	buy	buy	0
it	it	pn31	it	it	0
,	,	,	,	,	0
whereby	whereby	c-crq	whereby	whereby	0
very	very	av	very	very	0
little	little	j	little	little	0
profit	profit	n1	profit	profit	0
ariseth	ariseth	vvz	arises	arise	0
thereof	thereof	av	thereof	thereof	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
.	.	.	.	.	1
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
po	po	n1	po	po	0
∣	∣	sy	∣	∣	0
wer	wer	fw-ge	wer	wer	0
,	,	,	,	,	0
pared	pared	vvn	pared	pare	0
off	off	a-acp	off	off	0
the	the	dt	the	the	0
barke	barke	n1	bark	bark	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Club	Club	n1	Club	club	0
,	,	,	,	,	0
and	and	cc	and	and	0
made	made	vvd	made	make	0
it	it	pn31	it	it	0
tractable	tractable	j	tractable	tractable	0
for	for	p-acp	for	for	0
all	all	d	all	all	0
sorts	sorts	n2	sorts	sort	0
of	of	pp-f	of	of	0
people	people	n1	people	people	0
;	;	;	;	;	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
buy	buy	vvi	buy	buy	0
it	it	pn31	it	it	0
with	with	p-acp	with	with	0
little	little	j	little	little	0
charge	charge	n1	charge	charge	0
,	,	,	,	,	0
and	and	cc	and	and	0
peruse	peruse	vvb	peruse	peruse	0
it	it	pn31	it	it	0
with	with	p-acp	with	with	0
small	small	j	small	small	0
paines	paines	n2	pains	pain	0
;	;	;	;	;	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
dare	dare	vvb	dare	dare	0
promise	promise	vvb	promise	promise	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
shall	shall	vmb	shall	shall	0
reape	reape	vvi	reap	reap	0
as	as	p-acp	as	as	0
much	much	d	much	much	0
profit	profit	n1	profit	profit	0
by	by	p-acp	by	by	0
reading	reading	vvg	reading	read	0
this	this	d	this	this	0
abridgement	abridgement	n1	abridgement	abridgement	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
by	by	p-acp	by	by	0
reading	reading	vvg	reading	read	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Booke	Booke	n1	Book	book	0
at	at	p-acp	at	at	0
large	large	j	large	large	0
.	.	.	.	.	1
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
willingly	willingly	av-j	willingly	willing	0
omitted	omitted	vvn	omitted	omit	0
no	no	dx	no	no	0
matter	matter	n1	matter	matter	0
of	of	pp-f	of	of	0
substance	substance	n1	substance	substance	0
:	:	:	:	:	0
Here	Here	av	Here	here	0
the	the	dt	the	the	0
Reader	Reader	n1	Reader	reader	0
may	may	vmb	may	may	0
see	see	vvi	see	see	0
the	the	dt	the	the	0
cruelty	cruelty	n1	cruelty	cruelty	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Emperors	Emperors	n2	Emperor's	emperor	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
Primitiue	Primitiue	j	Primitive	primitive	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
whom	whom	r-crq	whom	who	0
they	they	pns32	they	they	0
put	put	vvd	put	put	0
to	to	p-acp	to	to	0
death	death	n1	death	death	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
manner	manner	n1	manner	manner	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
deathes	deathes	n2	deaths	death	0
during	during	p-acp	during	during	0
the	the	dt	the	the	0
first	first	ord	first	first	0
ten	ten	crd	ten	ten	0
Persecutions	Persecutions	n2	Persecutions	persecution	0
;	;	;	;	;	0
and	and	cc	and	and	0
how	how	c-crq	how	how	0
,	,	,	,	,	0
and	and	cc	and	and	0
when	when	c-crq	when	when	0
Christianitie	Christianitie	np1	Christianitie	Christianity	0
began	began	vvd	began	begin	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Realme	Realme	n1	Realm	realm	0
:	:	:	:	:	0
And	And	cc	And	and	0
what	what	r-crq	what	what	0
successe	successe	n1	success	success	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
had	had	vhn	had	have	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
times	times	n2	times	time	0
;	;	;	;	;	0
and	and	cc	and	and	0
when	when	c-crq	when	when	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
what	what	r-crq	what	what	0
occasion	occasion	n1	occasion	occasion	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
whom	whom	r-crq	whom	who	0
most	most	av-ds	most	most	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Monasteries	Monasteries	n2	Monasteries	monastery	0
,	,	,	,	,	0
and	and	cc	and	and	0
Cathedrall	Cathedrall	n1	Cathedral	cathedral	0
Churches	Churches	n2	Churches	church	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Realme	Realme	n1	Realm	realm	0
were	were	vbdr	were	be	0
builded	builded	vvn	built	build	0
,	,	,	,	,	0
and	and	cc	and	and	0
how	how	c-crq	how	how	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
whom	whom	ro-crq	whom	who	0
,	,	,	,	,	0
all	all	d	all	all	0
points	points	n2	points	point	0
of	of	pp-f	of	of	0
Popery	Popery	n1	Popery	popery	0
came	came	vvd	came	come	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
;	;	;	;	;	0
and	and	cc	and	and	0
how	how	c-crq	how	how	0
the	the	dt	the	the	0
Pope	Pope	n1	Pope	pope	0
hath	hath	vhz	hath	have	0
exalted	exalted	vvn	exalted	exalt	0
himself	himself	px31	himself	himself	0
against	against	p-acp	against	against	0
Emperors	Emperors	n2	Emperor's	emperor	0
&	&	cc	&	and	0
Kings	Kings	n2	Kings	king	0
;	;	;	;	;	0
what	what	r-crq	what	what	0
iniu	iniu	fw-la	iniu	iniu	0
∣	∣	sy	∣	∣	0
ries	ries	vvz	rises	rise	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
done	done	vdn	done	do	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
:	:	:	:	:	0
With	With	p-acp	With	with	0
the	the	dt	the	the	0
Treasons	Treasons	n2	Treasons	treason	0
,	,	,	,	,	0
&	&	cc	&	and	0
Conspiracies	Conspiracies	n2	Conspiracies	conspiracy	0
that	that	cst	that	that	0
Papists	Papists	njp2	Papists	papist	0
haue	haue	vhb	have	have	0
practised	practised	vvn	practised	practise	0
,	,	,	,	,	0
against	against	p-acp	against	against	0
those	those	d	those	those	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
hath	hath	vhz	hath	have	0
annointed	annointed	vvn	anointed	anoint	0
,	,	,	,	,	0
vnto	vnto	p-acp	unto	unto	0
this	this	d	this	this	0
day	day	n1	day	day	0
:	:	:	:	:	0
The	The	dt	The	the	0
Reader	Reader	n1	Reader	reader	0
may	may	vmb	may	may	0
also	also	av	also	also	0
heere	heere	av	here	here	0
see	see	vvi	see	see	0
the	the	dt	the	the	0
innumerable	innumerable	j	innumerable	innumerable	0
multitude	multitude	n1	multitude	multitude	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Saints	Saints	n2	Saints	saint	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Papists	Papists	njp2	Papists	papist	0
haue	haue	vhb	have	have	0
from	from	p-acp	from	from	0
time	time	n1	time	time	0
to	to	p-acp	to	to	0
time	time	n1	time	time	0
murdered	murdered	vvn	murdered	murder	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
Countries	Countries	n2	Countries	country	0
▪	▪	▪	▪	▪	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
testimonie	testimonie	n1	testimony	testimony	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Truth	Truth	n1	Truth	truth	0
:	:	:	:	:	0
With	With	p-acp	With	with	0
all	all	d	all	all	0
the	the	dt	the	the	0
points	points	n2	points	point	0
of	of	pp-f	of	of	0
Religion	Religion	n1	Religion	religion	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Mar	Mar	vvi	Mar	mar	0
∣	∣	sy	∣	∣	0
tyrs	tyrs	n2	tyrs	tyr	0
did	did	vdd	did	do	0
defend	defend	vvi	defend	defend	0
vnto	vnto	p-acp	unto	unto	0
death	death	n1	death	death	0
;	;	;	;	;	0
and	and	cc	and	and	0
all	all	d	all	all	0
the	the	dt	the	the	0
reasons	reasons	n2	reasons	reason	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Papists	Papists	njp2	Papists	papist	0
vsed	vsed	vvd	used	use	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
gainst	gainst	p-acp	gainst	against	0
their	their	po32	their	their	0
Arguments	Arguments	n2	Arguments	argument	0
,	,	,	,	,	0
and	and	cc	and	and	0
how	how	c-crq	how	how	0
cruelly	cruelly	av-j	cruelly	cruel	0
they	they	pns32	they	they	0
handled	handled	vvd	handled	handle	0
them	them	pno32	them	they	0
;	;	;	;	;	0
with	with	p-acp	with	with	0
many	many	d	many	many	0
o	o	fw-fr	o	o	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
most	most	av-ds	most	most	0
profitable	profitable	j	profitable	profitable	0
things	things	n2	things	thing	0
.	.	.	.	.	1
After	After	p-acp	After	after	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
done	done	vdn	done	do	0
this	this	d	this	this	0
Booke	Booke	n1	Book	book	0
,	,	,	,	,	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
discoura	discoura	fw-es	discoura	discoura	0
∣	∣	sy	∣	∣	0
ged	ged	vvn	ged	ge	0
from	from	p-acp	from	from	0
putting	putting	vvg	putting	put	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
to	to	pc-acp	to	to	0
Print	Print	vvi	Print	print	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
reason	reason	n1	reason	reason	0
I	I	pns11	I	i	0
found	found	vvd	found	find	0
another	another	j-jn	another	another	0
had	had	vhd	had	have	0
abridged	abridged	vvn	abridged	abridge	0
the	the	dt	the	the	0
Booke	Booke	n1	Book	book	0
of	of	pp-f	of	of	0
Martyrs	Martyrs	n2	Martyrs	martyr	0
before	before	p-acp	before	before	0
me	me	pno11	me	i	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
perceiued	perceiued	vvd	perceived	perceive	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
done	done	vdn	done	do	0
but	but	p-acp	but	but	0
super	super	fw-fr	super	super	0
∣	∣	sy	∣	∣	0
ficially	ficially	av-j	ficially	ficial	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
all	all	d	all	all	0
the	the	dt	the	the	0
points	points	n2	points	point	0
of	of	pp-f	of	of	0
Religion	Religion	n1	Religion	religion	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Martyrs	Martyrs	n2	Martyrs	martyr	0
defended	defended	vvd	defended	defend	0
,	,	,	,	,	0
or	or	cc	or	or	0
Papists	Papists	njp2	Papists	papist	0
obiected	obiected	vvn	objected	object	0
were	were	vbdr	were	be	0
omitted	omitted	vvn	omitted	omit	0
;	;	;	;	;	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
disputations	disputations	n2	disputations	disputation	0
I	I	pns11	I	i	0
chiefly	chiefly	av-jn	chiefly	chief	0
labour	labour	vvb	labour	labour	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
forth	forth	av	forth	forth	0
)	)	)	)	)	0
therevpon	therevpon	av	thereupon	thereupon	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
resolued	resolued	vvn	resolved	resolve	0
to	to	pc-acp	to	to	0
goe	goe	vvi	go	go	0
forward	forward	av-j	forward	forward	0
.	.	.	.	.	1
When	When	c-crq	When	when	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
begun	begun	vvn	begun	begin	0
to	to	pc-acp	to	to	0
quote	quote	vvi	quote	quote	0
all	all	d	all	all	0
the	the	dt	the	the	0
Authors	Authors	n2	Authors	author	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
whence	whence	q-crq	whence	whence	0
Mr	Mr	n1	Mr	mr.	0
Fox	Fox	n1	Fox	fox	0
had	had	vhd	had	have	0
his	his	po31	his	his	0
proofes	proofes	n2	proofs	proof	0
for	for	p-acp	for	for	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Empe	Empe	n1	Empe	empe	0
∣	∣	sy	∣	∣	0
rors	rors	n1	rors	rors	0
put	put	vvi	put	put	0
to	to	p-acp	to	to	0
death	death	n1	death	death	0
,	,	,	,	,	0
the	the	dt	the	the	0
Quotations	Quotations	n2	Quotations	quotation	0
were	were	vbdr	were	be	0
almost	almost	av	almost	almost	0
as	as	p-acp	as	as	0
large	large	j	large	large	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Story	Story	n1	Story	story	0
,	,	,	,	,	0
and	and	cc	and	and	0
made	made	vvd	made	make	0
it	it	pn31	it	it	0
very	very	av	very	very	0
vnpleasant	vnpleasant	j-u	unpleasant	pleasant	0
:	:	:	:	:	0
wherefore	wherefore	c-crq	wherefore	wherefore	0
in	in	p-acp	in	in	0
most	most	ds	most	most	0
places	places	n2	places	place	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
breuitie	breuitie	n1	brevity	brevity	0
,	,	,	,	,	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
o	o	fw-fr	o	o	0
∣	∣	sy	∣	∣	0
mitted	mitted	j	mitted	mitted	0
them	them	pno32	them	they	0
,	,	,	,	,	0
leauing	leauing	vvg	leaving	leave	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
would	would	vmd	would	will	0
see	see	vvi	see	see	0
the	the	dt	the	the	0
proofes	proofes	n2	proofs	proof	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Book	Book	n1	Book	book	0
at	at	p-acp	at	at	0
large	large	j	large	large	0
.	.	.	.	.	1
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
herein	herein	av	herein	herein	0
abridged	abridged	vvn	abridged	abridge	0
many	many	d	many	many	0
bookes	bookes	n2	books	book	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
especially	especially	av-j	especially	especial	0
the	the	dt	the	the	0
Booke	Booke	n1	Book	book	0
of	of	pp-f	of	of	0
Martyrs	Martyrs	n2	Martyrs	martyr	0
;	;	;	;	;	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Papists	Papists	njp2	Papists	papist	0
cannot	cannot	vmbx	cannot	can	0
abide	abide	vvi	abide	abide	0
the	the	dt	the	the	0
booke	booke	n1	book	book	0
of	of	pp-f	of	of	0
Martyrs	Martyrs	n2	Martyrs	martyr	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
bookes	bookes	n2	books	book	0
:	:	:	:	:	0
so	so	av	so	so	0
much	much	av-d	much	much	0
more	more	av-dc	more	more	0
will	will	vmb	will	will	0
they	they	pns32	they	they	0
hate	hate	vvb	hate	hate	0
my	my	po11	my	my	0
booke	booke	n1	book	book	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
hath	hath	vhz	hath	have	0
so	so	av	so	so	0
truely	truely	av-j	truly	true	0
and	and	cc	and	and	0
briefely	briefely	av-j	briefly	brief	0
discouered	discouered	vvn	discovered	discover	0
all	all	d	all	all	0
their	their	po32	their	their	0
shame	shame	n1	shame	shame	0
,	,	,	,	,	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
booke	booke	n1	book	book	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
diuers	diuers	j	diverse	diverse	0
other	other	j-jn	other	other	0
bookes	bookes	n2	books	book	0
.	.	.	.	.	1
Wherefore	Wherefore	c-crq	Wherefore	wherefore	0
most	most	ds	most	most	0
Reuerend	Reuerend	j-jn	Reverend	reverend	0
,	,	,	,	,	0
and	and	cc	and	and	0
Right	Right	j-jn	Right	right	0
Honorable	Honorable	j	Honourable	honourable	0
Lords	Lords	n2	Lords	lord	0
,	,	,	,	,	0
your	your	po22	your	your	0
manifest	manifest	j	manifest	manifest	0
dislike	dislike	n1	dislike	dislike	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
beare	beare	vvb	bear	bear	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
wickednes	wickednes	n1	wickedness	wickedness	0
and	and	cc	and	and	0
falshood	falshood	n1	falsehood	falsehood	0
of	of	pp-f	of	of	0
Antichrist	Antichrist	np1	Antichrist	Antichrist	0
;	;	;	;	;	0
hath	hath	vhz	hath	have	0
imboldned	imboldned	vvd	emboldened	embolden	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
an	an	dt	and	a	0
humble	humble	j	humble	humble	0
sutor	sutor	n1	suitor	suitor	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
Lordships	Lordships	n2	Lordship's	lordship	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
the	the	dt	the	the	0
Patrons	Patrons	n2	Patrons	patron	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
my	my	po11	my	my	0
Booke	Booke	n1	Book	book	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
would	would	vmd	would	will	0
vouchsafe	vouchsafe	vvi	vouchsafe	vouchsafe	0
to	to	pc-acp	to	to	0
defend	defend	vvi	defend	defend	0
and	and	cc	and	and	0
further	further	av-jc	further	further	0
it	it	pn31	it	it	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
Spirituall	Spirituall	j	Spiritual	spiritual	0
and	and	cc	and	and	0
Temporall	Temporall	j	Temporal	temporal	0
Powers	Powers	n2	Powers	power	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
honour	honour	n1	honour	honour	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
the	the	dt	the	the	0
great	great	j	great	great	0
dishonour	dishonour	n1	dishonour	dishonour	0
of	of	pp-f	of	of	0
Antichrist	Antichrist	np1	Antichrist	Antichrist	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
vnspeakeable	vnspeakeable	j	unspeakable	unspeakable	0
benefit	benefit	n1	benefit	benefit	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
Children	Children	n2	Children	child	0
.	.	.	.	.	1
So	So	av	So	so	0
with	with	p-acp	with	with	0
my	my	po11	my	my	0
hartie	hartie	j	hearty	hearty	0
prayers	prayers	n2	prayers	prayer	0
,	,	,	,	,	0
I	I	pns11	I	i	0
commit	commit	vvb	commit	commit	0
both	both	d	both	both	0
your	your	po22	your	your	0
Honors	Honors	n2	Honours	honour	0
,	,	,	,	,	0
your	your	po22	your	your	0
soules	soules	n2	souls	soul	0
,	,	,	,	,	0
bodies	bodies	n2	bodies	body	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
haue	haue	vhb	have	have	0
,	,	,	,	,	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
safe	safe	j	safe	safe	0
preseruation	preseruation	n1	preservation	preservation	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
Iesus	Iesus	np1	Iesus	Jesus	0
and	and	cc	and	and	0
his	his	po31	his	his	0
holy	holy	j	holy	holy	0
Angels	Angels	n2	Angels	angel	0
.	.	.	.	.	1
