Much	Much	av-d	Much	much	0
the	the	dt	the	the	0
confidence	confidence	n1	confidence	confidence	0
to	to	pc-acp	to	to	0
deny	deny	vvi	deny	deny	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Sunne	Sunne	n1	Sun	sun	0
shines	shines	vvz	shines	shine	0
at	at	p-acp	at	at	0
noon-day	noon-day	n1	noonday	noonday	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
what	what	r-crq	what	what	0
is	is	vbz	is	be	0
there	there	a-acp	there	there	0
related	related	vvn	related	relate	0
be	be	vbb	be	be	0
truth	truth	n1	truth	truth	0
or	or	cc	or	or	0
no	no	uh-dx	no	no	0
,	,	,	,	,	0
your	your	po22	your	your	0
selfe	selfe	n1	self	self	0
can	can	vmb	can	can	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
great	great	j	great	great	0
measure	measure	n1	measure	measure	0
satisfie	satisfie	vvi	satisfy	satisfy	0
the	the	dt	the	the	0
En	En	fw-fr	En	en	0
∣	∣	sy	∣	∣	0
quirer	quirer	vvi	quirer	quirer	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
the	the	dt	the	the	0
substance	substance	n1	substance	substance	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Booke	Booke	n1	Book	book	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
examined	examined	vvn	examined	examine	0
it	it	pn31	it	it	0
,	,	,	,	,	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
content	content	j	content	content	0
you	you	pn22	you	you	0
should	should	vmd	should	shall	0
dismisse	dismisse	vvi	dismiss	dismiss	0
it	it	pn31	it	it	0
your	your	po22	your	your	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
tection	tection	n1	tection	tection	0
,	,	,	,	,	0
and	and	cc	and	and	0
shall	shall	vmb	shall	shall	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
attend	attend	vvi	attend	attend	0
the	the	dt	the	the	0
vindication	vindication	n1	vindication	vindication	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
from	from	p-acp	from	from	0
its	its	po31	its	its	0
adversaries	adversaries	n2	adversaries	adversary	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
ordinarily	ordinarily	av-j	ordinarily	ordinary	0
more	more	av-dc	more	more	0
clamorous	clamorous	j	clamorous	clamorous	0
then	then	cs	then	than	0
argumentative	argumentative	n1	argumentative	argumentative	0
.	.	.	.	.	1
If	If	cs	If	if	0
my	my	po11	my	my	0
paines	paines	n2	pains	pain	0
may	may	vmb	may	may	0
contribute	contribute	vvi	contribute	contribute	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
Sir	Sir	n1	Sir	sir	0
to	to	pc-acp	to	to	0
encourage	encourage	vvi	encourage	encourage	0
your	your	po22	your	your	0
perseverance	perseverance	n1	perseverance	perseverance	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
good	good	j	good	good	0
worke	worke	n1	work	work	0
to	to	p-acp	to	to	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
hath	hath	vhz	hath	have	0
quickned	quickned	vvn	quickened	quicken	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
put	put	vvi	put	put	0
your	your	po22	your	your	0
hand	hand	n1	hand	hand	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
great	great	j	great	great	0
matter	matter	n1	matter	matter	0
of	of	pp-f	of	of	0
encouragement	encouragement	n1	encouragement	encouragement	0
and	and	cc	and	and	0
joy	joy	n1	joy	joy	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
of	of	pp-f	of	of	0
us	us	pno12	us	we	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
working	working	vvg	working	work	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
refining	refining	vvg	refining	refine	0
of	of	pp-f	of	of	0
Sion	Sion	np1	Sion	Zion	0
(	(	(	(	(	0
while	while	cs	while	while	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
almost	almost	av	almost	almost	0
stifled	stifled	vvn	stifled	stifle	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
drosse	drosse	n1	dross	dross	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
cor	cor	fw-la	cor	cor	0
∣	∣	sy	∣	∣	0
ruption	ruption	n1	ruption	ruption	0
of	of	pp-f	of	of	0
former	former	j	former	former	0
times	times	n2	times	time	0
hath	hath	vhz	hath	have	0
begot	begot	vvn	begotten	beget	0
)	)	)	)	)	0
so	so	av	so	so	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
great	great	j	great	great	0
addition	addition	n1	addition	addition	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
crown	crown	n1	crown	crown	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
great	great	j	great	great	0
crown	crown	n1	crown	crown	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	0
,	,	,	,	,	0
Chapyfield	Chapyfield	np1	Chapyfield	Chapyfield	0
house	house	n1	house	house	0
,	,	,	,	,	0
April	April	np1	April	April	0
.	.	.	.	.	1
19.	19.	crd	19.	19	0
1654.	1654.	crd	1654.	1654.	1
SIR	SIR	n1	SIR	sir	0
;	;	;	;	;	1
