GENTLEMEN	GENTLEMEN	np1	GENTLEMEN	Gentlemen	0
;	;	;	;	;	0
And	And	cc	And	and	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
very	very	av	very	very	0
confident	confident	j	confident	confident	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
not	not	xx	not	not	0
failed	failed	vvn	failed	fail	0
as	as	a-acp	as	as	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
I	I	pns11	I	i	0
dare	dare	vvb	dare	dare	0
appeal	appeal	n1	appeal	appeal	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
who	who	r-crq	who	who	0
ever	ever	av	ever	ever	0
took	took	vvd	took	take	0
the	the	dt	the	the	0
pains	pains	n2	pains	pain	0
to	to	pc-acp	to	to	0
peruse	peruse	vvi	peruse	peruse	0
it	it	pn31	it	it	0
,	,	,	,	,	0
if	if	cs	if	if	0
ever	ever	av	ever	ever	0
they	they	pns32	they	they	0
met	met	vvd	met	meet	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
piece	piece	n1	piece	piece	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
same	same	d	same	same	0
subject	subject	n-jn	subject	subject	0
,	,	,	,	,	0
either	either	av-d	either	either	0
so	so	av	so	so	0
plain	plain	j	plain	plain	0
,	,	,	,	,	0
or	or	cc	or	or	0
exact	exact	vvi	exact	exact	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Directi	Directi	n1	Directi	directi	0
∣	∣	sy	∣	∣	0
ons	ons	pp-f|pno12	ons	of|we	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Lessons	Lessons	n2	Lessons	lesson	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
.	.	.	.	.	1
I	I	pns11	I	i	0
designed	designed	vvd	designed	design	0
also	also	av	also	also	0
it	it	pn31	it	it	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
help	help	n1	help	help	0
to	to	p-acp	to	to	0
Artists	Artists	n2	Artists	artist	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
so	so	av	so	so	0
far	far	av-j	far	far	0
as	as	c-acp	as	as	0
that	that	d	that	that	0
the	the	dt	the	the	0
looking	looking	vvg	looking	look	0
it	it	pn31	it	it	0
over	over	a-acp	over	over	0
,	,	,	,	,	0
would	would	vmd	would	will	0
bring	bring	vvi	bring	bring	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
minds	minds	n2	minds	mind	0
such	such	d	such	such	0
Lessons	Lessons	n2	Lessons	lesson	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
want	want	n1	want	want	0
of	of	pp-f	of	of	0
Practice	Practice	n1	Practice	practice	0
for	for	p-acp	for	for	0
som	som	d	some	some	0
time	time	n1	time	time	0
might	might	vmd	might	may	0
have	have	vhi	have	have	0
worn	worn	vvn	worn	wear	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Memories	Memories	n2	Memories	memory	0
,	,	,	,	,	0
and	and	cc	and	and	0
also	also	av	also	also	0
in	in	p-acp	in	in	0
respect	respect	n1	respect	respect	0
that	that	cst	that	that	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
very	very	av	very	very	0
good	good	j	good	good	0
directions	directions	n2	directions	direction	0
and	and	cc	and	and	0
Rules	Rules	n2	Rules	rule	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
behaviour	behaviour	n1	behaviour	behaviour	0
in	in	p-acp	in	in	0
practice	practice	n1	practice	practice	0
against	against	p-acp	against	against	0
either	either	d	either	either	0
Artists	Artists	n2	Artists	artist	0
or	or	cc	or	or	0
Ignorants	Ignorants	n2-j	Ignorants	ignorant	0
,	,	,	,	,	0
both	both	d	both	both	0
with	with	p-acp	with	with	0
Blunts	Blunts	np1	Blunts	Blunts	0
and	and	cc	and	and	0
Sharps	Sharps	np1	Sharps	Sharps	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
Book	Book	n1	Book	book	0
I	I	pns11	I	i	0
gave	gave	vvd	gave	give	0
only	only	av-j	only	only	0
a	a	dt	a	a	0
bare	bare	j	bore	bare	0
Discriptio	Discriptio	fw-la	Discriptio	discriptio	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Rules	Rules	n2	Rules	rule	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Reasons	Reasons	n2	Reasons	reason	0
subjoyne	subjoyne	vvb	subjoin	subjoin	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
upon	upon	p-acp	upon	upon	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
grounded	grounded	vvn	grounded	ground	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
om	om	pno32	om	they	0
∣	∣	sy	∣	∣	0
mission	mission	n1	mission	mission	0
did	did	vdd	did	do	0
probably	probably	av-j	probably	probable	0
make	make	vvi	make	make	0
some	some	d	some	some	0
Artists	Artists	n2	Artists	artist	0
judge	judge	vvi	judge	judge	0
,	,	,	,	,	0
tha	tha	cs	than	than	0
those	those	d	those	those	0
Rules	Rules	n2	Rules	rule	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
so	so	av	so	so	0
very	very	av	very	very	0
infallible	infallible	j	infallible	infallible	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	d	that	that	0
as	as	c-acp	as	as	0
good	good	j	good	good	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
put	put	vvn	put	put	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
places	places	n2	places	place	0
;	;	;	;	;	0
And	And	cc	And	and	0
which	which	r-crq	which	which	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
like	like	j	like	like	0
hath	hath	vhz	hath	have	0
also	also	av	also	also	0
been	been	vbn	been	be	0
the	the	dt	the	the	0
cause	cause	n1	cause	cause	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
not	not	xx	not	not	0
having	having	vhg	having	have	0
so	so	av	so	so	0
good	good	j	good	good	0
an	an	dt	and	a	0
Opinion	Opinion	n1	Opinion	opinion	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
and	and	cc	and	and	0
liking	liking	vvg	liking	like	0
for	for	p-acp	for	for	0
them	them	pno32	them	they	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
perhaps	perhaps	av	perhaps	perhaps	0
otherwise	otherwise	av	otherwise	otherwise	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
.	.	.	.	.	1
Therefore	Therefore	av	Therefore	therefore	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
both	both	d	both	both	0
vindicate	vindicate	vvi	vindicate	vindicate	0
the	the	dt	the	the	0
certain	certain	j	certain	certain	0
∣	∣	sy	∣	∣	0
ty	ty	zz	ty	ty	0
and	and	cc	and	and	0
infallibility	infallibility	n1	infallibility	infallibility	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Rules	Rules	n2	Rules	rule	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
showing	showing	vvg	showing	show	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
grounded	grounded	vvn	grounded	ground	0
meerly	meerly	av-j	merely	mere	0
upon	upon	p-acp	upon	upon	0
my	my	po11	my	my	0
own	own	d	own	own	0
Fancy	Fancy	n1	Fancy	fancy	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
solid	solid	j	solid	solid	0
Foundations	Foundations	n2	Foundations	foundation	0
of	of	pp-f	of	of	0
Art	Art	n1	Art	art	0
and	and	cc	and	and	0
Reason	Reason	n1	Reason	reason	0
,	,	,	,	,	0
and	and	cc	and	and	0
sa	sa	uh	sa	sa	0
∣	∣	sy	∣	∣	0
tisfie	tisfie	vvb	tisfie	tisfie	0
such	such	d	such	such	0
persons	persons	n2	persons	person	0
by	by	p-acp	by	by	0
publishing	publishing	vvg	publishing	publish	0
the	the	dt	the	the	0
Reasons	Reasons	n2	Reasons	reason	0
upon	upon	p-acp	upon	upon	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
ground	ground	n1	ground	ground	0
them	them	pno32	them	they	0
;	;	;	;	;	0
As	As	c-acp	As	as	0
also	also	av	also	also	0
,	,	,	,	,	0
make	make	vvb	make	make	0
my	my	po11	my	my	0
Rules	Rules	n2	Rules	rule	0
more	more	av-dc	more	more	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
pendious	pendious	j	pendious	pendious	0
,	,	,	,	,	0
and	and	cc	and	and	0
easier	easier	jc	easier	easy	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
kept	kept	vvn	kept	keep	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
memories	memories	n2	memories	memory	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
following	following	j-vvg	following	follow	0
sheets	sheets	n2	sheets	sheet	0
made	made	vvd	made	make	0
an	an	dt	and	a	0
Abstract	Abstract	n-jn	Abstract	abstract	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
have	have	vhb	have	have	0
given	given	vvn	given	give	0
the	the	dt	the	the	0
Reasons	Reasons	n2	Reasons	reason	0
,	,	,	,	,	0
why	why	c-crq	why	why	0
I	I	pns11	I	i	0
order	order	vvb	order	order	0
such	such	d	such	such	0
and	and	cc	and	and	0
such	such	d	such	such	0
a	a	dt	a	a	0
thing	thing	n1	thing	thing	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
a	a	dt	a	a	0
Rule	Rule	n1	Rule	rule	0
.	.	.	.	.	1
And	And	cc	And	and	0
although	although	cs	although	although	0
I	I	pns11	I	i	0
cannot	cannot	vmbx	cannot	can	0
deny	deny	vvi	deny	deny	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
a	a	dt	a	a	0
judicious	judicious	j	judicious	judicious	0
Ar	Ar	vbr	are	be	0
∣	∣	sy	∣	∣	0
tist	tist	pn31|vbz	tist	it|be	0
may	may	n1	may	may	0
perhaps	perhaps	av	perhaps	perhaps	0
make	make	vvi	make	make	0
use	use	n1	use	use	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
Rules	Rules	n2	Rules	rule	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
own	own	d	own	own	0
choise	choise	n1	choice	choice	0
,	,	,	,	,	0
or	or	cc	or	or	0
making	making	vvg	making	make	0
,	,	,	,	,	0
differing	differing	vvg	differing	differ	0
somewhat	somewhat	av	somewhat	somewhat	0
from	from	p-acp	from	from	0
mine	mine	png11	mine	i	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
very	very	av	very	very	0
good	good	j	good	good	0
,	,	,	,	,	0
and	and	cc	and	and	0
have	have	vhb	have	have	0
sometimes	sometimes	av	sometime	sometime	0
as	as	c-acp	as	as	0
good	good	j	good	good	0
effect	effect	n1	effect	effect	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
particular	particular	j	particular	particular	0
Play	Play	n1	Play	play	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Persons	Persons	n2	Persons	person	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
to	to	p-acp	to	to	0
en	en	fw-fr	en	en	0
∣	∣	sy	∣	∣	0
gage	gage	n1	gage	gage	0
against	against	p-acp	against	against	0
as	as	p-acp	as	as	0
mine	mine	png11	mine	i	0
could	could	vmd	could	can	0
have	have	vhi	have	have	0
;	;	;	;	;	0
Yet	Yet	av	Yet	yet	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
confident	confident	j	confident	confident	0
hey	hey	n1	heigh	hay	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
no	no	dx	no	no	0
better	better	jc	better	better	0
than	than	cs	than	than	0
mine	mine	png11	mine	i	0
are	are	vbr	are	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
bserved	bserved	vvd	bserved	bserve	0
mine	mine	n1	mine	mine	0
exactly	exactly	av-j	exactly	exact	0
against	against	p-acp	against	against	0
that	that	cst	that	that	0
same	same	d	same	same	0
Person	Person	n1	Person	person	0
,	,	,	,	,	0
he	he	pns31	he	he	0
would	would	vmd	would	will	0
find	find	vvi	find	find	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
the	the	dt	the	the	0
very	very	av	very	very	0
same	same	d	same	same	0
effects	effects	n2	effects	effect	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
own	own	d	own	own	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
against	against	p-acp	against	against	0
all	all	d	all	all	0
humors	humors	n2	humours	humour	0
whatsoever	whatsoever	r-crq	whatsoever	whatsoever	0
generally	generally	av-j	generally	general	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
secure	secure	j	secure	secure	0
and	and	cc	and	and	0
certain	certain	j	certain	certain	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
two	two	crd	two	two	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
albeit	albeit	cs	albeit	albeit	0
I	I	pns11	I	i	0
confess	confess	vvb	confess	confess	0
there	there	a-acp	there	there	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
particular	particular	j	particular	particular	0
Rules	Rules	n2	Rules	rule	0
invented	invented	vvn	invented	invent	0
for	for	p-acp	for	for	0
particular	particular	j	particular	particular	0
humors	humors	n2	humours	humour	0
of	of	pp-f	of	of	0
Play	Play	n1	Play	play	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
may	may	vmb	may	may	0
differ	differ	vvi	differ	differ	0
from	from	p-acp	from	from	0
mine	mine	png11	mine	i	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
prove	prove	vvb	prove	prove	0
very	very	av	very	very	0
effectual	effectual	j	effectual	effectual	0
against	against	p-acp	against	against	0
that	that	d	that	that	0
particular	particular	j	particular	particular	0
humor	humor	n1	humour	humour	0
for	for	p-acp	for	for	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
designed	designed	vvn	designed	design	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
against	against	p-acp	against	against	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
another	another	j-jn	another	another	0
humor	humor	n1	humour	humour	0
they	they	pns32	they	they	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
altoge	altoge	n1	altoge	altoge	0
∣	∣	sy	∣	∣	0
ther	ther	dt	there	the	0
Ineffectual	Ineffectual	j	Ineffectual	ineffectual	0
and	and	cc	and	and	0
prove	prove	vvi	prove	prove	0
stark	stark	av-j	stark	stark	0
nought	nought	pi	nought	nought	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
doth	doth	vdz	does	do	0
consist	consist	vvi	consist	consist	0
their	their	po32	their	their	0
insufficiency	insufficiency	n1	insufficiency	insufficiency	0
,	,	,	,	,	0
whereas	whereas	cs	whereas	whereas	0
those	those	d	those	those	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
prove	prove	vvi	prove	prove	0
as	as	p-acp	as	as	0
effectual	effectual	j	effectual	effectual	0
against	against	p-acp	against	against	0
those	those	d	those	those	0
particular	particular	j	particular	particular	0
humors	humors	n2	humours	humour	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
particuar	particuar	n1	particuar	particuar	0
Rules	Rules	vvz	Rules	rule	0
designed	designed	vvn	designed	design	0
for	for	p-acp	for	for	0
them	them	pno32	them	they	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
sufficient	sufficient	j	sufficient	sufficient	0
also	also	av	also	also	0
against	against	p-acp	against	against	0
all	all	d	all	all	0
humors	humors	n2	humours	humour	0
whatsoever	whatsoever	r-crq	whatsoever	whatsoever	0
,	,	,	,	,	0
so	so	av	so	so	0
that	that	cst	that	that	0
there	there	a-acp	there	there	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
no	no	dx	no	no	0
need	need	n1	need	need	0
of	of	pp-f	of	of	0
particu	particu	n1	particu	particu	0
∣	∣	sy	∣	∣	0
lar	lar	n1	lar	lar	0
Ones	Ones	pi2	Ones	one	0
,	,	,	,	,	0
mine	mine	n1	mine	mine	0
supplying	supplying	vvg	supplying	supply	0
their	their	po32	their	their	0
place	place	n1	place	place	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
general	general	j	general	general	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
doth	doth	vdz	does	do	0
lye	lye	vvi	lie	lie	0
their	their	po32	their	their	0
Worth	Worth	n1	Worth	worth	0
and	and	cc	and	and	0
Excel	Excel	vvi	Excel	excel	0
∣	∣	sy	∣	∣	0
lency	lency	n1	lency	lency	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
to	to	pc-acp	to	to	0
discover	discover	vvi	discover	discover	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
the	the	dt	the	the	0
unsufficiency	unsufficiency	n1	unsufficiency	unsufficiency	0
of	of	pp-f	of	of	0
particular	particular	j	particular	particular	0
Rules	Rules	n2	Rules	rule	0
,	,	,	,	,	0
consider	consider	vvb	consider	consider	0
but	but	p-acp	but	but	0
what	what	r-crq	what	what	0
difference	difference	n1	difference	difference	0
there	there	a-acp	there	there	0
is	is	vbz	is	be	0
betwixt	betwixt	p-acp	betwixt	betwixt	0
a	a	dt	a	a	0
Man's	Man's	ng1	Man's	man	0
playing	playing	vvg	playing	play	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
Person	Person	n1	Person	person	0
whose	whose	rg-crq	whose	who	0
humor	humor	n1	humour	humour	0
and	and	cc	and	and	0
me	me	pno11	me	i	0
∣	∣	sy	∣	∣	0
thod	thod	n1	thod	thod	0
of	of	pp-f	of	of	0
playing	playing	vvg	playing	play	0
he	he	pns31	he	he	0
knoweth	knoweth	vvz	knoweth	know	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
one	one	pi	one	one	0
whom	whom	ro-crq	whom	who	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
haps	haps	vvz	haps	hap	0
he	he	pns31	he	he	0
never	never	av-x	never	never	0
so	so	av	so	so	0
much	much	av-d	much	much	0
as	as	c-acp	as	as	0
saw	saw	vvd	saw	see	0
before	before	a-acp	before	before	0
,	,	,	,	,	0
certainly	certainly	av-j	certainly	certain	0
there	there	a-acp	there	there	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
Methods	Methods	n2	Methods	method	0
taken	taken	vvn	taken	take	0
vastly	vastly	av-j	vastly	vast	0
dissierent	dissierent	j	dissierent	dissierent	0
to	to	pc-acp	to	to	0
play	play	vvi	play	play	0
Ad	Ad	fw-la	Ad	ad	0
∣	∣	sy	∣	∣	0
vantagiously	vantagiously	av-j	vantagiously	vantagious	0
against	against	p-acp	against	against	0
either	either	d	either	either	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
Persons	Persons	n2	Persons	person	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
Man	Man	n1	Man	man	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
engaged	engaged	vvn	engaged	engage	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
be	be	vbb	be	be	0
Attaqued	Attaqued	vvn	Attacked	attack	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
Per	Per	np1	Per	Per	0
∣	∣	sy	∣	∣	0
son	son	n1	son	son	0
whose	whose	rg-crq	whose	who	0
Play	Play	n1	Play	play	0
he	he	pns31	he	he	0
knoweth	knoweth	vvz	knoweth	know	0
,	,	,	,	,	0
then	then	av	then	then	0
knowing	knowing	vvg	knowing	know	0
upon	upon	p-acp	upon	upon	0
what	what	r-crq	what	what	0
Lessons	Lessons	n2	Lessons	lesson	0
his	his	po31	his	his	0
humor	humor	n1	humour	humour	0
runneth	runneth	vvz	runneth	run	0
;	;	;	;	;	0
I	I	pns11	I	i	0
confess	confess	vvb	confess	confess	0
be	be	vbb	be	be	0
may	may	vmb	may	may	0
safely	safely	av-j	safely	safe	0
make	make	vvi	make	make	0
use	use	n1	use	use	0
of	of	pp-f	of	of	0
particular	particular	j	particular	particular	0
Contrarys	Contrarys	np1	Contrarys	Contrarys	0
,	,	,	,	,	0
and	and	cc	and	and	0
Pursuits	Pursuits	n2	Pursuits	pursuit	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
knows	knows	vvz	knows	know	0
will	will	vmb	will	will	0
take	take	vvi	take	take	0
effect	effect	n1	effect	effect	0
upon	upon	p-acp	upon	upon	0
his	his	po31	his	his	0
Adversary	Adversary	n1	Adversary	adversary	0
,	,	,	,	,	0
(	(	(	(	(	0
al	al	d	all	all	0
∣	∣	sy	∣	∣	0
though	though	c-acp	though	though	0
undoubtedly	undoubtedly	av-j	undoubtedly	undoubted	0
to	to	pc-acp	to	to	0
use	use	vvi	use	use	0
generalls	generalls	n2	generals	general	0
were	were	vbdr	were	be	0
a	a	dt	a	a	0
great	great	j	great	great	0
dale	dale	n1	dale	dale	0
more	more	av-dc	more	more	0
safe	safe	j	safe	safe	0
)	)	)	)	)	0
but	but	cc-acp	but	but	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
be	be	vbb	be	be	0
Attaqued	Attaqued	vvn	Attacked	attack	0
by	by	p-acp	by	by	0
one	one	pi	one	one	0
whom	whom	ro-crq	whom	who	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
haps	haps	vvz	haps	hap	0
he	he	pns31	he	he	0
never	never	av-x	never	never	0
saw	saw	vvd	saw	see	0
,	,	,	,	,	0
or	or	cc	or	or	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
did	did	vdd	did	do	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
knoweth	knoweth	vvz	knoweth	know	0
not	not	xx	not	not	0
u	u	sy	u	u	0
∣	∣	sy	∣	∣	0
pon	pon	n1	pon	pon	0
what	what	q-crq	what	what	0
Lessons	Lessons	n2	Lessons	lesson	0
his	his	po31	his	his	0
humor	humor	n1	humour	humour	0
runneth	runneth	vvz	runneth	run	0
:	:	:	:	:	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
a	a	dt	a	a	0
Case	Case	n1	Case	case	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
use	use	n1	use	use	0
of	of	pp-f	of	of	0
Particulars	Particulars	n2-j	Particulars	particular	0
were	were	vbdr	were	be	0
but	but	p-acp	but	but	0
very	very	av	very	very	0
bad	bad	j	bad	bad	0
Judgement	Judgement	n1	Judgement	judgement	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
for	for	p-acp	for	for	0
Example	Example	n1	Example	example	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
a	a	dt	a	a	0
Real	Real	j	Real	real	0
and	and	cc	and	and	0
Home	Home	av-an	Home	home	0
Pur	Pur	zz	Pur	pur	0
∣	∣	sy	∣	∣	0
suite	suite	n1	suit	suit	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
single	single	j	single	single	0
or	or	cc	or	or	0
double	double	j-jn	double	double	0
Feint	Feint	n1	Feint	feint	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
no	no	av-dx	no	no	0
such	such	d	such	such	0
pur	pur	zz	pur	pur	0
∣	∣	sy	∣	∣	0
suite	suite	n1	suit	suit	0
will	will	n1	will	will	0
take	take	vvi	take	take	0
effect	effect	n1	effect	effect	0
upon	upon	p-acp	upon	upon	0
that	that	d	that	that	0
Person	Person	n1	Person	person	0
again	again	av	again	again	0
whom	whom	r-crq	whom	who	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
playing	playing	vvg	playing	play	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
