WHEN	WHEN	c-crq	WHEN	when	0
the	the	dt	the	the	0
name	name	n1	name	name	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
christian	christian	njp	christian	christian	0
,	,	,	,	,	0
shal	shal	vmb	shall	shall	0
spy	spy	vvi	spy	spy	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
any	any	d	any	any	0
thyng	thyng	n1	thing	thing	0
,	,	,	,	,	0
that	that	cst	that	that	0
may	may	vmb	may	may	0
conduce	conduce	vvi	conduce	conduce	0
and	and	cc	and	and	0
profyte	profyte	n1	profit	profit	0
the	the	dt	the	the	0
misticall	misticall	j	mystical	mystical	0
bodye	bodye	n1	body	body	0
,	,	,	,	,	0
and	and	cc	and	and	0
dothe	dothe	vdz	doth	do	0
not	not	xx	not	not	0
his	his	po31	his	his	0
endeuour	endeuour	n1	endeavour	endeavour	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
vtter	vtter	j	utter	utter	0
∣	∣	sy	∣	∣	0
moste	moste	av-ds	most	most	0
to	to	pc-acp	to	to	0
brynge	brynge	vvi	bring	bring	0
the	the	dt	the	the	0
same	same	d	same	same	0
thervnto	thervnto	av	thereunto	thereunto	0
:	:	:	:	:	0
verely	verely	av-j	verily	very	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
thought	thought	vvn	thought	think	0
an	an	dt	and	a	0
vnpro	vnpro	n1	vnpro	vnpro	0
¦	¦	sy	¦	¦	0
fytable	fytable	j	fytable	fytable	0
membre	membre	n1	member	member	0
,	,	,	,	,	0
not	not	xx	not	not	0
worthye	worthye	j	worthy	worthy	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
iudgemente	iudgemente	n1	judgement	judgement	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
accompted	accompted	vvn	accounted	account	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
membre	membre	n1	member	member	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
whom	whom	ro-crq	whom	who	0
Christ	Christ	np1	Christ	Christ	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
head	head	n1	head	head	0
.	.	.	.	.	1
Surely	Surely	np1	Surely	Surely	0
it	it	pn31	it	it	0
myghte	myghte	vmd	might	may	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
great	great	j	great	great	0
shame	shame	n1	shame	shame	0
for	for	p-acp	for	for	0
vs	vs	pno12	us	we	0
Christians	Christians	np1	Christians	Christians	0
,	,	,	,	,	0
if	if	cs	if	if	0
we	we	pns12	we	we	0
shoulde	shoulde	vmd	should	shall	0
not	not	xx	not	not	0
(	(	(	(	(	0
hauyng	hauyng	vhg	having	have	0
such	such	d	such	such	0
light	light	n1	light	light	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
gospel	gospel	n1	gospel	gospel	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
we	we	pns12	we	we	0
haue	haue	vhb	have	have	0
)	)	)	)	)	0
endeuour	endeuour	n1	endeavour	endeavour	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
wyse	wyse	n1	wise	wise	0
to	to	pc-acp	to	to	0
profite	profite	vvi	profit	profit	0
the	the	dt	the	the	0
common	common	j	common	common	0
welth	welth	n1	wealth	wealth	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
we	we	pns12	we	we	0
shal	shal	vmb	shall	shall	0
call	call	vvi	call	call	0
to	to	p-acp	to	to	0
mynde	mynde	n1	mind	mind	0
the	the	dt	the	the	0
excel	excel	vvi	excel	excel	0
∣	∣	sy	∣	∣	0
lent	lent	np1	lent	Lent	0
saienge	saienge	n1	saying	saying	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
moste	moste	av-ds	most	most	0
diuine	diuine	j-jn	divine	divine	0
phi	phi	fw-la	phi	phi	0
∣	∣	sy	∣	∣	0
losopher	losopher	n1	losopher	losopher	0
,	,	,	,	,	0
whiche	whiche	r-crq	which	which	0
is	is	vbz	is	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
be	be	vbb	be	be	0
not	not	xx	not	not	0
borne	borne	vvn	born	bear	0
for	for	p-acp	for	for	0
our	our	po12	our	our	0
selues	selues	n2	selves	self	0
onely	onely	av-j	only	only	0
▪	▪	▪	▪	▪	0
but	but	cc-acp	but	but	0
parte	parte	n1	part	part	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
birth	birth	n1	birth	birth	0
our	our	po12	our	our	0
natiue	natiue	j-jn	native	native	0
coūtrey	coūtrey	n1	country	country	0
doth	doth	vdz	does	do	0
chalenge	chalenge	vvi	challenge	challenge	0
vnto	vnto	p-acp	unto	unto	0
it	it	pn31	it	it	0
,	,	,	,	,	0
part	part	vvb	part	part	0
our	our	po12	our	our	0
parentes	parentes	n2	parents	parent	0
,	,	,	,	,	0
and	and	cc	and	and	0
an	an	dt	and	a	0
other	other	j-jn	other	other	0
parte	parte	n1	part	part	0
also	also	av	also	also	0
our	our	po12	our	our	0
family	family	n1	family	family	0
∣	∣	sy	∣	∣	0
ars	ars	fw-la	ars	ars	0
,	,	,	,	,	0
and	and	cc	and	and	0
frendes	frendes	n2	friends	friend	0
.	.	.	.	.	1
Plato	Plato	np1	Plato	Plato	0
dyd	dyd	vdd	did	do	0
knowe	knowe	vvi	know	know	0
onely	onely	av-j	only	only	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
lyghte	lyghte	n1	light	light	0
of	of	pp-f	of	of	0
naturall	naturall	j	natural	natural	0
rea	rea	fw-la	rea	rea	0
∣	∣	sy	∣	∣	0
sone	sone	av	soon	soon	0
,	,	,	,	,	0
that	that	cst	that	that	0
al	al	d	all	all	0
excellent	excellent	j	excellent	excellent	0
and	and	cc	and	and	0
good	good	j	good	good	0
gyf	gyf	vvb	give	give	0
∣	∣	sy	∣	∣	0
tes	tes	zz	tes	tes	0
came	came	vvd	came	come	0
of	of	pp-f	of	of	0
god	god	n1	god	god	0
,	,	,	,	,	0
and	and	cc	and	and	0
were	were	vbdr	were	be	0
gyuen	gyuen	vvn	given	give	0
to	to	p-acp	to	to	0
thintent	thintent	n1	intent	intent	0
that	that	cst	that	that	0
a	a	dt	a	a	0
man	man	n1	man	man	0
shulde	shulde	vmd	should	shall	0
therwith	therwith	av	therewith	therewith	0
helpe	helpe	vvi	help	help	0
,	,	,	,	,	0
and	and	cc	and	and	0
profyte	profyte	n1	profit	profit	0
others	others	n2-jn	others	other	0
.	.	.	.	.	1
Of	Of	pp-f	Of	of	0
the	the	dt	the	the	0
whiche	whiche	r-crq	which	which	0
opinion	opinion	n1	opinion	opinion	0
were	were	vbdr	were	be	0
also	also	av	also	also	0
al	al	d	all	all	0
the	the	dt	the	the	0
phi	phi	fw-la	phi	phi	0
∣	∣	sy	∣	∣	0
losophers	losophers	ng2	losophers	losophers	0
,	,	,	,	,	0
whiche	whiche	r-crq	which	which	0
had	had	vhd	had	have	0
tasted	tasted	vvn	tasted	taste	0
of	of	pp-f	of	of	0
ho	ho	zz	ho	ho	0
∣	∣	sy	∣	∣	0
nest	nest	n1	nest	nest	0
discipline	discipline	n1	discipline	discipline	0
and	and	cc	and	and	0
learnynge	learnynge	n1	learning	learning	0
.	.	.	.	.	1
Who	Who	r-crq	Who	who	0
so	so	av	so	so	0
euer	euer	av	ever	ever	0
therfore	therfore	av	therefore	therefore	0
doth	doth	vdz	does	do	0
thincke	thincke	vvi	think	think	0
hym	hym	pno31	him	he	0
selfe	selfe	n1	self	self	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
membre	membre	n1	member	member	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
mon	mon	fw-fr	mon	mon	0
welth	welth	n1	wealth	wealth	0
of	of	pp-f	of	of	0
Christe	Christe	np1	Christe	Christe	0
,	,	,	,	,	0
whiche	whiche	r-crq	which	which	0
is	is	vbz	is	be	0
his	his	po31	his	his	0
mystycall	mystycall	j	mystical	mystical	0
body	body	n1	body	body	0
,	,	,	,	,	0
he	he	pns31	he	he	0
must	must	vmb	must	must	0
nedes	nedes	av	needs	needs	0
much	much	av-d	much	much	0
more	more	dc	more	more	0
be	be	vbb	be	be	0
enforced	enforced	vvn	inforced	enforce	0
of	of	pp-f	of	of	0
Christian	Christian	np1	Christian	Christian	0
know	know	vvb	know	know	0
∣	∣	sy	∣	∣	0
ledge	ledge	n1	ledge	ledge	0
and	and	cc	and	and	0
charitie	charitie	n1	charity	charity	0
to	to	pc-acp	to	to	0
imploy	imploy	vvi	employ	employ	0
his	his	po31	his	his	0
la	la	fw-fr	la	la	0
∣	∣	sy	∣	∣	0
bours	bours	n1	bours	bours	0
in	in	p-acp	in	in	0
bestowing	bestowing	vvg	bestowing	bestow	0
those	those	d	those	those	0
giftes	giftes	n2	gifts	gift	0
,	,	,	,	,	0
whi	whi	q-crq	whi	why	0
¦	¦	sy	¦	¦	0
che	che	pns11	i	i	0
god	god	vvb	god	go	0
hath	hath	vhz	hath	have	0
gyuen	gyuen	vvn	given	give	0
him	him	pno31	him	he	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
fyte	fyte	n1	fyte	fyte	0
of	of	pp-f	of	of	0
others	others	n2-jn	others	other	0
.	.	.	.	.	1
Nowe	Nowe	av	Now	now	0
than	than	cs	than	than	0
seynge	seynge	vvi	sing	sing	0
that	that	cst	that	that	0
among	among	p-acp	among	among	0
the	the	dt	the	the	0
mēbres	mēbres	n2	members	member	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
same	same	d	same	same	0
misticall	misticall	j	mystical	mystical	0
body	body	n1	body	body	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
theim	theim	pno32	them	they	0
be	be	vbi	be	be	0
op	op	j	open	open	0
∣	∣	sy	∣	∣	0
pressed	pressed	vvn	pressed	press	0
with	with	p-acp	with	with	0
greuous	greuous	j	grievous	grievous	0
diseases	diseases	n2	diseases	disease	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
des	des	fw-fr	des	des	0
¦	¦	sy	¦	¦	0
peracyon	peracyon	n1	peracyon	peracyon	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
much	much	d	much	much	0
affyance	affyance	n1	affyance	affiance	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
selues	selues	n2	selves	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
trust	trust	vvi	trust	trust	0
in	in	p-acp	in	in	0
theyr	theyr	po32	their	their	0
owne	owne	d	own	own	0
wor	wor	zz	wor	wor	0
∣	∣	sy	∣	∣	0
kes	kes	n1	kes	kes	0
,	,	,	,	,	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
grosse	grosse	j	gross	gross	0
erroures	erroures	n2	errors	error	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
su	su	n1	sum	sum	0
¦	¦	sy	¦	¦	0
persticion	persticion	n1	persticion	persticion	0
,	,	,	,	,	0
idolatrie	idolatrie	n1	idolatry	idolatry	0
.	.	.	.	.	1
&c.	&c.	av	etc.	etc	0
wherby	wherby	c-crq	whereby	whereby	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
iust	iust	j	just	just	0
wrath	wrath	n1	wrath	wrath	0
,	,	,	,	,	0
and	and	cc	and	and	0
indygnation	indygnation	n1	indygnation	indygnation	0
of	of	pp-f	of	of	0
god	god	n1	god	god	0
is	is	vbz	is	be	0
prouoked	prouoked	vvn	provoked	provoke	0
agaynste	agaynste	p-acp	against	against	0
them	them	pno32	them	they	0
,	,	,	,	,	0
tru	tru	j	true	true	0
∣	∣	sy	∣	∣	0
lye	lye	n1	lie	lie	0
he	he	pns31	he	he	0
were	were	vbdr	were	be	0
verye	verye	av	very	very	0
vnnaturall	vnnaturall	j	unnatural	unnatural	0
,	,	,	,	,	0
and	and	cc	and	and	0
shulde	shulde	vmd	should	shall	0
tstifie	tstifie	vvi	tstifie	tstifie	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
tasted	tasted	vvn	tasted	taste	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
spirite	spirite	n1	spirit	spirit	0
of	of	pp-f	of	of	0
god	god	n1	god	god	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
neyther	neyther	av-dx	neither	neither	0
moued	moued	vvd	moved	move	0
with	with	p-acp	with	with	0
thexample	thexample	n1	example	example	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
hethen	hethen	j-jn	heathen	heathen	0
nor	nor	ccx	nor	nor	0
with	with	p-acp	with	with	0
loue	loue	n1	love	love	0
towardes	towardes	p-acp	towards	towards	0
the	the	dt	the	the	0
brethren	brethren	n2	brothers	brethren	0
consyderynge	consyderynge	vvg	considering	consider	0
the	the	dt	the	the	0
greate	greate	j	great	great	0
daungers	daungers	n2	dangers	danger	0
,	,	,	,	,	0
that	that	cst	that	that	0
myght	myght	vmd	might	may	0
ensue	ensue	vvi	ensue	ensue	0
here	here	av	here	here	0
vpon	vpon	p-acp	upon	upon	0
,	,	,	,	,	0
wolde	wolde	vmd	would	will	0
take	take	vvi	take	take	0
some	some	d	some	some	0
paynes	paynes	n2	pains	pain	0
,	,	,	,	,	0
and	and	cc	and	and	0
endeuoure	endeuoure	vvb	endeavour	endeavour	0
to	to	pc-acp	to	to	0
procure	procure	vvi	procure	procure	0
medicines	medicines	n2	medicines	medicine	0
,	,	,	,	,	0
so	so	av	so	so	0
farre	farre	av-j	far	far	0
forth	forth	av	forth	forth	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
him	him	pno31	him	he	0
lieth	lieth	vvz	lies	lie	0
to	to	pc-acp	to	to	0
ease	ease	vvi	ease	ease	0
,	,	,	,	,	0
and	and	cc	and	and	0
helpe	helpe	vvi	help	help	0
the	the	dt	the	the	0
same	same	d	same	same	0
.	.	.	.	.	1
We	We	pns12	We	we	0
haue	haue	vhb	have	have	0
exaumples	exaumples	n2	examples	example	0
hereof	hereof	av	hereof	hereof	0
,	,	,	,	,	0
wherwith	wherwith	c-crq	wherewith	wherewith	0
we	we	pns12	we	we	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
much	much	av-d	much	much	0
moued	moued	vvn	moved	move	0
continued	continued	vvd	continued	continue	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
gratious	gratious	j	gracious	gracious	0
wor	wor	zz	wor	wor	0
¦	¦	sy	¦	¦	0
kyng	kyng	n1	king	king	0
of	of	pp-f	of	of	0
god	god	n1	god	god	0
,	,	,	,	,	0
euen	euen	av	even	even	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
apostels	apostels	n2	apostles	apostle	0
tyme	tyme	n1	time	time	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
fathers	fathers	n2	father's	father	0
,	,	,	,	,	0
&	&	cc	&	and	0
mar	mar	vvi	mar	mar	0
∣	∣	sy	∣	∣	0
tyres	tyres	n2	tires	tire	0
besyde	besyde	p-acp	beside	beside	0
theyr	theyr	po32	their	their	0
greate	greate	j	great	great	0
trauayle	trauayle	n1	travail	travail	0
in	in	p-acp	in	in	0
confutynge	confutynge	vvg	confuting	confute	0
of	of	pp-f	of	of	0
heresies	heresies	n2	heresies	heresy	0
(	(	(	(	(	0
whiche	whiche	r-crq	which	which	0
was	was	vbds	was	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
myght	myght	vmd	might	may	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
sufficient	sufficient	j	sufficient	sufficient	0
testimonie	testimonie	n1	testimony	testimony	0
of	of	pp-f	of	of	0
theyr	theyr	po32	their	their	0
zele	zele	n1	zeal	zeal	0
,	,	,	,	,	0
and	and	cc	and	and	0
diligence	diligence	n1	diligence	diligence	0
)	)	)	)	)	0
haue	haue	vhb	have	have	0
left	left	vvn	left	leave	0
also	also	av	also	also	0
sondrye	sondrye	j	sundry	sundry	0
monumentes	monumentes	n2	monuments	monument	0
,	,	,	,	,	0
and	and	cc	and	and	0
wor	wor	zz	wor	wor	0
∣	∣	sy	∣	∣	0
kes	kes	vvb	kes	ke	0
aswell	aswell	av	aswell	aswell	0
parteynynge	parteynynge	vvg	pertaining	pertain	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
orde	orde	n1	orde	orde	0
∣	∣	sy	∣	∣	0
rynge	rynge	n1	ring	ring	0
of	of	pp-f	of	of	0
mens	mens	ng2	men's	man	0
maners	maners	n2	manners	manner	0
and	and	cc	and	and	0
behauy	behauy	av-j	behauy	behauy	0
∣	∣	sy	∣	∣	0
our	our	po12	our	our	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
also	also	av	also	also	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
confirmynge	confirmynge	vvg	confirming	confirm	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
consciences	consciences	n2	consciences	conscience	0
.	.	.	.	.	1
And	And	cc	And	and	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
they	they	pns32	they	they	0
but	but	p-acp	but	but	0
also	also	av	also	also	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
our	our	po12	our	our	0
age	age	n1	age	age	0
:	:	:	:	:	0
for	for	p-acp	for	for	0
what	what	r-crq	what	what	0
godly	godly	j	godly	godly	0
wyttes	wyttes	n2	wits	wit	0
hath	hath	vhz	hath	have	0
god	god	n1	god	god	0
stirred	stirred	vvn	stirred	stir	0
vp	vp	a-acp	up	up	0
?	?	?	?	?	1
And	And	cc	And	and	0
howe	howe	c-crq	how	how	0
diligently	diligently	av-j	diligently	diligent	0
haue	haue	vhb	have	have	0
they	they	pns32	they	they	0
applyed	applyed	vvd	applied	apply	0
theyr	theyr	po32	their	their	0
studyes	studyes	n2	studies	study	0
,	,	,	,	,	0
and	and	cc	and	and	0
bestowed	bestowed	vvd	bestowed	bestow	0
theyr	theyr	po32	their	their	0
talentes	talentes	n2	talents	talent	0
in	in	p-acp	in	in	0
garnishynge	garnishynge	vvg	garnishing	garnish	0
good	good	j	good	good	0
learnyng	learnyng	n1	learning	learning	0
,	,	,	,	,	0
and	and	cc	and	and	0
settyng	settyng	vvg	setting	set	0
forth	forth	av	forth	forth	0
the	the	dt	the	the	0
syn	syn	n1	sin	sin	0
∣	∣	sy	∣	∣	0
cere	cere	n1	cere	cere	0
and	and	cc	and	and	0
pure	pure	j	pure	pure	0
worde	worde	n1	word	word	0
of	of	pp-f	of	of	0
god	god	n1	god	god	0
?	?	?	?	?	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
passe	passe	vvi	pass	pass	0
ouer	ouer	p-acp	over	over	0
them	them	pno32	them	they	0
,	,	,	,	,	0
that	that	cst	that	that	0
haue	haue	vhb	have	have	0
taken	taken	vvn	taken	take	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
cedyng	cedyng	j-vvg	ceding	cede	0
great	great	j	great	great	0
paynes	paynes	n2	pains	pain	0
in	in	p-acp	in	in	0
foreine	foreine	j	foreign	foreign	0
,	,	,	,	,	0
and	and	cc	and	and	0
straung	straung	j	strange	strange	0
countries	countries	n2	countries	country	0
,	,	,	,	,	0
euen	euen	av	even	even	0
here	here	av	here	here	0
in	in	p-acp	in	in	0
En	En	fw-fr	En	en	0
∣	∣	sy	∣	∣	0
glande	glande	n1	gland	gland	0
,	,	,	,	,	0
god	god	n1	god	god	0
hath	hath	vhz	hath	have	0
moued	moued	vvn	moved	move	0
many	many	d	many	many	0
with	with	p-acp	with	with	0
sondry	sondry	j	sundry	sundry	0
gyftes	gyftes	n2	gifts	gift	0
,	,	,	,	,	0
some	some	d	some	some	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
forthe	forthe	av	forth	forth	0
workes	workes	n2	works	work	0
of	of	pp-f	of	of	0
theyr	theyr	po32	their	their	0
owne	owne	d	own	own	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
hunte	hunte	vvi	hunt	hunt	0
the	the	dt	the	the	0
Romyshe	Romyshe	jp	Romish	romish	0
fox	fox	n1	fox	fox	0
,	,	,	,	,	0
and	and	cc	and	and	0
some	some	d	some	some	0
al	al	d	all	all	0
∣	∣	sy	∣	∣	0
wayes	wayes	n2	ways	way	0
with	with	p-acp	with	with	0
open	open	j	open	open	0
mouth	mouth	n1	mouth	mouth	0
to	to	pc-acp	to	to	0
crye	crye	vvi	cry	cry	0
out	out	av	out	out	0
agaynst	agaynst	p-acp	against	against	0
hym	hym	pno31	him	he	0
,	,	,	,	,	0
&	&	cc	&	and	0
other	other	j-jn	other	other	0
some	some	d	some	some	0
to	to	p-acp	to	to	0
trans	trans	ng1	trans	trans	0
∣	∣	sy	∣	∣	0
late	late	av-j	late	late	0
of	of	pp-f	of	of	0
other	other	j-jn	other	other	0
mennes	mennes	ng2	men's	man	0
.	.	.	.	.	1
&c.	&c.	av	etc.	etc	0
And	And	cc	And	and	0
here	here	av	here	here	0
∣	∣	sy	∣	∣	0
vnto	vnto	p-acp	unto	unto	0
hath	hath	vhz	hath	have	0
god	god	n1	god	god	0
also	also	av	also	also	0
reised	reised	vvn	raised	raise	0
vp	vp	a-acp	up	up	0
the	the	dt	the	the	0
har	har	zz	har	har	0
¦	¦	sy	¦	¦	0
tes	tes	zz	tes	tes	0
of	of	pp-f	of	of	0
noble	noble	j	noble	noble	0
men	men	n2	men	man	0
