HAuing	HAuing	vhg	Having	have	0
verie	verie	av	very	very	0
exactlie	exactlie	av-j	exactly	exact	0
and	and	cc	and	and	0
faithfullie	faithfullie	av-j	faithfully	faithful	0
translated	translated	vvn	translated	translate	0
by	by	p-acp	by	by	0
our	our	po12	our	our	0
mostgratious	mostgratious	j	mostgratious	mostgratious	0
souereigne	souereigne	j-jn	sovereign	sovereign	0
,	,	,	,	,	0
and	and	cc	and	and	0
learned	learned	j	learned	learned	0
Ladie	Ladie	n1	Lady	lady	0
Queene	Queene	n1	Queen	queen	0
ELIZABETH	ELIZABETH	np1	ELIZABETH	Elizabeth	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
among	among	p-acp	among	among	0
manie	manie	d	many	many	0
Queens	Queens	n2	Queen's	queen	0
,	,	,	,	,	0
virgins	virgins	n2	virgins	virgin	0
,	,	,	,	,	0
and	and	cc	and	and	0
women	women	n2	women	woman	0
,	,	,	,	,	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
feare	feare	n1	fear	fear	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
hath	hath	vhz	hath	have	0
doone	doone	vdn	done	do	0
verie	verie	av	very	very	0
vertuouslie	vertuouslie	av-j	virtuously	virtuous	0
,	,	,	,	,	0
and	and	cc	and	and	0
gotten	gotten	vvn	got	get	0
thereby	thereby	av	thereby	thereby	0
great	great	j	great	great	0
renowme	renowme	n1	renown	renown	0
.	.	.	.	.	1
And	And	cc	And	and	0
therevpon	therevpon	av	thereupon	thereupon	0
considering	considering	vvg	considering	consider	0
with	with	p-acp	with	with	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
what	what	r-crq	what	what	0
great	great	j	great	great	0
profit	profit	n1	profit	profit	0
,	,	,	,	,	0
and	and	cc	and	and	0
singular	singular	j	singular	singular	0
pleasure	pleasure	n1	pleasure	pleasure	0
might	might	vmd	might	may	0
thereby	thereby	av	thereby	thereby	0
come	come	vvi	come	come	0
also	also	av	also	also	0
to	to	p-acp	to	to	0
other	other	n-jn	other	other	0
of	of	pp-f	of	of	0
like	like	j	like	like	0
mind	mind	n1	mind	mind	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
if	if	cs	if	if	0
the	the	dt	the	the	0
same	same	d	same	same	0
their	their	po32	their	their	0
excellent	excellent	j	excellent	excellent	0
and	and	cc	and	and	0
rare	rare	j	rare	rare	0
works	works	n2	works	work	0
(	(	(	(	(	0
dispersed	dispersed	vvn	dispersed	disperse	0
into	into	p-acp	into	into	0
seuerall	seuerall	j	several	several	0
pamphlets	pamphlets	n2	pamphlets	pamphlet	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
part	part	n1	part	part	0
some	some	d	some	some	0
thing	thing	n1	thing	thing	0
obscured	obscured	vvn	obscured	obscure	0
and	and	cc	and	and	0
worne	worne	vvn	worn	wear	0
cleane	cleane	av-j	clean	clean	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
print	print	n1	print	print	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
practise	practise	n1	practice	practice	0
)	)	)	)	)	0
were	were	vbdr	were	be	0
by	by	p-acp	by	by	0
some	some	d	some	some	0
painefull	painefull	j	painful	painful	0
hand	hand	n1	hand	hand	0
collected	collected	vvn	collected	collect	0
togither	togither	av	together	together	0
,	,	,	,	,	0
and	and	cc	and	and	0
reuiued	reuiued	vvn	revived	revive	0
,	,	,	,	,	0
or	or	cc	or	or	0
brought	brought	vvd	brought	bring	0
againe	againe	av	again	again	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
former	former	j	former	former	0
good	good	j	good	good	0
and	and	cc	and	and	0
godlie	godlie	j	godly	godly	0
vse	vse	n1	use	use	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
church	church	n1	church	church	0
:	:	:	:	:	0
mee	mee	pno11	me	i	0
thought	thought	vvd	thought	think	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
better	better	av-jc	better	better	0
spend	spend	vvi	spend	spend	0
my	my	po11	my	my	0
time	time	n1	time	time	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
emploie	emploie	vvi	employ	employ	0
my	my	po11	my	my	0
talent	talent	n1	talon	talon	0
,	,	,	,	,	0
either	either	av-d	either	either	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
renowme	renowme	n1	renown	renown	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
heroicall	heroicall	j	heroical	heroical	0
authors	authors	n2	authors	author	0
and	and	cc	and	and	0
woorthie	woorthie	j	worthy	worthy	0
women	women	n2	women	woman	0
,	,	,	,	,	0
or	or	cc	or	or	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
vniuersall	vniuersall	j	universal	universal	0
commoditie	commoditie	n1	commodity	commodity	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
good	good	j	good	good	0
christians	christians	njpg2	christians	christian	0
:	:	:	:	:	0
than	than	cs	than	than	0
in	in	p-acp	in	in	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
some	some	d	some	some	0
apt	apt	j	apt	apt	0
treatise	treatise	n1	treatise	treatise	0
or	or	cc	or	or	0
collection	collection	n1	collection	collection	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
reduce	reduce	vvi	reduce	reduce	0
these	these	d	these	these	0
their	their	po32	their	their	0
manifold	manifold	j	manifold	manifold	0
works	works	n2	works	work	0
into	into	p-acp	into	into	0
one	one	crd	one	one	0
entire	entire	j	entire	entire	0
volume	volume	n1	volume	volume	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
that	that	d	that	that	0
meanes	meanes	n2	means	mean	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
to	to	pc-acp	to	to	0
register	register	vvi	register	register	0
their	their	po32	their	their	0
so	so	av	so	so	0
rare	rare	j	rare	rare	0
and	and	cc	and	and	0
excellent	excellent	j	excellent	excellent	0
monuments	monuments	n2	monuments	monument	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
good	good	j	good	good	0
record	record	n1	record	record	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
perfect	perfect	j	perfect	perfect	0
presidents	presidents	n2	presidents	president	0
of	of	pp-f	of	of	0
true	true	j	true	true	0
pietie	pietie	n1	piety	piety	0
and	and	cc	and	and	0
godlinesse	godlinesse	n1	godliness	godliness	0
in	in	p-acp	in	in	0
woman	woman	n1	woman	woman	0
kind	kind	j	kind	kind	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
posteritie	posteritie	n1	posterity	posterity	0
.	.	.	.	.	1
Wherevpon	Wherevpon	c-crq	Whereupon	whereupon	0
,	,	,	,	,	0
God	God	np1	God	God	0
wor	wor	zz	wor	wor	0
∣	∣	sy	∣	∣	0
king	king	n1	king	king	0
in	in	p-acp	in	in	0
me	me	pno11	me	i	0
both	both	d	both	both	0
the	the	dt	the	the	0
will	will	n1	will	will	0
and	and	cc	and	and	0
consent	consent	n1	consent	consent	0
,	,	,	,	,	0
I	I	pns11	I	i	0
vndertooke	vndertooke	vvd	undertook	undertake	0
the	the	dt	the	the	0
same	same	d	same	same	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
feare	feare	n1	fear	fear	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
when	when	c-crq	when	when	0
after	after	p-acp	after	after	0
a	a	dt	a	a	0
sort	sort	n1	sort	sort	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
doone	doone	vdn	done	do	0
,	,	,	,	,	0
and	and	cc	and	and	0
perceiued	perceiued	vvd	perceived	perceive	0
that	that	cst	that	that	0
there	there	a-acp	there	there	0
wanted	wanted	vvd	wanted	want	0
per	per	fw-la	per	per	0
manie	manie	d	many	many	0
things	things	n2	things	thing	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
the	the	dt	the	the	0
same	same	d	same	same	0
an	an	dt	and	a	0
absolute	absolute	j	absolute	absolute	0
and	and	cc	and	and	0
perfect	perfect	j	perfect	perfect	0
booke	booke	n1	book	book	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
simpler	simpler	jc	simpler	simple	0
sort	sort	n1	sort	sort	0
of	of	pp-f	of	of	0
women	women	n2	women	woman	0
,	,	,	,	,	0
ac	ac	fw-la	ac	ac	0
∣	∣	sy	∣	∣	0
cording	cording	vvg	cording	cord	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
mind	mind	n1	mind	mind	0
:	:	:	:	:	0
to	to	pc-acp	to	to	0
satisfie	satisfie	vvi	satisfy	satisfy	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
further	further	av-jc	further	further	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
my	my	po11	my	my	0
purposed	purposed	j-vvn	purposed	purpose	0
collection	collection	n1	collection	collection	0
,	,	,	,	,	0
I	I	pns11	I	i	0
fell	fell	vvd	fell	fall	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
pervsing	pervsing	vvg	perusing	peruse	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
holie	holie	j	holy	holy	0
Bible	Bible	n1	Bible	bible	0
,	,	,	,	,	0
and	and	cc	and	and	0
manie	manie	d	many	many	0
other	other	j-jn	other	other	0
good	good	j	good	good	0
bookes	bookes	n2	books	book	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
of	of	pp-f	of	of	0
praier	praier	n1	prayer	prayer	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
of	of	pp-f	of	of	0
other	other	j-jn	other	other	0
diuine	diuine	j-jn	divine	divine	0
matter	matter	n1	matter	matter	0
,	,	,	,	,	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
from	from	p-acp	from	from	0
time	time	n1	time	time	0
to	to	p-acp	to	to	0
tune	tune	n1	tune	tune	0
haue	haue	vhb	have	have	0
beene	beene	vbn	been	be	0
penned	penned	vvn	penned	pen	0
by	by	p-acp	by	by	0
diuers	diuers	j	diverse	diverse	0
godlie	godlie	j	godly	godly	0
learned	learned	j	learned	learned	0
men	men	n2	men	man	0
:	:	:	:	:	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
(	(	(	(	(	0
that	that	d	that	that	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
now	now	av	now	now	0
particularlie	particularlie	av-jn	particularly	particular	0
ap	ap	fw-mi	ap	ap	0
∣	∣	sy	∣	∣	0
plie	plie	vvb	ply	ply	0
that	that	cst	that	that	0
vnto	vnto	p-acp	unto	unto	0
them	them	pno32	them	they	0
,	,	,	,	,	0
women	women	n2	women	woman	0
I	I	pns11	I	i	0
meane	meane	vvb	mean	mean	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
generalise	generalise	vvb	generalise	generalise	0
hereto	hereto	av	hereto	hereto	0
fore	fore	a-acp	before	fore	0
was	was	vbds	was	be	0
written	written	vvn	written	write	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
or	or	cc	or	or	0
by	by	p-acp	by	by	0
some	some	d	some	some	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
them	them	pno32	them	they	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
also	also	av	also	also	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
inter	inter	fw-la	inter	inter	0
&	&	cc	&	and	0
that	that	cst	that	that	0
all	all	d	all	all	0
godlie	godlie	j	godly	godly	0
and	and	cc	and	and	0
deuout	deuout	j	devout	devout	0
women	women	n2	women	woman	0
readers	readers	n2	readers	reader	0
might	might	vmd	might	may	0
haue	haue	vhi	have	have	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
measure	measure	n1	measure	measure	0
,	,	,	,	,	0
wherewith	wherewith	c-crq	wherewith	wherewith	0
to	to	pc-acp	to	to	0
exercise	exercise	vvi	exercise	exercise	0
their	their	po32	their	their	0
faith	faith	n1	faith	faith	0
;	;	;	;	;	0
to	to	pc-acp	to	to	0
stir	stir	vvi	stir	stir	0
vp	vp	a-acp	up	up	0
their	their	po32	their	their	0
deuotion	deuotion	n1	devotion	devotion	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
satisfie	satisfie	vvi	satisfy	satisfy	0
their	their	po32	their	their	0
godlie	godlie	j	godly	godly	0
desires	desires	n2	desires	desire	0
:	:	:	:	:	0
and	and	cc	and	and	0
also	also	av	also	also	0
verie	verie	av	very	very	0
readilie	readilie	av-j	readily	ready	0
find	find	vvi	find	find	0
without	without	p-acp	without	without	0
tediousnesse	tediousnesse	n1	tediousness	tediousness	0
,	,	,	,	,	0
or	or	cc	or	or	0
distraction	distraction	n1	distraction	distraction	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
mind	mind	n1	mind	mind	0
vertuouslie	vertuouslie	av-j	virtuously	virtuous	0
inclined	inclined	vvn	inclined	incline	0
,	,	,	,	,	0
whatshe	whatshe	uh	whatshe	whatshe	0
∣	∣	sy	∣	∣	0
uer	uer	p-acp	ver	for	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
either	either	av-d	either	either	0
by	by	p-acp	by	by	0
praier	praier	n1	prayer	prayer	0
aske	aske	vvi	ask	ask	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
meditation	meditation	n1	meditation	meditation	0
ponder	ponder	vvi	ponder	ponder	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
precepts	precepts	n2	precepts	precept	0
learne	learne	vvi	learn	learn	0
,	,	,	,	,	0
or	or	cc	or	or	0
by	by	p-acp	by	by	0
examples	examples	n2	examples	example	0
imitate	imitate	vvi	imitate	imitate	0
,	,	,	,	,	0
or	or	cc	or	or	0
auoid	auoid	vvi	avoid	avoid	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
comfort	comfort	n1	comfort	comfort	0
&	&	cc	&	and	0
edification	edification	n1	edification	edification	0
)	)	)	)	)	0
I	I	pns11	I	i	0
indeuoured	indeuoured	vvd	endeavoured	endeavour	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
sakes	sakes	n2	sakes	sake	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
all	all	d	all	all	0
possible	possible	j	possible	possible	0
diligence	diligence	n1	diligence	diligence	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
cull	cull	vvi	cull	cull	0
and	and	cc	and	and	0
bring	bring	vvi	bring	bring	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
rich	rich	j	rich	rich	0
store	store	n1	store	store	0
and	and	cc	and	and	0
treasurie	treasurie	n1	treasury	treasury	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
approoued	approoued	j-vvn	approved	approve	0
works	works	n2	works	work	0
of	of	pp-f	of	of	0
manie	manie	d	many	many	0
learned	learned	j	learned	learned	0
men	men	n2	men	man	0
,	,	,	,	,	0
things	things	n2	things	thing	0
both	both	d	both	both	0
old	old	j	old	old	0
and	and	cc	and	and	0
new	new	j	new	new	0
concer	concer	fw-fr	concer	concer	0
∣	∣	sy	∣	∣	0
ning	ning	j	ning	ning	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
both	both	av-d	both	both	0
for	for	p-acp	for	for	0
priuate	priuate	j	private	private	0
and	and	cc	and	and	0
publike	publike	j	public	public	0
vse	vse	n1	use	use	0
,	,	,	,	,	0
adding	adding	vvg	adding	add	0
therevnto	therevnto	av	thereunto	thereunto	0
such	such	d	such	such	0
plentie	plentie	n1	plenty	plenty	0
of	of	pp-f	of	of	0
heauenlie	heauenlie	j	heavenly	heavenly	0
and	and	cc	and	and	0
spirituall	spirituall	j	spiritual	spiritual	0
helpes	helpes	n2	helps	help	0
,	,	,	,	,	0
both	both	av-d	both	both	0
for	for	p-acp	for	for	0
profit	profit	n1	profit	profit	0
and	and	cc	and	and	0
pleasure	pleasure	n1	pleasure	pleasure	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
diuersities	diuersities	n2	diversities	diversity	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
diuine	diuine	j-jn	divine	divine	0
matter	matter	n1	matter	matter	0
,	,	,	,	,	0
and	and	cc	and	and	0
varietie	varietie	n1	variety	variety	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
honourable	honourable	j	honourable	honourable	0
inuentions	inuentions	n2	inventions	invention	0
would	would	vmd	would	will	0
affoord	affoord	vvi	afford	afford	0
.	.	.	.	.	1
Besides	Besides	p-acp	Beside	beside	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
auoid	auoid	vvi	avoid	avoid	0
confusion	confusion	n1	confusion	confusion	0
and	and	cc	and	and	0
disorder	disorder	n1	disorder	disorder	0
(	(	(	(	(	0
a	a	dt	a	a	0
thing	thing	n1	thing	thing	0
verie	verie	av	very	very	0
preiudiciall	preiudiciall	j	prejudicial	prejudicial	0
to	to	p-acp	to	to	0
so	so	av	so	so	0
holie	holie	j	holy	holy	0
an	an	dt	and	a	0
exercise	exercise	n1	exercise	exercise	0
)	)	)	)	)	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
carefullie	carefullie	av-j	carefully	careful	0
digested	digested	vvn	digested	digest	0
the	the	dt	the	the	0
same	same	d	same	same	0
into	into	p-acp	into	into	0
such	such	d	such	such	0
a	a	dt	a	a	0
plaine	plaine	n1	plain	plain	0
,	,	,	,	,	0
easie	easie	j	easy	easy	0
,	,	,	,	,	0
familiar	familiar	j-jn	familiar	familiar	0
,	,	,	,	,	0
and	and	cc	and	and	0
certeine	certeine	j	certain	certain	0
method	method	n1	method	method	0
,	,	,	,	,	0
order	order	n1	order	order	0
,	,	,	,	,	0
and	and	cc	and	and	0
direction	direction	n1	direction	direction	0
,	,	,	,	,	0
