Gentlemen	Gentlemen	np1	Gentlemen	Gentlemen	0
in	in	p-acp	in	in	0
part	part	n1	part	part	0
contained	contained	vvn	contained	contain	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
following	following	j-vvg	following	follow	0
Discourse	Discourse	n1	Discourse	discourse	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
demonstrated	demonstrated	vvn	demonstrated	demonstrate	0
,	,	,	,	,	0
that	that	cst	that	that	0
my	my	po11	my	my	0
labour	labour	n1	labour	labour	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
alto	alto	fw-mi	alto	alto	0
∣	∣	sy	∣	∣	0
gether	gether	av	gether	gether	0
Fruitless	Fruitless	j	Fruitless	fruitless	0
,	,	,	,	,	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
designs	designs	n2	designs	design	0
of	of	pp-f	of	of	0
France	France	np1	France	France	0
;	;	;	;	;	0
notwithstanding	notwithstanding	p-acp	notwithstanding	notwithstanding	0
all	all	d	all	all	0
the	the	dt	the	the	0
Craft	Craft	n1	Craft	craft	0
,	,	,	,	,	0
and	and	cc	and	and	0
Bribes	Bribes	n2	Bribes	bribe	0
of	of	pp-f	of	of	0
French	French	jp	French	french	0
Agents	Agents	n2	Agents	agent	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
all	all	d	all	all	0
the	the	dt	the	the	0
Interest	Interest	n1	Interest	interest	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
Court	Court	n1	Court	court	0
the	the	dt	the	the	0
two	two	crd	two	two	0
last	last	n1	last	last	0
Reigns	Reigns	vvz	Reigns	reign	0
;	;	;	;	;	0
both	both	d	both	both	0
by	by	p-acp	by	by	0
secret	secret	j-jn	secret	secret	0
disguise	disguise	n1	disguise	disguise	0
,	,	,	,	,	0
and	and	cc	and	and	0
open	open	j	open	open	0
violence	violence	n1	violence	violence	0
,	,	,	,	,	0
and	and	cc	and	and	0
also	also	av	also	also	0
endeavouring	endeavouring	vvg	endeavouring	endeavour	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
Law	Law	n1	Law	law	0
to	to	pc-acp	to	to	0
ruine	ruine	vvi	ruin	ruin	0
our	our	po12	our	our	0
Trade	Trade	n1	Trade	trade	0
under	under	p-acp	under	under	0
a	a	dt	a	a	0
very	very	j	very	very	0
fair	fair	j	fair	fair	0
and	and	cc	and	and	0
plausible	plausible	j	plausible	plausible	0
pretence	pretence	n1	pretence	pretence	0
:	:	:	:	:	0
Which	Which	r-crq	Which	which	0
,	,	,	,	,	0
give	give	vvb	give	give	0
me	me	pno11	me	i	0
leave	leave	n1	leave	leave	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
the	the	dt	the	the	0
War	War	n1	War	war	0
fell	fell	vvd	fell	fall	0
out	out	av	out	out	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
did	did	vdd	did	do	0
,	,	,	,	,	0
we	we	pns12	we	we	0
should	should	vmd	should	shall	0
have	have	vhi	have	have	0
hard	hard	vvn	heard	hear	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
been	been	vbi	been	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
keep	keep	vvi	keep	keep	0
that	that	d	that	that	0
Trade	Trade	n1	Trade	trade	0
we	we	pns12	we	we	0
now	now	av	now	now	0
have	have	vhb	have	have	0
;	;	;	;	;	0
although	although	cs	although	although	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
frequent	frequent	j	frequent	frequent	0
Access	Access	n1	Access	access	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
Government	Government	n1	Government	government	0
,	,	,	,	,	0
and	and	cc	and	and	0
did	did	vdd	did	do	0
by	by	p-acp	by	by	0
that	that	d	that	that	0
means	means	n2	means	mean	0
put	put	vvd	put	put	0
a	a	dt	a	a	0
stop	stop	n1	stop	stop	0
at	at	p-acp	at	at	0
several	several	j	several	several	0
times	times	n2	times	time	0
to	to	p-acp	to	to	0
it	it	pn31	it	it	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
part	part	n1	part	part	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
close	close	j	close	close	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
and	and	cc	and	and	0
ano	ano	fw-la	ano	ano	0
∣	∣	sy	∣	∣	0
ther	ther	dt	there	the	0
Discourse	Discourse	n1	Discourse	discourse	0
doth	doth	vdz	does	do	0
more	more	n1	more	moor	0
fully	fully	av-j	fully	full	0
appear	appear	vvi	appear	appear	0
.	.	.	.	.	1
You	You	pn22	You	you	0
cannot	cannot	vmbx	cannot	can	0
but	but	cc-acp	but	but	0
know	know	vvi	know	know	0
(	(	(	(	(	0
at	at	p-acp	at	at	0
least	least	ds	least	least	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
)	)	)	)	)	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
Printed	Printed	vvn	Printed	print	0
my	my	po11	my	my	0
sentiments	sentiments	n2	sentiments	sentiment	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Year	Year	n1	Year	year	0
1669.	1669.	crd	1669.	1669.	0
and	and	cc	and	and	0
Re-printed	Re-printed	j	Reprinted	reprinted	0
the	the	dt	the	the	0
same	same	d	same	same	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Year	Year	n1	Year	year	0
1671.	1671.	crd	1671.	1671.	0
with	with	p-acp	with	with	0
some	some	d	some	some	0
enlargement	enlargement	n1	enlargement	enlargement	0
of	of	pp-f	of	of	0
what	what	r-crq	what	what	0
evil	evil	j-jn	evil	evil	0
consequence	consequence	n1	consequence	consequence	0
the	the	dt	the	the	0
Ex	Ex	fw-la	Ex	ex	0
∣	∣	sy	∣	∣	0
portation	portation	n1	portation	portation	0
of	of	pp-f	of	of	0
Wooll	Wooll	n1	Wool	wool	0
to	to	p-acp	to	to	0
France	France	np1	France	France	0
was	was	vbds	was	be	0
.	.	.	.	.	1
And	And	cc	And	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
following	following	j-vvg	following	follow	0
Year	Year	n1	Year	year	0
,	,	,	,	,	0
(	(	(	(	(	0
viz.	viz.	n1	viz.	viz.	0
)	)	)	)	)	0
72.	72.	crd	72.	72.	1
Wrote	Wrote	vvd	Wrote	write	0
an	an	dt	and	a	0
Advertisement	Advertisement	n1	Advertisement	advertisement	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
therein	therein	av	therein	therein	0
,	,	,	,	,	0
an	an	dt	and	a	0
Abstract	Abstract	n-jn	Abstract	abstract	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
included	included	vvd	included	include	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Paper	Paper	n1	Paper	paper	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
∣	∣	sy	∣	∣	0
gether	gether	av	gether	gether	0
with	with	p-acp	with	with	0
what	what	r-crq	what	what	0
past	past	j	past	past	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Years	Years	n2	Years	year	0
,	,	,	,	,	0
1676	1676	crd	1676	1676	0
,	,	,	,	,	0
and	and	cc	and	and	0
77.	77.	crd	77.	77.	1
But	But	p-acp	But	but	0
,	,	,	,	,	0
Sirs	Sirs	n2	Sirs	sir	0
,	,	,	,	,	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
now	now	av	now	now	0
growing	growing	vvg	growing	grow	0
Old	Old	j	Old	old	0
,	,	,	,	,	0
being	being	vbg	being	be	0
upward	upward	j	upward	upward	0
of	of	pp-f	of	of	0
Sixty	Sixty	crd	Sixty	sixty	0
Years	Years	n2	Years	year	0
,	,	,	,	,	0
having	having	vhg	having	have	0
spent	spent	vvn	spent	spend	0
the	the	dt	the	the	0
prime	prime	n-jn	prime	prime	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Years	Years	n2	Years	year	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
Service	Service	n1	Service	service	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
very	very	av	very	very	0
many	many	d	many	many	0
hardships	hardships	n2	hardships	hardship	0
,	,	,	,	,	0
Watchings	Watchings	n2-vvg	Watchings	watch	0
,	,	,	,	,	0
and	and	cc	and	and	0
Dangers	Dangers	n2	Dangers	danger	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
taken	taken	vvn	taken	take	0
your	your	po22	your	your	0
Rst	Rst	ord	Rst	first	0
,	,	,	,	,	0
and	and	cc	and	and	0
improved	improved	vvn	improved	improve	0
your	your	po22	your	your	0
time	time	n1	time	time	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
particular	particular	j	particular	particular	0
and	and	cc	and	and	0
pri	pri	zz	pri	pri	0
∣	∣	sy	∣	∣	0
vate	vate	vvb	vate	vate	0
advantage	advantage	n1	advantage	advantage	0
:	:	:	:	:	0
It	It	pn31	It	it	0
cannot	cannot	vmbx	cannot	can	0
in	in	p-acp	in	in	0
reason	reason	n1	reason	reason	0
now	now	av	now	now	0
(	(	(	(	(	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
Age	Age	n1	Age	age	0
)	)	)	)	)	0
be	be	vbb	be	be	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
pected	pected	j-vvn-u	pected	pect	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
act	act	vvi	act	act	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
Post	Post	n1	Post	post	0
much	much	av-d	much	much	0
longer	longer	av-jc	longer	long	0
;	;	;	;	;	0
and	and	cc	and	and	0
although	although	cs	although	although	0
upon	upon	p-acp	upon	upon	0
that	that	d	that	that	0
account	account	n1	account	account	0
it's	it's	pn31|vbz	it's	it|be	0
not	not	xx	not	not	0
probable	probable	j	probable	probable	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
perform	perform	vvi	perform	perform	0
those	those	d	those	those	0
Services	Services	n2	Services	service	0
in	in	p-acp	in	in	0
Travels	Travels	n2	Travels	travel	0
and	and	cc	and	and	0
Watchings	Watchings	n2-vvg	Watchings	watch	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
formerly	formerly	av-j	formerly	former	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
Sea-Coast	Sea-Coast	n1	Sea-Coast	sea-coast	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
nothing	nothing	pix	nothing	nothing	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
wanting	wanting	vvg	wanting	want	0
on	on	p-acp	on	on	0
my	my	po11	my	my	0
part	part	n1	part	part	0
(	(	(	(	(	0
here	here	av	here	here	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
Helm	Helm	n1	Helm	helm	0
)	)	)	)	)	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
capable	capable	j	capable	capable	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
promoting	promoting	j-vvg	promoting	promote	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
real	real	j	real	real	0
Interest	Interest	n1	Interest	interest	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
in	in	a-acp	in	in	0
∣	∣	sy	∣	∣	0
structing	structing	n-vvg	structing	struct	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
may	may	vmb	may	may	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
future	future	j-jn	future	future	0
be	be	vbi	be	be	0
employed	employed	vvn	employed	employ	0
by	by	p-acp	by	by	0
you	you	pn22	you	you	0
.	.	.	.	.	1
Having	Having	vhg	Having	have	0
given	given	vvn	given	give	0
some	some	d	some	some	0
hints	hints	n2	hints	hint	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
Trade	Trade	n1	Trade	trade	0
of	of	pp-f	of	of	0
France	France	np1	France	France	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
en	en	fw-fr	en	en	0
∣	∣	sy	∣	∣	0
deavours	deavours	n2	deavours	deavour	0
to	to	pc-acp	to	to	0
prevent	prevent	vvi	prevent	prevent	0
it	it	pn31	it	it	0
,	,	,	,	,	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
crave	crave	vvi	crave	crave	0
leave	leave	n1	leave	leave	0
to	to	pc-acp	to	to	0
speak	speak	vvi	speak	speak	0
something	something	pi	something	something	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
Aulnage	Aulnage	n1	Aulnage	aulnage	0
.	.	.	.	.	1
When	When	c-crq	When	when	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
attending	attending	vvg	attending	attend	0
the	the	dt	the	the	0
Council	Council	n1	Council	council	0
and	and	cc	and	and	0
Parliament	Parliament	n1	Parliament	parliament	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
Wooll-Affair	Wooll-Affair	n1	Wooll-Affair	wooll-affair	0
,	,	,	,	,	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
by	by	p-acp	by	by	0
some	some	d	some	some	0
Merchants	Merchants	n2	Merchant's	merchant	0
and	and	cc	and	and	0
Drapers	Drapers	n2	Drapers	draper	0
in	in	p-acp	in	in	0
London	London	np1	London	London	0
,	,	,	,	,	0
put	put	vvn	put	put	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
Redressing	Redressing	vvg	Redressing	redress	0
those	those	d	those	those	0
abuses	abuses	n2	abuses	abuse	0
then	then	av	then	then	0
complained	complained	vvn	complained	complain	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
and	and	cc	and	and	0
was	was	vbds	was	be	0
by	by	p-acp	by	by	0
them	them	pno32	them	they	0
desired	desired	vvd	desired	desire	0
to	to	pc-acp	to	to	0
Print	Print	vvi	Print	print	0
a	a	dt	a	a	0
Paper	Paper	n1	Paper	paper	0
containing	containing	vvg	containing	contain	0
the	the	dt	the	the	0
same	same	d	same	same	0
;	;	;	;	;	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
my	my	po11	my	my	0
omitting	omitting	vvg	omitting	omit	0
a	a	dt	a	a	0
Licence	Licence	n1	Licence	licence	0
,	,	,	,	,	0
was	was	vbds	was	be	0
for	for	p-acp	for	for	0
that	that	d	that	that	0
reason	reason	n1	reason	reason	0
clapt	clapt	vvd	clapped	clap	0
up	up	a-acp	up	up	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Gate	Gate	n1	Gate	gate	0
House	House	n1	House	house	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
a	a	dt	a	a	0
little	little	j	little	little	0
cost	cost	n1	cost	cost	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
;	;	;	;	;	0
notwith	notwith	av	notwith	notwith	0
∣	∣	sy	∣	∣	0
standing	standing	vvg	standing	stand	0
that	that	d	that	that	0
discouragement	discouragement	n1	discouragement	discouragement	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
pursuance	pursuance	n1	pursuance	pursuance	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Deputation	Deputation	n1	Deputation	deputation	0
,	,	,	,	,	0
I	I	pns11	I	i	0
afterwards	afterwards	av	afterwards	afterward	0
received	received	vvn	received	receive	0
,	,	,	,	,	0
both	both	av-d	both	both	0
from	from	p-acp	from	from	0
Drapers	Drapers	n2	Drapers	draper	0
and	and	cc	and	and	0
some	some	d	some	some	0
others	others	n2-jn	others	other	0
dealing	dealing	vvg	dealing	deal	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Woollen	Woollen	j	Woollen	woollen	0
Manufacture	Manufacture	n1	Manufacture	manufacture	0
,	,	,	,	,	0
(	(	(	(	(	0
Viz	Viz	fw-la	Viz	viz	0
)	)	)	)	)	0
WEE	WEE	pns12	we	we	0
Whose	Whose	rg-crq	Whose	who	0
Names	Names	n2	Names	name	0
are	are	vbr	are	be	0
Subscribed	Subscribed	vvn	Subscribed	subscribe	0
Woollen-Drapers	Woollen-Drapers	ng1	Woollen-Drapers	woollen-drapers	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
Winton	Winton	np1	Winton	Winton	0
and	and	cc	and	and	0
Alsford	Alsford	np1	Alsford	Alsford	0
,	,	,	,	,	0
having	having	vhg	having	have	0
been	been	vbn	been	be	0
for	for	p-acp	for	for	0
several	several	j	several	several	0
Years	Years	n2	Years	year	0
last	last	ord	last	last	0
past	past	vvd	passed	pass	0
exposed	exposed	vvn	exposed	expose	0
to	to	p-acp	to	to	0
great	great	j	great	great	0
trouble	trouble	n1	trouble	trouble	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Officers	Officers	n2	Officers	officer	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Aulnage	Aulnage	n1	Aulnage	aulnage	0
;	;	;	;	;	0
their	their	po32	their	their	0
entring	entring	vvg	entering	enter	0
our	our	po12	our	our	0
Shops	Shops	n2	Shops	shop	0
,	,	,	,	,	0
and	and	cc	and	and	0
carrying	carrying	vvg	carrying	carry	0
away	away	av	away	away	0
our	our	po12	our	our	0
Goods	Goods	n2-j	Goods	good	0
from	from	p-acp	from	from	0
us	us	pno12	us	we	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
disturbance	disturbance	n1	disturbance	disturbance	0
of	of	pp-f	of	of	0
us	us	pno12	us	we	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
Trade	Trade	n1	Trade	trade	0
,	,	,	,	,	0
and	and	cc	and	and	0
prejudice	prejudice	n1	prejudice	prejudice	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Goods	Goods	n2-j	Goods	good	0
,	,	,	,	,	0
thereby	thereby	av	thereby	thereby	0
to	to	pc-acp	to	to	0
force	force	vvi	force	force	0
us	us	pno12	us	we	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
Composition	Composition	n1	Composition	composition	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
forced	forced	vvn	forced	force	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
.	.	.	.	.	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
Ten	Ten	crd	Ten	ten	0
Pounds	Pounds	n2	Pounds	pound	0
,	,	,	,	,	0
others	others	n2-jn	others	other	0
Five	Five	crd	Five	five	0
Pounds	Pounds	n2	Pounds	pound	0
,	,	,	,	,	0
and	and	cc	and	and	0
Annually	Annually	av-j	Annually	annual	0
,	,	,	,	,	0
sme	sme	uh	sme	sme	0
Thirty	Thirty	crd	Thirty	thirty	0
,	,	,	,	,	0
and	and	cc	and	and	0
others	others	n2-jn	others	other	0
Twenty	Twenty	crd	Twenty	twenty	0
Shillings	Shillings	n2	Shillings	shilling	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
free	free	vvi	free	free	0
us	us	pno12	us	we	0
from	from	p-acp	from	from	0
future	future	n-jn	future	future	0
trou	trou	fw-fr	trou	trou	0
∣	∣	sy	∣	∣	0
ble	ble	zz	ble	ble	0
:	:	:	:	:	0
Do	Do	vdb	Do	do	0
therefore	therefore	av	therefore	therefore	0
Authorize	Authorize	vvb	Authorise	authorize	0
our	our	po12	our	our	0
Worthy	Worthy	j	Worthy	worthy	0
Friend	Friend	n1	Friend	friend	0
Mr.	Mr.	n1	Mr.	mr.	1
William	William	np1	William	William	0
Carter	Carter	n1	Carter	carter	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
our	our	po12	our	our	0
Agent	Agent	n1	Agent	agent	0
,	,	,	,	,	0
and	and	cc	and	and	0
Atturney	Atturney	n1	Attorney	attorney	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
Appear	Appear	vvi	Appear	appear	0
,	,	,	,	,	0
Petition	Petition	vvb	Petition	petition	0
and	and	cc	and	and	0
present	present	vvi	present	present	0
for	for	p-acp	for	for	0
us	us	pno12	us	we	0
,	,	,	,	,	0
unto	unto	p-acp	unto	unto	0
,	,	,	,	,	0
and	and	cc	and	and	0
before	before	p-acp	before	before	0
His	His	po31	His	his	0
Majesty	Majesty	n1	Majesty	majesty	0
and	and	cc	and	and	0
Council	Council	n1	Council	council	0
,	,	,	,	,	0
and	and	cc	and	and	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
Parliament	Parliament	n1	Parliament	parliament	0
,	,	,	,	,	0
whensoever	whensoever	c-crq	whensoever	whensoever	0
they	they	pns32	they	they	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
Assembled	Assembled	vvn	Assembled	assemble	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
removeal	removeal	n1	removal	removal	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
aforesaid	aforesaid	j	aforesaid	aforesaid	0
abuses	abuses	n2	abuses	abuse	0
,	,	,	,	,	0
and	and	cc	and	and	0
preventing	preventing	vvg	preventing	prevent	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
abuses	abuses	n2	abuses	abuse	0
for	for	p-acp	for	for	0
time	time	n1	time	time	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
;	;	;	;	;	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
all	all	d	all	all	0
other	other	j-jn	other	other	0
things	things	n2	things	thing	0
Lawful	Lawful	j	Lawful	lawful	0
in	in	p-acp	in	in	0
and	and	cc	and	and	0
about	about	a-acp	about	about	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
and	and	cc	and	and	0
do	do	vdi	do	do	0
for	for	p-acp	for	for	0
us	us	pno12	us	we	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
Lawful	Lawful	j	Lawful	lawful	0
way	way	n1	way	way	0
and	and	cc	and	and	0
manner	manner	n1	manner	manner	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
by	by	p-acp	by	by	0
Council	Council	n1	Council	council	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
ad	ad	fw-la	ad	ad	0
∣	∣	sy	∣	∣	0
vised	vised	vvd	vised	vise	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
fully	fully	av-j	fully	full	0
,	,	,	,	,	0
and	and	cc	and	and	0
effectually	effectually	av-j	effectually	effectual	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
we	we	pns12	we	we	0
were	were	vbdr	were	be	0
,	,	,	,	,	0
or	or	cc	or	or	0
might	might	vmd	might	may	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
own	own	d	own	own	0
Persons	Persons	n2	Persons	person	0
do	do	vdb	do	do	0
the	the	dt	the	the	0
same	same	d	same	same	0
:	:	:	:	:	0
Witness	Witness	vvb	Witness	witness	0
our	our	po12	our	our	0
Hands	Hands	n2	Hands	hand	0
the	the	dt	the	the	0
14th	14th	ord	14th	14th	0
Day	Day	n1	Day	day	0
of	of	pp-f	of	of	0
June	June	np1	June	June	0
,	,	,	,	,	0
1671.	1671.	crd	1671.	1671.	1
Another	Another	j-jn	Another	another	0
Deputation	Deputation	n1	Deputation	deputation	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
dealers	dealers	n2	dealers	dealer	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Woollen	Woollen	j	Woollen	woollen	0
Manu	Manu	fw-la	Manu	manu	0
∣	∣	sy	∣	∣	0
facturies	facturies	n2	facturies	factury	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
several	several	j	several	several	0
Counties	Counties	n2	Counties	county	0
in	in	p-acp	in	in	0
England	England	np1	England	England	0
,	,	,	,	,	0
and	and	cc	and	and	0
particularly	particularly	av-j	particularly	particular	0
of	of	pp-f	of	of	0
Exon	Exon	np1	Exon	Exon	0
,	,	,	,	,	0
thus	thus	av	thus	thus	0
Worded	Worded	vvd	Worded	word	0
,	,	,	,	,	0
(	(	(	(	(	0
Viz.	Viz.	av	Viz.	viz	0
)	)	)	)	)	1
WE	WE	pns12	WE	we	0
whose	whose	rg-crq	whose	who	0
Names	Names	n2	Names	name	0
are	are	vbr	are	be	0
Subscribed	Subscribed	vvn	Subscribed	subscribe	0
Manufactures	Manufactures	n2	Manufactures	manufacture	0
of	of	pp-f	of	of	0
Wooll	Wooll	n1	Wool	wool	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Counties	Counties	n2	Counties	county	0
