RIght	RIght	av-jn	RIght	right	0
imperfect	imperfect	j	imperfect	imperfect	0
strength	strength	n1	strength	strength	0
in	in	p-acp	in	in	0
duties	duties	n2	duties	duty	0
of	of	pp-f	of	of	0
godlines	godlines	n1	godliness	godliness	0
:	:	:	:	:	0
and	and	cc	and	and	0
so	so	av	so	so	0
much	much	av-d	much	much	0
the	the	dt	the	the	0
lesse	lesse	av-dc	less	less	0
power	power	n1	power	power	0
is	is	vbz	is	be	0
as	as	a-acp	as	as	0
∣	∣	sy	∣	∣	0
cribed	cribed	vvn	cribbed	crib	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
grace	grace	n1	grace	grace	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
.	.	.	.	.	1
This	This	d	This	this	0
doctrine	doctrine	n1	doctrine	doctrine	0
of	of	pp-f	of	of	0
theirs	theirs	png32	theirs	they	0
is	is	vbz	is	be	0
flat	flat	n1	flat	flat	0
against	against	p-acp	against	against	0
reason	reason	n1	reason	reason	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
,	,	,	,	,	0
the	the	dt	the	the	0
will	will	n1	will	will	0
of	of	pp-f	of	of	0
man	man	n1	man	man	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
naturall	naturall	j	natural	natural	0
thing	thing	n1	thing	thing	0
:	:	:	:	:	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
neither	neither	dx	neither	neither	0
fit	fit	j	fit	fit	0
nor	nor	ccx	nor	nor	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
effect	effect	vvi	effect	effect	0
any	any	d	any	any	0
supernaturall	supernaturall	j	supernatural	supernatural	0
action	action	n1	actium	action	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
all	all	d	all	all	0
actions	actions	n2	actions	action	0
of	of	pp-f	of	of	0
godlines	godlines	n1	godliness	godliness	0
are	are	vbr	are	be	0
)	)	)	)	)	0
vnles	vnles	cs	unless	unless	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
first	first	ord	first	first	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
say	say	vvb	say	say	0
)	)	)	)	)	0
eleuated	eleuated	vvn	elevated	elevate	0
aboue	aboue	p-acp	above	above	0
his	his	po31	his	his	0
condition	condition	n1	condition	condition	0
by	by	p-acp	by	by	0
the	the	pno32	thee	they	0
im	im	p-acp	im	in	0
∣	∣	sy	∣	∣	0
pression	pression	zz	pression	pression	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
supernaturall	supernaturall	j	supernatural	supernatural	0
habit	habit	n1	habit	habit	0
.	.	.	.	.	1
And	And	cc	And	and	0
the	the	dt	the	the	0
Scripture	Scripture	n1	Scripture	scripture	0
is	is	vbz	is	be	0
vtterly	vtterly	av-j	utterly	utter	0
against	against	p-acp	against	against	0
this	this	d	this	this	0
doctrine	doctrine	n1	doctrine	doctrine	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
it	it	pn31	it	it	0
saith	saith	vvz	says	say	0
,	,	,	,	,	0
Ye	Ye	pn22	You	you	0
were	were	vbdr	were	be	0
once	once	a-acp	once	once	0
darknesse	darknesse	n1	darkness	darkness	0
,	,	,	,	,	0
Eph.	Eph.	np1	Eph.	Eph.	1
5.8	5.8	crd	5.8	5.8	0
.	.	.	.	.	1
We	We	pns12	We	we	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
sufficient	sufficient	j	sufficient	sufficient	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
selues	selues	n2	selves	self	0
to	to	pc-acp	to	to	0
thinke	thinke	vvi	think	think	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
selues	selues	n2	selves	self	0
,	,	,	,	,	0
2.	2.	crd	2.	2.	1
Cor.	Cor.	np1	Cor.	Cor.	0
3.5	3.5	crd	3.5	3.5	0
.	.	.	.	.	1
The	The	dt	The	the	0
naturall	naturall	j	natural	natural	0
man	man	n1	man	man	0
[	[	[	[	[	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
wants	wants	vvz	wants	want	0
the	the	dt	the	the	0
spirit	spirit	n1	spirit	spirit	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
]	]	]	]	]	0
cannot	cannot	vmbx	cannot	can	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
ceiue	ceiue	vvi	ceiue	ceiue	0
the	the	dt	the	the	0
things	things	n2	things	thing	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
1.	1.	crd	1.	1.	1
Cor.	Cor.	np1	Cor.	Cor.	0
2.14	2.14	crd	2.14	2.14	0
.	.	.	.	.	1
Ye	Ye	pn22	You	you	0
were	were	vbdr	were	be	0
dead	dead	j	dead	dead	0
in	in	p-acp	in	in	0
sinnes	sinnes	n2	sins	sin	0
and	and	cc	and	and	0
trespasses	trespasses	n2	trespasses	trespass	0
,	,	,	,	,	0
Eph.	Eph.	np1	Eph.	Eph.	1
2.1	2.1	crd	2.1	2.1	0
.	.	.	.	.	1
Without	Without	p-acp	Without	without	0
Christ	Christ	np1	Christ	Christ	0
and	and	cc	and	and	0
without	without	p-acp	without	without	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
v.	v.	n1	v.	v.	0
12.	12.	crd	12.	12.	1
Againe	Againe	av	Again	again	0
,	,	,	,	,	0
Scrip	Scrip	n1	Scrip	scrip	0
∣	∣	sy	∣	∣	0
ture	ture	av	ture	ture	0
saith	saith	vvz	says	say	0
further	further	av-jc	further	further	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
heart	heart	n1	heart	heart	0
of	of	pp-f	of	of	0
man	man	n1	man	man	0
is	is	vbz	is	be	0
slow	slow	j	slow	slow	0
,	,	,	,	,	0
Luc.	Luc.	np1	Luc.	Luc.	1
24.25	24.25	crd	24.25	24.25	0
.	.	.	.	.	0
and	and	cc	and	and	0
vaine	vaine	j	vain	vain	0
,	,	,	,	,	0
Psal.	Psal.	np1	Psal.	Psal.	0
5.10	5.10	crd	5.10	5.10	0
.	.	.	.	.	0
and	and	cc	and	and	0
hard	hard	av-j	hard	hard	0
that	that	cst	that	that	0
cannot	cannot	vmbx	cannot	can	0
repent	repent	vvi	repent	repent	0
,	,	,	,	,	0
Rom.	Rom.	np1	Rom.	Rom.	1
2.5	2.5	crd	2.5	2.5	0
.	.	.	.	.	0
and	and	cc	and	and	0
stonie	stonie	j	stony	stony	0
,	,	,	,	,	0
Ezech.	Ezech.	np1	Ezech.	Ezech.	0
36.26	36.26	crd	36.26	36.26	0
.	.	.	.	.	0
and	and	cc	and	and	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Iewes	Iewes	np2	Iewes	Jew	0
were	were	vbdr	were	be	0
obstinate	obstinate	j	obstinate	obstinate	0
,	,	,	,	,	0
their	their	po32	their	their	0
necke	necke	n1	neck	neck	0
as	as	p-acp	as	as	0
an	an	dt	and	a	0
iron	iron	n1	iron	iron	0
sinew	sinew	n1	sinew	sinew	0
,	,	,	,	,	0
and	and	cc	and	and	0
their	their	po32	their	their	0
brow	brow	n1	brow	brow	0
brasse	brasse	n1	brass	brass	0
,	,	,	,	,	0
Isai.	Isai.	np1	Isai.	Isai.	1
48.4	48.4	crd	48.4	48.4	0
.	.	.	.	.	0
and	and	cc	and	and	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
God	God	n1	God	god	0
who	who	r-crq	who	who	0
giues	giues	vvz	gives	give	0
eyes	eyes	n2	eyes	eye	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
,	,	,	,	,	0
and	and	cc	and	and	0
an	an	dt	and	a	0
heart	heart	n1	heart	heart	0
to	to	pc-acp	to	to	0
vnderstand	vnderstand	vvi	understand	understand	0
,	,	,	,	,	0
Deut.	Deut.	np1	Deut.	Deut.	1
29.4	29.4	crd	29.4	29.4	0
.	.	.	.	.	1
By	By	p-acp	By	by	0
these	these	d	these	these	0
testimonies	testimonies	n2	testimonies	testimony	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
manifest	manifest	j	manifest	manifest	0
that	that	cst	that	that	0
grace	grace	n1	grace	grace	0
doth	doth	vdz	does	do	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
helpe	helpe	vvi	help	help	0
and	and	cc	and	and	0
assist	assist	vvi	assist	assist	0
our	our	po12	our	our	0
weake	weake	j	weak	weak	0
nature	nature	n1	nature	nature	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
altogither	altogither	av	altogether	altogether	0
change	change	vvi	change	change	0
the	the	dt	the	the	0
peruerse	peruerse	j	perverse	perverse	0
qualitie	qualitie	n1	quality	quality	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
and	and	cc	and	and	0
bring	bring	vvb	bring	bring	0
it	it	pn31	it	it	0
from	from	p-acp	from	from	0
darknes	darknes	n1	darkness	darkness	0
to	to	pc-acp	to	to	0
light	light	vvi	light	light	0
,	,	,	,	,	0
Act.	Act.	n1	Act.	act	0
28.18	28.18	crd	28.18	28.18	0
.	.	.	.	.	0
and	and	cc	and	and	0
from	from	p-acp	from	from	0
death	death	n1	death	death	0
to	to	p-acp	to	to	0
life	life	n1	life	life	0
,	,	,	,	,	0
Eph.	Eph.	np1	Eph.	Eph.	1
2.1	2.1	crd	2.1	2.1	0
.	.	.	.	.	1
Which	Which	r-crq	Which	which	0
grace	grace	n1	grace	grace	0
whoso	whoso	r-crq	whoso	whoso	0
∣	∣	sy	∣	∣	0
euer	euer	av	ever	ever	0
doth	doth	vdz	does	do	0
not	not	xx	not	not	0
so	so	av	so	so	0
farre	farre	av-j	far	far	0
forth	forth	av	forth	forth	0
acknowledge	acknowledge	vvi	acknowledge	acknowledge	0
,	,	,	,	,	0
neuer	neuer	av-x	never	never	0
yet	yet	av	yet	yet	0
knew	knew	vvd	knew	know	0
what	what	r-crq	what	what	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
meant	meant	vvd	meant	mean	0
:	:	:	:	:	0
neither	neither	av-dx	neither	neither	0
did	did	vdd	did	do	0
he	he	pns31	he	he	0
euer	euer	av	ever	ever	0
consider	consider	vvi	consider	consider	0
the	the	dt	the	the	0
words	words	n2	words	word	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Sauiour	Sauiour	n1	Saviour	saviour	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
No	No	dx	No	no	0
man	man	n1	man	man	0
comes	comes	vvz	comes	come	0
vnto	vnto	p-acp	unto	unto	0
me	me	pno11	me	i	0
,	,	,	,	,	0
vnlesse	vnlesse	cs	unless	unless	0
the	the	dt	the	the	0
father	father	n1	father	father	0
draw	draw	vvb	draw	draw	0
him	him	pno31	him	he	0
,	,	,	,	,	0
Ioh.	Ioh.	np1	Ioh.	Ioh.	1
6.44	6.44	crd	6.44	6.44	0
.	.	.	.	.	1
Prosper	Prosper	np1	Prosper	Prosper	0
the	the	dt	the	the	0
scholler	scholler	n1	scholar	scholar	0
of	of	pp-f	of	of	0
S.	S.	n1	S.	saint	0
Augustine	Augustine	np1	Augustine	Augustine	0
hath	hath	vhz	hath	have	0
a	a	dt	a	a	0
notable	notable	j	notable	notable	0
saying	saying	n-vvg	saying	say	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
maruell	maruell	vvb	marvel	marvel	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Papists	Papists	njp2	Papists	papist	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
time	time	n1	time	time	0
doe	doe	vdb	do	do	0
not	not	xx	not	not	0
consider	consider	vvi	consider	consider	0
.	.	.	.	.	1
We	We	pns12	We	we	0
haue	haue	vhb	have	have	0
(	(	(	(	(	0
saith	saith	vvz	says	say	0
he	he	pns31	he	he	0
)	)	)	)	)	0
free	free	j	free	free	0
will	will	n1	will	will	0
by	by	p-acp	by	by	0
nature	nature	n1	nature	nature	0
,	,	,	,	,	0
Prosp.	Prosp.	np1	Prosp.	Prosp.	0
contra	contra	fw-la	contra	contra	0
Collat.	Collat.	np1	Collat.	Collat.	0
c	c	sy	c	c	0
.	.	.	.	.	1
18.	18.	crd	18.	18.	0
in	in	p-acp	in	in	0
fine	fine	j	fine	fine	0
.	.	.	.	.	0
but	but	cc-acp	but	but	0
for	for	p-acp	for	for	0
qualitie	qualitie	n1	quality	quality	0
and	and	cc	and	and	0
condition	condition	n1	condition	condition	0
it	it	pn31	it	it	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
changed	changed	vvn	changed	change	0
by	by	p-acp	by	by	0
our	our	po12	our	our	0
Lord	Lord	n1	Lord	lord	0
Iesus	Iesus	np1	Iesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
.	.	.	.	.	1
Secondly	Secondly	ord	Secondly	second	0
,	,	,	,	,	0
Molina	Molina	np1	Molina	Molina	0
de	de	dt	the	the	0
grat	grat	j	great	great	0
.	.	.	.	.	1
&	&	cc	&	and	0
lib	lib	n1	lib	lib	0
.	.	.	.	.	0
arb	arb	n1	arb	arb	0
.	.	.	.	.	1
q	q	sy	q	q	0
.	.	.	.	.	1
14.	14.	crd	14.	14.	0
art	art	n1	art	art	0
.	.	.	.	.	1
13.	13.	crd	13.	13.	0
disp	disp	n1	disp	disp	0
.	.	.	.	.	1
12.	12.	crd	12.	12.	1
Gratiae	Gratiae	np1	Gratiae	Gratiae	0
auxilia	auxilia	fw-la	auxilia	auxilia	0
,	,	,	,	,	0
quòd	quòd	fw-la	quòd	quòd	0
efficacia	efficacia	fw-it	efficacia	efficacia	0
sint	sint	fw-la	sint	sint	0
,	,	,	,	,	0
habent	habent	fw-la	habent	habent	0
de	de	fw-la	de	de	0
∣	∣	sy	∣	∣	0
pendenter	pendenter	jc	pendenter	pendent	0
ab	ab	fw-la	ab	ab	0
ar	ar	vbr	are	be	0
∣	∣	sy	∣	∣	0
bitrij	bitrij	fw-la	bitrij	bitrij	0
libertate	libertate	fw-la	libertate	libertate	0
.	.	.	.	.	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Romish	Romish	jp	Romish	romish	0
religion	religion	n1	religion	religion	0
auouch	auouch	vvi	avouch	avouch	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
efficacie	efficacie	n1	efficacy	efficacy	0
of	of	pp-f	of	of	0
Gods	Gods	n2	Gods	god	0
preuen	preuen	vvn	preuen	preuen	0
∣	∣	sy	∣	∣	0
ting	ting	uh	ting	ting	0
grace	grace	n1	grace	grace	0
depends	depends	vvz	depends	depend	0
vpon	vpon	p-acp	upon	upon	0
the	the	dt	the	the	0
cooperation	cooperation	n1	cooperation	cooperation	0
of	of	pp-f	of	of	0
mans	mans	ng1	men	man	0
will	will	n1	will	will	0
,	,	,	,	,	0
&	&	cc	&	and	0
they	they	pns32	they	they	0
affirme	affirme	vvb	affirm	affirm	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Councel	Councel	n1	Council	council	0
of	of	pp-f	of	of	0
Trent	Trent	np1	Trent	Trent	0
is	is	vbz	is	be	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
mind	mind	n1	mind	mind	0
:	:	:	:	:	0
but	but	p-acp	but	but	0
thē	thē	pno32	them	they	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
que	que	fw-fr	que	que	0
∣	∣	sy	∣	∣	0
stion	stion	n1	scion	scion	0
of	of	pp-f	of	of	0
Paul	Paul	np1	Paul	Paul	0
,	,	,	,	,	0
1.	1.	crd	1.	1.	1
Cor.	Cor.	np1	Cor.	Cor.	0
4.7	4.7	crd	4.7	4.7	0
.	.	.	.	.	1
Who	Who	r-crq	Who	who	0
hath	hath	vhz	hath	have	0
sepa	sepa	n1	sepa	sepa	0
∣	∣	sy	∣	∣	0
rated	rated	j-vvn	rated	rate	0
thee	thee	pno21	thee	thou	0
?	?	?	?	?	0
the	the	dt	the	the	0
answer	answer	n1	answer	answer	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
made	made	vvn	made	make	0
,	,	,	,	,	0
I	I	pns11	I	i	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
haue	haue	vhb	have	have	0
done	done	vdn	done	do	0
it	it	pn31	it	it	0
by	by	p-acp	by	by	0
mine	mine	po11	mine	my	0
owne	owne	d	own	own	0
will	will	n1	will	will	0
.	.	.	.	.	1
And	And	cc	And	and	0
that	that	cst	that	that	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
false	false	j	false	false	0
which	which	r-crq	which	which	0
Paul	Paul	np1	Paul	Paul	0
teacheth	teacheth	vvz	teaches	teach	0
,	,	,	,	,	0
that	that	cst	that	that	0
beside	beside	p-acp	beside	beside	0
posse-velle	posse-velle	j	posse-velle	posse-velle	0
,	,	,	,	,	0
the	the	dt	the	the	0
power	power	n1	power	power	0
of	of	pp-f	of	of	0
wel-willing	wel-willing	j	well-willing	well-willing	0
,	,	,	,	,	0
ipsum	ipsum	fw-la	ipsum	ipsum	0
velle	velle	fw-fr	velle	velle	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
the	the	dt	the	the	0
act	act	n1	act	act	0
of	of	pp-f	of	of	0
wel-willing	wel-willing	j	well-willing	well-willing	0
is	is	vbz	is	be	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
.	.	.	.	.	1
Phil.	Phil.	np1	Phil.	Phil.	0
2.13	2.13	crd	2.13	2.13	0
.	.	.	.	.	1
Others	Others	n2-jn	Others	other	0
there	there	pc-acp	there	there	0
∣	∣	sy	∣	∣	0
fore	fore	av	before	fore	0
place	place	vvb	place	place	0
the	the	dt	the	the	0
efficacie	efficacie	n1	efficacy	efficacy	0
of	of	pp-f	of	of	0
grace	grace	n1	grace	grace	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
gruitie	gruitie	n1	gruitie	gruitie	0
of	of	pp-f	of	of	0
fitte	fitte	n1	fit	fit	0
obiects	obiects	n2	objects	object	0
and	and	cc	and	and	0
perswasions	perswasions	n2	persuasions	persuasion	0
:	:	:	:	:	0
as	as	c-acp	as	as	0
though	though	cs	though	though	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
sufficient	sufficient	j	sufficient	sufficient	0
to	to	pc-acp	to	to	0
stirre	stirre	vvi	stir	stir	0
vp	vp	a-acp	up	up	0
the	the	dt	the	the	0
heart	heart	n1	heart	heart	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
incline	incline	vvi	incline	incline	0
the	the	dt	the	the	0
will	will	n1	will	will	0
in	in	p-acp	in	in	0
spirituall	spirituall	j	spiritual	spiritual	0
matters	matters	n2	matters	matter	0
:	:	:	:	:	0
and	and	cc	and	and	0
our	our	po12	our	our	0
weakenesse	weakenesse	n1	weakness	weakness	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
cu	cu	zz	cu	cu	0
∣	∣	sy	∣	∣	0
red	red	vvn	read	read	0
with	with	p-acp	with	with	0
so	so	av	so	so	0
easie	easie	j	easy	easy	0
a	a	dt	a	a	0
remedie	remedie	n1	remedy	remedy	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
God	God	np1	God	God	0
is	is	vbz	is	be	0
fur	fur	n1	fur	fur	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
said	said	vvd	said	say	0
to	to	pc-acp	to	to	0
soften	soften	vvi	soften	soften	0
the	the	dt	the	the	0
heart	heart	n1	heart	heart	0
.	.	.	.	.	1
Ezec.	Ezec.	np1	Ezec.	Ezec.	0
36.26	36.26	crd	36.26	36.26	0
.	.	.	.	.	0
to	to	pc-acp	to	to	0
turne	turne	vvi	turn	turn	0
the	the	dt	the	the	0
heart	heart	n1	heart	heart	0
,	,	,	,	,	0
Luc.	Luc.	np1	Luc.	Luc.	1
1.17	1.17	crd	1.17	1.17	0
.	.	.	.	.	0
to	to	p-acp	to	to	0
open	open	j	open	open	0
the	the	dt	the	the	0
heart	heart	n1	heart	heart	0
,	,	,	,	,	0
Act.	Act.	n1	Act.	act	0
16.14	16.14	crd	16.14	16.14	0
.	.	.	.	.	1
And	And	cc	And	and	0
because	because	c-acp	because	because	0
our	our	po12	our	our	0
hearts	hearts	n2	hearts	heart	0
are	are	vbr	are	be	0
ouer	ouer	a-acp	over	over	0
hard	hard	j	hard	hard	0
,	,	,	,	,	0
he	he	pns31	he	he	0
wounds	wounds	vvz	wounds	wound	0
them	them	pno32	them	they	0
,	,	,	,	,	0
Cant.	Cant.	np1	Cant.	Cant.	1
4.9	4.9	crd	4.9	4.9	0
.	.	.	.	.	0
he	he	pns31	he	he	0
circumciseth	circumciseth	vvz	circumciseth	circumcise	0
them	them	pno32	them	they	0
,	,	,	,	,	0
Deut.	Deut.	np1	Deut.	Deut.	1
30.6	30.6	crd	30.6	30.6	0
.	.	.	.	.	0
nay	nay	uh-x	nay	nay	0
he	he	pns31	he	he	0
bruiseth	bruiseth	vvz	bruiseth	bruise	0
them	them	pno32	them	they	0
,	,	,	,	,	0
Ezech.	Ezech.	np1	Ezech.	Ezech.	1
6.9	6.9	crd	6.9	6.9	0
.	.	.	.	.	1
And	And	cc	And	and	0
when	when	c-crq	when	when	0
nothing	nothing	pix	nothing	nothing	0
will	will	vmb	will	will	0
doe	doe	vdi	do	do	0
good	good	j	good	good	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
length	length	n1	length	length	0
God	God	np1	God	God	0
is	is	vbz	is	be	0
said	said	vvn	said	say	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
away	away	av	away	away	0
the	the	dt	the	the	0
stonie	stonie	j	stony	stony	0
heart	heart	n1	heart	heart	0
,	,	,	,	,	0
Ezech.	Ezech.	np1	Ezech.	Ezech.	1
11.19	11.19	crd	11.19	11.19	0
.	.	.	.	.	0
to	to	pc-acp	to	to	0
quicken	quicken	vvi	quicken	quicken	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
contrite	contrite	j	contrite	contrite	0
,	,	,	,	,	0
Isa.	Isa.	np1	Isa.	Isa.	1
57.15	57.15	crd	57.15	57.15	0
.	.	.	.	.	1
Eph.	Eph.	np1	Eph.	Eph.	0
2.5	2.5	crd	2.5	2.5	0
.	.	.	.	.	0
to	to	pc-acp	to	to	0
giue	giue	vvi	give	give	0
a	a	dt	a	a	0
new	new	j	new	new	0
heart	heart	n1	heart	heart	0
,	,	,	,	,	0
Eph.	Eph.	np1	Eph.	Eph.	1
4.23	4.23	crd	4.23	4.23	0
.	.	.	.	.	1
Ezech.	Ezech.	np1	Ezech.	Ezech.	0
36.26	36.26	crd	36.26	36.26	0
.	.	.	.	.	0
nay	nay	uh-x	nay	nay	0
to	to	p-acp	to	to	0
create	create	vvi	create	create	0
a	a	dt	a	a	0
new	new	j	new	new	0
heart	heart	n1	heart	heart	0
,	,	,	,	,	0
Eph.	Eph.	np1	Eph.	Eph.	1
2.10	2.10	crd	2.10	2.10	0
.	.	.	.	.	0
and	and	cc	and	and	0
4.28	4.28	crd	4.28	4.28	0
.	.	.	.	.	1
Thirdly	Thirdly	ord	Thirdly	third	0
,	,	,	,	,	0
they	they	pns32	they	they	0
giue	giue	vvb	give	give	0
vnto	vnto	p-acp	unto	unto	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
con	con	vvb	con	con	0
∣	∣	sy	∣	∣	0
tingent	tingent	j	tingent	tingent	0
actions	actions	n2	actions	action	0
,	,	,	,	,	0
a	a	dt	a	a	0
Depending	Depending	vvg	Depending	depend	0
will	will	n1	will	will	0
,	,	,	,	,	0
whereby	whereby	c-crq	whereby	whereby	0
God	God	np1	God	God	0
wills	wills	vvz	wills	will	0
and	and	cc	and	and	0
determines	determines	vvz	determines	determine	0
nothing	nothing	pix	nothing	nothing	0
but	but	cc-acp	but	but	0
ac	ac	fw-la	ac	ac	0
∣	∣	sy	∣	∣	0
cording	cording	vvg	cording	cord	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
foresees	foresees	vvz	foresees	foresee	0
that	that	cst	that	that	0
the	the	dt	the	the	0
will	will	n1	will	will	0
of	of	pp-f	of	of	0
man	man	n1	man	man	0
will	will	vmb	will	will	0
determine	determine	vvi	determine	determine	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
.	.	.	.	.	1
And	And	cc	And	and	0
thus	thus	av	thus	thus	0
