THough	THough	cs	THough	though	0
you	you	pn22	you	you	0
profess	profess	vvb	profess	profess	0
,	,	,	,	,	0
some	some	d	some	some	0
being	being	vbg	being	be	0
apt	apt	j	apt	apt	0
to	to	pc-acp	to	to	0
place	place	vvi	place	place	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
careless	careless	j	careless	careless	0
,	,	,	,	,	0
customary	customary	j	customary	customary	0
Belief	Belief	n1	Belief	belief	0
of	of	pp-f	of	of	0
the	the	pno32	thee	they	0
Do	Do	vdb	Do	do	0
∣	∣	sy	∣	∣	0
ctrine	ctrine	n1	ctrine	ctrine	0
;	;	;	;	;	0
some	some	d	some	some	0
in	in	p-acp	in	in	0
leaving	leaving	vvg	leaving	leave	0
a	a	dt	a	a	0
few	few	d	few	few	0
notorious	notorious	j	notorious	notorious	0
Sins	Sins	n2	Sins	sin	0
;	;	;	;	;	0
Others	Others	n2-jn	Others	other	0
in	in	p-acp	in	in	0
saying	saying	vvg	saying	say	0
their	their	po32	their	their	0
Prayers	Prayers	n2	Prayers	prayer	0
;	;	;	;	;	0
Others	Others	n2-jn	Others	other	0
in	in	p-acp	in	in	0
doing	doing	vdg	doing	do	0
no	no	dx	no	no	0
body	body	n1	body	body	0
wrong	wrong	vvi	wrong	wrong	0
;	;	;	;	;	0
Others	Others	n2-jn	Others	other	0
again	again	av	again	again	0
in	in	p-acp	in	in	0
having	having	vhg	having	have	0
good	good	j	good	good	0
desires	desires	n2	desires	desire	0
,	,	,	,	,	0
and	and	cc	and	and	0
pious	pious	j	pious	pious	0
inlinations	inlinations	n2	inlinations	inlination	0
;	;	;	;	;	0
all	all	d	all	all	0
which	which	r-crq	which	which	0
Opinions	Opinions	n2	Opinions	opinion	0
are	are	vbr	are	be	0
no	no	dx	no	no	0
∣	∣	sy	∣	∣	0
torious	torious	j	torious	torious	0
mistakes	mistakes	vvz	mistakes	mistake	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
nature	nature	n1	nature	nature	0
and	and	cc	and	and	0
temper	temper	n1	temper	temper	0
of	of	pp-f	of	of	0
Christianity	Christianity	np1	Christianity	Christianity	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
imports	imports	vvz	imports	import	0
a	a	dt	a	a	0
change	change	n1	change	change	0
of	of	pp-f	of	of	0
Nature	Nature	n1	Nature	nature	0
,	,	,	,	,	0
Disposition	Disposition	n1	Disposition	disposition	0
,	,	,	,	,	0
and	and	cc	and	and	0
Acting	Acting	vvg	Acting	act	0
con	con	vvb	con	con	0
∣	∣	sy	∣	∣	0
trary	trary	j-jn	trary	trary	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Humours	Humours	n2	Humours	humour	0
,	,	,	,	,	0
Passions	Passions	n2	Passion	passion	0
,	,	,	,	,	0
Manners	Manners	n2	Manners	manner	0
,	,	,	,	,	0
Customs	Customs	n2	Customs	custom	0
,	,	,	,	,	0
and	and	cc	and	and	0
Deportment	Deportment	n1	Deportment	deportment	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
World	World	n1	World	world	0
;	;	;	;	;	0
and	and	cc	and	and	0
this	this	d	this	this	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
I	I	pns11	I	i	0
must	must	vmb	must	must	0
see	see	vvi	see	see	0
,	,	,	,	,	0
and	and	cc	and	and	0
perceive	perceive	vvb	perceive	perceive	0
in	in	p-acp	in	in	0
you	you	pn22	you	you	0
,	,	,	,	,	0
before	before	c-acp	before	before	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
conclude	conclude	vvi	conclude	conclude	0
,	,	,	,	,	0
that	that	cst	that	that	0
my	my	po11	my	my	0
pains	pains	n2	pains	pain	0
,	,	,	,	,	0
and	and	cc	and	and	0
labours	labours	n2	labours	labour	0
among	among	p-acp	among	among	0
you	you	pn22	you	you	0
,	,	,	,	,	0
have	have	vhb	have	have	0
not	not	xx	not	not	0
been	been	vbn	been	be	0
in	in	p-acp	in	in	0
vain	vain	j	vain	vain	0
.	.	.	.	.	1
Brethren	Brethren	n1	Brothers	brethren	0
,	,	,	,	,	0
My	My	po11	My	my	0
Hearts	Hearts	ng1	Hearts	heart	0
Desire	Desire	n1	Desire	desire	0
and	and	cc	and	and	0
Prayer	Prayer	n1	Prayer	prayer	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
,	,	,	,	,	0
is	is	vbz	is	be	0
,	,	,	,	,	0
That	That	cst	That	that	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
Saved	Saved	vvn	Saved	save	0
.	.	.	.	.	1
I	I	pns11	I	i	0
will	will	vmb	will	will	0
assure	assure	vvi	assure	assure	0
you	you	pn22	you	you	0
,	,	,	,	,	0
this	this	d	this	this	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
Compliment	Compliment	n1	Compliment	compliment	0
,	,	,	,	,	0
no	no	dx	no	no	0
form	form	n1	from	form	0
of	of	pp-f	of	of	0
Speech	Speech	n1	Speech	speech	0
,	,	,	,	,	0
no	no	dx	no	no	0
Words	Words	n2	Words	word	0
in	in	p-acp	in	in	0
course	course	n1	course	course	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
ardent	ardent	j	ardent	ardent	0
wish	wish	n1	wish	wish	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Soul	Soul	n1	Soul	soul	0
;	;	;	;	;	0
and	and	cc	and	and	0
my	my	po11	my	my	0
fervent	fervent	j	fervent	fervent	0
Prayers	Prayers	n2	Prayers	prayer	0
day	day	n1	day	day	0
and	and	cc	and	and	0
night	night	n1	night	night	0
;	;	;	;	;	0
This	This	d	This	this	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
desire	desire	n1	desire	desire	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
soul	soul	n1	soul	soul	0
in	in	p-acp	in	in	0
private	private	j	private	private	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
publick	publick	j	public	public	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
this	this	d	this	this	0
I	I	pns11	I	i	0
fill	fill	vvb	fill	fill	0
my	my	po11	my	my	0
Mouth	Mouth	n1	Mouth	mouth	0
with	with	p-acp	with	with	0
Arguments	Arguments	n2	Arguments	argument	0
to	to	p-acp	to	to	0
that	that	cst	that	that	0
God	God	np1	God	God	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
heareth	heareth	vvz	hears	hear	0
Prayers	Prayers	n2	Prayers	prayer	0
,	,	,	,	,	0
even	even	av	even	even	0
then	then	av	then	then	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
think	think	vvi	think	think	0
of	of	pp-f	of	of	0
me	me	pno11	me	i	0
;	;	;	;	;	0
For	For	c-acp	For	for	0
this	this	d	this	this	0
I	I	pns11	I	i	0
study	study	vvb	study	study	0
,	,	,	,	,	0
and	and	cc	and	and	0
take	take	vvi	take	take	0
pains	pains	n2	pains	pain	0
,	,	,	,	,	0
and	and	cc	and	and	0
am	am	vbm	am	be	0
willing	willing	j	willing	willing	0
to	to	pc-acp	to	to	0
spend	spend	vvi	spend	spend	0
my	my	po11	my	my	0
self	self	n1	self	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
spent	spent	vvn	spent	spend	0
;	;	;	;	;	0
and	and	cc	and	and	0
your	your	po22	your	your	0
Sal	Sal	np1	Sal	Sal	0
∣	∣	sy	∣	∣	0
vation	vation	n1	vation	vation	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
great	great	j	great	great	0
object	object	n1	object	object	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
care	care	n1	care	care	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
this	this	d	this	this	0
end	end	n1	end	end	0
I	I	pns11	I	i	0
venture	venture	vvb	venture	venture	0
your	your	po22	your	your	0
Anger	Anger	n1	Anger	anger	0
,	,	,	,	,	0
and	and	cc	and	and	0
caress	caress	n1	caress	caress	0
yonr	yonr	po22	yonr	your	0
Love	Love	n1	Love	love	0
;	;	;	;	;	0
For	For	c-acp	For	for	0
this	this	d	this	this	0
end	end	n1	end	end	0
I	I	pns11	I	i	0
walk	walk	vvb	walk	walk	0
blame	blame	vvi	blame	blame	0
∣	∣	sy	∣	∣	0
less	less	dc	less	less	0
among	among	p-acp	among	among	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
am	am	vbm	am	be	0
tender	tender	j	tender	tender	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
welfare	welfare	n1	welfare	welfare	0
;	;	;	;	;	0
For	For	c-acp	For	for	0
this	this	d	this	this	0
end	end	n1	end	end	0
I	I	pns11	I	i	0
reprove	reprove	vvb	reprove	reprove	0
,	,	,	,	,	0
and	and	cc	and	and	0
exhort	exhort	vvi	exhort	exhort	0
,	,	,	,	,	0
and	and	cc	and	and	0
intreat	intreat	vvb	entreat	entreat	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
run	run	vvi	run	run	0
,	,	,	,	,	0
and	and	cc	and	and	0
spend	spend	vvb	spend	spend	0
my	my	po11	my	my	0
breath	breath	n1	breath	breath	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
saved	saved	vvn	saved	save	0
.	.	.	.	.	1
I	I	pns11	I	i	0
am	am	vbm	am	be	0
not	not	xx	not	not	0
ignorant	ignorant	j	ignorant	ignorant	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Divels	Divels	n2	Devils	devil	0
de	de	fw-fr	de	de	0
∣	∣	sy	∣	∣	0
vices	vices	n2	vices	vice	0
,	,	,	,	,	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
sensible	sensible	j	sensible	sensible	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
nature	nature	n1	nature	nature	0
of	of	pp-f	of	of	0
sin	sin	n1	since	sin	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
apt	apt	j	apt	apt	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
deceive	deceive	vvi	deceive	deceive	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
though	though	cs	though	though	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
not	not	xx	not	not	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
places	places	n2	places	place	0
,	,	,	,	,	0
I	I	pns11	I	i	0
see	see	vvb	see	see	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
effects	effects	n2	effects	effect	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
the	the	dt	the	the	0
enemy	enemy	n1	enemy	enemy	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Souls	Souls	n2	Souls	soul	0
deals	deals	vvz	deals	deal	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
what	what	q-crq	what	what	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
is	is	vbz	is	be	0
∣	∣	sy	∣	∣	0
sue	sue	vvi	sue	sue	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
careless	careless	j	careless	careless	0
Life	Life	n1	Life	life	0
.	.	.	.	.	1
I	I	pns11	I	i	0
consider	consider	vvb	consider	consider	0
the	the	dt	the	the	0
shrieks	shrieks	n2	shrieks	shriek	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
damn'd	damn'd	j-vvn	damned	damn	0
in	in	p-acp	in	in	0
Hell	Hell	n1	Hell	hell	0
,	,	,	,	,	0
and	and	cc	and	and	0
would	would	vmd	would	will	0
fain	fain	av-j	fain	fain	0
keep	keep	vvi	keep	keep	0
you	you	pn22	you	you	0
from	from	p-acp	from	from	0
that	that	d	that	that	0
dangerous	dangerous	j	dangerous	dangerous	0
gulph	gulph	n1	gulf	gulf	0
.	.	.	.	.	1
I	I	pns11	I	i	0
see	see	vvb	see	see	0
you	you	pn22	you	you	0
stand	stand	vvb	stand	stand	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
brink	brink	n1	brink	brink	0
of	of	pp-f	of	of	0
destru	destru	n2	destru	destru	0
∣	∣	sy	∣	∣	0
ction	ction	zz	ction	ction	0
,	,	,	,	,	0
and	and	cc	and	and	0
cannot	cannot	vmbx	cannot	can	0
forbear	forbear	vvi	forbear	forbear	0
calling	calling	vvg	calling	call	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
O	O	uh	Oh	oh	0
do	do	vdb	do	do	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
no	no	dx	no	no	0
harm	harm	n1	harm	harm	0
.	.	.	.	.	1
The	The	dt	The	the	0
great	great	j	great	great	0
∣	∣	sy	∣	∣	0
est	est	zz	est	est	0
kindness	kindness	n1	kindness	kindness	0
you	you	pn22	you	you	0
can	can	vmb	can	can	0
do	do	vdi	do	do	0
me	me	pno11	me	i	0
,	,	,	,	,	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
gratitude	gratitude	n1	gratitude	gratitude	0
you	you	pn22	you	you	0
can	can	vmb	can	can	0
express	express	vvi	express	express	0
,	,	,	,	,	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
civility	civility	n1	civility	civility	0
and	and	cc	and	and	0
respect	respect	n1	respect	respect	0
you	you	pn22	you	you	0
can	can	vmb	can	can	0
shew	shew	vvi	show	show	0
me	me	pno11	me	i	0
,	,	,	,	,	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
according	according	av-vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
wholsome	wholsome	j	wholesome	wholesome	0
Coun	Coun	vvb	Con	con	0
∣	∣	sy	∣	∣	0
sels	sels	vvz	sells	sell	0
,	,	,	,	,	0
I	I	pns11	I	i	0
do	do	vdb	do	do	0
give	give	vvi	give	give	0
you	you	pn22	you	you	0
,	,	,	,	,	0
whatever	whatever	r-crq	whatever	whatever	0
constructions	constructions	n2	constructions	construction	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
put	put	vvi	put	put	0
upon	upon	p-acp	upon	upon	0
these	these	d	these	these	0
adjurati	adjurati	fw-la	adjurati	adjurati	0
∣	∣	sy	∣	∣	0
ons	ons	pp-f|pno12	ons	of|we	0
;	;	;	;	;	0
The	The	dt	The	the	0
searcher	searcher	n1	searcher	searcher	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
hearts	hearts	n2	hearts	heart	0
knows	knows	vvz	knows	know	0
this	this	d	this	this	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
true	true	j	true	true	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
rejoyce	rejoyce	vvi	rejoice	rejoice	0
in	in	p-acp	in	in	0
nothing	nothing	pix	nothing	nothing	0
so	so	av	so	so	0
much	much	av-d	much	much	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
obedience	obedience	n1	obedience	obedience	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
.	.	.	.	.	1
I	I	pns11	I	i	0
would	would	vmd	would	will	0
fain	fain	av-j	fain	fain	0
rejoyce	rejoyce	vvi	rejoice	rejoice	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
great	great	j	great	great	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
Jesus	Jesus	np1	Jesus	Jesus	0
;	;	;	;	;	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
fain	fain	av-j	fain	fain	0
see	see	vvi	see	see	0
you	you	pn22	you	you	0
Glorious	Glorious	j	Glorious	glorious	0
Saints	Saints	n2	Saints	saint	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Ever	Ever	av	Ever	ever	0
∣	∣	sy	∣	∣	0
lasting	lasting	j-vvg	lasting	last	0
Mansions	Mansions	n2	Mansions	mansion	0
;	;	;	;	;	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
fain	fain	av-j	fain	fain	0
see	see	vvi	see	see	0
you	you	pn22	you	you	0
shine	shine	vvb	shine	shine	0
as	as	p-acp	as	as	0
Stars	Stars	n2	Stars	star	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Firmament	Firmament	n1	Firmament	firmament	0
of	of	pp-f	of	of	0
Hea	Hea	zz	Hea	hea	0
∣	∣	sy	∣	∣	0
ven	ven	zf	ven	when	0
.	.	.	.	.	1
I	I	pns11	I	i	0
would	would	vmd	would	will	0
see	see	vvi	see	see	0
you	you	pn22	you	you	0
triumph	triumph	vvb	triumph	triumph	0
with	with	p-acp	with	with	0
An	An	dt	And	a	0
∣	∣	sy	∣	∣	0
gels	gels	n2	gels	gel	0
,	,	,	,	,	0
sing	sing	vvb	sing	sing	0
with	with	p-acp	with	with	0
Cherubim	Cherubim	n1	Cherubin	cherubin	0
,	,	,	,	,	0
and	and	cc	and	and	0
joyn	joyn	vvi	join	join	0
the	the	dt	the	the	0
Celestial	Celestial	j	Celestial	celestial	0
Quire	Quire	n1	Choir	choir	0
in	in	p-acp	in	in	0
Eternal	Eternal	j	Eternal	eternal	0
Praises	Praises	n2	Praises	praise	0
.	.	.	.	.	1
Think	Think	vvb	Think	think	0
what	what	r-crq	what	what	0
a	a	dt	a	a	0
dismal	dismal	j	dismal	dismal	0
sight	sight	n1	sighed	sight	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
day	day	n1	day	day	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
friends	friends	n2	friends	friend	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
burning	burning	j-vvg	burning	burn	0
Lake	Lake	n1	Lake	lake	0
,	,	,	,	,	0
that	that	cst	that	that	0
might	might	vmd	might	may	0
have	have	vhi	have	have	0
feasted	feasted	vvn	feasted	feast	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Son	Son	n1	Son	son	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Fathers	Fathers	ng1	Father's	father	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
;	;	;	;	;	0
We	We	pns12	We	we	0
that	that	cst	that	that	0
meet	meet	vvb	meet	meet	0
together	together	av	together	together	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Church-Mi	Church-Mi	j	Church-Mi	church-mi	0
∣	∣	sy	∣	∣	0
litant	litant	j	litant	litant	0
here	here	av	here	here	0
,	,	,	,	,	0
What	What	q-crq	What	what	0
a	a	dt	a	a	0
happy	happy	j	happy	happy	0
,	,	,	,	,	0
What	What	q-crq	What	what	0
a	a	dt	a	a	0
Glo	Glo	n1	Glow	glow	0
∣	∣	sy	∣	∣	0
rious	rious	j	rious	rious	0
fight	fight	n1	fight	fight	0
would	would	vmd	would	will	0
it	it	pn31	it	it	0
be	be	vbi	be	be	0
to	to	pc-acp	to	to	0
meet	meet	vvi	meet	meet	0
all	all	d	all	all	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Church-triumphant	Church-triumphant	j	Church-triumphant	church-triumphant	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
these	these	d	these	these	0
Bodies	Bodies	n2	Bodies	body	0
do	do	vdb	do	do	0
drop	drop	vvi	drop	drop	0
from	from	p-acp	from	from	0
us	us	pno12	us	we	0
!	!	!	!	!	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
small	small	j	small	small	0
grief	grief	n1	grief	grief	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
have	have	vhb	have	have	0
lived	lived	vvn	lived	live	0
for	for	p-acp	for	for	0
some	some	d	some	some	0
years	years	ng2	years	year	0
un	un	fw-fr	un	un	0
∣	∣	sy	∣	∣	0
der	der	zf	der	there	0
my	my	po11	my	my	0
Ministry	Ministry	n1	Ministry	ministry	0
,	,	,	,	,	0
given	given	vvn	given	give	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
same	same	d	same	same	0
sins	sins	n2	sins	sin	0
,	,	,	,	,	0
and	and	cc	and	and	0
inordinate	inordinate	j	inordinate	inordinate	0
desires	desires	n2	desires	desire	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Drunkenness	Drunkenness	n1	Drunkenness	drunkenness	0
,	,	,	,	,	0
Swearing	Swearing	vvg	Swearing	swear	0
,	,	,	,	,	0
Lying	Lying	vvg	Lying	lie	0
,	,	,	,	,	0
Cheating	Cheating	vvg	Cheating	cheat	0
,	,	,	,	,	0
Dissembling	Dissembling	vvg	Dissembling	dissemble	0
,	,	,	,	,	0
Malice	Malice	n1	Malice	malice	0
,	,	,	,	,	0
Wrath	Wrath	n1	Wrath	wrath	0
,	,	,	,	,	0
Hatred	Hatred	n1	Hatred	hatred	0
,	,	,	,	,	0
Passion	Passion	n1	Passion	passion	0
,	,	,	,	,	0
Care	Care	n1	Care	care	0
∣	∣	sy	∣	∣	0
lesness	lesness	n1	lesness	lesness	0
,	,	,	,	,	0
and	and	cc	and	and	0
neglect	neglect	n1	neglect	neglect	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lords	Lords	n2	Lords	lord	0
Supper	Supper	n1	Supper	supper	0
,	,	,	,	,	0
Quarrelling	Quarrelling	vvg	Quarreling	quarrel	0
,	,	,	,	,	0
foolish	foolish	j	foolish	foolish	0
Jesting	Jesting	j-vvg	Jesting	jest	0
,	,	,	,	,	0
filthy	filthy	j	filthy	filthy	0
Talk	Talk	n1	Talk	talk	0
,	,	,	,	,	0
Frothiness	Frothiness	n1	Frothiness	frothiness	0
,	,	,	,	,	0
Pride	Pride	n1	Pride	pride	0
,	,	,	,	,	0
Vncleanness	Vncleanness	n1	Uncleanness	uncleanness	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
formerly	formerly	av-j	formerly	former	0
enamoured	enamoured	vvn	enamoured	enamour	0
with	with	p-acp	with	with	0
;	;	;	;	;	0
