NO	NO	dx	NO	no	0
hearts	hearts	n2	hearts	heart	0
through	through	p-acp	through	through	0
faith	faith	n1	faith	faith	0
in	in	p-acp	in	in	0
Christ	Christ	np1	Christ	Christ	0
Iesus	Iesus	np1	Iesus	Jesus	0
,	,	,	,	,	0
and	and	cc	and	and	0
instilling	instilling	vvg	instilling	instil	0
the	the	dt	the	the	0
heauenly	heauenly	j	heavenly	heavenly	0
drops	drops	n2	drops	drop	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
grace	grace	n1	grace	grace	0
into	into	p-acp	into	into	0
our	our	po12	our	our	0
hard	hard	j	hard	hard	0
and	and	cc	and	and	0
stonie	stonie	j	stony	stony	0
hearts	hearts	n2	hearts	heart	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
souple	souple	vvi	souple	souple	0
and	and	cc	and	and	0
soften	soften	vvi	soften	soften	0
the	the	dt	the	the	0
same	same	d	same	same	0
.	.	.	.	.	1
This	This	d	This	this	0
is	is	vbz	is	be	0
such	such	d	such	such	0
a	a	dt	a	a	0
precious	precious	j	precious	precious	0
balme	balme	n1	balm	balm	0
,	,	,	,	,	0
&	&	cc	&	and	0
soueraigne	soueraigne	j-jn	sovereign	sovereign	0
antidote	antidote	n1	antidote	antidote	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
healeth	healeth	vvz	heals	heal	0
all	all	d	all	all	0
our	our	po12	our	our	0
maladies	maladies	n2	maladies	malady	0
and	and	cc	and	and	0
infirmities	infirmities	n2	infirmities	infirmity	0
,	,	,	,	,	0
and	and	cc	and	and	0
such	such	d	such	such	0
a	a	dt	a	a	0
lanterne	lanterne	n1	lantern	lantern	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
feet	feet	n2	feet	foot	0
and	and	cc	and	and	0
light	light	n1	light	light	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
pathes	pathes	n2	paths	path	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
doth	doth	vdz	does	do	0
de	de	dt	the	the	0
∣	∣	sy	∣	∣	0
liuer	liuer	n1	liver	liver	0
vs	vs	pno12	us	we	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
power	power	n1	power	power	0
of	of	pp-f	of	of	0
darknesse	darknesse	n1	darkness	darkness	0
,	,	,	,	,	0
Ephes.	Ephes.	np1	Ephes.	Ephes.	1
6.	6.	crd	6.	6.	0
and	and	cc	and	and	0
translateth	translateth	vvz	translateth	translate	0
vs	vs	pno12	us	we	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
kingdome	kingdome	n1	kingdom	kingdom	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
putting	putting	vvg	putting	put	0
vpon	vpon	p-acp	upon	upon	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
vniuersam	vniuersam	fw-la	vniuersam	vniuersam	0
illam	illam	fw-la	illam	illam	0
,	,	,	,	,	0
that	that	cst	that	that	0
same	same	d	same	same	0
complete	complete	j	complete	complete	0
armor	armor	n1	armour	armour	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
godly	godly	j	godly	godly	0
man	man	n1	man	man	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
may	may	vmb	may	may	0
stand	stand	vvi	stand	stand	0
against	against	p-acp	against	against	0
all	all	d	all	all	0
the	the	dt	the	the	0
as	as	c-acp	as	as	0
∣	∣	sy	∣	∣	0
saults	saults	n2	saults	fault	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
deuill	deuill	n1	devil	devil	0
.	.	.	.	.	1
O	O	sy	O	o	0
how	how	q-crq	how	how	0
deare	deare	j-jn	deer	dear	0
and	and	cc	and	and	0
sweete	sweete	j	sweet	sweet	0
was	was	vbds	was	be	0
this	this	d	this	this	0
to	to	p-acp	to	to	0
that	that	cst	that	that	0
blessed	blessed	j-vvn	blessed	bless	0
king	king	n1	king	king	0
Dauid	Dauid	np1	Dauid	David	0
:	:	:	:	:	0
how	how	c-crq	how	how	0
beloued	beloued	vvn	beloved	belove	0
of	of	pp-f	of	of	0
Saba	Saba	np1	Saba	Saba	0
Queene	Queene	n1	Queen	queen	0
of	of	pp-f	of	of	0
Aethiopia	Aethiopia	np1	Aethiopia	Aethiopia	0
:	:	:	:	:	0
how	how	c-crq	how	how	0
precious	precious	j	precious	precious	0
to	to	p-acp	to	to	0
Eunuchus,2	Eunuchus,2	np1	Eunuchus,2	Eunuchus,2	0
..	..	..	..	..	1
1.5	1.5	crd	1.5	1.5	0
.	.	.	.	.	1
Cornelius	Cornelius	np1	Cornelius	Cornelius	0
,	,	,	,	,	0
Eunice	Eunice	np1	Eunice	Eunice	0
Timothies	Timothies	npg1	Timothies	Timothy	0
mother	mother	n1	mother	mother	0
,	,	,	,	,	0
&	&	cc	&	and	0
Lois	Lois	fw-fr	Lois	lois	0
his	his	po31	his	his	0
grand	grand	fw-fr	grand	grand	0
∣	∣	sy	∣	∣	0
mother	mother	n1	mother	mother	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
many	many	d	many	many	0
others	others	n2-jn	others	other	0
:	:	:	:	:	0
and	and	cc	and	and	0
how	how	c-crq	how	how	0
comfortable	comfortable	j	comfortable	comfortable	0
and	and	cc	and	and	0
delectable	delectable	j	delectable	delectable	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Apostles	Apostles	n2	Apostles	apostle	0
,	,	,	,	,	0
martyrs	martyrs	n2	martyrs	martyr	0
,	,	,	,	,	0
and	and	cc	and	and	0
confessors	confessors	n2	confessors	confessor	0
.	.	.	.	.	1
Vanitie	Vanitie	n1	Vanity	vanity	0
is	is	vbz	is	be	0
vaine	vaine	j	vain	vain	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
things	things	n2	things	thing	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
are	are	vbr	are	be	0
but	but	p-acp	but	but	0
vanitie	vanitie	n1	vanity	vanity	0
,	,	,	,	,	0
besides	besides	p-acp	beside	beside	0
the	the	dt	the	the	0
loue	loue	n1	love	love	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
onely	onely	j	only	only	0
seruice	seruice	n1	service	service	0
.	.	.	.	.	1
Seeing	Seeing	vvg	Seeing	see	0
then	then	av	then	then	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
word	word	n1	word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
is	is	vbz	is	be	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
efficacie	efficacie	n1	efficacy	efficacy	0
&	&	cc	&	and	0
excellencie	excellencie	n1	excellency	excellency	0
,	,	,	,	,	0
and	and	cc	and	and	0
hath	hath	vhz	hath	have	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
such	such	d	such	such	0
a	a	dt	a	a	0
secret	secret	j-jn	secret	secret	0
and	and	cc	and	and	0
hidden	hidden	j-vvn	hidden	hide	0
Manna	Manna	n1	Manna	manna	0
:	:	:	:	:	0
necessarie	necessarie	j	necessary	necessary	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
that	that	cst	that	that	0
Man	Man	n1	Man	man	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
borne	borne	vvn	born	bear	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
woman	woman	n1	woman	woman	0
,	,	,	,	,	0
and	and	cc	and	and	0
hath	hath	vhz	hath	have	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
short	short	j	short	short	0
time	time	n1	time	time	0
to	to	pc-acp	to	to	0
liue	liue	vvi	live	live	0
,	,	,	,	,	0
should	should	vmd	should	shall	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
humblenesse	humblenesse	n1	humbleness	humbleness	0
and	and	cc	and	and	0
sobrietie	sobrietie	n1	sobriety	sobriety	0
,	,	,	,	,	0
read	read	vvb	read	read	0
,	,	,	,	,	0
learne	learne	vvb	learn	learn	0
,	,	,	,	,	0
and	and	cc	and	and	0
inwardly	inwardly	av-j	inwardly	inward	0
digest	digest	vvi	digest	digest	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
diligent	diligent	j	diligent	diligent	0
studie	studie	n1	study	study	0
and	and	cc	and	and	0
contemplation	contemplation	n1	contemplation	contemplation	0
,	,	,	,	,	0
employ	employ	vvb	employ	employ	0
the	the	dt	the	the	0
course	course	n1	course	course	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
warrefare	warrefare	n1	warfare	warfare	0
therein	therein	av	therein	therein	0
.	.	.	.	.	1
God	God	np1	God	God	0
made	made	vvd	made	make	0
liuing	liuing	vvg	living	live	0
creatures	creatures	n2	creatures	creature	0
(	(	(	(	(	0
saith	saith	vvz	says	say	0
Chrysostome	Chrysostome	np1	Chrysostome	Chrysostome	0
)	)	)	)	)	0
for	for	p-acp	for	for	0
man	man	n1	man	man	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
he	he	pns31	he	he	0
made	made	vvd	made	make	0
man	man	n1	man	man	0
for	for	p-acp	for	for	0
himselfe	himselfe	px31	himself	himself	0
.	.	.	.	.	1
How	How	np1	How	How	0
for	for	p-acp	for	for	0
himselfe	himselfe	px31	himself	himself	0
?	?	?	?	?	0
onely	onely	av-j	only	only	0
to	to	pc-acp	to	to	0
glorifie	glorifie	vvi	glorify	glorify	0
his	his	po31	his	his	0
name	name	n1	name	name	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
serue	serue	vvi	serve	serve	0
him	him	pno31	him	he	0
with	with	p-acp	with	with	0
feare	feare	n1	fear	fear	0
,	,	,	,	,	0
and	and	cc	and	and	0
reioyce	reioyce	vvi	rejoice	rejoice	0
vnto	vnto	p-acp	unto	unto	0
him	him	pno31	him	he	0
with	with	p-acp	with	with	0
reuerence	reuerence	n1	reverence	reverence	0
.	.	.	.	.	1
He	He	pns31	He	he	0
made	made	vvd	made	make	0
him	him	pno31	him	he	0
after	after	p-acp	after	after	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
simili	simili	fw-la	simili	simili	0
∣	∣	sy	∣	∣	0
tude	tude	n1	tude	tude	0
and	and	cc	and	and	0
likenesse	likenesse	n1	likeness	likeness	0
:	:	:	:	:	0
he	he	pns31	he	he	0
gaue	gaue	vvd	gave	give	0
him	him	pno31	him	he	0
his	his	po31	his	his	0
lawes	lawes	n2	laws	law	0
and	and	cc	and	and	0
commaundements	commaundements	n2	commandments	commandment	0
:	:	:	:	:	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
he	he	pns31	he	he	0
onely	onely	av-j	only	only	0
ought	ought	vmd	ought	ought	0
to	to	p-acp	to	to	0
giue	giue	vvi	give	give	0
attendance	attendance	n1	attendance	attendance	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
continue	continue	vvi	continue	continue	0
in	in	p-acp	in	in	0
learning	learning	n1	learning	learning	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
that	that	cst	that	that	0
through	through	p-acp	through	through	0
patience	patience	n1	patience	patience	0
and	and	cc	and	and	0
comfort	comfort	n1	comfort	comfort	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
he	he	pns31	he	he	0
might	might	vmd	might	may	0
haue	haue	vhi	have	have	0
hope	hope	n1	hope	hope	0
,	,	,	,	,	0
faith	faith	n1	faith	faith	0
,	,	,	,	,	0
and	and	cc	and	and	0
immortalitie	immortalitie	n1	immortality	immortality	0
in	in	p-acp	in	in	0
Iesus	Iesus	np1	Iesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
.	.	.	.	.	1
Euerie	Euerie	d	Every	every	0
one	one	crd	one	one	0
must	must	vmb	must	must	0
further	further	av-jc	further	further	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
farre	farre	av-j	far	far	0
foorth	foorth	av	forth	forth	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
can	can	vmb	can	can	0
)	)	)	)	)	0
the	the	dt	the	the	0
building	building	n-vvg	building	build	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
Temple	Temple	n1	Temple	temple	0
.	.	.	.	.	1
If	If	cs	If	if	0
he	he	pns31	he	he	0
can	can	vmb	can	can	0
not	not	xx	not	not	0
bring	bring	vvi	bring	bring	0
gold	gold	n1	gold	gold	0
,	,	,	,	,	0
siluer	siluer	n1	silver	silver	0
,	,	,	,	,	0
or	or	cc	or	or	0
precious	precious	j	precious	precious	0
stones	stones	n2	stones	stone	0
,	,	,	,	,	0
he	he	pns31	he	he	0
must	must	vmb	must	must	0
bring	bring	vvi	bring	bring	0
mini	mini	fw-la	mini	mini	0
∣	∣	sy	∣	∣	0
ma	ma	fw-fr	ma	ma	0
quae	quae	fw-la	quae	quae	0
{	{	{	{	{	0
que	que	fw-fr	que	que	0
}	}	}	}	}	0
,	,	,	,	,	0
pelles	pelles	fw-la	pelles	pelles	0
,	,	,	,	,	0
&	&	cc	&	and	0
caprarum	caprarum	fw-la	caprarum	caprarum	0
pilos	pilos	fw-la	pilos	pilos	0
,	,	,	,	,	0
the	the	dt	the	the	0
least	least	ds	least	least	0
things	things	n2	things	thing	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
,	,	,	,	,	0
skins	skins	n2	skins	skin	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
haires	haires	n2	hairs	hair	0
of	of	pp-f	of	of	0
Goates	Goates	n2	Goats	goat	0
.	.	.	.	.	1
We	We	pns12	We	we	0
must	must	vmb	must	must	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
idle	idle	j	idle	idle	0
in	in	p-acp	in	in	0
Gods	Gods	npg1	Gods	God	0
great	great	j	great	great	0
har	har	zz	har	har	0
∣	∣	sy	∣	∣	0
uest	uest	n1	vest	vest	0
,	,	,	,	,	0
neither	neither	dx	neither	neither	0
secure	secure	j	secure	secure	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
perillous	perillous	j	perilous	perilous	0
times	times	n2	times	time	0
:	:	:	:	:	0
we	we	pns12	we	we	0
must	must	vmb	must	must	0
neuer	neuer	av-x	never	never	0
cease	cease	vvi	cease	cease	0
to	to	p-acp	to	to	0
la	la	fw-fr	la	la	0
∣	∣	sy	∣	∣	0
bour	bour	uh	bour	bour	0
and	and	cc	and	and	0
learne	learne	vvi	learn	learn	0
,	,	,	,	,	0
trie	trie	vvb	try	try	0
out	out	av	out	out	0
and	and	cc	and	and	0
discerne	discerne	vvi	discern	discern	0
God	God	np1	God	God	0
from	from	p-acp	from	from	0
Belial	Belial	np1	Belial	Belial	0
,	,	,	,	,	0
Christ	Christ	np1	Christ	Christ	0
from	from	p-acp	from	from	0
Antichrist	Antichrist	np1	Antichrist	Antichrist	0
,	,	,	,	,	0
godly	godly	j	godly	godly	0
and	and	cc	and	and	0
sincere	sincere	j	sincere	sincere	0
doctrine	doctrine	n1	doctrine	doctrine	0
,	,	,	,	,	0
belonging	belonging	vvg	belonging	belong	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
true	true	j	true	true	0
worshipping	worshipping	vvg	worshipping	worship	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
erronious	erronious	j	erroneous	erroneous	0
and	and	cc	and	and	0
damnable	damnable	j	damnable	damnable	0
tending	tending	vvg	tending	tend	0
to	to	p-acp	to	to	0
superstition	superstition	n1	superstition	superstition	0
and	and	cc	and	and	0
idolatrie,1	idolatrie,1	n1	idolatrie,1	idolatrie,1	0
.	.	.	.	.	1
Iohn	Iohn	np1	Iohn	John	0
.	.	.	.	.	1
4	4	crd	4	4	0
1.	1.	crd	1.	1.	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
blessed	blessed	j-vvn	blessed	bless	0
saying	saying	n1	saying	saying	0
of	of	pp-f	of	of	0
Saint	Saint	n1	Saint	saint	0
Iohn	Iohn	np1	Iohn	John	0
:	:	:	:	:	0
Beleeue	Beleeue	vvb	Believe	believe	0
not	not	xx	not	not	0
euerie	euerie	d	every	every	0
spirit	spirit	n1	spirit	spirit	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
trie	trie	vvb	try	try	0
the	the	dt	the	the	0
spirits	spirits	n2	spirits	spirit	0
whether	whether	cs	whither	whether	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
.	.	.	.	.	1
These	These	np1	These	Theise	0
reasons	reasons	n2	reasons	reason	0
(	(	(	(	(	0
right	right	j-jn	right	right	0
Worshipfull	Worshipfull	j	Worshipful	worshipful	0
)	)	)	)	)	0
being	being	vbg	being	be	0
weighed	weighed	vvn	weighed	weigh	0
and	and	cc	and	and	0
throughly	throughly	av-j	thoroughly	thorough	0
considered	considered	vvn	considered	consider	0
by	by	p-acp	by	by	0
me	me	pno11	me	i	0
,	,	,	,	,	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
a	a	dt	a	a	0
little	little	j	little	little	0
spurred	spurred	vvn	spurred	spur	0
and	and	cc	and	and	0
pricked	pricked	vvd	pricked	prick	0
forward	forward	av-j	forward	forward	0
some	some	d	some	some	0
∣	∣	sy	∣	∣	0
thing	thing	n1	thing	thing	0
to	to	p-acp	to	to	0
take	take	vvi	take	take	0
in	in	p-acp	in	in	0
hand	hand	n1	hand	hand	0
,	,	,	,	,	0
that	that	cst	that	that	0
might	might	vmd	might	may	0
testifie	testifie	vvi	testify	testify	0
and	and	cc	and	and	0
shew	shew	vvi	show	show	0
my	my	po11	my	my	0
zeale	zeale	n1	zeal	zeal	0
and	and	cc	and	and	0
fer	fer	fw-fr	fer	fer	0
∣	∣	sy	∣	∣	0
uent	uent	n1	vent	vent	0
affection	affection	n1	affection	affection	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
same	same	d	same	same	0
.	.	.	.	.	1
And	And	cc	And	and	0
by	by	p-acp	by	by	0
chaunce	chaunce	n1	chance	chance	0
taking	taking	vvg	taking	take	0
Platina	Platina	fw-la	Platina	platina	0
(	(	(	(	(	0
though	though	c-acp	though	though	0
a	a	dt	a	a	0
shamefull	shamefull	j	shameful	shameful	0
parasite	parasite	n1	parasite	parasite	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Popes	Popes	n2	Popes	pope	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
in	in	p-acp	in	in	0
manie	manie	d	many	many	0
places	places	n2	places	place	0
truly	truly	av-j	truly	true	0
painting	painting	vvg	painting	paint	0
and	and	cc	and	and	0
publishing	publishing	vvg	publishing	publish	0
their	their	po32	their	their	0
filthinesse	filthinesse	n1	filthiness	filthiness	0
and	and	cc	and	and	0
abominations	abominations	n2	abominations	abomination	0
)	)	)	)	)	0
I	I	pns11	I	i	0
lighted	lighted	vvd	lighted	light	0
vpon	vpon	p-acp	upon	upon	0
Pope	Pope	n1	Pope	pope	0
Ioane	Ioane	np1	Ioane	Joan	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
whom	whom	ro-crq	whom	who	0
he	he	pns31	he	he	0
writeth	writeth	vvz	writeth	write	0
and	and	cc	and	and	0
craftily	craftily	av-j	craftily	crafty	0
,	,	,	,	,	0
cloaketh	cloaketh	vvz	cloaketh	cloak	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
life	life	n1	life	life	0
of	of	pp-f	of	of	0
Iohn	Iohn	np1	Iohn	John	0
the	the	dt	the	the	0
eight	eight	crd	eight	eight	0
.	.	.	.	.	1
Noting	Noting	vvg	Noting	note	0
the	the	dt	the	the	0
historie	historie	n1	history	history	0
,	,	,	,	,	0
and	and	cc	and	and	0
perceiuing	perceiuing	vvg	perceiving	perceive	0
what	what	r-crq	what	what	0
a	a	dt	a	a	0
miraculous	miraculous	j	miraculous	miraculous	0
to	to	p-acp	to	to	0
∣	∣	sy	∣	∣	0
ken	ken	n1	ken	ken	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
sent	sent	vvn	sent	send	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
subuersion	subuersion	n1	subversion	subversion	0
of	of	pp-f	of	of	0
poperie	poperie	n1	popery	popery	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
vt	vt	fw-la	vt	ut	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
confusion	confusion	n1	confusion	confusion	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
purple	purple	j-jn	purple	purple	0
whore	whore	n1	whore	whore	0
:	:	:	:	:	0
I	I	pns11	I	i	0
framed	framed	vvd	framed	frame	0
thereupon	thereupon	av	thereupon	thereupon	0
a	a	dt	a	a	0
Parlia	Parlia	np1	Parlia	Parlia	0
∣	∣	sy	∣	∣	0
ment	ment	fw-la	ment	ment	0
,	,	,	,	,	0
though	though	cs	though	though	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
fiction	fiction	n1	fiction	fiction	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
