GENTLEMEN	GENTLEMEN	np1	GENTLEMEN	Gentlemen	0
persons	persons	n2	persons	person	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
reflect	reflect	vvb	reflect	reflect	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
Gentlemen	Gentlemen	n2	Gentlemen	gentleman	0
and	and	cc	and	and	0
souldiers	souldiers	n2	soldiers	soldier	0
,	,	,	,	,	0
and	and	cc	and	and	0
consequently	consequently	av-j	consequently	consequent	0
men	men	n2	men	man	0
as	as	p-acp	as	as	0
gene	gene	zz	gene	gene	0
∣	∣	sy	∣	∣	0
rous	rous	fw-la	rous	rous	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
affections	affections	n2	affections	affection	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
your	your	po22	your	your	0
actions	actions	n2	actions	action	0
,	,	,	,	,	0
louing	louing	vvg	loving	love	0
worth	worth	n1	worth	worth	0
for	for	p-acp	for	for	0
worths	worths	ng1	worths	worth	0
sake	sake	n1	sake	sake	0
,	,	,	,	,	0
wheresoeuer	wheresoeuer	c-crq	wheresoever	wheresoever	0
it	it	pn31	it	it	0
appeareth	appeareth	vvz	appears	appear	0
,	,	,	,	,	0
I	I	pns11	I	i	0
resolued	resolued	vvd	resolved	resolve	0
to	to	pc-acp	to	to	0
stop	stop	vvi	stop	stop	0
my	my	po11	my	my	0
eares	eares	n2	ears	ear	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
suggestions	suggestions	n2	suggestions	suggestion	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
freinds	freinds	n2	friends	friend	0
,	,	,	,	,	0
and	and	cc	and	and	0
aduenture	aduenture	n1	adventure	adventure	0
to	to	pc-acp	to	to	0
present	present	vvi	present	present	0
you	you	pn22	you	you	0
with	with	p-acp	with	with	0
this	this	d	this	this	0
history	history	n1	history	history	0
in	in	p-acp	in	in	0
English	English	np1	English	English	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Latin	Latin	jp	Latin	latin	0
tongue	tongue	n1	tongue	tongue	0
hath	hath	vhz	hath	have	0
gained	gained	vvn	gained	gain	0
so	so	av	so	so	0
generall	generall	j	general	general	0
an	an	dt	and	a	0
applause	applause	n1	applause	applause	0
.	.	.	.	.	1
I	I	pns11	I	i	0
confesse	confesse	vvb	confess	confess	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
like	like	av-j	like	like	0
to	to	pc-acp	to	to	0
suffer	suffer	vvi	suffer	suffer	0
,	,	,	,	,	0
and	and	cc	and	and	0
loose	loose	j	lose	loose	0
of	of	pp-f	of	of	0
its	its	po31	its	its	0
first	first	ord	first	first	0
lustre	lustre	n1	lustre	lustre	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
putting	putting	vvg	putting	put	0
on	on	p-acp	on	on	0
this	this	d	this	this	0
vnfashioned	vnfashioned	j-vvn-u	unfashioned	fashion	0
out-landish	out-landish	j	outlandish	outlandish	0
garment	garment	n1	garment	garment	0
,	,	,	,	,	0
the	the	dt	the	the	0
rather	rather	av-c	rather	rather	0
,	,	,	,	,	0
bycause	bycause	c-acp	because	because	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
fallen	fallen	vvn	fallen	fall	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
hands	hands	n2	hands	hand	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
VVorkeman	VVorkeman	n1	VVorkeman	vvorkeman	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
profession	profession	n1	profession	profession	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
manage	manage	vvi	manage	manage	0
the	the	dt	the	the	0
Pike	Pike	n1	Pike	pike	0
,	,	,	,	,	0
not	not	xx	not	not	0
the	the	dt	the	the	0
pen	pen	n1	pen	pen	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
when	when	c-crq	when	when	0
,	,	,	,	,	0
after	after	p-acp	after	after	0
two	two	crd	two	two	0
yea	yea	uh	yea	yea	0
∣	∣	sy	∣	∣	0
res	res	fw-la	res	res	0
,	,	,	,	,	0
I	I	pns11	I	i	0
perceaued	perceaued	vvd	perceived	perceive	0
no	no	dx	no	no	0
better	better	jc	better	better	0
pen	pen	n1	pen	pen	0
would	would	vmd	would	will	0
vndertake	vndertake	vvi	undertake	undertake	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
all	all	d	all	all	0
presses	presses	n2	presses	press	0
were	were	vbdr	were	be	0
dayly	dayly	av-j	daily	daily	0
filled	filled	vvn	filled	fill	0
with	with	p-acp	with	with	0
vnworthy	vnworthy	j	unworthy	unworthy	0
pamphlets	pamphlets	n2	pamphlets	pamphlet	0
,	,	,	,	,	0
whilst	whilst	cs	while	while	0
this	this	d	this	this	0
excellent	excellent	j	excellent	excellent	0
history	history	n1	history	history	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
tould	tould	vvn	told	tell	0
)	)	)	)	)	0
hath	hath	vhz	hath	have	0
trauelled	trauelled	vvn	traveled	travel	0
Italy	Italy	np1	Italy	Italy	0
,	,	,	,	,	0
France	France	np1	France	France	0
and	and	cc	and	and	0
Spaine	Spaine	np1	Spaine	Spain	0
,	,	,	,	,	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
yet	yet	av	yet	yet	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
like	like	av-j	like	like	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
passe	passe	vvi	pass	pass	0
into	into	p-acp	into	into	0
our	our	po12	our	our	0
Hand	Hand	n1	Hand	hand	0
,	,	,	,	,	0
I	I	pns11	I	i	0
thought	thought	vvd	thought	think	0
it	it	pn31	it	it	0
better	better	jc	better	better	0
to	to	pc-acp	to	to	0
wrong	wrong	vvi	wrong	wrong	0
the	the	dt	the	the	0
history	history	n1	history	history	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
cloathing	cloathing	n1	clothing	clothing	0
it	it	pn31	it	it	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
fashion	fashion	n1	fashion	fashion	0
,	,	,	,	,	0
then	then	cs	then	than	0
iniury	iniury	n1	injury	injury	0
our	our	po12	our	our	0
whole	whole	j-jn	whole	whole	0
nation	nation	n1	nation	nation	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
keeping	keeping	vvg	keeping	keep	0
from	from	p-acp	from	from	0
them	them	pno32	them	they	0
such	such	d	such	such	0
a	a	dt	a	a	0
history	history	n1	history	history	0
:	:	:	:	:	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
nation	nation	n1	nation	nation	0
I	I	pns11	I	i	0
found	found	vvd	found	find	0
none	none	pi	none	none	0
fitter	fitter	jc	fitter	fit	0
to	to	pc-acp	to	to	0
patronize	patronize	vvi	patronise	patronize	0
such	such	d	such	such	0
a	a	dt	a	a	0
subiect	subiect	n-jn	subject	subject	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
so	so	av	so	so	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
iudge	iudge	vvi	judge	judge	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
worth	worth	n1	worth	worth	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
your	your	po22	your	your	0
selues	selues	n2	selves	self	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
you	you	pn22	you	you	0
therfore	therfore	av	therefore	therefore	0
,	,	,	,	,	0
Gentle	Gentle	j	Gentle	gentle	0
∣	∣	sy	∣	∣	0
men	men	n1	men	man	0
,	,	,	,	,	0
I	I	pns11	I	i	0
wholy	wholy	av-jn	wholly	whole	0
dedicate	dedicate	vvb	dedicate	dedicate	0
this	this	d	this	this	0
translation	translation	n1	translation	translation	0
,	,	,	,	,	0
wishing	wishing	vvg	wishing	wish	0
no	no	dx	no	no	0
other	other	j-jn	other	other	0
Reader	Reader	n1	Reader	reader	0
,	,	,	,	,	0
then	then	cs	then	than	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
profession	profession	n1	profession	profession	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
only	only	av-j	only	only	0
capable	capable	j	capable	capable	0
of	of	pp-f	of	of	0
making	making	vvg	making	make	0
profit	profit	n1	profit	profit	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
.	.	.	.	.	1
Other	Other	av-jn	Other	other	0
men	men	n2	men	man	0
may	may	vmb	may	may	0
peraduenture	peraduenture	av	peradventure	peradventure	0
read	read	vvi	read	read	0
it	it	pn31	it	it	0
to	to	pc-acp	to	to	0
pick	pick	vvi	pick	pick	0
a	a	dt	a	a	0
quarrell	quarrell	n1	quarrel	quarrel	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Author	Author	n1	Author	author	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
,	,	,	,	,	0
though	though	cs	though	though	0
they	they	pns32	they	they	0
cannot	cannot	vmbx	cannot	can	0
conuince	conuince	vvi	convince	convince	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
falshood	falshood	n1	falsehood	falsehood	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
history	history	n1	history	history	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
bycause	bycause	c-acp	because	because	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
stranger	stranger	n1	stranger	stranger	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
nation	nation	n1	nation	nation	0
and	and	cc	and	and	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
his	his	po31	his	his	0
phrase	phrase	n1	phrase	phrase	0
and	and	cc	and	and	0
deli	deli	fw-la	deli	deli	0
∣	∣	sy	∣	∣	0
uery	uery	av	very	very	0
of	of	pp-f	of	of	0
circumstances	circumstances	n2	circumstances	circumstance	0
,	,	,	,	,	0
will	will	vmb	will	will	0
distast	distast	n1	distaste	distaste	0
their	their	po32	their	their	0
pallat	pallat	n1	palate	palate	0
.	.	.	.	.	1
Others	Others	ng2-jn	Others	other	0
may	may	vmb	may	may	0
chance	chance	vvi	chance	chance	0
to	to	pc-acp	to	to	0
stumble	stumble	vvi	stumble	stumble	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
stile	stile	n1	style	stile	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
translatour	translatour	n1	translator	translator	0
,	,	,	,	,	0
bycause	bycause	c-acp	because	because	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
rough	rough	j	rough	rough	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
so	so	av	so	so	0
pollished	pollished	vvn	polished	polish	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
pen-man	pen-man	n1	penman	penman	0
might	might	vmd	might	may	0
haue	haue	vhi	have	have	0
made	made	vvn	made	make	0
it	it	pn31	it	it	0
,	,	,	,	,	0
not	not	xx	not	not	0
reflecting	reflecting	vvg	reflecting	reflect	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
tye	tye	vvi	tie	tie	0
him	him	pno31	him	he	0
selfe	selfe	n1	self	self	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
conceit	conceit	n1	conceit	conceit	0
and	and	cc	and	and	0
phrase	phrase	n1	phrase	phrase	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Author	Author	n1	Author	author	0
.	.	.	.	.	1
Others	Others	ng2-jn	Others	other	0
againe	againe	av	again	again	0
may	may	vmb	may	may	0
blame	blame	vvi	blame	blame	0
the	the	dt	the	the	0
petty	petty	j	petty	petty	0
faults	faults	n2	faults	fault	0
in	in	p-acp	in	in	0
printing	printing	vvg	printing	print	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
consideration	consideration	n1	consideration	consideration	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
printed	printed	vvn	printed	print	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
stranger	stranger	n1	stranger	stranger	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
you	you	pn22	you	you	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
thoughts	thoughts	n2	thoughts	thought	0
are	are	vbr	are	be	0
fixed	fixed	vvn	fixed	fix	0
vppon	vppon	p-acp	upon	upon	0
honorable	honorable	j	honourable	honourable	0
obiects	obiects	n2	objects	object	0
,	,	,	,	,	0
and	and	cc	and	and	0
professe	professe	vvb	profess	profess	0
to	to	pc-acp	to	to	0
admire	admire	vvi	admire	admire	0
great	great	j	great	great	0
actions	actions	n2	actions	action	0
,	,	,	,	,	0
euen	euen	av	even	even	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
greatest	greatest	js	greatest	great	0
aduersaryes	aduersaryes	ng1	adversaries	adversary	0
,	,	,	,	,	0
soare	soare	vvb	soar	soar	0
higher	higher	av-jc	higher	high	0
then	then	cs	then	than	0
to	to	pc-acp	to	to	0
meet	meet	vvi	meet	meet	0
with	with	p-acp	with	with	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
obstacles	obstacles	n2	obstacles	obstacle	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
take	take	vvb	take	take	0
the	the	dt	the	the	0
eyes	eyes	n2	eyes	eye	0
of	of	pp-f	of	of	0
shal	shal	vmb	shall	shall	0
∣	∣	sy	∣	∣	0
low	low	av-j	low	low	0
Readers	Readers	n2	Readers	reader	0
,	,	,	,	,	0
not	not	xx	not	not	0
the	the	dt	the	the	0
vnderstandings	vnderstandings	n2	understandings	understanding	0
of	of	pp-f	of	of	0
iudicious	iudicious	j	judicious	judicious	0
.	.	.	.	.	1
Take	Take	vvb	Take	take	0
you	you	pn22	you	you	0
then	then	av	then	then	0
this	this	d	this	this	0
admirable	admirable	j	admirable	admirable	0
history	history	n1	history	history	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
protection	protection	n1	protection	protection	0
,	,	,	,	,	0
and	and	cc	and	and	0
giue	giue	vvb	give	give	0
it	it	pn31	it	it	0
that	that	d	that	that	0
esteeme	esteeme	n1	esteem	esteem	0
your	your	po22	your	your	0
iudgments	iudgments	n2	judgments	judgment	0
find	find	vvb	find	find	0
it	it	pn31	it	it	0
worthy	worthy	j	worthy	worthy	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
your	your	po22	your	your	0
Square	Square	j-jn	Square	square	0
to	to	pc-acp	to	to	0
direct	direct	vvi	direct	direct	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
incitement	incitement	n1	incitement	incitement	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
drawe	drawe	vvi	draw	draw	0
you	you	pn22	you	you	0
on	on	a-acp	on	on	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
like	like	j	like	like	0
,	,	,	,	,	0
and	and	cc	and	and	0
greater	greater	jc	greater	great	0
atchiuements	atchiuements	n2	achievements	achievement	0
of	of	pp-f	of	of	0
honour	honour	n1	honour	honour	0
.	.	.	.	.	1
From	From	p-acp	From	from	0
my	my	po11	my	my	0
lodging	lodging	n1	lodging	lodging	0
this	this	d	this	this	0
24.	24.	crd	24.	24.	0
of	of	pp-f	of	of	0
Iuly	Iuly	np1	Iuly	July	0
1627.	1627.	crd	1627.	1627.	1
