AFter	AFter	p-acp	AFter	after	0
to	to	pc-acp	to	to	0
conforme	conforme	vvi	conform	conform	0
themselues	themselues	px32	themselves	themselves	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
dutifull	dutifull	j	dutiful	dutiful	0
obedyence	obedyence	n1	obedience	obedience	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
shalbe	shalbe	vmb|vbi	shall	shall|be	0
proceeded	proceeded	vvn	proceeded	proceed	0
vvith	vvith	p-acp	with	with	0
all	all	d	all	all	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
course	course	n1	course	course	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
common	common	j	common	common	0
lavve	lavve	n1	law	law	0
:	:	:	:	:	0
Therfore	Therfore	av	Therefore	therefore	0
,	,	,	,	,	0
these	these	d	these	these	0
are	are	vbr	are	be	0
to	to	p-acp	to	to	0
vvill	vvill	n1	will	will	0
&	&	cc	&	and	0
requyre	requyre	vvb	require	require	0
you	you	pn22	you	you	0
,	,	,	,	,	0
&	&	cc	&	and	0
euery	euery	d	every	every	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
vvhose	vvhose	r-crq	whose	who	0
names	names	n2	names	name	0
are	are	vbr	are	be	0
mencioned	mencioned	vvn	mentioned	mention	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
shedule	shedule	n1	shedule	shedule	0
hereunto	hereunto	av	hereunto	hereunto	0
anexed	anexed	vvn	adnexed	annex	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
her	her	po31	her	her	0
Mats	Mats	n2	Mats	mat	0
.	.	.	.	.	0
name	name	n1	name	name	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
vertue	vertue	n1	virtue	virtue	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
high	high	j	high	high	0
Commission	Commission	n1	Commission	commission	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
causes	causes	n2	causes	cause	0
ecclesiasticall	ecclesiasticall	j	ecclesiastical	ecclesiastical	0
to	to	p-acp	to	to	0
vs	vs	pno12	us	we	0
and	and	cc	and	and	0
others	others	n2-jn	others	other	0
dyrected	dyrected	vvn	directed	direct	0
;	;	;	;	;	0
That	That	cst	That	that	0
tvvise	tvvise	av	twice	twice	0
euery	euery	d	every	every	0
vveeke	vveeke	n1	week	week	0
(	(	(	(	(	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
least	least	ds	least	least	0
)	)	)	)	)	0
you	you	pn22	you	you	0
doe	doe	vdb	do	do	0
re-repayre	re-repayre	j	re-repayre	re-repayre	0
to	to	p-acp	to	to	0
those	those	d	those	those	0
persons	persons	n2	persons	person	0
,	,	,	,	,	0
&	&	cc	&	and	0
prysoners	prysoners	ng2	prisoners	prisoner	0
,	,	,	,	,	0
vvhose	vvhose	r-crq	whose	who	0
names	names	n2	names	name	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
tycket	tycket	n1	tycket	tycket	0
set	set	vvn	set	set	0
doune	doune	a-acp	down	down	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
seeke	seeke	vvb	seek	seek	0
by	by	p-acp	by	by	0
all	all	d	all	all	0
learned	learned	j	learned	learned	0
&	&	cc	&	and	0
discrete	discrete	j	discrete	discrete	0
demeanure	demeanure	n1	demeanour	demeanour	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
to	to	p-acp	to	to	0
reduce	reduce	vvi	reduce	reduce	0
them	them	pno32	them	they	0
from	from	p-acp	from	from	0
their	their	po32	their	their	0
errors	errors	n2	errors	error	0
:	:	:	:	:	0
And	And	cc	And	and	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
eyther	eyther	d	either	either	0
their	their	po32	their	their	0
conformitye	conformitye	n1	conformity	conformity	0
,	,	,	,	,	0
or	or	cc	or	or	0
disobedyence	disobedyence	n1	disobedyence	disobedyence	0
,	,	,	,	,	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
more	more	av-dc	more	more	0
manifest	manifest	j	manifest	manifest	0
,	,	,	,	,	0
vvhen	vvhen	c-crq	when	when	0
they	they	pns32	they	they	0
shall	shall	vmb	shall	shall	0
com	com	vvi	come	come	0
vnto	vnto	p-acp	unto	unto	0
theire	theire	po32	their	their	0
trial	trial	n1	trial	trial	0
;	;	;	;	;	0
Therfore	Therfore	av	Therefore	therefore	0
vve	vve	pns12	we	we	0
requyre	requyre	vvb	require	require	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
dovvne	dovvne	a-acp	down	down	0
in	in	p-acp	in	in	0
vvryting	vvryting	vvg	writing	write	0
the	the	dt	the	the	0
perticuler	perticuler	j	particular	particular	0
dayes	dayes	n2	days	day	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
going	going	vvg	going	go	0
to	to	pc-acp	to	to	0
cōfer	cōfer	vvi	confer	confer	0
vvith	vvith	p-acp	with	with	0
them	them	pno32	them	they	0
,	,	,	,	,	0
&	&	cc	&	and	0
lykevvise	lykevvise	av	likewise	likewise	0
your	your	po22	your	your	0
censure	censure	n1	censure	censure	0
vvhat	vvhat	r-crq	what	what	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
that	that	cst	that	that	0
if	if	cs	if	if	0
occasion	occasion	n1	occasion	occasion	0
doe	doe	vdb	do	do	0
serue	serue	vvi	serve	serve	0
to	to	pc-acp	to	to	0
vse	vse	vvi	use	use	0
it	it	pn31	it	it	0
,	,	,	,	,	0
you	you	pn22	you	you	0
vvilbe	vvilbe	vmb	will be	will be	0
svvorne	svvorne	vvn	sworn	swear	0
vnto	vnto	p-acp	unto	unto	0
;	;	;	;	;	0
And	And	cc	And	and	0
for	for	p-acp	for	for	0
that	that	d	that	that	0
Mr	Mr	n1	Mr	mr.	0
Doctor	Doctor	n1	Doctor	doctor	0
Stanhope	Stanhope	np1	Stanhope	Stanhope	0
,	,	,	,	,	0
Chancellor	Chancellor	n1	Chancellor	chancellor	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
the	the	dt	the	the	0
Bisshop	Bisshop	n1	Bishop	bishop	0
of	of	pp-f	of	of	0
London	London	np1	London	London	0
,	,	,	,	,	0
is	is	vbz	is	be	0
gon	gon	vvn	gone	go	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Citie	Citie	n1	City	city	0
,	,	,	,	,	0
therfore	therfore	av	therefore	therefore	0
vve	vve	pns12	we	we	0
requyre	requyre	vvb	require	require	0
Mr.	Mr.	n1	Mr.	mr.	1
Mollins	Mollins	np1	Mollins	Mollins	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
send	send	vvi	send	send	0
for	for	p-acp	for	for	0
all	all	d	all	all	0
those	those	d	those	those	0
seuerall	seuerall	j	several	several	0
preachers	preachers	n2	preachers	preacher	0
,	,	,	,	,	0
and	and	cc	and	and	0
delyuer	delyuer	vvi	deliver	deliver	0
them	them	pno32	them	they	0
the	the	dt	the	the	0
names	names	n2	names	name	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
prysoners	prysoners	ng2	prisoners	prisoner	0
togeather	togeather	av	together	together	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
prysons	prysons	n2	prisons	prison	0
vvhervnto	vvhervnto	c-crq	whereunto	whereunto	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
assigned	assigned	vvn	assigned	assign	0
to	to	pc-acp	to	to	0
resort	resort	vvi	resort	resort	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
requyre	requyre	vvi	require	require	0
them	them	pno32	them	they	0
as	as	p-acp	as	as	0
aforesaide	aforesaide	j	aforesaid	aforesaid	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
the	the	dt	the	the	0
chardg	chardg	n1	chardg	chardg	0
vppon	vppon	p-acp	upon	upon	0
them	them	pno32	them	they	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
trust	trust	n1	trust	trust	0
commytted	commytted	vvn	committed	commit	0
vnto	vnto	p-acp	unto	unto	0
them	them	pno32	them	they	0
:	:	:	:	:	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
case	case	n1	case	case	0
anie	anie	d	any	any	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
fuse	fuse	n1	fuse	fuse	0
,	,	,	,	,	0
that	that	cst	that	that	0
then	then	cs	then	than	0
you	you	pn22	you	you	0
require	require	vvb	require	require	0
him	him	pno31	him	he	0
or	or	cc	or	or	0
them	them	pno32	them	they	0
,	,	,	,	,	0
forthvvith	forthvvith	av	forthwith	forthwith	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
repayre	repayre	vvi	repair	repair	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
to	to	p-acp	to	to	0
Fulham	Fulham	np1	Fulham	Fulham	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
certefie	certefie	vvi	certify	certify	0
me	me	pno11	me	i	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
aunsvvers	aunsvvers	n2	answers	answer	0
,	,	,	,	,	0
before	before	p-acp	before	before	0
theire	theire	po32	their	their	0
comming	comming	n-vvg	coming	come	0
:	:	:	:	:	0
And	And	cc	And	and	0
so	so	av	so	so	0
vve	vve	pns12	we	we	0
byd	byd	vvd	bid	bid	0
you	you	pn22	you	you	0
Farevvell	Farevvell	uh-n	Farewell	farewell	0
:	:	:	:	:	0
the	the	dt	the	the	0
25.	25.	crd	25.	25.	0
of	of	pp-f	of	of	0
Fe	Fe	uh	Fe	fe	0
∣	∣	sy	∣	∣	0
bruarye	bruarye	uh	bruarye	bruarye	0
1589.	1589.	crd	1589.	1589.	1
WE	WE	pns12	WE	we	0
haue	haue	vhb	have	have	0
sent	sent	vvn	sent	send	0
you	you	pn22	you	you	0
herevvithall	herevvithall	av	herewithal	herewithal	0
a	a	dt	a	a	0
note	note	n1	note	note	0
of	of	pp-f	of	of	0
som	som	d	some	some	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
errors	errors	n2	errors	error	0
,	,	,	,	,	0
vvherby	vvherby	c-crq	whereby	whereby	0
those	those	d	those	those	0
preachers	preachers	n2	preachers	preacher	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
associat	associat	n1	associate	associate	0
vnto	vnto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
may	may	vmb	may	may	0
the	the	dt	the	the	0
better	better	av-jc	better	better	0
consider	consider	vvi	consider	consider	0
hovv	hovv	c-crq	how	how	0
to	to	pc-acp	to	to	0
deale	deale	vvi	deal	deal	0
in	in	p-acp	in	in	0
conference	conference	n1	conference	conference	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
.	.	.	.	.	1
