AS	AS	p-acp	AS	as	0
trary	trary	j-jn	trary	trary	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
peoples	peoples	ng1	peoples	people	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
such	such	d	such	such	0
is	is	vbz	is	be	0
your	your	po22	your	your	0
incredi	incredi	n1	incredi	incredi	0
∣	∣	sy	∣	∣	0
ble	ble	zz	ble	ble	0
affability	affability	n1	affability	affability	0
,	,	,	,	,	0
and	and	cc	and	and	0
sweetness	sweetness	n1	sweetness	sweetness	0
of	of	pp-f	of	of	0
temper	temper	n1	temper	temper	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
both	both	d	both	both	0
can	can	vmb	can	can	0
,	,	,	,	,	0
and	and	cc	and	and	0
delight	delight	vvb	delight	delight	0
to	to	pc-acp	to	to	0
carry	carry	vvi	carry	carry	0
your	your	po22	your	your	0
self	self	n1	self	self	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
men	men	n2	men	man	0
,	,	,	,	,	0
a	a	dt	a	a	0
man	man	n1	man	man	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
hours	hours	n2	hours	hour	0
:	:	:	:	:	0
Wherefore	Wherefore	c-crq	Wherefore	wherefore	0
,	,	,	,	,	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
good	good	j	good	good	0
will	will	vmb	will	will	0
accept	accept	vvi	accept	accept	0
this	this	d	this	this	0
small	small	j	small	small	0
Declamation	Declamation	n1	Declamation	declamation	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
take	take	vvb	take	take	0
upon	upon	p-acp	upon	upon	0
you	you	pn22	you	you	0
the	the	dt	the	the	0
defence	defence	n1	defence	defence	0
of	of	pp-f	of	of	0
't	't	pn31	iT	it	0
,	,	,	,	,	0
forasmuch	forasmuch	av	forasmuch	forasmuch	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
being	being	vbg	being	be	0
de	de	dt	the	the	0
∣	∣	sy	∣	∣	0
dicated	dicated	vvn	dicated	dicate	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
now	now	av	now	now	0
no	no	av-dx	no	no	0
longer	longer	av-jc	longer	long	0
mine	mine	n1	mine	mine	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
yours	yours	png22	yours	you	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
perhaps	perhaps	av	perhaps	perhaps	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
wanting	wanting	vvg	wanting	want	0
some	some	d	some	some	0
wran	wran	n1	wran	wran	0
∣	∣	sy	∣	∣	0
glers	glers	ng1	glers	glers	0
,	,	,	,	,	0
that	that	cst	that	that	0
may	may	vmb	may	may	0
cavil	cavil	vvi	cavil	cavil	0
,	,	,	,	,	0
and	and	cc	and	and	0
charge	charge	vvb	charge	charge	0
me	me	pno11	me	i	0
,	,	,	,	,	0
partly	partly	av	partly	partly	0
,	,	,	,	,	0
that	that	cst	that	that	0
these	these	d	these	these	0
toyes	toyes	n2	toys	toy	0
are	are	vbr	are	be	0
lighter	lighter	jc	lighter	light	0
than	than	cs	than	than	0
may	may	vmb	may	may	0
became	became	vvd	became	become	0
a	a	dt	a	a	0
Divine	Divine	j-jn	Divine	divine	0
,	,	,	,	,	0
and	and	cc	and	and	0
partly	partly	av	partly	partly	0
,	,	,	,	,	0
more	more	av-dc	more	more	0
biting	biting	j-vvg	biting	bite	0
,	,	,	,	,	0
than	than	cs	than	than	0
may	may	vmb	may	may	0
beseem	beseem	vvi	beseem	beseem	0
the	the	dt	the	the	0
mode	mode	n1	mode	mode	0
∣	∣	sy	∣	∣	0
sty	sty	n1	sty	sty	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Christian	Christian	njp	Christian	christian	0
,	,	,	,	,	0
and	and	cc	and	and	0
consequently	consequently	av-j	consequently	consequent	0
exclaim	exclaim	vvi	exclaim	exclaim	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
resemble	resemble	vvb	resemble	resemble	0
the	the	dt	the	the	0
Ancient	Ancient	j	Ancient	ancient	0
Comedy	Comedy	n1	Comedy	comedy	0
,	,	,	,	,	0
or	or	cc	or	or	0
another	another	j-jn	another	another	0
Lucian	Lucian	np1	Lucian	Lucian	0
,	,	,	,	,	0
and	and	cc	and	and	0
snarle	snarle	vvi	snarl	snarl	0
at	at	p-acp	at	at	0
every	every	d	every	every	0
thing	thing	n1	thing	thing	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
them	them	pno32	them	they	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
the	the	dt	the	the	0
lightness	lightness	n1	lightness	lightness	0
,	,	,	,	,	0
or	or	cc	or	or	0
foolery	foolery	n1	foolery	foolery	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Argument	Argument	n1	Argument	argument	0
may	may	vmb	may	may	0
offend	offend	vvi	offend	offend	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
consider	consider	vvi	consider	consider	0
,	,	,	,	,	0
that	that	cst	that	that	0
mine	mine	png11	mine	i	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
the	the	dt	the	the	0
first	first	ord	first	first	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
kind	kind	n1	kind	kind	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
same	same	d	same	same	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
that	that	cst	that	that	0
has	has	vhz	has	have	0
been	been	vbn	been	be	0
often	often	av	often	often	0
pra	pra	fw-it	pra	pra	0
∣	∣	sy	∣	∣	0
ctis'd	ctis'd	j	ctised	ctised	0
even	even	av	even	even	0
by	by	p-acp	by	by	0
great	great	j	great	great	0
Authors	Authors	n2	Authors	author	0
;	;	;	;	;	0
when	when	c-crq	when	when	0
Homer	Homer	np1	Homer	Homer	0
,	,	,	,	,	0
so	so	av	so	so	0
ma	ma	fw-fr	ma	ma	0
∣	∣	sy	∣	∣	0
ny	ny	av	nigh	nigh	0
Ages	Ages	n2	Ages	age	0
since	since	a-acp	since	since	0
,	,	,	,	,	0
did	did	vdd	did	do	0
the	the	dt	the	the	0
like	like	av-j	like	like	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
battel	battel	n1	battle	battle	0
of	of	pp-f	of	of	0
Frogs	Frogs	n2	Frogs	frog	0
and	and	cc	and	and	0
Mice	Mice	n2	Mice	mouse	0
;	;	;	;	;	0
Virgil	Virgil	np1	Virgil	Virgil	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Gnat	Gnat	n1	Gnat	gnat	0
,	,	,	,	,	0
and	and	cc	and	and	0
Puddings	Puddings	n2	Puddings	pudding	0
;	;	;	;	;	0
Ovid	Ovid	np1	Ovid	Ovid	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Nut	Nut	n1	Nut	nut	0
;	;	;	;	;	0
When	When	c-crq	When	when	0
Polycrates	Polycrates	np1	Polycrates	Polycrates	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
Corrector	Corrector	n1	Corrector	corrector	0
Isocrates	Isocrates	np1	Isocrates	Isocrates	0
,	,	,	,	,	0
extor'd	extor'd	vvd	extored	extor	0
Tyranny	Tyranny	n1	Tyranny	tyranny	0
;	;	;	;	;	0
Glauco	Glauco	fw-la	Glauco	glauco	0
,	,	,	,	,	0
Injustice	Injustice	n1	Injustice	injustice	0
;	;	;	;	;	0
Favorinus	Favorinus	np1	Favorinus	Favorinus	0
,	,	,	,	,	0
Deformity	Deformity	n1	Deformity	deformity	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
quar	quar	fw-la	quar	quar	0
∣	∣	sy	∣	∣	0
tan	tan	uh	tan	tan	0
Ague	Ague	n1	Ague	ague	0
;	;	;	;	;	0
Synescius	Synescius	fw-la	Synescius	synescius	0
,	,	,	,	,	0
Baldness	Baldness	n1	Baldness	baldness	0
;	;	;	;	;	0
Lucian	Lucian	np1	Lucian	Lucian	0
,	,	,	,	,	0
the	the	dt	the	the	0
Fly	Fly	n1	Fly	fly	0
,	,	,	,	,	0
and	and	cc	and	and	0
Flattery	Flattery	n1	Flattery	flattery	0
:	:	:	:	:	0
When	When	c-crq	When	when	0
Seneca	Seneca	np1	Seneca	Seneca	0
made	made	vvd	made	make	0
such	such	d	such	such	0
sport	sport	n1	sport	sport	0
with	with	p-acp	with	with	0
Claudius's	Claudius's	npg1	Claudius's	Claudius	0
Canonizations	Canonizations	n2	Canonizations	canonization	0
;	;	;	;	;	0
Plutarch	Plutarch	np1	Plutarch	Plutarch	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
Dialogue	Dialogue	n1	Dialogue	dialogue	0
between	between	p-acp	between	between	0
Ulysses	Ulysses	np1	Ulysses	Ulysses	0
and	and	cc	and	and	0
Gryllus	Gryllus	np1	Gryllus	Gryllus	0
;	;	;	;	;	0
Lucian	Lucian	np1	Lucian	Lucian	0
and	and	cc	and	and	0
Apuleius	Apuleius	np1	Apuleius	Apuleius	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Asse	Asse	n1	Ass	ass	0
;	;	;	;	;	0
and	and	cc	and	and	0
some	some	d	some	some	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
not	not	xx	not	not	0
who	who	r-crq	who	who	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Hog	Hog	n1	Hog	hog	0
that	that	cst	that	that	0
made	made	vvd	made	make	0
his	his	po31	his	his	0
lost	lost	j-vvn	lost	lose	0
Will	Will	n1	Will	will	0
and	and	cc	and	and	0
Testament	Testament	n1	Testament	testament	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
also	also	av	also	also	0
,	,	,	,	,	0
even	even	av	even	even	0
S.	S.	n1	S.	saint	0
Jerome	Jerome	np1	Jerome	Jerome	0
makes	makes	vvz	makes	make	0
mention	mention	n1	mention	mention	0
:	:	:	:	:	0
And	And	cc	And	and	0
therefore	therefore	av	therefore	therefore	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
please	please	vvb	please	please	0
,	,	,	,	,	0
let	let	vvb	let	let	0
'em	'em	pno32	they	they	0
sup	sup	vvi	sup	sup	0
∣	∣	sy	∣	∣	0
pose	pose	vvi	pose	pose	0
I	I	pns11	I	i	0
play'd	play'd	vvd	played	play	0
at	at	p-acp	at	at	0
Tables	Tables	n2	Tables	table	0
for	for	p-acp	for	for	0
my	my	po11	my	my	0
diversion	diversion	n1	diversion	diversion	0
,	,	,	,	,	0
or	or	cc	or	or	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
rather	rather	av-c	rather	rather	0
have	have	vhi	have	have	0
it	it	pn31	it	it	0
so	so	av	so	so	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
red	red	vvd	read	read	0
on	on	p-acp	on	on	0
a	a	dt	a	a	0
Hobby-horse	Hobby-horse	n1	Hobbyhorse	hobby-horse	0
:	:	:	:	:	0
for	for	p-acp	for	for	0
what	what	r-crq	what	what	0
injustice	injustice	n1	injustice	injustice	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
,	,	,	,	,	0
that	that	cst	that	that	0
when	when	c-crq	when	when	0
we	we	pns12	we	we	0
allow	allow	vvb	allow	allow	0
every	every	d	every	every	0
course	course	n1	course	course	0
of	of	pp-f	of	of	0
life	life	n1	life	life	0
its	its	po31	its	its	0
Recreation	Recreation	n1	Recreation	recreation	0
,	,	,	,	,	0
that	that	cst	that	that	0
Study	Study	vvb	Study	study	0
only	only	av-j	only	only	0
,	,	,	,	,	0
should	should	vmd	should	shall	0
have	have	vhi	have	have	0
none	none	pix	none	none	0
especially	especially	av-j	especially	especial	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
such	such	d	such	such	0
toyes	toyes	n2	toys	toy	0
,	,	,	,	,	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
with	with	p-acp	with	with	0
∣	∣	sy	∣	∣	0
out	out	av	out	out	0
their	their	po32	their	their	0
serious	serious	j	serious	serious	0
matter	matter	n1	matter	matter	0
,	,	,	,	,	0
and	and	cc	and	and	0
foolery	foolery	n1	foolery	foolery	0
is	is	vbz	is	be	0
so	so	av	so	so	0
handled	handled	vvn	handled	handle	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Reader	Reader	n1	Reader	reader	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
altogether	altogether	av	altogether	altogether	0
thick-skull'd	thick-skull'd	j	thick-skulled	thick-skulled	0
,	,	,	,	,	0
may	may	vmb	may	may	0
reap	reap	vvi	reap	reap	0
more	more	dc	more	more	0
benefit	benefit	n1	benefit	benefit	0
from	from	p-acp	from	from	0
't	't	pn31	iT	it	0
,	,	,	,	,	0
than	than	cs	than	than	0
from	from	p-acp	from	from	0
some	some	d	some	some	0
mens	mens	ng2	men's	man	0
crabbish	crabbish	n1	crabbish	crabbish	0
,	,	,	,	,	0
and	and	cc	and	and	0
specious	specious	j	specious	specious	0
Arguments	Arguments	n2	Arguments	argument	0
?	?	?	?	?	1
As	As	p-acp	As	as	0
when	when	c-crq	when	when	0
one	one	crd	one	one	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
long	long	j	long	long	0
study	study	n1	study	study	0
,	,	,	,	,	0
and	and	cc	and	and	0
great	great	j	great	great	0
pains	pains	n2	pains	pain	0
,	,	,	,	,	0
patches	patches	n2	patches	patch	0
many	many	d	many	many	0
pieces	pieces	n2	pieces	piece	0
together	together	av	together	together	0
,	,	,	,	,	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
praise	praise	n1	praise	praise	0
of	of	pp-f	of	of	0
Rhetorick	Rhetorick	n1	Rhetoric	rhetoric	0
,	,	,	,	,	0
or	or	cc	or	or	0
Philosophy	Philosophy	n1	Philosophy	philosophy	0
;	;	;	;	;	0
another	another	j-jn	another	another	0
,	,	,	,	,	0
makes	makes	vvz	makes	make	0
a	a	dt	a	a	0
Panegyrick	Panegyrick	n1	Panegyric	panegyric	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
Prince	Prince	n1	Prince	prince	0
;	;	;	;	;	0
another	another	j-jn	another	another	0
,	,	,	,	,	0
encourages	encourages	vvz	encourages	encourage	0
him	him	pno31	him	he	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
War	War	n1	War	war	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
Turks	Turks	n2	Turks	turk	0
;	;	;	;	;	0
ano	ano	fw-la	ano	ano	0
∣	∣	sy	∣	∣	0
ther	ther	a-acp	there	there	0
,	,	,	,	,	0
tells	tells	vvz	tells	tell	0
you	you	pn22	you	you	0
what	what	r-crq	what	what	0
will	will	vmb	will	will	0
become	become	vvi	become	become	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
after	after	p-acp	after	after	0
himself	himself	px31	himself	himself	0
is	is	vbz	is	be	0
dead	dead	j	dead	dead	0
;	;	;	;	;	0
and	and	cc	and	and	0
another	another	j-jn	another	another	0
,	,	,	,	,	0
finds	finds	vvz	finds	find	0
out	out	av	out	out	0
some	some	d	some	some	0
new	new	j	new	new	0
device	device	n1	device	device	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
better	better	jc	better	better	0
ordering	ordering	n-vvg	ordering	order	0
of	of	pp-f	of	of	0
Goats-wooll	Goats-wooll	n1	Goats-wooll	goats-wooll	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
as	as	c-acp	as	as	0
nothing	nothing	pix	nothing	nothing	0
is	is	vbz	is	be	0
more	more	av-dc	more	more	0
trifling	trifling	j-vvg	trifling	trifle	0
than	than	cs	than	than	0
to	to	pc-acp	to	to	0
treat	treat	vvi	treat	treat	0
of	of	pp-f	of	of	0
serious	serious	j	serious	serious	0
matters	matters	n2	matters	matter	0
triflingly	triflingly	av-j	triflingly	trifling	0
;	;	;	;	;	0
so	so	av	so	so	0
nothing	nothing	pix	nothing	nothing	0
carries	carries	vvz	carries	carry	0
a	a	dt	a	a	0
better	better	jc	better	better	0
grace	grace	n1	grace	grace	0
,	,	,	,	,	0
than	than	cs	than	than	0
so	so	av	so	so	0
to	to	p-acp	to	to	0
discourse	discourse	n1	discourse	discourse	0
of	of	pp-f	of	of	0
trifles	trifles	n2	trifles	trifle	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
man	man	n1	man	man	0
may	may	vmb	may	may	0
seem	seem	vvi	seem	seem	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
intended	intended	vvn	intended	intend	0
them	them	pno32	them	they	0
least	least	ds	least	least	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
my	my	po11	my	my	0
own	own	d	own	own	0
part	part	n1	part	part	0
,	,	,	,	,	0
Let	Let	vvb	Let	let	0
other	other	j-jn	other	other	0
men	men	n2	men	man	0
judge	judge	vvb	judge	judge	0
of	of	pp-f	of	of	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
written	written	vvn	written	write	0
;	;	;	;	;	0
though	though	cs	though	though	0
yet	yet	av	yet	yet	0
,	,	,	,	,	0
unlesse	unlesse	cs	unless	unless	0
an	an	dt	and	a	0
