MOst	MOst	ds	MOst	most	0
Testa	Testa	np1	Testa	Testa	0
∣	∣	sy	∣	∣	0
ment	ment	fw-la	ment	ment	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
true	true	j	true	true	0
word	word	n1	word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
tolde	tolde	vvd	told	tell	0
them	them	pno32	them	they	0
how	how	c-crq	how	how	0
many	many	d	many	many	0
false	false	j	false	false	0
paths	paths	n2	paths	path	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
finde	finde	vvi	find	find	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
finde	finde	vvi	find	find	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
what	what	r-crq	what	what	0
care	care	n1	care	care	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
haue	haue	vhi	have	have	0
to	to	pc-acp	to	to	0
shunne	shunne	vvi	shun	shun	0
them	them	pno32	them	they	0
:	:	:	:	:	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
tooke	tooke	vvd	took	take	0
a	a	dt	a	a	0
false	false	j	false	false	0
way	way	n1	way	way	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
a	a	dt	a	a	0
trouble	trouble	n1	trouble	trouble	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
haue	haue	vhi	have	have	0
in	in	p-acp	in	in	0
tur	tur	n1	tur	tur	0
∣	∣	sy	∣	∣	0
ning	ning	j	ning	ning	0
againe	againe	av	again	again	0
,	,	,	,	,	0
what	what	q-crq	what	what	0
danger	danger	n1	danger	danger	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
went	went	vvd	went	go	0
on	on	a-acp	on	on	0
:	:	:	:	:	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
many	many	d	many	many	0
doubts	doubts	n2	doubts	doubt	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
world	world	n1	world	world	0
would	would	vmd	would	will	0
make	make	vvi	make	make	0
with	with	p-acp	with	with	0
∣	∣	sy	∣	∣	0
out	out	av	out	out	0
a	a	dt	a	a	0
cause	cause	n1	cause	cause	0
,	,	,	,	,	0
and	and	cc	and	and	0
how	how	c-crq	how	how	0
si	si	zz	si	si	0
∣	∣	sy	∣	∣	0
lent	lent	n1	lent	lent	0
it	it	pn31	it	it	0
would	would	vmd	would	will	0
bee	bee	vbi	be	be	0
in	in	p-acp	in	in	0
dan	dan	n1	dan	dan	0
∣	∣	sy	∣	∣	0
ger	ger	pno31	her	she	0
.	.	.	.	.	1
Thus	Thus	av	Thus	thus	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
writtē	writtē	vvn	written	write	0
vnto	vnto	p-acp	unto	unto	0
them	them	pno32	them	they	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
things	things	n2	things	thing	0
,	,	,	,	,	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
at	at	p-acp	at	at	0
much	much	d	much	much	0
peace	peace	n1	peace	peace	0
,	,	,	,	,	0
quiet	quiet	j-jn	quiet	quiet	0
and	and	cc	and	and	0
content	content	j	content	content	0
∣	∣	sy	∣	∣	0
ment	ment	vvn	meant	mean	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
as	as	p-acp	as	as	0
no	no	dx	no	no	0
contentment	contentment	n1	contentment	contentment	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
continueth	continueth	vvz	continueth	continue	0
long	long	av-j	long	long	0
,	,	,	,	,	0
so	so	av	so	so	0
sodainly	sodainly	av-j	suddenly	sudden	0
there	there	a-acp	there	there	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
rose	rose	vvd	rose	rise	0
a	a	dt	a	a	0
new	new	j	new	new	0
care	care	n1	care	care	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
minde	minde	n1	mind	mind	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
this	this	d	this	this	0
scroule	scroule	n1	scroule	scroll	0
should	should	vmd	should	shall	0
bee	bee	vbi	be	be	0
kept	kept	vvn	kept	keep	0
for	for	p-acp	for	for	0
my	my	po11	my	my	0
children	children	n2	children	child	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
too	too	av	too	too	0
young	young	j	young	young	0
to	to	pc-acp	to	to	0
receiue	receiue	vvi	receive	receive	0
it	it	pn31	it	it	0
,	,	,	,	,	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
too	too	av	too	too	0
old	old	j	old	old	0
to	to	pc-acp	to	to	0
keepe	keepe	vvi	keep	keep	0
it	it	pn31	it	it	0
,	,	,	,	,	0
men	men	n2	men	man	0
too	too	av	too	too	0
wise	wise	j	wise	wise	0
to	to	pc-acp	to	to	0
direct	direct	vvi	direct	direct	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
,	,	,	,	,	0
the	the	dt	the	the	0
world	world	n1	world	world	0
too	too	av	too	too	0
wic	wic	zz	wic	wic	0
∣	∣	sy	∣	∣	0
ked	ked	vvn	ked	k	0
to	to	pc-acp	to	to	0
endure	endure	vvi	endure	endure	0
it	it	pn31	it	it	0
.	.	.	.	.	1
Then	Then	av	Then	then	0
in	in	p-acp	in	in	0
great	great	j	great	great	0
griefe	griefe	n1	grief	grief	0
I	I	pns11	I	i	0
looked	looked	vvd	looked	look	0
vp	vp	a-acp	up	up	0
to	to	p-acp	to	to	0
heauen	heauen	n1	heaven	heaven	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
whence	whence	c-crq	whence	whence	0
I	I	pns11	I	i	0
knew	knew	vvd	knew	know	0
commeth	commeth	vvz	comes	come	0
al	al	d	all	all	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
fort	fort	n1	fort	fort	0
,	,	,	,	,	0
and	and	cc	and	and	0
looking	looking	vvg	looking	look	0
vp	vp	a-acp	up	up	0
,	,	,	,	,	0
I	I	pns11	I	i	0
saw	saw	vvd	saw	see	0
a	a	dt	a	a	0
most	most	av-ds	most	most	0
Angelicall	Angelicall	j	Angelical	angelical	0
throne	throne	n1	throne	throne	0
of	of	pp-f	of	of	0
Princely	Princely	j	Princely	princely	0
Peeres	Peeres	n2	Peers	peer	0
and	and	cc	and	and	0
peerelesse	peerelesse	j	peerless	peerless	0
Princes	Princes	ng1	Princes	prince	0
prepa	prepa	n1	prepa	prepa	0
∣	∣	sy	∣	∣	0
red	red	j-jn	read	red	0
for	for	c-acp	for	for	0
heauen	heauen	n1	heaven	heaven	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
appointment	appointment	n1	appointment	appointment	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
were	were	vbdr	were	be	0
heere	heere	av	here	here	0
to	to	pc-acp	to	to	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
fort	fort	n1	fort	fort	0
vs	vs	pno12	us	we	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
earth	earth	n1	earth	earth	0
:	:	:	:	:	0
then	then	av	then	then	0
I	I	pns11	I	i	0
perceiued	perceiued	vvd	perceived	perceive	0
that	that	cst	that	that	0
this	this	d	this	this	0
Throne	Throne	n1	Throne	throne	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
ioy	ioy	n1	joy	joy	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
:	:	:	:	:	0
then	then	cs	then	than	0
I	I	pns11	I	i	0
conside	conside	av-an	conside	conside	0
∣	∣	sy	∣	∣	0
red	red	n-jn	read	red	0
that	that	cst	that	that	0
the	the	dt	the	the	0
highest	highest	js	highest	high	0
blud	blud	n1	blood	blood	0
had	had	vhd	had	have	0
the	the	dt	the	the	0
lowest	lowest	js	lowest	low	0
mind	mind	n1	mind	mind	0
:	:	:	:	:	0
then	then	cs	then	than	0
I	I	pns11	I	i	0
sawe	sawe	vvd	saw	see	0
humility	humility	n1	humility	humility	0
looking	looking	vvg	looking	look	0
downe-ward	downe-ward	av-j	downward	downward	0
,	,	,	,	,	0
while	while	cs	while	while	0
the	the	dt	the	the	0
sweet	sweet	j	sweet	sweet	0
slips	slips	n2	slips	slip	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
vertue	vertue	n1	virtue	virtue	0
grew	grew	vvd	grew	grow	0
vpward	vpward	av-j	upward	upward	0
:	:	:	:	:	0
then	then	av	then	then	0
,	,	,	,	,	0
euen	euen	av	even	even	0
then	then	av	then	then	0
,	,	,	,	,	0
Princely	Princely	j	Princely	princely	0
Lady	Lady	n1	Lady	lady	0
,	,	,	,	,	0
I	I	pns11	I	i	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
held	held	vvd	held	hold	0
your	your	po22	your	your	0
mild	mild	j	mild	mild	0
and	and	cc	and	and	0
cour	cour	fw-fr	cour	cour	0
∣	∣	sy	∣	∣	0
teous	teous	j	teous	teous	0
coūtenance	coūtenance	n1	countenance	countenance	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
shewed	shewed	vvd	showed	show	0
,	,	,	,	,	0
your	your	po22	your	your	0
heart	heart	n1	heart	heart	0
was	was	vbds	was	be	0
bent	bent	vvn	bent	bend	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
good	good	j	good	good	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
:	:	:	:	:	0
wherefore	wherefore	c-crq	wherefore	wherefore	0
without	without	p-acp	without	without	0
feare	feare	n1	fear	fear	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
much	much	d	much	much	0
faith	faith	n1	faith	faith	0
,	,	,	,	,	0
I	I	pns11	I	i	0
aduentured	aduentured	vvd	adventured	adventure	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
your	your	po22	your	your	0
Grace	Grace	n1	Grace	grace	0
the	the	dt	the	the	0
protectresse	protectresse	n1	protectress	protectress	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
my	my	po11	my	my	0
Booke	Booke	n1	Book	book	0
,	,	,	,	,	0
knowing	knowing	vvg	knowing	know	0
that	that	cst	that	that	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
would	would	vmd	would	will	0
but	but	cc-acp	but	but	0
suf	suf	vvb	suf	suf	0
∣	∣	sy	∣	∣	0
fer	fer	p-acp	fer	for	0
your	your	po22	your	your	0
name	name	n1	name	name	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
seene	seene	vvn	seen	see	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
,	,	,	,	,	0
Wisedome	Wisedome	n1	Wisdom	wisdom	0
would	would	vmd	would	will	0
allow	allow	vvi	allow	allow	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
the	the	dt	the	the	0
wicked	wicked	j	wicked	wicked	0
winde	winde	n1	wind	wind	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
blow	blow	vvi	blow	blow	0
it	it	pn31	it	it	0
away	away	av	away	away	0
.	.	.	.	.	1
The	The	dt	The	the	0
Lord	Lord	n1	Lord	lord	0
multi	multi	fw-la	multi	multi	0
∣	∣	sy	∣	∣	0
ply	ply	vvb	ply	ply	0
his	his	po31	his	his	0
graces	graces	n2	graces	grace	0
more	more	dc	more	more	0
and	and	cc	and	and	0
more	more	av-dc	more	more	0
on	on	p-acp	on	on	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
vouch	vouch	vvb	vouch	vouch	0
∣	∣	sy	∣	∣	0
safe	safe	j	safe	safe	0
vnto	vnto	p-acp	unto	unto	0
you	you	pn22	you	you	0
a	a	dt	a	a	0
numerous	numerous	j	numerous	numerous	0
posterity	posterity	n1	posterity	posterity	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
whom	whom	ro-crq	whom	who	0
your	your	po22	your	your	0
Grace	Grace	n1	Grace	grace	0
may	may	vmb	may	may	0
receiue	receiue	vvi	receive	receive	0
much	much	d	much	much	0
ioy	ioy	n1	joy	joy	0
and	and	cc	and	and	0
comfort	comfort	n1	comfort	comfort	0
,	,	,	,	,	0
and	and	cc	and	and	0
GODS	GODS	npg1	GODS	God	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
true	true	j	true	true	0
Religion	Religion	n1	Religion	religion	0
continuall	continuall	j	continual	continual	0
de	de	zz	de	de	0
∣	∣	sy	∣	∣	0
fence	fence	n1	fence	fence	0
and	and	cc	and	and	0
propagation	propagation	n1	propagation	propagation	0
.	.	.	.	.	1
