WHereas	WHereas	cs	WHereas	whereas	0
indebted	indebted	vvn	indebted	indebt	0
upon	upon	p-acp	upon	upon	0
that	that	d	that	that	0
account	account	n1	account	account	0
,	,	,	,	,	0
Us	Us	pno32	Us	they	0
{	{	{	{	{	0
que	que	fw-fr	que	que	0
}	}	}	}	}	0
dum	dum	fw-la	dum	dum	0
usura	usura	fw-es	usura	usura	0
superat	superat	fw-la	superat	superat	0
sortem	sortem	fw-la	sortem	sortem	0
;	;	;	;	;	0
That	That	d	That	that	0
the	the	dt	the	the	0
very	very	j	very	very	0
Interest	Interest	n1	Interest	interest	0
doth	doth	vdz	does	do	0
far	far	av-j	far	far	0
exceed	exceed	vvi	exceed	exceed	0
the	the	dt	the	the	0
Principal	Principal	n-jn	Principal	principal	0
.	.	.	.	.	1
How	How	np1	How	How	0
∣	∣	sy	∣	∣	0
ever	ever	av	ever	ever	0
,	,	,	,	,	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
you	you	pn22	you	you	0
know	know	vvb	know	know	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
still	still	av	still	still	0
bear	bear	vvi	bear	bear	0
an	an	dt	and	a	0
honest	honest	j	honest	honest	0
Mind	Mind	n1	Mind	mind	0
,	,	,	,	,	0
having	having	vhg	having	have	0
a	a	dt	a	a	0
Desire	Desire	n1	Desire	desire	0
to	to	pc-acp	to	to	0
pay	pay	vvi	pay	pay	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
A	A	np1	A	A	0
∣	∣	sy	∣	∣	0
bility	bility	n1	bility	bility	0
;	;	;	;	;	0
and	and	cc	and	and	0
though	though	cs	though	though	0
I	I	pns11	I	i	0
cannot	cannot	vmbx	cannot	can	0
come	come	vvi	come	come	0
and	and	cc	and	and	0
pay	pay	vvi	pay	pay	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
owe	owe	vvb	owe	owe	0
in	in	p-acp	in	in	0
Person	Person	n1	Person	person	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
sent	sent	vvn	sent	send	0
my	my	po11	my	my	0
Substitute	Substitute	n1	Substitute	substitute	0
,	,	,	,	,	0
this	this	d	this	this	0
Pa	Pa	wd	Pa	pa	0
∣	∣	sy	∣	∣	0
per	per	fw-la	per	per	0
Messenger	Messenger	n1	Messenger	messenger	0
to	to	pc-acp	to	to	0
supply	supply	vvi	supply	supply	0
my	my	po11	my	my	0
Place	Place	n1	Place	place	0
;	;	;	;	;	0
and	and	cc	and	and	0
knowing	knowing	vvg	knowing	know	0
how	how	c-crq	how	how	0
well	well	av	well	well	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
those	those	d	those	those	0
about	about	p-acp	about	about	0
you	you	pn22	you	you	0
,	,	,	,	,	0
stand	stand	vvb	stand	stand	0
affected	affected	vvn	affected	affect	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Present	Present	j	Present	present	0
Government	Government	n1	Government	government	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
pitcht	pitcht	vvn	pitched	pitch	0
upon	upon	p-acp	upon	upon	0
Printing	Printing	vvg	Printing	print	0
a	a	dt	a	a	0
Thanksgiving-Ser	Thanksgiving-Ser	j	Thanksgiving-Ser	thanksgiving-s	0
∣	∣	sy	∣	∣	0
mon	mon	fw-fr	mon	mon	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Discovery	Discovery	n1	Discovery	discovery	0
and	and	cc	and	and	0
Disap	Disap	np1	Disap	Disap	0
∣	∣	sy	∣	∣	0
pointment	pointment	n1	pointment	appointment	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
late	late	j	late	late	0
Dangerous	Dangerous	j	Dangerous	dangerous	0
Plot	Plot	n1	Plot	plot	0
of	of	pp-f	of	of	0
Assassinating	Assassinating	vvg	Assassinating	assassinate	0
His	His	po31	His	his	0
Majesty	Majesty	n1	Majesty	majesty	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Invading	Invading	vvg	Invading	invade	0
this	this	d	this	this	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
design	design	n1	design	design	0
of	of	pp-f	of	of	0
rooting	rooting	j-vvg	rooting	root	0
out	out	av	out	out	0
our	our	po12	our	our	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
notion	notion	n1	notion	notion	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Northern	Northern	j	Northern	northern	0
Heresie	Heresie	n1	Heresy	heresy	0
:	:	:	:	:	0
And	And	cc	And	and	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
how	how	c-crq	how	how	0
stedfast	stedfast	j	steadfast	steadfast	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
others	others	n2-jn	others	other	0
about	about	p-acp	about	about	0
you	you	pn22	you	you	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Truth	Truth	n1	Truth	truth	0
,	,	,	,	,	0
and	and	cc	and	and	0
how	how	c-crq	how	how	0
ready	ready	j	ready	ready	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
to	to	pc-acp	to	to	0
assist	assist	vvi	assist	assist	0
its	its	po31	its	its	0
Fa	Fa	uh	Fa	fa	0
∣	∣	sy	∣	∣	0
vourers	vourers	n2	vourers	vourer	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
resist	resist	vvi	resist	resist	0
its	its	po31	its	its	0
Opposers	Opposers	n2	Opposers	opposer	0
,	,	,	,	,	0
I	I	pns11	I	i	0
thought	thought	vvd	thought	think	0
good	good	j	good	good	0
to	to	pc-acp	to	to	0
present	present	vvi	present	present	0
you	you	pn22	you	you	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
taste	taste	n1	taste	taste	0
of	of	pp-f	of	of	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
did	did	vdd	did	do	0
deliver	deliver	vvi	deliver	deliver	0
upon	upon	p-acp	upon	upon	0
that	that	d	that	that	0
Occasion	Occasion	n1	Occasion	occasion	0
,	,	,	,	,	0
hoping	hoping	vvg	hoping	hope	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
fall	fall	vvi	fallen	fall	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Hands	Hands	n2	Hands	hand	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
worthy	worthy	j	worthy	worthy	0
Family	Family	n1	Family	family	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Hales	Hales	n2	Hales	hale	0
,	,	,	,	,	0
that	that	cst	that	that	0
former	former	j	former	former	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
were	were	vbdr	were	be	0
my	my	po11	my	my	0
Noble	Noble	j	Noble	noble	0
Benefactors	Benefactors	n2	Benefactors	benefactor	0
.	.	.	.	.	1
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
Race	Race	n1	Raze	race	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
live	live	vvb	live	live	0
in	in	p-acp	in	in	0
those	those	d	those	those	0
Parts	Parts	n2	Parts	part	0
,	,	,	,	,	0
though	though	cs	though	though	0
I	I	pns11	I	i	0
hear	hear	vvb	hear	hear	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
Grief	Grief	n1	Grief	grief	0
,	,	,	,	,	0
that	that	cst	that	that	0
Worthy	Worthy	j	Worthy	worthy	0
Lady	Lady	n1	Lady	lady	0
,	,	,	,	,	0
the	the	dt	the	the	0
Lady	Lady	n1	Lady	lady	0
Austin	Austin	np1	Austin	Austin	0
,	,	,	,	,	0
is	is	vbz	is	be	0
dead	dead	j	dead	dead	0
.	.	.	.	.	1
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
hitherto	hitherto	av	hitherto	hitherto	0
prolonged	prolonged	vvn	prolonged	prolong	0
my	my	po11	my	my	0
Life	Life	n1	Life	life	0
,	,	,	,	,	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
much	much	av-d	much	much	0
upon	upon	p-acp	upon	upon	0
my	my	po11	my	my	0
Spirit	Spirit	n1	Spirit	spirit	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
you	you	pn22	you	you	0
a	a	dt	a	a	0
Visit	Visit	vvb	Visit	visit	0
in	in	p-acp	in	in	0
those	those	d	those	those	0
Parts	Parts	n2	Parts	part	0
before	before	c-acp	before	before	0
I	I	pns11	I	i	0
die	die	vvb	die	die	0
.	.	.	.	.	1
I	I	pns11	I	i	0
do	do	vdb	do	do	0
but	but	p-acp	but	but	0
present	present	vvi	present	present	0
you	you	pn22	you	you	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
taste	taste	n1	taste	taste	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Labours	Labours	n2	Labours	labour	0
,	,	,	,	,	0
and	and	cc	and	and	0
wish	wish	vvb	wish	wish	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
well	well	av	well	well	0
relisht	relisht	vvn	relished	relish	0
and	and	cc	and	and	0
received	received	vvn	received	receive	0
by	by	p-acp	by	by	0
you	you	pn22	you	you	0
;	;	;	;	;	0
it	it	pn31	it	it	0
then	then	av	then	then	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
an	an	dt	and	a	0
Inducement	Inducement	n1	Inducement	inducement	0
to	to	pc-acp	to	to	0
put	put	vvi	put	put	0
out	out	av	out	out	0
more	more	av-dc	more	more	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Labours	Labours	n2	Labours	labour	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
before	before	c-acp	before	before	0
I	I	pns11	I	i	0
die	die	vvb	die	die	0
.	.	.	.	.	1
I	I	pns11	I	i	0
remember	remember	vvb	remember	remember	0
a	a	dt	a	a	0
Passage	Passage	n1	Passage	passage	0
of	of	pp-f	of	of	0
Bishop	Bishop	n1	Bishop	bishop	0
Latimer's	Latimer's	npg1	Latimer's	latimer	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
Preach	Preach	vvb	Preach	preach	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
Sermon	Sermon	n1	Sermon	sermon	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
King	King	n1	King	king	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
one	one	pi	one	one	0
that	that	cst	that	that	0
had	had	vhd	had	have	0
brought	brought	vvn	brought	bring	0
up	up	a-acp	up	up	0
his	his	po31	his	his	0
Son	Son	n1	Son	son	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
University	University	n1	University	university	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
Gen	Gen	np1	Gen	Gen	0
∣	∣	sy	∣	∣	0
tleman	tleman	n1	tleman	tleman	0
not	not	xx	not	not	0
far	far	av-j	far	far	0
off	off	a-acp	off	off	0
from	from	p-acp	from	from	0
him	him	pno31	him	he	0
,	,	,	,	,	0
hav	hav	vhb	have	have	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
a	a	zz	a	a	0
Living	Living	vvg	Living	live	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Gift	Gift	n1	Gift	gift	0
newly	newly	av-j	newly	new	0
fal	fal	vvi	fall	fall	0
∣	∣	sy	∣	∣	0
len	len	fw-mi	len	len	0
;	;	;	;	;	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
might	might	vmd	might	may	0
gain	gain	vvi	gain	gain	0
it	it	pn31	it	it	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
Son	Son	n1	Son	son	0
,	,	,	,	,	0
presents	presents	vvz	presents	present	0
him	him	pno31	him	he	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
Dish	Dish	n1	Dish	dish	0
of	of	pp-f	of	of	0
ten	ten	crd	ten	ten	0
very	very	av	very	very	0
fair	fair	j	fair	fair	0
Apples	Apples	n2	Apples	apple	0
,	,	,	,	,	0
and	and	cc	and	and	0
had	had	vhd	had	have	0
put	put	vvn	put	put	0
into	into	p-acp	into	into	0
every	every	d	every	every	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Apples	Apples	n2	Apples	apple	0
10	10	crd	10	10	0
twenty	twenty	crd	twenty	twenty	0
Shilling	Shilling	n1	Shilling	shilling	0
Pieces	Pieces	n2	Pieces	piece	0
,	,	,	,	,	0
and	and	cc	and	and	0
sent	sent	vvd	sent	send	0
his	his	po31	his	his	0
Man	Man	n1	Man	man	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Patron	Patron	n1	Patron	patron	0
,	,	,	,	,	0
and	and	cc	and	and	0
withal	withal	av	withal	withal	0
to	to	pc-acp	to	to	0
desire	desire	vvi	desire	desire	0
him	him	pno31	him	he	0
to	to	p-acp	to	to	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
sent	sent	n1	sent	scent	0
his	his	po31	his	his	0
Son	Son	n1	Son	son	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Living	Living	n-vvg	Living	live	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
that	that	cst	that	that	0
was	was	vbds	was	be	0
fallen	fallen	vvn	fallen	fall	0
.	.	.	.	.	1
The	The	dt	The	the	0
Man	Man	n1	Man	man	0
having	having	vhg	having	have	0
delivered	delivered	vvn	delivered	deliver	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
desiring	desiring	vvg	desiring	desire	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Master's	Master's	ng1	Master's	master	0
Name	Name	n1	Name	name	0
to	to	pc-acp	to	to	0
remember	remember	vvi	remember	remember	0
his	his	po31	his	his	0
Son	Son	n1	Son	son	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Living	Living	n-vvg	Living	live	0
;	;	;	;	;	0
the	the	dt	the	the	0
Gentleman	Gentleman	n1	Gentleman	gentleman	0
seemed	seemed	vvd	seemed	seem	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
angry	angry	j	angry	angry	0
,	,	,	,	,	0
and	and	cc	and	and	0
bid	bid	vvb	bid	bid	0
him	him	pno31	him	he	0
carry	carry	vvi	carry	carry	0
back	back	av	back	back	0
his	his	po31	his	his	0
Master's	Master's	ng1	Master's	master	0
Apples	Apples	n2	Apples	apple	0
,	,	,	,	,	0
he	he	pns31	he	he	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
none	none	pix	none	none	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
.	.	.	.	.	1
Which	Which	r-crq	Which	which	0
the	the	dt	the	the	0
Man	Man	n1	Man	man	0
did	did	vdd	did	do	0
,	,	,	,	,	0
and	and	cc	and	and	0
told	told	vvd	told	tell	0
his	his	po31	his	his	0
Master	Master	n1	Master	master	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
none	none	pix	none	none	0
of	of	pp-f	of	of	0
his	his	png31	his	he	0
Ap	Ap	fw-mi	Ap	ap	0
∣	∣	sy	∣	∣	0
ples	ples	j	ples	ples	0
.	.	.	.	.	1
Says	Says	vvz	Says	say	0
his	his	po31	his	his	0
Master	Master	n1	Master	master	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
,	,	,	,	,	0
Car	Car	n1	Car	car	0
∣	∣	sy	∣	∣	0
ry	ry	zz	ry	ry	0
them	them	pno32	them	they	0
again	again	av	again	again	0
,	,	,	,	,	0
and	and	cc	and	and	0
desire	desire	vvb	desire	desire	0
him	him	pno31	him	he	0
but	but	p-acp	but	but	0
to	to	pc-acp	to	to	0
taste	taste	vvi	taste	taste	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
likes	likes	vvz	likes	like	0
that	that	cst	that	that	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
accept	accept	vvi	accept	accept	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
.	.	.	.	.	1
Which	Which	r-crq	Which	which	0
the	the	dt	the	the	0
Man	Man	n1	Man	man	0
did	did	vdd	did	do	0
,	,	,	,	,	0
and	and	cc	and	and	0
tells	tells	vvz	tells	tell	0
him	him	pno31	him	he	0
,	,	,	,	,	0
That	That	cst	That	that	0
his	his	po31	his	his	0
Master	Master	n1	Master	master	0
however	however	a-acp	however	however	0
did	did	vdd	did	do	0
de	de	fw-la	de	de	0
∣	∣	sy	∣	∣	0
sire	sire	vvb	sire	sire	0
him	him	pno31	him	he	0
but	but	p-acp	but	but	0
to	to	pc-acp	to	to	0
taste	taste	vvi	taste	taste	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
.	.	.	.	.	1
Which	Which	r-crq	Which	which	0
he	he	pns31	he	he	0
did	did	vdd	did	do	0
,	,	,	,	,	0
and	and	cc	and	and	0
finding	finding	vvg	finding	find	0
10	10	crd	10	10	0
twen	twen	j-vvn-u	twen	twen	0
∣	∣	sy	∣	∣	0
ty	ty	zz	ty	ty	0
Shilling	Shilling	n1	Shilling	shilling	0
Pieces	Pieces	n2	Pieces	piece	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
,	,	,	,	,	0
crys	crys	vvz	cries	cry	0
out	out	av	out	out	0
,	,	,	,	,	0
I	I	pns11	I	i	0
marry	marry	vvb	marry	marry	0
,	,	,	,	,	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
all	all	d	all	all	0
like	like	vvb	like	like	0
this	this	d	this	this	0
,	,	,	,	,	0
thy	thy	po21	thy	thy	0
Master's	Master's	ng1	Master's	master	0
Son	Son	n1	Son	son	0
shall	shall	vmb	shall	shall	0
have	have	vhi	have	have	0
the	the	dt	the	the	0
Living	Living	n-vvg	Living	live	0
.	.	.	.	.	1
I	I	pns11	I	i	0
will	will	vmb	will	will	0
assure	assure	vvi	assure	assure	0
you	you	pn22	you	you	0
,	,	,	,	,	0
says	says	vvz	says	say	0
the	the	dt	the	the	0
Man	Man	n1	Man	man	0
,	,	,	,	,	0
they	they	pns32	they	they	0
all	all	d	all	all	0
came	came	vvd	came	come	0
off	off	a-acp	off	off	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
Tree	Tree	n1	Tree	tree	0
:	:	:	:	:	0
Though	Though	cs	Though	though	0
Symony	Symony	n1	Simony	simony	0
was	was	vbds	was	be	0
in	in	p-acp	in	in	0
use	use	n1	use	use	0
then	then	av	then	then	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
not	not	xx	not	not	0
so	so	av	so	so	0
openly	openly	av-j	openly	open	0
practi	practi	fw-la	practi	practi	0
∣	∣	sy	∣	∣	0
ced	ced	vvn	ced	ce	0
as	as	p-acp	as	as	0
now	now	av	now	now	0
a-days	a-days	n2	adais	adai	0
.	.	.	.	.	1
The	The	dt	The	the	0
Ʋse	Ʋse	n1	Ʋse	ʋse	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
make	make	vvi	make	make	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Story	Story	n1	Story	story	0
,	,	,	,	,	0
is	is	vbz	is	be	0
only	only	av-j	only	only	0
to	to	pc-acp	to	to	0
tempt	tempt	vvi	tempt	tempt	0
you	you	pn22	you	you	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
taste	taste	n1	taste	taste	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Labours	Labours	n2	Labours	labour	0
in	in	p-acp	in	in	0
Print	Print	n1	Print	print	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
this	this	d	this	this	0
is	is	vbz	is	be	0
relisht	relisht	vvn	relished	relish	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
possible	possible	j	possible	possible	0
the	the	dt	the	the	0
World	World	n1	World	world	0
may	may	vmb	may	may	0
have	have	vhi	have	have	0
more	more	dc	more	more	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
.	.	.	.	.	1
So	So	np1	So	So	0
beseeching	beseeching	vvg	beseeching	beseech	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
to	to	pc-acp	to	to	0
bless	bless	vvi	bless	bless	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Worthy	Worthy	j-jn	Worthy	worthy	0
Families	Families	n2	Families	family	0
not	not	xx	not	not	0
far	far	av-j	far	far	0
off	off	a-acp	off	off	0
from	from	p-acp	from	from	0
you	you	pn22	you	you	0
,	,	,	,	,	0
I	I	pns11	I	i	0
must	must	vmb	must	must	0
needs	needs	av	needs	needs	0
acknowledge	acknowledge	vvi	acknowledge	acknowledge	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
still	still	av	still	still	0
remain	remain	vvi	remain	remain	0
,	,	,	,	,	1
