Your	Your	po22	Your	your	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
consciences	consciences	n2	consciences	conscience	0
:	:	:	:	:	0
and	and	cc	and	and	0
some	some	d	some	some	0
wholye	wholye	av-jn	wholly	whole	0
to	to	pc-acp	to	to	0
profite	profite	vvi	profit	profit	0
the	the	dt	the	the	0
common	common	j	common	common	0
welth	welth	n1	wealth	wealth	0
.	.	.	.	.	1
Yea	Yea	uh	Yea	yea	0
,	,	,	,	,	0
and	and	cc	and	and	0
besides	besides	p-acp	beside	beside	0
these	these	d	these	these	0
,	,	,	,	,	0
an	an	dt	and	a	0
infinit	infinit	j	infinite	infinite	0
sort	sort	n1	sort	sort	0
of	of	pp-f	of	of	0
others	others	n2-jn	others	other	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
be	be	vbb	be	be	0
diuersly	diuersly	av-j	diversely	diverse	0
caried	caried	vvn	carried	carry	0
(	(	(	(	(	0
a	a	dt	a	a	0
thing	thing	n1	thing	thing	0
not	not	xx	not	not	0
vnmete	vnmete	j	unmeet	unmeet	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
thought	thought	vvn	thought	think	0
vp	vp	p-acp	up	up	0
∣	∣	sy	∣	∣	0
ony	ony	av-j	only	only	0
some	some	d	some	some	0
liuing	liuing	vvg	living	live	0
at	at	p-acp	at	at	0
ease	ease	n1	ease	ease	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
prodiga	prodiga	n1	prodiga	prodiga	0
∣	∣	sy	∣	∣	0
litie	litie	n1	litie	litie	0
:	:	:	:	:	0
some	some	d	some	some	0
wyth	wyth	p-acp	with	with	0
payne	payne	n1	pain	pain	0
vsing	vsing	vvg	using	use	0
their	their	po32	their	their	0
in	in	n1	in	inn	0
∣	∣	sy	∣	∣	0
dustrie	dustrie	n1	dustrie	dustrie	0
:	:	:	:	:	0
some	some	d	some	some	0
delighting	delighting	vvg	delighting	delight	0
in	in	p-acp	in	in	0
one	one	crd	one	one	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
some	some	d	some	some	0
in	in	p-acp	in	in	0
an	an	dt	and	a	0
other	other	n-jn	other	other	0
:	:	:	:	:	0
euery	euery	d	every	every	0
one	one	pi	one	one	0
following	following	vvg	following	follow	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
his	his	po31	his	his	0
disposition	disposition	n1	disposition	disposition	0
is	is	vbz	is	be	0
,	,	,	,	,	0
the	the	dt	the	the	0
vaine	vaine	j	vain	vain	0
marchan	marchan	n1	marchan	marchan	0
∣	∣	sy	∣	∣	0
dise	dise	zz	dise	dise	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
brickle	brickle	j	brickle	brickle	0
worlde	worlde	n1	world	world	0
.	.	.	.	.	1
Hence	Hence	av	Hence	hence	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
moste	moste	av-ds	most	most	0
famouse	famouse	j	famous	famous	0
Philosopher	Philosopher	n1	Philosopher	philosopher	0
Pythagoras	Pythagoras	np1	Pythagoras	Pythagoras	0
,	,	,	,	,	0
compared	compared	vvn	compared	compare	0
the	the	dt	the	the	0
lyfe	lyfe	n1	life	life	0
of	of	pp-f	of	of	0
man	man	n1	man	man	0
vn	vn	fw-fr	vn	un	0
∣	∣	sy	∣	∣	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
marte	marte	n1	mart	mart	0
,	,	,	,	,	0
or	or	cc	or	or	0
fayre	fayre	j	fair	fair	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
some	some	d	some	some	0
are	are	vbr	are	be	0
busie	busie	j	busy	busy	0
,	,	,	,	,	0
some	some	d	some	some	0
ydle	ydle	j	idle	idle	0
,	,	,	,	,	0
some	some	d	some	some	0
byers	byers	n2	byers	byer	0
,	,	,	,	,	0
some	some	d	some	some	0
sellers	sellers	n2	sellers	seller	0
,	,	,	,	,	0
some	some	d	some	some	0
lookers	lookers	n2	lookers	looker	0
&	&	cc	&	and	0
gazers	gazers	n2	gazers	gazer	0
on	on	a-acp	on	on	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
former	former	j	former	former	0
sortes	sortes	n2	sorts	sort	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
not	not	xx	not	not	0
ynough	ynough	d	enough	enough	0
commende	commende	vvi	commend	commend	0
those	those	d	those	those	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
all	all	d	all	all	0
carefull	carefull	j	careful	careful	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
soules	soules	n2	souls	soul	0
,	,	,	,	,	0
seeking	seeking	vvg	seeking	seek	0
rather	rather	av-c	rather	rather	0
wyth	wyth	p-acp	with	with	0
losse	losse	n1	loss	loss	0
of	of	pp-f	of	of	0
lyfe	lyfe	n1	life	life	0
to	to	pc-acp	to	to	0
winne	winne	vvi	win	win	0
heauen	heauen	n1	heaven	heaven	0
,	,	,	,	,	0
then	then	av	then	then	0
by	by	p-acp	by	by	0
rest	rest	n1	rest	rest	0
here	here	av	here	here	0
and	and	cc	and	and	0
ioy	ioy	n1	joy	joy	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
ende	ende	n1	end	end	0
to	to	pc-acp	to	to	0
de	de	zz	de	de	0
∣	∣	sy	∣	∣	0
serue	serue	vvb	serve	serve	0
sorowe	sorowe	n1	sorrow	sorrow	0
,	,	,	,	,	0
and	and	cc	and	and	0
hell	hell	n1	hell	hell	0
:	:	:	:	:	0
so	so	av	so	so	0
must	must	vmb	must	must	0
I	I	pns11	I	i	0
praise	praise	vvi	praise	praise	0
such	such	d	such	such	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
employe	employe	vvi	employ	employ	0
their	their	po32	their	their	0
continuall	continuall	j	continual	continual	0
care	care	n1	care	care	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
profite	profite	n1	profit	profit	0
,	,	,	,	,	0
enlargement	enlargement	n1	enlargement	enlargement	0
,	,	,	,	,	0
and	and	cc	and	and	0
conseruatiō	conseruatiō	n1	conservation	conservation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
common	common	j	common	common	0
welth	welth	n1	wealth	wealth	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
,	,	,	,	,	0
vnto	vnto	p-acp	unto	unto	0
these	these	d	these	these	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
Cicero	Cicero	np1	Cicero	Cicero	0
saith	saith	vvz	says	say	0
)	)	)	)	)	0
a	a	dt	a	a	0
pre	pre	fw-es	pre	pre	0
∣	∣	sy	∣	∣	0
scribed	scribed	j	scribed	scribed	0
place	place	n1	place	place	0
in	in	p-acp	in	in	0
heauen	heauen	n1	heaven	heaven	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
they	they	pns32	they	they	0
shall	shall	vmb	shall	shall	0
lyue	lyue	vvi	live	live	0
in	in	p-acp	in	in	0
blysse	blysse	n1	bliss	bliss	0
for	for	c-acp	for	for	0
euer	euer	av	ever	ever	0
:	:	:	:	:	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
remayneth	remayneth	vvz	remaineth	remain	0
(	(	(	(	(	0
saith	saith	vvz	says	say	0
Christ	Christ	np1	Christ	Christ	0
)	)	)	)	)	0
the	the	dt	the	the	0
saluation	saluation	n1	salvation	salvation	0
of	of	pp-f	of	of	0
theire	theire	po32	their	their	0
Soules	Soules	n2	Souls	soul	0
,	,	,	,	,	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
those	those	d	those	those	0
(	(	(	(	(	0
O	O	uh	Oh	oh	0
moste	moste	av-ds	most	most	0
happie	happie	j	happy	happy	0
men	men	n2	men	man	0
!	!	!	!	!	0
)	)	)	)	)	0
that	that	d	that	that	0
shall	shall	vmb	shall	shall	0
haue	haue	vhi	have	have	0
our	our	po12	our	our	0
sauiour	sauiour	n1	saviour	saviour	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
their	their	po32	their	their	0
aduo	aduo	n1	aduo	aduo	0
∣	∣	sy	∣	∣	0
cate	cate	zz	cate	cate	0
and	and	cc	and	and	0
Patrone	Patrone	n1	Patron	patron	0
,	,	,	,	,	0
he	he	pns31	he	he	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
before	before	p-acp	before	before	0
his	his	po31	his	his	0
father	father	n1	father	father	0
will	will	vmb	will	will	0
acknowledge	acknowledge	vvi	acknowledge	acknowledge	0
,	,	,	,	,	0
receiue	receiue	vvb	receive	receive	0
,	,	,	,	,	0
and	and	cc	and	and	0
rewarde	rewarde	vvi	reward	reward	0
them	them	pno32	them	they	0
.	.	.	.	.	1
Yet	Yet	av	Yet	yet	0
all	all	d	all	all	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
(	(	(	(	(	0
O	O	uh	Oh	oh	0
right	right	j-jn	right	right	0
sacred	sacred	j	sacred	sacred	0
Queene	Queene	n1	Queen	queen	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
accounted	accounted	vvn	accounted	account	0
for	for	p-acp	for	for	0
re	re	fw-mi	re	re	0
∣	∣	sy	∣	∣	0
ligious	ligious	j	ligious	ligious	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
talke	talke	n1	talk	talk	0
of	of	pp-f	of	of	0
religion	religion	n1	religion	religion	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
whose	whose	rg-crq	whose	who	0
mouthes	mouthes	n2	mouths	mouth	0
onely	onely	av-j	only	only	0
and	and	cc	and	and	0
lyppes	lyppes	n2	lips	lip	0
the	the	dt	the	the	0
name	name	n1	name	name	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lorde	Lorde	n1	Lord	lord	0
is	is	vbz	is	be	0
,	,	,	,	,	0
all	all	d	all	all	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
true	true	j	true	true	0
confessours	confessours	n2	confessors	confessor	0
which	which	r-crq	which	which	0
can	can	vmb	can	can	0
and	and	cc	and	and	0
doe	doe	vdb	do	do	0
abyde	abyde	vvi	abide	abide	0
long	long	j	long	long	0
imprisonment	imprisonment	n1	imprisonment	imprisonment	0
,	,	,	,	,	0
all	all	d	all	all	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
godlye	godlye	j	godly	godly	0
Martyrs	Martyrs	n2	Martyrs	martyr	0
which	which	r-crq	which	which	0
suffer	suffer	vvb	suffer	suffer	0
death	death	n1	death	death	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
though	though	cs	though	though	0
they	they	pns32	they	they	0
dye	dye	vvb	die	die	0
vnder	vnder	p-acp	under	under	0
colour	colour	n1	colour	colour	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
pretence	pretence	n1	pretence	pretence	0
of	of	pp-f	of	of	0
defending	defending	vvg	defending	defend	0
the	the	dt	the	the	0
true	true	j	true	true	0
fayth	fayth	n1	faith	faith	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
,	,	,	,	,	0
many	many	d	many	many	0
there	there	a-acp	there	there	0
are	are	vbr	are	be	0
,	,	,	,	,	0
whome	whome	ro-crq	whom	who	0
the	the	dt	the	the	0
aduersarye	aduersarye	n1	adversary	adversary	0
har	har	zz	har	har	0
∣	∣	sy	∣	∣	0
deneth	deneth	vvz	deneth	den	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Arrianes	Arrianes	np1	Arrianes	Arrianes	0
,	,	,	,	,	0
the	the	dt	the	the	0
Anabap	Anabap	n1	Anabap	anabap	0
∣	∣	sy	∣	∣	0
tistes	tistes	fw-fr	tistes	tistes	0
,	,	,	,	,	0
wyth	wyth	p-acp	with	with	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
many	many	d	many	many	0
there	there	pc-acp	there	there	0
be	be	vbi	be	be	0
that	that	cst	that	that	0
dye	dye	vvb	die	die	0
in	in	p-acp	in	in	0
blindnesse	blindnesse	n1	blindness	blindness	0
,	,	,	,	,	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
seduced	seduced	vvn	seduced	seduce	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	d	that	that	0
defend	defend	vvb	defend	defend	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
maner	maner	n1	manner	manner	0
meere	meere	j	mere	mere	0
heathines	heathines	n1	heathines	heathines	0
.	.	.	.	.	1
Of	Of	pp-f	Of	of	0
these	these	d	these	these	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
S.	S.	n1	S.	saint	0
Augustine	Augustine	np1	Augustine	Augustine	0
sayth	sayth	vvz	say	say	0
:	:	:	:	:	0
Quae	Quae	fw-la	Quae	quae	0
est	est	fw-la	est	est	0
ista	ista	fw-la	ista	ista	0
dementia	dementia	fw-la	dementia	dementia	0
,	,	,	,	,	0
vt	vt	fw-la	vt	ut	0
cum	cum	fw-la	cum	cum	0
male	male	n1	male	mail	0
viuitis	viuitis	fw-la	viuitis	viuitis	0
,	,	,	,	,	0
lo	lo	uh	lo	lo	0
∣	∣	sy	∣	∣	0
tronum	tronum	fw-la	tronum	tronum	0
facta	facta	fw-la	facta	facta	0
faciatis	faciatis	fw-la	faciatis	faciatis	0
,	,	,	,	,	0
&	&	cc	&	and	0
cum	cum	fw-la	cum	cum	0
iure	iure	fw-la	iure	jure	0
punimim	punimim	fw-la	punimim	punimim	0
,	,	,	,	,	0
glo	glo	vvi	glow	glow	0
∣	∣	sy	∣	∣	0
riam	riam	fw-la	riam	riam	0
Martyrum	Martyrum	np1	Martyrum	Martyrum	0
requiratis	requiratis	av	requiratis	requiratis	0
?	?	?	?	?	1
What	What	q-crq	What	what	0
madnesse	madnesse	n1	madness	madness	0
is	is	vbz	is	be	0
this	this	d	this	this	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
leade	leade	vvb	lead	lead	0
an	an	dt	and	a	0
euill	euill	j-jn	evil	evil	0
lyfe	lyfe	n1	life	life	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
mit	mit	fw-ge	mit	mit	0
theft	theft	n1	theft	theft	0
,	,	,	,	,	0
and	and	cc	and	and	0
robberies	robberies	n2	robberies	robbery	0
,	,	,	,	,	0
and	and	cc	and	and	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
iustlye	iustlye	av-j	justly	just	0
punished	punished	vvn	punished	punish	0
,	,	,	,	,	0
then	then	cs	then	than	0
to	to	pc-acp	to	to	0
require	require	vvi	require	require	0
the	the	dt	the	the	0
glorye	glorye	n1	glory	glory	0
of	of	pp-f	of	of	0
Martyrs	Martyrs	n2	Martyrs	martyr	0
?	?	?	?	?	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
(	(	(	(	(	0
most	most	av-ds	most	most	0
benigne	benigne	j	benign	benign	0
Souereigne	Souereigne	n-jn	Sovereign	sovereign	0
)	)	)	)	)	0
all	all	d	all	all	0
that	that	cst	that	that	0
saye	saye	vvb	say	say	0
:	:	:	:	:	0
we	we	pns12	we	we	0
be	be	vbb	be	be	0
Catholiques	Catholiques	njp2	Catholics	catholic	0
,	,	,	,	,	0
wee	wee	pns12	we	we	0
be	be	vbb	be	be	0
Christians	Christians	np1	Christians	Christians	0
,	,	,	,	,	0
we	we	pns12	we	we	0
haue	haue	vhb	have	have	0
Abraham	Abraham	np1	Abraham	Abraham	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
fa	fa	zz	fa	fa	0
∣	∣	sy	∣	∣	0
ther	ther	a-acp	there	there	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
the	the	dt	the	the	0
Lorde	Lorde	n1	Lord	lord	0
our	our	po12	our	our	0
Sauiour	Sauiour	n1	Saviour	saviour	0
will	will	vmb	will	will	0
embrace	embrace	vvi	embrace	embrace	0
,	,	,	,	,	0
and	and	cc	and	and	0
defende	defende	vvi	defend	defend	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
be	be	vbi	be	be	0
some	some	d	some	some	0
,	,	,	,	,	0
I	I	pns11	I	i	0
woulde	woulde	vmd	would	will	0
there	there	pc-acp	there	there	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
many	many	d	many	many	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
vnder	vnder	p-acp	under	under	0
the	the	dt	the	the	0
name	name	n1	name	name	0
of	of	pp-f	of	of	0
deuocion	deuocion	n1	devotion	devotion	0
doe	doe	vdb	do	do	0
vpholde	vpholde	vvi	uphold	uphold	0
superstition	superstition	n1	superstition	superstition	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
colour	colour	n1	colour	colour	0
of	of	pp-f	of	of	0
godlinesse	godlinesse	n1	godliness	godliness	0
and	and	cc	and	and	0
pietie	pietie	n1	piety	piety	0
,	,	,	,	,	0
do	do	vdb	do	do	0
pamper	pamper	vvi	pamper	pamper	0
vp	vp	a-acp	up	up	0
blindenesse	blindenesse	n1	blindness	blindness	0
and	and	cc	and	and	0
Idolatrie	Idolatrie	n1	Idolatry	idolatry	0
.	.	.	.	.	1
The	The	dt	The	the	0
proofe	proofe	n1	proof	proof	0
whereof	whereof	c-crq	whereof	whereof	0
(	(	(	(	(	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
inwarde	inwarde	j	inward	inward	0
sorowe	sorowe	n1	sorrow	sorrow	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
christiā	christiā	njp	christian	christian	0
hart	hart	n1	heart	hart	0
)	)	)	)	)	0
we	we	pns12	we	we	0
may	may	vmb	may	may	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
our	our	po12	our	our	0
dayes	dayes	n2	days	day	0
beholde	beholde	vvi	behold	behold	0
,	,	,	,	,	0
and	and	cc	and	and	0
see	see	vvi	see	see	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
defende	defende	vvi	defend	defend	0
the	the	dt	the	the	0
pryde	pryde	n1	pride	pride	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
man	man	n1	man	man	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
maintayne	maintayne	vvi	maintain	maintain	0
the	the	dt	the	the	0
pompe	pompe	n1	pomp	pomp	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
prelate	prelate	n1	prelate	prelate	0
,	,	,	,	,	0
(	(	(	(	(	0
Lorde	Lorde	n1	Lord	lord	0
)	)	)	)	)	0
what	what	r-crq	what	what	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
sons	sons	n2	sons	son	0
,	,	,	,	,	0
and	and	cc	and	and	0
how	how	c-crq	how	how	0
many	many	d	many	many	0
be	be	vbb	be	be	0
moued	moued	vvn	moved	move	0
,	,	,	,	,	0
and	and	cc	and	and	0
set	set	vvd	set	set	0
on	on	a-acp	on	on	0
?	?	?	?	?	0
how	how	q-crq	how	how	0
many	many	d	many	many	0
be	be	vbb	be	be	0
egged	egged	vvd	egged	egg	0
against	against	p-acp	against	against	0
Christ	Christ	np1	Christ	Christ	0
and	and	cc	and	and	0
his	his	po31	his	his	0
gospell	gospell	n1	gospel	gospel	0
?	?	?	?	?	0
howe	howe	c-crq	how	how	0
many	many	d	many	many	0
be	be	vbb	be	be	0
styrred	styrred	vvd	stirred	stir	0
vp	vp	a-acp	up	up	0
against	against	p-acp	against	against	0
their	their	po32	their	their	0
Prince	Prince	n1	Prince	prince	0
,	,	,	,	,	0
their	their	po32	their	their	0
friendes	friendes	n2	friends	friend	0
,	,	,	,	,	0
and	and	cc	and	and	0
their	their	po32	their	their	0
countrey	countrey	n1	country	country	0
?	?	?	?	?	0
how	how	q-crq	how	how	0
many	many	d	many	many	0
are	are	vbr	are	be	0
bent	bent	vvn	bent	bend	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
lawes	lawes	n2	laws	law	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
man	man	n1	man	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
nature	nature	n1	nature	nature	0
?	?	?	?	?	0
neyther	neyther	dx	neither	neither	0
yet	yet	av	yet	yet	0
is	is	vbz	is	be	0
this	this	d	this	this	0
,	,	,	,	,	0
so	so	av	so	so	0
much	much	av-d	much	much	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
maruayled	maruayled	vvn	marveled	marvele	0
at	at	p-acp	at	at	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
,	,	,	,	,	0
vice	vice	n1	vice	vice	0
and	and	cc	and	and	0
vertue	vertue	n1	virtue	virtue	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
agree	agree	vvi	agree	agree	0
,	,	,	,	,	0
light	light	n1	light	light	0
muste	muste	vmb	must	must	0
varye	varye	vvi	vary	vary	0
from	from	p-acp	from	from	0
darknesse	darknesse	n1	darkness	darkness	0
,	,	,	,	,	0
good	good	j	good	good	0
dealings	dealings	n2-vvg	dealings	deal	0
will	will	vmb	will	will	0
differ	differ	vvi	differ	differ	0
from	from	p-acp	from	from	0
deceyt	deceyt	n1	deceit	deceit	0
,	,	,	,	,	0
holynesse	holynesse	n1	holiness	holiness	0
doth	doth	vdz	does	do	0
hate	hate	vvi	hate	hate	0
vngodly	vngodly	j	ungodly	ungodly	0
∣	∣	sy	∣	∣	0
nesse	nesse	n1	ness	ness	0
,	,	,	,	,	0
true	true	j	true	true	0
pietie	pietie	n1	piety	piety	0
shall	shall	vmb	shall	shall	0
euer	euer	av	ever	ever	0
detest	detest	vvi	detest	detest	0
blinde	blinde	j	blind	blind	0
Idolatrie	Idolatrie	n1	Idolatry	idolatry	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
briefe	briefe	j	brief	brief	0
,	,	,	,	,	0
heauen	heauen	n1	heaven	heaven	0
is	is	vbz	is	be	0
enemie	enemie	n1	enemy	enemy	0
vnto	vnto	p-acp	unto	unto	0
hell	hell	n1	hell	hell	0
.	.	.	.	.	1
Hence	Hence	av	Hence	hence	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
that	that	cst	that	that	0
all	all	d	all	all	0
this	this	d	this	this	0
hur	hur	po31	hur	her	0
∣	∣	sy	∣	∣	0
lye	lye	vvb	lie	lie	0
burlie	burlie	n1	burly	burly	0
and	and	cc	and	and	0
tumults	tumults	n2	tumults	tumult	0
doe	doe	vdb	do	do	0
aryse	aryse	vvi	arise	arise	0
,	,	,	,	,	0
hence	hence	av	hence	hence	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
that	that	cst	that	that	0
within	within	p-acp	within	within	0
one	one	crd	one	one	0
Realme	Realme	n1	Realm	realm	0
,	,	,	,	,	0
within	within	p-acp	within	within	0
one	one	crd	one	one	0
Citie	Citie	n1	City	city	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
,	,	,	,	,	0
and	and	cc	and	and	0
within	within	p-acp	within	within	0
one	one	crd	one	one	0
house	house	n1	house	house	0
suche	suche	d	such	such	0
dissensions	dissensions	n2	dissensions	dissension	0
doe	doe	vdb	do	do	0
growe	growe	vvi	grow	grow	0
,	,	,	,	,	0
suche	suche	d	such	such	0
stryfe	stryfe	n1	strife	strife	0
doth	doth	vdz	does	do	0
breede	breede	vvi	breed	breed	0
,	,	,	,	,	0
suche	suche	d	such	such	0
hatred	hatred	n1	hatred	hatred	0
doth	doth	vdz	does	do	0
happen	happen	vvi	happen	happen	0
.	.	.	.	.	1
And	And	cc	And	and	0
yet	yet	av	yet	yet	0
,	,	,	,	,	0
this	this	d	this	this	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
,	,	,	,	,	0
I	I	pns11	I	i	0
saye	saye	vvb	say	say	0
,	,	,	,	,	0
straunge	straunge	j	strange	strange	0
,	,	,	,	,	0
seing	seing	vvg	sing	sing	0
that	that	cst	that	that	0
