GENTLEMEN	GENTLEMEN	np1	GENTLEMEN	Gentlemen	0
any	any	d	any	any	0
Notes	Notes	n2	Notes	note	0
in	in	p-acp	in	in	0
Preaching	Preaching	vvg	Preaching	preach	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
have	have	vhb	have	have	0
done	done	vdn	done	do	0
fo	fo	p-acp	foe	for	0
many	many	d	many	many	0
Years	Years	n2	Years	year	0
,	,	,	,	,	0
and	and	cc	and	and	0
having	having	vhg	having	have	0
my	my	po11	my	my	0
Thoughts	Thoughts	n2	Thoughts	thought	0
so	so	av	so	so	0
many	many	d	many	many	0
Days	Days	n2	Days	day	0
after	after	a-acp	after	after	0
,	,	,	,	,	0
taken	taken	vvn	taken	take	0
up	up	a-acp	up	up	0
with	with	p-acp	with	with	0
fresh	fresh	j	fresh	fresh	0
and	and	cc	and	and	0
various	various	j	various	various	0
Discourses	Discourses	n2	Discourses	discourse	0
.	.	.	.	.	0
on	on	p-acp	on	on	0
Subjects	Subjects	n2-jn	Subject's	subject	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
never	never	av-x	never	never	0
(	(	(	(	(	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
knowledge	knowledge	n1	knowledge	knowledge	0
)	)	)	)	)	0
Preached	Preached	vvn	Preached	preach	0
on	on	p-acp	on	on	0
before	before	a-acp	before	before	0
;	;	;	;	;	0
and	and	cc	and	and	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
been	been	vbn	been	be	0
Master	Master	n1	Master	master	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
time	time	n1	time	time	0
considerable	considerable	j	considerable	considerable	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
write	write	vvi	write	write	0
,	,	,	,	,	0
or	or	cc	or	or	0
reflect	reflect	vvb	reflect	reflect	0
upon	upon	p-acp	upon	upon	0
,	,	,	,	,	0
and	and	cc	and	and	0
refresh	refresh	vvi	refresh	refresh	0
my	my	po11	my	my	0
Memory	Memory	n1	Memory	memory	0
(	(	(	(	(	0
not	not	xx	not	not	0
the	the	dt	the	the	0
most	most	ds	most	most	0
faith	faith	n1	faith	faith	0
∣	∣	sy	∣	∣	0
ful	ful	j	full	full	0
)	)	)	)	)	0
were	were	vbdr	were	be	0
pleased	pleased	vvn	pleased	please	0
to	to	pc-acp	to	to	0
interpose	interpose	vvi	interpose	interpose	0
for	for	p-acp	for	for	0
my	my	po11	my	my	0
Ex	Ex	fw-la	Ex	ex	0
∣	∣	sy	∣	∣	0
cuse	cuse	n1	cuse	cuse	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
told	told	vvn	told	tell	0
,	,	,	,	,	0
several	several	j	several	several	0
Copies	Copies	n2	Copies	copy	0
were	were	vbdr	were	be	0
transcribed	transcribed	vvn	transcribed	transcribe	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
Persons	Persons	n2	Persons	person	0
that	that	cst	that	that	0
wrote	wrote	vvd	wrote	write	0
after	after	p-acp	after	after	0
me	me	pno11	me	i	0
;	;	;	;	;	0
and	and	cc	and	and	0
that	that	cst	that	that	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
,	,	,	,	,	0
others	others	n2-jn	others	other	0
would	would	vmd	would	will	0
Print	Print	vvi	Print	print	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
Copies	Copies	n2	Copies	copy	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
procure	procure	vvi	procure	procure	0
so	so	av	so	so	0
much	much	av-d	much	much	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
Sight	Sight	n1	Sighed	sight	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
had	had	vhd	had	have	0
Hopes	Hopes	ng1	Hope's	hope	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
otherwise	otherwise	av	otherwise	otherwise	0
than	than	cs	than	than	0
Sheet	Sheet	n1	Sheet	sheet	0
by	by	p-acp	by	by	0
Sheet	Sheet	n1	Sheet	sheet	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Printed	Printed	vvn	Printed	print	0
off	off	a-acp	off	off	0
,	,	,	,	,	0
and	and	cc	and	and	0
past	past	j	past	past	0
Alteration	Alteration	n1	Alteration	alteration	0
;	;	;	;	;	0
my	my	po11	my	my	0
most	most	av-ds	most	most	0
Intelligent	Intelligent	j	Intelligent	intelligent	0
Friends	Friends	n2	Friends	friend	0
told	told	vvd	told	tell	0
me	me	pno11	me	i	0
,	,	,	,	,	0
I	I	pns11	I	i	0
must	must	vmb	must	must	0
submit	submit	vvi	submit	submit	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
it	it	pn31	it	it	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
one	one	pi	one	one	0
imperfect	imperfect	j	imperfect	imperfect	0
Copy	Copy	n1	Copy	copy	0
would	would	vmd	would	will	0
enable	enable	vvi	enable	enable	0
me	me	pno11	me	i	0
,	,	,	,	,	0
notwithstanding	notwithstanding	c-acp	notwithstanding	notwithstanding	0
my	my	po11	my	my	0
(	(	(	(	(	0
long	long	av-j	long	long	0
indulged	indulged	vvn	indulged	indulge	0
)	)	)	)	)	0
Aversion	Aversion	n1	Aversion	aversion	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
seen	seen	vvn	seen	see	0
in	in	p-acp	in	in	0
Print	Print	n1	Print	print	0
.	.	.	.	.	1
Had	Had	vhd	Had	have	0
those	those	d	those	those	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
that	that	cst	that	that	0
know	know	vvb	know	know	0
me	me	pno11	me	i	0
,	,	,	,	,	0
known	known	vvn	known	know	0
me	me	pno11	me	i	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
my	my	po11	my	my	0
self	self	n1	self	self	0
,	,	,	,	,	0
you	you	pn22	you	you	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
had	had	vhn	had	have	0
less	less	dc	less	less	0
Reason	Reason	n1	Reason	reason	0
to	to	pc-acp	to	to	0
sollicite	sollicite	vvi	solicit	solicit	0
this	this	d	this	this	0
Trou	Trou	fw-fr	Trou	trou	0
∣	∣	sy	∣	∣	0
ble	ble	zz	ble	ble	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
,	,	,	,	,	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
others	others	n2-jn	others	other	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
since	since	c-acp	since	since	0
you	you	pn22	you	you	0
say	say	vvb	say	say	0
you	you	pn22	you	you	0
differ	differ	vvb	differ	differ	0
from	from	p-acp	from	from	0
me	me	pno11	me	i	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
at	at	p-acp	at	at	0
last	last	ord	last	last	0
submitted	submitted	vvd	submitted	submit	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
.	.	.	.	.	1
And	And	np1	And	And	0
,	,	,	,	,	0
no	no	av-dx	no	no	0
to	to	pc-acp	to	to	0
mention	mention	vvi	mention	mention	0
the	the	dt	the	the	0
Deference	Deference	n1	Deference	deference	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
to	to	p-acp	to	to	0
those	those	d	those	those	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
,	,	,	,	,	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
own	own	d	own	own	0
Perswasion	Perswasion	n1	Persuasion	persuasion	0
;	;	;	;	;	0
must	must	vmb	must	must	0
add	add	vvi	add	add	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Veneration	Veneration	n1	Veneration	veneration	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
for	for	p-acp	for	for	0
such	such	d	such	such	0
valuable	valuable	j	valuable	valuable	0
and	and	cc	and	and	0
useful	useful	j	useful	useful	0
Members	Members	n2	Members	member	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
others	others	ng2-jn	others	other	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
known	known	vvn	known	know	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
)	)	)	)	)	0
,	,	,	,	,	0
is	is	vbz	is	be	0
so	so	av	so	so	0
agreeable	agreeable	j	agreeable	agreeable	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Temper	Temper	vvi	Temper	temper	0
and	and	cc	and	and	0
Affection	Affection	n1	Affection	affection	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
long	long	av-j	long	long	0
had	had	vhd	had	have	0
to	to	p-acp	to	to	0
∣	∣	sy	∣	∣	0
wards	wards	av	wards	ward	0
the	the	dt	the	the	0
Reverend	Reverend	n-jn	Reverend	reverend	0
and	and	cc	and	and	0
Pious	Pious	j	Pious	pious	0
Clergy	Clergy	n1	Clergy	clergy	0
o	o	uh	oh	oh	0
that	that	cst	that	that	0
Communion	Communion	n1	Communion	communion	0
(	(	(	(	(	0
with	with	p-acp	with	with	0
whom	whom	ro-crq	whom	who	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
al	al	d	all	all	0
along	along	a-acp	along	along	0
held	held	vvd	held	hold	0
some	some	d	some	some	0
Communion	Communion	n1	Communion	communion	0
,	,	,	,	,	0
and	and	cc	and	and	0
Brotherly	Brotherly	j	Brotherly	brotherly	0
Conversation	Conversation	n1	Conversation	conversation	0
)	)	)	)	)	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
bee	bee	n1	bee	bee	0
some	some	d	some	some	0
force	force	n1	force	force	0
upon	upon	p-acp	upon	upon	0
my	my	po11	my	my	0
self	self	n1	self	self	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
deny	deny	vvi	deny	deny	0
you	you	pn22	you	you	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
do	do	vdi	do	do	0
,	,	,	,	,	0
toward	toward	p-acp	towards	towards	0
the	the	dt	the	the	0
Encourage	Encourage	vvb	Encourage	encourage	0
∣	∣	sy	∣	∣	0
ment	ment	vvd	meant	mean	0
of	of	pp-f	of	of	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
aid	aid	vvi	aid	aid	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
so	so	av	so	so	0
good	good	j	good	good	0
Work	Work	n1	Work	work	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
that	that	cst	that	that	0
wherein	wherein	c-crq	wherein	wherein	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
so	so	av	so	so	0
happily	happily	av-j	happily	happy	0
united	united	vvn	united	unite	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
a	a	dt	a	a	0
word	word	n1	word	word	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
without	without	p-acp	without	without	0
great	great	j	great	great	0
Sa	Sa	uh	Sa	sa	0
∣	∣	sy	∣	∣	0
tisfaction	tisfaction	n1	tisfaction	tisfaction	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
find	find	vvb	find	find	0
(	(	(	(	(	0
since	since	c-acp	since	since	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
before	before	p-acp	before	before	0
you	you	pn22	you	you	0
)	)	)	)	)	0
that	that	cst	that	that	0
the	the	dt	the	the	0
many	many	d	many	many	0
Officers	Officers	n2	Officers	officer	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
joyne	joyne	vvb	join	join	0
together	together	av	together	together	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
inspect	inspect	j	inspect	inspect	0
the	the	dt	the	the	0
Markets	Markets	n2	Markets	market	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
find	find	vvi	find	find	0
out	out	av	out	out	0
Drunkards	Drunkards	n2	Drunkards	drunkard	0
,	,	,	,	,	0
Swearers	Swearers	n2	Swearers	swearer	0
,	,	,	,	,	0
and	and	cc	and	and	0
Cursers	Cursers	n2	Cursers	curser	0
,	,	,	,	,	0
tha	tha	cs	than	than	0
formerly	formerly	av-j	formerly	former	0
swarm'd	swarm'd	vvd	swarmed	swarm	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
returned	returned	vvd	returned	return	0
with	with	p-acp	with	with	0
∣	∣	sy	∣	∣	0
out	out	av	out	out	0
the	the	dt	the	the	0
Discovery	Discovery	n1	Discovery	discovery	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
Criminal	Criminal	j-jn	Criminal	criminal	0
of	of	pp-f	of	of	0
thos	thos	d	those	those	0
kinds	kinds	n2	kinds	kind	0
.	.	.	.	.	1
And	And	cc	And	and	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
well	well	av	well	well	0
pleased	pleased	vvn	pleased	please	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Hopes	Hopes	ng1	Hope's	hope	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
seeing	seeing	vvg	seeing	see	0
in	in	p-acp	in	in	0
Publick	Publick	j	Public	public	0
,	,	,	,	,	0
a	a	dt	a	a	0
short	short	j	short	short	0
Scheme	Scheme	n1	Scheme	scheme	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
excellent	excellent	j	excellent	excellent	0
Models	Models	n2	Models	model	0
;	;	;	;	;	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Laws	Laws	n2	Laws	law	0
you	you	pn22	you	you	0
execute	execute	vvb	execute	execute	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Rules	Rules	n2	Rules	rule	0
that	that	cst	that	that	0
di	di	zz	di	di	0
∣	∣	sy	∣	∣	0
rect	rect	n1	rect	rect	0
and	and	cc	and	and	0
govern	govern	vvi	govern	govern	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
Officers	Officers	n2	Officers	officer	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
successful	successful	j	successful	successful	0
Ʋndertaking	Ʋndertaking	n-vvg	Ʋndertaking	ʋndertake	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
of	of	pp-f	of	of	0
greatest	greatest	js	greatest	great	0
Ʋse	Ʋse	n1	Ʋse	ʋse	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
direct	direct	vvi	direct	direct	0
and	and	cc	and	and	0
animate	animate	vvi	animate	animate	0
those	those	d	those	those	0
in	in	p-acp	in	in	0
Places	Places	n2	Places	place	0
distant	distant	j	distant	distant	0
from	from	p-acp	from	from	0
you	you	pn22	you	you	0
;	;	;	;	;	0
to	to	p-acp	to	to	0
at	at	p-acp	at	at	0
∣	∣	sy	∣	∣	0
tempt	tempt	vvb	tempt	tempt	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
more	more	dc	more	more	0
than	than	cs	than	than	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
gun	gun	n1	gun	gun	0
here	here	vvi	hear	hear	0
.	.	.	.	.	1
May	May	vmb	May	may	0
our	our	po12	our	our	0
Love	Love	n1	Love	love	0
,	,	,	,	,	0
and	and	cc	and	and	0
Ʋnion	Ʋnion	n1	Ʋnion	ʋnion	0
,	,	,	,	,	0
grow	grow	vvb	grow	grow	0
up	up	a-acp	up	up	0
the	the	dt	the	the	0
better	better	jc	better	better	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
that	that	d	that	that	0
of	of	pp-f	of	of	0
GOD	GOD	np1	GOD	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
true	true	j	true	true	0
Good-ness	Good-ness	j	Goodness	goodness	0
,	,	,	,	,	0
we	we	pns12	we	we	0
see	see	vvb	see	see	0
in	in	p-acp	in	in	0
one	one	crd	one	one	0
another	another	j-jn	another	another	0
!	!	!	!	!	1
And	And	cc	And	and	0
may	may	vmb	may	may	0
your	your	po22	your	your	0
Converse	Converse	n1	Converse	converse	0
together	together	av	together	together	0
(	(	(	(	(	0
though	though	cs	though	though	0
under	under	p-acp	under	under	0
dif	dif	ng1	dif	dif	0
∣	∣	sy	∣	∣	0
ferent	ferent	j	ferent	ferent	0
Perswasions	Perswasions	n2	Persuasions	persuasion	0
in	in	p-acp	in	in	0
lesser	lesser	jc	lesser	lesser	0
Matters	Matters	n2	Matters	matter	0
)	)	)	)	)	0
tell	tell	vvb	tell	tell	0
you	you	pn22	you	you	0
,	,	,	,	,	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
none	none	pix	none	none	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
,	,	,	,	,	0
the	the	dt	the	the	0
Men	Men	n2	Men	man	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
both	both	d	both	both	0
sides	sides	n2	sides	side	0
have	have	vhb	have	have	0
represented	represented	vvn	represented	represent	0
you	you	pn22	you	you	0
.	.	.	.	.	1
May	May	np1	May	May	0
the	the	dt	the	the	0
Exemplary	Exemplary	j	Exemplary	exemplary	0
Piety	Piety	n1	Piety	piety	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Fami	Fami	fw-la	Fami	fami	0
∣	∣	sy	∣	∣	0
lies	lies	vvz	lies	lie	0
,	,	,	,	,	0
tell	tell	vvb	tell	tell	0
the	the	dt	the	the	0
World	World	n1	World	world	0
,	,	,	,	,	0
that	that	cst	that	that	0
Divine	Divine	j-jn	Divine	divine	0
Ser	Ser	zz	Ser	ser	0
∣	∣	sy	∣	∣	0
vice	vice	n1	vice	vice	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
confined	confined	vvn	confined	confine	0
to	to	p-acp	to	to	0
Consecrated	Consecrated	j-vvn	Consecrated	consecrate	0
Pla	Pla	zz	Pla	pla	0
∣	∣	sy	∣	∣	0
ces	ces	fw-fr	ces	ces	0
!	!	!	!	!	1
That	That	cst	That	that	0
GOD	GOD	np1	GOD	God	0
would	would	vmd	would	will	0
further	further	av-j	further	further	0
unite	unite	vvi	unite	unite	0
you	you	pn22	you	you	0
,	,	,	,	,	0
keep	keep	vvb	keep	keep	0
your	your	po22	your	your	0
Hand	Hand	n1	Hand	hand	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Plough	Plough	vvb	Plough	plough	0
,	,	,	,	,	0
and	and	cc	and	and	0
ena	ena	fw-la	ena	ena	0
∣	∣	sy	∣	∣	0
ble	ble	zz	ble	ble	0
you	you	pn22	you	you	0
to	to	p-acp	to	to	0
perfect	perfect	j	perfect	perfect	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
gun	gun	n1	gun	gun	0
,	,	,	,	,	0
is	is	vbz	is	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
