WHereas	WHereas	cs	WHereas	whereas	0
▪	▪	▪	▪	▪	0
&	&	cc	&	and	0
fauorable	fauorable	j	favourable	favourable	0
interpretations	interpretations	n2	interpretations	interpretation	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
new	new	j	new	new	0
deuise	deuise	n1	devise	device	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
an	an	dt	and	a	0
old	old	j	old	old	0
practice	practice	n1	practice	practice	0
of	of	pp-f	of	of	0
Satan	Satan	np1	Satan	Satan	0
,	,	,	,	,	0
thus	thus	av	thus	thus	0
to	to	pc-acp	to	to	0
send	send	vvi	send	send	0
forth	forth	av	forth	forth	0
his	his	po31	his	his	0
wicked	wicked	j	wicked	wicked	0
spirites	spirites	n2	spirits	spirit	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
sow	sow	vvi	sow	sow	0
tares	tares	n2	tares	tare	0
among	among	p-acp	among	among	0
the	the	dt	the	the	0
wheat	wheat	n1	wheat	wheat	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
wayting	wayting	vvg	waiting	wait	0
all	all	d	all	all	0
opportu	opportu	n1	opportu	opportu	0
∣	∣	sy	∣	∣	0
nity	nity	n1	nity	nity	0
,	,	,	,	,	0
not	not	xx	not	not	0
daring	daring	vvg	daring	dare	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
clere	clere	j	clear	clear	0
light	light	n1	light	light	0
and	and	cc	and	and	0
broad	broad	j	broad	broad	0
day	day	n1	day	day	0
to	to	pc-acp	to	to	0
work	work	vvi	work	work	0
his	his	po31	his	his	0
feats	feats	n2	feats	feat	0
,	,	,	,	,	0
doth	doth	vdz	does	do	0
it	it	pn31	it	it	0
by	by	p-acp	by	by	0
stelth	stelth	n1	stealth	stealth	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
night	night	n1	night	night	0
season	season	n1	season	season	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
men	men	n2	men	man	0
sleepe	sleepe	vvb	sleep	sleep	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
security	security	n1	security	security	0
of	of	pp-f	of	of	0
Sinne	Sinne	n1	Sin	sin	0
▪	▪	▪	▪	▪	0
wherfore	wherfore	c-crq	wherefore	wherefore	0
the	the	dt	the	the	0
Kinge	Kinge	n1	King	king	0
ruleth	ruleth	vvz	ruleth	rule	0
,	,	,	,	,	0
the	the	dt	the	the	0
Priest	Priest	n1	Priest	priest	0
prayeth	prayeth	vvz	prayeth	pray	0
,	,	,	,	,	0
the	the	dt	the	the	0
husbandman	husbandman	n1	husbandman	husbandman	0
ploweth	ploweth	vvz	ploweth	plow	0
,	,	,	,	,	0
e	e	fw-la	e	e	0
∣	∣	sy	∣	∣	0
uery	uery	j	very	very	0
one	one	pi	one	one	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
calling	calling	n-vvg	calling	call	0
,	,	,	,	,	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
serue	serue	vvi	serve	serve	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
watchfulnes	watchfulnes	n1	watchfulness	watchfulness	0
.	.	.	.	.	1
My	My	po11	My	my	0
selfe	selfe	n1	self	self	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
simplest	simplest	js	simplest	simple	0
,	,	,	,	,	0
togeather	togeather	av	together	together	0
with	with	p-acp	with	with	0
my	my	po11	my	my	0
bretherne	bretherne	n2	brethren	brother	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Clergie	Clergie	n1	Clergy	clergy	0
we	we	pns12	we	we	0
(	(	(	(	(	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
)	)	)	)	)	0
ioyntlye	ioyntlye	av-j	jointly	joint	0
are	are	vbr	are	be	0
greatlye	greatlye	av-j	greatly	great	0
bound	bound	vvn	bound	bind	0
to	to	pc-acp	to	to	0
render	render	vvi	render	render	0
vnto	vnto	p-acp	unto	unto	0
God	God	np1	God	God	0
harty	harty	j	hearty	hearty	0
thankes	thankes	n2	thanks	thanks	0
,	,	,	,	,	0
and	and	cc	and	and	0
praises	praises	n2	praises	praise	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
vertuous	vertuous	j	virtuous	virtuous	0
,	,	,	,	,	0
peaceable	peaceable	j	peaceable	peaceable	0
,	,	,	,	,	0
and	and	cc	and	and	0
prosperous	prosperous	j	prosperous	prosperous	0
raigne	raigne	n1	reign	reign	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
soueraygne	soueraygne	j-jn	sovereign	sovereign	0
Lady	Lady	n1	Lady	lady	0
the	the	dt	the	the	0
Quenes	Quenes	ng1	Queens	queen	0
▪	▪	▪	▪	▪	0
maiesty	maiesty	n1	majesty	majesty	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
whose	whose	rg-crq	whose	who	0
blessed	blessed	j-vvn	blessed	bless	0
∣	∣	sy	∣	∣	0
nes	nes	zz	nes	nes	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
blessed	blessed	vvn	blessed	bless	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
whose	whose	rg-crq	whose	who	0
peace	peace	n1	peace	peace	0
we	we	pns12	we	we	0
enioy	enioy	vvb	enjoy	enjoy	0
quietnes	quietnes	n1	quietness	quietness	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
whose	whose	r-crq	whose	who	0
vertue	vertue	n1	virtue	virtue	0
and	and	cc	and	and	0
piety	piety	n1	piety	piety	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
partakers	partakers	n2	partakers	partaker	0
.	.	.	.	.	1
Her	Her	po31	Her	her	0
tempe	tempe	n1	tempe	tempe	0
∣	∣	sy	∣	∣	0
rall	rall	j	rall	rall	0
swerd	swerd	n1	sword	sword	0
aduaunceth	aduaunceth	vvz	advanceth	advance	0
the	the	dt	the	the	0
swerd	swerd	n1	sword	sword	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Spirite	Spirite	n1	Spirit	spirit	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
worde	worde	n1	word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
messengers	messengers	n2	messengers	messenger	0
therof	therof	av	thereof	thereof	0
are	are	vbr	are	be	0
shielded	shielded	vvn	shielded	shield	0
vnder	vnder	p-acp	under	under	0
her	her	po31	her	her	0
shadow	shadow	n1	shadow	shadow	0
and	and	cc	and	and	0
countenaunce	countenaunce	n1	countenance	countenance	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
Daniell	Daniell	np1	Daniell	Daniell	0
sayed	sayed	vvd	said	say	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Lorde	Lorde	n1	Lord	lord	0
and	and	cc	and	and	0
Mayster	Mayster	n1	Master	master	0
the	the	dt	the	the	0
Kinge	Kinge	n1	King	king	0
,	,	,	,	,	0
so	so	av	so	so	0
say	say	vvb	say	say	0
wee	wee	pns12	we	we	0
dayly	dayly	av-j	daily	daily	0
and	and	cc	and	and	0
hourely	hourely	av-j	hourly	hourly	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Lady	Lady	n1	Lady	lady	0
and	and	cc	and	and	0
Mistres	Mistres	n1	Mistress	mistress	0
the	the	dt	the	the	0
Queene	Queene	n1	Queen	queen	0
:	:	:	:	:	0
O	O	uh	Oh	oh	0
noble	noble	j	noble	noble	0
Queene	Queene	n1	Queen	queen	0
liue	liue	vvi	live	live	0
for	for	p-acp	for	for	0
euer	euer	av	ever	ever	0
.	.	.	.	.	1
Secondlye	Secondlye	ord	Secondlye	secondlye	0
wee	wee	pns12	we	we	0
blesse	blesse	vvb	bless	bless	0
God	God	np1	God	God	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
honours	honours	n2	honours	honour	0
,	,	,	,	,	0
and	and	cc	and	and	0
instantly	instantly	av-jn	instantly	instant	0
craue	craue	vvi	crave	crave	0
the	the	dt	the	the	0
continuance	continuance	n1	continuance	continuance	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
health	health	n1	health	health	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
encrease	encrease	n1	increase	increase	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
heauenly	heauenly	j	heavenly	heavenly	0
knowledge	knowledge	n1	knowledge	knowledge	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
calling	calling	n-vvg	calling	call	0
to	to	p-acp	to	to	0
countenaunce	countenaunce	n1	countenance	countenance	0
vnder	vnder	p-acp	under	under	0
her	her	po31	her	her	0
Maiesty	Maiesty	n1	Majesty	majesty	0
the	the	dt	the	the	0
preaching	preaching	vvg	preaching	preach	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
worde	worde	n1	word	word	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
commaund	commaund	vvi	command	command	0
the	the	dt	the	the	0
buildinge	buildinge	n-vvg	building	build	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
church	church	n1	church	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
roote	roote	vvi	root	root	0
out	out	av	out	out	0
those	those	d	those	those	0
that	that	cst	that	that	0
goe	goe	vvb	go	go	0
aboute	aboute	p-acp	about	about	0
to	to	p-acp	to	to	0
de	de	dt	the	the	0
∣	∣	sy	∣	∣	0
stroy	stroy	vvi	stroy	destroy	0
the	the	dt	the	the	0
vineyarde	vineyarde	n1	vineyard	vineyard	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
.	.	.	.	.	1
And	And	cc	And	and	0
presently	presently	av-j	presently	present	0
touching	touching	vvg	touching	touch	0
the	the	dt	the	the	0
challenge	challenge	n1	challenge	challenge	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
bragging	bragging	j-vvg	bragging	brag	0
Champion	Champion	n1	Champion	champion	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
name	name	n1	name	name	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
fellow	fellow	n1	fellow	fellow	0
laborers	laborers	n2	laborers	laborer	0
,	,	,	,	,	0
and	and	cc	and	and	0
brethren	brethren	n2	brothers	brethren	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Clergie	Clergie	n1	Clergy	clergy	0
:	:	:	:	:	0
I	I	pns11	I	i	0
refer	refer	vvb	refer	refer	0
the	the	dt	the	the	0
determination	determination	n1	determination	determination	0
therof	therof	av	thereof	thereof	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
Lordships	Lordships	ng1	Lordship's	lordship	0
▪	▪	▪	▪	▪	0
so	so	av	so	so	0
that	that	cst	that	that	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
graunt	graunt	vvb	grant	grant	0
it	it	pn31	it	it	0
either	either	av-d	either	either	0
priuately	priuately	av-j	privately	private	0
or	or	cc	or	or	0
publiquely	publiquely	av-j	publicly	public	0
,	,	,	,	,	0
he	he	pns31	he	he	0
shall	shall	vmb	shall	shall	0
bee	bee	vbi	be	be	0
disputed	disputed	vvn	disputed	dispute	0
withall	withall	av	withal	withal	0
.	.	.	.	.	1
His	His	po31	His	his	0
bragge	bragge	n1	brag	brag	0
is	is	vbz	is	be	0
but	but	p-acp	but	but	0
bumbast	bumbast	n1	bombast	bombast	0
,	,	,	,	,	0
their	their	po32	their	their	0
religi	religi	fw-la	religi	religi	0
∣	∣	sy	∣	∣	0
on	on	a-acp	on	on	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
showe	showe	n1	show	show	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
substance	substance	n1	substance	substance	0
,	,	,	,	,	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
wordes	wordes	n2	words	word	0
and	and	cc	and	and	0
not	not	xx	not	not	0
truth	truth	n1	truth	truth	0
.	.	.	.	.	1
I	I	pns11	I	i	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
presume	presume	vvi	presume	presume	0
to	to	pc-acp	to	to	0
craue	craue	vvi	crave	crave	0
licence	licence	n1	licence	licence	0
for	for	p-acp	for	for	0
him	him	pno31	him	he	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
hartely	hartely	av-j	heartily	hearty	0
wish	wish	vvi	wish	wish	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Apostle	Apostle	n1	Apostle	apostle	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
cut	cut	vvn	cut	cut	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
molest	molest	vvb	molest	molest	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
quiet	quiet	j-jn	quiet	quiet	0
state	state	n1	state	state	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
.	.	.	.	.	1
Thirdly	Thirdly	ord	Thirdly	third	0
in	in	p-acp	in	in	0
brotherly	brotherly	j	brotherly	brotherly	0
loue	loue	n1	love	love	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
to	to	p-acp	to	to	0
desire	desire	n1	desire	desire	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
Maiesties	Maiesties	ng1	Majesties	majesty	0
louing	louing	vvg	loving	love	0
subiects	subiects	n2-jn	subjects	subject	0
,	,	,	,	,	0
not	not	xx	not	not	0
lightly	lightly	av-j	lightly	light	0
to	to	p-acp	to	to	0
credite	credite	n1	credit	credit	0
such	such	d	such	such	0
insolēt	insolēt	j	insolent	insolent	0
brags	brags	n2	brags	brag	0
:	:	:	:	:	0
not	not	xx	not	not	0
vnaduisedly	vnaduisedly	av-j	unadvisedly	unadvised	0
to	to	pc-acp	to	to	0
receiue	receiue	vvi	receive	receive	0
such	such	d	such	such	0
wandrers	wandrers	n2	wanderers	wanderer	0
from	from	p-acp	from	from	0
Rome	Rome	n1	Room	room	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
feare	feare	n1	fear	fear	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
to	to	pc-acp	to	to	0
beholde	beholde	vvi	behold	behold	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
is	is	vbz	is	be	0
and	and	cc	and	and	0
hath	hath	vhz	hath	have	0
bene	bene	vbn	be	be	0
sayd	sayd	vvn	said	say	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
cleaue	cleaue	vvi	cleave	cleave	0
fast	fast	av-j	fast	fast	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
word	word	n1	word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
.	.	.	.	.	1
And	And	cc	And	and	0
so	so	av	so	so	0
I	I	pns11	I	i	0
ceasse	ceasse	vvb	cease	cease	0
further	further	av-jc	further	further	0
to	to	pc-acp	to	to	0
trouble	trouble	vvi	trouble	trouble	0
your	your	po22	your	your	0
Lordships	Lordships	n2	Lordship's	lordship	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
with	with	p-acp	with	with	0
remembraunce	remembraunce	n1	remembrance	remembrance	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
humble	humble	j	humble	humble	0
duty	duty	n1	duty	duty	0
I	I	pns11	I	i	0
pray	pray	vvb	pray	pray	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
lord	lord	n1	lord	lord	0
long	long	av-j	long	long	0
to	to	pc-acp	to	to	0
blesse	blesse	vvi	bless	bless	0
&	&	cc	&	and	0
preserue	preserue	vvi	preserve	preserve	0
your	your	po22	your	your	0
Honors	Honors	n2	Honours	honour	0
.	.	.	.	.	1
From	From	p-acp	From	from	0
London	London	np1	London	London	0
the	the	dt	the	the	0
second	second	ord	second	second	0
of	of	pp-f	of	of	0
Ianuarie	Ianuarie	np1	Ianuarie	January	0
.	.	.	.	.	1
1580.	1580.	crd	1580.	1580.	1
