Dear	Dear	j-jn	Dear	dear	0
though	though	cs	though	though	0
your	your	po22	your	your	0
Carriage	Carriage	n1	Carriage	carriage	0
may	may	vmb	may	may	0
promise	promise	vvi	promise	promise	0
the	the	dt	the	the	0
best	best	js	best	best	0
possibility	possibility	n1	possibility	possibility	0
.	.	.	.	.	1
Beware	Beware	vvb	Beware	beware	0
you	you	pn22	you	you	0
presume	presume	vvb	presume	presume	0
not	not	xx	not	not	0
so	so	av	so	so	0
much	much	av-d	much	much	0
upon	upon	p-acp	upon	upon	0
it	it	pn31	it	it	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
thereby	thereby	av	thereby	thereby	0
to	to	pc-acp	to	to	0
grow	grow	vvi	grow	grow	0
disobedient	disobedient	j	disobedient	disobedient	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Parents	Parents	n2	Parents	parent	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
what	what	r-crq	what	what	0
you	you	pn22	you	you	0
can	can	vmb	can	can	0
pretend	pretend	vvi	pretend	pretend	0
to	to	p-acp	to	to	0
,	,	,	,	,	0
is	is	vbz	is	be	0
but	but	p-acp	but	but	0
the	the	dt	the	the	0
privilege	privilege	n1	privilege	privilege	0
of	of	pp-f	of	of	0
two	two	crd	two	two	0
years	years	n2	years	year	0
of	of	pp-f	of	of	0
age	age	n1	age	age	0
above	above	p-acp	above	above	0
your	your	po22	your	your	0
younger	younger	jc	younger	young	0
Brother	Brother	n1	Brother	brother	0
;	;	;	;	;	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
cases	cases	n2	cases	case	0
Fathers	Fathers	n2	Father's	father	0
are	are	vbr	are	be	0
like	like	j	like	like	0
Judges	Judges	n2	Judges	judge	0
,	,	,	,	,	0
that	that	cst	that	that	0
can	can	vmb	can	can	0
and	and	cc	and	and	0
will	will	vmb	will	will	0
distinguish	distinguish	vvi	distinguish	distinguish	0
of	of	pp-f	of	of	0
offences	offences	n2	offences	offence	0
and	and	cc	and	and	0
deserts	deserts	n2	deserts	desert	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
and	and	cc	and	and	0
will	will	vmb	will	will	0
reward	reward	vvi	reward	reward	0
and	and	cc	and	and	0
punish	punish	vvi	punish	punish	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
shall	shall	vmb	shall	shall	0
see	see	vvi	see	see	0
cause	cause	n1	cause	cause	0
.	.	.	.	.	1
And	And	cc	And	and	0
because	because	c-acp	because	because	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
know	know	vvi	know	know	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
rare	rare	j	rare	rare	0
or	or	cc	or	or	0
new	new	j	new	new	0
thing	thing	n1	thing	thing	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
man	man	n1	man	man	0
to	to	p-acp	to	to	0
dis	dis	d	dis	this	0
∣	∣	sy	∣	∣	0
pose	pose	vvi	pose	pose	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
own	own	d	own	own	0
,	,	,	,	,	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
lay	lay	vvi	lay	lay	0
before	before	p-acp	before	before	0
you	you	pn22	you	you	0
a	a	dt	a	a	0
Precedent	Precedent	n1	Precedent	precedent	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
own	own	d	own	own	0
House	House	n1	House	house	0
,	,	,	,	,	0
that	that	cst	that	that	0
so	so	av	so	so	0
often	often	av	often	often	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
think	think	vvb	think	think	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
remember	remember	vvi	remember	remember	0
it	it	pn31	it	it	0
with	with	p-acp	with	with	0
fear	fear	n1	fear	fear	0
,	,	,	,	,	0
and	and	cc	and	and	0
prevent	prevent	vvi	prevent	prevent	0
it	it	pn31	it	it	0
with	with	p-acp	with	with	0
care	care	n1	care	care	0
.	.	.	.	.	1
The	The	dt	The	the	0
Great	Great	j	Great	great	0
Grandfather	Grandfather	n1	Grandfather	grandfather	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Grandfather	Grandfather	n1	Grandfather	grandfather	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
Knight	Knight	n1	Knight	knight	0
by	by	p-acp	by	by	0
Title	Title	n1	Title	title	0
,	,	,	,	,	0
and	and	cc	and	and	0
John	John	np1	John	John	0
by	by	p-acp	by	by	0
name	name	n1	name	name	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
name	name	n1	name	name	0
we	we	pns12	we	we	0
desire	desire	vvb	desire	desire	0
to	to	pc-acp	to	to	0
retain	retain	vvi	retain	retain	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
eldest	eldest	js-jn	eldest	elder	0
Sons	Sons	n2	Sons	son	0
;	;	;	;	;	0
God	God	np1	God	God	0
blessed	blessed	vvd	blessed	bless	0
him	him	pno31	him	he	0
with	with	p-acp	with	with	0
many	many	d	many	many	0
earthly	earthly	j	earthly	earthly	0
Benefits	Benefits	n2	Benefits	benefit	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Wealth	Wealth	n1	Wealth	wealth	0
,	,	,	,	,	0
Children	Children	n2	Children	child	0
,	,	,	,	,	0
and	and	cc	and	and	0
Reputati	Reputati	n1	Reputati	reputati	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
;	;	;	;	;	0
his	his	po31	his	his	0
eldest	eldest	js-jn	eldest	elder	0
Son	Son	n1	Son	son	0
was	was	vbds	was	be	0
called	called	vvn	called	call	0
John	John	np1	John	John	0
after	after	p-acp	after	after	0
his	his	po31	his	his	0
Father	Father	n1	Father	father	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
second	second	vvi	second	second	0
William	William	np1	William	William	0
like	like	av-j	like	like	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
self	self	n1	self	self	0
and	and	cc	and	and	0
Brother	Brother	n1	Brother	brother	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
upon	upon	p-acp	upon	upon	0
what	what	q-crq	what	what	0
displeasure	displeasure	n1	displeasure	displeasure	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
not	not	xx	not	not	0
,	,	,	,	,	0
(	(	(	(	(	0
al	al	d	all	all	0
∣	∣	sy	∣	∣	0
though	though	cs	though	though	0
we	we	pns12	we	we	0
must	must	vmb	must	must	0
judge	judge	vvi	judge	judge	0
the	the	dt	the	the	0
Son	Son	n1	Son	son	0
gave	gave	vvd	gave	give	0
the	the	dt	the	the	0
occasion	occasion	n1	occasion	occasion	0
)	)	)	)	)	0
his	his	po31	his	his	0
Father	Father	n1	Father	father	0
left	left	vvd	left	leave	0
him	him	pno31	him	he	0
the	the	dt	the	the	0
least	least	ds	least	least	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Fortune	Fortune	n1	Fortune	fortune	0
,	,	,	,	,	0
though	though	cs	though	though	0
sufficient	sufficient	j	sufficient	sufficient	0
to	to	pc-acp	to	to	0
equal	equal	vvi	equal	equal	0
the	the	dt	the	the	0
best	best	js	best	best	0
Gentleman	Gentleman	n1	Gentleman	gentleman	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Shire	Shire	n1	Shire	shire	0
,	,	,	,	,	0
and	and	cc	and	and	0
particularly	particularly	av-j	particularly	particular	0
the	the	dt	the	the	0
ancient	ancient	j	ancient	ancient	0
House	House	n1	House	house	0
called	called	vvn	called	call	0
after	after	p-acp	after	after	0
his	his	po31	his	his	0
name	name	n1	name	name	0
.	.	.	.	.	1
His	His	po31	His	his	0
other	other	j-jn	other	other	0
Son	Son	n1	Son	son	0
William	William	np1	William	William	0
he	he	pns31	he	he	0
invested	invested	vvn	invested	invest	0
with	with	p-acp	with	with	0
what	what	r-crq	what	what	0
your	your	po22	your	your	0
Uncle	Uncle	n1	Uncle	uncle	0
now	now	av	now	now	0
enjoys	enjoys	vvz	enjoys	enjoy	0
.	.	.	.	.	1
Both	Both	av-d	Both	both	0
the	the	dt	the	the	0
Sons	Sons	n2	Sons	son	0
whilest	whilest	cs	whilst	while	0
they	they	pns32	they	they	0
lived	lived	vvd	lived	live	0
carried	carried	vvd	carried	carry	0
the	the	dt	the	the	0
port	port	n1	port	port	0
and	and	cc	and	and	0
estimation	estimation	n1	estimation	estimation	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Fathers	Fathers	ng1	Father's	father	0
Children	Children	n2	Children	child	0
,	,	,	,	,	0
though	though	cs	though	though	0
afterwards	afterwards	av	afterwards	afterward	0
it	it	pn31	it	it	0
fell	fell	vvd	fell	fall	0
out	out	av	out	out	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Son	Son	n1	Son	son	0
of	of	pp-f	of	of	0
John	John	np1	John	John	0
,	,	,	,	,	0
and	and	cc	and	and	0
Nephew	Nephew	n1	Nephew	nephew	0
to	to	p-acp	to	to	0
William	William	np1	William	William	0
,	,	,	,	,	0
became	became	vvd	became	become	0
disobedient	disobedient	j	disobedient	disobedient	0
,	,	,	,	,	0
negligent	negligent	j	negligent	negligent	0
,	,	,	,	,	0
and	and	cc	and	and	0
prodigal	prodigal	j-jn	prodigal	prodigal	0
,	,	,	,	,	0
and	and	cc	and	and	0
spent	spent	vvd	spent	spend	0
all	all	d	all	all	0
his	his	po31	his	his	0
Patrimony	Patrimony	n1	Patrimony	patrimony	0
;	;	;	;	;	0
so	so	av	so	so	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
conclusion	conclusion	n1	conclusion	conclusion	0
he	he	pns31	he	he	0
and	and	cc	and	and	0
his	his	po31	his	his	0
Son	Son	n1	Son	son	0
extinguished	extinguished	vvn	extinguished	extinguish	0
their	their	po32	their	their	0
House	House	n1	House	house	0
,	,	,	,	,	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
now	now	av	now	now	0
remains	remains	vvz	remains	remain	0
no	no	dx	no	no	0
memory	memory	n1	memory	memory	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
second	second	ord	second	second	0
Line	Line	n1	Line	line	0
and	and	cc	and	and	0
Race	Race	n1	Raze	race	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
whom	whom	ro-crq	whom	who	0
your	your	po22	your	your	0
Uncle	Uncle	n1	Uncle	uncle	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
descended	descended	vvd	descended	descend	0
,	,	,	,	,	0
we	we	pns12	we	we	0
live	live	vvb	live	live	0
as	as	p-acp	as	as	0
you	you	pn22	you	you	0
see	see	vvb	see	see	0
,	,	,	,	,	0
though	though	cs	though	though	0
our	our	po12	our	our	0
Estates	Estates	n2	Estates	estate	0
be	be	vbb	be	be	0
not	not	xx	not	not	0
great	great	j	great	great	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
two	two	crd	two	two	0
mine	mine	n1	mine	mine	0
much	much	d	much	much	0
the	the	dt	the	the	0
least	least	ds	least	least	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
notwithstanding	notwithstanding	a-acp	notwithstanding	notwithstanding	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
greater	greater	jc	greater	great	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
in	in	p-acp	in	in	0
respect	respect	n1	respect	respect	0
I	I	pns11	I	i	0
atchieved	atchieved	vvd	achieved	achieve	0
it	it	pn31	it	it	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
peril	peril	n1	peril	peril	0
and	and	cc	and	and	0
danger	danger	n1	danger	danger	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Life	Life	n1	Life	life	0
;	;	;	;	;	0
and	and	cc	and	and	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
make	make	vvi	make	make	0
my	my	po11	my	my	0
contentment	contentment	n1	contentment	contentment	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
enjoyment	enjoyment	n1	enjoyment	enjoyment	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
the	the	dt	the	the	0
greater	greater	jc	greater	great	0
,	,	,	,	,	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
accompanied	accompanied	vvn	accompanied	accompany	0
with	with	p-acp	with	with	0
that	that	d	that	that	0
comfort	comfort	n1	comfort	comfort	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
to	to	pc-acp	to	to	0
receive	receive	vvi	receive	receive	0
from	from	p-acp	from	from	0
you	you	pn22	you	you	0
.	.	.	.	.	1
The	The	dt	The	the	0
next	next	ord	next	next	0
thing	thing	n1	thing	thing	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
handle	handle	vvi	handle	handle	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
Arms.	Arms.	n2	Arms.	arm	0
Know	Know	vvb	Know	know	0
that	that	d	that	that	0
Wars	Wars	n2	Wars	war	0
by	by	p-acp	by	by	0
Land	Land	n1	Land	land	0
or	or	cc	or	or	0
Sea	Sea	n1	Sea	sea	0
are	are	vbr	are	be	0
always	always	av	always	always	0
accompanied	accompanied	vvn	accompanied	accompany	0
with	with	p-acp	with	with	0
infinite	infinite	j	infinite	infinite	0
dangers	dangers	n2	dangers	danger	0
and	and	cc	and	and	0
disasters	disasters	n2	disasters	disaster	0
,	,	,	,	,	0
and	and	cc	and	and	0
sel	sel	vvd	sell	fall	0
∣	∣	sy	∣	∣	0
dom	dom	zz	dom	dom	0
rewarded	rewarded	vvn	rewarded	reward	0
according	according	p-acp	according	according	0
to	to	pc-acp	to	to	0
Merit	Merit	vvi	Merit	merit	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
one	one	crd	one	one	0
Souldier	Souldier	n1	Soldier	soldier	0
that	that	cst	that	that	0
lives	lives	vvz	lives	live	0
to	to	pc-acp	to	to	0
enjoy	enjoy	vvi	enjoy	enjoy	0
that	that	d	that	that	0
Preferment	Preferment	n1	Preferment	preferment	0
which	which	r-crq	which	which	0
becomes	becomes	vvz	becomes	become	0
his	his	po31	his	his	0
right	right	j-jn	right	right	0
by	by	p-acp	by	by	0
Antiquity	Antiquity	n1	Antiquity	antiquity	0
of	of	pp-f	of	of	0
Service	Service	n1	Service	service	0
,	,	,	,	,	0
ten	ten	crd	ten	ten	0
thou	thou	pns21	thou	thou	0
∣	∣	sy	∣	∣	0
sand	sand	n1	sand	sand	0
fall	fall	vvi	fallen	fall	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Sword	Sword	n1	Sword	sword	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
casualties	casualties	n2	casualties	casualty	0
:	:	:	:	:	0
And	And	cc	And	and	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
compare	compare	vvb	compare	compare	0
that	that	d	that	that	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Souldier	Souldier	n1	Soldier	soldier	0
with	with	p-acp	with	with	0
any	any	d	any	any	0
other	other	n-jn	other	other	0
Calling	Calling	vvg	Calling	call	0
or	or	cc	or	or	0
Profession	Profession	n1	Profession	profession	0
,	,	,	,	,	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
find	find	vvi	find	find	0
much	much	d	much	much	0
differ	differ	vvi	differ	differ	0
∣	∣	sy	∣	∣	0
ence	ence	av	ence	ence	0
both	both	av-d	both	both	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
reward	reward	n1	reward	reward	0
and	and	cc	and	and	0
danger	danger	n1	danger	danger	0
Although	Although	cs	Although	although	0
Arms	Arms	n2	Arms	arm	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
esteemed	esteemed	vvn	esteemed	esteem	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
Ages	Ages	n2	Ages	age	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
more	more	dc	more	more	0
as	as	c-acp	as	as	0
there	there	pc-acp	there	there	0
was	was	vbds	was	be	0
greater	greater	jc	greater	great	0
occasion	occasion	n1	occasion	occasion	0
to	to	pc-acp	to	to	0
use	use	vvi	use	use	0
them	them	pno32	them	they	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
find	find	vvi	find	find	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
always	always	av	always	always	0
sub	sub	fw-la	sub	sub	0
∣	∣	sy	∣	∣	0
ject	ject	n1	ject	ject	0
to	to	p-acp	to	to	0
jealousies	jealousies	n2	jealousies	jealousy	0
and	and	cc	and	and	0
envy	envy	n1	envy	envy	0
;	;	;	;	;	0
Jealousies	Jealousies	n2	Jealousies	jealousy	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
State	State	n1	State	state	0
,	,	,	,	,	0
if	if	cs	if	if	0
the	the	dt	the	the	0
General	General	n1	General	general	0
or	or	cc	or	or	0
other	other	j-jn	other	other	0
Officer	Officer	n1	Officer	officer	0
grow	grow	vvb	grow	grow	0
great	great	j	great	great	0
and	and	cc	and	and	0
popular	popular	j	popular	popular	0
;	;	;	;	;	0
subject	subject	j-jn	subject	subject	0
to	to	p-acp	to	to	0
envy	envy	n1	envy	envy	0
from	from	p-acp	from	from	0
Inferiors	Inferiors	n2-jn	Inferiors	inferior	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
through	through	p-acp	through	through	0
their	their	po32	their	their	0
perverse	perverse	j	perverse	perverse	0
and	and	cc	and	and	0
ill	ill	j-jn	ill	ill	0
dispositions	dispositions	n2	dispositions	disposition	0
malign	malign	vvb	malign	malign	0
other	other	j-jn	other	other	0
mens	mens	ng2	men's	man	0
Merits	Merits	n2	Merits	merit	0
.	.	.	.	.	1
The	The	dt	The	the	0
Advancement	Advancement	n1	Advancement	advancement	0
of	of	pp-f	of	of	0
Souldiers	Souldiers	n2	Soldiers	soldier	0
is	is	vbz	is	be	0
commonly	commonly	av-j	commonly	common	0
made	made	vvn	made	make	0
by	by	p-acp	by	by	0
Councellors	Councellors	n2	Councillors	councillor	0
at	at	p-acp	at	at	0
home	home	n1-an	home	home	0
,	,	,	,	,	0
whose	whose	r-crq	whose	who	0
eyes	eyes	n2	eyes	eye	0
cannot	cannot	vmbx	cannot	can	0
witness	witness	vvi	witness	witness	0
the	the	dt	the	the	0
Services	Services	n2	Services	service	0
performed	performed	vvn	performed	perform	0
abroad	abroad	av	abroad	abroad	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
a	a	dt	a	a	0
man	man	n1	man	man	0
is	is	vbz	is	be	0
advanced	advanced	vvn	advanced	advance	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
befriended	befriended	vvn	befriended	befriend	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
makes	makes	vvz	makes	make	0
the	the	dt	the	the	0
Souldiers	Souldiers	ng1	Soldiers	soldier	0
Preferment	Preferment	n1	Preferment	preferment	0
as	as	c-acp	as	as	0
uncertain	uncertain	j	uncertain	uncertain	0
as	as	c-acp	as	as	0
his	his	po31	his	his	0
Life	Life	n1	Life	life	0
is	is	vbz	is	be	0
casual	casual	j	casual	casual	0
.	.	.	.	.	1
Compare	Compare	vvb	Compare	compare	0
the	the	dt	the	the	0
estate	estate	n1	estate	estate	0
and	and	cc	and	and	0
advancement	advancement	n1	advancement	advancement	0
of	of	pp-f	of	of	0
Souldiers	Souldiers	n2	Soldiers	soldier	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
time	time	n1	time	time	0
but	but	cc-acp	but	but	0
with	with	p-acp	with	with	0
