SIRS	SIRS	np1	SIRS	Sirs	0
to	to	pc-acp	to	to	0
Eat	Eat	vvi	Eat	eat	0
and	and	cc	and	and	0
Drink	Drink	vvb	Drink	drink	0
together	together	av	together	together	0
at	at	p-acp	at	at	0
a	a	dt	a	a	0
Common	Common	j	Common	common	0
Feast	Feast	n1	Feast	feast	0
;	;	;	;	;	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Furnishing	Furnishing	n-vvg	Furnishing	furnish	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
every	every	d	every	every	0
One	One	pi	One	one	0
brought	brought	vvd	brought	bring	0
something	something	pi	something	something	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Ability	Ability	n1	Ability	ability	0
:	:	:	:	:	0
And	And	cc	And	and	0
then	then	av	then	then	0
they	they	pns32	they	they	0
made	made	vvd	made	make	0
also	also	av	also	also	0
their	their	po32	their	their	0
Collections	Collections	n2	Collections	collection	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Poor	Poor	j	Poor	poor	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
this	this	d	this	this	0
Practice	Practice	n1	Practice	practice	0
St.	St.	n1	St.	saint	1
Jude	Jude	np1	Jude	Judas	0
has	has	vhz	has	have	0
a	a	dt	a	a	0
Reference	Reference	n1	Reference	reference	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Epi	Epi	fw-la	Epi	epi	0
∣	∣	sy	∣	∣	0
stle	stle	n1	stle	stle	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
complaining	complaining	vvg	complaining	complain	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
abominable	abominable	j	abominable	abominable	0
Lives	Lives	n2	Lives	life	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
a	a	dt	a	a	0
Scandal	Scandal	n1	Scandal	scandal	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Purity	Purity	n1	Purity	purity	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Christian	Christian	njp	Christian	christian	0
Pro	Pro	np1	Pro	Pro	0
∣	∣	sy	∣	∣	0
fession	fession	n1	fession	fession	0
;	;	;	;	;	0
he	he	pns31	he	he	0
says	says	vvz	says	say	0
ver	ver	p-acp	for	for	0
.	.	.	.	.	1
12.	12.	crd	12.	12.	1
These	These	d	These	these	0
are	are	vbr	are	be	0
Spots	Spots	n2	Spots	spot	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
Feasts	Feasts	n2	Feasts	feast	0
of	of	pp-f	of	of	0
Charity	Charity	n1	Charity	charity	0
.	.	.	.	.	1
i	i	sy	i	i	0
.	.	.	.	.	1
e	e	sy	e	e	0
.	.	.	.	.	1
Blemishes	Blemishes	n2	Blemishes	blemish	0
and	and	cc	and	and	0
Scandals	Scandals	n2	Scandals	scandal	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Christi	Christi	np1	Christi	Christi	0
∣	∣	sy	∣	∣	0
an	an	dt	and	a	0
Feasts	Feasts	n2	Feasts	feast	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
constituted	constituted	vvn	constituted	constitute	0
of	of	pp-f	of	of	0
Guests	Guests	n2	Guests	guest	0
of	of	pp-f	of	of	0
Pu	Pu	fw-fr	Pu	pu	0
∣	∣	sy	∣	∣	0
rity	rity	n1	rity	rity	0
and	and	cc	and	and	0
Irreproachable	Irreproachable	j	Irreproachable	irreproachable	0
Lives	Lives	n2	Lives	life	0
.	.	.	.	.	1
And	And	cc	And	and	0
St.	St.	n1	St.	saint	0
Paul	Paul	np1	Paul	Paul	0
has	has	vhz	has	have	0
a	a	dt	a	a	0
clearer	clearer	jc	clearer	clear	0
Relation	Relation	n1	Relation	relation	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
Matter	Matter	n1	Matter	matter	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Reproof	Reproof	n1	Reproof	reproof	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
gives	gives	vvz	gives	give	0
the	the	dt	the	the	0
Corinthians	Corinthians	njp2	Corinthians	corinthian	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
Irreverence	Irreverence	n1	Irreverence	irreverence	0
,	,	,	,	,	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
Lord's	Lord's	ng1	Lord's	lord	0
Table	Table	n1	Table	table	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
for	for	c-acp	for	for	0
their	their	po32	their	their	0
Indecency	Indecency	n1	Indecency	indecency	0
,	,	,	,	,	0
and	and	cc	and	and	0
Con	Con	fw-mi	Con	con	0
∣	∣	sy	∣	∣	0
tumely	tumely	n1	tumely	tumely	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
Christian	Christian	njp	Christian	christian	0
Feast	Feast	n1	Feast	feast	0
,	,	,	,	,	0
1	1	crd	1	1	0
Epist.	Epist.	np1	Epist.	Epist.	0
Cor.	Cor.	np1	Cor.	Cor.	0
11	11	crd	11	11	0
chap.	chap.	n1	chap.	chapter	0
21	21	crd	21	21	0
,	,	,	,	,	0
22	22	crd	22	22	0
,	,	,	,	,	0
and	and	cc	and	and	0
33	33	crd	33	33	0
,	,	,	,	,	0
34	34	crd	34	34	0
ver	ver	fw-la	ver	ver	0
.	.	.	.	.	1
He	He	pns31	He	he	0
there	there	a-acp	there	there	0
rebukes	rebukes	n2	rebukes	rebuke	0
the	the	dt	the	the	0
Wealthi	Wealthi	j	Wealthi	wealthi	0
∣	∣	sy	∣	∣	0
er	er	p-acp	er	ere	0
Christians	Christians	np1	Christians	Christians	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
a	a	dt	a	a	0
due	due	j-jn	due	due	0
and	and	cc	and	and	0
charitable	charitable	j	charitable	charitable	0
Regard	Regard	n1	Regard	regard	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Poor	Poor	j	Poor	poor	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
even	even	av	even	even	0
at	at	p-acp	at	at	0
that	that	d	that	that	0
Feast	Feast	n1	Feast	feast	0
(	(	(	(	(	0
whose	whose	rg-crq	whose	who	0
End	End	vvb	End	end	0
was	was	vbds	was	be	0
Charity	Charity	n1	Charity	charity	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
Testification	Testification	n1	Testification	testification	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
stood	stood	vvd	stood	stand	0
on	on	p-acp	on	on	0
a	a	dt	a	a	0
Level	Level	n-jn	Level	level	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
respect	respect	n1	respect	respect	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Allegiance	Allegiance	n1	Allegiance	allegiance	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Benefits	Benefits	n2	Benefits	benefit	0
they	they	pns32	they	they	0
equally	equally	av-j	equally	equal	0
expected	expected	vvd	expected	expect	0
from	from	p-acp	from	from	0
Him	Him	pno31	Him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
were	were	vbdr	were	be	0
Fellow-Subjects	Fellow-Subjects	j	Fellow-Subjects	fellow-subjects	0
of	of	pp-f	of	of	0
One	One	crd	One	one	0
great	great	j	great	great	0
King	King	n1	King	king	0
,	,	,	,	,	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
of	of	pp-f	of	of	0
All	All	d	All	all	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
there	there	a-acp	there	there	0
)	)	)	)	)	0
they	they	pns32	they	they	0
regarded	regarded	vvd	regarded	regard	0
Temporal	Temporal	j	Temporal	temporal	0
Riches	Riches	n2	Riches	riches	0
,	,	,	,	,	0
Worldly	Worldly	j	Worldly	worldly	0
Respects	Respects	n2	Respects	respect	0
and	and	cc	and	and	0
acted	acted	vvd	acted	act	0
accordingly	accordingly	av-vvg	accordingly	accord	0
:	:	:	:	:	0
And	And	cc	And	and	0
so	so	av	so	so	0
the	the	dt	the	the	0
Rich	Rich	j	Rich	rich	0
who	who	r-crq	who	who	0
brought	brought	vvd	brought	bring	0
in	in	p-acp	in	in	0
Abundance	Abundance	n1	Abundance	abundance	0
,	,	,	,	,	0
Eat	Eat	vvb	Eat	eat	0
and	and	cc	and	and	0
Drank	Drank	vvd	Drank	drink	0
accordingly	accordingly	av-vvg	accordingly	accord	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Poor	Poor	j	Poor	poor	0
who	who	r-crq	who	who	0
brought	brought	vvd	brought	bring	0
little	little	j	little	little	0
,	,	,	,	,	0
went	went	vvd	went	go	0
away	away	av	away	away	0
Dissatisfied	Dissatisfied	vvn	Dissatisfied	dissatisfy	0
;	;	;	;	;	0
So	So	av	So	so	0
that	that	cst	that	that	0
One	One	pi	One	one	0
was	was	vbds	was	be	0
Hungry	Hungry	j	Hungry	hungry	0
,	,	,	,	,	0
Another	Another	n-jn	Another	another	0
was	was	vbds	was	be	0
Drunken	Drunken	j	Drunken	drunken	0
.	.	.	.	.	1
This	This	np1	This	This	0
Un	Un	fw-fr	Un	un	0
∣	∣	sy	∣	∣	0
charitableness	charitableness	n1	charitableness	charitableness	0
and	and	cc	and	and	0
Intemperance	Intemperance	n1	Intemperance	intemperance	0
,	,	,	,	,	0
the	the	dt	the	the	0
Apostle	Apostle	n1	Apostle	apostle	0
Reproves	Reproves	vvz	Reproves	reprove	0
,	,	,	,	,	0
and	and	cc	and	and	0
Exhorts	Exhorts	vvz	Exhorts	exhort	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
Reformation	Reformation	n1	Reformation	reformation	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
33	33	crd	33	33	0
,	,	,	,	,	0
and	and	cc	and	and	0
34	34	crd	34	34	0
ver	ver	fw-la	ver	ver	0
.	.	.	.	.	1
Wherefore	Wherefore	q-crq	Wherefore	wherefore	0
,	,	,	,	,	0
my	my	po11	my	my	0
Brethren	Brethren	n2	Brothers	brethren	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
ye	ye	pn22	you	you	0
come	come	vvb	come	come	0
together	together	av	together	together	0
to	to	pc-acp	to	to	0
Eat	Eat	vvi	Eat	eat	0
,	,	,	,	,	0
tarry	tarry	vvb	tarry	tarry	0
One	One	pi	One	one	0
for	for	p-acp	for	for	0
Another	Another	n-jn	Another	another	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
I	I	pns11	I	i	0
do	do	vdb	do	do	0
acknowledge	acknowledge	vvi	acknowledge	acknowledge	0
that	that	cst	that	that	0
at	at	p-acp	at	at	0
these	these	d	these	these	0
Religious	Religious	j	Religious	religious	0
Feasts	Feasts	n2	Feasts	feast	0
,	,	,	,	,	0
they	they	pns32	they	they	0
did	did	vdd	did	do	0
also	also	av	also	also	0
receive	receive	vvi	receive	receive	0
the	the	dt	the	the	0
Holy	Holy	j	Holy	holy	0
Sacrament	Sacrament	n1	Sacrament	sacrament	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord's	Lord's	n2	Lord's	lord	0
Sup	Sup	vvb	Sup	sup	0
∣	∣	sy	∣	∣	0
per	per	fw-la	per	per	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
by	by	p-acp	by	by	0
reason	reason	n1	reason	reason	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Indecencies	Indecencies	n2	Indecencies	indecency	0
and	and	cc	and	and	0
Disorders	Disorders	n2	Disorders	disorder	0
before	before	a-acp	before	before	0
mentioned	mentioned	vvn	mentioned	mention	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
following	following	j-vvg	following	follow	0
Persecutions	Persecutions	n2	Persecutions	persecution	0
which	which	r-crq	which	which	0
fell	fell	vvd	fell	fall	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
this	this	d	this	this	0
was	was	vbds	was	be	0
discontinued	discontinued	vvn	discontinued	discontinue	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
however	however	c-acp	however	however	0
the	the	dt	the	the	0
Just	Just	j	Just	just	0
and	and	cc	and	and	0
Christian	Christian	np1	Christian	Christian	0
Practice	Practice	n1	Practice	practice	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
Feasts	Feasts	n2	Feasts	feast	0
,	,	,	,	,	0
neither	neither	dx	neither	neither	0
can	can	vmb	can	can	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
ever	ever	av	ever	ever	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
discommended	discommended	vvn	discommended	discommend	0
.	.	.	.	.	1
This	This	d	This	this	0
I	I	pns11	I	i	0
mention	mention	vvb	mention	mention	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
justify	justify	vvi	justify	justify	0
your	your	po22	your	your	0
Feast	Feast	n1	Feast	feast	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
shew	shew	vvi	show	show	0
that	that	cst	that	that	0
a	a	dt	a	a	0
Feast	Feast	n1	Feast	feast	0
of	of	pp-f	of	of	0
Love	Love	n1	Love	love	0
and	and	cc	and	and	0
Charity	Charity	n1	Charity	charity	0
(	(	(	(	(	0
and	and	cc	and	and	0
such	such	d	such	such	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
yours	yours	png22	yours	you	0
is	is	vbz	is	be	0
)	)	)	)	)	0
is	is	vbz	is	be	0
so	so	av	so	so	0
far	far	av-j	far	far	0
from	from	p-acp	from	from	0
being	being	vbg	being	be	0
contrary	contrary	j-jn	contrary	contrary	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
Christian	Christian	np1	Christian	Christian	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
that	that	cst	that	that	0
its	its	vbz	its	be	0
altogether	altogether	av	altogether	altogether	0
agreeable	agreeable	j	agreeable	agreeable	0
to	to	p-acp	to	to	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
concordant	concordant	j	concordant	concordant	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Practice	Practice	n1	Practice	practice	0
of	of	pp-f	of	of	0
the	the	pno32	thee	they	0
Earliest	Earliest	av-js	Earliest	early	0
Professors	Professors	n2	Professors	professor	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Holy	Holy	j	Holy	holy	0
Faith	Faith	n1	Faith	faith	0
.	.	.	.	.	1
But	But	cc-acp	But	but	0
as	as	c-acp	as	as	0
Those	Those	d	Those	those	0
ran	ran	vvd	ran	run	0
into	into	p-acp	into	into	0
Irregularities	Irregularities	n2	Irregularities	irregularity	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
Feasts	Feasts	n2	Feasts	feast	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
occasioned	occasioned	vvn	occasioned	occasion	0
their	their	po32	their	their	0
Discontinuance	Discontinuance	n1	Discontinuance	discontinuance	0
,	,	,	,	,	0
so	so	av	so	so	0
may	may	vmb	may	may	0
you	you	pn22	you	you	0
;	;	;	;	;	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
observe	observe	vvi	observe	observe	0
,	,	,	,	,	0
that	that	cst	that	that	0
Publick	Publick	j	Public	public	0
Feasts	Feasts	n2	Feasts	feast	0
cannot	cannot	vmbx	cannot	can	0
have	have	vhi	have	have	0
more	more	dc	more	more	0
than	than	cs	than	than	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
Four	Four	crd	Four	four	0
Ends.	Ends.	n2	Ends.	end	0
First	First	ord	First	first	0
,	,	,	,	,	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
lowest	lowest	js	lowest	low	0
,	,	,	,	,	0
and	and	cc	and	and	0
most	most	av-ds	most	most	0
unworthy	unworthy	j	unworthy	unworthy	0
)	)	)	)	)	0
The	The	av	The	then	0
End	End	vvb	End	end	0
of	of	pp-f	of	of	0
satisfying	satisfying	vvg	satisfying	satisfy	0
the	the	dt	the	the	0
sensual	sensual	j	sensual	sensual	0
Appetite	Appetite	n1	Appetite	appetite	0
in	in	p-acp	in	in	0
Eating	Eating	vvg	Eating	eat	0
and	and	cc	and	and	0
Drinking	Drinking	vvg	Drinking	drink	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
But	But	p-acp	But	but	0
this	this	d	this	this	0
is	is	vbz	is	be	0
such	such	d	such	such	0
an	an	dt	and	a	0
Indignity	Indignity	n1	Indignity	indignity	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Place	Place	n1	Place	place	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Nativity	Nativity	n1	Nativity	nativity	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Holiness	Holiness	n1	Holiness	holiness	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Chri	Chri	np1	Chri	Chri	0
∣	∣	sy	∣	∣	0
stian	stian	n1	stian	stian	0
Profession	Profession	n1	Profession	profession	0
,	,	,	,	,	0
that	that	cst	that	that	0
none	none	pix	none	none	0
of	of	pp-f	of	of	0
us	us	pno12	us	we	0
(	(	(	(	(	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
)	)	)	)	)	0
can	can	vmb	can	can	0
become	become	vvi	become	become	0
guilty	guilty	j	guilty	guilty	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
unworthy	unworthy	j	unworthy	unworthy	0
a	a	dt	a	a	0
Design	Design	n1	Design	design	0
.	.	.	.	.	1
Secondly	Secondly	ord	Secondly	second	0
,	,	,	,	,	0
The	The	dt	The	the	0
End	End	vvb	End	end	0
of	of	pp-f	of	of	0
Conversing	Conversing	vvg	Conversing	converse	0
together	together	av	together	together	0
and	and	cc	and	and	0
En	En	fw-fr	En	en	0
∣	∣	sy	∣	∣	0
larging	larging	n-vvg	larging	large	0
our	our	po12	our	our	0
Acquaintance	Acquaintance	n1	Acquaintance	acquaintance	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
order	order	n1	order	order	0
to	to	pc-acp	to	to	0
advance	advance	vvi	advance	advance	0
our	our	po12	our	our	0
Temporal	Temporal	j	Temporal	temporal	0
Interest	Interest	n1	Interest	interest	0
.	.	.	.	.	1
And	And	cc	And	and	0
this	this	d	this	this	0
(	(	(	(	(	0
tho'	tho'	cs	though	though	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Prudence	Prudence	n1	Prudence	prudence	0
and	and	cc	and	and	0
Sincerity	Sincerity	n1	Sincerity	sincerity	0
of	of	pp-f	of	of	0
its	its	po31	its	its	0
Management	Management	n1	Management	management	0
,	,	,	,	,	0
be	be	vbb	be	be	0
honest	honest	j	honest	honest	0
enough	enough	av-d	enough	enough	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
)	)	)	)	)	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
not	not	xx	not	not	0
subordinate	subordinate	j	subordinate	subordinate	0
to	to	pc-acp	to	to	0
Nobler	Nobler	jc	Nobler	noble	0
Ends	Ends	n2	Ends	end	0
,	,	,	,	,	0
it's	it's	pn31|vbz	it's	it|be	0
still	still	av	still	still	0
unworthy	unworthy	j	unworthy	unworthy	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
an	an	dt	and	a	0
Honourable	Honourable	j	Honourable	honourable	0
and	and	cc	and	and	0
Christian	Christian	np1	Christian	Christian	0
Concourse	Concourse	n1	Concourse	concourse	0
.	.	.	.	.	1
And	And	cc	And	and	0
there	there	a-acp	there	there	0
∣	∣	sy	∣	∣	0
fore	fore	av	before	fore	0
,	,	,	,	,	0
Thirdly	Thirdly	ord	Thirdly	third	0
,	,	,	,	,	0
A	A	dt	A	a	0
Third	Third	ord	Third	three	0
End	End	vvb	End	end	0
is	is	vbz	is	be	0
,	,	,	,	,	0
The	The	dt	The	the	0
Reviving	Reviving	vvg	Reviving	revive	0
good	good	j	good	good	0
Neigh	Neigh	vvb	Neigh	neigh	0
∣	∣	sy	∣	∣	0
bourhood	bourhood	n1	bourhood	bourhood	0
,	,	,	,	,	0
continuance	continuance	n1	continuance	continuance	0
of	of	pp-f	of	of	0
Country-Love	Country-Love	n1	Country-Love	country-love	0
,	,	,	,	,	0
and	and	cc	and	and	0
mutu	mutu	fw-la	mutu	mutu	0
∣	∣	sy	∣	∣	0
al	al	d	all	all	0
Affection	Affection	n1	Affection	affection	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
engag'd	engag'd	vvn	engaged	engage	0
to	to	p-acp	to	to	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
our	our	po12	our	our	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
Christians	Christians	njpg2	Christians	christian	0
;	;	;	;	;	0
and	and	cc	and	and	0
oblig'd	oblig'd	vvn	obliged	oblige	0
to	to	p-acp	to	to	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
our	our	po12	our	our	0
Government	Government	n1	Government	government	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
Subjects	Subjects	n2-jn	Subject's	subject	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
King	King	n1	King	king	0
;	;	;	;	;	0
and	and	cc	and	and	0
further	further	jc	further	further	0
as	as	c-acp	as	as	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
Natives	Natives	n2-jn	Natives	native	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
more	more	av-dc	more	more	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
Neighbours	Neighbours	n2	Neighbours	neighbour	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
Country	Country	n1	Country	country	0
,	,	,	,	,	0
Born	Born	vvn	Born	bear	0
in	in	p-acp	in	in	0
Bordering	Bordering	vvg	Bordering	border	0
Pa	Pa	wd	Pa	pa	0
∣	∣	sy	∣	∣	0
rishes	rishes	vvz	rishes	rish	0
,	,	,	,	,	0
and	and	cc	and	and	0
Breathing	Breathing	vvg	Breathing	breathe	0
the	the	dt	the	the	0
same	same	d	same	same	0
Sweet	Sweet	j	Sweet	sweet	0
and	and	cc	and	and	0
Wholsome	Wholsome	j	Wholesome	wholesome	0
Air	Air	n1	Air	air	0
,	,	,	,	,	0
and	and	cc	and	and	0
partaking	partaking	vvg	partaking	partake	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
common	common	j	common	common	0
Benefits	Benefits	n2	Benefits	benefit	0
of	of	pp-f	of	of	0
Nature	Nature	n1	Nature	nature	0
.	.	.	.	.	1
And	And	cc	And	and	0
this	this	d	this	this	0
(	(	(	(	(	0
tho	tho	cs	though	though	0
not	not	xx	not	not	0
the	the	dt	the	the	0
highest	highest	js	highest	high	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
)	)	)	)	)	0
is	is	vbz	is	be	0
such	such	d	such	such	0
a	a	dt	a	a	0
just	just	j	just	just	0
and	and	cc	and	and	0
Na	Na	uh-dx	Nam	no	0
∣	∣	sy	∣	∣	0
tural	tural	av-j	tural	tural	0
End	End	vvb	End	end	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Encouragement	Encouragement	n1	Encouragement	encouragement	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Feast	Feast	n1	Feast	feast	0
,	,	,	,	,	0
that	that	cst	that	that	0
every	every	d	every	every	0
One	One	pi	One	one	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
Lover	Lover	n1	Lover	lover	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Religion	Religion	n1	Religion	religion	0
and	and	cc	and	and	0
Country	Country	n1	Country	country	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	d	that	that	0
understands	understands	vvz	understands	understand	0
and	and	cc	and	and	0
feels	feels	vvz	feels	feel	0
the	the	dt	the	the	0
Obligations	Obligations	n2	Obligations	obligation	0
