CHristian	CHristian	njp	CHristian	christian	0
publike	publike	j	public	public	0
good	good	j	good	good	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
unwearied	unwearied	j	unwearied	unwearied	0
labours	labours	n2	labours	labour	0
,	,	,	,	,	0
and	and	cc	and	and	0
patient	patient	j	patient	patient	0
sufferings	sufferings	n2	sufferings	suffering	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
cause	cause	n1	cause	cause	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
.	.	.	.	.	1
If	If	cs	If	if	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
but	but	p-acp	but	but	0
once	once	a-acp	once	once	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
his	his	po31	his	his	0
life	life	n1	life	life	0
stumbled	stumbled	vvd	stumbled	stumble	0
upon	upon	p-acp	upon	upon	0
a	a	dt	a	a	0
bad	bad	j	bad	bad	0
cause	cause	n1	cause	cause	0
,	,	,	,	,	0
and	and	cc	and	and	0
pleaded	pleaded	vvd	pleaded	plead	0
for	for	p-acp	for	for	0
it	it	pn31	it	it	0
,	,	,	,	,	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
common	common	j	common	common	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
sort	sort	n1	sort	sort	0
a	a	dt	a	a	0
necessary	necessary	j	necessary	necessary	0
evil	evil	n-jn	evil	evil	0
,	,	,	,	,	0
hardly	hardly	av	hardly	hardly	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
avoided	avoided	vvn	avoided	avoid	0
by	by	p-acp	by	by	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
vo	vo	zz	vo	vo	0
∣	∣	sy	∣	∣	0
cation	cation	n1	cation	cation	0
:	:	:	:	:	0
)	)	)	)	)	0
let	let	vvb	let	let	0
not	not	xx	not	not	0
this	this	d	this	this	0
blemish	blemish	n1	blemish	blemish	0
his	his	po31	his	his	0
great	great	j	great	great	0
learning	learning	n1	learning	learning	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
his	his	po31	his	his	0
judgement	judgement	n1	judgement	judgement	0
,	,	,	,	,	0
sound	sound	vvb	found	sound	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
other	other	j-jn	other	other	0
points	points	n2	points	point	0
,	,	,	,	,	0
and	and	cc	and	and	0
least	least	ds	least	least	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
his	his	po31	his	his	0
approved	approved	j-vvn	approved	approve	0
piety	piety	n1	piety	piety	0
and	and	cc	and	and	0
zeale	zeale	n1	zeal	zeal	0
for	for	p-acp	for	for	0
true	true	j	true	true	0
religion	religion	n1	religion	religion	0
.	.	.	.	.	1
His	His	po31	His	his	0
name	name	n1	name	name	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
happily	happily	av-j	happily	happy	0
concealed	concealed	vvn	concealed	conceal	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
annexed	annexed	vvn	annexed	annex	0
to	to	p-acp	to	to	0
these	these	d	these	these	0
foure	foure	crd	foure	four	0
questions	questions	n2	questions	question	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
ever	ever	av	ever	ever	0
be	be	vbi	be	be	0
precious	precious	j	precious	precious	0
with	with	p-acp	with	with	0
me	me	pno11	me	i	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
Gods	Gods	ng1	Gods	god	0
people	people	n1	people	people	0
also	also	av	also	also	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
truly	truly	av-j	truly	true	0
feare	feare	vvb	fear	fear	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
long	long	av-j	long	long	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
peace	peace	n1	peace	peace	0
of	of	pp-f	of	of	0
Zion	Zion	np1	Zion	Zion	0
,	,	,	,	,	0
and	and	cc	and	and	0
unfeignedly	unfeignedly	av-j	unfeignedly	unfeigned	0
seek	seek	vvi	seek	seek	0
the	the	dt	the	the	0
reformation	reformation	n1	reformation	reformation	0
of	of	pp-f	of	of	0
Christs	Christs	npg1	Christs	Christ	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
these	these	d	these	these	0
three	three	crd	three	three	0
Kingdomes	Kingdomes	n2	Kingdoms	kingdom	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
small	small	j	small	small	0
griefe	griefe	n1	grief	grief	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
compelled	compelled	vvn	compelled	compel	0
to	to	pc-acp	to	to	0
move	move	vvi	move	move	0
my	my	po11	my	my	0
pen	pen	n1	pen	pen	0
in	in	p-acp	in	in	0
wri	wri	fw-la	wri	wri	0
∣	∣	sy	∣	∣	0
ting	ting	uh	ting	ting	0
against	against	p-acp	against	against	0
any	any	d	any	any	0
paper	paper	n1	paper	paper	0
,	,	,	,	,	0
published	published	vvn	published	publish	0
by	by	p-acp	by	by	0
an	an	dt	and	a	0
hand	hand	n1	hand	hand	0
so	so	av	so	so	0
deare	deare	j-jn	deer	dear	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
cause	cause	n1	cause	cause	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
point	point	n1	point	point	0
so	so	av	so	so	0
prejudiciall	prejudiciall	j	prejudicial	prejudicial	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
peace	peace	n1	peace	peace	0
and	and	cc	and	and	0
pure	pure	j	pure	pure	0
reformation	reformation	n1	reformation	reformation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
Who	Who	r-crq	Who	who	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
silent	silent	j	silent	silent	0
?	?	?	?	?	1
The	The	dt	The	the	0
nearest	nearest	js	nearest	near	0
relations	relations	n2	relations	relation	0
of	of	pp-f	of	of	0
love	love	n1	love	love	0
which	which	r-crq	which	which	0
one	one	pi	one	one	0
Christian	Christian	np1	Christian	Christian	0
can	can	vmb	can	can	0
have	have	vhi	have	have	0
to	to	p-acp	to	to	0
another	another	j-jn	another	another	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
world	world	n1	world	world	0
,	,	,	,	,	0
must	must	vmb	must	must	0
not	not	xx	not	not	0
hinder	hinder	vvi	hinder	hinder	0
us	us	pno12	us	we	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
stay	stay	vvi	stay	stay	0
our	our	po12	our	our	0
hands	hands	n2	hands	hand	0
,	,	,	,	,	0
tongues	tongues	n2	tongues	tongue	0
or	or	cc	or	or	0
pens	pens	n2	pens	pen	0
from	from	p-acp	from	from	0
performance	performance	n1	performance	performance	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
duty	duty	n1	duty	duty	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
all	all	d	all	all	0
stand	stand	vvb	stand	stand	0
obliged	obliged	vvn	obliged	oblige	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
Christ	Christ	np1	Christ	Christ	0
our	our	po12	our	our	0
Redeemer	Redeemer	n1	Redeemer	redeemer	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Church	Church	n1	Church	church	0
our	our	po12	our	our	0
deare	deare	j-jn	deer	dear	0
mother	mother	n1	mother	mother	0
.	.	.	.	.	1
And	And	cc	And	and	0
wherein	wherein	q-crq	wherein	wherein	0
can	can	vmb	can	can	0
we	we	pns12	we	we	0
be	be	vbi	be	be	0
more	more	av-dc	more	more	0
necessitated	necessitated	vvn	necessitated	necessitate	0
to	to	pc-acp	to	to	0
shew	shew	vvi	show	show	0
our	our	po12	our	our	0
duty	duty	n1	duty	duty	0
to	to	p-acp	to	to	0
both	both	d	both	both	0
,	,	,	,	,	0
then	then	av	then	then	0
in	in	p-acp	in	in	0
resisting	resisting	vvg	resisting	resist	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
our	our	po12	our	our	0
power	power	n1	power	power	0
whatsoever	whatsoever	r-crq	whatsoever	whatsoever	0
tends	tends	vvz	tends	tend	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
common	common	j	common	common	0
and	and	cc	and	and	0
continuall	continuall	j	continual	continual	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
phanation	phanation	n1	phanation	phanation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
Sacrament	Sacrament	n1	Sacrament	sacrament	0
of	of	pp-f	of	of	0
Christs	Christs	npg1	Christs	Christ	0
body	body	n1	body	body	0
and	and	cc	and	and	0
blood	blood	n1	blood	blood	0
?	?	?	?	?	0
which	which	r-crq	which	which	0
cannot	cannot	vmbx	cannot	can	0
possibly	possibly	av-j	possibly	possible	0
be	be	vbi	be	be	0
avoid	avoid	vvi	avoid	avoid	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
,	,	,	,	,	0
if	if	cs	if	if	0
the	the	dt	the	the	0
power	power	n1	power	power	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
keys	keys	n2	keys	key	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
Christ	Christ	np1	Christ	Christ	0
hath	hath	vhz	hath	have	0
given	given	vvn	given	give	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Apostles	Apostles	n2	Apostles	apostle	0
and	and	cc	and	and	0
their	their	po32	their	their	0
successors	successors	n2	successors	successor	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
promise	promise	n1	promise	promise	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
end	end	n1	end	end	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
be	be	vbb	be	be	0
taken	taken	vvn	taken	take	0
,	,	,	,	,	0
under	under	p-acp	under	under	0
any	any	d	any	any	0
pretence	pretence	n1	pretence	pretence	0
,	,	,	,	,	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
hands	hands	n2	hands	hand	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Pastors	Pastors	ng1	Pastor's	pastor	0
and	and	cc	and	and	0
Presbyters	Presbyters	n2	Presbyters	presbyter	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
no	no	dx	no	no	0
power	power	n1	power	power	0
left	left	vvn	left	leave	0
unto	unto	p-acp	unto	unto	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
put	put	vvi	put	put	0
by	by	p-acp	by	by	0
any	any	d	any	any	0
sinners	sinners	n2	sinners	sinner	0
,	,	,	,	,	0
openly	openly	av-j	openly	open	0
scandalous	scandalous	j	scandalous	scandalous	0
and	and	cc	and	and	0
impenitent	impenitent	j	impenitent	impenitent	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
Communion	Communion	n1	Communion	communion	0
nor	nor	ccx	nor	nor	0
to	to	pc-acp	to	to	0
exclude	exclude	vvi	exclude	exclude	0
such	such	d	such	such	0
spirituall	spirituall	j	spiritual	spiritual	0
lepers	lepers	n2	lepers	leper	0
,	,	,	,	,	0
most	most	av-ds	most	most	0
loathsome	loathsome	j	loathsome	loathsome	0
and	and	cc	and	and	0
infections	infections	n2	infections	infection	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
sacred	sacred	j	sacred	sacred	0
meeting	meeting	n1	meeting	meeting	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
Lords	Lords	n2	Lords	lord	0
holy	holy	j	holy	holy	0
Table	Table	n1	Table	table	0
.	.	.	.	.	1
Who	Who	q-crq	Who	who	0
doth	doth	vdz	does	do	0
not	not	xx	not	not	0
see	see	vvi	see	see	0
that	that	cst	that	that	0
the	the	dt	the	the	0
maine	maine	j	main	main	0
cause	cause	n1	cause	cause	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Schismes	Schismes	n2	Schisms	schism	0
and	and	cc	and	and	0
separations	separations	n2	separations	separation	0
of	of	pp-f	of	of	0
divers	divers	j	diverse	diverse	0
godly	godly	j	godly	godly	0
and	and	cc	and	and	0
zealous	zealous	j	zealous	zealous	0
Christians	Christians	np1	Christians	Christians	0
from	from	p-acp	from	from	0
our	our	po12	our	our	0
Communion	Communion	n1	Communion	communion	0
,	,	,	,	,	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
mix	mix	vvi	mix	mix	0
∣	∣	sy	∣	∣	0
ture	ture	n1	ture	ture	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
prophane	prophane	j	profane	profane	0
among	among	p-acp	among	among	0
the	the	dt	the	the	0
pious	pious	j	pious	pious	0
and	and	cc	and	and	0
godly	godly	j	godly	godly	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
admission	admission	n1	admission	admission	0
of	of	pp-f	of	of	0
persons	persons	n2	persons	person	0
openly	openly	av-j	openly	open	0
scan	scan	vvi	scan	scan	0
∣	∣	sy	∣	∣	0
dalous	dalous	j	dalous	dalous	0
to	to	pc-acp	to	to	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
Sacrament	Sacrament	n1	Sacrament	sacrament	0
?	?	?	?	?	1
This	This	d	This	this	0
is	is	vbz	is	be	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
hath	hath	vhz	hath	have	0
moved	moved	vvn	moved	move	0
many	many	d	many	many	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
blinde	blinde	j	blind	blind	0
zeale	zeale	n1	zeal	zeal	0
to	to	pc-acp	to	to	0
proclaime	proclaime	vvi	proclaim	proclaim	0
our	our	po12	our	our	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
a	a	dt	a	a	0
whore	whore	n1	whore	whore	0
a	a	dt	a	a	0
strumpet	strumpet	n1	strumpet	strumpet	0
,	,	,	,	,	0
a	a	dt	a	a	0
Synagogue	Synagogue	n1	Synagogue	synagogue	0
of	of	pp-f	of	of	0
Antichrist	Antichrist	np1	Antichrist	Antichrist	0
;	;	;	;	;	0
and	and	cc	and	and	0
our	our	po12	our	our	0
faithfull	faithfull	j	faithful	faithful	0
Ministers	Ministers	n2	Ministers	minister	0
,	,	,	,	,	0
Baals	Baals	npg1	Baals	Baal	0
Priests	Priests	n2	Priests	priest	0
,	,	,	,	,	0
and	and	cc	and	and	0
limmes	limmes	n2	limbs	limb	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
beast	beast	n1	beast	beast	0
.	.	.	.	.	1
All	All	av-d	All	all	0
true	true	j	true	true	0
Christians	Christians	np1	Christians	Christians	0
,	,	,	,	,	0
and	and	cc	and	and	0
most	most	ds	most	most	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
the	the	dt	the	the	0
Ministers	Ministers	n2	Ministers	minister	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Word	Word	n1	Word	word	0
,	,	,	,	,	0
are	are	vbr	are	be	0
bound	bound	vvn	bound	bind	0
to	to	pc-acp	to	to	0
put	put	vvi	put	put	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
hands	hands	n2	hands	hand	0
and	and	cc	and	and	0
shoulders	shoulders	n2	shoulders	shoulder	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
removing	removing	n-vvg	removing	remove	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
stumbling-block	stumbling-block	n1	stumbling-block	stumbling-block	0
and	and	cc	and	and	0
rock	rock	n1	rock	rock	0
of	of	pp-f	of	of	0
offence	offence	n1	offence	offence	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
way	way	n1	way	way	0
:	:	:	:	:	0
And	And	cc	And	and	0
I	I	pns11	I	i	0
e	e	sy	e	e	0
∣	∣	sy	∣	∣	0
specially	specially	av-j	specially	special	0
more	more	av-dc	more	more	0
then	then	cs	then	than	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
reason	reason	n1	reason	reason	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
singular	singular	j	singular	singular	0
love	love	n1	love	love	0
I	I	pns11	I	i	0
bear	bear	vvb	bear	bear	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
deare	deare	j-jn	deer	dear	0
brother	brother	n1	brother	brother	0
er	er	zz	er	er	0
∣	∣	sy	∣	∣	0
ring	ring	n1	ring	ring	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
point	point	n1	point	point	0
,	,	,	,	,	0
and	and	cc	and	and	0
least	least	cs	lest	lest	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
offend	offend	vvi	offend	offend	0
against	against	p-acp	against	against	0
that	that	d	that	that	0
commandement	commandement	n1	commandment	commandment	0
,	,	,	,	,	0
Lev.	Lev.	np1	Lev.	Lev.	1
19.	19.	crd	19.	19	0
17.	17.	crd	17.	17.	1
Thou	Thou	pns21	Thou	thou	0
shalt	shalt	vm2	shalt	shall	0
not	not	xx	not	not	0
have	have	vhi	have	have	0
thy	thy	po21	thy	thy	0
brother	brother	n1	brother	brother	0
in	in	p-acp	in	in	0
thine	thine	po21	thine	thy	0
heart	heart	n1	heart	heart	0
:	:	:	:	:	0
thou	thou	pns21	thou	thou	0
shalt	shalt	vm2	shalt	shall	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
wise	wise	j	wise	wise	0
rebuke	rebuke	n1	rebuke	rebuke	0
thy	thy	po21	thy	thy	0
neigh	neigh	n1	neigh	neigh	0
∣	∣	sy	∣	∣	0
bour	bour	uh	bour	bour	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
suffer	suffer	vvi	suffer	suffer	0
sin	sin	n1	since	sin	0
upon	upon	p-acp	upon	upon	0
him	him	pno31	him	he	0
,	,	,	,	,	0
or	or	cc	or	or	0
bear	bear	vvi	bear	bear	0
sin	sin	n1	since	sin	0
for	for	p-acp	for	for	0
him	him	pno31	him	he	0
.	.	.	.	.	1
His	His	po31	His	his	0
paper	paper	n1	paper	paper	0
is	is	vbz	is	be	0
gone	gone	vvn	gone	go	0
forth	forth	av	forth	forth	0
in	in	p-acp	in	in	0
pub	pub	fw-la	pub	pub	0
∣	∣	sy	∣	∣	0
like	like	av-j	like	like	0
,	,	,	,	,	0
private	private	j	private	private	0
rebuke	rebuke	n1	rebuke	rebuke	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
hinder	hinder	vvi	hinder	hinder	0
the	the	dt	the	the	0
hurt	hurt	n1	hurt	hurt	0
which	which	r-crq	which	which	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
doe	doe	vdi	do	do	0
:	:	:	:	:	0
It	It	pn31	It	it	0
hath	hath	vhz	hath	have	0
given	given	vvn	given	give	0
such	such	d	such	such	0
pub	pub	fw-la	pub	pub	0
∣	∣	sy	∣	∣	0
like	like	av-j	like	like	0
wounds	wounds	n2	wounds	wound	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
cannot	cannot	vmbx	cannot	can	0
be	be	vbi	be	be	0
cured	cured	vvn	cured	cure	0
but	but	cc-acp	but	but	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
publike	publike	j	public	public	0
remedy	remedy	n1	remedy	remedy	0
.	.	.	.	.	1
The	The	dt	The	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
the	the	dt	the	the	0
great	great	j	great	great	0
healer	healer	n1	healer	healer	0
of	of	pp-f	of	of	0
soules	soules	n2	souls	soul	0
,	,	,	,	,	0
give	give	vvb	give	give	0
a	a	dt	a	a	0
speedy	speedy	j	speedy	speedy	0
cure	cure	n1	cure	cure	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
maladies	maladies	n2	maladies	malady	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
our	our	po12	our	our	0
soule-sicknesses	soule-sicknesses	n2	soul-sicknesses	soul-sickness	0
:	:	:	:	:	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
be	be	vbb	be	be	0
praise	praise	n1	praise	praise	0
for	for	p-acp	for	for	0
ever	ever	av	ever	ever	0
and	and	cc	and	and	0
ever	ever	av	ever	ever	0
.	.	.	.	.	1
