COnsidering	COnsidering	vvg	COnsidering	consider	0
,	,	,	,	,	0
frō	frō	p-acp	from	from	0
whom	whom	ro-crq	whom	who	0
commeth	commeth	vvz	comes	come	0
all	all	d	all	all	0
health	health	n1	health	health	0
,	,	,	,	,	0
that	that	cst	that	that	0
this	this	d	this	this	0
beeing	beeing	vbg	being	be	0
vsed	vsed	vvn	used	use	0
,	,	,	,	,	0
many	many	d	many	many	0
shall	shall	vmb	shall	shall	0
bee	bee	vbi	be	be	0
preserued	preserued	vvn	preserved	preserve	0
,	,	,	,	,	0
and	and	cc	and	and	0
cured	cured	vvn	cured	cure	0
thereby	thereby	av	thereby	thereby	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
Gods	Gods	ng1	Gods	god	0
glory	glory	n1	glory	glory	0
and	and	cc	and	and	0
our	our	po12	our	our	0
comfort	comfort	n1	comfort	comfort	0
:	:	:	:	:	0
he	he	pns31	he	he	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
on	on	p-acp	on	on	0
whom	whom	ro-crq	whom	who	0
we	we	pns12	we	we	0
must	must	vmb	must	must	0
depend	depend	vvi	depend	depend	0
.	.	.	.	.	1
The	The	dt	The	the	0
Lord	Lord	n1	Lord	lord	0
hath	hath	vhz	hath	have	0
created	created	vvn	created	create	0
medicine	medicine	n1	medicine	medicine	0
ne	ne	ccx	ne	ne	0
ope	ope	j	open	open	0
diuina	diuina	fw-la	diuina	diuina	0
il	il	fw-fr	il	il	0
valemus	valemus	fw-la	valemus	valemus	0
.	.	.	.	.	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
earth	earth	n1	earth	earth	0
,	,	,	,	,	0
and	and	cc	and	and	0
giuen	giuen	vvn	given	give	0
great	great	j	great	great	0
vertue	vertue	n1	virtue	virtue	0
vnto	vnto	p-acp	unto	unto	0
trees	trees	n2	trees	tree	0
,	,	,	,	,	0
hearbes	hearbes	n2	herbs	herb	0
,	,	,	,	,	0
gums	gums	n2	gums	gum	0
,	,	,	,	,	0
stones	stones	n2	stones	stone	0
,	,	,	,	,	0
and	and	cc	and	and	0
minerals	minerals	n2	minerals	mineral	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
helpe	helpe	n1	help	help	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
people	people	n1	people	people	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
sicknes	sicknes	n1	sickness	sickness	0
.	.	.	.	.	1
God	God	np1	God	God	0
make	make	vvb	make	make	0
vs	vs	pno12	us	we	0
thankfull	thankfull	j	thankful	thankful	0
vnto	vnto	p-acp	unto	unto	0
him	him	pno31	him	he	0
for	for	p-acp	for	for	0
them	them	pno32	them	they	0
,	,	,	,	,	0
&	&	cc	&	and	0
giue	giue	vvb	give	give	0
vs	vs	pno12	us	we	0
grace	grace	vvi	grace	grace	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
warned	warned	vvn	warned	warn	0
by	by	p-acp	by	by	0
others	others	ng2-jn	others	other	0
punishment	punishment	n1	punishment	punishment	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
vse	vse	vvi	use	use	0
thankfully	thankfully	av-j	thankfully	thankful	0
and	and	cc	and	and	0
diligentlie	diligentlie	av-j	diligently	diligent	0
,	,	,	,	,	0
the	the	dt	the	the	0
good	good	j	good	good	0
means	means	n2	means	mean	0
for	for	p-acp	for	for	0
our	our	po12	our	our	0
health	health	n1	health	health	0
:	:	:	:	:	0
and	and	cc	and	and	0
then	then	av	then	then	0
I	I	pns11	I	i	0
trust	trust	vvb	trust	trust	0
assuredly	assuredly	av-vvn	assuredly	assure	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
will	will	vmb	will	will	0
blesse	blesse	vvi	bless	bless	0
our	our	po12	our	our	0
indeuours	indeuours	n2	endeavours	endeavour	0
,	,	,	,	,	0
vnto	vnto	p-acp	unto	unto	0
his	his	po31	his	his	0
glory	glory	n1	glory	glory	0
,	,	,	,	,	0
and	and	cc	and	and	0
our	our	po12	our	our	0
health	health	n1	health	health	0
'	'	'	'	'	0
and	and	cc	and	and	0
comfort	comfort	n1	comfort	comfort	0
.	.	.	.	.	1
And	And	cc	And	and	0
for	for	c-acp	for	for	0
as	as	c-acp	as	as	0
much	much	d	much	much	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
written	written	vvn	written	write	0
this	this	d	this	this	0
treatise	treatise	n1	treatise	treatise	0
chiefelie	chiefelie	av-jn	chiefly	chief	0
in	in	p-acp	in	in	0
respect	respect	n1	respect	respect	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
citie	citie	n1	city	city	0
,	,	,	,	,	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
presumed	presumed	vvn	presumed	presume	0
to	to	pc-acp	to	to	0
dedicate	dedicate	vvi	dedicate	dedicate	0
the	the	dt	the	the	0
same	same	d	same	same	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
Honor	Honor	n1	Honour	honour	0
,	,	,	,	,	0
&	&	cc	&	and	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
right	right	n-jn	right	right	0
Worshipfull	Worshipfull	j	Worshipful	worshipful	0
the	the	dt	the	the	0
Sheriffes	Sheriffes	n2	Sheriffs	sheriff	0
and	and	cc	and	and	0
Aldermen	Aldermen	n2	Aldermen	alderman	0
your	your	po22	your	your	0
brethren	brethren	n2	brothers	brethren	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
pledge	pledge	n1	pledge	pledge	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
loue	loue	n1	love	love	0
and	and	cc	and	and	0
humble	humble	j	humble	humble	0
duty	duty	n1	duty	duty	0
towards	towards	p-acp	towards	towards	0
you	you	pn22	you	you	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
shall	shall	vmb	shall	shall	0
please	please	vvi	please	please	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
accept	accept	vvi	accept	accept	0
in	in	p-acp	in	in	0
good	good	j	good	good	0
part	part	n1	part	part	0
,	,	,	,	,	0
and	and	cc	and	and	0
vouchsafe	vouchsafe	vvb	vouchsafe	vouchsafe	0
to	to	pc-acp	to	to	0
patronize	patronize	vvi	patronise	patronize	0
mine	mine	po11	mine	my	0
indeuours	indeuours	n2	endeavours	endeavour	0
,	,	,	,	,	0
I	I	pns11	I	i	0
doubt	doubt	vvb	doubt	doubt	0
not	not	xx	not	not	0
but	but	p-acp	but	but	0
that	that	d	that	that	0
manie	manie	d	many	many	0
shall	shall	vmb	shall	shall	0
finde	finde	vvi	find	find	0
the	the	dt	the	the	0
benefit	benefit	n1	benefit	benefit	0
therof	therof	av	thereof	thereof	0
to	to	p-acp	to	to	0
Gods	Gods	ng1	Gods	god	0
glory	glory	n1	glory	glory	0
&	&	cc	&	and	0
their	their	po32	their	their	0
great	great	j	great	great	0
comfort	comfort	n1	comfort	comfort	0
:	:	:	:	:	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
incouraged	incouraged	vvn	encouraged	encourage	0
some	some	d	some	some	0
other	other	j-jn	other	other	0
time	time	n1	time	time	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
occasion	occasion	n1	occasion	occasion	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
offred	offred	vvn	offered	offer	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
performe	performe	vvi	perform	perform	0
a	a	dt	a	a	0
work	work	n1	work	work	0
no	no	av-dx	no	no	0
lesse	lesse	av-dc	less	less	0
need	need	vvi	need	need	0
∣	∣	sy	∣	∣	0
full	full	j	full	full	0
:	:	:	:	:	0
Thus	Thus	av	Thus	thus	0
beseeching	beseeching	vvg	beseeching	beseech	0
the	the	dt	the	the	0
Almightie	Almightie	j-jn	Almighty	almighty	0
to	to	pc-acp	to	to	0
blesse	blesse	vvi	bless	bless	0
your	your	po22	your	your	0
Honor	Honor	n1	Honour	honour	0
,	,	,	,	,	0
&	&	cc	&	and	0
the	the	dt	the	the	0
right	right	n-jn	right	right	0
Worshipfull	Worshipfull	j	Worshipful	worshipful	0
your	your	po22	your	your	0
bre	bre	vvn	bre	breed	0
∣	∣	sy	∣	∣	0
thren	thren	n1	thren	thren	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
happinesse	happinesse	n1	happiness	happiness	0
your	your	po22	your	your	0
hearts	hearts	n2	hearts	heart	0
can	can	vmb	can	can	0
desire	desire	vvi	desire	desire	0
,	,	,	,	,	0
I	I	pns11	I	i	0
humblie	humblie	av-j	humbly	humble	0
take	take	vvb	take	take	0
my	my	po11	my	my	0
leaue	leaue	n1	leave	leave	0
.	.	.	.	.	1
