Mr.	Mr.	n1	Mr.	mr.	0
laid	laid	vvn	laid	lay	0
open	open	av-j	open	open	0
to	to	pc-acp	to	to	0
view	view	vvi	view	view	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Press	Press	n1	Press	press	0
.	.	.	.	.	1
I	I	pns11	I	i	0
suppose	suppose	vvb	suppose	suppose	0
,	,	,	,	,	0
this	this	d	this	this	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
But	But	p-acp	But	but	0
this	this	d	this	this	0
is	is	vbz	is	be	0
my	my	po11	my	my	0
Comfort	Comfort	n1	Comfort	comfort	0
,	,	,	,	,	0
that	that	cst	that	that	0
though	though	cs	though	though	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
never	never	av-x	never	never	0
so	so	av	so	so	0
fond	fond	j	found	fond	0
upon	upon	p-acp	upon	upon	0
it	it	pn31	it	it	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
think	think	vvi	think	think	0
it	it	pn31	it	it	0
a	a	dt	a	a	0
Beauty	Beauty	n1	Beauty	beauty	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
satisfied	satisfied	vvn	satisfied	satisfy	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
very	very	av	very	very	0
honest	honest	j	honest	honest	0
.	.	.	.	.	1
And	And	cc	And	and	0
some	some	d	some	some	0
ingenuous	ingenuous	j	ingenuous	ingenuous	0
dis	dis	zf	dis	this	0
∣	∣	sy	∣	∣	0
positions	positions	n2	positions	position	0
may	may	vmb	may	may	0
like	like	vvi	like	like	0
it	it	pn31	it	it	0
for	for	p-acp	for	for	0
that	that	d	that	that	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
its	its	po31	its	its	0
simplicity	simplicity	n1	simplicity	simplicity	0
and	and	cc	and	and	0
well-meaning	well-meaning	j	well-meaning	well-meaning	0
;	;	;	;	;	0
and	and	cc	and	and	0
o	o	sy	oh	o	0
∣	∣	sy	∣	∣	0
thers	thers	pc-acp|vbz	the	there|be	0
that	that	d	that	that	0
are	are	vbr	are	be	0
more	more	av-dc	more	more	0
censorious	censorious	j	censorious	censorious	0
,	,	,	,	,	0
may	may	vmb	may	may	0
yet	yet	av	yet	yet	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
its	its	po31	its	its	0
moderation	moderation	n1	moderation	moderation	0
and	and	cc	and	and	0
general	general	j	general	general	0
aim	aim	n1	aim	aim	0
,	,	,	,	,	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
so	so	av	so	so	0
rude	rude	j	rude	rude	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
fall	fall	vvi	fallen	fall	0
foul	foul	j	foul	foul	0
upon	upon	p-acp	upon	upon	0
a	a	dt	a	a	0
harmless	harmless	j	harmless	harmless	0
Creature	Creature	n1	Creature	creature	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
intended	intended	vvd	intended	intend	0
no	no	dx	no	no	0
more	more	dc	more	more	0
hurt	hurt	n1	hurt	hurt	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
only	only	av-j	only	only	0
to	to	pc-acp	to	to	0
perswade	perswade	vvi	persuade	persuade	0
men	men	n2	men	man	0
to	to	p-acp	to	to	0
Peace	Peace	n1	Peace	peace	0
,	,	,	,	,	0
and	and	cc	and	and	0
(	(	(	(	(	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
its	its	po31	its	its	0
little	little	j	little	little	0
strength	strength	n1	strength	strength	0
)	)	)	)	)	0
endeavour	endeavour	vvb	endeavour	endeavour	0
a	a	dt	a	a	0
Reconciliation	Reconciliation	n1	Reconciliation	reconciliation	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
least	least	ds	least	least	0
a	a	dt	a	a	0
Mitigation	Mitigation	n1	Mitigation	mitigation	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
never	never	av	never	never	0
e	e	sy	e	e	0
∣	∣	sy	∣	∣	0
nough	nough	av-d	nough	nough	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
lamented	lamented	vvn	lamented	lament	0
Divisions	Divisions	n2	Divisions	division	0
.	.	.	.	.	1
And	And	cc	And	and	0
so	so	av	so	so	0
being	being	vbg	being	be	0
protected	protected	vvn	protected	protect	0
by	by	p-acp	by	by	0
its	its	po31	its	its	0
own	own	d	own	own	0
Innocen	Innocen	n1	Innocen	innocen	0
∣	∣	sy	∣	∣	0
cy	cy	uh	cy	cy	0
,	,	,	,	,	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
harmless	harmless	j	harmless	harmless	0
Children	Children	n2	Children	child	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
less	less	dc	less	less	0
Danger	Danger	n1	Danger	danger	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
Fray	Fray	n1	Fray	fray	0
than	than	cs	than	than	0
quarrelling	quarrelling	vvg	quarreling	quarrel	0
Ruffians	Ruffians	n2	Ruffians	ruffian	0
,	,	,	,	,	0
)	)	)	)	)	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
,	,	,	,	,	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
quietly	quietly	av-jn	quietly	quiet	0
go	go	vvi	go	go	0
up	up	a-acp	up	up	0
and	and	cc	and	and	0
down	down	a-acp	down	down	0
the	the	dt	the	the	0
World	World	n1	World	world	0
a	a	dt	a	a	0
little	little	j	little	little	0
while	while	n1	while	while	0
,	,	,	,	,	0
(	(	(	(	(	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
sure	sure	j	sure	sure	0
it	it	pn31	it	it	0
cannot	cannot	vmbx	cannot	can	0
be	be	vbi	be	be	0
long	long	j	long	long	0
)	)	)	)	)	0
,	,	,	,	,	0
and	and	cc	and	and	0
at	at	p-acp	at	at	0
last	last	ord	last	last	0
dy	dy	vvi	die	die	0
in	in	p-acp	in	in	0
Peace	Peace	n1	Peace	peace	0
.	.	.	.	.	1
However	However	c-acp	However	however	0
it	it	pn31	it	it	0
speed	speed	n1	speed	speed	0
,	,	,	,	,	0
you	you	pn22	you	you	0
see	see	vvb	see	see	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
at	at	p-acp	at	at	0
your	your	po22	your	your	0
Request	Request	n1	Request	request	0
overcome	overcome	vvi	overcome	overcome	0
those	those	d	those	those	0
difficulties	difficulties	n2	difficulties	difficulty	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
made	made	vvd	made	make	0
me	me	pno11	me	i	0
loath	loath	j	loath	loath	0
to	to	p-acp	to	to	0
ven	ven	zf	ven	when	0
∣	∣	sy	∣	∣	0
ture	ture	n1	ture	ture	0
it	it	pn31	it	it	0
abroad	abroad	av	abroad	abroad	0
.	.	.	.	.	1
And	And	cc	And	and	0
since	since	c-acp	since	since	0
you	you	pn22	you	you	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
denyed	denyed	vvn	denied	deny	0
my	my	po11	my	my	0
Notes	Notes	n2	Notes	note	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
made	made	vvn	made	make	0
choice	choice	n1	choice	choice	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
way	way	n1	way	way	0
to	to	pc-acp	to	to	0
transmit	transmit	vvi	transmit	transmit	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
rather	rather	av-c	rather	rather	0
than	than	cs	than	than	0
deliver	deliver	vvi	deliver	deliver	0
them	them	pno32	them	they	0
over	over	a-acp	over	over	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Tormentors	Tormentors	n2	Tormentors	tormentor	0
,	,	,	,	,	0
I	I	pns11	I	i	0
mean	mean	vvb	mean	mean	0
,	,	,	,	,	0
Unskilful	Unskilful	j-u	Unskilful	skilful	0
Scribes	Scribes	n2	Scribes	scribe	0
;	;	;	;	;	0
.	.	.	.	.	0
of	of	pp-f	of	of	0
whom	whom	r-crq	whom	who	0
St.	St.	n1	St.	saint	1
Hierom	Hierom	np1	Hierom	Hierom	0
once	once	a-acp	once	once	0
complained	complained	vvd	complained	complain	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
did	did	vdd	did	do	0
write	write	vvi	write	write	0
Non	Non	fw-la	Non	non	0
quod	quod	fw-la	quod	quod	0
inveniunt	inveniunt	fw-la	inveniunt	inveniunt	0
,	,	,	,	,	0
sed	sed	fw-la	sed	sed	0
quod	quod	fw-la	quod	quod	0
intelligunt	intelligunt	fw-la	intelligunt	intelligunt	0
;	;	;	;	;	0
&	&	cc	&	and	0
dum	dum	j	dum	dumb	0
alienos	alienos	fw-gr	alienos	alienos	0
errores	errores	fw-la	errores	errores	0
emendare	emendare	fw-la	emendare	emendare	0
ni	ni	fw-fr	ni	ni	0
∣	∣	sy	∣	∣	0
tuntur	tuntur	fw-la	tuntur	tuntur	0
,	,	,	,	,	0
ostendunt	ostendunt	fw-la	ostendunt	ostendunt	0
suos	suos	fw-la	suos	suos	0
.	.	.	.	.	1
I	I	pns11	I	i	0
confess	confess	vvb	confess	confess	0
,	,	,	,	,	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
loath	loath	j	loath	loath	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
my	my	po11	my	my	0
Notes	Notes	n2	Notes	note	0
mangled	mangled	vvn	mangled	mangle	0
by	by	p-acp	by	by	0
ma	ma	fw-fr	ma	ma	0
∣	∣	sy	∣	∣	0
ny	ny	fw-fr	ny	ny	0
written	written	j-vvn	written	write	0
Copies	Copies	n2	Copies	copy	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
had	had	vhd	had	have	0
rather	rather	av-c	rather	rather	0
trust	trust	vvb	trust	trust	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Curtesie	Curtesie	n1	Courtesy	courtesy	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
Press	Press	n1	Press	press	0
than	than	cs	than	than	0
many	many	d	many	many	0
Pens	Pens	n2	Pens	pen	0
.	.	.	.	.	1
If	If	cs	If	if	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
tend	tend	vvi	tend	tend	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
least	least	ds	least	least	0
to	to	p-acp	to	to	0
God's	God's	npg1	God's	God	0
glory	glory	n1	glory	glory	0
,	,	,	,	,	0
the	the	dt	the	the	0
Churche's	Churche's	ng1	Church's	church	0
Peace	Peace	n1	Peace	peace	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Satisfaction	Satisfaction	n1	Satisfaction	satisfaction	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
self	self	n1	self	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
worthy	worthy	j	worthy	worthy	0
Persons	Persons	n2	Persons	person	0
that	that	cst	that	that	0
set	set	vvd	set	set	0
me	me	pno11	me	i	0
upon	upon	p-acp	upon	upon	0
it	it	pn31	it	it	0
;	;	;	;	;	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
all	all	d	all	all	0
I	I	pns11	I	i	0
aim	aim	vvb	aim	aim	0
at	at	p-acp	at	at	0
,	,	,	,	,	0
and	and	cc	and	and	0
shall	shall	vmb	shall	shall	0
remain	remain	vvi	remain	remain	0
Sir	Sir	n1	Sir	sir	0
,	,	,	,	,	1
