THese	THese	d	THese	these	0
was	was	vbds	was	be	0
niest	niest	js	niest	ny	0
,	,	,	,	,	0
And	And	cc	And	and	0
Thomas	Thomas	np1	Thomas	Thomas	0
of	of	pp-f	of	of	0
Whithaugh-bray	Whithaugh-bray	j	Whithaugh-bray	whithaugh-bray	0
made	made	vvn	made	make	0
up	up	a-acp	up	up	0
the	the	dt	the	the	0
messe	messe	n1	mess	mess	0
.	.	.	.	.	1
The	The	dt	The	the	0
eight	eight	crd	eight	eight	0
daughters	daughters	n2	daughters	daughter	0
,	,	,	,	,	0
I'le	I'le	pns11|vmb	I'll	I|will	0
let	let	vvb	let	let	0
you	you	pn22	you	you	0
ken	ken	vvb	ken	ken	0
,	,	,	,	,	0
The	The	dt	The	the	0
eldest	eldest	js-jn	eldest	elder	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
Lady	Lady	n1	Lady	lady	0
Black-Ormston	Black-Ormston	j	Black-Ormston	black-ormston	0
,	,	,	,	,	0
So	So	av	So	so	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
Lady	Lady	n1	Lady	lady	0
Langlands	Langlands	np1	Langlands	Langlands	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Lady	Lady	n1	Lady	lady	0
Tost	Tost	vvn	tossed	toss	0
turnbul	turnbul	n1	turnbul	turnbul	0
,	,	,	,	,	0
The	The	dt	The	the	0
Lady	Lady	n1	Lady	lady	0
Ailmor	Ailmor	np1	Ailmor	Ailmor	0
she	she	pns31	she	she	0
was	was	vbds	was	be	0
nixt	nixt	ord	nixt	nixt	0
,	,	,	,	,	0
And	And	cc	And	and	0
the	the	dt	the	the	0
good	good	j	good	good	0
wife	wife	n1	wife	wife	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Fanash	Fanash	np1	Fanash	Fanash	0
,	,	,	,	,	0
And	And	cc	And	and	0
the	the	dt	the	the	0
Lady	Lady	n1	Lady	lady	0
Chapel	Chapel	n1	Chapel	chapel	0
Middelmiss	Middelmiss	av	Middelmiss	middelmiss	0
,	,	,	,	,	0
The	The	dt	The	the	0
youngest	youngest	js	youngest	young	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
almost	almost	av	almost	almost	0
forgot	forgot	vvn	forgotten	forget	0
,	,	,	,	,	0
She	She	pns31	She	she	0
was	was	vbds	was	be	0
first	first	ord	first	first	0
married	married	vvn	married	marry	0
to	to	p-acp	to	to	0
Philip	Philip	n1	Philip	fillip	0
of	of	pp-f	of	of	0
Kirk-up	Kirk-up	j	Kirk-up	kirk-up	0
,	,	,	,	,	0
He	He	pns31	He	he	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
Brother	Brother	n1	Brother	brother	0
to	to	p-acp	to	to	0
Robert	Robert	np1	Robert	Robert	0
of	of	pp-f	of	of	0
Thirleston	Thirleston	np1	Thirleston	Thirleston	0
,	,	,	,	,	0
Then	Then	cs	Then	than	0
she	she	pns31	she	she	0
was	was	vbds	was	be	0
married	married	vvn	married	marry	0
to	to	p-acp	to	to	0
Walter	Walter	np1	Walter	Walter	0
Scot	Scot	n1	Scot	scot	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Wall	Wall	n1	Wall	wall	0
,	,	,	,	,	0
But	But	cc-acp	But	but	0
to	to	p-acp	to	to	0
neither	neither	dx	neither	neither	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
she	she	pns31	she	she	0
bore	bore	vvd	boar	bear	0
Children	Children	n2	Children	child	0
,	,	,	,	,	0
Then	Then	cs	Then	than	0
Alexander	Alexander	np1	Alexander	Alexander	0
Chisholm	Chisholm	np1	Chisholm	Chisholm	0
of	of	pp-f	of	of	0
Park-hill	Park-hill	n1	Park-hill	park-hill	0
did	did	vdd	did	do	0
her	her	pno31	her	she	0
gain	gain	vvi	gain	gain	0
,	,	,	,	,	0
And	And	cc	And	and	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
she	she	pns31	she	she	0
bore	bore	vvd	boar	bear	0
twelve	twelve	crd	twelve	twelve	0
or	or	cc	or	or	0
thirteen	thirteen	crd	thirteen	thirteen	0
bairns	bairns	n2	bairns	bairn	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
my	my	po11	my	my	0
wearied	wearied	j-vvn	wearied	weary	0
Muse	Muse	n1	Muse	muse	0
,	,	,	,	,	0
thou	thou	pns21	thou	thou	0
hast	hast	vh2	hast	have	0
been	been	vbn	been	be	0
long	long	av-j	long	long	0
astray	astray	av	astray	astray	0
,	,	,	,	,	0
These	These	d	These	these	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
first	first	ord	first	first	0
Whitslades	Whitslades	ng1	Whitslades	whitslades	0
Posterity	Posterity	n1	Posterity	posterity	0
;	;	;	;	;	0
Now	Now	av	Now	now	0
to	to	p-acp	to	to	0
George	George	np1	George	George	0
Howcoat	Howcoat	np1	Howcoat	Howcoat	0
I	I	pns11	I	i	0
must	must	vmb	must	must	0
return	return	vvi	return	return	0
,	,	,	,	,	0
He	He	pns31	He	he	0
was	was	vbds	was	be	0
young	young	j	young	young	0
Walter	Walter	np1	Walter	Walter	0
of	of	pp-f	of	of	0
Sintons	Sintons	npg1	Sintons	sintons	0
Son	Son	n1	Son	son	0
,	,	,	,	,	0
A	A	dt	A	a	0
brave	brave	j	brave	brave	0
House-keeper	House-keeper	n1	Housekeeper	housekeeper	0
,	,	,	,	,	0
a	a	dt	a	a	0
worthy	worthy	j	worthy	worthy	0
Man	Man	n1	Man	man	0
,	,	,	,	,	0
He	He	pns31	He	he	0
married	married	vvd	married	marry	0
Adimston	Adimston	np1	Adimston	Adimston	0
daughter	daughter	n1	daughter	daughter	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Laird	Laird	np1	Laird	Laird	0
of	of	pp-f	of	of	0
Ednem	Ednem	np1	Ednem	Ednem	0
,	,	,	,	,	0
Then	Then	cs	Then	than	0
Walter	Walter	np1	Walter	Walter	0
Scot	Scot	np1	Scot	Scot	0
was	was	vbds	was	be	0
George	George	np1	George	George	0
Howcoats	Howcoats	np1	Howcoats	Howcoats	0
son	son	n1	son	son	0
,	,	,	,	,	0
He	He	pns31	He	he	0
married	married	vvd	married	marry	0
Dowglas	Dowglas	np1	Dowglas	Dowglas	0
a	a	dt	a	a	0
daughter	daughter	n1	daughter	daughter	0
of	of	pp-f	of	of	0
Whittinghame	Whittinghame	np1	Whittinghame	Whittinghame	0
,	,	,	,	,	0
And	And	cc	And	and	0
George	George	np1	George	George	0
his	his	po31	his	his	0
Son	Son	n1	Son	son	0
a	a	dt	a	a	0
hopeful	hopeful	j	hopeful	hopeful	0
Lad	Lad	n1	Lad	lad	0
,	,	,	,	,	0
He	He	pns31	He	he	0
married	married	vvn	married	marry	0
Gladstains	Gladstains	vvz	Gladstains	gladstain	0
daughter	daughter	n1	daughter	daughter	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Laird	Laird	np1	Laird	Laird	0
of	of	pp-f	of	of	0
Dode	Dode	vvn	Dode	dode	0
,	,	,	,	,	0
There	There	pc-acp	There	there	0
was	was	vbds	was	be	0
procreat	procreat	vvb	procreate	procreate	0
betwixt	betwixt	p-acp	betwixt	betwixt	0
these	these	d	these	these	0
two	two	crd	two	two	0
,	,	,	,	,	0
Good	Good	j	Good	good	0
Mr.	Mr.	n1	Mr.	mr.	1
George	George	np1	George	George	0
Scot	Scot	np1	Scot	Scot	0
,	,	,	,	,	0
the	the	dt	the	the	0
Laird	Laird	np1	Laird	Laird	0
of	of	pp-f	of	of	0
Bon-raw	Bon-raw	j	Bonraw	bonraw	0
,	,	,	,	,	0
George	George	np1	George	George	0
of	of	pp-f	of	of	0
Bon-raw	Bon-raw	j	Bonraw	bonraw	0
married	married	vvn	married	marry	0
was	was	vbds	was	be	0
,	,	,	,	,	0
To	To	p-acp	To	to	0
Dowglas	Dowglas	np1	Dowglas	Dowglas	0
a	a	dt	a	a	0
Brother	Brother	n1	Brother	brother	0
daughter	daughter	n1	daughter	daughter	0
of	of	pp-f	of	of	0
Cavers	Cavers	np1	Cavers	Cavers	0
,	,	,	,	,	0
And	And	cc	And	and	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
procreat	procreat	vvb	procreate	procreate	0
betwixt	betwixt	p-acp	betwixt	betwixt	0
them	them	pno32	them	they	0
twa	twa	uh	twa	twa	0
,	,	,	,	,	0
This	This	d	This	this	0
present	present	j	present	present	0
young	young	j	young	young	0
Laird	Laird	np1	Laird	Laird	0
of	of	pp-f	of	of	0
Bon-raw	Bon-raw	j	Bonraw	bonraw	0
.	.	.	.	.	1
Most	Most	ds	Most	most	0
reverend	reverend	j-jn	reverend	reverend	0
Sir	Sir	n1	Sir	sir	0
,	,	,	,	,	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
you'l	you'l	pn22|vmb	you'll	you|will	0
pardon	pardon	vvi	pardon	pardon	0
me	me	pno11	me	i	0
,	,	,	,	,	0
For	For	c-acp	For	for	0
waiding	waiding	vvg	waiding	waid	0
so	so	av	so	so	0
deep	deep	j-jn	deep	deep	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
Genealogie	Genealogie	n1	Genealogy	genealogy	0
:	:	:	:	:	0
If	If	cs	If	if	0
any	any	d	any	any	0
man	man	n1	man	man	0
think	think	vvb	think	think	0
he	he	pns31	he	he	0
can	can	vmb	can	can	0
amend	amend	vvi	amend	amend	0
it	it	pn31	it	it	0
,	,	,	,	,	0
Poor	Poor	j	Poor	poor	0
Wattie	Wattie	np1	Wattie	Wattie	0
Scot	Scot	np1	Scot	Scot	0
shall	shall	vmb	shall	shall	0
never	never	av-x	never	never	0
be	be	vbi	be	be	0
offended	offended	vvn	offended	offend	0
.	.	.	.	.	1
MY	MY	po11	MY	my	0
