REnowned	REnowned	j-vvn	REnowned	renown	0
even	even	av	even	even	0
for	for	p-acp	for	for	0
its	its	po31	its	its	0
worthiest	worthiest	js-jn	worthiest	worthy	0
chus	chus	fw-la	chus	chus	0
Obtaine	Obtaine	vvb	Obtain	obtain	0
your	your	po22	your	your	0
loue	loue	n1	love	love	0
,	,	,	,	,	0
its	its	po31	its	its	0
errors	errors	n2	errors	error	0
to	to	p-acp	to	to	0
inhedge	inhedge	n1	inhedge	inhedge	0
:	:	:	:	:	0
And	And	cc	And	and	0
let	let	vvb	let	let	0
it	it	pn31	it	it	0
please	please	vvi	please	please	0
you	you	pn22	you	you	0
,	,	,	,	,	0
these	these	d	these	these	0
my	my	po11	my	my	0
Lynes	Lynes	n2	Lines	line	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
Into	Into	p-acp	Into	into	0
good	good	j	good	good	0
part	part	n1	part	part	0
,	,	,	,	,	0
and	and	cc	and	and	0
doe	doe	vdb	do	do	0
my	my	po11	my	my	0
paines	paines	n2	pains	pain	0
approue	approue	vvi	approve	approve	0
:	:	:	:	:	0
If	If	cs	If	if	0
nought	nought	pi	nought	nought	0
for	for	p-acp	for	for	0
else	else	av	else	else	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
for	for	p-acp	for	for	0
affections	affections	ng1	affections	affection	0
sake	sake	n1	sake	sake	0
,	,	,	,	,	0
And	And	cc	And	and	0
for	for	p-acp	for	for	0
assurance	assurance	n1	assurance	assurance	0
heereby	heereby	av	hereby	hereby	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
loue	loue	n1	love	love	0
:	:	:	:	:	0
And	And	cc	And	and	0
since	since	c-acp	since	since	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
your	your	po22	your	your	0
generous	generous	j	generous	generous	0
minds	minds	n2	minds	mind	0
admit	admit	vvb	admit	admit	0
,	,	,	,	,	0
A	A	dt	A	a	0
signe	signe	n1	sign	sign	0
of	of	pp-f	of	of	0
loue	loue	n1	love	love	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
were	were	vbdr	were	be	0
more	more	av-dc	more	more	0
worth	worth	j	worth	worth	0
therein	therein	av	therein	therein	0
:	:	:	:	:	0
Heerefore	Heerefore	av	Heerefore	herefore	0
am	am	vbm	am	be	0
bold	bold	j	bold	bold	0
to	to	pc-acp	to	to	0
beate	beate	vvi	beat	beat	0
my	my	po11	my	my	0
braines	braines	n2	brains	brain	0
and	and	cc	and	and	0
wit	wit	n1	wit	wit	0
,	,	,	,	,	0
To	To	pc-acp	To	to	0
see	see	vvi	see	see	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
vertues	vertues	n2	virtues	virtue	0
win	win	vvi	win	win	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
loe	loe	uh	lo	lo	0
for	for	p-acp	for	for	0
loue	loue	n1	love	love	0
,	,	,	,	,	0
on	on	p-acp	on	on	0
my	my	po11	my	my	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
worth	worth	n1	worth	worth	0
,	,	,	,	,	0
And	And	cc	And	and	0
through	through	p-acp	through	through	0
desire	desire	n1	desire	desire	0
for	for	c-acp	for	for	0
to	to	pc-acp	to	to	0
ingraue	ingraue	vvi	engrave	engrave	0
your	your	po22	your	your	0
glore	glore	n1	glore	glore	0
,	,	,	,	,	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
imployde	imployde	vvn	imployde	employ	0
my	my	po11	my	my	0
pen	pen	n1	pen	pen	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
forth	forth	av	forth	forth	0
,	,	,	,	,	0
Your	Your	po22	Your	your	0
just	just	j	just	just	0
deserts	deserts	n2	deserts	desert	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
men	men	n2	men	man	0
admyrde	admyrde	vvd	admired	admire	0
before	before	a-acp	before	before	0
.	.	.	.	.	1
And	And	cc	And	and	0
that	that	cst	that	that	0
my	my	po11	my	my	0
Lynes	Lynes	n2	Lines	line	0
may	may	vmb	may	may	0
ever	ever	av	ever	ever	0
witnesse	witnesse	vvi	witness	witness	0
bee	bee	n1	bee	bee	0
,	,	,	,	,	0
For	For	c-acp	For	for	0
to	to	pc-acp	to	to	0
impart	impart	vvi	impart	impart	0
a	a	dt	a	a	0
portion	portion	n1	portion	portion	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
praise	praise	n1	praise	praise	0
,	,	,	,	,	0
Although	Although	cs	Although	although	0
such	such	d	such	such	0
knowledge	knowledge	n1	knowledge	knowledge	0
not	not	xx	not	not	0
consists	consists	vvz	consists	consist	0
in	in	p-acp	in	in	0
mee	mee	pno11	me	i	0
,	,	,	,	,	0
To	To	pc-acp	To	to	0
wryte	wryte	vvi	write	write	0
your	your	po22	your	your	0
worth	worth	n1	worth	worth	0
,	,	,	,	,	0
or	or	cc	or	or	0
dignities	dignities	n2	dignities	dignity	0
to	to	pc-acp	to	to	0
raise	raise	vvi	raise	raise	0
:	:	:	:	:	0
Yet	Yet	av	Yet	yet	0
though	though	cs	though	though	0
my	my	po11	my	my	0
words	words	n2	words	word	0
▪	▪	▪	▪	▪	0
should	should	vmd	should	shall	0
render	render	vvi	render	render	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
view	view	n1	view	view	0
,	,	,	,	,	0
And	And	cc	And	and	0
not	not	xx	not	not	0
attaine	attaine	vvi	attain	attain	0
,	,	,	,	,	0
the	the	dt	the	the	0
full	full	j	full	full	0
to	to	pc-acp	to	to	0
testifie	testifie	vvi	testify	testify	0
,	,	,	,	,	0
This	This	d	This	this	0
I	I	pns11	I	i	0
professe	professe	vvb	profess	profess	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
your	your	po22	your	your	0
proper	proper	j	proper	proper	0
due	due	n-jn	endue	due	0
,	,	,	,	,	0
Yee	Yee	pn22	Ye	you	0
are	are	vbr	are	be	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
superlatiue	superlatiue	j	superlative	superlative	0
degree	degree	n1	degree	degree	0
.	.	.	.	.	1
And	And	cc	And	and	0
as	as	c-acp	as	as	0
th'	th'	dt	the	the	0
Arcadians	Arcadians	njp2	Arcadians	arcadian	0
,	,	,	,	,	0
gaue	gaue	vvd	gave	give	0
to	to	p-acp	to	to	0
Pales	Pales	n2	Pales	pale	0
bot	bot	zz	bot	bot	0
A	A	dt	A	a	0
fleece	fleece	n1	fleece	fleece	0
of	of	pp-f	of	of	0
woole	woole	n1	wool	wool	0
to	to	pc-acp	to	to	0
testifie	testifie	vvi	testify	testify	0
their	their	po32	their	their	0
loue	loue	n1	love	love	0
:	:	:	:	:	0
Th'	Th'	dt	The	the	0
Athenians	Athenians	njp2	Athenians	athenian	0
loe	loe	uh	lo	lo	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
Pallas	Pallas	np1	Pallas	Pallas	0
did	did	vdd	did	do	0
alot	alot	vvi	allot	allot	0
,	,	,	,	,	0
A	A	dt	A	a	0
dish	dish	n1	dish	dish	0
of	of	pp-f	of	of	0
O	O	fw-fr	O	o	0
liues	liues	n2	lives	life	0
,	,	,	,	,	0
duetie	duetie	n1	duty	duty	0
to	to	pc-acp	to	to	0
approue	approue	vvi	approve	approve	0
,	,	,	,	,	0
So	So	av	So	so	0
likewise	likewise	av	likewise	likewise	0
I	I	pns11	I	i	0
,	,	,	,	,	0
haue	haue	vhb	have	have	0
with	with	p-acp	with	with	0
these	these	d	these	these	0
two	two	crd	two	two	0
nothing	nothing	pix	nothing	nothing	0
To	To	pc-acp	To	to	0
giue	giue	vvi	give	give	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
these	these	d	these	these	0
vnpolisht	vnpolisht	j	unpolished	unpolished	0
lynes	lynes	n2	lines	line	0
of	of	pp-f	of	of	0
mine	mine	png11	mine	i	0
:	:	:	:	:	0
Which	Which	r-crq	Which	which	0
I	I	pns11	I	i	0
confesse	confesse	vvb	confess	confess	0
not	not	xx	not	not	0
worthie	worthie	j	worthy	worthy	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
such	such	d	such	such	0
Patrones	Patrones	n1	Patroness	patroness	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
my	my	po11	my	my	0
first	first	ord	first	first	0
propyne	propyne	vvi	propyne	propyne	0
.	.	.	.	.	1
Minerva	Minerva	np1	Minerva	Minerva	0
,	,	,	,	,	0
did	did	vdd	did	do	0
an	an	dt	and	a	0
Owle	Owle	n1	Owl	owl	0
defend	defend	vvb	defend	defend	0
,	,	,	,	,	0
vnder	vnder	p-acp	under	under	0
covert	covert	n1	covert	covert	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
Targ	Targ	np1	Targ	Targ	0
at	at	p-acp	at	at	0
saue	saue	vvi	save	save	0
:	:	:	:	:	0
did	did	vdd	did	do	0
her	her	po31	her	her	0
liuely	liuely	j	lively	lively	0
armes	armes	n2	arms	arm	0
extend	extend	vvi	extend	extend	0
,	,	,	,	,	0
the	the	dt	the	the	0
deformde	deformde	vvn	deformde	deform	0
Cyclops	Cyclops	np1	Cyclops	Cyclops	0
might	might	vmd	might	may	0
perceaue	perceaue	vvi	perceive	perceive	0
.	.	.	.	.	1
Apollo	Apollo	np1	Apollo	Apollo	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
heav'nly	heav'nly	j	heavenly	heavenly	0
Lute	Lute	n1	Lute	lute	0
,	,	,	,	,	0
,	,	,	,	,	0
night-raven	night-raven	n1	night-raven	night-raven	0
,	,	,	,	,	0
vnder	vnder	p-acp	under	under	0
it	it	pn31	it	it	0
did	did	vdd	did	do	0
hyde	hyde	vvi	hide	hide	0
:	:	:	:	:	0
please	please	vvb	please	please	0
you	you	pn22	you	you	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
supplie	supplie	vvi	supply	supply	0
my	my	po11	my	my	0
sute	sute	n1	suit	suit	0
,	,	,	,	,	0
eerein	eerein	av	eerein	eerein	0
keepe	keepe	vvb	keep	keep	0
my	my	po11	my	my	0
errors	errors	n2	errors	error	0
vnespyde	vnespyde	j-vvn-u	unespied	unespied	0
:	:	:	:	:	0
I	I	pns11	I	i	0
finde	finde	vvb	find	find	0
the	the	dt	the	the	0
secreet	secreet	n-jn	secret	secret	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
thought	thought	n1	thought	thought	0
,	,	,	,	,	0
can	can	vmb	can	can	0
know	know	vvi	know	know	0
,	,	,	,	,	0
till	till	c-acp	till	till	0
they	they	pns32	they	they	0
the	the	dt	the	the	0
same	same	d	same	same	0
shall	shall	vmb	shall	shall	0
view	view	vvi	view	view	0
,	,	,	,	,	0
perfection	perfection	n1	perfection	perfection	0
fully	fully	av-j	fully	full	0
brought	brought	vvn	brought	bring	0
,	,	,	,	,	0
loue	loue	n1	love	love	0
was	was	vbds	was	be	0
firmely	firmely	av-j	firmly	firm	0
fixt	fixt	vvn	fixed	fix	0
on	on	p-acp	on	on	0
you	you	pn22	you	you	0
:	:	:	:	:	0
And	And	cc	And	and	0
though	though	cs	though	though	0
sometimes	sometimes	av	sometime	sometime	0
I	I	pns11	I	i	0
secreetly	secreetly	av-jn	secretly	secret	0
did	did	vdd	did	do	0
send	send	vvi	send	send	0
,	,	,	,	,	0
Some	Some	d	Some	some	0
lynes	lynes	n2	lines	line	0
abroad	abroad	av	abroad	abroad	0
,	,	,	,	,	0
or	or	cc	or	or	0
yet	yet	av	yet	yet	0
to	to	p-acp	to	to	0
publicke	publicke	j	public	public	0
eye	eye	n1	eye	eye	0
,	,	,	,	,	0
My	My	po11	My	my	0
aime	aime	vvb	aim	aim	0
was	was	vbds	was	be	0
ay	ay	av	ay	ay	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
amend	amend	vvi	amend	amend	0
,	,	,	,	,	0
The	The	dt	The	the	0
same	same	d	same	same	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
your	your	po22	your	your	0
worth	worth	n1	worth	worth	0
to	to	pc-acp	to	to	0
testifie	testifie	vvi	testify	testify	0
.	.	.	.	.	1
Considering	Considering	vvg	Considering	consider	0
then	then	av	then	then	0
,	,	,	,	,	0
the	the	dt	the	the	0
worthinesse	worthinesse	n1	worthiness	worthiness	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
,	,	,	,	,	0
I	I	pns11	I	i	0
did	did	vdd	did	do	0
determine	determine	vvi	determine	determine	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
trueth	trueth	n1	truth	truth	0
requyrde	requyrde	vvd	requyrde	requyrde	0
,	,	,	,	,	0
Yee	Yee	pn22	Ye	you	0
were	were	vbdr	were	be	0
the	the	dt	the	the	0
onely	onely	j	only	only	0
object	object	n1	object	object	0
whom	whom	ro-crq	whom	who	0
I	I	pns11	I	i	0
knew	knew	vvd	knew	know	0
,	,	,	,	,	0
My	My	po11	My	my	0
Muse	Muse	n1	Muse	muse	0
of	of	pp-f	of	of	0
duetie	duetie	n1	duty	duty	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
aspyrde	aspyrde	vvn	aspyrde	aspyrde	0
.	.	.	.	.	1
Therefore	Therefore	av	Therefore	therefore	0
at	at	p-acp	at	at	0
last	last	ord	last	last	0
these	these	d	these	these	0
Lynes	Lynes	n2	Lines	line	0
I	I	pns11	I	i	0
did	did	vdd	did	do	0
compose	compose	vvi	compose	compose	0
,	,	,	,	,	0
Which	Which	r-crq	Which	which	0
being	being	vbg	being	be	0
done	done	vdn	done	do	0
,	,	,	,	,	0
I	I	pns11	I	i	0
doe	doe	vdb	do	do	0
present	present	vvi	present	present	0
them	them	pno32	them	they	0
heere	heere	av	here	here	0
,	,	,	,	,	0
To	To	pc-acp	To	to	0
craue	craue	vvi	crave	crave	0
your	your	po22	your	your	0
aid	aid	n1	aid	aid	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
keepe	keepe	vvi	keep	keep	0
them	them	pno32	them	they	0
from	from	p-acp	from	from	0
their	their	po32	their	their	0
foes	foes	n2	foes	foe	0
,	,	,	,	,	0
Which	Which	r-crq	Which	which	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
finde	finde	vvb	find	find	0
,	,	,	,	,	0
they	they	pns32	they	they	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
fret	fret	vvi	fret	fret	0
for	for	p-acp	for	for	0
feare	feare	n1	fear	fear	0
.	.	.	.	.	1
And	And	cc	And	and	0
I	I	pns11	I	i	0
who	who	r-crq	who	who	0
pend	pend	vvn	pend	pen	0
them	them	pno32	them	they	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
your	your	po22	your	your	0
praise	praise	n1	praise	praise	0
proclame	proclame	vvi	proclaim	proclaim	0
,	,	,	,	,	0
And	And	cc	And	and	0
still	still	av	still	still	0
procure	procure	vvb	procure	procure	0
your	your	po22	your	your	0
honours	honours	ng1	honours	honour	0
rest	rest	n1	rest	rest	0
on	on	p-acp	on	on	0
hie	hie	n1	high	hie	0
:	:	:	:	:	0
Your	Your	po22	Your	your	0
severall	severall	j	several	several	0
names	names	n2	names	name	0
,	,	,	,	,	0
and	and	cc	and	and	0
actions	actions	n2	actions	action	0
conquese	conquese	vvb	conquese	conquese	0
fame	fame	n1	fame	fame	0
,	,	,	,	,	0
Which	Which	r-crq	Which	which	0
by	by	p-acp	by	by	0
all	all	d	all	all	0
ages	ages	n2	ages	age	0
may	may	vmb	may	may	0
admeered	admeered	vvn	admeered	admeer	0
bee	bee	vbi	be	be	0
:	:	:	:	:	0
Then	Then	av	Then	then	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
ballance	ballance	n1	balance	balance	0
of	of	pp-f	of	of	0
affection	affection	n1	affection	affection	0
,	,	,	,	,	0
proue	proue	vvi	prove	prove	0
And	And	cc	And	and	0
try	try	vvi	try	try	0
my	my	po11	my	my	0
labours	labours	n2	labours	labour	0
,	,	,	,	,	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
equall	equall	vvb	equal	equal	0
are	are	vbr	are	be	0
,	,	,	,	,	0
Vnto	Vnto	p-acp	Unto	unto	0
one	one	crd	one	one	0
motion	motion	n1	motion	motion	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
matchlesse	matchlesse	j	matchless	matchless	0
loue	loue	n1	love	love	0
,	,	,	,	,	0
And	And	cc	And	and	0
yee	yee	pn22	ye	you	0
shall	shall	vmb	shall	shall	0
find	find	vvi	find	find	0
my	my	po11	my	my	0
favour	favour	n1	favour	favour	0
passe	passe	vvi	pass	pass	0
them	them	pno32	them	they	0
farre	farre	av-j	far	far	0
:	:	:	:	:	0
And	And	cc	And	and	0
though	though	cs	though	though	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
no	no	dx	no	no	0
protestations	protestations	n2	protestations	protestation	0
make	make	vvi	make	make	0
,	,	,	,	,	0
Yet	Yet	av	Yet	yet	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
honour	honour	n1	honour	honour	0
,	,	,	,	,	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
alwayes	alwayes	av	always	always	0
pray	pray	vvi	pray	pray	0
,	,	,	,	,	0
Vnto	Vnto	p-acp	Unto	unto	0
such	such	d	such	such	0
tyme	tyme	n1	time	time	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
occasion	occasion	n1	occasion	occasion	0
take	take	vvi	take	take	0
,	,	,	,	,	0
To	To	pc-acp	To	to	0
proue	proue	vvi	prove	prove	0
more	more	av-dc	more	more	0
largely	largely	av-j	largely	large	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
yours	yours	png22	yours	you	0
for	for	p-acp	for	for	0
ay	ay	av	ay	ay	0
.	.	.	.	.	1
Thus	Thus	av	Thus	thus	0
you	you	pn22	you	you	0
intreating	intreating	vvg	entreating	entreat	0
,	,	,	,	,	0
yee	yee	pn22	ye	you	0
will	will	vmb	will	will	0
pleased	pleased	vvn	pleased	please	0
bee	bee	vbi	be	be	0
,	,	,	,	,	0
Them	Them	pno32	Them	they	0
to	to	pc-acp	to	to	0
receaue	receaue	vvi	receive	receive	0
,	,	,	,	,	0
and	and	cc	and	and	0
loue	loue	vvb	love	love	0
them	them	pno32	them	they	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Art	Art	n1	Art	art	0
,	,	,	,	,	0
Whence	Whence	c-crq	Whence	whence	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
maner	maner	n1	manner	manner	0
,	,	,	,	,	0
they	they	pns32	they	they	0
proceede	proceede	vvb	proceed	proceed	0
yee	yee	pn22	ye	you	0
see	see	vvb	see	see	0
,	,	,	,	,	0
And	And	cc	And	and	0
doe	doe	vdb	do	do	0
receaue	receaue	vvi	receive	receive	0
resemblance	resemblance	n1	resemblance	resemblance	0
in	in	p-acp	in	in	0
apart	apart	av	apart	apart	0
:	:	:	:	:	0
So	So	av	So	so	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
all	all	d	all	all	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
is	is	vbz	is	be	0
divine	divine	j-jn	divine	divine	0
as	as	c-acp	as	as	0
due	due	j-jn	due	due	0
,	,	,	,	,	0
I	I	pns11	I	i	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
three	three	crd	three	three	0
vnited	vnited	j-vvn	united	unite	0
powers	powers	n2	powers	power	0
commend	commend	vvb	commend	commend	0
,	,	,	,	,	0
And	And	cc	And	and	0
what	what	r-crq	what	what	0
is	is	vbz	is	be	0
subject	subject	j-jn	subject	subject	0
vnto	vnto	p-acp	unto	unto	0
change	change	n1	change	change	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
your	your	po22	your	your	0
valour	valour	n1	valour	valour	0
alwayes	alwayes	av	always	always	0
will	will	vmb	will	will	0
defend	defend	vvi	defend	defend	0
As	As	a-acp	As	as	0
for	for	p-acp	for	for	0
my	my	po11	my	my	0
part	part	n1	part	part	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
power	power	n1	power	power	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
afford	afford	vvi	afford	afford	0
,	,	,	,	,	0
To	To	p-acp	To	to	0
death	death	n1	death	death	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
still	still	av	still	still	0
honour	honour	vvi	honour	honour	0
Bon-acord	Bon-acord	j	Bon-acord	bon-acord	0
.	.	.	.	.	1
