Gentlemen	Gentlemen	np1	Gentlemen	Gentlemen	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
been	been	vbn	been	be	0
occasioned	occasioned	vvn	occasioned	occasion	0
onely	onely	av-j	only	only	0
through	through	p-acp	through	through	0
his	his	po31	his	his	0
haste	haste	n1	haste	haste	0
in	in	p-acp	in	in	0
writing	writing	vvg	writing	write	0
;	;	;	;	;	0
and	and	cc	and	and	0
if	if	cs	if	if	0
after	after	p-acp	after	after	0
all	all	d	all	all	0
there	there	pc-acp	there	there	0
happen	happen	vvi	happen	happen	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
any	any	d	any	any	0
such	such	d	such	such	0
still	still	av	still	still	0
remaining	remaining	vvg	remaining	remain	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
print	print	n1	print	print	0
,	,	,	,	,	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
blame	blame	vvi	blame	blame	0
neither	neither	av-dx	neither	neither	0
him	him	pno31	him	he	0
nor	nor	ccx	nor	nor	0
me	me	pno11	me	i	0
,	,	,	,	,	0
since	since	c-acp	since	since	0
I	I	pns11	I	i	0
pretend	pretend	vvb	pretend	pretend	0
not	not	xx	not	not	0
to	to	p-acp	to	to	0
pub	pub	fw-la	pub	pub	0
∣	∣	sy	∣	∣	0
lish	lish	uh	lish	lish	0
any	any	d	any	any	0
discourses	discourses	n2	discourses	discourse	0
designed	designed	vvn	designed	design	0
or	or	cc	or	or	0
fitted	fitted	vvn	fitted	fit	0
by	by	p-acp	by	by	0
him	him	pno31	him	he	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Press	Press	n1	Press	press	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
onely	onely	av-j	only	only	0
those	those	d	those	those	0
very	very	j	very	very	0
Sermons	Sermons	n2	Sermons	sermon	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
heard	heard	vvn	herd	hear	0
,	,	,	,	,	0
just	just	av	just	just	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
found	found	vvd	found	find	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
notes	notes	n2	notes	note	0
.	.	.	.	.	1
If	If	cs	If	if	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
asked	asked	vvn	asked	ask	0
why	why	c-crq	why	why	0
these	these	d	these	these	0
rather	rather	av-c	rather	rather	0
than	than	cs	than	than	0
o	o	sy	oh	o	0
∣	∣	sy	∣	∣	0
thers	thers	pc-acp|vbz	the	there|be	0
?	?	?	?	?	1
I	I	pns11	I	i	0
answer	answer	vvb	answer	answer	0
,	,	,	,	,	0
these	these	d	these	these	0
were	were	vbdr	were	be	0
the	the	dt	the	the	0
Sermons	Sermons	n2	Sermons	sermon	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
found	found	vvd	found	find	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
preached	preached	vvn	preached	preach	0
by	by	p-acp	by	by	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
publick	publick	j	public	public	0
places	places	n2	places	place	0
;	;	;	;	;	0
to	to	p-acp	to	to	0
which	which	r-crq	which	which	0
however	however	a-acp	however	however	0
because	because	p-acp	because	because	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
alone	alone	av-j	alone	alone	0
have	have	vhi	have	have	0
made	made	vvn	made	make	0
a	a	dt	a	a	0
just	just	j	just	just	0
volume	volume	n1	volume	volume	0
,	,	,	,	,	0
I	I	pns11	I	i	0
thought	thought	vvd	thought	think	0
it	it	pn31	it	it	0
necessary	necessary	j	necessary	necessary	0
to	to	pc-acp	to	to	0
add	add	vvi	add	add	0
two	two	crd	two	two	0
or	or	cc	or	or	0
three	three	crd	three	three	0
more	more	dc	more	more	0
;	;	;	;	;	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
doubt	doubt	vvb	doubt	doubt	0
not	not	xx	not	not	0
but	but	p-acp	but	but	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
find	find	vvi	find	find	0
them	them	pno32	them	they	0
all	all	d	all	all	0
plain	plain	j	plain	plain	0
and	and	cc	and	and	0
usefull	usefull	j	useful	useful	0
,	,	,	,	,	0
and	and	cc	and	and	0
every	every	d	every	every	0
way	way	n1	way	way	0
fitted	fitted	vvn	fitted	fit	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
good	good	j	good	good	0
:	:	:	:	:	0
And	And	cc	And	and	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
asked	asked	vvn	asked	ask	0
why	why	c-crq	why	why	0
no	no	dx	no	no	0
more	more	dc	more	more	0
?	?	?	?	?	1
I	I	pns11	I	i	0
think	think	vvb	think	think	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
time	time	n1	time	time	0
enough	enough	av-d	enough	enough	0
to	to	pc-acp	to	to	0
answer	answer	vvi	answer	answer	0
that	that	d	that	that	0
question	question	n1	question	question	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
have	have	vhi	have	have	0
seen	seen	vvn	seen	see	0
what	what	r-crq	what	what	0
acceptance	acceptance	n1	acceptance	acceptance	0
these	these	d	these	these	0
now	now	av	now	now	0
published	published	vvn	published	publish	0
meet	meet	j	meet	meet	0
with	with	p-acp	with	with	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
.	.	.	.	.	1
It	It	pn31	It	it	0
was	was	vbds	was	be	0
some	some	d	some	some	0
time	time	n1	time	time	0
before	before	c-acp	before	before	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
suade	suade	vvi	suade	suade	0
my	my	po11	my	my	0
self	self	n1	self	self	0
to	to	pc-acp	to	to	0
comply	comply	vvi	comply	comply	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
de	de	fw-fr	de	de	0
∣	∣	sy	∣	∣	0
sire	sire	n1	sire	sire	0
in	in	p-acp	in	in	0
publishing	publishing	vvg	publishing	publish	0
these	these	d	these	these	0
Sermons	Sermons	n2	Sermons	sermon	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
sometimes	sometimes	av	sometime	sometime	0
heard	heard	vvn	herd	hear	0
my	my	po11	my	my	0
Brother	Brother	n1	Brother	brother	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
press	press	n1	press	press	0
an	an	cs	and	an	0
unwillingness	unwillingness	n1	unwillingness	unwillingness	0
that	that	cst	that	that	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
of	of	pp-f	of	of	0
his	his	png31	his	he	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
printed	printed	vvn	printed	print	0
after	after	p-acp	after	after	0
his	his	po31	his	his	0
death	death	n1	death	death	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
once	once	a-acp	once	once	0
resolved	resolved	vvn	resolved	resolve	0
to	to	pc-acp	to	to	0
print	print	vvi	print	print	0
them	them	pno32	them	they	0
,	,	,	,	,	0
it	it	pn31	it	it	0
took	took	vvd	took	take	0
me	me	pno11	me	i	0
no	no	dx	no	no	0
time	time	n1	time	time	0
to	to	pc-acp	to	to	0
consider	consider	vvi	consider	consider	0
,	,	,	,	,	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
left	left	vvn	left	leave	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
choice	choice	n1	choice	choice	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
present	present	vvi	present	present	0
them	them	pno32	them	they	0
,	,	,	,	,	0
seeing	seeing	vvg	seeing	see	0
you	you	pn22	you	you	0
had	had	vhd	had	have	0
an	an	dt	and	a	0
un	un	fw-fr	un	un	0
∣	∣	sy	∣	∣	0
doubted	doubted	vvd	doubted	doubt	0
title	title	n1	title	title	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
;	;	;	;	;	0
and	and	cc	and	and	0
all	all	d	all	all	0
the	the	dt	the	the	0
world	world	n1	world	world	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
blamed	blamed	vvn	blamed	blame	0
me	me	pno11	me	i	0
,	,	,	,	,	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
ta	ta	dt	ta	a	0
∣	∣	sy	∣	∣	0
ken	ken	n1	ken	ken	0
this	this	d	this	this	0
occasion	occasion	n1	occasion	occasion	0
of	of	pp-f	of	of	0
acknowledging	acknowledging	vvg	acknowledging	acknowledge	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
thankfulness	thankfulness	n1	thankfulness	thankfulness	0
your	your	po22	your	your	0
extraordinary	extraordinary	j	extraordinary	extraordinary	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
spect	spect	vvn	specked	speck	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
person	person	n1	person	person	0
whilst	whilst	cs	while	while	0
alive	alive	j	alive	alive	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
memory	memory	n1	memory	memory	0
after	after	p-acp	after	after	0
his	his	po31	his	his	0
decease	decease	n1	decease	decease	0
;	;	;	;	;	0
one	one	pi	one	one	0
par	par	fw-fr	par	par	0
∣	∣	sy	∣	∣	0
ticular	ticular	j	ticular	ticular	0
instance	instance	n1	instance	instance	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
must	must	vmb	must	must	0
by	by	p-acp	by	by	0
no	no	dx	no	no	0
means	means	n2	means	mean	0
omit	omit	vvi	omit	omit	0
,	,	,	,	,	0
I	I	pns11	I	i	0
mean	mean	vvb	mean	mean	0
your	your	po22	your	your	0
generous	generous	j	generous	generous	0
Pre	Pre	fw-la	Pre	pre	0
∣	∣	sy	∣	∣	0
sent	sent	n1	sent	scent	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Widow	Widow	n1	Widow	widow	0
;	;	;	;	;	0
a	a	dt	a	a	0
kindness	kindness	n1	kindness	kindness	0
which	which	r-crq	which	which	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
confident	confident	j	confident	confident	0
he	he	pns31	he	he	0
never	never	av-x	never	never	0
expected	expected	vvd	expected	expect	0
,	,	,	,	,	0
even	even	av	even	even	0
from	from	p-acp	from	from	0
you	you	pn22	you	you	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
whom	whom	ro-crq	whom	who	0
he	he	pns31	he	he	0
might	might	vmd	might	may	0
have	have	vhi	have	have	0
expected	expected	vvn	expected	expect	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
that	that	cst	that	that	0
was	was	vbds	was	be	0
kind	kind	j	kind	kind	0
;	;	;	;	;	0
so	so	av	so	so	0
I	I	pns11	I	i	0
dare	dare	vvb	dare	dare	0
say	say	vvb	say	say	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
could	could	vmd	could	can	0
have	have	vhi	have	have	0
foreseen	foreseen	vvn	foreseen	foresee	0
it	it	pn31	it	it	0
,	,	,	,	,	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
pleased	pleased	vvn	pleased	please	0
him	him	pno31	him	he	0
more	more	av-dc	more	more	0
than	than	cs	than	than	0
any	any	d	any	any	0
,	,	,	,	,	0
nay	nay	uh-x	nay	nay	0
,	,	,	,	,	0
than	than	cs	than	than	0
all	all	d	all	all	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
kindnesses	kindnesses	n2	kindnesses	kindness	0
he	he	pns31	he	he	0
ever	ever	av	ever	ever	0
received	received	vvd	received	receive	0
from	from	p-acp	from	from	0
you	you	pn22	you	you	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
words	words	n2	words	word	0
therefore	therefore	av	therefore	therefore	0
of	of	pp-f	of	of	0
Naomi	Naomi	np1	Naomi	Naomi	0
con	con	vvb	con	con	0
∣	∣	sy	∣	∣	0
cerning	cerning	j	cerning	cerning	0
Boaz	Boaz	np1	Boaz	Boaz	0
,	,	,	,	,	0
Blessed	Blessed	j-vvn	Blessed	bless	0
be	be	vbb	be	be	0
ye	ye	pn22	you	you	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
have	have	vhb	have	have	0
not	not	xx	not	not	0
left	left	vvn	left	leave	0
off	off	a-acp	off	off	0
your	your	po22	your	your	0
kindness	kindness	n1	kindness	kindness	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
living	living	n-vvg	living	live	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
dead	dead	j	dead	dead	0
.	.	.	.	.	1
