Great	Great	j	Great	great	0
bandied	bandied	vvn	bandied	bandy	0
against	against	p-acp	against	against	0
each	each	d	each	each	0
other	other	n-jn	other	other	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
although	although	cs	although	although	0
the	the	dt	the	the	0
Courts	Courts	n2	Courts	court	0
of	of	pp-f	of	of	0
Law	Law	n1	Law	law	0
and	and	cc	and	and	0
Equi	Equi	fw-la	Equi	equi	0
∣	∣	sy	∣	∣	0
ty	ty	zz	ty	ty	0
were	were	vbdr	were	be	0
at	at	p-acp	at	at	0
variance	variance	n1	variance	variance	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
both	both	av-d	both	both	0
seemed	seemed	vvd	seemed	seem	0
to	to	pc-acp	to	to	0
joyne	joyne	vvi	join	join	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
Civilian	Civilian	n-jn	Civilian	civilian	0
.	.	.	.	.	1
Princes	Princes	ng1	Princes	prince	0
saw	saw	n1	saw	saw	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
thought	thought	vvn	thought	think	0
it	it	pn31	it	it	0
a	a	dt	a	a	0
piece	piece	n1	piece	piece	0
of	of	pp-f	of	of	0
policie	policie	n1	policy	policy	0
to	to	pc-acp	to	to	0
keep	keep	vvi	keep	keep	0
them	them	pno32	them	they	0
at	at	p-acp	at	at	0
a	a	dt	a	a	0
distance	distance	n1	distance	distance	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
it's	it's	pn31|vbz	it's	it|be	0
a	a	dt	a	a	0
certaine	certaine	j	certain	certain	0
rule	rule	n1	rule	rule	0
,	,	,	,	,	0
the	the	dt	the	the	0
building	building	n1	building	building	0
is	is	vbz	is	be	0
weak	weak	j	weak	weak	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
raised	raised	vvn	raised	raise	0
upon	upon	p-acp	upon	upon	0
a	a	dt	a	a	0
loose	loose	j	lose	loose	0
foundation	foundation	n1	foundation	foundation	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
are	are	vbr	are	be	0
as	as	a-acp	as	as	0
demonstrative	demonstrative	j	demonstrative	demonstrative	0
rules	rules	n2	rules	rule	0
in	in	p-acp	in	in	0
Government	Government	n1	Government	government	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
Architecture	Architecture	n1	Architecture	architecture	0
;	;	;	;	;	0
and	and	cc	and	and	0
the	the	dt	the	the	0
intention	intention	n1	intention	intention	0
of	of	pp-f	of	of	0
Societies	Societies	n2	Societies	society	0
,	,	,	,	,	0
Colledes	Colledes	np1	Colledes	Colledes	0
,	,	,	,	,	0
Fraternities	Fraternities	ng1	Fraternities	fraternities	0
,	,	,	,	,	0
or	or	cc	or	or	0
what	what	r-crq	what	what	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
allowed	allowed	vvn	allowed	allow	0
for	for	p-acp	for	for	0
unity	unity	n1	unity	unity	0
sake	sake	n1	sake	sake	0
;	;	;	;	;	0
and	and	cc	and	and	0
that	that	cst	that	that	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
in	in	p-acp	in	in	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Society	Society	n1	Society	society	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
each	each	d	each	each	0
with	with	p-acp	with	with	0
other	other	n-jn	other	other	0
mutually	mutually	av-j	mutually	mutual	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
all	all	d	all	all	0
make	make	vvb	make	make	0
up	up	a-acp	up	up	0
but	but	cc-acp	but	but	0
as	as	c-acp	as	as	0
members	members	n2	members	member	0
the	the	dt	the	the	0
body	body	n1	body	body	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Com	Com	vvi	Come	come	0
∣	∣	sy	∣	∣	0
mon-wealth	mon-wealth	n1	mon-wealth	mon-wealth	0
:	:	:	:	:	0
the	the	dt	the	the	0
Head	Head	n1	Head	head	0
rules	rules	vvz	rules	rule	0
all	all	d	all	all	0
.	.	.	.	.	1
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
touch	touch	vvi	touch	touch	0
up	up	p-acp	up	up	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
varieties	varieties	n2	varieties	variety	0
of	of	pp-f	of	of	0
Government	Government	n1	Government	government	0
,	,	,	,	,	0
all	all	d	all	all	0
which	which	r-crq	which	which	0
represent	represent	vvi	represent	represent	0
the	the	dt	the	the	0
Head	Head	n1	Head	head	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
must	must	vmb	must	must	0
say	say	vvi	say	say	0
,	,	,	,	,	0
the	the	dt	the	the	0
Heads	Heads	n2	Heads	head	0
function	function	n1	function	function	0
and	and	cc	and	and	0
duty	duty	n1	duty	duty	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
each	each	d	each	each	0
member	member	n1	member	member	0
act	act	vvi	act	act	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
due	due	j-jn	due	due	0
place	place	n1	place	place	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
suffer	suffer	vvi	suffer	suffer	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
quarrel	quarrel	vvi	quarrel	quarrel	0
each	each	d	each	each	0
with	with	p-acp	with	with	0
other	other	j-jn	other	other	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
general	general	j	general	general	0
prejudice	prejudice	n1	prejudice	prejudice	0
;	;	;	;	;	0
I	I	pns11	I	i	0
regard	regard	vvb	regard	regard	0
not	not	xx	not	not	0
who	who	r-crq	who	who	0
be	be	vbi	be	be	0
chief	chief	j-jn	chief	chief	0
Chancelour	Chancelour	n1	Chancellor	chancellor	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
Chief-Justice	Chief-Justice	n1	Chief-Justice	chief-justice	0
,	,	,	,	,	0
I	I	pns11	I	i	0
seek	seek	vvb	seek	seek	0
not	not	xx	not	not	0
Eminencie	Eminencie	n1	Eminency	eminency	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
a	a	dt	a	a	0
due	due	n-jn	endue	due	0
of	of	pp-f	of	of	0
honour	honour	n1	honour	honour	0
or	or	cc	or	or	0
reward	reward	vvi	reward	reward	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Judges	Judges	n2	Judges	judge	0
of	of	pp-f	of	of	0
Admiralty	Admiralty	n1	Admiralty	admiralty	0
or	or	cc	or	or	0
Pro	Pro	fw-la	Pro	pro	0
∣	∣	sy	∣	∣	0
bates	bates	vvz	bates	bate	0
;	;	;	;	;	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
an	an	dt	and	a	0
enlarging	enlarging	n-vvg	enlarging	enlarge	0
of	of	pp-f	of	of	0
either	either	d	either	either	0
jurisdiction	jurisdiction	n1	jurisdiction	jurisdiction	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
prejudice	prejudice	n1	prejudice	prejudice	0
of	of	pp-f	of	of	0
another	another	n-jn	another	another	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
though	though	cs	though	though	0
that	that	cst	that	that	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Civil	Civil	j	Civil	civil	0
Law	Law	n1	Law	law	0
here	here	av	here	here	0
used	used	vvn	used	use	0
be	be	vbb	be	be	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
fitted	fitted	vvn	fitted	fit	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Me	Me	pno11	Me	i	0
∣	∣	sy	∣	∣	0
ridian	ridian	n1	ridian	ridian	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
all	all	d	all	all	0
Europe	Europe	np1	Europe	Europe	0
allowes	allowes	vvz	allows	allow	0
the	the	dt	the	the	0
justice	justice	n1	justice	justice	0
and	and	cc	and	and	0
reason	reason	n1	reason	reason	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
let	let	vvb	let	let	0
it	it	pn31	it	it	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
owned	owned	vvd	owned	own	0
by	by	p-acp	by	by	0
all	all	d	all	all	0
English	English	jp	English	english	0
Judges	Judges	n2	Judges	judge	0
.	.	.	.	.	1
And	And	cc	And	and	0
though	though	cs	though	though	0
the	the	dt	the	the	0
Chancery	Chancery	n1	Chancery	chancery	0
be	be	vbb	be	be	0
not	not	xx	not	not	0
a	a	dt	a	a	0
Court	Court	n1	Court	court	0
of	of	pp-f	of	of	0
Law	Law	n1	Law	law	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
regard	regard	n1	regard	regard	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Courts	Courts	n2	Courts	court	0
of	of	pp-f	of	of	0
Upper-Bench	Upper-Bench	n1	Upper-Bench	upper-bench	0
and	and	cc	and	and	0
Common-Pleas	Common-Pleas	n2	Common-Pleas	common-plea	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
while	while	cs	while	while	0
I	I	pns11	I	i	0
conceive	conceive	vvb	conceive	conceive	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
due	due	j-jn	due	due	0
Rule	Rule	n1	Rule	rule	0
,	,	,	,	,	0
it	it	pn31	it	it	0
ought	ought	vmd	ought	ought	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
legal	legal	j	legal	legal	0
way	way	n1	way	way	0
to	to	pc-acp	to	to	0
allow	allow	vvi	allow	allow	0
nothing	nothing	pix	nothing	nothing	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
where	where	c-crq	where	where	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
go	go	vvi	go	go	0
against	against	p-acp	against	against	0
Law	Law	n1	Law	law	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
to	to	pc-acp	to	to	0
supply	supply	vvi	supply	supply	0
where	where	c-crq	where	where	0
extremi	extremi	fw-fr	extremi	extremi	0
∣	∣	sy	∣	∣	0
ty	ty	zz	ty	ty	0
was	was	vbds	was	be	0
ruinous	ruinous	j	ruinous	ruinous	0
,	,	,	,	,	0
moderating	moderating	vvg	moderating	moderate	0
the	the	dt	the	the	0
severity	severity	n1	severity	severity	0
and	and	cc	and	and	0
rigour	rigour	n1	rigour	rigour	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
letter-Law	letter-Law	n1	letter-Law	letter-law	0
,	,	,	,	,	0
(	(	(	(	(	0
and	and	cc	and	and	0
indeed	indeed	av	indeed	indeed	0
there	there	a-acp	there	there	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
necessity	necessity	n1	necessity	necessity	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
most	most	ds	most	most	0
cases	cases	n2	cases	case	0
,	,	,	,	,	0
while	while	cs	while	while	0
an	an	dt	and	a	0
issue	issue	n1	issue	issue	0
upon	upon	p-acp	upon	upon	0
a	a	dt	a	a	0
point	point	n1	point	point	0
onely	onely	av-j	only	only	0
was	was	vbds	was	be	0
al	al	d	all	all	0
∣	∣	sy	∣	∣	0
lowed	lowed	j	lowed	lowed	0
)	)	)	)	)	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
accounted	accounted	vvn	accounted	account	0
the	the	dt	the	the	0
law	law	n1	law	law	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
,	,	,	,	,	0
and	and	cc	and	and	0
let	let	vvb	let	let	0
all	all	d	all	all	0
the	the	dt	the	the	0
Acts	Acts	n2	Acts	act	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
those	those	d	those	those	0
Courts	Courts	n2	Courts	court	0
be	be	vbb	be	be	0
allowed	allowed	vvn	allowed	allow	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Courts	Courts	n2	Courts	court	0
of	of	pp-f	of	of	0
Law	Law	n1	Law	law	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
with	with	p-acp	with	with	0
each	each	d	each	each	0
other	other	n-jn	other	other	0
.	.	.	.	.	1
The	The	dt	The	the	0
evil	evil	n-jn	evil	evil	0
is	is	vbz	is	be	0
apparent	apparent	j	apparent	apparent	0
:	:	:	:	:	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
case	case	n1	case	case	0
proper	proper	j	proper	proper	0
to	to	p-acp	to	to	0
equity	equity	n1	equity	equity	0
,	,	,	,	,	0
state	state	n1	state	state	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
go	go	vvi	go	go	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
Lawyer	Lawyer	n1	Lawyer	lawyer	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
opinion	opinion	n1	opinion	opinion	0
in	in	p-acp	in	in	0
Law	Law	n1	Law	law	0
,	,	,	,	,	0
he	he	pns31	he	he	0
takes	takes	vvz	takes	take	0
Law	Law	n1	Law	law	0
onely	onely	av-j	only	only	0
for	for	p-acp	for	for	0
that	that	cst	that	that	0
called	called	vvd	called	call	0
the	the	dt	the	the	0
Common-Law	Common-Law	n1	Common-Law	common-law	0
,	,	,	,	,	0
and	and	cc	and	and	0
puts	puts	vvz	puts	put	0
