WHat	WHat	q-crq	WHat	what	0
one	one	pi	one	one	0
in	in	p-acp	in	in	0
peace	peace	n1	peace	peace	0
,	,	,	,	,	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
in	in	p-acp	in	in	0
perse	perse	vvi	pierce	pierce	0
∣	∣	sy	∣	∣	0
cution	cution	n1	cution	cution	0
,	,	,	,	,	0
neither	neither	av-dx	neither	neither	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
both	both	d	both	both	0
,	,	,	,	,	0
doubtlesse	doubtlesse	av-j	doubtless	doubtless	0
,	,	,	,	,	0
(	(	(	(	(	0
circum	circum	fw-la	circum	circum	0
∣	∣	sy	∣	∣	0
stances	stances	fw-fr	stances	stances	0
being	being	vbg	being	be	0
weighed	weighed	vvn	weighed	weigh	0
)	)	)	)	)	0
either	either	d	either	either	0
warranted	warranted	vvn	warranted	warrant	0
by	by	p-acp	by	by	0
truth	truth	n1	truth	truth	0
or	or	cc	or	or	0
answerable	answerable	j	answerable	answerable	0
to	to	p-acp	to	to	0
these	these	d	these	these	0
times	times	n2	times	time	0
;	;	;	;	;	0
The	The	dt	The	the	0
one	one	pi	one	one	0
labouring	labouring	vvg	labouring	labour	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
ouerload	ouerload	vvi	overload	overload	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
an	an	dt	and	a	0
intollerable	intollerable	j	intolerable	intolerable	0
burden	burden	n1	burden	burden	0
of	of	pp-f	of	of	0
humane	humane	j	humane	humane	0
traditions	traditions	n2	traditions	tradition	0
(	(	(	(	(	0
polliticke	polliticke	j	politic	politic	0
inuentions	inuentions	n2	inventions	invention	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
an	an	dt	and	a	0
outward	outward	j	outward	outward	0
greatnesse	greatnesse	n1	greatness	greatness	0
whilst	whilst	cs	while	while	0
inwardly	inwardly	av-j	inwardly	inward	0
Religion	Religion	n1	Religion	religion	0
must	must	vmb	must	must	0
needs	needs	av	needs	needs	0
aile	aile	vvi	ail	ail	0
)	)	)	)	)	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
to	to	pc-acp	to	to	0
strippe	strippe	vvi	strip	strip	0
her	her	pno31	her	she	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
na	na	fw-mi	na	na	0
∣	∣	sy	∣	∣	0
ked	ked	vvd	ked	k	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
day	day	n1	day	day	0
wherein	wherein	c-crq	wherein	wherein	0
shee	shee	pns31	she	she	0
was	was	vbds	was	be	0
first	first	ord	first	first	0
borne	borne	vvn	born	bear	0
;	;	;	;	;	0
dis	dis	d	dis	this	0
∣	∣	sy	∣	∣	0
couraging	couraging	vvg	couraging	courage	0
her	her	po31	her	her	0
teachers	teachers	n2	teachers	teacher	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
robbing	robbing	vvg	robbing	rob	0
them	them	pno32	them	they	0
of	of	pp-f	of	of	0
honour	honour	n1	honour	honour	0
and	and	cc	and	and	0
maintenaunce	maintenaunce	n1	maintenance	maintenance	0
;	;	;	;	;	0
traducing	traducing	vvg	traducing	traduce	0
that	that	d	that	that	0
learning	learning	n1	learning	learning	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Reuerend	Reuerend	j-jn	Reverend	reverend	0
Fathers	Fathers	n2	Father's	father	0
were	were	vbdr	were	be	0
equall	equall	j-jn	equal	equal	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
besides	besides	a-acp	beside	beside	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
steade	steade	n1	stead	stead	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
,	,	,	,	,	0
making	making	vvg	making	make	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
Pennance	Pennance	n1	Penance	penance	0
for	for	p-acp	for	for	0
her	her	po31	her	her	0
wontonnesse	wontonnesse	n1	wontonnesse	wantonness	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
dayes	dayes	n2	days	day	0
of	of	pp-f	of	of	0
superstition	superstition	n1	superstition	superstition	0
,	,	,	,	,	0
being	being	vbg	being	be	0
left	left	vvn	left	leave	0
vnpitied	vnpitied	j	unpitied	unpitied	0
,	,	,	,	,	0
desolate	desolate	j	desolate	desolate	0
,	,	,	,	,	0
igno	igno	fw-la	igno	igno	0
∣	∣	sy	∣	∣	0
rant	rant	vvi	rant	rant	0
,	,	,	,	,	0
and	and	cc	and	and	0
without	without	p-acp	without	without	0
honour	honour	n1	honour	honour	0
;	;	;	;	;	0
all	all	d	all	all	0
their	their	po32	their	their	0
purposes	purposes	n2	purposes	purpose	0
tending	tending	vvg	tending	tend	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
end	end	n1	end	end	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
vs	vs	pno12	us	we	0
had	had	vhn	had	have	0
in	in	p-acp	in	in	0
dirision	dirision	n1	derision	derision	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
those	those	d	those	those	0
that	that	cst	that	that	0
were	were	vbdr	were	be	0
rounde	rounde	av-j	round	round	0
about	about	p-acp	about	about	0
vs	vs	pno12	us	we	0
;	;	;	;	;	0
Thus	Thus	av	Thus	thus	0
these	these	d	these	these	0
two	two	crd	two	two	0
enemies	enemies	n2	enemies	enemy	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
owne	owne	d	own	own	0
bosome	bosome	n1	bosom	bosom	0
,	,	,	,	,	0
looking	looking	vvg	looking	look	0
both	both	d	both	both	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
with	with	p-acp	with	with	0
enuie	enuie	n1	envy	envy	0
at	at	p-acp	at	at	0
your	your	po22	your	your	0
happinesse	happinesse	n1	happiness	happiness	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
Ielosie	Ielosie	n1	Jealousy	jealousy	0
at	at	p-acp	at	at	0
that	that	d	that	that	0
fauour	fauour	n1	favour	favour	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
suspe	suspe	n1	suspe	suspe	0
∣	∣	sy	∣	∣	0
cted	cted	j	cted	cted	0
to	to	pc-acp	to	to	0
beare	beare	vvi	bear	bear	0
towards	towards	p-acp	towards	towards	0
either	either	d	either	either	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
;	;	;	;	;	0
their	their	po32	their	their	0
dis	dis	zf	dis	this	0
∣	∣	sy	∣	∣	0
centions	centions	n2	centions	cention	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
so	so	av	so	so	0
violent	violent	j	violent	violent	0
to	to	p-acp	to	to	0
each	each	d	each	each	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
both	both	d	both	both	0
were	were	vbdr	were	be	0
cruell	cruell	j	cruel	cruel	0
and	and	cc	and	and	0
daungerous	daungerous	j	dangerous	dangerous	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
peace	peace	n1	peace	peace	0
;	;	;	;	;	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
Ephraim	Ephraim	np1	Ephraim	Ephraim	0
,	,	,	,	,	0
and	and	cc	and	and	0
Manasses	Manasses	np1	Manasses	Manasses	0
,	,	,	,	,	0
had	had	vhd	had	have	0
made	made	vvn	made	make	0
a	a	dt	a	a	0
truce	truce	n1	truce	truce	0
,	,	,	,	,	0
and	and	cc	and	and	0
both	both	d	both	both	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
concluded	concluded	vvd	concluded	conclude	0
to	to	pc-acp	to	to	0
deuour	deuour	vvi	devour	devour	0
Iuda	Iuda	np1	Iuda	Juda	0
;	;	;	;	;	0
At	At	p-acp	At	at	0
this	this	d	this	this	0
time	time	n1	time	time	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
lawes	lawes	n2	laws	law	0
and	and	cc	and	and	0
authoritie	authoritie	n1	authority	authority	0
had	had	vhd	had	have	0
restrayned	restrayned	vvn	restrained	restrain	0
the	the	dt	the	the	0
one	one	crd	one	one	0
)	)	)	)	)	0
vndertooke	vndertooke	vvd	undertook	undertake	0
the	the	dt	the	the	0
defence	defence	n1	defence	defence	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Church	Church	n1	Church	church	0
Gouernment	Gouernment	n1	Government	government	0
,	,	,	,	,	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
;	;	;	;	;	0
wherein	wherein	c-crq	wherein	wherein	0
doubtlesse	doubtlesse	av-j	doubtless	doubtless	0
if	if	cs	if	if	0
your	your	po22	your	your	0
great	great	j	great	great	0
wisedome	wisedome	n1	wisdom	wisdom	0
and	and	cc	and	and	0
moderati	moderati	fw-la	moderati	moderati	0
∣	∣	sy	∣	∣	0
on	on	a-acp	on	on	0
,	,	,	,	,	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
like	like	av-j	like	like	0
another	another	j-jn	another	another	0
Athanasius	Athanasius	np1	Athanasius	Athanasius	0
,	,	,	,	,	0
indured	indured	vvd	endured	endure	0
the	the	dt	the	the	0
furie	furie	n1	fury	fury	0
and	and	cc	and	and	0
rage	rage	n1	rage	rage	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
vnbridled	vnbridled	j-vvn	unbridled	unbridle	0
multitude	multitude	n1	multitude	multitude	0
,	,	,	,	,	0
Wee	Wee	pns12	we	we	0
might	might	vmd	might	may	0
stly	stly	av-j	stly	st	0
haue	haue	vhi	have	have	0
feared	feared	vvn	feared	fear	0
,	,	,	,	,	0
that	that	cst	that	that	0
disorder	disorder	n1	disorder	disorder	0
and	and	cc	and	and	0
barba	barba	fw-la	barba	barba	0
∣	∣	sy	∣	∣	0
risme	risme	n1	risme	risme	0
would	would	vmd	would	will	0
haue	haue	vhi	have	have	0
tyrannously	tyrannously	av-j	tyrannously	tyrannous	0
possest	possest	vvn	possessed	possess	0
long	long	av-j	long	long	0
since	since	a-acp	since	since	0
,	,	,	,	,	0
the	the	dt	the	the	0
worthiest	worthiest	js	worthiest	worthy	0
and	and	cc	and	and	0
most	most	av-ds	most	most	0
beautifull	beautifull	j	beautiful	beautiful	0
parts	parts	n2	parts	part	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
whole	whole	j-jn	whole	whole	0
land	land	n1	land	land	0
.	.	.	.	.	1
And	And	cc	And	and	0
as	as	c-acp	as	as	0
doubtlesse	doubtlesse	av-j	doubtless	doubtless	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
happie	happie	j	happy	happy	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
vndertooke	vndertooke	vvd	undertook	undertake	0
by	by	p-acp	by	by	0
writing	writing	n1	writing	writing	0
,	,	,	,	,	0
the	the	dt	the	the	0
defence	defence	n1	defence	defence	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
cause	cause	n1	cause	cause	0
,	,	,	,	,	0
(	(	(	(	(	0
seeing	seeing	vvg	seeing	see	0
no	no	dx	no	no	0
man	man	n1	man	man	0
could	could	vmd	could	can	0
haue	haue	vhi	have	have	0
done	done	vdn	done	do	0
it	it	pn31	it	it	0
either	either	d	either	either	0
better	better	av-jc	better	better	0
,	,	,	,	,	0
or	or	cc	or	or	0
with	with	p-acp	with	with	0
lesse	lesse	dc	less	less	0
exception	exception	n1	exception	exception	0
)	)	)	)	)	0
so	so	av	so	so	0
the	the	dt	the	the	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
admission	admission	n1	admission	admission	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Sea	Sea	n1	Sea	sea	0
of	of	pp-f	of	of	0
Canterburie	Canterburie	np1	Canterburie	Canterbury	0
,	,	,	,	,	0
is	is	vbz	is	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
was	was	vbds	was	be	0
(	(	(	(	(	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
likelihood	likelihood	n1	likelihood	likelihood	0
)	)	)	)	)	0
(	(	(	(	(	0
next	next	ord	next	next	0
vnto	vnto	p-acp	unto	unto	0
our	our	po12	our	our	0
late	late	j	late	late	0
Souereigne	Souereigne	n-jn	Sovereign	sovereign	0
)	)	)	)	)	0
the	the	dt	the	the	0
forciblest	forciblest	js	forciblest	forcibl	0
meanes	meanes	n2	means	mean	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
best	best	js	best	best	0
se	se	fw-mi	se	se	0
∣	∣	sy	∣	∣	0
curitie	curitie	n1	curitie	curitie	0
,	,	,	,	,	0
this	this	d	this	this	0
Church	Church	n1	Church	church	0
then	then	av	then	then	0
could	could	vmd	could	can	0
hope	hope	vvi	hope	hope	0
for	for	p-acp	for	for	0
to	to	pc-acp	to	to	0
procure	procure	vvi	procure	procure	0
her	her	po31	her	her	0
peace	peace	n1	peace	peace	0
;	;	;	;	;	0
neither	neither	dx	neither	neither	0
can	can	vmb	can	can	0
the	the	dt	the	the	0
Clergie	Clergie	n1	Clergy	clergy	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
land	land	n1	land	land	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
dutie	dutie	n1	duty	duty	0
and	and	cc	and	and	0
thankefulnesse	thankefulnesse	n1	thankfulness	thankfulness	0
,	,	,	,	,	0
offer	offer	vvb	offer	offer	0
vp	vp	a-acp	up	up	0
continually	continually	av-j	continually	continual	0
,	,	,	,	,	0
their	their	po32	their	their	0
Zealous	Zealous	j	Zealous	zealous	0
and	and	cc	and	and	0
deuout	deuout	j	devout	devout	0
prayers	prayers	n2	prayers	prayer	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
all	all	d	all	all	0
blessings	blessings	n2	blessings	blessing	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
downe	downe	a-acp	down	down	0
,	,	,	,	,	0
and	and	cc	and	and	0
light	light	n1	light	light	0
,	,	,	,	,	0
and	and	cc	and	and	0
rest	rest	n1	rest	rest	0
vpon	vpon	p-acp	upon	upon	0
his	his	po31	his	his	0
sa	sa	uh	sa	sa	0
∣	∣	sy	∣	∣	0
cred	cred	j	cred	cred	0
Maiestie	Maiestie	n1	Majesty	majesty	0
,	,	,	,	,	0
and	and	cc	and	and	0
vpon	vpon	p-acp	upon	upon	0
his	his	po31	his	his	0
Royall	Royall	j	Royal	royal	0
posteritie	posteritie	n1	posterity	posterity	0
to	to	p-acp	to	to	0
many	many	d	many	many	0
thousand	thousand	crd	thousand	thousand	0
generations	generations	n2	generations	generation	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
those	those	d	those	those	0
Princely	Princely	j	Princely	princely	0
fa	fa	zz	fa	fa	0
∣	∣	sy	∣	∣	0
uours	uours	n2	uours	uour	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
his	his	po31	his	his	0
Highnesse	Highnesse	n1	Highness	highness	0
extending	extending	vvg	extending	extend	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
giueth	giueth	vvz	gives	give	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
vndoubted	vndoubted	j	undoubted	undoubted	0
assurance	assurance	n1	assurance	assurance	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
peace	peace	n1	peace	peace	0
,	,	,	,	,	0
prosperitie	prosperitie	n1	prosperity	prosperity	0
and	and	cc	and	and	0
happinesse	happinesse	n1	happiness	happiness	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Church	Church	n1	Church	church	0
;	;	;	;	;	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
often	often	av	often	often	0
with	with	p-acp	with	with	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
thought	thought	vvd	thought	think	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
riches	riches	n2	riches	riches	0
and	and	cc	and	and	0
most	most	av-ds	most	most	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
valued	valued	vvn	valued	value	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
our	our	po12	our	our	0
late	late	j	late	late	0
Souereigne	Souereigne	n-jn	Sovereign	sovereign	0
left	left	vvn	left	leave	0
vnto	vnto	p-acp	unto	unto	0
his	his	po31	his	his	0
Princely	Princely	j	Princely	princely	0
Maiestie	Maiestie	n1	Majesty	majesty	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
lawfull	lawfull	j	lawful	lawful	0
inheritance	inheritance	n1	inheritance	inheritance	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
kingdome	kingdome	n1	kingdom	kingdom	0
,	,	,	,	,	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
learned	learned	j	learned	learned	0
and	and	cc	and	and	0
deuout	deuout	j	devout	devout	0
Clergie	Clergie	n1	Clergy	clergy	0
;	;	;	;	;	0
A	A	dt	A	a	0
wise	wise	j	wise	wise	0
and	and	cc	and	and	0
Religious	Religious	j	Religious	religious	0
Counsell	Counsell	n1	Counsel	counsel	0
;	;	;	;	;	0
An	An	dt	And	a	0
Honorable	Honorable	j	Honourable	honourable	0
,	,	,	,	,	0
and	and	cc	and	and	0
Auncient	Auncient	j	Ancient	ancient	0
Nobilitie	Nobilitie	n1	Nobility	nobility	0
;	;	;	;	;	0
Valiant	Valiant	j	Valiant	valiant	0
and	and	cc	and	and	0
discreet	discreet	j	discreet	discreet	0
leaders	leaders	n2	leaders	leader	0
;	;	;	;	;	0
rich	rich	j	rich	rich	0
and	and	cc	and	and	0
louing	louing	j-vvg	loving	love	0
Citizens	Citizens	n2	Citizens	citizen	0
;	;	;	;	;	0
painfull	painfull	j	painful	painful	0
and	and	cc	and	and	0
diligent	diligent	j	diligent	diligent	0
husbandmen	husbandmen	n2	husbandmen	husbandman	0
;	;	;	;	;	0
In	In	p-acp	In	in	0
one	one	crd	one	one	0
word	word	n1	word	word	0
,	,	,	,	,	0
a	a	dt	a	a	0
people	people	n1	people	people	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
Vertue	Vertue	n1	Virtue	virtue	0
Inferour	Inferour	n1	Inferour	inferour	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
Nation	Nation	n1	Nation	nation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
earth	earth	n1	earth	earth	0
;	;	;	;	;	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
Loyaltie	Loyaltie	n1	Loyalty	loyalty	0
,	,	,	,	,	0
and	and	cc	and	and	0
obedience	obedience	n1	obedience	obedience	0
(	(	(	(	(	0
be	be	vbi	be	be	0
it	it	pn31	it	it	0
spoken	spoken	vvn	spoken	speak	0
without	without	p-acp	without	without	0
enuie	enuie	n1	envy	envy	0
)	)	)	)	)	0
aboue	aboue	p-acp	above	above	0
them	them	pno32	them	they	0
all	all	d	all	all	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
happinesse	happinesse	n1	happiness	happiness	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
this	this	d	this	this	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
haue	haue	vhi	have	have	0
not	not	xx	not	not	0
beene	beene	vbn	been	be	0
since	since	c-acp	since	since	0
wanting	wanting	vvg	wanting	want	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
earnestly	earnestly	av-j	earnestly	earnest	0
haue	haue	vhb	have	have	0
sought	sought	vvn	sought	seek	0
to	to	pc-acp	to	to	0
ouerthrow	ouerthrow	vvi	overthrow	overthrow	0
the	the	dt	the	the	0
state	state	n1	state	state	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Church	Church	n1	Church	church	0
;	;	;	;	;	0
We	We	pns12	We	we	0
know	know	vvb	know	know	0
not	not	xx	not	not	0
their	their	po32	their	their	0
Intentions	Intentions	n2	Intentions	intention	0
,	,	,	,	,	0
the	the	dt	the	the	0
world	world	n1	world	world	0
seeth	seeth	vvz	sees	see	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
cunning	cunning	j-jn	cunning	cunning	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
speake	speake	vvi	speak	speak	0
euill	euill	j-jn	evil	evil	0
;	;	;	;	;	0
and	and	cc	and	and	0
whatsoeuer	whatsoeuer	r-crq	whatsoever	whatsoever	0
may	may	vmb	may	may	0
seeme	seeme	vvi	seem	seem	0
auaileable	auaileable	j	available	available	0
to	to	p-acp	to	to	0
further	further	jc	further	further	0
their	their	po32	their	their	0
cause	cause	n1	cause	cause	0
,	,	,	,	,	0
wanteth	wanteth	vvz	wants	want	0
not	not	xx	not	not	0
the	the	dt	the	the	0
best	best	js	best	best	0
aduantage	aduantage	n1	advantage	advantage	0
,	,	,	,	,	0
that	that	cst	that	that	0
