THat	THat	cst	THat	that	0
clouds	clouds	n2	clouds	cloud	0
and	and	cc	and	and	0
storms	storms	n2	storms	storm	0
of	of	pp-f	of	of	0
temptations	temptations	n2	temptations	temptation	0
,	,	,	,	,	0
troubles	troubles	n2	troubles	trouble	0
and	and	cc	and	and	0
sufferings	sufferings	n2	sufferings	suffering	0
,	,	,	,	,	0
do	do	vdb	do	do	0
beat	beat	vvi	beatrice	beat	0
upon	upon	p-acp	upon	upon	0
your	your	po22	your	your	0
fl	fl	zz	fl	fl	0
sh	sh	n1	sh	shilling	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
him	him	pno31	him	he	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
break	break	vvi	break	break	0
through	through	p-acp	through	through	0
and	and	cc	and	and	0
overcome	overcome	vvn	overcome	overcome	0
:	:	:	:	:	0
you	you	pn22	you	you	0
stand	stand	vvb	stand	stand	0
by	by	p-acp	by	by	0
faith	faith	n1	faith	faith	0
;	;	;	;	;	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
go	go	vvb	go	go	0
forth	forth	av	forth	forth	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
confidence	confidence	n1	confidence	confidence	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
gifts	gifts	n2	gifts	gift	0
,	,	,	,	,	0
graces	graces	n2	graces	grace	0
or	or	cc	or	or	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
privileges	privileges	n2	privileges	privilege	0
without	without	p-acp	without	without	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
fall	fall	vvi	fallen	fall	0
as	as	p-acp	as	as	0
others	others	n2-jn	others	other	0
before	before	p-acp	before	before	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
done	done	vdn	done	do	0
and	and	cc	and	and	0
come	come	vvn	come	come	0
to	to	p-acp	to	to	0
nothing	nothing	pix	nothing	nothing	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
late	late	j	late	late	0
Changes	Changes	n2	Changes	change	0
and	and	cc	and	and	0
shakings	shakings	n2	shakings	shake	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
among	among	p-acp	among	among	0
us	us	pno12	us	we	0
,	,	,	,	,	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
Jesus	Jesus	np1	Jesus	Jesus	0
was	was	vbds	was	be	0
that	that	d	that	that	0
Spirit	Spirit	n1	Spirit	spirit	0
that	that	cst	that	that	0
moved	moved	vvd	moved	move	0
the	the	dt	the	the	0
wheels	wheels	n2	wheels	wheel	0
,	,	,	,	,	0
and	and	cc	and	and	0
disposed	disposed	vvn	disposed	dispose	0
all	all	d	all	all	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
ginning	ginning	vvg	ginning	gin	0
unto	unto	p-acp	unto	unto	0
his	his	po31	his	his	0
last	last	ord	last	last	0
and	and	cc	and	and	0
great	great	j	great	great	0
works	works	n2	works	work	0
of	of	pp-f	of	of	0
mercy	mercy	n1	mercy	mercy	0
and	and	cc	and	and	0
judgment	judgment	n1	judgement	judgement	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
determined	determined	vvn	determined	determine	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
,	,	,	,	,	0
and	and	cc	and	and	0
wherein	wherein	c-crq	wherein	wherein	0
you	you	pn22	you	you	0
should	should	vmd	should	shall	0
wait	wait	vvi	wait	wait	0
upon	upon	p-acp	upon	upon	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
last	last	ord	last	last	0
times	times	n2	times	time	0
:	:	:	:	:	0
though	though	cs	though	though	0
the	the	dt	the	the	0
visible	visible	j	visible	visible	0
wheels	wheels	n2	wheels	wheel	0
seem	seem	vvb	seem	seem	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
at	at	p-acp	at	at	0
a	a	dt	a	a	0
stand	stand	n1	stand	stand	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
let	let	vvb	let	let	0
your	your	po22	your	your	0
faith	faith	n1	faith	faith	0
and	and	cc	and	and	0
pray	pray	vvb	pray	pray	0
∣	∣	sy	∣	∣	0
er	er	fw-mi	er	er	0
be	be	vbi	be	be	0
going	going	vvg	going	go	0
on	on	a-acp	on	on	0
,	,	,	,	,	0
and	and	cc	and	and	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
see	see	vvi	see	see	0
,	,	,	,	,	0
that	that	cst	that	that	0
our	our	po12	our	our	0
righteousness	righteousness	n1	righteousness	righteousness	0
tarries	tarries	vvz	tarries	tarry	0
not	not	xx	not	not	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
judgment	judgment	n1	judgement	judgement	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
enemies	enemies	n2	enemies	enemy	0
slumbers	slumbers	n2	slumbers	slumber	0
not	not	xx	not	not	0
.	.	.	.	.	1
Let	Let	vvb	Let	let	0
not	not	xx	not	not	0
the	the	dt	the	the	0
treachery	treachery	n1	treachery	treachery	0
and	and	cc	and	and	0
declination	declination	n1	declination	declination	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
times	times	n2	times	time	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
interest	interest	n1	interest	interest	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
Jesus	Jesus	np1	Jesus	Jesus	0
trouble	trouble	vvb	trouble	trouble	0
you	you	pn22	you	you	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
falling	falling	n-vvg	falling	fall	0
of	of	pp-f	of	of	0
many	many	d	many	many	0
Stars	Stars	n2	Stars	star	0
,	,	,	,	,	0
the	the	dt	the	the	0
slumber	slumber	n1	slumber	slumber	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Virgins	Virgins	n2	Virgins	virgin	0
,	,	,	,	,	0
the	the	dt	the	the	0
defection	defection	n1	defection	defection	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Civil	Civil	j	Civil	civil	0
and	and	cc	and	and	0
Military	Military	j	Military	military	0
instruments	instruments	n2	instruments	instrument	0
,	,	,	,	,	0
the	the	dt	the	the	0
roaring	roaring	n-vvg	roaring	roar	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Sea	Sea	n1	Sea	sea	0
and	and	cc	and	and	0
Waters	Waters	n2	Waters	water	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
the	the	dt	the	the	0
rage	rage	n1	rage	rage	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
people	people	n1	people	people	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
let	let	vvb	let	let	0
these	these	d	these	these	0
things	things	n2	things	thing	0
rather	rather	av-c	rather	rather	0
encourage	encourage	vvi	encourage	encourage	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
look	look	vvi	look	look	0
up	up	a-acp	up	up	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
summer	summer	n1	summer	summer	0
,	,	,	,	,	0
your	your	po22	your	your	0
Re	Re	fw-mi	Re	re	0
∣	∣	sy	∣	∣	0
demption	demption	n1	demption	demption	0
draws	draws	vvz	draws	draw	0
nigh	nigh	av-j	nigh	nigh	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
God	God	np1	God	God	0
has	has	vhz	has	have	0
appointed	appointed	vvn	appointed	appoint	0
a	a	dt	a	a	0
day	day	n1	day	day	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
shall	shall	vmb	shall	shall	0
shine	shine	vvi	shine	shine	0
forth	forth	av	forth	forth	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
his	his	po31	his	his	0
dignities	dignities	n2	dignities	dignity	0
and	and	cc	and	and	0
offices	offices	n2	offices	office	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Law-giver	Law-giver	n1	Lawgiver	lawgiver	0
,	,	,	,	,	0
Saviour	Saviour	n1	Saviour	saviour	0
,	,	,	,	,	0
King	King	n1	King	king	0
and	and	cc	and	and	0
Judge	Judge	n1	Judge	judge	0
,	,	,	,	,	0
and	and	cc	and	and	0
wherein	wherein	c-crq	wherein	wherein	0
all	all	d	all	all	0
Kingdoms	Kingdoms	n2	Kingdoms	kingdom	0
shall	shall	vmb	shall	shall	0
serve	serve	vvi	serve	serve	0
and	and	cc	and	and	0
obey	obey	vvi	obey	obey	0
him	him	pno31	him	he	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
all	all	d	all	all	0
Autho	Autho	np1	Autho	Autho	0
∣	∣	sy	∣	∣	0
rities	rities	n2	rities	rity	0
and	and	cc	and	and	0
Constitutions	Constitutions	n2	Constitutions	constitution	0
both	both	av-d	both	both	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
and	and	cc	and	and	0
Wold	Wold	np1	Wold	Wold	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
disolved	disolved	vvn	dissolved	dissolve	0
,	,	,	,	,	0
or	or	cc	or	or	0
refined	refined	vvn	refined	refine	0
into	into	p-acp	into	into	0
a	a	dt	a	a	0
subjection	subjection	n1	subjection	subjection	0
unto	unto	p-acp	unto	unto	0
him	him	pno31	him	he	0
,	,	,	,	,	0
his	his	po31	his	his	0
Law	Law	n1	Law	law	0
and	and	cc	and	and	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
;	;	;	;	;	0
so	so	av	so	so	0
there	there	pc-acp	there	there	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
no	no	dx	no	no	0
settlement	settlement	n1	settlement	settlement	0
unto	unto	p-acp	unto	unto	0
any	any	d	any	any	0
Govrnment	Govrnment	n1	Govrnment	govrnment	0
or	or	cc	or	or	0
People	People	n1	People	people	0
,	,	,	,	,	0
no	no	dx	no	no	0
success	success	n1	success	success	0
unto	unto	p-acp	unto	unto	0
any	any	d	any	any	0
Counsels	Counsels	n2	Counsels	counsel	0
or	or	cc	or	or	0
Policies	Policies	n2	Policies	policy	0
new	new	j	new	new	0
or	or	cc	or	or	0
old	old	j	old	old	0
that	that	cst	that	that	0
shall	shall	vmb	shall	shall	0
rise	rise	vvi	rise	rise	0
up	up	a-acp	up	up	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
or	or	cc	or	or	0
his	his	po31	his	his	0
People	People	n1	People	people	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
work	work	n1	work	work	0
:	:	:	:	:	0
upon	upon	p-acp	upon	upon	0
this	this	d	this	this	0
stone	stone	n1	stone	stone	0
have	have	vhb	have	have	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Princes	Princes	n2	Princes	prince	0
alrea	alrea	vvb	alrea	alrea	0
∣	∣	sy	∣	∣	0
dy	dy	zz	dy	dy	0
falen	falen	vvn	fallen	fall	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
wheels	wheels	n2	wheels	wheel	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
since	since	a-acp	since	since	0
come	come	vvn	come	come	0
up	up	a-acp	up	up	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
place	place	n1	place	place	0
are	are	vbr	are	be	0
troubled	troubled	vvn	troubled	trouble	0
,	,	,	,	,	0
drive	drive	vvb	drive	drive	0
heavily	heavily	av-j	heavily	heavy	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
waters	waters	n2	waters	water	0
,	,	,	,	,	0
their	their	po32	their	their	0
troubles	troubles	n2	troubles	trouble	0
do	do	vdb	do	do	0
encrease	encrease	vvi	increase	increase	0
upon	upon	p-acp	upon	upon	0
them	them	pno32	them	they	0
:	:	:	:	:	0
th	th	cst	that	that	0
refore	refore	av	refore	refore	0
stand	stand	vvb	stand	stand	0
fast	fast	av-j	fast	fast	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
my	my	po11	my	my	0
dearly	dearly	av-jn	dearly	dear	0
beloved	beloved	j-vvn	beloved	belove	0
,	,	,	,	,	0
looking	looking	vvg	looking	look	0
for	for	p-acp	for	for	0
him	him	pno31	him	he	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
yet	yet	av	yet	yet	0
a	a	dt	a	a	0
little	little	j	little	little	0
while	while	n1	while	while	0
of	of	pp-f	of	of	0
darkness	darkness	n1	darkness	darkness	0
and	and	cc	and	and	0
trouble	trouble	n1	trouble	trouble	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
World	World	n1	World	world	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
temptations	temptations	n2	temptations	temptation	0
and	and	cc	and	and	0
trials	trials	n2	trials	trial	0
upon	upon	p-acp	upon	upon	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
He	He	pns31	He	he	0
that	that	cst	that	that	0
shall	shall	vmb	shall	shall	0
come	come	vvi	come	come	0
,	,	,	,	,	0
will	will	vmb	will	will	0
come	come	vvi	come	come	0
