BEing	BEing	vbg	BEing	be	0
and	and	cc	and	and	0
faithfull	faithfull	j	faithful	faithful	0
care	care	n1	care	care	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
good	good	j	good	good	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
natiue	natiue	j-jn	native	native	0
countrie	countrie	n1	country	country	0
:	:	:	:	:	0
your	your	po22	your	your	0
vn	vn	zz	vn	vn	0
∣	∣	sy	∣	∣	0
fained	fained	vvn	feigned	feign	0
and	and	cc	and	and	0
most	most	av-ds	most	most	0
hartie	hartie	j	hearty	hearty	0
zeale	zeale	n1	zeal	zeal	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
fauouring	fauouring	vvg	favouring	favour	0
true	true	j	true	true	0
religion	religion	n1	religion	religion	0
:	:	:	:	:	0
your	your	po22	your	your	0
very	very	j	very	very	0
good	good	j	good	good	0
liking	liking	n-vvg	liking	like	0
and	and	cc	and	and	0
loue	loue	n1	love	love	0
,	,	,	,	,	0
towards	towards	p-acp	towards	towards	0
all	all	d	all	all	0
that	that	cst	that	that	0
feare	feare	vvb	fear	fear	0
the	the	dt	the	the	0
Lorde	Lorde	n1	Lord	lord	0
:	:	:	:	:	0
your	your	po22	your	your	0
misliking	misliking	vvg	misliking	mislike	0
of	of	pp-f	of	of	0
vice	vice	n1	vice	vice	0
,	,	,	,	,	0
and	and	cc	and	and	0
loue	loue	vvi	love	love	0
to	to	p-acp	to	to	0
vertue	vertue	n1	virtue	virtue	0
:	:	:	:	:	0
your	your	po22	your	your	0
readinesse	readinesse	n1	readiness	readiness	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
good	good	j	good	good	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
,	,	,	,	,	0
both	both	av-d	both	both	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
bodies	bodies	n2	bodies	body	0
and	and	cc	and	and	0
soules	soules	n2	souls	soul	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
hurt	hurt	vvi	hurt	hurt	0
none	none	pix	none	none	0
:	:	:	:	:	0
These	These	d	These	these	0
things	things	n2	things	thing	0
(	(	(	(	(	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
)	)	)	)	)	0
haue	haue	vhb	have	have	0
giuen	giuen	vvn	given	give	0
me	me	pno11	me	i	0
this	this	d	this	this	0
boldnes	boldnes	n1	boldness	boldness	0
,	,	,	,	,	0
vnder	vnder	p-acp	under	under	0
your	your	po22	your	your	0
Honors	Honors	ng1	Honours	honour	0
protection	protection	n1	protection	protection	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
publish	publish	vvi	publish	publish	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
send	send	vvi	send	send	0
abroad	abroad	av	abroad	abroad	0
,	,	,	,	,	0
this	this	d	this	this	0
my	my	po11	my	my	0
little	little	j	little	little	0
labour	labour	n1	labour	labour	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
poore	poore	j	poor	poor	0
token	token	n1	token	token	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
good	good	j	good	good	0
will	will	n1	will	will	0
,	,	,	,	,	0
and	and	cc	and	and	0
loue	loue	vvi	love	love	0
in	in	p-acp	in	in	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
towards	towards	p-acp	towards	towards	0
all	all	d	all	all	0
the	the	dt	the	the	0
seruants	seruants	n2	servants	servant	0
and	and	cc	and	and	0
children	children	n2	children	child	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
nothing	nothing	pix	nothing	nothing	0
doubting	doubting	vvg	doubting	doubt	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
Honors	Honors	ng1	Honours	honour	0
sake	sake	n1	sake	sake	0
,	,	,	,	,	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
better	better	jc	better	better	0
welcome	welcome	n-jn	welcome	welcome	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
that	that	cst	that	that	0
feare	feare	n1	fear	fear	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
greater	greater	jc	greater	great	0
diligence	diligence	n1	diligence	diligence	0
read	read	vvi	read	read	0
,	,	,	,	,	0
imbraced	imbraced	vvd	embraced	embrace	0
,	,	,	,	,	0
and	and	cc	and	and	0
imitated	imitated	vvn	imitated	imitate	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
:	:	:	:	:	0
And	And	cc	And	and	0
I	I	pns11	I	i	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
incouraged	incouraged	vvn	encouraged	encourage	0
to	to	p-acp	to	to	0
labour	labour	n1	labour	labour	0
heerafter	heerafter	av	hereafter	hereafter	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
thinke	thinke	vvi	think	think	0
no	no	dx	no	no	0
pains	pains	n2	pains	pain	0
great	great	j	great	great	0
,	,	,	,	,	0
whatsoeuer	whatsoeuer	r-crq	whatsoever	whatsoever	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
vndergoe	vndergoe	vvi	undergo	undergo	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
indure	indure	vvi	endure	endure	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
profite	profite	vvi	profit	profit	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
increase	increase	vvi	increase	increase	0
knowledge	knowledge	n1	knowledge	knowledge	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
ignorant	ignorant	j	ignorant	ignorant	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
further	further	jc	further	further	0
the	the	dt	the	the	0
saluation	saluation	n1	salvation	salvation	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
men	men	n2	men	man	0
.	.	.	.	.	1
Againe	Againe	av	Again	again	0
,	,	,	,	,	0
the	the	dt	the	the	0
remembrance	remembrance	n1	remembrance	remembrance	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
most	most	av-ds	most	most	0
vertuous	vertuous	j	virtuous	virtuous	0
and	and	cc	and	and	0
godlie	godlie	j	godly	godly	0
Ladie	Ladie	n1	Lady	lady	0
,	,	,	,	,	0
Ladie	Ladie	n1	Lady	lady	0
Marie	Marie	vvi	marry	marry	0
your	your	po22	your	your	0
Honors	Honors	ng1	Honours	honour	0
good	good	j	good	good	0
and	and	cc	and	and	0
gracious	gracious	j	gracious	gracious	0
sister	sister	n1	sister	sister	0
,	,	,	,	,	0
wife	wife	n1	wife	wife	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
very	very	j	very	very	0
worshipful	worshipful	j	worshipful	worshipful	0
and	and	cc	and	and	0
good	good	j	good	good	0
Knight	Knight	n1	Knight	knight	0
,	,	,	,	,	0
sir	sir	n1	sir	sir	0
George	George	np1	George	George	0
Sauill	Sauill	np1	Sauill	Savil	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
preacher	preacher	n1	preacher	preacher	0
in	in	p-acp	in	in	0
Wakefield	Wakefield	np1	Wakefield	Wakefield	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
that	that	cst	that	that	0
feare	feare	n1	fear	fear	0
God	God	np1	God	God	0
,	,	,	,	,	0
a	a	dt	a	a	0
most	most	av-ds	most	most	0
Christian	Christian	njp	Christian	christian	0
friende	friende	n1	friend	friend	0
,	,	,	,	,	0
did	did	vdd	did	do	0
euen	euen	av-j	even	even	0
seeme	seeme	vvi	seem	seem	0
to	to	pc-acp	to	to	0
warrant	warrant	vvi	warrant	warrant	0
me	me	pno11	me	i	0
(	(	(	(	(	0
though	though	cs	though	though	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
vnknowen	vnknowen	j	unknown	unknown	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Honour	Honour	n1	Honour	honour	0
)	)	)	)	)	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
readier	readier	jc	readier	ready	0
to	to	pc-acp	to	to	0
further	further	av-jc	further	further	0
,	,	,	,	,	0
than	than	cs	than	than	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
to	to	pc-acp	to	to	0
perform	perform	vvi	perform	perform	0
any	any	d	any	any	0
good	good	j	good	good	0
worke	worke	n1	work	work	0
.	.	.	.	.	1
Lastly	Lastly	ord	Lastly	last	0
,	,	,	,	,	0
the	the	dt	the	the	0
readinesse	readinesse	n1	readiness	readiness	0
to	to	pc-acp	to	to	0
knowe	knowe	vvi	know	know	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
their	their	po32	their	their	0
obedience	obedience	n1	obedience	obedience	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
highest	highest	js	highest	high	0
and	and	cc	and	and	0
almightie	almightie	j-jn	almighty	almighty	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
found	found	vvd	found	find	0
in	in	p-acp	in	in	0
those	those	d	those	those	0
gracious	gracious	j	gracious	gracious	0
branches	branches	n2	branches	branch	0
,	,	,	,	,	0
sweete	sweete	j	sweet	sweet	0
virgins	virgins	n2	virgins	virgin	0
,	,	,	,	,	0
and	and	cc	and	and	0
most	most	av-ds	most	most	0
towarde	towarde	p-acp	toward	toward	0
Ladies	Ladies	n2	Ladies	lady	0
,	,	,	,	,	0
your	your	po22	your	your	0
Honors	Honors	n2	Honours	honour	0
owne	owne	d	own	own	0
daughters	daughters	n2	daughters	daughter	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
being	being	vbg	being	be	0
preacher	preacher	n1	preacher	preacher	0
at	at	p-acp	at	at	0
Clerkenwell	Clerkenwell	np1	Clerkenwell	Clerkenwell	0
,	,	,	,	,	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
with	with	p-acp	with	with	0
that	that	d	that	that	0
vertuous	vertuous	j	virtuous	virtuous	0
,	,	,	,	,	0
gracious	gracious	j	gracious	gracious	0
,	,	,	,	,	0
and	and	cc	and	and	0
very	very	av	very	very	0
religious	religious	j	religious	religious	0
gentlewoman	gentlewoman	n1	gentlewoman	gentlewoman	0
,	,	,	,	,	0
somtimes	somtimes	av	sometimes	sometime	0
mother	mother	n1	mother	mother	0
to	to	p-acp	to	to	0
hir	hir	png31	his	he	0
Maie	Maie	vmb	May	may	0
∣	∣	sy	∣	∣	0
sties	sties	ng1	sties	sties	0
Maides	Maides	n2	Maids	maid	0
of	of	pp-f	of	of	0
honor	honor	n1	honour	honour	0
,	,	,	,	,	0
and	and	cc	and	and	0
my	my	po11	my	my	0
very	very	j	very	very	0
worshipful	worshipful	j	worshipful	worshipful	0
friend	friend	n1	friend	friend	0
mistresse	mistresse	n1	mistress	mistress	0
Winfield	Winfield	np1	Winfield	Winfield	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
giuen	giuen	vvn	given	give	0
me	me	pno11	me	i	0
great	great	j	great	great	0
comfort	comfort	n1	comfort	comfort	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
thrust	thrust	vvi	thrust	thrust	0
out	out	av	out	out	0
this	this	d	this	this	0
little	little	j	little	little	0
booke	booke	n1	book	book	0
of	of	pp-f	of	of	0
mine	mine	png11	mine	i	0
,	,	,	,	,	0
vnder	vnder	p-acp	under	under	0
your	your	po22	your	your	0
Honors	Honors	ng1	Honours	honour	0
protection	protection	n1	protection	protection	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
good	good	j	good	good	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
both	both	d	both	both	0
do	do	vdb	do	do	0
loue	loue	vvi	love	love	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
assure	assure	vvb	assure	assure	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
)	)	)	)	)	0
in	in	p-acp	in	in	0
Christ	Christ	np1	Christ	Christ	0
Iesu.	Iesu.	np1	Iesu.	Jesus	1
Thus	Thus	av	Thus	thus	0
without	without	p-acp	without	without	0
troubling	troubling	vvg	troubling	trouble	0
your	your	po22	your	your	0
Honor	Honor	n1	Honour	honour	0
any	any	d	any	any	0
longer	longer	av-jc	longer	long	0
,	,	,	,	,	0
I	I	pns11	I	i	0
beseech	beseech	vvb	beseech	beseech	0
the	the	dt	the	the	0
Almightie	Almightie	j-jn	Almighty	almighty	0
to	to	pc-acp	to	to	0
blesse	blesse	vvi	bless	bless	0
your	your	po22	your	your	0
Honors	Honors	ng1	Honours	honour	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
the	the	dt	the	the	0
ho	ho	zz	ho	ho	0
∣	∣	sy	∣	∣	0
norable	norable	j	norable	norable	0
and	and	cc	and	and	0
godlie	godlie	j	godly	godly	0
Ladie	Ladie	n1	Lady	lady	0
your	your	po22	your	your	0
wife	wife	n1	wife	wife	0
,	,	,	,	,	0
your	your	po22	your	your	0
Ladie	Ladie	n1	Lady	lady	0
daughters	daughters	n2	daughters	daughter	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
that	that	cst	that	that	0
appertaine	appertaine	vvi	appertain	appertain	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Honor	Honor	n1	Honour	honour	0
,	,	,	,	,	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
appertain	appertain	vvb	appertain	appertain	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
.	.	.	.	.	1
This	This	d	This	this	0
22.	22.	crd	22.	22.	0
of	of	pp-f	of	of	0
May	May	n1	May	may	0
,	,	,	,	,	0
1595.	1595.	crd	1595.	1595.	1
