HOnourable	HOnourable	j	HOnourable	honourable	0
Persia	Persia	np1	Persia	Persia	0
and	and	cc	and	and	0
the	the	dt	the	the	0
poore	poore	j	poor	poor	0
bodyes	bodyes	ng1	bodies	body	0
gifte	gifte	n1	gift	gift	0
of	of	pp-f	of	of	0
water	water	n1	water	water	0
:	:	:	:	:	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
poore	poore	j	poor	poor	0
enough	enough	av-d	enough	enough	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
like	like	vvb	like	like	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
so	so	av	so	so	0
neere	neere	av-j	near	near	0
begging	begging	vvg	begging	beg	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
confesse	confesse	vvi	confess	confess	0
it	it	pn31	it	it	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
to	to	pc-acp	to	to	0
confesse	confesse	vvi	confess	confess	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
common	common	j	common	common	0
apparrell	apparrell	n1	apparel	apparel	0
of	of	pp-f	of	of	0
Epi	Epi	fw-la	Epi	epi	0
∣	∣	sy	∣	∣	0
stles	stles	n2	stles	stle	0
,	,	,	,	,	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
beene	beene	vbn	been	be	0
worne	worne	vvn	worn	wear	0
by	by	p-acp	by	by	0
so	so	av	so	so	0
many	many	av-d	many	many	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
infected	infected	vvn	infected	infect	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
ill	ill	j-jn	ill	ill	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
ill	ill	j-jn	ill	ill	0
for	for	p-acp	for	for	0
me	me	pno11	me	i	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
borrowe	borrowe	vvi	borrow	borrow	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
poore	poore	j	poor	poor	0
estate	estate	n1	estate	estate	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
poore	poore	j	poor	poor	0
minde	minde	n1	mind	mind	0
,	,	,	,	,	0
and	and	cc	and	and	0
poore	poore	j	poor	poor	0
euery	euery	d	every	every	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
would	would	vmd	would	will	0
make	make	vvi	make	make	0
me	me	pno11	me	i	0
fit	fit	j	fit	fit	0
for	for	p-acp	for	for	0
nothing	nothing	pix	nothing	nothing	0
but	but	cc-acp	but	but	0
a	a	dt	a	a	0
Spittle-house	Spittle-house	n1	Spittle-house	spittle-house	0
.	.	.	.	.	1
No	No	av-dx	No	no	0
more	more	av-dc	more	more	0
worthy	worthy	j	worthy	worthy	0
Ladyes	Ladyes	n2	Ladies	lady	0
,	,	,	,	,	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
binde	binde	vvi	bind	bind	0
you	you	pn22	you	you	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
penance	penance	n1	penance	penance	0
of	of	pp-f	of	of	0
reading	reading	vvg	reading	read	0
further	further	av-jc	further	further	0
,	,	,	,	,	0
I	I	pns11	I	i	0
doubt	doubt	vvb	doubt	doubt	0
not	not	xx	not	not	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
receiue	receiue	vvi	receive	receive	0
all	all	d	all	all	0
,	,	,	,	,	0
hauing	hauing	vhg	having	have	0
taken	taken	vvn	taken	take	0
some	some	d	some	some	0
,	,	,	,	,	0
and	and	cc	and	and	0
doubt	doubt	vvb	doubt	doubt	0
not	not	xx	not	not	0
you	you	pn22	you	you	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
euer	euer	av	ever	ever	0
the	the	dt	the	the	0
true	true	j	true	true	0
obeyer	obeyer	n1	obeyer	obeyer	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
commaundements	commaundements	n2	commandments	commandment	0
.	.	.	.	.	1
