NO	NO	dx	NO	no	0
when	when	c-crq	when	when	0
mightie	mightie	j	mighty	mighty	0
potentates	potentates	n2	potentates	potentate	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
stand	stand	vvi	stand	stand	0
in	in	p-acp	in	in	0
battaile	battaile	n1	battle	battle	0
,	,	,	,	,	0
hee	hee	pns31	he	he	0
hath	hath	vhz	hath	have	0
raised	raised	vvn	raised	raise	0
health	health	n1	health	health	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
woman	woman	n1	woman	woman	0
,	,	,	,	,	0
and	and	cc	and	and	0
made	made	vvd	made	make	0
the	the	dt	the	the	0
weake	weake	j	weak	weak	0
to	to	pc-acp	to	to	0
confound	confound	vvi	confound	confound	0
the	the	dt	the	the	0
strong	strong	j	strong	strong	0
.	.	.	.	.	1
No	No	dx	No	no	0
nation	nation	n1	nation	nation	0
euer	euer	av	ever	ever	0
vnder	vnder	p-acp	under	under	0
heauen	heauen	n1	heaven	heaven	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
had	had	vhn	had	have	0
more	more	dc	more	more	0
sure	sure	j	sure	sure	0
and	and	cc	and	and	0
perfect	perfect	j	perfect	perfect	0
experience	experience	n1	experience	experience	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
and	and	cc	and	and	0
his	his	po31	his	his	0
worde	worde	n1	word	word	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
certaine	certaine	j	certain	certain	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
faith	faith	n1	faith	faith	0
and	and	cc	and	and	0
pure	pure	j	pure	pure	0
religion	religion	n1	religion	religion	0
,	,	,	,	,	0
then	then	cs	then	than	0
we	we	pns12	we	we	0
Englishmen	Englishmen	np1	Englishmen	Englishmen	0
(	(	(	(	(	0
whose	whose	rg-crq	whose	who	0
eyes	eyes	n2	eyes	eye	0
the	the	dt	the	the	0
God	God	n1	God	god	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
world	world	n1	world	world	0
hath	hath	vhz	hath	have	0
not	not	xx	not	not	0
blinded	blinded	vvn	blinded	blind	0
)	)	)	)	)	0
most	most	av-ds	most	most	0
abundantly	abundantly	av-j	abundantly	abundant	0
haue	haue	vhi	have	have	0
had	had	vhn	had	have	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
might	might	vmd	might	may	0
glorie	glorie	vvi	glory	glory	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
God	God	n1	God	god	0
,	,	,	,	,	0
and	and	cc	and	and	0
magnifie	magnifie	vvi	magnify	magnify	0
the	the	dt	the	the	0
rich	rich	j	rich	rich	0
grace	grace	n1	grace	grace	0
of	of	pp-f	of	of	0
Iesus	Iesus	np1	Iesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
effectuall	effectuall	j	effectual	effectual	0
power	power	n1	power	power	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
holy	holy	j	holy	holy	0
and	and	cc	and	and	0
blessed	blessed	j-vvn	blessed	bless	0
spirit	spirit	n1	spirit	spirit	0
.	.	.	.	.	1
For	For	c-acp	For	for	0
we	we	pns12	we	we	0
haue	haue	vhb	have	have	0
seene	seene	vvn	seen	see	0
the	the	dt	the	the	0
breath	breath	n1	breath	breath	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
mouth	mouth	n1	mouth	mouth	0
,	,	,	,	,	0
mightie	mightie	j	mighty	mighty	0
to	to	pc-acp	to	to	0
consume	consume	vvi	consume	consume	0
Antechrist	Antechrist	np1	Antechrist	Antechrist	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
light	light	n1	light	light	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
word	word	n1	word	word	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
all	all	d	all	all	0
things	things	n2	things	thing	0
manifest	manifest	j	manifest	manifest	0
:	:	:	:	:	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
said	said	vvn	said	say	0
of	of	pp-f	of	of	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
by	by	p-acp	by	by	0
prerogatiue	prerogatiue	n1	prerogative	prerogative	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
once	once	a-acp	once	once	0
spoken	spoken	vvn	spoken	speak	0
of	of	pp-f	of	of	0
Isra	Isra	np1	Isra	Isra	0
∣	∣	sy	∣	∣	0
el	el	fw-es	el	el	0
:	:	:	:	:	0
Psal.	Psal.	np1	Psal.	Psal.	1
147.19	147.19	crd	147.19	147.19	0
.	.	.	.	.	1
He	He	pns31	He	he	0
sheweth	sheweth	vvz	shows	show	0
his	his	po31	his	his	0
worde	worde	n1	word	word	0
vnto	vnto	p-acp	unto	unto	0
Iacob	Iacob	np1	Iacob	Jacob	0
,	,	,	,	,	0
his	his	po31	his	his	0
statutes	statutes	n2	statutes	statute	0
&	&	cc	&	and	0
his	his	po31	his	his	0
iudge	iudge	n1	judge	judge	0
∣	∣	sy	∣	∣	0
ments	ments	n2	ments	ment	0
vnto	vnto	p-acp	unto	unto	0
Israel	Israel	np1	Israel	Israel	0
,	,	,	,	,	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
not	not	xx	not	not	0
so	so	av	so	so	0
dealt	dealt	vvn	dealt	deal	0
with	with	p-acp	with	with	0
euerie	euerie	d	every	every	0
nation	nation	n1	nation	nation	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
The	The	dt	The	the	0
entrance	entrance	n1	entrance	entrance	0
of	of	pp-f	of	of	0
her	her	pno31	her	she	0
Maie	Maie	vmb	May	may	0
∣	∣	sy	∣	∣	0
sties	sties	ng1	sties	sties	0
raigne	raigne	vvi	reign	reign	0
a	a	dt	a	a	0
most	most	av-ds	most	most	0
blessed	blessed	j-vvn	blessed	bless	0
day	day	n1	day	day	0
vnto	vnto	p-acp	unto	unto	0
Eng	Eng	np1	Eng	Eng	0
∣	∣	sy	∣	∣	0
land	land	n1	land	land	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
darkenesse	darkenesse	n1	darkness	darkness	0
,	,	,	,	,	0
a	a	dt	a	a	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
great	great	j	great	great	0
blacknes	blacknes	n1	blackness	blackness	0
&	&	cc	&	and	0
sorrow	sorrow	n1	sorrow	sorrow	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
people	people	n1	people	people	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
land	land	n1	land	land	0
were	were	vbdr	were	be	0
made	made	vvn	made	make	0
slaues	slaues	n2	slaves	slave	0
,	,	,	,	,	0
vnder	vnder	p-acp	under	under	0
the	the	dt	the	the	0
thraldome	thraldome	n1	thraldom	thraldom	0
of	of	pp-f	of	of	0
spirituall	spirituall	j	spiritual	spiritual	0
Aegipt	Aegipt	np1	Aegipt	Egypt	0
and	and	cc	and	and	0
Babilon	Babilon	np1	Babilon	Babylon	0
:	:	:	:	:	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
knew	knew	vvd	knew	know	0
not	not	xx	not	not	0
aright	aright	av	aright	aright	0
the	the	dt	the	the	0
true	true	j	true	true	0
and	and	cc	and	and	0
liuing	liuing	j-vvg	living	live	0
God	God	np1	God	God	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
the	the	dt	the	the	0
power	power	n1	power	power	0
&	&	cc	&	and	0
grace	grace	n1	grace	grace	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Lord	Lord	n1	Lord	lord	0
Iesus	Iesus	np1	Iesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
were	were	vbdr	were	be	0
led	led	vvn	led	lead	0
after	after	p-acp	after	after	0
vaine	vaine	j	vain	vain	0
things	things	n2	things	thing	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
whom	whom	ro-crq	whom	who	0
there	there	a-acp	there	there	0
was	was	vbds	was	be	0
no	no	dx	no	no	0
helpe	helpe	n1	help	help	0
;	;	;	;	;	0
and	and	cc	and	and	0
men	men	n2	men	man	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
iust	iust	j	just	just	0
plague	plague	n1	plague	plague	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
giuen	giuen	vvn	given	give	0
ouer	ouer	a-acp	over	over	0
vnto	vnto	p-acp	unto	unto	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
lustes	lustes	n2	lusts	lust	0
and	and	cc	and	and	0
fancies	fancies	n2	fancies	fancy	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
euen	euen	av	even	even	0
vnto	vnto	p-acp	unto	unto	0
most	most	ds	most	most	0
abhominable	abhominable	j	abominable	abominable	0
ido	ido	n1	ido	ido	0
∣	∣	sy	∣	∣	0
latrie	latrie	n1	latrie	latrie	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
the	the	dt	the	the	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
Maiesties	Maiesties	ng1	Majesties	majesty	0
most	most	av-ds	most	most	0
royall	royall	j	royal	royal	0
coronati	coronati	n1	coronati	coronati	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
light	light	n1	light	light	0
and	and	cc	and	and	0
glorie	glorie	n1	glory	glory	0
,	,	,	,	,	0
a	a	dt	a	a	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
cleare	cleare	j	clear	clear	0
and	and	cc	and	and	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
fect	fect	n1	fect	fact	0
ioy	ioy	n1	joy	joy	0
:	:	:	:	:	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
day	day	n1	day	day	0
did	did	vdd	did	do	0
the	the	dt	the	the	0
sunne	sunne	n1	sun	sun	0
of	of	pp-f	of	of	0
righteousnes	righteousnes	n1	righteousness	righteousness	0
arise	arise	vvb	arise	arise	0
&	&	cc	&	and	0
shined	shined	vvd	shined	shine	0
from	from	p-acp	from	from	0
on	on	p-acp	on	on	0
hie	hie	n1	high	hie	0
,	,	,	,	,	0
hee	hee	pns31	he	he	0
cast	cast	vvd	cast	cast	0
forth	forth	av	forth	forth	0
his	his	po31	his	his	0
bright	bright	j	bright	bright	0
and	and	cc	and	and	0
pleasant	pleasant	j	pleasant	pleasant	0
beames	beames	n2	beams	beam	0
,	,	,	,	,	0
and	and	cc	and	and	0
enlightened	enlightened	vvd	enlightened	enlighten	0
all	all	d	all	all	0
the	the	dt	the	the	0
land	land	n1	land	land	0
.	.	.	.	.	1
Then	Then	av	Then	then	0
fell	fell	vvd	fell	fall	0
away	away	av	away	away	0
the	the	dt	the	the	0
grosse	grosse	j	gross	gross	0
misse	misse	n1	miss	miss	0
of	of	pp-f	of	of	0
palpable	palpable	j	palpable	palpable	0
foolishnesse	foolishnesse	n1	foolishness	foolishness	0
and	and	cc	and	and	0
ignorance	ignorance	n1	ignorance	ignorance	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
vaile	vaile	n1	veil	veil	0
of	of	pp-f	of	of	0
mans	mans	ng1	men	man	0
presumption	presumption	n1	presumption	presumption	0
was	was	vbds	was	be	0
taken	taken	vvn	taken	take	0
from	from	p-acp	from	from	0
our	our	po12	our	our	0
hartes	hartes	n2	hearts	heart	0
.	.	.	.	.	1
Then	Then	av	Then	then	0
humane	humane	j	humane	humane	0
deuises	deuises	n2	devises	devise	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
greeuous	greeuous	j	grievous	grievous	0
yoke	yoke	n1	yoke	yoke	0
of	of	pp-f	of	of	0
the	the	pno32	thee	they	0
apo	apo	p-acp	upon	upon	0
∣	∣	sy	∣	∣	0
staticall	staticall	j	statical	statical	0
bondage	bondage	n1	bondage	bondage	0
in	in	p-acp	in	in	0
tradition	tradition	n1	tradition	tradition	0
&	&	cc	&	and	0
voluntary	voluntary	j-jn	voluntary	voluntary	0
seruice	seruice	n1	service	service	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
,	,	,	,	,	0
was	was	vbds	was	be	0
taken	taken	vvn	taken	take	0
from	from	p-acp	from	from	0
our	our	po12	our	our	0
necks	necks	n2	necks	neck	0
.	.	.	.	.	1
Then	Then	av	Then	then	0
were	were	vbdr	were	be	0
our	our	po12	our	our	0
hearts	hearts	n2	hearts	heart	0
opened	opened	vvn	opened	open	0
and	and	cc	and	and	0
the	the	dt	the	the	0
light	light	n1	light	light	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
glorie	glorie	n1	glory	glory	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
bright	bright	j	bright	bright	0
shining	shining	j-vvg	shining	shine	0
countenance	countenance	n1	countenance	countenance	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
face	face	n1	face	face	0
of	of	pp-f	of	of	0
Iesus	Iesus	np1	Iesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
did	did	vdd	did	do	0
shine	shine	vvi	shine	shine	0
into	into	p-acp	into	into	0
our	our	po12	our	our	0
soules	soules	n2	souls	soul	0
.	.	.	.	.	1
It	It	pn31	It	it	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
day	day	n1	day	day	0
that	that	cst	that	that	0
the	the	dt	the	the	0
verie	verie	j	very	very	0
An	An	dt	And	a	0
∣	∣	sy	∣	∣	0
gels	gels	n2	gels	gel	0
of	of	pp-f	of	of	0
heauen	heauen	n1	heaven	heaven	0
did	did	vdd	did	do	0
reioyce	reioyce	vvi	rejoice	rejoice	0
and	and	cc	and	and	0
sing	sing	vvi	sing	sing	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
sweet	sweet	j	sweet	sweet	0
&	&	cc	&	and	0
blessed	blessed	j-vvn	blessed	bless	0
tidings	tidings	n2	tidings	tiding	0
of	of	pp-f	of	of	0
great	great	j	great	great	0
ioy	ioy	n1	joy	joy	0
vnto	vnto	p-acp	unto	unto	0
al	al	d	all	all	0
the	the	dt	the	the	0
people	people	n1	people	people	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
land	land	n1	land	land	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
the	the	dt	the	the	0
grace	grace	n1	grace	grace	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
bringeth	bringeth	vvz	brings	bring	0
saluation	saluation	n1	salvation	salvation	0
vnto	vnto	p-acp	unto	unto	0
all	all	d	all	all	0
men	men	n2	men	man	0
,	,	,	,	,	0
did	did	vdd	did	do	0
then	then	av	then	then	0
appeare	appeare	vvi	appear	appear	0
:	:	:	:	:	0
and	and	cc	and	and	0
the	the	dt	the	the	0
beautifull	beautifull	j	beautiful	beautiful	0
feet	feet	n2	feet	foot	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
mes	mes	fw-fr	mes	mes	0
∣	∣	sy	∣	∣	0
sengers	sengers	n2	sengers	senger	0
of	of	pp-f	of	of	0
peace	peace	n1	peace	peace	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
brought	brought	vvd	brought	bring	0
tidings	tidings	n2	tidings	tiding	0
of	of	pp-f	of	of	0
good	good	j	good	good	0
thinges	thinges	n2	things	thing	0
,	,	,	,	,	0
and	and	cc	and	and	0
said	said	vvd	said	say	0
vnto	vnto	p-acp	unto	unto	0
euery	euery	d	every	every	0
elect	elect	j-vvn	elect	elect	0
soule	soule	n1	soul	soul	0
,	,	,	,	,	0
Thy	Thy	po21	Thy	thy	0
God	God	np1	God	God	0
raigneth	raigneth	vvz	reigneth	reign	0
;	;	;	;	;	0
had	had	vhb	had	have	0
then	then	av	then	then	0
a	a	dt	a	a	0
merrie	merrie	j	merry	merry	0
and	and	cc	and	and	0
comfortable	comfortable	j	comfortable	comfortable	0
passage	passage	n1	passage	passage	0
and	and	cc	and	and	0
safe	safe	j	safe	safe	0
trauell	trauell	n1	travel	travel	0
ouer	ouer	p-acp	over	over	0
all	all	d	all	all	0
the	the	dt	the	the	0
land	land	n1	land	land	0
:	:	:	:	:	0
the	the	dt	the	the	0
embassadors	embassadors	n2	ambassadors	embassador	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
brought	brought	vvd	brought	bring	0
vnto	vnto	p-acp	unto	unto	0
vs	vs	pno12	us	we	0
the	the	dt	the	the	0
wholsome	wholsome	j	wholesome	wholesome	0
word	word	n1	word	word	0
of	of	pp-f	of	of	0
reconciliation	reconciliation	n1	reconciliation	reconciliation	0
.	.	.	.	.	1
Then	Then	av	Then	then	0
did	did	vdd	did	do	0
the	the	dt	the	the	0
Lorde	Lorde	n1	Lord	lord	0
plant	plant	vvb	plant	plant	0
his	his	po31	his	his	0
vineyard	vineyard	n1	vineyard	vineyard	0
,	,	,	,	,	0
and	and	cc	and	and	0
build	build	vvi	built	build	0
his	his	po31	his	his	0
holy	holy	j	holy	holy	0
temple	temple	n1	temple	temple	0
among	among	p-acp	among	among	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
and	and	cc	and	and	0
hee	hee	pns31	he	he	0
became	became	vvd	became	become	0
our	our	po12	our	our	0
strong	strong	j	strong	strong	0
sanctuarie	sanctuarie	n1	sanctuary	sanctuary	0
,	,	,	,	,	0
and	and	cc	and	and	0
visited	visited	vvd	visited	visit	0
vs	vs	pno12	us	we	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
rich	rich	j	rich	rich	0
mercie	mercie	n1	mercy	mercy	0
and	and	cc	and	and	0
saluation	saluation	n1	salvation	salvation	0
:	:	:	:	:	0
his	his	po31	his	his	0
blessings	blessings	n2	blessings	blessing	0
spirituall	spirituall	j	spiritual	spiritual	0
and	and	cc	and	and	0
corporall	corporall	j	corporal	corporal	0
most	most	av-ds	most	most	0
plentiful	plentiful	j	plentiful	plentiful	0
,	,	,	,	,	0
flowed	flowed	vvd	flowed	flow	0
down	down	a-acp	down	down	0
from	from	p-acp	from	from	0
heauen	heauen	n1	heaven	heaven	0
vpon	vpon	p-acp	upon	upon	0
our	our	po12	our	our	0
land	land	n1	land	land	0
.	.	.	.	.	1
So	So	av	So	so	0
that	that	cst	that	that	0
our	our	po12	our	our	0
enemies	enemies	n2	enemies	enemy	0
being	being	vbg	being	be	0
Iudges	Iudges	n2	Judges	judge	0
,	,	,	,	,	0
it	it	pn31	it	it	0
must	must	vmb	must	must	0
needes	needes	av	needs	needs	0
be	be	vbi	be	be	0
said	said	vvn	said	say	0
:	:	:	:	:	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
done	done	vdn	done	do	0
great	great	j	great	great	0
things	things	n2	things	thing	0
for	for	p-acp	for	for	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
and	and	cc	and	and	0
hath	hath	vhz	hath	have	0
giuen	giuen	vvn	given	give	0
vs	vs	pno12	us	we	0
all	all	d	all	all	0
things	things	n2	things	thing	0
aboundantly	aboundantly	av-j	abundantly	abundant	0
to	to	pc-acp	to	to	0
enioy	enioy	vvi	enjoy	enjoy	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
which	which	r-crq	which	which	0
time	time	n1	time	time	0
many	many	d	many	many	0
nations	nations	n2	nations	nation	0
round	round	av-j	round	round	0
about	about	p-acp	about	about	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
greeuous	greeuous	j	grievous	grievous	0
darknesse	darknesse	n1	darkness	darkness	0
and	and	cc	and	and	0
bloudy	bloudy	j	bloody	bloody	0
miserie	miserie	n1	misery	misery	0
,	,	,	,	,	0
euen	euen	av-j	even	even	0
mourning	mourning	vvg	mourning	mourn	0
dayly	dayly	av-j	daily	daily	0
before	before	p-acp	before	before	0
our	our	po12	our	our	0
eyes	eyes	n2	eyes	eye	0
,	,	,	,	,	0
might	might	vmd	might	may	0
well	well	av	well	well	0
haue	haue	vhi	have	have	0
counted	counted	vvn	counted	count	0
themselues	themselues	px32	themselves	themselves	0
happie	happie	j	happy	happy	0
,	,	,	,	,	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
peace	peace	n1	peace	peace	0
.	.	.	.	.	1
We	We	pns12	We	we	0
haue	haue	vhb	have	have	0
lent	lent	vvn	lent	lend	0
and	and	cc	and	and	0
not	not	xx	not	not	0
borrowed	borrowed	vvn	borrowed	borrow	0
,	,	,	,	,	0
wee	wee	pns12	we	we	0
haue	haue	vhb	have	have	0
giuen	giuen	vvn	given	give	0
and	and	cc	and	and	0
not	not	xx	not	not	0
taken	taken	vvn	taken	take	0
:	:	:	:	:	0
we	we	pns12	we	we	0
haue	haue	vhb	have	have	0
beene	beene	vbn	been	be	0
a	a	dt	a	a	0
refuge	refuge	n1	refuge	refuge	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
poore	poore	j	poor	poor	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
place	place	n1	place	place	0
of	of	pp-f	of	of	0
succour	succour	n1	succour	succour	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
persecuted	persecuted	vvn	persecuted	persecute	0
:	:	:	:	:	0
our	our	po12	our	our	0
men	men	n2	men	man	0
and	and	cc	and	and	0
money	money	n1	money	money	0
haue	haue	vhb	have	have	0
beene	beene	vbn	been	be	0
a	a	dt	a	a	0
reliefe	reliefe	n1	relief	relief	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
