AFter	AFter	p-acp	AFter	after	0
execrable	execrable	j	execrable	execrable	0
Nimrod	Nimrod	np1	Nimrod	Nimrod	0
of	of	pp-f	of	of	0
Rome	Rome	np1	Rome	Rome	0
,	,	,	,	,	0
amongst	amongst	p-acp	among	among	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
whose	whose	rg-crq	whose	who	0
exployts	exployts	n2	exploits	exploit	0
,	,	,	,	,	0
albeit	albeit	cs	albeit	albeit	0
there	there	pc-acp	there	there	0
cannot	cannot	vmbx	cannot	can	0
any	any	dg	any	any	0
one	one	pi	one	one	0
bee	bee	vbi	be	be	0
found	found	vvn	found	find	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
replenish	replenish	vvi	replenish	replenish	0
the	the	dt	the	the	0
Spirituall	Spirituall	j	Spiritual	spiritual	0
and	and	cc	and	and	0
true	true	j	true	true	0
Christian	Christian	njp	Christian	christian	0
man	man	n1	man	man	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
such	such	d	such	such	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
great	great	j	great	great	0
ioy	ioy	n1	joy	joy	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
can	can	vmb	can	can	0
not	not	xx	not	not	0
with	with	p-acp	with	with	0
my	my	po11	my	my	0
penne	penne	n1	pen	pen	0
be	be	vbi	be	be	0
expressed	expressed	vvn	expressed	express	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
simple	simple	j	simple	simple	0
iudge	iudge	n1	judge	judge	0
∣	∣	sy	∣	∣	0
ment	ment	fw-la	ment	ment	0
,	,	,	,	,	0
this	this	d	this	this	0
one	one	crd	one	one	0
little	little	j	little	little	0
treatise	treatise	n1	treatise	treatise	0
of	of	pp-f	of	of	0
his	his	png31	his	he	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
now	now	av	now	now	0
aboue	aboue	p-acp	above	above	0
all	all	d	all	all	0
others	others	n2-jn	others	other	0
se	se	vvi	see	see	0
∣	∣	sy	∣	∣	0
lected	lected	vvn	lected	lect	0
to	to	pc-acp	to	to	0
translate	translate	vvi	translate	translate	0
,	,	,	,	,	0
doth	doth	vdz	does	do	0
farre	farre	av-j	far	far	0
excell	excell	vvi	excel	excel	0
and	and	cc	and	and	0
surmount	surmount	vvi	surmount	surmount	0
in	in	p-acp	in	in	0
ghostly	ghostly	j	ghostly	ghostly	0
consolation	consolation	n1	consolation	consolation	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
are	are	vbr	are	be	0
entreated	entreated	vvn	entreated	entreat	0
no	no	dx	no	no	0
vaine	vaine	j	vain	vain	0
,	,	,	,	,	0
chil	chil	fw-la	chil	chil	0
∣	∣	sy	∣	∣	0
dish	dish	n1	dish	dish	0
,	,	,	,	,	0
or	or	cc	or	or	0
trifling	trifling	j-vvg	trifling	trifle	0
toyes	toyes	n2	toys	toy	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
sweet	sweet	j	sweet	sweet	0
,	,	,	,	,	0
dele	dele	n1	deal	deal	0
∣	∣	sy	∣	∣	0
ctable	ctable	j	ctable	ctable	0
,	,	,	,	,	0
serious	serious	j	serious	serious	0
,	,	,	,	,	0
weighty	weighty	j	weighty	weighty	0
,	,	,	,	,	0
and	and	cc	and	and	0
matters	matters	n2	matters	matter	0
of	of	pp-f	of	of	0
great	great	j	great	great	0
importance	importance	n1	importance	importance	0
,	,	,	,	,	0
namely	namely	av	namely	namely	0
,	,	,	,	,	0
the	the	dt	the	the	0
pure	pure	j	pure	pure	0
faith	faith	n1	faith	faith	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
true	true	j	true	true	0
Christian	Christian	njp	Christian	christian	0
man	man	n1	man	man	0
,	,	,	,	,	0
the	the	dt	the	the	0
ioy	ioy	n1	joy	joy	0
∣	∣	sy	∣	∣	0
full	full	j	full	full	0
vnion	vnion	n1	union	union	0
and	and	cc	and	and	0
marriage	marriage	n1	marriage	marriage	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
most	most	ds	most	most	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
miable	miable	j	miable	miable	0
Bridegrome	Bridegrome	n1	Bridegroom	bridegroom	0
IESV	IESV	np1	IESV	IESV	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
poore	poore	j	poor	poor	0
miserable	miserable	j	miserable	miserable	0
abiect	abiect	j	abject	abject	0
and	and	cc	and	and	0
wretched	wretched	j	wretched	wretched	0
Soule	Soule	n1	Soul	soul	0
,	,	,	,	,	0
the	the	dt	the	the	0
well	well	av	well	well	0
ordering	ordering	vvg	ordering	order	0
of	of	pp-f	of	of	0
christian	christian	njp	christian	christian	0
life	life	n1	life	life	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
gladsome	gladsome	j	gladsome	gladsome	0
chri	chri	n1	chri	chri	0
∣	∣	sy	∣	∣	0
stian	stian	n1	stian	stian	0
freedome	freedome	n1	freedom	freedom	0
and	and	cc	and	and	0
liberty	liberty	n1	liberty	liberty	0
.	.	.	.	.	1
Euen	Euen	np1	Euen	Even	0
such	such	d	such	such	0
a	a	dt	a	a	0
one	one	pi	one	one	0
is	is	vbz	is	be	0
this	this	d	this	this	0
my	my	po11	my	my	0
Stranger	Stranger	n1	Stranger	stranger	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
,	,	,	,	,	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
please	please	vvi	please	please	0
your	your	po22	your	your	0
Honour	Honour	n1	Honour	honour	0
to	to	pc-acp	to	to	0
vouchsafe	vouchsafe	vvi	vouchsafe	vouchsafe	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
honourable	honourable	j	honourable	honourable	0
patronage	patronage	n1	patronage	patronage	0
,	,	,	,	,	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
accompt	accompt	vvi	account	account	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
most	most	av-ds	most	most	0
happy	happy	j	happy	happy	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
chie	chie	n1	chie	chie	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
(	(	(	(	(	0
acknow	acknow	vvi	acknow	acknow	0
∣	∣	sy	∣	∣	0
ledging	ledging	vvg	ledging	ledge	0
your	your	po22	your	your	0
honourable	honourable	j	honourable	honourable	0
courtesie	courtesie	n1	courtesy	courtesy	0
in	in	p-acp	in	in	0
full	full	j	full	full	0
satisfaction	satisfaction	n1	satisfaction	satisfaction	0
of	of	pp-f	of	of	0
mine	mine	po11	mine	my	0
English	English	jp	English	english	0
cost	cost	n1	cost	cost	0
,	,	,	,	,	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
employed	employed	vvn	employed	employ	0
)	)	)	)	)	0
yeeld	yeeld	vvi	yield	yield	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
doubly	doubly	av-jn	doubly	double	0
bounden	bounden	vvn	bounden	bind	0
&	&	cc	&	and	0
indebted	indebted	vvn	indebted	indebt	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Honour	Honour	n1	Honour	honour	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
which	which	r-crq	which	which	0
my	my	po11	my	my	0
penne	penne	n1	pen	pen	0
may	may	vmb	may	may	0
endeauour	endeauour	vvi	endeavour	endeavour	0
,	,	,	,	,	0
or	or	cc	or	or	0
trauell	trauell	n1	travel	travel	0
may	may	vmb	may	may	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
forme	forme	n1	form	form	0
.	.	.	.	.	1
The	The	dt	The	the	0
holy	holy	j	holy	holy	0
ghost	ghost	n1	ghost	ghost	0
,	,	,	,	,	0
the	the	dt	the	the	0
Author	Author	n1	Author	author	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
goodnesse	goodnesse	n1	goodness	goodness	0
,	,	,	,	,	0
&	&	cc	&	and	0
ghostly	ghostly	j	ghostly	ghostly	0
consolation	consolation	n1	consolation	consolation	0
,	,	,	,	,	0
replenish	replenish	vvb	replenish	replenish	0
your	your	po22	your	your	0
heart	heart	n1	heart	heart	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
ioyfull	ioyfull	j	joyful	joyful	0
freedome	freedome	n1	freedom	freedom	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
grace	grace	n1	grace	grace	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
comfort	comfort	n1	comfort	comfort	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
trauell	trauell	vvi	travel	travel	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
building	building	n-vvg	building	build	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
holy	holy	j	holy	holy	0
temple	temple	n1	temple	temple	0
.	.	.	.	.	1
