THis	THis	d	THis	this	0
beareth	beareth	vvz	bears	bear	0
a	a	dt	a	a	0
long	long	j	long	long	0
time	time	n1	time	time	0
,	,	,	,	,	0
being	being	vbg	being	be	0
very	very	av	very	very	0
loath	loath	j	loath	loath	0
to	to	pc-acp	to	to	0
alter	alter	vvi	altar	alter	0
the	the	dt	the	the	0
course	course	n1	course	course	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
bounty	bounty	n1	bounty	bounty	0
,	,	,	,	,	0
being	being	vbg	being	be	0
unwilling	unwilling	j	unwilling	unwilling	0
to	to	pc-acp	to	to	0
afflict	afflict	vvi	afflict	afflict	0
or	or	cc	or	or	0
grieve	grieve	vvi	grieve	grieve	0
the	the	dt	the	the	0
Children	Children	n2	Children	child	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
they	they	pns32	they	they	0
continuingLam	continuingLam	vvb	continuingLam	continuinglam	0
.	.	.	.	.	1
3.	3.	crd	3.	3.	0
33.	33.	crd	33.	33.	0
and	and	cc	and	and	0
increasing	increasing	vvg	increasing	increase	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
wickednesse	wickednesse	n1	wickedness	wickedness	0
,	,	,	,	,	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
enforced	enforced	vvn	inforced	enforce	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
Justice	Justice	n1	Justice	justice	0
and	and	cc	and	and	0
Truth	Truth	n1	Truth	truth	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
Create	Create	vvi	Create	create	0
and	and	cc	and	and	0
bring	bring	vvi	bring	bring	0
evill	evill	j-jn	evil	evil	0
upon	upon	p-acp	upon	upon	0
them	them	pno32	them	they	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
plague	plague	vvi	plague	plague	0
and	and	cc	and	and	0
punish	punish	vvi	punish	punish	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
world	world	n1	world	world	0
,	,	,	,	,	0
or	or	cc	or	or	0
a	a	dt	a	a	0
great	great	j	great	great	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
even	even	av	even	even	0
so	so	av	so	so	0
much	much	d	much	much	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
as	as	c-acp	as	as	0
doth	doth	vdz	does	do	0
partake	partake	vvi	partake	partake	0
of	of	pp-f	of	of	0
like	like	j	like	like	0
sinnes	sinnes	n2	sins	sin	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
Fa	Fa	fw-it	Fa	fa	0
∣	∣	sy	∣	∣	0
mine	mine	png11	mine	i	0
and	and	cc	and	and	0
Pestilence	Pestilence	n1	Pestilence	pestilence	0
,	,	,	,	,	0
or	or	cc	or	or	0
other	other	j-jn	other	other	0
diseases	diseases	n2	diseases	disease	0
,	,	,	,	,	0
and	and	cc	and	and	0
last	last	ord	last	last	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
war	war	n1	war	war	0
,	,	,	,	,	0
the	the	dt	the	the	0
sorest	sorest	js	sorest	sore	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
plagues	plagues	n2	plagues	plague	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
such	such	d	such	such	0
Generall	Generall	n1	General	general	0
Visitations	Visitations	n2	Visitations	visitation	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
Gods	Gods	ng1	Gods	god	0
manner	manner	n1	manner	manner	0
commonly	commonly	av-j	commonly	common	0
to	to	pc-acp	to	to	0
begin	begin	vvi	begin	begin	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
own	own	d	own	own	0
people	people	n1	people	people	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
most	most	av-ds	most	most	0
provoked	provoked	vvn	provoked	provoke	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
sins	sins	n2	sins	sin	0
,	,	,	,	,	0
and	and	cc	and	and	0
taketh	taketh	vvz	takes	take	0
it	it	pn31	it	it	0
mostDeut	mostDeut	n1	mostDeut	mostdeut	0
.	.	.	.	.	1
32.	32.	crd	32.	32.	0
6.	6.	crd	6.	6.	0
unkindly	unkindly	av-j	unkindly	unkind	0
at	at	p-acp	at	at	0
their	their	po32	their	their	0
hands	hands	n2	hands	hand	0
:	:	:	:	:	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
saith	saith	vvz	says	say	0
,	,	,	,	,	0
You	You	pn22	You	you	0
onely	onely	av-j	only	only	0
have	have	vhb	have	have	0
I	I	pns11	I	i	0
known	known	vvn	known	know	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
the	the	dt	the	the	0
Families	Families	n2	Families	family	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
earth	earth	n1	earth	earth	0
;	;	;	;	;	0
therefore	therefore	av	therefore	therefore	0
IAmos	IAmos	np1	IAmos	IAmos	0
2.	2.	crd	2.	2.	0
3.	3.	crd	3.	3.	0
will	will	vmb	will	will	0
punish	punish	vvi	punish	punish	0
you	you	pn22	you	you	0
for	for	p-acp	for	for	0
all	all	d	all	all	0
your	your	po22	your	your	0
iniquities	iniquities	n2	iniquities	iniquity	0
.	.	.	.	.	1
He	He	pns31	He	he	0
may	may	vmb	may	may	0
also	also	av	also	also	0
first	first	ord	first	first	0
begin	begin	vvi	begin	begin	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
repent	repent	vvi	repent	repent	0
and	and	cc	and	and	0
give	give	vvi	give	give	0
good	good	j	good	good	0
example	example	n1	example	example	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
round	round	av-j	round	round	0
about	about	p-acp	about	about	0
them	them	pno32	them	they	0
.	.	.	.	.	1
Also	Also	av	Also	also	0
,	,	,	,	,	0
that	that	cst	that	that	0
all	all	d	all	all	0
men	men	n2	men	man	0
may	may	vmb	may	may	0
see	see	vvi	see	see	0
that	that	cst	that	that	0
God	God	np1	God	God	0
is	is	vbz	is	be	0
Impartiall	Impartiall	j	Impartial	impartial	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
punishments	punishments	n2	punishments	punishment	0
.	.	.	.	.	1
And	And	cc	And	and	0
also	also	av	also	also	0
that	that	cst	that	that	0
the	the	dt	the	the	0
wicked	wicked	j	wicked	wicked	0
enemies	enemies	n2	enemies	enemy	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
people	people	n1	people	people	0
may	may	vmb	may	may	0
know	know	vvi	know	know	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
certainly	certainly	av-j	certainly	certain	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
go	go	vvi	go	go	0
unpunished	unpunished	j	unpunished	unpunished	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
God	God	np1	God	God	0
saith	saith	vvz	says	say	0
,	,	,	,	,	0
Lo	Lo	uh	Lo	lo	0
,	,	,	,	,	0
I	I	pns11	I	i	0
bring	bring	vvb	bring	bring	0
evill	evill	j-jn	evil	evil	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
City	City	n1	City	city	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
called	called	vvn	called	call	0
byJer	byJer	np1	byJer	byJer	0
.	.	.	.	.	1
5.	5.	crd	5.	5.	0
29.	29.	crd	29.	29.	0
my	my	po11	my	my	0
Name	Name	n1	Name	name	0
,	,	,	,	,	0
and	and	cc	and	and	0
should	should	vmd	should	shall	0
ye	ye	pn22	you	you	0
go	go	vvi	go	go	0
unpunished	unpunished	j	unpunished	unpunished	0
?	?	?	?	?	0
ye	ye	pn22	you	you	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
unpunished	unpunished	j	unpunished	unpunished	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
call	call	vvi	call	call	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
sword	sword	n1	sword	sword	0
upon	upon	p-acp	upon	upon	0
all	all	d	all	all	0
the	the	dt	the	the	0
inhabitants	inhabitants	n2	inhabitants	inhabitant	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
earth	earth	n1	earth	earth	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
dayes	dayes	n2	days	day	0
of	of	pp-f	of	of	0
King	King	n1	King	king	0
Asa	Asa	np1	Asa	Asa	0
there	there	a-acp	there	there	0
was	was	vbds	was	be	0
war	war	n1	war	war	0
,	,	,	,	,	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
gainst2	gainst2	n1	gainst2	gainst2	0
Chron.	Chron.	np1	Chron.	Chron.	1
14.	14.	crd	14.	14.	0
9	9	crd	9	9	0
,	,	,	,	,	1
10.	10.	crd	10.	10.	0
gainst	gainst	p-acp	gainst	against	0
Judah	Judah	np1	Judah	Judah	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
Countries	Countries	n2	Countries	country	0
thereabout	thereabout	av	thereabouts	thereabouts	0
.	.	.	.	.	1
It	It	pn31	It	it	0
was	was	vbds	was	be	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
then	then	av	then	then	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
now	now	av	now	now	0
with	with	p-acp	with	with	0
us	us	pno12	us	we	0
in	in	p-acp	in	in	0
Europe	Europe	np1	Europe	Europe	0
.	.	.	.	.	1
No	No	dx	No	no	0
peace	peace	n1	peace	peace	0
was	was	vbds	was	be	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
that	that	cst	that	that	0
went	went	vvd	went	go	0
out	out	av	out	out	0
,	,	,	,	,	0
or	or	cc	or	or	0
came2	came2	n1	came2	came2	0
Chro.	Chro.	np1	Chro.	Chro.	1
15.	15.	crd	15.	15.	0
6.	6.	crd	6.	6.	0
in	in	p-acp	in	in	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
great	great	j	great	great	0
vexations	vexations	n2	vexations	vexation	0
were	were	vbdr	were	be	0
upon	upon	p-acp	upon	upon	0
all	all	d	all	all	0
the	the	dt	the	the	0
Inhabi	Inhabi	np1	Inhabi	Inhabi	0
∣	∣	sy	∣	∣	0
tants	tants	zz	tants	tants	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
Countries	Countries	n2	Countries	country	0
.	.	.	.	.	1
Nation	Nation	np1	Nation	Nation	0
was	was	vbds	was	be	0
destroyed	destroyed	vvn	destroyed	destroy	0
of	of	pp-f	of	of	0
Nation	Nation	n1	Nation	nation	0
,	,	,	,	,	0
and	and	cc	and	and	0
City	City	n1	City	city	0
of	of	pp-f	of	of	0
City	City	n1	City	city	0
,	,	,	,	,	0
God	God	np1	God	God	0
did	did	vdd	did	do	0
vex	vex	vvi	vex	vex	0
them	them	pno32	them	they	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
adversities	adversities	n2	adversities	adversity	0
.	.	.	.	.	1
The	The	dt	The	the	0
like	like	j	like	like	0
Generall	Generall	n1	General	general	0
punishing	punishing	vvg	punishing	punish	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Nations	Nations	n2	Nations	nation	0
by	by	p-acp	by	by	0
war	war	n1	war	war	0
,	,	,	,	,	0
we	we	pns12	we	we	0
read	read	vvb	read	read	0
of	of	pp-f	of	of	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Prophesie	Prophesie	vvb	Prophesy	prophesy	0
of	of	pp-f	of	of	0
Jeremiah	Jeremiah	np1	Jeremiah	Jeremiah	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
ended	ended	vvd	ended	end	0
in	in	p-acp	in	in	0
theJer	theJer	np1	theJer	theJer	0
.	.	.	.	.	1
25.	25.	crd	25.	25.	0
destraction	destraction	n1	distraction	distraction	0
of	of	pp-f	of	of	0
Babilon	Babilon	np1	Babilon	Babylon	0
.	.	.	.	.	1
The	The	dt	The	the	0
like	like	j	like	like	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
after	after	p-acp	after	after	0
Christs	Christs	npg1	Christs	Christ	0
death	death	n1	death	death	0
,	,	,	,	,	0
Jerusalem	Jerusalem	np1	Jerusalem	Jerusalem	0
was	was	vbds	was	be	0
de	de	fw-fr	de	de	0
∣	∣	sy	∣	∣	0
stroyed	stroyed	vvn	stroyed	stroy	0
.	.	.	.	.	1
Mat.	Mat.	np1	Mat.	Mat	0
24.	24.	crd	24.	24.	0
6	6	crd	6	6	0
,	,	,	,	,	1
7.	7.	crd	7.	7.	1
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
his	his	po31	his	his	0
houres	houres	n2	hours	hour	0
of	of	pp-f	of	of	0
temptation	temptation	n1	temptation	temptation	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
upon	upon	p-acp	upon	upon	0
allRev	allRev	np1	allRev	allRev	0
.	.	.	.	.	1
3.	3.	crd	3.	3.	0
10.	10.	crd	10.	10.	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
try	try	vvi	try	try	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
dwell	dwell	vvb	dwell	dwell	0
therein	therein	av	therein	therein	0
,	,	,	,	,	0
sometimes	sometimes	av	sometime	sometime	0
in	in	p-acp	in	in	0
one	one	crd	one	one	0
kinde	kinde	n1	kind	kind	0
of	of	pp-f	of	of	0
tryall	tryall	n1	trial	trial	0
,	,	,	,	,	0
sometimes	sometimes	av	sometime	sometime	0
in	in	p-acp	in	in	0
another	another	j-jn	another	another	0
.	.	.	.	.	1
At	At	p-acp	At	at	0
this	this	d	this	this	0
time	time	n1	time	time	0
God	God	np1	God	God	0
is	is	vbz	is	be	0
visiting	visiting	vvg	visiting	visit	0
of	of	pp-f	of	of	0
Europe	Europe	np1	Europe	Europe	0
and	and	cc	and	and	0
most	most	ds	most	most	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Christian	Christian	njp	Christian	christian	0
world	world	n1	world	world	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
fearfull	fearfull	j	fearful	fearful	0
Judgement	Judgement	n1	Judgement	judgement	0
of	of	pp-f	of	of	0
War.	War.	n1	War.	war	1
About	About	p-acp	About	about	0
six	six	crd	six	six	0
and	and	cc	and	and	0
twenty	twenty	crd	twenty	twenty	0
years	years	n2	years	year	0
since	since	a-acp	since	since	0
there	there	a-acp	there	there	0
was	was	vbds	was	be	0
Peace	Peace	n1	Peace	peace	0
and	and	cc	and	and	0
great	great	j	great	great	0
prosperity	prosperity	n1	prosperity	prosperity	0
in	in	p-acp	in	in	0
most	most	ds	most	most	0
,	,	,	,	,	0
if	if	cs	if	if	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
,	,	,	,	,	0
parts	parts	n2	parts	part	0
of	of	pp-f	of	of	0
Europe	Europe	np1	Europe	Europe	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
inhabitants	inhabitants	n2	inhabitants	inhabitant	0
thereof	thereof	av	thereof	thereof	0
;	;	;	;	;	0
nay	nay	uh-x	nay	nay	0
,	,	,	,	,	0
the	the	dt	the	the	0
Churches	Churches	n2	Churches	church	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
ser	ser	zz	ser	ser	0
∣	∣	sy	∣	∣	0
ved	ved	vvn	ved	ve	0
not	not	xx	not	not	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
joyfulnesse	joyfulnesse	n1	joyfulness	joyfulness	0
and	and	cc	and	and	0
gladnesse	gladnesse	n1	gladness	gladness	0
of	of	pp-f	of	of	0
heart	heart	n1	heart	heart	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
their	their	po32	their	their	0
abundance	abundance	n1	abundance	abundance	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
things	things	n2	things	thing	0
.	.	.	.	.	1
They	They	pns32	They	they	0
corruped	corruped	vvd	corruped	corrupe	0
their	their	po32	their	their	0
wayes	wayes	n2	ways	way	0
,	,	,	,	,	0
and	and	cc	and	and	0
became	became	vvd	became	become	0
notoriously	notoriously	av-j	notoriously	notorious	0
wicked	wicked	j	wicked	wicked	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
sorts	sorts	n2	sorts	sort	0
of	of	pp-f	of	of	0
abhomi	abhomi	n2	abhomi	abhomi	0
∣	∣	sy	∣	∣	0
nations	nations	n2	nations	nation	0
.	.	.	.	.	1
The	The	dt	The	the	0
Religion	Religion	n1	Religion	religion	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
best	best	js	best	best	0
,	,	,	,	,	0
take	take	vvb	take	take	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
generality	generality	n1	generality	generality	0
,	,	,	,	,	0
was	was	vbds	was	be	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
form	form	n1	from	form	0
of	of	pp-f	of	of	0
Godlinesse	Godlinesse	n1	Godliness	godliness	0
without	without	p-acp	without	without	0
power	power	n1	power	power	0
,	,	,	,	,	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
